Name,Team,Age,Position,Apps,Minutes,Total Assists,Key passes per game,Passes per game,Pass success percentage,Crosses per game,Long balls per game,Through balls per game,Rating
Bryan Linssen,Vitesse,28,"AM(CLR),FW",28(2),2412,2,0.8,18.4,65,0.1,0.6,-,7.22
Joris Delle,Feyenoord,29,GK,1(1),138,-,-,12,54.2,-,3,-,7.21
Brandley Kuwas,Heracles,26,"AM(CR),FW",31(2),2708,10,2.3,25.3,79.2,1,1.2,0.1,7.19
Deyovaisio Zeefuik,FC Groningen,21,D(R),30,2656,1,1.1,34.7,68.5,0.6,1.8,-,7.19
Gastón Pereiro,PSV Eindhoven,24,AM(CLR),23(4),1659,6,1.5,25.9,76.8,1.1,0.7,0.1,7.18
Jorrit Hendrix,PSV Eindhoven,24,"D(C),DMC",27(2),2300,3,0.4,55.7,83.4,-,2.8,0.1,7.18
Kasper Dolberg,Ajax,21,FW,15(10),1459,2,0.6,9.5,79,-,0.2,-,7.17
David Neres,Ajax,22,AM(CLR),20(9),1883,8,1.1,30.1,83.1,0.2,0.3,0.1,7.17
Mats Seuntjens,AZ Alkmaar,27,"M(CLR),FW",27(5),2321,5,1.3,26.5,73.1,0.2,2.3,0.1,7.16
Samir Memisevic,FC Groningen,25,"D(C),DMC",33,2970,1,0.3,46.7,71.2,-,2.8,0.1,7.14
Jeremiah St. Juste,Feyenoord,22,"D(CR),DMC",21(2),1720,2,0.7,47.7,89.1,0.2,2,-,7.14
Tonny Vilhena,Feyenoord,24,M(CL),32(1),2903,5,1.1,49,82.5,0.5,2.5,0.1,7.14
Fran Sol,Willem II,27,FW,17,1530,-,0.6,25.4,71.9,0.1,0.6,-,7.13
Eric Botteghin,Feyenoord,31,D(C),20(2),1779,1,0.4,61.1,87.9,-,3.8,-,7.12
Gyrano Kerk,FC Utrecht,23,"AM(R),FW",30(3),2571,8,0.9,15.5,70.9,0.3,0.2,-,7.12
Mark Diemers,Fortuna Sittard,25,M(CL),34,2935,7,2.5,40.2,82.5,2.1,1.9,0.1,7.12
Teun Koopmeiners,AZ Alkmaar,21,"D(C),DMC",32,2880,1,0.7,69.4,86.4,0.2,4.4,0.1,7.11
Marious Vrousai,Willem II,20,AM(LR),13(3),1097,2,0.7,22.6,66.8,0.3,0.1,0.2,7.11
Anco Jansen,FC Emmen,30,"AM(L),FW",28(1),2403,7,2,37.2,80.2,1.4,1.4,0.1,7.10
Oussama Tannane,FC Utrecht,25,"AM(LR),FW",13(2),1146,3,2.6,28.3,75.2,2.1,0.7,0.1,7.09
Calvin Verdonk,Feyenoord,22,D(L),12,1003,2,0.7,50.8,80.5,0.3,3.4,0.1,7.09
Calvin Stengs,AZ Alkmaar,20,AM(R),20(1),1693,4,1.6,31.7,74.3,0.7,1.8,0.1,7.08
Wessel Dammers,Fortuna Sittard,24,D(C),17,1530,-,0.2,54.8,82.6,-,6.5,-,7.08
Lennart Thy,PEC Zwolle,27,FW,15(2),1330,1,1.1,23.6,75.1,0.1,0.8,-,7.07
Jordy Clasie,Feyenoord,28,DMC,33,2726,4,0.9,67.6,87.9,0.1,5,0.1,7.06
Kristoffer Peterson,Heracles,24,AM(CLR),31(2),2583,5,0.9,23,72.8,0.2,0.6,-,7.05
Peniel Mlapa,VVV-Venlo,28,"M(L),FW",29(1),2475,2,0.7,19.1,59.9,0.1,0.2,-,7.05
Jeffrey Chabot,FC Groningen,21,D(C),26(2),2321,-,0.2,42.5,72.2,-,5.5,-,7.04
Jerdy Schouten,Excelsior,22,M(C),31,2727,2,0.5,48.8,82.3,-,2.1,-,7.04
Greg Leigh,NAC Breda,24,D(L),14(2),1302,3,1.2,36.1,71.5,0.5,2,-,7.04
Renato Tapia,Willem II,23,"D(C),DMC",15(1),1311,-,0.9,36.8,79.3,0.1,1.7,-,7.04
Lex Immers,ADO Den Haag,33,"AM(C),FW",34,3038,2,0.8,37.6,73.3,0.1,4.2,-,7.02
Nicolas Gavory,FC Utrecht,24,"D(L),DMC",30(1),2621,5,1.7,38.6,80.2,2.2,2.8,-,7.01
Azor Matusiwa,De Graafschap,21,M(C),16,1421,2,0.7,40.9,74.9,-,2.1,0.1,7.01
Kingsley Ehizibue,PEC Zwolle,24,"D(R),M(R)",32,2847,7,1.5,37.3,83.3,0.8,1.6,-,7.01
Guus Til,AZ Alkmaar,21,AM(C),33,2970,4,1.2,28.8,82.8,0.1,0.6,-,7.01
Robert Zwinkels,ADO Den Haag,36,GK,22,1970,-,-,32.7,57.2,-,11.8,-,7.01
Ludovit Reis,FC Groningen,19,DMC,26(3),2377,2,0.5,31,75.1,0.1,1.5,-,7.00
Fernando Lewis,Willem II,26,"D(CR),M(L)",26,2319,1,0.4,39,76.7,0.3,2.5,-,7.00
Fredrik Midtsjø,AZ Alkmaar,25,M(CR),33,2792,5,1.3,54.5,83.1,0.1,3.2,-,7.00
Orkun Kökcü,Feyenoord,18,M(C),5(6),525,4,1.5,32,84.7,0.6,1.3,-,6.99
Timo Letschert,FC Utrecht,26,D(CLR),29(2),2527,1,0.2,46.5,85.7,-,3.5,-,6.99
Joris van Overeem,FC Utrecht,25,M(CLR),30(1),2615,3,0.9,48.3,83.6,0.2,2.6,0.1,6.99
Caner Cavlan,FC Emmen,27,"D(L),DMC,M(L)",33(1),3015,6,1.6,41,78,1.5,3.2,-,6.98
Daniel Schwaab,PSV Eindhoven,30,"D(CR),DMC",31,2780,-,0.1,76.3,88.5,-,4.4,-,6.98
Tom Beugelsdijk,ADO Den Haag,28,D(C),25(1),2145,3,0.5,35.2,74,-,4.2,-,6.97
Thomas Ouwejan,AZ Alkmaar,22,D(L),31,2740,6,1.3,44.1,85.2,0.4,1,-,6.97
Marcus Edwards,Excelsior,20,AM(R),19(6),1727,4,1.1,21,81.5,0.2,0.4,-,6.96
Siebe Horemans,Excelsior,21,D(R),9,783,1,1.2,31.3,69.5,1.1,2.6,-,6.96
Danny Post,VVV-Venlo,30,DMC,28,2444,-,0.6,32.1,72.4,0.1,1.8,-,6.96
Mike van Duinen,PEC Zwolle,27,"AM(LR),FW",31(2),2732,3,0.8,16.7,69.1,0.3,0.5,-,6.96
Riechedly Bazoer,FC Utrecht,22,DMC,11(1),895,1,1.3,42.5,87.6,0.3,3.3,-,6.95
Jonas Svensson,AZ Alkmaar,26,"D(R),DMC",32,2843,2,0.9,51.3,84.9,0.3,1.4,0.1,6.95
Sheraldo Becker,ADO Den Haag,24,AM(LR),33,2882,8,1.7,26.5,73.6,0.9,1.3,-,6.95
Matús Bero,Vitesse,23,AM(CLR),29(1),2486,3,0.8,31.1,81.2,0.1,1.1,-,6.95
Klaas-Jan Huntelaar,Ajax,35,FW,13(15),1329,4,0.6,12.6,81.9,-,0.1,-,6.95
Ramon-Pascal Lundqvist,NAC Breda,22,AM(C),16(1),1390,5,2.4,27.2,68,1.6,1.1,0.2,6.95
Ted van de Pavert,De Graafschap,27,D(C),20(1),1814,-,0.2,44,75.8,-,3.9,-,6.94
Nigel Bertrams,De Graafschap,26,GK,10(1),949,-,-,32.3,54.4,-,11.2,-,6.94
Daniel Crowley,Willem II,21,AM(C),34,2936,7,1.7,45.2,84.9,0.7,1.8,0.2,6.94
Nick Viergever,PSV Eindhoven,29,"D(CL),DMC",34,3008,1,0.2,66.8,90,0.1,2.4,-,6.94
Arijanet Muric,NAC Breda,20,GK,1,90,-,-,26,80.8,-,8,-,6.94
Luigi Bruins,Excelsior,32,AM(CL),28(1),2317,5,1.3,42.1,79.5,0.5,2,0.1,6.94
Tom van Weert,FC Groningen,29,FW,2,162,1,1.5,22,65.9,-,-,-,6.93
Ridgeciano Haps,Feyenoord,26,D(L),6(3),521,-,0.3,32.6,85.3,0.4,2,-,6.93
Michel Vlap,SC Heerenveen,22,AM(CL),33(1),2820,4,1,27.3,75.9,0.1,0.8,-,6.93
Tino Susic,VVV-Venlo,27,M(C),25(2),2173,2,2,32.4,79.2,1.6,2.9,0.1,6.92
Jens Toornstra,Feyenoord,30,AM(CLR),28(4),2343,5,1.5,37.5,83,0.5,2.5,0.1,6.92
Nick Kuipers,FC Emmen,26,D(C),8(2),787,-,0.2,30.1,77.4,-,3.3,-,6.91
Patrick Joosten,VVV-Venlo,23,"AM(CLR),FW",21(9),1959,5,1.3,15.9,70,1,0.6,-,6.91
Willem Janssen,FC Utrecht,32,"D(C),M(C)",32,2866,-,0.2,43.8,85.6,-,5,-,6.90
Tim Matavz,Vitesse,30,FW,8(6),739,1,0.8,8.5,56.3,0.1,-,-,6.90
Sean Klaiber,FC Utrecht,24,"D(R),M(CR)",33,2965,5,1.4,51.7,76.6,0.5,2.7,-,6.90
Trent Sainsbury,PSV Eindhoven,27,D(C),2(3),233,-,-,44.4,93.7,-,2,-,6.90
Youssef El Jebli,De Graafschap,26,AM(CL),30(2),2691,7,1.9,30.6,75.2,1.3,2.1,0.1,6.90
Ritsu Doan,FC Groningen,21,AM(CLR),30,2634,3,1,28.1,71.4,0.4,1.4,0.1,6.90
Aaron Meijers,ADO Den Haag,31,"D(L),DMC",31,2742,1,0.6,42.3,73.5,0.5,3.1,-,6.89
Erick Gutiérrez,PSV Eindhoven,24,M(C),5(11),641,4,1.4,28.4,86.3,0.2,1.5,0.1,6.89
Bram van Polen,PEC Zwolle,33,D(CLR),22,1920,-,0.2,54.3,85,-,5.2,-,6.88
Mimoun Mahi,FC Groningen,25,"AM(CLR),FW",23(3),2021,6,1.3,19.7,75.2,0.3,0.3,-,6.88
Joël Veltman,Ajax,27,D(CR),4(5),480,-,0.8,29.4,82.3,0.2,1,-,6.88
Johnatan Opoku,VVV-Venlo,29,AM(CR),23(6),2145,5,1.6,21.8,66,0.1,0.3,-,6.88
Andrija Novakovich,Fortuna Sittard,22,FW,27(2),2355,2,0.9,14.7,63.4,-,0.2,-,6.88
Jake Clarke-Salter,Vitesse,21,D(C),28,2419,-,0.1,44.1,81.8,-,3,-,6.88
Jeffry Fortes,Excelsior,30,"D(R),DMC",31(1),2791,1,0.9,38.1,76.1,0.7,1.9,-,6.88
Sven van Beek,Feyenoord,24,D(C),21(1),1868,-,0.1,64.2,91.4,-,4.4,-,6.87
Jurgen Mattheij,Excelsior,26,D(C),32,2856,2,0.3,44.8,74,-,6.7,-,6.87
Lazaros Lamprou,Fortuna Sittard,21,AM(L),19(5),1807,6,1.1,22.1,75.5,0.2,0.4,0.1,6.87
Mohammed Osman,Heracles,26,DMC,28(3),2575,3,1,37.6,84.4,0.7,3,-,6.87
Nicolai Jørgensen,Feyenoord,28,FW,15(9),1409,2,1.3,19.3,77.5,-,0.6,0.1,6.87
Danny Bakker,ADO Den Haag,24,"D(C),DMC",24,2053,1,0.7,35,76,0.1,2.3,-,6.87
Adrián Dalmau,Heracles,25,FW,27(4),2395,3,0.6,13.8,66.3,-,0.2,-,6.87
Mike te Wierik,FC Groningen,27,D(CR),33,2956,1,0.3,35.8,80.7,0.2,2.5,-,6.87
Vangelis Pavlidis,Willem II,20,AM(L),9(5),880,3,0.9,22.6,70,0.2,0.5,-,6.87
Sander van de Streek,FC Utrecht,26,"AM(CL),FW",26(7),2370,2,0.9,20.1,68.7,0.1,0.7,-,6.86
Marco Bizot,AZ Alkmaar,28,GK,34,3060,-,-,27.7,64.1,-,5.5,-,6.86
Simon Gustafson,FC Utrecht,24,AM(C),33,2786,6,1.2,42.3,82.5,0.2,3.4,0.1,6.86
Jean-Christophe Bahebeck,FC Utrecht,26,"AM(LR),FW",8(4),692,2,0.9,16.5,69.2,-,0.3,0.1,6.86
Tim Handwerker,FC Groningen,21,D(L),31,2686,2,0.9,29.3,63.2,0.9,2,-,6.86
Vyacheslav Karavaev,Vitesse,24,D(R),33,2936,7,1,42,78.1,1,2.4,-,6.85
Ryan Koolwijk,Excelsior,33,M(C),32,2779,1,1.1,51.2,81.9,0.7,3.6,0.1,6.85
Bart van Hintum,Heracles,32,D(L),21(3),1916,1,0.6,34.3,79.1,0.2,3.1,-,6.85
Navarone Foor,Vitesse,27,M(CLR),27(3),2266,4,1.1,38.1,80.7,0.5,1.8,-,6.85
Janis Blaswich,Heracles,28,GK,33,2926,-,0.1,30.5,63.1,-,6.9,-,6.85
Alexander Büttner,Vitesse,30,"D(L),M(L)",26(2),2283,4,1.5,31.6,77.3,1.5,2,-,6.85
Glenn Bijl,FC Emmen,23,"D(R),DMC",32,2868,4,1.3,54,81.8,0.5,3.2,-,6.85
Charlison Benschop,De Graafschap,29,FW,12(2),974,-,0.9,25,62.3,0.1,0.5,0.1,6.84
Oussama Darfalou,Vitesse,25,FW,14(11),1279,2,0.6,11.8,60,-,-,-,6.84
Donyell Malen,PSV Eindhoven,20,Forward,6(25),968,4,0.9,12.5,80.2,0.3,0.1,-,6.83
Cuco Martina,Feyenoord,29,D(CLR),11,918,-,0.3,57.8,89.2,0.2,3,-,6.83
André Onana,Ajax,23,GK,33,2921,-,-,23.9,75.7,-,3.7,-,6.82
Mitchell te Vrede,NAC Breda,27,FW,28(2),2522,-,0.6,21.5,69.3,0.1,0.2,-,6.82
Alessandro Damen,Excelsior,29,GK,20(3),1907,-,-,27.1,61.7,-,7.4,-,6.82
Nick Kuipers,ADO Den Haag,26,D(C),5(3),522,-,0.1,30,66.7,-,2.5,-,6.82
Gustavo Hamer,PEC Zwolle,22,M(C),20(3),1733,1,1,51.7,83.6,1,5.9,0.1,6.82
Daniel Høegh,SC Heerenveen,28,D(C),31,2646,1,0.1,49.7,83.9,-,3.2,-,6.81
Max Clark,Vitesse,23,D(L),18(5),1660,4,1.1,33,69,0.8,2,-,6.81
Michal Sadilek,PSV Eindhoven,20,M(C),7(4),654,1,0.4,40.9,88.2,0.1,1.5,-,6.81
Roy Beerens,Vitesse,31,"AM(CLR),FW",12(4),1033,4,1.8,17.2,76.4,2.4,0.9,-,6.81
Kik Pierie,SC Heerenveen,18,D(CL),31,2678,3,0.2,53,81.8,0.1,3.9,-,6.81
Dario Van den Buijs,Heracles,23,D(C),27(1),2403,1,0.3,49,78,0.1,5.5,-,6.80
Christian Kum,VVV-Venlo,33,D(CLR),18(6),1682,-,0.2,22.6,74.8,0.1,2.4,-,6.80
Thomas Bruns,FC Groningen,27,AM(CL),12(4),991,1,1.1,28.8,64.4,0.4,2.8,-,6.80
Khalid Karami,NAC Breda,29,D(LR),9(1),791,-,0.5,40.8,75,0.3,4.4,-,6.80
Rasmus Kristensen,Ajax,21,D(R),5(7),618,2,0.6,25.2,80.5,0.3,0.7,-,6.80
Lars Unnerstall,VVV-Venlo,28,GK,33,2900,-,-,30.1,56,-,10.5,-,6.79
Dorian Dervite,NAC Breda,30,D(C),5,378,-,0.4,23,69.6,-,2.2,-,6.79
Pelle Clement,PEC Zwolle,23,AM(C),17,1462,3,0.8,45.5,86.5,0.4,2.3,-,6.79
Michael Chacón,FC Emmen,25,"DMC,M(L)",29(2),2601,2,0.8,40.4,84.9,0.1,2.4,0.1,6.79
Maikel van der Werff,Vitesse,30,D(C),21(1),1857,2,0.3,45.2,77.7,-,4,-,6.79
Donis Avdijaj,Willem II,22,AM(L),14(1),1258,2,1.4,25.1,72.9,0.7,0.5,0.1,6.78
Thomas Lam,PEC Zwolle,25,"D(C),DMC",25,2170,1,0.4,59.8,87.8,-,4.9,-,6.78
Leeroy Owusu,De Graafschap,22,D(LR),34,3011,1,1.1,36,74.3,0.5,3.1,0.1,6.78
Richie Musaba,Vitesse,18,Midfielder,0(1),8,-,-,5,100,-,-,-,6.78
Pol Llonch,Willem II,26,M(C),29(1),2524,1,0.4,39.3,79.1,-,1.4,-,6.78
Thulani Serero,Vitesse,29,DMC,30(1),2706,2,0.7,51.9,89.3,-,2,-,6.78
Mitchell van Bergen,SC Heerenveen,19,AM(R),23(7),1960,2,1.1,17.2,74.6,0.9,0.4,-,6.78
Jurich Carolina,NAC Breda,20,D(L),6,524,-,0.5,33.7,70.3,0.7,1.8,-,6.78
Jan-Arie van der Heijden,Feyenoord,31,D(C),23(1),2035,-,0.3,56.2,93.2,-,3.8,-,6.78
Sergio Padt,FC Groningen,29,GK,34,3060,-,-,33.2,50.7,-,8.5,-,6.77
Kostas Lamprou,Ajax,27,GK,1(1),139,-,-,29,91.4,-,4.5,-,6.77
Karol Mets,NAC Breda,26,"D(C),DMC",15,1348,-,0.2,57.1,86.1,-,4.1,-,6.77
Menno Koch,NAC Breda,24,D(C),33,2970,-,0.2,47,84.2,0.1,2.7,-,6.77
Moreno Rutten,VVV-Venlo,26,"D(R),DMC",32,2761,1,0.8,31.9,69.9,0.5,2.4,-,6.77
Kenneth Vermeer,Feyenoord,33,GK,17(1),1511,-,-,23.4,68.4,-,5.6,-,6.76
Yuki Kobayashi,SC Heerenveen,27,AM(CR),25(4),2116,8,1.3,34.4,81.9,1,1.8,0.1,6.76
Vito van Crooij,PEC Zwolle,23,AM(LR),27(3),2398,3,0.8,17.9,70.6,0.2,0.8,-,6.76
Ron Vlaar,AZ Alkmaar,34,D(C),28,2392,-,-,50.9,88.4,-,2,-,6.76
Dave Bulthuis,SC Heerenveen,29,D(CL),13,1170,-,0.1,42.5,79.7,-,3.5,-,6.76
Morten Thorsby,SC Heerenveen,23,AM(CL),13(7),1177,2,0.9,32.5,81.4,-,0.8,-,6.76
Nicolas Isimat-Mirin,PSV Eindhoven,27,D(C),1,90,-,-,97,91.8,-,3,-,6.75
Justin Bijlow,Feyenoord,21,GK,16,1411,-,-,28.7,68.4,-,6.5,-,6.75
Branislav Ninaj,Fortuna Sittard,25,D(C),21,1810,-,-,30.9,76.1,0.1,2.2,-,6.74
Diego Palacios,Willem II,19,D(L),27,2375,3,1.1,34.7,79.1,0.9,1.4,-,6.73
Ben Rienstra,SC Heerenveen,29,"D(C),M(C)",30(2),2626,3,0.9,42.1,77.5,-,1.7,0.1,6.73
Rick Dekker,PEC Zwolle,24,"D(C),DMC",12(3),1036,-,0.7,35.4,84,-,2.3,-,6.72
Alexei Koselev,Fortuna Sittard,25,GK,34,3060,-,0.1,28.6,49.4,-,8.7,-,6.72
Amir Absalem,FC Groningen,22,D(L),2(1),163,1,0.3,19,66.7,0.3,1.3,-,6.72
Tomas Necid,ADO Den Haag,29,FW,16(10),1555,3,0.5,11.2,63.8,-,0.3,-,6.72
Django Warmerdam,FC Groningen,23,"D(L),M(CL)",21(3),1860,1,0.9,24.9,74.9,0.3,1.5,-,6.72
Paul Gladon,FC Groningen,27,FW,4(10),484,-,0.8,10.5,55.1,-,0.2,-,6.71
Emil Bergström,FC Utrecht,26,D(CL),6(3),613,1,0.2,39.6,82.6,-,2.3,-,6.71
Myron Boadu,AZ Alkmaar,18,FW,5(3),392,2,0.8,7,85.7,-,0.1,-,6.71
Thomas Buitink,Vitesse,19,FW,8(9),770,-,0.6,7.8,67.4,-,0.2,-,6.70
Mohamed Ihattaren,PSV Eindhoven,17,Midfielder,4(8),399,-,2,17.6,80.1,1.8,0.4,0.1,6.70
Alexander Merkel,Heracles,27,M(CR),30(2),2672,1,0.6,49.8,84.9,0.2,2.9,-,6.70
Jordy Tutuarima,De Graafschap,26,"D(L),DMC",31(1),2746,1,0.5,34.9,77.8,0.3,3.3,-,6.69
Finn Stokkers,Fortuna Sittard,23,FW,10(8),969,1,0.8,14.6,57.3,0.1,0.3,0.1,6.69
Bart Nieuwkoop,Feyenoord,23,D(R),6(7),727,-,0.8,25.7,81.4,0.4,0.4,-,6.69
Delano van Crooij,VVV-Venlo,28,Goalkeeper,1(1),160,-,-,30,53.3,-,8.5,-,6.69
Aras Özbiliz,Willem II,29,AM(R),10(4),883,2,0.6,23.1,74.4,0.4,0.5,0.1,6.69
Ahmed El Messaoudi,Fortuna Sittard,23,M(C),22(7),1903,2,0.9,26.7,81.8,-,1,-,6.69
Jeroen Zoet,PSV Eindhoven,28,GK,34,3060,-,-,19.2,73.4,-,6.6,-,6.68
Mikhail Rosheuvel,NAC Breda,28,"AM(CLR),FW",27(6),2463,6,1.8,19.3,75.8,1.6,0.4,-,6.68
Noa Lang,Ajax,20,Forward,0(3),45,1,0.7,9,81.5,1.3,0.3,-,6.68
Urby Emanuelson,FC Utrecht,33,"D(L),M(CLR)",21(3),1671,2,1,33.5,81.9,0.4,2.3,0.1,6.68
Mickey van der Hart,PEC Zwolle,25,GK,28(1),2510,-,-,31.9,69.3,-,6.6,-,6.68
Albert Gudmundsson,AZ Alkmaar,22,AM(R),14(11),1307,2,0.8,19.1,81,0.1,0.6,-,6.68
Elías Már Ómarsson,Excelsior,24,FW,21(2),1661,2,0.7,10.4,69.6,-,0.3,-,6.67
Kenneth Paal,PEC Zwolle,22,D(L),28(1),2535,3,1.1,44,82.7,0.5,2.1,-,6.67
Wilfried Kanon,ADO Den Haag,25,D(CL),29(1),2491,1,0.1,30.7,80.3,-,2.7,-,6.67
Nicklas Pedersen,FC Emmen,31,FW,7(5),597,1,0.4,11.7,68.6,-,0.3,0.1,6.67
Erik Palmer-Brown,NAC Breda,22,D(C),18,1576,-,-,41.6,85.6,-,1.8,-,6.67
Grad Damen,NAC Breda,21,Midfielder,3(1),300,-,0.3,38.8,76.1,-,4.3,-,6.67
Lerin Duarte,Heracles,28,"D(L),M(CR)",20(9),1811,1,0.6,24.5,79.3,0.1,1,0.1,6.66
Nils Röseler,VVV-Venlo,27,D(C),34,3060,1,0.1,43.5,78,-,5.3,-,6.66
Roel Janssen,VVV-Venlo,29,D(L),21(2),1728,-,0.4,28.7,65.5,0.3,3.3,-,6.66
Freek Heerkens,Willem II,29,"D(CLR),DMC",27(1),2413,1,0.3,41,78.3,0.1,3.3,-,6.66
José Rodríguez,Fortuna Sittard,24,"D(C),M(CR)",23(1),2005,2,0.6,51.2,84.6,-,3.3,-,6.65
Lucas Woudenberg,SC Heerenveen,25,D(L),24(2),2221,4,0.8,37.2,76.9,0.4,1.7,-,6.65
Ralf Seuntjens,VVV-Venlo,30,"AM(C),FW",24(5),2259,6,1.3,32.4,70.2,0.2,2.1,0.1,6.65
Iliass Bel Hassani,FC Groningen,26,AM(CLR),12(2),942,1,1.4,27.6,72,1,1.9,0.1,6.64
Yassine Azzagari,NAC Breda,17,Midfielder,0(1),45,-,-,19,89.5,-,1,-,6.64
Jay-Roy Grot,VVV-Venlo,21,"AM(LR),FW",19(14),1813,3,0.6,13.1,66.7,0.2,0.4,-,6.63
Maximilian Rossmann,Heracles,24,D(C),29,2464,1,0.1,46.1,77.8,-,3.1,-,6.63
Robin Pröpper,Heracles,25,"D(C),DMC",5,413,1,0.6,37.8,75.7,-,3.4,-,6.63
Kaj Sierhuis,FC Groningen,21,FW,15(2),1188,-,1,14.6,61.7,-,0.4,0.1,6.63
Eduardo,Vitesse,36,GK,27,2430,1,0.1,33.5,59.1,-,8.1,-,6.63
David Jensen,FC Utrecht,27,GK,33,2970,1,-,23.8,59.8,-,8.3,-,6.63
Damil Dankerlui,Willem II,22,"D(R),M(R)",29(3),2465,7,0.7,25.8,77.8,0.4,0.9,0.1,6.62
Bas Kuipers,ADO Den Haag,24,D(L),2(1),213,-,-,28.3,76.5,0.3,2.3,-,6.62
Michael Breij,FC Groningen,22,Forward,5(4),386,-,0.7,8.6,71.4,0.1,0.4,0.1,6.61
Tim Breukers,Heracles,31,D(LR),24(2),2150,2,0.4,30.4,77.2,0.2,1,-,6.61
Jurgen Ekkelenkamp,Ajax,19,Midfielder,0(3),90,-,-,29.7,82,-,2,-,6.61
Carel Eiting,Ajax,21,M(C),4(3),405,1,0.6,43.1,80.5,0.3,2.1,-,6.60
Cody Gakpo,PSV Eindhoven,20,Forward,2(14),392,5,1,7.8,73.6,0.4,0.2,-,6.60
Warner Hahn,SC Heerenveen,27,GK,34,3060,-,-,30.3,58.5,-,8,-,6.60
Yoëll van Nieff,Heracles,26,"D(CL),DMC",10(5),812,-,0.5,26.3,82.2,0.3,1.8,-,6.59
Peter van Ooijen,VVV-Venlo,27,AM(CR),18(7),1564,4,1.1,17.6,81,0.7,0.7,-,6.59
Ruben Ligeon,PEC Zwolle,27,D(LR),1,90,-,2,29,89.7,-,-,1,6.59
Hilal Ben Moussa,FC Emmen,27,DMC,17(1),1402,-,0.6,45.4,82.2,0.1,2.1,-,6.59
Danilho Doekhi,Vitesse,21,D(C),15(5),1405,-,0.2,38.4,91.3,-,2.3,0.1,6.58
