Name,Team,Age,Position,Apps,Minutes,Total Goals,Total Assists,Yellow cards,Red cards,Shots per game,Pass success percentage,Aerials won per game,Man of the match,Rating
Grzegorz Krychowiak,Reims,29,"D(C),M(C)",34(1),3061,4,-,8,-,1.2,78.7,3.1,2,7.28
Maxime Gonalons,Lyon,30,"D(C),M(C)",35,3134,3,-,9,1,0.5,88,1.7,3,7.28
Yohan Mollo,Nancy,29,"M(CLR),FW",16(1),1174,3,4,3,-,1.3,73.5,1,3,7.27
Alain Traoré,Lorient,30,"M(C),FW",14,1114,6,5,-,-,3.7,76.6,1.3,1,7.25
Paul Baysse,Brest,31,D(CR),18,1620,2,-,1,-,1.2,78.8,2.4,3,7.23
Aurélien Chedjou,Lille,34,"D(C),DMC",34,2992,3,1,4,-,0.9,86.8,1.2,3,7.21
Julien Féret,Rennes,36,M(C),33(4),2804,11,6,-,-,1.5,74.2,1.2,4,7.21
Loic Perrin,Saint-Etienne,33,D(C),34,3060,2,-,4,-,0.3,86.5,2.5,2,7.21
John Boye,Rennes,32,D(C),23(1),2086,2,1,7,1,0.5,84.3,3.3,3,7.21
Alex,Paris Saint-Germain,37,D(C),22(2),2058,2,-,2,-,1.3,92.1,2.5,1,7.21
Lucas Moura,Paris Saint-Germain,26,"AM(CLR),FW",9(1),741,-,3,1,-,2.4,84.5,0.9,-,7.21
Rudy Mater,Valenciennes,38,D(R),23(1),1927,1,-,5,-,0.5,64.9,1.8,2,7.20
Maxwell,Paris Saint-Germain,37,D(L),33,2935,2,3,2,-,0.6,87.7,1.2,1,7.20
Yohan Mollo,Saint-Etienne,29,"M(CLR),FW",15(4),1080,4,7,1,-,1.1,72.6,0.6,1,7.20
Pierrick Cros,Sochaux,28,GK,3,270,-,-,-,-,-,49.2,-,1,7.19
Jonathan Brison,Saint-Etienne,36,D(LR),23(1),1940,-,4,4,1,0.3,77.1,1.7,2,7.19
Abdoulaye Doucouré,Rennes,26,M(C),4,319,1,-,-,-,1,81.5,0.8,1,7.18
Hugo Lloris,Lyon,32,GK,2,180,-,-,-,-,-,72.4,-,-,7.18
Thomas Mangani,Nancy,32,M(C),26(8),2559,-,5,7,-,0.6,78.4,1.1,-,7.18
Lucas Mareque,Lorient,36,D(L),9(1),772,1,2,-,-,0.6,79.5,0.4,1,7.17
Salif Sané,Nancy,28,"D(C),DMC",34,3060,3,1,11,-,1,75.9,4.1,4,7.17
Mickaël Landreau,SC Bastia,40,GK,19,1673,-,-,-,-,-,65.9,0.2,1,7.17
Ronald Zubar,AC Ajaccio,33,D(C),15,1350,1,-,2,-,0.5,87.4,2.7,1,7.16
Mamadou Sakho,Paris Saint-Germain,29,D(C),24(3),2140,2,-,3,1,0.4,91.6,3.1,-,7.15
Mathieu Valbuena,Marseille,34,M(CLR),37,3153,3,12,3,-,1.5,85.2,0.4,2,7.15
Christophe Jallet,Paris Saint-Germain,35,D(LR),20(7),1882,-,3,1,-,0.4,84.6,1.3,2,7.15
Ronny Rodelin,Lille,29,"AM(CLR),FW",20(3),1571,3,4,-,-,2.1,71.7,4,2,7.14
Jérémy Morel,Marseille,35,D(CL),36,3205,1,1,5,-,0.4,78,1.4,1,7.14
Francois Clerc,Saint-Etienne,36,D(R),31,2790,1,3,7,-,0.1,82.1,1.6,1,7.14
Simon Pouplin,Sochaux,34,GK,34,3060,-,-,2,-,-,47.9,0.3,2,7.14
Henrique,Bordeaux,36,D(C),22(2),1998,1,-,7,-,0.3,76.8,2.3,2,7.14
Salomon Kalou,Lille,33,"AM(CLR),FW",25(3),2209,14,3,2,-,2.6,75.5,0.9,2,7.14
Jérémie Aliadière,Lorient,36,FW,31,2653,15,8,4,-,3.2,70.5,1.9,3,7.13
Lindsay Rose,Valenciennes,27,D(C),12(2),1128,1,-,1,-,0.6,75.1,1.8,1,7.13
Abdelhamid El Kaoutari,Montpellier,29,D(CL),23,2035,-,2,2,1,0.2,81.8,1.4,1,7.13
Pierre-Emerick Aubameyang,Saint-Etienne,30,"M(LR),FW",36(1),3214,19,9,2,-,3.7,73.8,0.5,5,7.12
Mathieu Debuchy,Lille,33,D(CR),15,1326,-,1,2,-,0.9,77.1,3.9,-,7.11
Mariano,Bordeaux,33,"D(R),M(R)",32,2748,1,2,5,-,0.5,75.5,0.5,2,7.11
Nemanja Pejcinovic,Nice,31,D(CR),27(1),2457,3,1,2,1,0.6,86.5,2,1,7.10
Timothée Kolodziejczak,Nice,27,D(CL),36,3240,-,4,8,-,0.4,73.9,1.9,2,7.10
Samuel Umtiti,Lyon,25,D(CL),25(1),2259,1,-,5,-,0.3,80.5,2,3,7.10
Bernard Mendy,Brest,37,D(LR),30(1),2670,-,-,8,-,0.4,77.3,1.8,1,7.09
Jacques-Alaixys Romao,Marseille,35,"D(C),M(C)",15,1331,-,-,1,-,0.7,83.7,1.1,-,7.09
Jeremie Bréchet,Troyes,39,D(C),24,2160,2,1,6,-,0.3,78.4,2.3,1,7.08
Ludovic Obraniak,Bordeaux,34,M(CLR),28(2),2352,6,4,2,-,1.8,78.4,0.8,1,7.08
Gaël Danic,Valenciennes,37,AM(CLR),28(2),2384,5,11,3,-,1.8,71.7,0.8,3,7.08
Wahbi Khazri,SC Bastia,28,"M(CLR),FW",22(7),2042,7,7,5,-,1.9,75.2,0.4,2,7.08
Marko Basa,Lille,36,D(C),34,3002,5,1,2,-,0.4,91.1,1.9,3,7.08
Kenny Lala,Valenciennes,27,"D(LR),M(R)",6(1),585,1,-,1,-,0.6,78.4,1.1,-,7.08
Steed Malbranque,Lyon,39,M(C),30(1),2501,2,7,5,-,1,82.3,0.5,3,7.07
Sébastien Corchia,Sochaux,28,"D(R),M(R)",34,2992,1,2,2,1,0.6,75,0.8,3,7.07
Kossi Agassa,Reims,40,GK,33,2926,-,-,3,-,-,54.5,0.2,6,7.07
Fabrice N'Sakala,Troyes,28,"D(L),M(L)",21(1),1874,-,2,3,1,0.1,74.1,1.1,1,7.07
Didier Digard,Nice,32,M(C),35,3013,2,3,3,-,1,80.5,1.7,3,7.07
Ahmed Kantari,Brest,34,D(C),29,2518,1,-,6,1,0.2,78.2,2,2,7.06
Javier Pastore,Paris Saint-Germain,30,AM(CLR),30(4),2489,4,7,2,-,1.6,77.3,0.2,-,7.06
Salvatore Sirigu,Paris Saint-Germain,32,GK,33,2929,-,-,2,1,-,64.7,-,2,7.06
Sébastien Puygrenier,Nancy,37,D(C),36,3240,7,-,5,-,1,81.7,2.5,4,7.06
Rod Fanni,Marseille,37,D(CR),33,2927,2,3,2,1,0.6,79.4,1.7,2,7.06
Éric Bautheac,Nice,31,AM(LR),33(2),2909,9,7,6,-,1.6,76,0.7,4,7.06
Thiago Motta,Paris Saint-Germain,36,M(C),11(1),899,1,1,4,1,0.4,90.3,0.8,-,7.06
Nenê,Paris Saint-Germain,37,AM(CLR),5(4),506,1,4,2,-,1.2,72.5,0.4,-,7.06
Massadio Haidara,Nancy,26,D(L),17,1456,-,2,3,-,0.5,77.3,0.9,-,7.06
Moustapha Bayal Sall,Saint-Etienne,33,D(C),21(2),1921,-,-,6,-,0.4,85.7,2.3,-,7.06
Kurt Zouma,Saint-Etienne,24,D(CR),18,1550,2,-,1,-,0.8,86.1,2.4,-,7.05
Renato Civelli,Nice,35,D(C),34,3060,5,2,7,-,1,81.8,2.4,3,7.05
Zoumana Camara,Paris Saint-Germain,40,D(C),5(1),424,-,-,1,-,-,92.4,1.2,-,7.05
Henri Bedimo,Montpellier,35,D(L),29(3),2687,-,2,6,-,0.2,83.9,1.1,1,7.05
Julian Palmieri,SC Bastia,32,"D(L),M(L)",30(5),2736,1,2,10,-,0.5,75.4,0.7,1,7.04
Franck Signorino,Reims,37,"D(L),M(L)",20(2),1806,-,1,3,-,0.3,70.7,1.5,1,7.04
Saber Khalifa,Evian Thonon Gaillard,32,"AM(LR),FW",21(4),2004,13,3,2,1,3,73.1,0.9,3,7.04
Betão,Evian Thonon Gaillard,35,D(C),16,1440,1,1,2,-,0.3,78,2,-,7.04
Ryad Boudebouz,Sochaux,29,"M(CLR),FW",26(6),2382,3,7,3,-,1.4,77.7,0.6,2,7.03
Michel Bastos,Lyon,35,"D(L),M(CLR)",7(5),724,5,-,-,-,1.6,80.5,0.4,1,7.03
Ricardo Faty,AC Ajaccio,32,"D(C),DMC",22(3),1908,2,-,6,-,0.9,78,2.4,-,7.03
Kévin Théophile-Catherine,Rennes,29,D(CLR),29,2610,1,2,3,-,0.4,74.7,1.8,1,7.03
Benjamin Stambouli,Montpellier,28,"D(C),M(C)",18(3),1688,1,1,2,-,0.4,87.5,1.6,1,7.03
Jérémy Clément,Saint-Etienne,34,M(C),26,2228,-,-,2,-,0.2,87.3,0.8,1,7.03
Bakary Koné,Lyon,31,D(C),14,1260,1,-,5,-,0.4,88.2,2.6,1,7.02
Cédric Kanté,Sochaux,39,D(C),29(1),2624,1,-,3,-,0.4,80.8,2.7,1,7.02
Clément Grenier,Lyon,28,M(CL),20(8),1804,7,6,5,-,1.6,74.2,0.6,3,7.02
Daniel Congré,Montpellier,34,D(CLR),35(1),3179,1,2,5,-,0.3,83.7,1.4,2,7.02
Olivier Sorlin,Evian Thonon Gaillard,40,M(C),36,3182,-,3,8,-,0.6,80.9,0.7,2,7.02
Adil Hermach,Toulouse,33,M(C),7(2),612,-,-,3,-,1.4,80,1.2,1,7.02
Cédric Barbosa,Evian Thonon Gaillard,43,M(CLR),27(3),2178,8,1,10,-,1.4,70.3,0.9,5,7.02
Mohamed Fofana,Reims,34,D(C),14(1),1135,1,1,1,-,0.2,79.4,2,1,7.02
Wesley Lautoa,Lorient,31,"D(C),DMC",26(1),2221,2,1,5,-,0.5,81.3,1.9,-,7.01
Marc Planus,Bordeaux,37,D(C),27(1),2343,-,-,8,-,-,86.3,0.9,1,7.01
Aissa Mandi,Reims,27,D(CLR),27(2),2459,2,2,2,1,0.2,71.9,1.6,1,7.01
Jerome Rothen,SC Bastia,41,M(C),26(1),2299,3,8,3,1,0.9,76.6,0.3,1,7.01
Charles Kaboré,Marseille,31,M(C),16(1),1411,-,2,1,1,0.9,80,1.1,-,6.99
Jérémy Ménez,Paris Saint-Germain,32,"M(CLR),FW",24(6),2057,5,7,5,-,1.6,84.3,0.3,2,6.99
Issiaga Sylla,Toulouse,25,"D(LR),M(L)",3(1),236,1,-,-,-,1,76.6,1.5,-,6.99
Yohann Thuram,Troyes,30,GK,37,3330,-,-,-,-,-,48.4,0.1,3,6.99
Matthieu Chalmé,Bordeaux,38,D(R),1,90,-,-,-,-,-,68.8,1,-,6.99
Jérôme Roussillon,Sochaux,26,"D(L),M(L)",25,2200,-,2,4,-,0.3,77.3,0.7,-,6.99
Jordan Loties,Nancy,34,"D(C),DMC",21(4),1994,2,1,8,-,1.2,78.6,1.7,-,6.99
Marco Verratti,Paris Saint-Germain,26,DMC,23(4),1780,-,4,10,1,-,89.4,-,-,6.98
Pedrinho,Lorient,34,D(R),7(2),683,1,-,2,-,0.4,74.3,1.2,-,6.98
Nicolas Douchez,Paris Saint-Germain,39,GK,4,360,-,-,-,-,-,77.8,-,-,6.98
Étienne Didot,Toulouse,35,M(C),33(3),2912,2,7,5,-,0.6,79.9,0.6,2,6.98
Alphonse Areola,Paris Saint-Germain,26,GK,1(1),104,-,-,-,-,-,100,-,-,6.98
Benjamin Nivet,Troyes,42,M(C),33(3),2911,10,3,6,-,1.6,75.3,1,2,6.98
Aldo Angoula,Evian Thonon Gaillard,38,D(C),18(4),1684,1,-,6,-,0.8,73.4,2.9,2,6.97
Gregory van der Wiel,Paris Saint-Germain,31,"D(CR),M(R)",17(5),1555,1,2,7,-,0.4,88.4,1,3,6.97
Vincent Muratori,Nancy,31,D(L),14(1),1191,-,-,2,-,0.1,73,1.9,1,6.97
Loris Nery,Valenciennes,28,D(LR),16(4),1470,1,-,-,-,0.3,71.2,1.8,2,6.97
Chris Mavinga,Rennes,28,D(CL),27,2328,-,1,5,1,0.1,79.1,1.3,2,6.97
Carl Medjani,AC Ajaccio,34,"D(C),DMC",18,1608,1,2,1,-,0.5,77,1.8,1,6.96
Julien Faussurier,Troyes,32,"D(LR),M(R)",27,2389,3,3,-,1,0.4,72.1,0.9,-,6.95
Benjamin Corgnet,Lorient,32,"M(CLR),FW",24(2),2042,5,4,3,-,1.7,69.4,1.3,-,6.95
Aymen Abdennour,Toulouse,29,D(C),30,2700,1,2,6,-,0.4,86.6,2.1,-,6.95
Alexandre Lacazette,Lyon,28,"M(LR),FW",27(4),2289,3,4,-,-,1.2,77.2,0.9,-,6.95
Thiago Xavier,Troyes,35,DMC,14(5),1253,-,-,4,1,0.3,75.5,2.2,-,6.95
Djibril Sidibe,Lille,26,"D(LR),M(R)",7(7),781,1,1,3,-,0.5,76.9,1.2,-,6.95
Josuha Guilavogui,Saint-Etienne,28,M(C),27(11),2642,3,2,3,1,0.6,85.2,1.1,3,6.95
Maxime Barthelme,Lorient,30,"D(L),M(LR)",31(3),2683,2,5,2,-,1.1,79.3,0.4,2,6.95
Anthony Réveillere,Lyon,39,D(LR),27,2326,1,1,2,-,0.3,82.1,1,-,6.95
Foued Kadir,Valenciennes,35,M(CLR),11(6),1043,6,4,3,-,1.6,80.9,0.5,2,6.95
Yoan Gouffran,Bordeaux,33,"M(CLR),FW",20,1709,8,1,-,-,2.8,76.5,2.5,-,6.94
Renaud Cohade,Saint-Etienne,34,M(C),28(10),2630,4,6,4,-,1.3,78.9,1.2,1,6.94
Yoann Gourcuff,Lyon,32,M(CL),15(3),1221,3,2,3,-,1.4,81,0.3,1,6.94
Arnaud Maire,AC Ajaccio,40,D(C),4(2),315,-,-,-,-,0.2,78.6,1,-,6.94
Grégory Sertic,Bordeaux,29,"D(C),M(C)",18(8),1662,-,2,5,-,1.3,84.8,1,1,6.94
Henri Saivet,Bordeaux,28,"M(CLR),FW",23(11),2187,8,1,1,-,1.9,75.2,1.2,1,6.94
Jean Makoun,Rennes,36,M(C),28,2400,2,3,3,1,0.5,81.5,1.4,-,6.94
Yann Jouffre,Lorient,34,"M(CR),FW",30(2),2526,4,4,4,-,2.1,84.4,0.2,-,6.94
Mouhamadou Dabo,Lyon,32,D(LR),29(1),2573,-,1,3,1,0.2,84,1.2,-,6.93
Yassine Jebbour,Nancy,27,D(LR),17,1530,-,2,2,-,0.4,80.6,0.9,-,6.93
Florian Lejeune,Brest,28,D(C),8(2),850,-,-,4,1,0.4,80.1,2.1,-,6.93
Samuel Bouhours,AC Ajaccio,32,D(L),29,2590,-,-,6,-,0.1,75,1.7,1,6.93
Mathieu Deplagne,Montpellier,27,D(LR),2(1),181,-,-,-,-,-,61.3,2,-,6.93
Idrissa Gueye,Lille,29,M(C),21(8),1950,-,1,5,-,0.5,88.3,0.9,1,6.92
Stéphane Mbia,Marseille,33,"D(C),M(C)",1,90,-,-,-,-,1,100,1,-,6.91
Lucas Mendes,Marseille,28,D(CL),22(3),1993,-,-,-,1,0.4,86.2,1.6,-,6.91
Anthony Weber,Reims,32,D(C),34(1),3074,1,-,-,1,0.4,80.5,1.7,-,6.91
Franck Beria,Lille,36,D(CLR),24,2117,-,2,5,-,0.2,79.8,2.4,-,6.90
Giovanni Sio,Sochaux,30,FW,13,1100,4,2,3,-,2.5,69,1.5,-,6.90
Ali Ahamada,Toulouse,27,GK,35(1),3153,1,-,2,1,-,61,0.1,2,6.90
Nicolas Penneteau,Valenciennes,38,GK,37,3330,-,-,2,-,-,50.8,0.1,2,6.90
Thomas Ayasse,Nancy,32,M(C),14(3),1171,2,-,-,-,0.6,76.7,1.3,1,6.90
André-Pierre Gignac,Marseille,33,FW,28(3),2440,13,-,4,-,4.3,71.6,1.1,2,6.90
Lamine Koné,Lorient,30,D(C),31(1),2689,3,1,4,-,0.5,76.1,2.3,2,6.90
Florian Jarjat,Troyes,39,D(C),25(2),2281,1,1,2,-,0.4,76.4,1.7,1,6.90
Joris Delle,Nice,29,GK,11(2),1029,-,-,-,-,-,62.8,0.2,2,6.89
Jonathan Pitroipa,Rennes,33,"M(LR),FW",32,2830,7,5,2,-,2.3,79.7,0.3,1,6.89
Mahamane Traoré,Nice,30,M(C),22(1),1936,3,-,9,-,1.4,84.6,1.4,1,6.89
Younès Belhanda,Montpellier,29,M(CL),29,2424,10,3,5,2,2.4,78.4,0.9,1,6.89
Vincent Pajot,Rennes,28,M(C),23(4),2054,-,1,8,-,0.4,83.7,2.2,-,6.89
Guillermo Ochoa,AC Ajaccio,33,GK,38,3393,-,-,4,-,-,48.9,0.1,3,6.88
Nicolas Nkoulou,Marseille,29,D(C),38,3404,-,-,5,-,0.2,89.9,1,-,6.88
Joey Barton,Marseille,36,M(C),20(5),1704,-,3,5,1,1,80.8,1.7,-,6.88
Diego,Reims,31,AM(LR),27(2),2295,4,1,2,-,2,70.1,0.7,1,6.88
Anthony Modeste,SC Bastia,31,FW,35(1),3033,15,3,4,1,3.1,66.3,2.8,4,6.87
Brandão,Saint-Etienne,39,FW,21(6),1794,11,2,3,-,2.3,65.6,2.2,2,6.87
Jean-Daniel Akpa Akpro,Toulouse,26,"D(R),M(CLR)",13(6),1294,1,-,4,-,0.4,78.6,0.9,1,6.87
Mathieu Peybernes,Sochaux,28,D(C),19(6),1784,-,1,3,-,-,82.9,0.8,-,6.87
Dejan Lovren,Lyon,29,D(C),18,1561,1,-,3,3,0.6,87.3,2.1,1,6.87
Florian Thauvin,SC Bastia,26,"AM(CLR),FW",25(7),2260,10,2,4,1,1.8,69.5,0.3,2,6.86
Vincent Nogueira,Sochaux,31,M(C),25(4),2288,2,2,2,-,0.8,82.7,0.4,2,6.86
Jean-Armel Kana-Biyik,Rennes,29,D(C),30,2619,-,-,2,1,0.3,83.2,1.8,-,6.86
Jean-Pascal Mignot,Saint-Etienne,38,D(C),7,608,-,-,-,-,0.4,82.6,0.6,-,6.86
Teddy Mezague,Montpellier,29,D(C),5,450,-,-,-,-,0.4,87.1,1.8,-,6.86
Ezequiel Lavezzi,Paris Saint-Germain,34,"AM(CLR),FW",25(3),2107,3,4,3,1,1.2,78,0.1,-,6.86
Carlos Sánchez,Valenciennes,33,"D(C),M(C)",27(3),2291,2,1,5,1,1.3,80.1,1.3,-,6.86
Younousse Sankharé,Valenciennes,29,M(C),11(2),983,-,-,1,-,1.3,78.8,0.7,-,6.86
Wissam Ben Yedder,Toulouse,28,"AM(C),FW",29(5),2505,15,4,1,-,2.2,76.9,0.5,4,6.86
Fabien Audard,Lorient,41,GK,34,3025,-,-,3,2,-,54.1,0.3,1,6.86
Daniel Wass,Evian Thonon Gaillard,30,"D(LR),M(CLR)",34,2985,2,1,4,-,0.9,76,0.9,1,6.86
Faouzi Ghoulam,Saint-Etienne,28,D(L),19(7),1793,-,3,3,-,0.5,73,1.9,-,6.85
Benjamin Angoua,Valenciennes,32,D(CR),23(1),2106,-,-,9,1,0.3,84,1.6,-,6.85
Adrian Mutu,AC Ajaccio,40,FW,26(2),2221,11,-,7,-,3.7,74.2,1.4,1,6.85
Anthony Le Tallec,Valenciennes,34,FW,17(3),1510,5,4,2,-,2.2,66.2,3.9,2,6.85
Loïc Poujol,Sochaux,30,"D(C),M(C)",20(2),1758,2,-,5,1,0.3,76.9,1.2,-,6.84
Stéphane Ruffier,Saint-Etienne,32,GK,38,3420,-,-,2,-,-,62,0.1,1,6.84
Bryan Dabo,Montpellier,27,"D(R),M(CR)",8(8),838,-,-,1,-,0.3,82.6,2.6,1,6.84
Lamine Gassama,Lorient,29,D(R),16,1396,-,1,3,-,-,78.3,0.8,1,6.84
Ismael Traoré,Brest,32,D(CR),14(3),1205,-,-,-,-,-,79.7,1.6,-,6.84
Brahim Ferradj,Brest,31,D(L),8(1),725,-,-,1,-,-,74.8,1.2,-,6.84
Lossemy Karaboue,Nancy,31,"D(R),M(CR)",35(2),3131,2,1,2,-,1.6,81,0.8,2,6.84
Steve Mandanda,Marseille,34,GK,38,3420,-,-,4,-,-,57.1,0.1,5,6.84
Granddi N'Goyi,Troyes,31,M(C),29(2),2536,1,2,5,-,0.5,77.3,1.8,3,6.84
Ousmane Coulibaly,Brest,29,"D(R),M(R)",14,1119,-,-,2,-,0.4,71.7,1.5,-,6.83
Cédric Carrasso,Bordeaux,37,GK,38,3420,-,-,3,-,-,51.6,0.3,3,6.83
Felipe Saad,AC Ajaccio,35,D(CL),10(1),943,-,1,3,-,-,75.6,1.5,-,6.83
Mario Lemina,Lorient,25,DMC,5(5),505,-,-,2,-,0.5,86.7,0.5,-,6.83
Tripy Makonda,Brest,29,D(C),6(1),548,-,1,2,-,0.4,74.1,1.1,-,6.82
Jaroslav Plasil,Bordeaux,37,M(C),28(5),2582,2,3,4,-,0.9,81.8,0.9,-,6.82
Jonathan Mensah,Evian Thonon Gaillard,28,D(CR),6,483,-,-,2,-,0.5,83.3,2,-,6.82
Carlao,Sochaux,33,"D(C),M(C)",13(2),991,-,-,2,-,0.1,76.6,1.8,1,6.82
Maor Melikson,Valenciennes,34,"AM(CLR),FW",13(3),1136,2,1,-,-,1.3,75.9,0.4,-,6.82
Milan Bisevac,Lyon,35,D(C),29(1),2576,-,-,3,1,0.1,84.5,0.9,-,6.82
Jonathan Zebina,Toulouse,40,D(C),17,1475,-,-,6,-,0.3,88.2,1.4,-,6.82
Gueida Fofana,Lyon,28,"D(R),DMC",17(10),1693,2,2,8,-,0.7,82,1.1,-,6.81
Jérémy Choplin,SC Bastia,34,D(C),24(3),2294,-,-,7,-,0.4,75.7,2,1,6.81
Cheikh M'Bengue,Toulouse,30,"D(CL),M(L)",27(1),2333,-,1,6,2,0.4,84,1.5,-,6.81
Lucas Digne,Lille,25,D(L),31(2),2804,2,-,3,1,0.7,81.7,2.6,-,6.81
Bertrand Laquait,Evian Thonon Gaillard,42,GK,29,2503,-,-,1,1,-,38.7,0.1,1,6.81
Lisandro López,Lyon,36,"AM(L),FW",26(5),2266,11,2,2,-,2.6,81.6,0.6,1,6.81
John Mensah,Rennes,36,"D(CL),DMC",3(1),259,-,-,-,-,-,73.3,1.3,-,6.81
Fabien Lemoine,Saint-Etienne,32,M(C),29(6),2520,1,2,4,1,0.7,83.4,0.3,-,6.80
Grégory Bourillon,Lorient,34,"D(C),DMC",23(3),1990,2,-,4,2,0.6,75.3,1.7,1,6.80
Maxime Baca,Lorient,36,D(LR),22(4),1956,-,-,2,1,0.2,75.9,1,1,6.80
Rémy Vercoutre,Lyon,39,GK,31,2790,-,-,2,-,-,46.2,0.2,1,6.80
Cheick Diabaté,Bordeaux,31,FW,12(11),1265,8,1,4,-,2.3,77.4,3.2,3,6.80
Darío Cvitanich,Nice,35,FW,29,2350,19,2,6,-,2,74.8,0.4,1,6.80
Steeve Yago,Toulouse,26,D(CR),19(3),1720,-,1,-,-,-,86.6,0.8,-,6.79
Pavle Ninkov,Toulouse,34,"D(R),M(R)",18(3),1604,-,-,3,-,0.3,76.9,0.6,1,6.79
Jacques-Alaixys Romao,Lorient,35,"D(C),M(C)",18,1613,-,-,3,-,0.2,85.1,0.8,1,6.79
Eden Ben Basat,Brest,32,FW,17(3),1485,9,-,5,-,1.2,80.8,0.3,1,6.79
Romain Hamouma,Saint-Etienne,32,"M(CLR),FW",20(11),1803,5,3,6,-,1.4,76.9,0.5,1,6.79
Yannick Cahuzac,SC Bastia,34,DMC,18(1),1570,-,1,8,-,0.4,79.8,1.3,-,6.78
Benoît Trémoulinas,Bordeaux,33,"D(L),M(L)",27(1),2418,1,6,4,-,0.6,76.1,0.7,-,6.78
Franck Tabanou,Toulouse,30,"D(L),M(L)",34,2779,4,4,6,1,2.4,74.1,1.5,1,6.78
Anthony Lippini,AC Ajaccio,30,D(R),7(1),608,-,-,2,-,0.1,78.8,1.9,-,6.78
Thierry Doubai,Sochaux,30,M(C),12(1),946,2,-,-,-,1.2,85.4,0.3,-,6.78
Alexis Thébaux,Brest,34,GK,36,3240,-,-,1,-,-,47.4,-,2,6.78
Marvin Martin,Lille,31,M(C),29(3),2438,-,7,10,-,0.8,83.4,0.2,1,6.78
Bafétimbi Gomis,Lyon,33,FW,29(8),2607,16,4,1,-,2.8,75.1,1,3,6.77
Fabien Camus,Troyes,34,"AM(CLR),FW",28(4),2463,7,3,2,-,2.3,74.3,0.4,3,6.77
Clément Chantôme,Paris Saint-Germain,31,M(C),16(12),1424,1,2,6,-,0.5,92,0.9,-,6.77
John Utaka,Montpellier,37,"M(L),FW",26(2),2159,6,4,4,-,1.6,77.9,0.7,1,6.77
Kalilou Traoré,Sochaux,31,DMC,10(1),829,-,-,4,-,0.5,84.9,1.4,-,6.77
Mickaël Landreau,Lille,40,GK,15,1350,-,-,1,-,-,79.5,0.1,-,6.77
Sylvain Armand,Paris Saint-Germain,38,D(CL),11(7),1041,-,-,1,-,-,87.7,1.4,-,6.77
Valentin Eysseric,Nice,27,AM(CLR),21(3),1897,5,1,2,1,1.8,75.3,0.6,-,6.76
Damien Gregorini,Nancy,40,GK,23,2070,-,-,-,-,-,59.3,-,2,6.76
Romain Danzé,Rennes,32,"D(R),M(CR)",26(6),2422,1,1,1,-,0.6,76.2,1.6,1,6.76
Maxime Poundjé,Bordeaux,26,D(L),6(1),535,-,-,2,-,0.4,69.1,0.7,1,6.76
