Name,Team,Age,Position,Apps,Minutes,Total goals,Total Assists,Shots per game,Key passes per game,Dribbles per game,Fouled per game,Offsides per game,Dispossessed per game,Bad control per game,Rating
Slobodan Rajkovic,Hamburger SV,30,D(C),11,979,1,-,0.4,0.1,0.1,0.2,-,0.3,0.3,7.34
Martin Stranzl,Borussia M.Gladbach,39,D(C),18(1),1547,-,-,0.5,0.1,-,0.7,0.1,0.1,0.1,7.34
Henrikh Mkhitaryan,Borussia Dortmund,30,M(CLR),21(7),1921,3,4,2.5,1.6,2.6,1.7,0.4,1.8,1,7.33
Johannes Geis,Mainz 05,25,"D(C),DMC",33(1),2970,4,3,2.3,2.2,0.1,1.1,0.1,0.5,0.4,7.33
Raúl Bobadilla,Augsburg,32,"AM(R),FW",31(1),2619,10,2,2.6,1.3,2.8,2.4,1,2.2,2.5,7.33
Jannik Vestergaard,Werder Bremen,26,D(C),15,1283,1,-,0.6,-,0.3,0.9,-,0.1,0.3,7.32
Zlatko Junuzovic,Werder Bremen,31,M(CLR),32(1),2900,6,12,1.8,2.3,0.9,2.3,0.2,1.1,1.6,7.32
Max Kruse,Borussia M.Gladbach,31,"M(CLR),FW",29(3),2589,11,9,2,2.4,1.1,1.2,0.3,1.4,1.7,7.31
Kim Jin-Su,Hoffenheim,27,D(L),17(2),1501,-,1,0.3,0.7,0.6,1.3,0.1,0.6,0.6,7.31
Luiz Gustavo,Wolfsburg,31,"D(C),M(C)",30(1),2633,2,-,1.2,0.6,1.4,1.8,0.1,1,0.7,7.30
Christian Fuchs,Schalke 04,33,"D(CL),M(L)",20(5),1713,2,4,0.6,1.3,0.6,0.3,-,0.8,0.5,7.30
Uwe Hünemeier,Paderborn,33,D(C),32,2817,2,2,0.9,0.3,0.1,0.7,0.1,-,0.2,7.29
Ragnar Klavan,Augsburg,33,D(C),34,3060,2,-,0.5,0.2,0.4,0.8,0.1,0.1,0.2,7.29
Juan Bernat,Bayern Munich,26,"D(L),M(CL)",28(3),2556,1,-,1.1,0.6,1.8,1.6,0.1,1.1,0.8,7.28
Daniel Didavi,VfB Stuttgart,29,"AM(CR),FW",9(2),741,4,-,2.9,1,2.1,1.4,0.2,1.5,0.9,7.27
Thomas Müller,Bayern Munich,29,"M(CLR),FW",28(4),2374,13,10,2.6,1.3,0.8,1.1,0.5,1,1.7,7.27
Santiago García,Werder Bremen,30,"D(CL),M(L)",20(4),1873,-,3,0.5,0.5,0.7,2,-,0.6,0.7,7.27
Holger Badstuber,Bayern Munich,30,D(CL),9(1),769,-,-,0.2,0.3,0.7,0.5,-,0.1,0.2,7.26
Robin Knoche,Wolfsburg,27,D(C),25(2),2295,2,-,0.4,0.2,0.5,0.5,-,0.2,0.4,7.26
Jérôme Boateng,Bayern Munich,30,D(CR),25(2),2140,-,-,0.7,0.8,0.5,0.4,-,-,0.1,7.26
David Alaba,Bayern Munich,27,"D(CL),M(C)",19,1666,1,1,1.4,1.2,1.2,0.5,-,0.7,0.7,7.24
Daniel Caligiuri,Wolfsburg,31,"D(R),M(LR),FW",18(10),1654,7,3,1.4,1,2.4,1.9,0.1,1.3,0.8,7.24
Vieirinha,Wolfsburg,33,"D(R),M(LR)",25(6),2312,1,5,1.1,1.2,1.7,1.5,0.2,0.8,1,7.24
Ermin Bicakcic,Hoffenheim,29,D(C),24,2071,1,-,0.4,0.2,-,1.5,-,-,0.1,7.23
Patrick Herrmann,Borussia M.Gladbach,28,"M(LR),FW",26(6),2204,11,4,1.6,1.1,1.6,1.8,0.2,1,1.1,7.23
Pirmin Schwegler,Hoffenheim,32,M(C),26(2),2264,1,4,0.8,1,1.1,1.5,0.1,0.4,0.5,7.23
Medhi Benatia,Bayern Munich,32,D(C),13(2),1151,1,-,0.7,0.2,0.3,0.7,-,0.2,0.1,7.22
Joselu,Hannover 96,29,FW,28(2),2476,8,3,2.6,0.6,0.9,1.8,0.8,1.3,1.8,7.21
Gonzalo Castro,Bayer Leverkusen,32,M(CR),19(3),1784,2,7,1.4,1.5,0.9,1.1,0.1,0.8,1,7.21
Matija Nastasic,Schalke 04,26,D(C),16,1440,-,-,0.4,0.4,0.2,0.6,-,0.1,0.4,7.21
Rafinha,Bayern Munich,33,"D(CLR),M(R)",24(2),2143,-,1,0.3,1.3,0.7,1,-,0.5,0.4,7.20
Hakan Calhanoglu,Bayer Leverkusen,25,"M(CLR),FW",31(2),2522,8,6,3.2,2.2,1.1,1.5,0.3,2.3,1.8,7.20
Niklas Süle,Hoffenheim,23,D(C),15,1270,1,-,0.6,0.4,0.1,0.4,0.1,0.1,0.4,7.20
Kevin Volland,Hoffenheim,26,"AM(CLR),FW",30(2),2670,8,5,2.6,1.4,2.1,2.3,0.7,2,1.8,7.19
Mario Götze,Bayern Munich,27,"M(CLR),FW",28(4),2249,9,2,1.9,1.4,2.4,1.3,0.4,1.8,1,7.19
Jan-Ingwer Callsen-Bracker,Augsburg,34,D(C),22(1),2052,1,2,0.5,0.3,0.1,0.8,0.1,0.3,0.3,7.18
Sokratis,Borussia Dortmund,31,D(CR),19(2),1727,1,-,0.6,0.3,0.9,1.4,0.1,0.4,0.5,7.17
Julian Schieber,Hertha Berlin,30,FW,15(1),1280,7,-,1.7,0.6,1.2,1.4,0.5,1.3,2.4,7.17
Julian Baumgartlinger,Mainz 05,31,DMC,26,2307,-,-,0.6,0.6,1,2.7,-,2.3,1,7.17
Marcel Schmelzer,Borussia Dortmund,31,"D(CL),M(L)",22,1920,-,2,1.2,1.5,0.7,1.4,0.1,0.7,0.8,7.16
Theodor Gebre Selassie,Werder Bremen,32,"D(LR),DMC,M(R)",25(1),2276,3,1,0.7,0.7,0.5,1,-,0.5,0.7,7.16
Sebastian Langkamp,Hertha Berlin,31,D(C),15(1),1356,1,-,0.3,-,0.2,1.4,0.1,0.1,0.3,7.16
Ilkay Gündogan,Borussia Dortmund,28,M(C),22(1),1911,3,4,1.7,1.2,1.7,1.2,-,1.9,0.9,7.16
Benedikt Höwedes,Schalke 04,31,D(CLR),28,2487,2,-,0.4,0.3,0.3,1.1,-,0.3,0.4,7.16
Mario Vrancic,Paderborn,30,M(CL),23(7),2121,2,1,0.7,2,1.5,1.8,-,0.5,0.5,7.16
Anthony Ujah,FC Cologne,28,FW,28(4),2354,10,3,1.8,1,0.9,0.9,0.8,0.5,1.1,7.15
Ivan Perisic,Wolfsburg,30,AM(CLR),21(3),1736,5,4,1.8,1.1,1,0.4,0.2,0.6,1.4,7.15
Javi Martínez,Bayern Munich,30,"D(C),M(C)",1,62,-,-,1,-,1,1,-,2,1,7.15
Milan Badelj,Hamburger SV,30,M(C),2,180,-,-,1.5,2,0.5,1.5,-,1.5,1.5,7.15
Marcell Jansen,Hamburger SV,33,"D(L),M(L)",11(4),1055,2,1,1.3,0.6,0.9,1.5,0.3,0.6,1.1,7.15
Son Heung-Min,Bayer Leverkusen,26,"M(CLR),FW",28(2),2292,11,2,2.1,1.3,1.6,1.1,0.4,2.1,1.3,7.14
Marcelo,Hannover 96,32,D(C),34,3060,2,-,0.6,0.1,0.3,0.5,0.1,0.2,0.5,7.13
Neven Subotic,Borussia Dortmund,30,D(C),24(4),2275,2,-,0.7,0.4,0.1,0.8,-,0.1,0.3,7.12
Haris Seferovic,Eintracht Frankfurt,27,"AM(LR),FW",32,2850,10,5,2.9,1.1,1.3,1.4,1.2,1.9,1.7,7.12
Heiko Westermann,Hamburger SV,35,D(CLR),27(1),2308,-,-,0.5,0.3,0.6,0.5,-,0.4,0.4,7.12
Eugen Polanski,Hoffenheim,33,M(C),29(1),2541,5,-,1.3,0.5,0.9,2.2,-,0.6,0.7,7.12
Filip Kostic,VfB Stuttgart,26,"M(LR),FW",15(13),1514,3,5,1.7,1.3,2.9,1.9,-,0.9,1.1,7.11
Álvaro Domínguez,Borussia M.Gladbach,30,D(CL),23(1),2115,-,3,0.5,0.4,-,0.6,0.1,0.3,0.6,7.10
Gojko Kacar,Hamburger SV,32,"D(C),M(C)",7(6),714,3,-,0.8,0.5,0.8,1.2,-,0.7,0.4,7.10
Paul Verhaegh,Augsburg,35,"D(R),M(R)",27,2339,6,1,0.7,0.6,0.4,1,-,0.3,0.6,7.10
Dante,Bayern Munich,35,D(C),21(6),1997,-,-,0.3,0.1,0.3,0.6,-,0.4,0.3,7.10
Tobias Werner,Augsburg,33,AM(L),30(1),2634,8,4,2.2,1.7,0.5,1.3,0.8,1,1,7.10
Ralf Fährmann,Schalke 04,30,GK,25,2250,-,-,-,-,-,0.5,-,-,-,7.10
Hiroshi Kiyotake,Hannover 96,29,AM(CLR),29(3),2536,5,5,1,2.2,1.8,1.1,0.2,1,1.5,7.09
Roman Bürki,Freiburg,28,GK,34,3060,-,-,-,-,0.2,0.1,-,-,0.1,7.09
Marco Russ,Eintracht Frankfurt,33,"D(C),DMC",26,2224,2,3,0.7,0.4,0.8,0.8,0.2,0.9,0.6,7.08
Nils Petersen,Freiburg,30,FW,5(7),507,9,1,1.3,0.8,0.5,0.5,0.4,1.2,0.5,7.08
Yann Sommer,Borussia M.Gladbach,30,GK,34,3060,-,-,-,-,-,0.1,-,-,-,7.08
David Kinsombi,Eintracht Frankfurt,23,"D(C),DMC",2,153,-,-,-,0.5,0.5,1.5,-,1,0.5,7.07
Pierre-Emerick Aubameyang,Borussia Dortmund,30,"M(LR),FW",31(2),2723,16,6,3.1,1.4,0.7,0.4,0.9,0.9,1.4,7.07
Niko Bungert,Mainz 05,32,D(C),23(3),2124,1,1,0.7,0.2,0.1,0.7,0.1,-,0.2,7.07
Sebastian Rudy,Hoffenheim,29,"D(R),M(CR)",25(4),2244,4,3,0.8,1.6,0.3,1.1,-,0.6,0.5,7.07
Jonathan Schmid,Freiburg,29,"D(R),M(LR)",32(1),2826,4,8,1.8,1.9,1,1.2,0.4,1.3,0.9,7.07
Makoto Hasebe,Eintracht Frankfurt,35,"D(CR),M(CR)",33,2853,-,2,0.1,0.8,0.5,2,-,0.9,0.8,7.06
Daniel Ginczek,VfB Stuttgart,28,FW,14(4),1251,7,2,1.9,1.2,0.9,2.1,0.4,1.3,1.5,7.06
Christian Gentner,VfB Stuttgart,33,M(CLR),33,2941,5,3,1.3,1.2,0.6,1.7,0.1,0.8,1.3,7.06
Fabian Lustenberger,Hertha Berlin,31,"D(C),M(C)",26(1),2189,-,-,0.1,0.2,0.1,1.6,-,0.3,0.4,7.06
Franco Di Santo,Werder Bremen,30,"AM(CLR),FW",26,2300,13,2,2.1,0.9,1,1.5,0.8,1.8,1.9,7.06
Thiago Alcántara,Bayern Munich,28,M(C),2(5),281,-,-,0.6,1.3,1.9,1.1,-,0.7,0.4,7.05
Oliver Kirch,Borussia Dortmund,36,"D(R),M(C)",5(1),434,-,1,1,1,1.3,0.5,0.2,-,0.3,7.05
Daniel Brückner,Paderborn,38,D(L),23,2023,-,1,0.3,0.8,2,1.3,0.2,0.7,0.9,7.05
Felipe Santana,Schalke 04,33,"D(C),DMC",3(1),306,-,-,0.8,0.8,-,0.5,0.3,-,-,7.05
Johan Djourou,Hamburger SV,32,D(C),32,2805,-,-,0.2,0.3,0.5,0.9,-,0.3,0.3,7.05
Shinji Okazaki,Mainz 05,33,"AM(CLR),FW",31(1),2788,12,3,1.8,0.8,1.2,2.4,1.5,2.4,1.8,7.04
Ja-Cheol Koo,Mainz 05,30,M(CLR),16(7),1487,5,1,1.5,0.6,1.8,1.6,0.1,2,1.6,7.04
Marc Stendera,Eintracht Frankfurt,23,M(C),21(5),1849,3,5,0.9,1.2,1.3,1.4,-,1.4,1.2,7.04
Sead Kolasinac,Schalke 04,26,"D(L),M(L)",6,454,-,-,0.7,0.7,0.8,0.3,0.2,0.3,0.5,7.04
John Brooks,Hertha Berlin,26,D(C),24(3),2186,1,-,0.6,-,0.5,0.7,-,0.3,0.5,7.03
Tobias Strobl,Hoffenheim,29,"D(CR),DMC",26(4),2440,-,1,0.2,0.3,0.4,0.9,-,0.2,0.2,7.02
Sebastian Prödl,Werder Bremen,32,D(C),20(2),1742,3,1,0.9,0.2,-,0.7,-,-,0.2,7.02
Pierre-Emile Højbjerg,Augsburg,23,M(C),10(6),1008,2,3,1.7,1.2,1.6,1.2,-,1.4,1.1,7.02
Júnior Díaz,Mainz 05,35,D(CL),17(2),1434,1,1,0.8,0.5,0.6,0.8,0.1,0.7,0.7,7.01
Martin Harnik,VfB Stuttgart,32,"M(LR),FW",26(2),2246,9,2,1.9,0.6,1.1,1.5,0.5,1.1,1.8,7.01
Mitchell Weiser,Bayern Munich,25,"D(R),M(R)",8(5),778,1,4,0.5,0.8,2.1,1.2,0.2,0.8,0.6,7.00
Joel Matip,Schalke 04,27,D(C),17(4),1546,2,-,0.8,0.2,0.2,1,0.1,0.1,0.2,7.00
Assani Lukimya,Werder Bremen,33,D(C),18(4),1744,2,2,0.6,0.5,0.6,0.4,0.1,-,0.3,7.00
Oscar Wendt,Borussia M.Gladbach,33,"D(L),M(L)",25(1),2295,2,1,0.3,0.5,0.9,0.5,0.1,0.2,1,7.00
Daniel Schwaab,VfB Stuttgart,30,"D(CR),DMC",27(4),2347,1,-,0.4,0.5,0.6,1,-,0.3,0.3,6.99
Clemens Fritz,Werder Bremen,38,"D(R),DMC",26(1),2255,-,2,0.6,0.4,1.5,2.4,-,1,0.9,6.99
Stefan Mitrovic,Freiburg,29,D(C),13(1),1138,-,-,0.4,-,0.3,0.3,-,0.4,0.2,6.98
Timothy Chandler,Eintracht Frankfurt,29,"D(R),M(LR)",25(4),2332,1,1,0.5,0.8,0.5,1.1,-,0.4,0.3,6.97
Roel Brouwers,Borussia M.Gladbach,37,D(C),15(5),1413,1,-,0.3,0.2,0.3,0.3,-,0.1,0.3,6.97
Roman Neustädter,Schalke 04,31,"D(C),M(C)",28(1),2416,2,-,0.5,0.3,0.2,0.9,-,0.6,0.3,6.97
Simon Rolfes,Bayer Leverkusen,37,M(C),13(11),1231,1,1,0.5,0.8,0.7,0.7,-,0.8,0.8,6.97
Marco Höger,Schalke 04,29,"D(CR),M(C)",26,2081,1,2,0.8,0.7,1.7,2,0.2,1.7,0.9,6.97
Sebastian Boenisch,Bayer Leverkusen,32,D(CL),9(3),869,-,1,1.3,0.6,0.1,0.3,0.2,0.5,0.6,6.97
Sven Bender,Borussia Dortmund,30,"D(C),M(C)",14(6),1253,-,-,0.3,0.6,0.8,1,-,0.5,0.5,6.97
Jens Wemmer,Paderborn,33,D(R),17(4),1494,1,1,0.8,0.7,0.6,1.9,0.2,1.1,0.9,6.97
Tin Jedvaj,Bayer Leverkusen,23,D(CLR),18(4),1663,2,1,0.7,0.3,0.5,0.5,-,0.6,0.5,6.97
Josuha Guilavogui,Wolfsburg,28,M(C),21(6),1775,1,-,0.6,0.3,1,0.6,0.1,0.6,0.9,6.96
Constant Djakpa,Eintracht Frankfurt,32,D(L),5(1),437,-,-,0.3,0.8,1.2,2,-,1,1.3,6.96
Marcel Ndjeng,Hertha Berlin,37,"D(R),DMC,M(R)",11(5),1107,1,2,0.6,0.5,0.7,1,0.1,0.7,0.8,6.96
Rafa,Paderborn,34,D(CL),16,1391,-,-,0.3,0.1,0.3,0.8,-,0.1,0.1,6.96
Kevin Vogt,FC Cologne,27,"D(CR),M(C)",30(2),2689,1,3,0.7,0.9,0.8,1.5,-,0.6,0.6,6.96
Marvin Bakalorz,Paderborn,29,M(C),26(3),2177,1,2,1.1,0.4,1.4,2.1,0.1,1.7,1.1,6.95
Tranquillo Barnetta,Schalke 04,34,M(CLR),10(12),1071,3,4,0.9,1.5,0.7,0.9,0.1,0.8,0.7,6.95
Valon Behrami,Hamburger SV,34,M(C),22,1911,-,-,0.5,0.3,0.6,2,-,1.1,0.8,6.94
Koen Casteels,Werder Bremen,27,GK,6,540,-,-,-,-,-,0.7,-,-,0.2,6.94
Pawel Olkowski,FC Cologne,29,"D(R),M(R)",24(3),2110,2,2,0.8,0.5,1.4,1.1,0.1,1.1,1.1,6.94
Mergim Mavraj,FC Cologne,33,D(C),11(4),1033,-,-,0.1,0.2,0.3,0.7,-,0.1,0.1,6.94
Klaas-Jan Huntelaar,Schalke 04,35,FW,27(1),2438,9,3,2.6,1,0.9,1.7,1,1.8,1.6,6.94
Stefan Thesker,Hannover 96,28,"D(CL),DMC",1(1),96,-,-,-,0.5,-,0.5,-,-,0.5,6.94
Oliver Sorg,Freiburg,29,"D(CLR),DMC",24(1),2057,1,3,1,0.5,1.2,1.3,-,1.2,0.7,6.93
Ivo Ilicevic,Hamburger SV,32,M(CLR),9,748,-,-,1.8,0.8,2.1,2.1,0.1,1.4,1,6.93
Admir Mehmedi,Freiburg,28,"M(CLR),FW",26(2),2252,4,1,1.8,1,2.4,1.4,0.6,2.1,1.5,6.93
Marcel Risse,FC Cologne,29,"D(R),M(CLR)",26(3),2267,5,3,2.1,1.1,1.4,0.4,0.1,0.9,0.8,6.92
Per Skjelbred,Hertha Berlin,32,M(CR),26,2239,-,2,0.5,0.8,0.8,0.8,0.1,0.4,0.7,6.92
Marwin Hitz,Augsburg,31,GK,25,2250,1,-,-,-,-,0.1,-,-,-,6.92
Hiroki Sakai,Hannover 96,29,"D(LR),M(R)",27,2324,-,-,-,0.8,1,1.1,0.1,0.4,0.7,6.92
Marc-Oliver Kempf,Freiburg,24,D(C),10(3),918,2,-,0.3,0.3,0.3,0.6,-,0.4,0.5,6.92
Atsuto Uchida,Schalke 04,31,"D(R),M(R)",18(1),1675,-,3,0.2,0.8,0.6,1.5,0.3,0.9,0.6,6.92
Dominic Maroh,FC Cologne,32,D(C),26(3),2370,1,-,0.4,0.1,0.1,0.3,-,-,0.2,6.92
Jefferson Farfán,Schalke 04,34,"M(CR),FW",6(3),565,-,-,1,2.6,2.2,1.8,0.1,1.4,1.4,6.91
René Adler,Hamburger SV,34,GK,11(1),1058,-,-,-,-,-,0.3,-,-,-,6.91
Erik Durm,Borussia Dortmund,27,"D(LR),M(LR)",18,1585,1,1,0.6,0.6,0.9,1.2,-,0.8,0.6,6.91
Philipp Lahm,Bayern Munich,35,"D(R),DMC",17(3),1408,2,2,0.7,1.6,0.4,0.8,0.1,0.3,0.6,6.90
Park Joo-Ho,Mainz 05,32,"D(L),DMC",16,1413,-,-,0.5,0.3,1.2,1.5,-,0.6,0.3,6.90
Serey Dié,VfB Stuttgart,34,DMC,12(1),981,-,2,0.7,0.5,1.8,1.5,0.1,0.4,1.2,6.90
Ivica Olic,Wolfsburg,39,"AM(LR),FW",12(2),966,5,-,1.9,0.5,0.6,1,0.8,1.4,1.2,6.90
Kevin Wimmer,FC Cologne,26,D(C),32,2880,-,-,0.1,0.2,0.5,0.9,-,0.1,0.3,6.90
Timo Horn,FC Cologne,26,GK,33,2970,-,-,-,-,-,0.2,-,-,-,6.90
Daniel Baier,Augsburg,35,M(C),34,3055,1,1,0.9,0.9,0.9,1.8,-,0.9,0.6,6.90
Halil Altintop,Augsburg,36,"AM(C),FW",30(1),2475,3,4,1.2,1.6,1.4,2.2,0.1,2,1.7,6.90
Carlos Zambrano,Eintracht Frankfurt,29,D(C),16(1),1450,-,1,0.3,0.1,0.4,3.6,-,0.5,0.4,6.90
Vladimir Darida,Freiburg,28,"M(C),FW",27(4),2422,6,1,1.6,0.8,1.2,1.3,-,1.8,0.8,6.89
Peter Pekarík,Hertha Berlin,32,D(LR),30,2652,-,1,0.2,0.6,0.5,1.7,0.1,0.5,0.7,6.88
Mohamed Gouaida,Hamburger SV,26,AM(LR),8(3),682,-,-,0.6,0.6,2.7,1.3,0.1,1.5,1.8,6.88
Nikolce Noveski,Mainz 05,40,D(C),7(2),594,-,1,0.3,0.2,0.1,0.2,-,0.1,0.1,6.88
Andreas Beck,Hoffenheim,32,"D(LR),M(R)",33,2967,-,1,0.5,0.8,0.5,1.6,-,0.5,0.4,6.88
André Hahn,Borussia M.Gladbach,28,"AM(R),FW",15(8),1312,3,2,1.6,0.5,0.6,1.3,0.5,1.1,1.3,6.88
Gotoku Sakai,VfB Stuttgart,28,"D(LR),DMC,M(R)",17(1),1441,1,1,0.5,0.8,1.2,0.9,0.1,0.9,1.4,6.88
Jaroslav Drobny,Hamburger SV,39,GK,23,1999,-,-,-,-,0.1,0.1,-,-,0.1,6.87
Florian Klein,VfB Stuttgart,32,"D(LR),M(R)",33(1),2953,3,2,0.6,0.7,0.8,0.6,0.1,0.4,0.5,6.87
Julian Korb,Borussia M.Gladbach,27,"D(R),M(R)",23(1),2076,-,1,0.2,0.7,0.8,0.7,-,0.6,0.5,6.87
Julian Draxler,Schalke 04,25,AM(CLR),8(7),774,2,1,1.5,0.7,2.3,0.5,0.3,1.4,0.3,6.86
Lukas Rupp,Paderborn,28,M(CR),21(10),2012,4,1,1,1,1.6,1.2,0.1,1.5,1.1,6.86
Änis Ben-Hatira,Hertha Berlin,30,M(CLR),11(4),837,4,4,1.5,0.9,1.2,1.2,0.6,1.6,1.6,6.86
Anderson,Eintracht Frankfurt,31,D(C),19(3),1686,-,1,0.3,0.2,0.2,0.6,-,0.2,0.2,6.86
Manuel Neuer,Bayern Munich,33,GK,31(1),2866,-,-,-,-,0.1,0.2,-,-,0.1,6.86
Matthias Lehmann,FC Cologne,36,M(C),32,2846,5,1,0.8,0.9,0.2,1,-,0.1,0.4,6.86
Dominik Kohr,Augsburg,25,DMC,19(7),1640,1,1,0.7,0.4,0.7,0.7,-,0.6,0.5,6.85
Christian Günter,Freiburg,26,"D(L),M(L)",32(2),2886,1,2,0.8,0.7,2,1.1,-,0.9,0.8,6.85
Philipp Bargfrede,Werder Bremen,30,"D(C),M(C)",15(1),1256,1,-,1.3,0.2,0.4,1.4,-,0.6,0.6,6.85
Michael Heinloth,Paderborn,27,D(R),19(2),1638,-,1,0.3,0.6,1.1,0.5,-,0.4,0.4,6.84
Ibrahima Traoré,Borussia M.Gladbach,31,AM(LR),8(16),844,2,1,1,0.9,2,0.9,0.1,0.3,0.6,6.84
Pavel Krmas,Freiburg,39,D(C),22,1939,-,-,0.5,0.1,0.3,1.1,-,0.3,0.5,6.84
Antonio Rüdiger,VfB Stuttgart,26,D(CR),18(1),1605,-,1,0.9,0.1,0.5,0.6,-,0.1,0.2,6.83
Moritz Stoppelkamp,Paderborn,32,"M(CLR),FW",25(2),2180,4,2,2.4,1.6,1.9,1.6,0.3,2.2,1.9,6.83
Patrick Ziegler,Paderborn,29,"D(C),DMC",23(4),1948,-,-,0.4,0.3,0.3,0.7,0.1,0.4,0.4,6.82
Fabian Johnson,Borussia M.Gladbach,31,"D(LR),M(CLR)",15(9),1424,1,4,0.8,0.7,0.8,1,-,0.8,0.6,6.82
Sebastian Kehl,Borussia Dortmund,39,M(C),20(1),1695,-,1,0.4,0.6,0.4,0.7,-,1,0.9,6.82
Sebastian Rode,Bayern Munich,28,"D(R),M(C)",8(14),959,2,5,0.6,1.1,0.4,1.1,-,0.5,0.5,6.82
