Name,Team,Age,Position,Apps,Minutes,Tackles per game,Interceptions per game,Fouls per game,Offsides per game,Clearances per game,Dribbled past per game,Outfield blocks per game,Own goals,Rating
José Callejón,Napoli,32,M(LR),38,3247,0.9,0.6,0.7,-,0.8,1,0.1,-,7.22
Adem Ljajic,Torino,27,"AM(CLR),FW",23(4),2155,0.4,0.3,0.3,-,0.3,0.3,-,-,7.21
Dries Mertens,Napoli,32,"AM(CLR),FW",35(3),3013,0.7,0.1,1,-,0.2,0.8,0.1,-,7.21
Milan Skriniar,Inter,24,D(C),38,3420,2.3,0.9,1.1,0.7,4.5,0.7,0.7,1,7.20
Rafinha,Inter,26,M(CR),12(5),1048,0.8,0.4,0.8,-,0.2,0.8,-,-,7.20
Marcelo Brozovic,Inter,26,M(CR),21(10),1924,1.9,0.6,1.1,-,0.4,1.4,0.2,-,7.20
Benedikt Höwedes,Juventus,31,D(CLR),3,248,0.3,2.7,1,0.3,3.3,-,-,-,7.19
Allan,Napoli,28,DMC,32(6),2857,2.8,0.7,1,-,0.4,1.8,0.1,-,7.17
Lucas Torreira,Sampdoria,23,DMC,36,3185,2.8,2,1.3,-,0.9,1.3,0.5,-,7.17
Giorgio Chiellini,Juventus,34,D(C),25(1),2163,1.1,1.8,1.2,0.3,5.3,0.3,0.5,-,7.17
Radja Nainggolan,Roma,31,M(C),31,2620,1.6,0.6,1.3,-,0.8,0.8,-,-,7.16
Thiago Cionek,SPAL 2013,33,D(CR),15,1350,1.9,2.3,1.4,0.3,6.5,0.6,0.6,-,7.16
Raúl Albiol,Napoli,33,D(C),30(1),2742,0.9,1,0.9,0.6,4.1,0.2,0.4,-,7.15
Cyril Théréau,Udinese,36,"AM(CL),FW",2,180,0.5,-,1,-,1,0.5,-,-,7.14
Hakan Calhanoglu,AC Milan,25,"M(CLR),FW",25(6),2174,1.2,0.7,1.2,-,0.3,0.7,0.1,-,7.13
Iago Falque,Torino,29,"AM(CLR),FW",34(3),2839,1.1,0.4,0.8,-,0.3,1,-,-,7.12
Milan Badelj,Fiorentina,30,M(C),27,2355,2.6,2.6,1.8,-,1.7,1.6,0.1,-,7.12
Davide Calabria,AC Milan,22,"D(LR),M(R)",18(3),1562,3,1.6,1.2,0.4,3.2,1,0.2,-,7.12
Diego Perotti,Roma,30,"M(CLR),FW",17(8),1606,1,0.4,0.4,-,0.4,0.5,-,-,7.12
Andrea Conti,AC Milan,25,"D(R),M(R)",2,158,2,0.5,2,0.5,2.5,0.5,-,-,7.12
João Cancelo,Inter,25,"D(LR),M(R)",20(6),1845,1.6,1.3,1.2,0.1,1.3,1,0.1,-,7.12
Lucas Castro,Chievo,30,AM(CLR),23(2),1990,2.2,1.5,1.6,0.1,1.4,1.1,0.3,-,7.10
Ali Adnan,Udinese,25,"D(L),M(L)",18(5),1670,2.3,1.8,0.9,0.3,3.2,0.9,0.3,1,7.10
Luca Ceppitelli,Cagliari,29,D(C),26(1),2229,1.7,1.8,1.3,1,5.7,0.7,0.8,1,7.09
Federico Chiesa,Fiorentina,21,"M(CLR),FW",35(1),3022,1.7,0.5,1.5,-,0.3,1.1,-,-,7.09
Bryan Cristante,Atalanta,24,M(C),34(3),2837,1.8,0.6,1.5,-,0.7,1.1,0.2,-,7.08
Remo Freuler,Atalanta,27,DMC,33(2),3006,2.5,0.8,1.1,-,0.8,1.6,0.4,-,7.08
Giacomo Bonaventura,AC Milan,29,M(CLR),30(3),2552,0.9,1,0.5,-,0.5,1.1,0.2,-,7.07
Davide Astori,Fiorentina,32,D(C),25,2250,1.9,2,0.9,0.6,5,0.4,0.7,-,7.07
Jordan Veretout,Fiorentina,26,M(C),36,3213,1.8,1,1.2,-,1.4,1.4,0.1,-,7.06
Maxime Gonalons,Roma,30,"D(C),M(C)",12(4),1092,1.6,1.4,1.1,-,1.2,0.9,0.3,-,7.06
Cristián Zapata,AC Milan,32,D(C),11(1),993,2.1,1.3,1.2,0.6,4.1,0.1,0.5,-,7.05
Vitor Hugo,Fiorentina,28,D(C),13(6),1204,1.7,2.3,0.7,0.4,4.7,0.4,0.3,-,7.05
Dennis Praet,Sampdoria,25,AM(C),31(1),2665,2.7,1.2,0.8,-,0.5,1.1,-,-,7.05
Federico Viviani,SPAL 2013,27,DMC,29,2488,1.8,2,0.9,-,0.8,1.3,0.3,-,7.04
Kalidou Koulibaly,Napoli,28,D(C),35,3066,1.5,1.1,0.9,0.8,3.2,0.6,0.5,-,7.04
Andrea Masiello,Atalanta,33,D(CR),30(1),2707,1.9,2.3,0.6,0.5,4.2,0.8,0.2,-,7.04
Fabio Quagliarella,Sampdoria,36,FW,33(2),2735,0.3,0.2,0.7,-,0.6,0.7,-,-,7.03
Jorginho,Napoli,27,DMC,33,2665,1.9,1.5,1,-,0.3,1.6,0.1,-,7.02
Alex Meret,SPAL 2013,22,GK,13,1160,-,-,0.1,-,1,0.1,-,-,7.02
Germán Pezzella,Fiorentina,28,D(C),34,2982,1.9,1.9,1.6,0.5,5.2,0.6,0.5,-,7.02
Danilo D'Ambrosio,Inter,30,"D(CLR),M(LR)",34,2986,2.4,1.3,1.7,0.3,1.8,0.9,0.2,-,7.02
Armando Izzo,Genoa,27,D(C),16,1388,1.9,2.1,0.9,0.3,4.1,0.4,0.4,-,7.01
Mario Mandzukic,Juventus,33,"M(L),FW",27(5),2327,1.1,0.8,0.7,-,1.2,0.7,0.1,-,7.01
Cristiano Biraghi,Fiorentina,26,"D(L),M(L)",34,2984,2.2,1.3,1.1,0.2,2.3,0.7,0.1,-,7.01
Leonardo Pavoletti,Cagliari,30,FW,31(2),2725,0.8,0.4,2.3,-,0.8,0.6,0.2,-,7.00
Matteo Politano,Sassuolo,25,"AM(LR),FW",33(3),2831,0.6,0.4,0.6,-,0.2,0.8,0.1,-,7.00
Rafael Tolói,Atalanta,28,D(C),29(2),2449,2.3,2,1,0.3,3.6,1.1,0.5,-,7.00
Alisson,Roma,26,GK,37,3330,-,0.1,-,-,1.1,-,-,-,6.99
Andrea Belotti,Torino,25,FW,29(3),2672,1,0.2,1.9,-,0.6,0.8,-,-,6.99
Elio Capradossi,Roma,23,Defender,1(1),84,0.5,1,0.5,1,6,-,1,-,6.99
Lorenzo Pellegrini,Roma,23,M(C),22(6),1812,1.3,1.5,0.9,-,0.6,0.9,0.1,-,6.98
Marco Parolo,Lazio,34,M(C),30(1),2614,2.3,1.4,1.2,-,1.7,1.4,0.3,-,6.97
Antonio Candreva,Inter,32,M(CLR),33(3),2563,0.3,0.6,0.6,-,0.3,0.9,0.1,-,6.97
Francesco Acerbi,Sassuolo,31,D(C),38,3420,1.3,2.3,0.8,0.5,6.4,0.4,0.6,1,6.96
Salvatore Sirigu,Torino,32,GK,37,3330,-,-,-,-,1.3,-,-,-,6.95
Kostas Manolas,Roma,28,D(C),27(2),2343,0.8,1.6,0.9,1.1,4.5,0.2,0.8,-,6.95
Senad Lulic,Lazio,33,"D(L),M(CL)",30(5),2439,1.9,1,1.3,-,0.9,1.7,0.1,1,6.95
Mattia Caldara,Atalanta,25,D(C),24,2160,1.6,1.7,1.6,0.4,4.4,0.8,0.8,-,6.95
Nicolò Barella,Cagliari,22,AM(C),34,2966,2.7,1.4,2.3,-,1.3,1.6,0.2,-,6.95
Lorenzo De Silvestri,Torino,31,"D(R),M(R)",35,2962,1.1,0.8,1.2,0.3,4,0.3,0.3,-,6.95
Simone Missiroli,Sassuolo,33,AM(C),33(2),2923,1.8,1.9,1,0.1,1.7,1.7,0.2,-,6.94
Kwadwo Asamoah,Juventus,30,"D(L),M(CL)",18(1),1571,1.5,0.9,0.7,0.2,1,0.4,-,-,6.94
Robin Gosens,Atalanta,24,"D(L),M(CL)",17(4),1451,2.9,1,1,0.1,1.7,0.9,0.1,-,6.94
Stephan El Shaarawy,Roma,26,"AM(CLR),FW",25(8),2163,0.7,0.7,0.4,-,0.2,0.5,-,-,6.94
Vlad Chiriches,Napoli,29,D(CR),7,583,1.1,2.3,0.4,0.7,2.4,0.4,0.1,-,6.93
Jasmin Kurtic,SPAL 2013,30,M(CL),16,1440,1.8,1.1,1.3,-,1.5,1,0.1,-,6.93
Nícolas,Verona,31,GK,36,3240,0.1,0.1,0.1,-,0.8,0.1,-,-,6.93
Daniele Rugani,Juventus,24,D(C),22,1936,0.8,0.9,1.1,0.5,3.7,0.3,0.6,-,6.92
Stefan de Vrij,Lazio,27,D(C),36,3042,0.9,2,0.5,0.6,4.3,0.3,0.7,-,6.92
Cristian Ansaldi,Torino,32,"D(CLR),DMC,M(LR)",20(5),1868,2,0.8,1,0.1,1.8,0.9,0.2,-,6.92
Timothy Castagne,Atalanta,23,"D(R),M(LR)",17(3),1504,2.7,1.3,1.3,0.1,2.1,0.7,0.2,-,6.92
Daniele De Rossi,Roma,35,"D(C),M(C)",21(1),1835,1,2,1.2,0.1,1.9,1.1,0.6,-,6.92
Rolando Mandragora,Crotone,22,DMC,36,3240,2.5,2.4,1.5,0.1,1.8,1.2,0.4,-,6.92
Daniel Pavlovic,Sampdoria,31,D(L),1,90,3,-,-,-,5,-,-,-,6.91
Sami Khedira,Juventus,32,M(C),24(2),1922,0.5,0.8,0.5,-,0.6,0.8,0.1,-,6.91
Marek Hamsik,Napoli,31,AM(C),32(6),2397,0.9,0.4,0.3,-,0.4,0.6,0.1,-,6.91
Alberto Grassi,SPAL 2013,24,M(C),26(2),2261,1.6,1.7,1,-,1.6,0.7,0.3,-,6.90
Alessandro Florenzi,Roma,28,"D(R),M(CLR)",26(6),2386,1.2,1.4,0.5,0.4,1.5,0.9,0.3,-,6.90
Nicolas Nkoulou,Torino,29,D(C),37,3260,1.5,1.5,1.2,0.9,4.2,0.3,0.6,-,6.90
Ervin Zukanovic,Genoa,32,D(CL),32,2791,1.6,1.5,0.9,0.1,5.1,1,0.6,2,6.90
Miranda,Inter,34,D(C),31,2729,1.5,1.2,0.8,0.9,4,0.1,0.7,-,6.89
Joel Obi,Torino,28,M(CR),16(6),1201,2,1.1,1.2,-,0.7,0.8,0.1,-,6.89
Pierluigi Gollini,Atalanta,24,GK,7,623,-,-,-,-,0.4,-,-,-,6.89
Vanja Milinkovic-Savic,Torino,22,Goalkeeper,1,90,-,-,-,-,2,-,-,-,6.89
Lyanco,Torino,22,D(C),4,317,2.8,1.3,0.8,0.3,4.3,0.8,0.8,-,6.89
José Luis Palomino,Atalanta,29,D(C),22(4),1978,2.3,1.5,1.4,0.3,3.9,1,0.8,-,6.88
Mário Rui,Napoli,28,D(L),24(1),2088,2.2,0.6,1.7,0.6,1.2,0.9,0.2,-,6.88
Lucas Biglia,AC Milan,33,DMC,24(4),2043,2.1,1,1.3,0.1,1.7,1.4,0.4,-,6.88
Duván Zapata,Sampdoria,28,FW,24(7),2113,0.4,0.2,0.9,-,0.7,0.2,-,-,6.87
Roberto Inglese,Chievo,27,FW,33(1),2795,0.9,0.2,1.1,-,0.5,0.7,0.1,-,6.87
Giovanni Simeone,Fiorentina,23,"AM(R),FW",36(2),3011,0.8,0.3,1.5,0.1,0.8,0.8,-,-,6.87
Andrea Ranocchia,Inter,31,D(C),7(4),626,0.7,1.1,0.7,0.5,3,0.3,0.5,1,6.87
Erick Pulgar,Bologna,25,DMC,31(1),2770,2.2,1.4,1.4,0.1,2.4,1.6,0.4,-,6.87
Nicolas Viola,Benevento,29,DMC,20(4),1849,1.5,1,1.5,-,0.7,1,0.3,-,6.87
Adam Masina,Bologna,25,"D(L),M(L)",33(1),2841,2.4,1.5,1.6,0.2,3.2,1.4,0.2,-,6.87
Paolo Faragò,Cagliari,26,"D(R),DMC,M(R)",25(10),2449,2.6,0.7,1.5,0.2,2,1,0.1,-,6.86
Dario Dainelli,Chievo,40,D(C),17(4),1509,0.9,2.2,0.9,0.6,6,0.5,1,-,6.86
Bartosz Salamon,SPAL 2013,28,D(C),20(2),1724,1.3,2.6,1,0.5,6.5,0.4,0.8,1,6.86
Bruno Martella,Crotone,26,"D(L),M(L)",30,2619,1,1.6,0.2,0.2,3.9,0.6,0.3,-,6.86
Rodrigo de Paul,Udinese,25,"AM(CLR),FW",25(12),2322,0.8,0.4,0.9,-,0.1,0.8,-,-,6.86
Stefan Radu,Lazio,32,D(CL),31,2599,1.7,1.8,0.8,0.2,3.3,0.5,0.5,-,6.86
Lisandro López,Inter,29,D(C),0(1),45,2,1,1,-,3,2,-,-,6.85
Matteo Bianchetti,Verona,26,D(C),1(1),123,1.5,1,1,-,3,1,1,-,6.85
Cristian Molinaro,Torino,35,"D(L),M(L)",17(3),1562,1.9,1.1,1.3,0.4,2.9,0.4,0.2,-,6.85
Leonardo Spinazzola,Atalanta,26,"D(L),M(L)",17(1),1507,0.8,1,0.6,-,1.9,0.4,0.3,-,6.85
Bruno Peres,Roma,29,"D(LR),M(LR)",13(5),1155,1.4,1.2,0.8,0.5,1.1,0.7,0.1,-,6.84
Iuri Medeiros,Genoa,24,"AM(R),FW",7(4),642,0.5,0.2,0.3,-,0.3,0.4,0.1,-,6.84
Nikola Milenkovic,Fiorentina,21,D(CR),14(2),1254,2.4,1.4,1.5,0.3,4.3,0.8,0.5,-,6.84
Daniele Baselli,Torino,27,M(C),30(2),2532,2,1.8,1.7,-,1.2,1.1,0.2,-,6.84
Martín Cáceres,Lazio,32,"D(CLR),M(R)",4(2),440,2,0.7,0.2,0.7,2,0.7,0.7,-,6.84
Bram Nuytinck,Udinese,29,D(C),26(1),2361,2.4,1.4,1,0.4,4.2,0.5,0.9,-,6.83
Matías Vecino,Inter,27,M(C),25(4),2137,1.9,0.7,1.5,-,1,1,0.2,-,6.83
Oscar Hiljemark,Genoa,27,AM(C),15,1282,0.8,0.6,0.5,-,0.7,1.4,0.3,-,6.83
Tomás Rincón,Torino,31,M(CR),35(1),3007,1.8,1.6,2.2,0.1,1.6,1.2,0.2,-,6.83
Franck Kessié,AC Milan,22,DMC,37,3270,1.3,0.7,1.9,0.1,1.1,0.7,0.3,-,6.83
Nicolás Spolli,Genoa,36,D(C),20(1),1773,1.3,1.7,1.3,0.4,5.6,0.4,0.8,-,6.83
Kevin Lasagna,Udinese,26,"AM(L),FW",26(3),2143,0.3,0.3,1.2,-,0.6,0.2,0.1,-,6.83
Adam Marusic,Lazio,26,M(R),28(4),2526,0.9,1,0.9,-,0.8,0.5,0.1,-,6.82
Jagos Vukovic,Verona,31,D(C),15,1334,0.3,1.4,0.3,0.5,7.3,0.2,0.9,-,6.81
Mirco Antenucci,SPAL 2013,34,"AM(C),FW",28(5),2574,0.5,0.3,1.1,-,0.4,0.6,-,-,6.81
Samir Handanovic,Inter,34,GK,38,3420,-,-,-,-,0.4,-,-,1,6.81
Kevin Bonifazi,Torino,23,D(C),4(2),408,1.8,2.2,0.7,0.3,2.2,0.3,0.8,-,6.81
Marco D'Alessandro,Benevento,28,M(LR),12(4),1045,1.9,0.6,0.6,-,0.4,1,0.1,-,6.81
Manuel Lazzari,SPAL 2013,25,M(R),36,3122,1.7,0.9,0.6,0.1,1.4,1,0.2,-,6.81
Mattia Perin,Genoa,26,GK,37,3330,-,-,-,-,0.9,-,-,-,6.81
Antonin Barak,Udinese,24,AM(C),31(3),2715,1.7,0.5,1.4,0.1,0.7,1.1,0.1,-,6.81
Marco Faraoni,Crotone,27,"D(R),M(R)",18(10),1749,2.2,2.1,0.6,0.1,2.1,0.7,0.3,-,6.81
Luca Cigarini,Cagliari,33,M(C),24(2),2035,1.6,1.6,1.8,-,1,1.8,0.2,-,6.81
Roberto Gagliardini,Inter,25,DMC,23(7),1986,2.1,1.5,1.6,-,1,1.1,0.1,-,6.81
Federico Bernardeschi,Juventus,25,"M(CLR),FW",7(15),826,0.4,0.5,0.8,-,0.6,0.3,-,-,6.81
Davide Biraschi,Genoa,24,D(CR),20(3),1796,1.4,1.7,1.1,0.3,3,0.3,0.4,-,6.81
Marco Benassi,Fiorentina,24,AM(CR),35,2798,1.5,0.8,1,-,1,1,0.1,-,6.80
Cyril Théréau,Fiorentina,36,"AM(CL),FW",16(4),1126,0.6,0.4,0.6,-,0.5,0.6,-,-,6.80
Blaise Matuidi,Juventus,32,M(CL),27(5),2355,1.5,1,1.5,-,0.5,0.8,0.1,-,6.80
Elseid Hysaj,Napoli,25,D(LR),35,3125,1.8,1.2,0.8,0.4,1.6,0.7,0.1,-,6.80
Bastos,Lazio,28,D(C),16(5),1408,1.6,1.1,0.6,0.4,2.7,0.5,0.4,-,6.80
Leonardo Bonucci,AC Milan,32,D(C),35,3085,0.9,1.5,0.7,1,3.7,0.2,0.6,-,6.79
Gianluigi Buffon,Juventus,41,GK,21,1863,-,-,-,-,1,-,-,-,6.79
Bryan Dabo,Fiorentina,27,"D(R),M(CR)",6(4),587,1.7,1.5,1.2,-,2.1,0.9,0.1,-,6.78
Alessio Romagnoli,AC Milan,24,D(CL),27(1),2355,0.7,0.8,1.1,0.7,5.3,0.2,0.5,-,6.78
Valter Birsa,Chievo,32,"M(CLR),FW",29(6),2516,0.8,0.7,0.7,-,0.4,1.3,0.1,-,6.78
Marten de Roon,Atalanta,28,DMC,29(5),2572,2.3,1.4,1.7,0.1,1,1.6,0.1,-,6.78
Juan Jesus,Roma,28,D(CL),18(4),1656,1.9,1.8,0.9,1.2,2.5,0.7,0.4,-,6.78
Federico Ceccherini,Crotone,27,D(C),37,3231,0.9,2.2,1.1,0.5,7.2,0.3,0.6,-,6.78
Amato Ciciretti,Benevento,25,AM(R),9(3),810,1.2,0.5,0.7,0.1,0.3,0.8,-,-,6.78
Gabriele Angella,Udinese,30,D(C),9(3),893,1.3,1.8,1.5,0.8,5.3,0.3,0.8,-,6.78
Wojciech Szczesny,Juventus,29,GK,17,1530,-,-,-,-,0.3,-,-,-,6.78
Sandro,Benevento,30,M(C),13(1),1156,2,1.3,1.8,-,2.9,0.4,1.1,-,6.78
Samir,Udinese,24,D(CL),30(1),2573,1.8,2.4,1.2,0.3,4.5,0.6,0.5,2,6.78
Valon Behrami,Udinese,34,M(C),18(2),1407,3.2,1.1,2.3,-,0.8,1.8,0.8,-,6.77
Perparim Hetemaj,Chievo,32,M(CL),27(5),2416,2.3,1.2,2,-,1.2,1.5,0.2,1,6.77
Diego Laxalt,Genoa,26,"D(L),M(CL)",32,2810,1.7,0.8,1.3,0.1,1.2,1.2,0.1,-,6.77
Ibrahima Mbaye,Bologna,24,"D(LR),M(LR)",18(7),1754,2.4,1.1,1.1,0.3,3.3,0.4,0.2,1,6.77
Emiliano Viviano,Sampdoria,33,GK,27,2430,-,0.1,-,-,0.7,-,-,1,6.77
Alex Ferrari,Verona,24,D(CR),25,2139,2.9,1.9,0.8,0.4,4.2,1.2,0.6,-,6.77
Felipe,SPAL 2013,34,D(CL),30,2576,1.7,1.6,1.3,0.2,4.8,0.8,0.8,-,6.77
Gastón Ramírez,Sampdoria,28,AM(CLR),28(9),2228,0.9,0.5,1.4,0.1,0.6,1.3,0.1,-,6.76
Adel Taarabt,Genoa,30,"AM(CL),FW",18(4),1619,0.8,0.5,1,-,0.2,0.4,0.1,-,6.76
Andrea Bertolacci,Genoa,28,M(C),33,2897,2.6,1.4,2.2,-,0.9,1.3,0.4,-,6.76
Bacary Sagna,Benevento,36,D(CR),10(3),956,0.7,1.6,0.2,0.5,1.8,0.5,0.2,-,6.75
Ivan Radovanovic,Chievo,30,DMC,35,3141,1.6,1.3,0.9,0.1,2.9,0.9,0.5,-,6.75
Riccardo Saponara,Fiorentina,27,AM(C),10(8),900,0.7,0.1,0.8,-,0.2,0.5,0.1,-,6.75
Andrea Nalini,Crotone,29,AM(LR),19(4),1645,1.9,0.7,2,-,0.6,0.4,0.1,-,6.75
Rodrigo Palacio,Bologna,37,"AM(CLR),FW",23(5),2066,0.9,0.4,1.5,-,0.5,0.6,0.1,-,6.75
Guilherme,Benevento,28,"D(L),M(CR)",11(1),944,1.7,0.7,1.8,-,0.3,1.3,0.1,-,6.75
Thomas Strakosha,Lazio,24,GK,38,3420,-,0.1,-,-,0.6,-,-,-,6.75
Marco Sportiello,Fiorentina,27,GK,37,3203,-,-,-,-,0.7,-,-,-,6.75
Blerim Dzemaili,Bologna,33,M(C),14(1),1196,1.8,1.2,0.9,-,0.6,1.2,0.3,-,6.75
Filip Djuricic,Benevento,27,"AM(CLR),FW",13(2),980,1.5,0.6,0.3,-,0.3,0.3,0.1,-,6.75
Piotr Zielinski,Napoli,25,AM(CL),14(22),1659,0.9,0.4,0.4,-,0.4,0.4,0.1,-,6.75
Silvan Widmer,Udinese,26,"D(R),M(R)",18(6),1624,1.9,1.2,0.5,0.2,2,0.8,0.2,-,6.74
Luigi Sepe,Napoli,28,GK,1,90,-,-,-,-,1,-,-,-,6.74
Vincent Laurini,Fiorentina,30,D(R),20(2),1617,1.5,0.5,1,0.3,2.7,0.5,0.2,-,6.74
Alex Berenguer,Torino,23,"D(LR),M(CL)",11(11),1039,0.8,0.5,1.3,-,0.4,0.5,0.1,-,6.74
Stefano Sorrentino,Chievo,40,GK,38,3420,-,-,-,-,1,-,-,-,6.74
Ante Budimir,Crotone,27,FW,17(5),1590,1.3,0.3,2,-,1.2,0.8,0.1,-,6.74
Mattia Valoti,Verona,25,AM(CL),18(8),1579,2.4,1.5,1.7,0.1,1.2,1.6,0.1,-,6.73
Cengiz Ünder,Roma,21,AM(LR),15(11),1256,0.4,0.3,0.1,-,0.3,0.6,-,-,6.73
Musa Barrow,Atalanta,20,FW,5(7),444,0.4,0.1,0.3,-,0.2,0.2,-,-,6.73
Emiliano Moretti,Torino,38,D(CL),19(3),1782,1.4,1,0.8,0.4,3.2,0.1,1,-,6.72
Borja Valero,Inter,34,M(CL),29(7),2573,1.3,0.5,0.8,-,1,1.1,0.1,-,6.72
Danilo,Udinese,35,D(C),32,2778,1.1,1.6,0.7,0.6,4.9,0.4,1.2,1,6.72
Rafael,Cagliari,37,GK,8(2),792,-,0.1,-,-,1.5,-,-,-,6.72
Karol Linetty,Sampdoria,24,M(C),21(8),2133,2.3,0.6,1.4,-,0.3,2.1,0.1,-,6.71
Rômulo,Verona,32,"D(R),M(CR)",36(1),3173,1.6,1.2,0.8,0.1,0.9,1.1,0.1,-,6.71
Christian Maggio,Napoli,37,"D(R),M(R)",6(7),636,1.3,1,0.3,0.2,1.5,0.9,0.3,-,6.71
Simone Romagnoli,Bologna,29,D(C),6(2),556,1.5,0.9,0.8,0.1,5.1,0.6,1,-,6.71
Dalbert,Inter,25,"D(L),M(L)",5(8),525,1.2,1,0.5,0.1,1.1,0.5,0.3,-,6.71
Jakub Jankto,Udinese,23,AM(CL),28(8),2656,0.8,0.6,1,-,0.6,1,0.2,-,6.71
Nicolas Burdisso,Torino,38,D(C),23(1),2069,0.8,1.3,0.7,0.6,5.1,0.2,0.6,-,6.71
Kevin Strootman,Roma,29,DMC,26(6),2259,1.8,0.8,1.5,-,0.5,1,0.1,-,6.71
Stefano Sensi,Sassuolo,23,AM(C),10(7),1038,1,1.3,0.9,-,0.6,0.8,0.1,-,6.70
Berat Djimsiti,Benevento,26,D(C),30,2700,1.1,2.1,0.8,1.2,5.7,0.6,0.7,-,6.70
Filip Helander,Bologna,26,D(C),27(2),2499,1.7,1.3,1,0.8,5.3,0.5,0.9,-,6.70
Ricardo Rodríguez,AC Milan,26,"D(CL),M(L)",34,3006,1.4,1,1.1,0.3,2.2,0.3,0.2,-,6.70
Pol Lirola,Sassuolo,21,"D(R),M(R)",22(2),2023,1.4,1.2,0.3,0.3,3.1,0.6,0.2,-,6.69
Federico Mattiello,SPAL 2013,23,M(LR),24(5),2172,2,2.2,1.4,0.1,1.8,0.8,0.5,-,6.69
Deian Boldor,Verona,24,D(C),2,91,1.5,1.5,0.5,0.5,5,0.5,1,-,6.69
Timo Letschert,Sassuolo,26,D(CLR),5(2),418,1.9,1,0.7,0.3,3.3,0.4,0.4,-,6.69
Francesco Magnanelli,Sassuolo,34,DMC,30(2),2502,1.8,1.8,1.2,0.1,2,1.4,0.2,-,6.69
Alfred Gomis,SPAL 2013,25,GK,25(1),2260,-,-,-,-,0.8,-,-,-,6.69
M'Baye Niang,Torino,24,"AM(LR),FW",18(8),1540,1.1,0.5,1.6,-,0.3,0.5,0.1,-,6.69
