Team,Name,Blocked shots,Errors lead to goal,Clearances,Interceptions,Tackles,Rating
Malaga,Borja Bastón,0,0,5,3,9,6.56
Levante,Armando Sadiku,2,0,2,2,1,6.55
Villarreal,Mario González,0,0,0,0,0,6.55
Celta Vigo,Róbert Mazáň,0,0,0,2,0,6.55
Real Sociedad,Rubén Pardo,0,0,1,5,1,6.55
Real Sociedad,Andoni Gorosabel,0,0,1,4,3,6.55
Getafe,Sergio Mora,2,0,11,15,21,6.55
Deportivo La Coruna,Florin Andone,2,0,12,3,9,6.55
Getafe,Álvaro Jiménez,0,0,3,1,15,6.55
Malaga,Alberto Bueno,0,0,2,1,3,6.55
Athletic Bilbao,Íñigo Córdoba,0,0,5,22,44,6.54
Deportivo La Coruna,Zakaria Bakkali,0,0,6,4,12,6.54
Real Sociedad,Imanol Agirretxe,0,0,2,0,0,6.54
Getafe,Merveil Ndockyt,0,0,0,2,1,6.53
Levante,Shaquell Kwame Moore,0,0,10,13,8,6.53
Las Palmas,Hernán Toledo,0,0,4,5,5,6.53
Deportivo La Coruna,Rubén Martínez,0,4,10,1,1,6.53
Malaga,Brown Ideye,0,0,11,1,2,6.53
Celta Vigo,Lucas Boyé,0,0,4,6,12,6.53
Getafe,Francisco Molinero,0,0,21,14,13,6.52
Leganes,Nordin Amrabat,0,0,2,5,19,6.51
Las Palmas,Vicente Gómez,4,0,13,17,21,6.51
Athletic Bilbao,Ager Aketxe,0,0,0,1,1,6.50
Levante,Koke,0,0,2,0,0,6.50
Sevilla,Jose Lara,0,0,0,0,0,6.50
Girona,Eloi Amagat,0,0,0,0,0,6.50
Las Palmas,Fabio Gonzalez,0,0,1,1,2,6.50
Getafe,Barri,1,0,3,1,1,6.50
Getafe,Miguel Rubio,0,0,1,0,0,6.50
Eibar,Imanol Sarriegui,0,0,0,1,2,6.50
Eibar,Fabián Orellana,1,0,3,7,14,6.50
Levante,Giampaolo Pazzini,0,0,1,1,0,6.49
Leganes,Tito,5,0,15,12,8,6.49
Real Betis,Pedro López,0,0,3,0,0,6.48
Malaga,Juanpi Añor,0,0,1,6,11,6.48
Real Sociedad,Jon Guridi,0,0,0,0,1,6.48
Malaga,Álex Mula,0,0,1,6,7,6.47
Getafe,Amath Ndiaye,3,0,10,33,78,6.47
Barcelona,André Gomes,1,0,5,4,19,6.47
Deportivo Alaves,Adrián Diéguez,0,1,21,11,10,6.47
Getafe,Jefferson Montero,0,0,2,0,1,6.47
Las Palmas,Imoh Ezekiel,0,0,1,3,8,6.47
Deportivo Alaves,Carlos Vigaray,1,0,10,14,27,6.46
Deportivo Alaves,Hernán Pérez,0,0,5,4,15,6.45
Deportivo La Coruna,Edu Expósito,0,0,2,2,1,6.43
Las Palmas,Jairo Samperio,1,0,4,1,9,6.42
Malaga,Zdravko Kuzmanović,2,0,9,4,4,6.41
Malaga,Jony,0,0,1,2,3,6.40
Deportivo La Coruna,Bruno Gama,0,0,2,0,1,6.40
Villarreal,Pau Torres,1,0,4,0,0,6.40
Leganes,Jon Ander Serantes,0,1,0,0,0,6.40
Girona,Kévin Soni,0,0,0,0,1,6.40
Real Betis,Aitor Ruibal,0,0,0,0,0,6.40
Leganes,Jaime Sierra,0,0,0,1,1,6.40
Deportivo Alaves,Aleksandar Katai,0,0,0,0,1,6.40
Leganes,Erik Morán,1,0,0,4,2,6.40
Malaga,Samu García,0,0,5,7,17,6.37
Levante,Fahad Al-Muwallad,0,0,0,1,0,6.35
Villarreal,Ruben Semedo,1,2,13,5,6,6.33
Villarreal,Ramiro Guerra,0,0,2,0,3,6.33
Celta Vigo,Andrew Hjulsager,0,0,0,0,0,6.30
Malaga,Andrés Prieto,0,0,3,0,0,6.30
Real Betis,Julio Gracia,0,0,0,1,0,6.30
Real Madrid,Luca Zidane,0,0,0,0,0,6.30
Villarreal,Salem Al-Dawsari,0,0,0,0,1,6.30
Getafe,Hugo Duro,0,0,0,0,0,6.30
Deportivo La Coruna,Gerard Valentín,0,0,2,3,5,6.30
Athletic Bilbao,Andoni López,0,0,4,1,1,6.30
Leganes,Álex Mozo,0,0,0,0,3,6.30
Deportivo La Coruna,Alejandro Arribas,3,0,8,6,2,6.23
Real Sociedad,Toño Ramírez,0,3,3,0,0,6.18
Villarreal,Adrián Marín,0,0,6,3,6,6.17
Las Palmas,Borja Herrera,1,0,4,3,2,6.13
Deportivo La Coruna,Przemysław Tytoń,0,0,0,0,0,6.05
Leganes,Nereo Champagne,0,0,3,0,0,6.05
Atletico Madrid,Arona Sane,0,0,0,0,1,6.00
Malaga,Miguel Cifuentes,1,0,2,2,2,5.95
Deportivo La Coruna,Aldo One Esteve,0,0,7,0,1,5.70
Deportivo La Coruna,Maksym Koval,0,1,0,0,0,5.55
Atletico Madrid,Antonio Moya Vega,0,0,0,0,0,0.00
Real Sociedad,Carlos Martínez,0,0,0,0,0,0.00
Villarreal,Dário Poveda,0,0,0,0,1,0.00
Celta Vigo,Dani Molina,0,0,0,0,0,0.00
Eibar,Francesc Regis,0,0,0,0,1,0.00
