Team,Name,Goal conversion percentage,Total shots,Successful dribbles,Big chances missed,Goals,Rating
Athletic Bilbao,Ager Aketxe,0,4,4,0,0,6.50
Malaga,Fábio Espinho,0,2,1,0,0,6.50
Rayo Vallecano,Dorado,0,1,3,0,0,6.50
Sevilla,Antonio Cotan,0,0,0,0,0,6.50
Rayo Vallecano,Chengdong Zhang,0,0,0,0,0,6.50
Sporting Gijon,Mendi,0,1,0,0,0,6.50
Celta Vigo,Diego Alende,0,0,0,0,0,6.50
Eibar,Ander Gayoso Reina,0,0,0,0,0,6.50
Levante,Nabil Ghilas,0,15,14,4,0,6.50
Deportivo La Coruna,Jonás Gutiérrez,0,2,10,1,0,6.49
Malaga,Nordin Amrabat,0,18,15,2,0,6.49
Eibar,Jota,0,8,19,4,0,6.49
Athletic Bilbao,Javier Eraso,18,11,3,4,2,6.49
Granada,Thievy Bifouma,0,2,2,0,0,6.49
Villarreal,Matías Nahuel,0,9,17,3,0,6.48
Sporting Gijon,Dani Ndi,9,11,13,2,1,6.48
Granada,Diego Mainz,0,1,1,0,0,6.48
Sevilla,Federico Fazio,0,1,2,0,0,6.48
Real Betis,Fabián Ruiz,0,3,5,0,0,6.47
Malaga,Javier Ontiveros,0,1,0,0,0,6.47
Espanyol,Róber,0,0,4,0,0,6.46
Sevilla,Gaël Kakuta,0,0,1,0,0,6.45
Sporting Gijon,Roberto Canella,0,0,1,0,0,6.44
Getafe,Angel Lafita,14,22,9,2,3,6.44
Eibar,Izet Hajrović,0,1,0,0,0,6.43
Sporting Gijon,Hugo Fraile Martin,0,0,0,0,0,6.43
Espanyol,Víctor Álvarez,11,9,13,2,1,6.43
Athletic Bilbao,Ibai Gómez,0,2,3,0,0,6.42
Real Betis,Francisco Molinero,0,2,6,0,0,6.42
Granada,Édgar Méndez,13,8,5,0,1,6.41
Rayo Vallecano,Patrick Ebert,0,9,2,2,0,6.41
Rayo Vallecano,Aras Özbiliz,0,1,1,0,0,6.40
Barcelona,Douglas,0,0,0,0,0,6.40
Deportivo La Coruna,Róber Pier,0,1,0,1,0,6.40
Villarreal,Mariano Barbosa,0,0,1,0,0,6.40
Deportivo La Coruna,Stipe Pletikosa,0,0,0,0,0,6.40
Valencia,Wilfried Zahibo,0,0,0,0,0,6.40
Celta Vigo,David Goldar,0,0,0,0,0,6.40
Granada,Doria,0,1,0,0,0,6.39
Rayo Vallecano,Lass Bangoura,0,14,27,1,0,6.37
Getafe,Álvaro Pereira,0,1,0,0,0,6.37
Rayo Vallecano,Jonathan Montiel,0,1,2,0,0,6.33
Granada,Robert Ibáñez,0,8,8,0,0,6.32
Celta Vigo,Josep Señé,0,2,7,0,0,6.31
Deportivo La Coruna,Manu,0,0,0,0,0,6.31
Sporting Gijon,Igor Lichnovsky,0,0,1,0,0,6.30
Rayo Vallecano,Luis Farina,0,0,0,0,0,6.30
Getafe,Javier Noblejas,0,0,0,0,0,6.30
Levante,Jordi Xumetra,0,6,3,1,0,6.28
Celta Vigo,Dejan Dražić,0,1,2,0,0,6.28
Villarreal,Alfonso Pedraza,0,1,3,0,0,6.25
Real Sociedad,Oier Olazábal,0,0,0,0,0,6.23
Levante,Lucas Orbán,0,0,4,0,0,6.23
Real Sociedad,Igor Zubeldia,0,0,0,0,0,6.20
Sevilla,Matos,0,0,0,0,0,6.20
Eibar,Borja Ekiza,0,0,0,0,0,6.20
Espanyol,Michael Ciani,0,0,0,0,0,6.10
Sevilla,Curro,0,2,5,0,0,6.10
Levante,Nikos Karabelas,0,0,0,0,0,6.10
Espanyol,Giedrius Arlauskis,0,0,0,0,0,6.07
Granada,Salvador Ruiz,0,0,0,0,0,5.90
Athletic Bilbao,Iago Herrerín,0,0,0,0,0,5.80
Celta Vigo,Lévy Madinda,0,0,0,0,0,0.00
Valencia,Francisco Villalba,0,0,1,0,0,0.00
Valencia,Tropi,0,0,0,0,0,0.00
Celta Vigo,Nestor Díaz,0,0,0,0,0,0.00
Eibar,Íñigo Barrenetxea,0,0,0,0,0,0.00
Eibar,Imanol Corral Matellan,0,0,0,0,0,0.00
