Team,Name,Key passes,Accurate passes percentage,Accurate passes,Assists,Big chances created,Rating
Real Betis,Aïssa Mandi,4,92,1954,0,0,6.99
Atletico Madrid,Stefan Savić,3,82,807,0,0,6.99
Real Madrid,Achraf Hakimi,5,86,352,0,0,6.99
Valencia,Martín Montoya,13,79,780,4,5,6.99
Real Betis,Zouhair Feddal,1,81,660,0,0,6.99
Athletic Bilbao,Iñigo Martínez,9,79,1161,1,2,6.99
Celta Vigo,Hugo Mallo,29,75,1306,5,11,6.99
Villarreal,Víctor Ruiz,4,86,1217,1,0,6.99
Athletic Bilbao,Beñat Etxebarria,25,84,614,2,2,6.98
Sevilla,Simon Kjær,2,84,665,0,0,6.97
Real Betis,Loren Moron,7,72,136,0,3,6.97
Real Madrid,Nacho Fernández,5,91,1008,0,0,6.97
Getafe,Vicente Guaita,1,39,360,0,1,6.97
Real Madrid,Lucas Vázquez,51,87,778,7,8,6.97
Sevilla,Ganso,8,82,281,0,0,6.97
Real Sociedad,Alberto de la Bella,16,83,680,1,0,6.97
Levante,Jefferson Lerma,19,82,892,1,1,6.97
Getafe,Fayçal Fajr,35,75,700,4,3,6.97
Real Madrid,Keylor Navas,0,76,433,0,0,6.97
Real Sociedad,Raúl Navas,5,86,1051,1,2,6.97
Leganes,Alexander Szymanowski,20,76,204,2,4,6.96
Girona,Marc Muniesa,1,79,499,1,0,6.96
Deportivo La Coruna,Luisinho,19,80,940,1,4,6.96
Deportivo Alaves,Víctor Laguardia,1,68,382,0,0,6.96
Real Sociedad,Carlos Vela,9,83,149,0,0,6.96
Valencia,Santi Mina,10,78,363,2,4,6.96
Villarreal,Samu Castillejo,45,82,730,5,7,6.96
Espanyol,Naldo,0,83,359,0,0,6.95
Athletic Bilbao,Enric Saborit,6,76,401,1,1,6.95
Sevilla,Steven N'Zonzi,13,88,1629,2,2,6.95
Sevilla,Sergio Escudero,14,81,1078,2,1,6.95
Athletic Bilbao,Iago Herrerín,0,57,149,0,0,6.95
Sevilla,Carlos Fernández Luna,3,77,27,0,0,6.95
Leganes,Gabriel Pires,21,67,788,2,3,6.95
Malaga,Chori Castro,32,74,606,2,4,6.95
Eibar,Paulo Oliveira,5,74,653,0,0,6.95
Getafe,Ángel Rodríguez,18,70,256,2,8,6.95
Barcelona,Lucas Digne,6,88,422,2,2,6.95
Las Palmas,Leandro Chichizola,1,66,636,0,0,6.94
Espanyol,Sergi Darder,28,83,1198,2,4,6.94
Leganes,Dimitrios Siovas,2,74,543,1,1,6.94
Espanyol,David López,7,81,1556,0,1,6.94
Real Madrid,Borja Mayoral,2,85,99,1,1,6.94
Deportivo La Coruna,Adrián López,34,70,604,6,8,6.94
Valencia,Neto,0,52,344,0,0,6.94
Real Betis,Joel Campbell,5,89,79,1,1,6.94
Deportivo La Coruna,Federico Cartabia,25,79,415,1,2,6.94
Levante,Raúl Fernández,0,49,141,0,0,6.94
Sevilla,Jesús Navas,32,77,602,0,5,6.94
Sevilla,Nolito,34,73,445,5,8,6.93
Sevilla,Clément Lenglet,5,84,1439,1,2,6.93
Eibar,David Lombán,1,81,363,0,0,6.93
Eibar,Charles Días,17,69,284,1,2,6.93
Real Madrid,Jesús Vallejo,0,87,319,0,0,6.93
Athletic Bilbao,Ander Iturraspe,22,83,990,0,4,6.93
Girona,Bernardo Espinosa,7,82,960,3,2,6.93
Deportivo Alaves,Martín Aguirregabiria,14,72,444,4,4,6.92
Barcelona,Ousmane Dembélé,28,82,368,6,6,6.92
Leganes,Joseba Zaldúa,15,73,626,0,3,6.92
Barcelona,Thomas Vermaelen,3,93,601,1,1,6.92
Sevilla,David Soria,0,67,205,0,0,6.92
Espanyol,Pau López,2,50,339,0,0,6.92
Real Betis,Cristian Tello,25,77,528,3,6,6.92
Getafe,Juan Cala,6,63,412,2,2,6.92
Las Palmas,Oussama Tannane,8,79,172,0,2,6.91
Real Madrid,Mateo Kovačić,11,94,741,1,0,6.91
Celta Vigo,Pablo Hernández,14,84,1028,2,3,6.91
Deportivo Alaves,Rodrigo Ely,2,73,748,0,1,6.91
Malaga,Paul Baysse,0,82,447,0,0,6.91
Celta Vigo,Sergi Gómez,5,88,1454,0,1,6.91
Leganes,Raúl García,26,70,332,2,2,6.90
Las Palmas,Sergi Samper,0,84,69,0,0,6.90
Sevilla,Walter Montoya,1,70,16,0,1,6.90
Eibar,Asier Riesgo,0,35,11,0,0,6.90
Deportivo Alaves,Víctor López,2,62,8,1,0,6.90
Getafe,Leandro Cabrera,2,50,108,0,1,6.90
Real Betis,Antonio Sanabria,4,73,125,0,0,6.89
Villarreal,Álvaro González,8,84,1201,2,1,6.89
Real Madrid,Dani Ceballos,4,94,350,0,0,6.89
Eibar,Dani García,18,81,1303,1,2,6.89
Espanyol,Diego López,0,48,110,0,0,6.89
Athletic Bilbao,Yeray Álvarez,2,82,376,0,0,6.89
Deportivo Alaves,Rubén Duarte,19,70,460,2,3,6.89
Malaga,Recio,24,83,791,2,2,6.89
Espanyol,Javi López,7,75,329,0,1,6.89
Valencia,Ezequiel Garay,3,86,936,0,1,6.88
Valencia,Nemanja Maksimović,9,85,214,0,0,6.88
Girona,Aleix García,13,84,444,0,1,6.88
Deportivo Alaves,Fernando Pacheco,0,50,480,0,0,6.88
Sevilla,Gabriel Mercado,9,83,796,1,4,6.88
Villarreal,Jaume Costa,31,83,1073,0,1,6.88
Sevilla,Pablo Sarabia,47,79,796,5,9,6.88
Espanyol,Didac Vila,8,78,266,0,1,6.88
Malaga,Federico Ricca,6,65,281,1,1,6.88
Atletico Madrid,Gabi,23,85,1463,1,1,6.88
Leganes,Unai Bustinza,4,79,498,0,0,6.88
Deportivo La Coruna,Guilherme,16,85,1197,0,2,6.87
Villarreal,Daniele Bonera,3,87,492,1,1,6.87
Getafe,Bruno González,4,66,223,0,2,6.87
Athletic Bilbao,Aritz Aduriz,11,67,330,1,4,6.87
Sevilla,Guido Pizarro,8,86,1075,0,1,6.87
Las Palmas,Ximo Navarro,5,83,1112,1,1,6.87
Villarreal,Nicola Sansone,13,79,170,1,2,6.87
Valencia,Francis Coquelin,2,84,255,0,0,6.87
Celta Vigo,Jonny Castro,22,84,1461,1,2,6.87
Villarreal,Sergio Asenjo,0,55,296,0,0,6.87
Barcelona,Paulinho,13,88,1071,2,5,6.86
Athletic Bilbao,Kepa Arrizabalaga,1,63,589,0,1,6.86
Girona,Pedro Alcala,1,72,208,0,1,6.86
Barcelona,Paco Alcácer,10,82,183,3,3,6.86
Valencia,Simone Zaza,15,71,319,1,4,6.86
Deportivo La Coruna,Celso Borges,25,78,946,3,5,6.86
Eibar,Sergi Enrich,15,68,285,1,2,6.86
Levante,Enis Bardhi,24,81,503,1,0,6.86
Real Sociedad,Miguel Ángel Moyà,0,74,250,0,0,6.86
Deportivo Alaves,Ibai Gómez,40,73,596,6,11,6.85
Valencia,Rubén Vezo,3,77,552,0,0,6.85
Real Betis,Ryad Boudebouz,28,81,647,3,6,6.85
Eibar,David Juncà,15,73,340,2,3,6.85
Las Palmas,Alejandro Gálvez,2,80,921,0,0,6.85
Atletico Madrid,Yannick Carrasco,17,80,233,4,4,6.85
Real Sociedad,Adnan Januzaj,35,81,381,5,9,6.85
Deportivo La Coruna,Juanfran,32,76,1072,1,6,6.85
Girona,Portu,40,76,449,5,12,6.84
Las Palmas,Jonathan Calleri,27,65,459,3,4,6.84
Girona,Juanpe,7,77,1025,1,1,6.84
Valencia,Nacho Vidal,1,79,144,0,0,6.84
Getafe,Loïc Rémy,5,77,267,0,0,6.84
Villarreal,Mariano Barbosa,0,60,168,0,0,6.84
Celta Vigo,Stanislav Lobotka,10,91,1882,0,1,6.84
Leganes,Ezequiel Muñoz,5,77,380,1,1,6.84
Atletico Madrid,Juanfran,7,82,412,1,3,6.84
Eibar,Joan Jordan,39,83,983,4,4,6.83
Atletico Madrid,Diego Costa,13,75,236,3,5,6.83
Real Sociedad,Kevin Rodrigues,15,84,592,2,0,6.83
Las Palmas,Alen Halilović,20,81,361,1,2,6.83
Celta Vigo,Emre Mor,14,73,181,2,2,6.83
Real Sociedad,Igor Zubeldia,6,86,808,2,0,6.83
Barcelona,Denis Suárez,14,85,303,2,3,6.83
Athletic Bilbao,Óscar de Marcos,21,78,553,2,4,6.82
Espanyol,Pablo Piatti,44,74,384,3,4,6.82
Deportivo Alaves,Guillermo Maripán,1,77,351,0,0,6.82
Girona,Pablo Maffeo,29,74,630,1,5,6.82
Levante,Emmanuel Boateng,7,65,143,0,2,6.82
Barcelona,Gerard Deulofeu,10,81,223,1,3,6.82
Getafe,Emiliano Martínez,0,42,59,0,0,6.82
Deportivo La Coruna,Fabian Schär,7,80,757,2,1,6.82
Eibar,Kike,14,72,498,1,0,6.82
Leganes,Martín Mantovani,2,78,293,0,0,6.82
Las Palmas,Javi Castellano,3,90,968,0,0,6.81
Malaga,Miguel Torres,2,82,207,0,0,6.81
Athletic Bilbao,Iñaki Williams,33,78,527,6,9,6.81
Espanyol,Víctor Sánchez,6,73,865,2,2,6.81
Espanyol,Aarón Martin Caricol,31,79,773,0,2,6.81
Leganes,Iván Cuéllar,2,41,418,0,0,6.81
Girona,Michael Olunga,6,69,75,1,1,6.81
Sevilla,Miguel Layún,11,78,397,0,1,6.81
Girona,David Timor,6,82,379,0,0,6.81
Levante,José Luis Morales,47,70,550,8,13,6.81
Getafe,Markel Bergara,2,72,278,1,0,6.81
Deportivo Alaves,Manu García,16,73,722,0,1,6.80
Espanyol,Léo Baptistão,25,67,463,3,3,6.80
Malaga,Isaac Success,7,59,79,1,3,6.80
Eibar,Gonzalo Escalante,10,74,485,0,2,6.80
Real Madrid,Marcos Llorente,3,93,402,0,0,6.80
Celta Vigo,Facundo Roncaglia,2,88,938,0,0,6.80
Eibar,Bebé,8,74,71,1,3,6.80
Villarreal,Andrés Fernández,0,58,35,0,0,6.80
Malaga,Emanuel Cecchini,0,81,13,0,0,6.80
Malaga,Álex Robles,0,65,17,0,0,6.80
Real Betis,Antonio Barragán,22,84,1102,6,4,6.80
Athletic Bilbao,Markel Susaeta,54,81,687,2,7,6.80
Levante,Sergio Postigo,5,80,765,0,2,6.80
Deportivo Alaves,Tomás Pina,10,82,794,0,3,6.80
Espanyol,Esteban Granero,17,84,582,2,2,6.80
Las Palmas,Alberto Aquilani,12,84,836,0,0,6.80
Malaga,Roberto,2,48,433,0,0,6.79
Sevilla,Johannes Geis,5,85,310,1,1,6.79
Malaga,Luis Hernández,6,80,1130,1,1,6.79
Deportivo La Coruna,Emre Çolak,38,82,652,1,4,6.79
Getafe,Damián Suárez,38,69,806,4,4,6.79
Espanyol,Marc Roca,2,89,150,0,0,6.79
Espanyol,Sergio García,27,73,313,6,7,6.79
Girona,Bono,0,46,360,0,0,6.79
Sevilla,Roque Mesa,5,91,201,0,1,6.79
Sevilla,Lionel Carole,3,83,243,1,0,6.78
Deportivo Alaves,Álvaro Medrán,11,82,410,0,3,6.78
Leganes,Miguel Ángel Guerrero,14,76,283,3,3,6.78
Las Palmas,David García,4,81,371,0,0,6.78
Las Palmas,Mauricio Lemos,4,88,729,0,0,6.78
Levante,Ruben Rochina,1,77,62,0,0,6.78
Athletic Bilbao,Xabier Etxeita,0,84,136,0,0,6.78
Real Betis,Sergio León,10,69,256,1,2,6.78
Athletic Bilbao,Mikel Rico,11,82,438,0,3,6.78
Atletico Madrid,Fernando Torres,5,61,146,0,1,6.77
Real Betis,Juan Narváez,2,91,141,0,0,6.77
Eibar,Rubén Peña,17,72,520,0,1,6.77
Sevilla,Wissam Ben Yedder,28,79,371,3,2,6.77
Getafe,Jorge Molina,33,59,494,4,4,6.77
Sevilla,Daniel Carriço,2,86,214,0,0,6.77
Real Betis,Antonio Adán,4,67,758,2,2,6.77
Athletic Bilbao,Mikel Balenziaga,7,78,448,2,2,6.77
Athletic Bilbao,Íñigo Lekue,19,76,725,1,2,6.77
Levante,Roger,11,72,136,2,3,6.76
Deportivo Alaves,Mubarak Wakaso,9,75,316,1,1,6.76
Valencia,Toni Lato,6,79,259,1,2,6.76
Villarreal,Raba,25,79,356,4,7,6.76
Deportivo Alaves,Rubén Sobrino,21,73,284,2,1,6.76
Celta Vigo,Jozabed Sánchez,21,87,761,4,3,6.76
Getafe,Vitorino Antunes,29,63,561,2,6,6.76
Girona,Anthony Lozano,4,67,80,0,0,6.76
Las Palmas,Michel Macedo,24,82,753,1,1,6.76
Celta Vigo,Gustavo Cabral,2,89,1131,1,1,6.76
Barcelona,Nélson Semedo,11,88,860,0,1,6.75
Villarreal,Enes Ünal,14,74,309,3,3,6.75
Real Betis,Francis Guerrero,8,80,385,0,0,6.75
Las Palmas,Sergio Araujo,0,95,19,0,0,6.75
Espanyol,Sergio Sánchez,0,70,19,0,0,6.75
Real Sociedad,Juanmi,9,81,282,2,2,6.75
Deportivo Alaves,John Guidetti,15,66,254,3,3,6.75
Levante,Coke,12,74,415,0,0,6.75
Las Palmas,Pedro Bigas,5,88,516,0,0,6.75
Getafe,Dani Pacheco,6,70,56,0,2,6.74
Atletico Madrid,Kévin Gameiro,9,78,179,2,3,6.74
Eibar,Ander Capa,14,73,772,1,2,6.74
Girona,Aday Benítez,20,78,564,0,1,6.74
Sevilla,Franco Vázquez,41,75,645,6,12,6.74
Eibar,Iván Alejo,17,69,151,3,3,6.74
Levante,Erick Cabaco,1,72,232,0,0,6.74
Atletico Madrid,Vitolo,10,82,529,2,2,6.73
Las Palmas,Momo,14,83,297,1,2,6.73
Celta Vigo,Brais Méndez,10,80,359,1,2,6.73
Real Madrid,Theo Hernández,8,87,481,0,2,6.73
Malaga,Juankar,11,76,239,0,0,6.73
Villarreal,Roger Martínez,0,75,45,0,0,6.73
Real Betis,Jordi Amat,5,90,1438,0,0,6.73
Levante,Oier Olazábal,0,47,306,0,0,6.73
Deportivo Alaves,Burgui,18,76,257,0,3,6.73
Levante,Róber Pier,2,82,552,0,1,6.72
Malaga,Adalberto Peñaranda,10,80,193,0,0,6.72
Sevilla,Sandro Ramírez,9,81,193,1,3,6.72
Girona,Jonas Ramalho,5,75,658,0,1,6.72
Leganes,Mauro Dos Santos,0,76,234,0,0,6.72
Girona,Carles Planas,4,71,59,1,2,6.72
Celta Vigo,Rubén Blanco,0,59,433,0,0,6.72
Villarreal,Antonio Rukavina,8,83,387,0,0,6.72
Levante,Antonio Luna,14,70,510,2,4,6.72
Levante,Chema,5,77,535,1,1,6.72
Las Palmas,Gabriel Peñalba,2,86,326,0,0,6.71
Deportivo La Coruna,Sulley Muntari,1,72,107,0,1,6.71
Girona,Gorka Iraizoz,0,49,98,0,0,6.71
Valencia,Carlos Soler,35,85,801,4,5,6.71
Real Betis,Víctor Camarasa,14,87,547,0,2,6.71
Sevilla,Sébastien Corchia,5,80,239,1,1,6.71
Levante,Toño,7,78,331,1,3,6.71
Deportivo La Coruna,Borja Valle,10,77,101,2,2,6.71
Atletico Madrid,Ángel Correa,29,74,626,4,4,6.71
Malaga,Youssef En-Nesyri,10,58,187,0,1,6.70
Real Sociedad,David Zurutuza,11,86,983,2,2,6.70
Real Betis,Javi García,10,92,1538,0,1,6.70
Deportivo La Coruna,Pedro Mosquera,9,80,569,2,3,6.70
Sevilla,Joaquín Correa,23,84,386,1,3,6.70
Eibar,Cristian Rivera,2,85,112,0,0,6.70
Real Betis,Alin Toșca,1,87,158,0,0,6.70
Getafe,Mathias Olivera,1,34,10,0,0,6.70
Deportivo La Coruna,Carles Gil,12,87,185,1,2,6.70
Deportivo Alaves,Antonio Sivera,0,38,5,0,0,6.70
Deportivo Alaves,Héctor Hernández,0,100,1,0,0,6.70
Malaga,Ivan Rodríguez,0,91,10,0,0,6.70
Getafe,Carlos Calderón,0,100,2,0,0,6.70
Atletico Madrid,Nicolás Gaitán,5,78,73,0,0,6.70
Deportivo Alaves,Enzo Zidane,1,57,17,0,0,6.70
Villarreal,Alfred N'Diaye,0,89,32,0,0,6.70
Levante,Ivi,23,74,416,3,4,6.70
Real Betis,Riza Durmisi,18,85,701,3,4,6.70
Celta Vigo,Sergio Álvarez,1,66,377,0,0,6.69
Espanyol,Carlos Sánchez,3,82,478,0,1,6.69
Deportivo Alaves,Alexis Ruano,5,76,482,0,0,6.69
Malaga,Diego Rolán,20,81,466,0,1,6.69
Athletic Bilbao,Mikel San José,12,79,796,1,2,6.69
Valencia,Luciano Vietto,15,81,223,1,2,6.69
Malaga,Ignasi Miquel,2,73,503,0,0,6.69
Deportivo La Coruna,Raúl Albentosa,3,79,606,0,0,6.69
Deportivo La Coruna,Costel Pantilimon,0,59,83,0,0,6.68
Deportivo La Coruna,Michael Krohn-Dehli,4,86,599,1,1,6.68
Sevilla,Sergio Rico,0,60,330,0,0,6.68
Girona,Johan Mojica,23,78,602,4,8,6.68
Espanyol,Óscar Duarte,0,79,379,0,0,6.68
Espanyol,Mario Hermoso,5,75,711,0,0,6.68
Levante,Pedro López,7,76,437,0,0,6.68
Real Madrid,Kiko Casilla,0,75,165,0,0,6.68
Malaga,Adrián González,18,81,845,0,2,6.68
Atletico Madrid,Augusto Fernández,1,82,58,0,0,6.68
Las Palmas,Tana,21,87,673,1,1,6.67
Eibar,Marko Dmitrović,1,46,488,0,0,6.67
Villarreal,Denis Cheryshev,17,72,214,1,6,6.67
Sevilla,Luis Muriel,20,75,319,1,3,6.67
Celta Vigo,Andreu Fontàs,4,88,636,1,0,6.67
Deportivo La Coruna,Fernando Navarro,4,79,351,0,1,6.67
Real Betis,Rafa Navarro,2,91,67,0,1,6.67
Malaga,Diego Gonzalez,3,75,359,0,1,6.67
Malaga,Manuel Iturra,7,80,471,0,1,6.67
Las Palmas,David Simón,10,81,329,0,1,6.66
Barcelona,Aleix Vidal,4,78,198,1,3,6.66
Leganes,Darko Brašanac,17,81,326,0,0,6.66
Valencia,Andreas Pereira,21,72,240,3,2,6.66
Malaga,Mehdi Lacen,5,85,427,0,1,6.66
Las Palmas,Dani Castellano,9,81,680,2,1,6.65
Las Palmas,Matías Aguirregaray,6,77,421,0,2,6.65
Deportivo Alaves,Daniel Torres,7,83,419,0,0,6.65
Eibar,Papakouli Diop,6,76,399,0,0,6.65
Levante,Hacen,0,63,25,0,0,6.65
Deportivo La Coruna,Mujaid Sadick,0,95,38,0,0,6.65
Deportivo La Coruna,Eneko Bóveda,4,74,347,1,0,6.65
Deportivo Alaves,Bojan Krkić,2,80,109,0,0,6.65
Deportivo La Coruna,Federico Valverde,11,77,441,0,2,6.64
Deportivo Alaves,Alfonso Pedraza,30,68,407,5,5,6.64
Eibar,Takashi Inui,28,80,676,2,3,6.64
Sevilla,Guilherme Arana,0,87,87,0,0,6.63
Villarreal,Chuca,1,78,35,0,0,6.63
Espanyol,José Jurado,16,83,501,3,2,6.63
Villarreal,Roberto Soriano,13,80,388,0,0,6.63
Leganes,Javier Eraso,33,76,599,3,4,6.63
Getafe,Mauro Arambarri,9,70,434,1,4,6.62
Real Sociedad,Álvaro Odriozola,46,88,1146,4,5,6.62
Levante,Saša Lukić,9,85,288,1,3,6.62
Levante,Jason,26,70,350,2,5,6.62
Las Palmas,Hernán,1,90,213,0,0,6.62
Real Sociedad,Gerónimo Rulli,1,74,737,0,0,6.62
Leganes,José Naranjo,7,77,108,0,0,6.62
Leganes,Claudio Beauvue,9,68,206,0,3,6.61
Leganes,Gerard Gumbau,5,79,412,0,1,6.61
Athletic Bilbao,Mikel Vesga,7,82,320,1,1,6.61
Las Palmas,Raúl Lizoain,0,73,233,0,0,6.61
Girona,Olarenwaju Kayode,5,65,35,1,2,6.61
Villarreal,Javi Fuego,2,79,715,0,0,6.61
Espanyol,Óscar Melendo,9,84,215,1,0,6.61
Leganes,Omar Ramos,23,79,336,1,3,6.60
Girona,Marlos Moreno,1,100,1,0,0,6.60
Barcelona,José Manuel Arnáiz,0,75,3,0,0,6.60
Deportivo Alaves,Óscar Romero,5,63,42,0,0,6.60
Real Betis,Matías Nahuel,4,81,96,0,0,6.60
Villarreal,Leonardo Suárez,0,82,9,0,0,6.60
Real Sociedad,Jon Bautista,1,77,27,0,0,6.60
Levante,Aly Abeid,1,75,21,0,0,6.60
Atletico Madrid,Carlos Isaac,0,88,28,0,0,6.60
Las Palmas,Erik Expósito,4,64,57,0,0,6.60
Getafe,David Alba,0,78,7,0,0,6.60
Getafe,Alberto Redondo,0,43,9,0,0,6.60
Malaga,Alberto Lopez,0,80,12,0,0,6.60
Leganes,Sergio Arribas,0,90,9,0,0,6.60
Valencia,Ferrán Torres,4,69,68,1,1,6.60
Malaga,Maxime Lestienne,10,75,150,1,3,6.60
Celta Vigo,Nemanja Radoja,7,86,522,1,2,6.60
Getafe,Gaku Shibasaki,9,75,245,0,1,6.60
Real Betis,Rubén Castro,2,83,48,1,1,6.59
Deportivo Alaves,Christian Santos,2,66,89,0,0,6.59
Getafe,Francisco Portillo,25,75,728,3,6,6.59
Malaga,Keko,14,74,253,2,4,6.59
Espanyol,Marc Navarro,9,73,285,0,1,6.58
Levante,Nano Mesa,1,61,35,0,0,6.58
Girona,Pere Pons,11,80,822,2,2,6.58
Las Palmas,Nacho Gil,12,81,272,1,3,6.58
Las Palmas,Benito Ramírez,3,65,36,0,0,6.58
Girona,Douglas Luiz,3,78,103,0,0,6.58
Getafe,Mathieu Flamini,1,68,97,0,0,6.58
Malaga,Esteban Rolón,1,77,105,0,0,6.57
Levante,Álex Alegría,3,69,111,0,0,6.57
Leganes,Nabil El Zhar,25,79,445,2,2,6.56
Malaga,Javier Ontiveros,6,73,106,0,1,6.56
Levante,Cheick Doukouré,4,83,260,0,0,6.56
Athletic Bilbao,Sabin Merino,2,69,61,0,0,6.56
Malaga,Borja Bastón,4,75,171,0,0,6.56
Levante,Armando Sadiku,1,77,53,0,0,6.55
