Team,Name,Blocked shots,Errors lead to goal,Clearances,Interceptions,Tackles,Rating
Valencia,Aderllan Santos,16,0,103,40,46,7.08
Granada,Ruben Rochina,1,0,14,55,52,7.07
Atletico Madrid,Saúl Ñíguez,11,1,47,56,94,7.07
Villarreal,Roberto Soldado,2,0,36,13,22,7.06
Villarreal,Alphonse Aréola,0,0,35,1,0,7.06
Atletico Madrid,Stefan Savić,5,0,52,20,12,7.05
Celta Vigo,Gustavo Cabral,18,0,138,106,86,7.05
Celta Vigo,Andreu Fontàs,2,1,20,15,17,7.04
Malaga,Recio,6,0,24,46,93,7.04
Las Palmas,David García,11,0,52,67,31,7.04
Barcelona,Thomas Vermaelen,3,0,36,14,7,7.04
Deportivo La Coruna,Sidnei,16,0,190,103,53,7.04
Barcelona,Jordi Alba,6,0,49,61,53,7.04
Celta Vigo,Daniel Wass,6,0,36,49,50,7.04
Malaga,Weligton,20,0,152,90,55,7.03
Real Betis,Germán Pezzella,15,1,138,87,53,7.03
Las Palmas,Momo,3,0,7,28,30,7.03
Real Madrid,Raphaël Varane,20,2,123,44,40,7.02
Atletico Madrid,Lucas Hernández,4,0,35,31,19,7.02
Barcelona,Sergi Roberto,1,1,14,44,54,7.02
Real Sociedad,Iñigo Martínez,18,3,141,93,57,7.02
Real Betis,Bruno González,17,0,194,91,63,7.02
Granada,Ricardo Costa,7,0,61,26,20,7.01
Real Madrid,Daniel Carvajal,6,0,25,40,33,7.01
Barcelona,Marc Bartra,8,1,26,14,11,7.01
Sporting Gijon,Luis Hernández,16,2,183,140,38,7.01
Real Betis,Heiko Westermann,12,0,129,59,39,7.01
Barcelona,Claudio Bravo,0,0,15,4,1,7.00
Real Madrid,Kiko Casilla,0,0,4,0,0,7.00
Villarreal,Rodrigo,1,0,6,3,5,7.00
Valencia,Rubén Vezo,8,0,56,50,34,7.00
Las Palmas,Antolín Alcaraz,6,1,32,17,19,7.00
Granada,Rubén Pérez,11,1,39,68,109,7.00
Real Betis,Rubén Castro,2,0,4,14,4,7.00
Las Palmas,Aythami Artiles,19,0,168,106,46,7.00
Malaga,Raúl Albentosa,12,1,102,105,36,7.00
Villarreal,Jaume Costa,3,0,48,48,55,6.99
Valencia,Paco Alcácer,1,0,19,16,20,6.99
Athletic Bilbao,Aymeric Laporte,16,0,92,69,50,6.99
Villarreal,Adrián Marín,2,0,17,28,42,6.98
Espanyol,Joan Jordan,2,0,10,15,22,6.98
Rayo Vallecano,Miku Fedor,3,0,5,9,25,6.98
Atletico Madrid,Jan Oblak,0,1,24,3,1,6.97
Atletico Madrid,Fernando Torres,2,0,14,6,17,6.97
Levante,Verza,5,0,31,31,44,6.97
Real Sociedad,Yuri Berchiche,5,1,54,82,48,6.97
Atletico Madrid,Augusto Fernández,4,0,24,73,99,6.97
Espanyol,Marco Asensio,1,0,4,16,55,6.97
Sporting Gijon,Sergio Álvarez,6,0,32,56,105,6.97
Barcelona,Dani Alves,6,0,23,46,54,6.97
Villarreal,Eric Bailly,16,1,117,65,44,6.96
Celta Vigo,Hugo Mallo,14,0,87,117,90,6.96
Sevilla,Yevhen Konoplyanka,1,0,5,21,18,6.96
Malaga,Yegor Filipenko,5,0,39,22,13,6.96
Eibar,Sergi Enrich,2,0,27,14,43,6.96
Deportivo La Coruna,Federico Cartabia,0,0,3,30,37,6.96
Malaga,Roberto Rosales,5,0,66,66,110,6.96
Eibar,Dani García,5,0,36,96,101,6.95
Real Madrid,Isco,0,0,1,24,31,6.95
Levante,Deyverson,3,0,28,17,30,6.95
Celta Vigo,Fabián Orellana,5,1,41,28,33,6.95
Sevilla,Nicolás Pareja,0,0,8,6,3,6.95
Real Sociedad,Esteban Granero,3,0,6,29,34,6.95
Sevilla,Steven N'Zonzi,6,0,36,41,39,6.95
Villarreal,Mario Gaspar,6,0,87,85,83,6.95
Getafe,Juan Cala,7,0,85,61,49,6.95
Villarreal,Manu Trigueros,4,0,27,35,59,6.94
Deportivo La Coruna,Celso Borges,3,0,28,34,37,6.94
Las Palmas,Willian José,0,0,24,2,19,6.94
Atletico Madrid,Thomas Partey,0,0,3,15,22,6.94
Real Betis,Alfred N'Diaye,20,0,61,90,93,6.94
Atletico Madrid,Juanfran,7,0,53,68,73,6.94
Sevilla,Kévin Gameiro,0,0,11,9,21,6.94
Villarreal,Víctor Ruiz,19,0,172,111,21,6.93
Getafe,Alexis Ruano,9,0,74,45,20,6.93
Deportivo La Coruna,Álex Bergantiños,3,0,25,40,60,6.93
Barcelona,Rafinha Alcántara,1,0,1,5,4,6.93
Deportivo La Coruna,Fayçal Fajr,0,0,14,48,50,6.93
Real Madrid,Nacho Fernández,9,0,35,36,23,6.93
Deportivo La Coruna,Luis Alberto,0,0,9,10,38,6.93
Getafe,Emiliano Velazquez,7,0,57,26,33,6.93
Sevilla,Sergio Rico,0,4,39,7,0,6.93
Eibar,Gonzalo Escalante,12,0,41,90,117,6.93
Real Madrid,Jesé Rodríguez,0,0,1,9,13,6.93
Espanyol,Raillo,0,1,21,7,8,6.93
Valencia,Aymen Abdennour,20,2,101,65,41,6.92
Granada,Miguel Lopes,5,0,76,68,86,6.92
Levante,Zouhair Feddal,23,2,186,109,31,6.92
Real Sociedad,Mikel González,14,0,87,53,25,6.92
Espanyol,Víctor Sánchez,5,0,25,71,99,6.92
Atletico Madrid,Jackson Martínez,1,0,7,6,3,6.92
Real Sociedad,David Zurutuza,3,0,14,30,37,6.92
Sevilla,Michael Krohn-Dehli,5,0,8,20,26,6.91
Athletic Bilbao,Xabier Etxeita,22,0,122,77,40,6.91
Eibar,Borja Bastón,1,0,11,9,24,6.91
Valencia,Denis Cheryshev,1,0,2,10,22,6.91
Real Betis,Antonio Adán,0,3,38,5,1,6.91
Athletic Bilbao,Iker Muniain,0,0,6,7,19,6.91
Malaga,Carlos Kameni,0,4,20,2,0,6.91
Malaga,Guillermo Ochoa,0,0,6,2,2,6.91
Espanyol,Papakouli Diop,11,0,51,88,83,6.91
Real Betis,Charly Musonda Jr,0,0,4,9,32,6.91
Levante,Giuseppe Rossi,0,0,4,9,8,6.91
Sevilla,Mariano,7,0,29,49,53,6.90
Granada,Jean-Sylvain Babin,11,0,136,58,21,6.90
Las Palmas,Dani Castellano,6,0,59,86,57,6.90
Malaga,Chori Castro,0,0,5,15,25,6.90
Barcelona,Sergi Samper,0,0,0,0,2,6.90
Real Madrid,Álvaro Arbeloa,1,0,8,9,12,6.90
Real Sociedad,Markel Bergara,3,0,17,53,44,6.90
Valencia,Javi Fuego,10,1,28,76,63,6.90
Granada,Jesús Fernández,0,0,2,0,0,6.90
Real Sociedad,Eneko Capilla,0,0,1,0,0,6.90
Sevilla,Sergio Escudero,1,0,23,25,34,6.90
Levante,José Mari,0,0,20,26,29,6.90
Villarreal,Denis Suárez,2,0,14,26,54,6.90
Athletic Bilbao,Mikel San José,12,1,40,92,84,6.90
Celta Vigo,Pablo Hernández,8,0,52,63,65,6.89
Real Sociedad,Alberto de la Bella,2,0,42,38,35,6.89
Real Betis,Martín Montoya,4,0,27,43,41,6.89
Real Sociedad,Gerónimo Rulli,0,4,26,5,3,6.89
Real Betis,Juan Manuel Vargas,10,0,60,47,20,6.89
Villarreal,Jonathan dos Santos,2,0,20,53,51,6.89
Real Betis,Petros,8,0,14,62,103,6.89
Celta Vigo,Marcelo Díaz,2,0,10,30,20,6.89
Malaga,Marcos Angeleri,5,0,61,36,21,6.88
Malaga,Fernando Tissone,2,0,13,40,23,6.88
Real Sociedad,Aritz Elustondo,8,0,99,81,74,6.88
Valencia,Rodrigo De Paul,1,0,1,4,9,6.88
Athletic Bilbao,Eneko Bóveda,3,0,47,64,44,6.88
Villarreal,Tomás Pina,4,0,39,47,46,6.88
Las Palmas,Vicente Gómez,3,0,23,31,39,6.88
Eibar,Iván Ramis,5,0,97,56,19,6.87
Malaga,Miguel Torres,9,0,63,51,54,6.87
Las Palmas,Mauricio Lemos,6,0,34,20,9,6.87
Valencia,Enzo Pérez,6,1,18,28,45,6.87
Atletico Madrid,Jesús Gámez,4,0,32,16,21,6.87
Sporting Gijon,Bernardo Espinosa,17,0,136,41,24,6.87
Las Palmas,Ángel Montoro,3,0,12,15,10,6.87
Las Palmas,Sergio Araujo,3,0,21,4,23,6.86
Barcelona,Adriano,1,0,6,10,9,6.86
Valencia,Mathew Ryan,0,0,9,1,0,6.86
Valencia,Zakaria Bakkali,0,0,0,5,11,6.86
Sporting Gijon,Antonio Sanabria,1,0,14,8,16,6.86
Real Sociedad,Xabi Prieto,2,0,32,34,36,6.86
Deportivo La Coruna,Alejandro Arribas,14,0,156,103,56,6.86
Espanyol,Anaitz Arbilla,1,0,23,15,23,6.86
Atletico Madrid,Yannick Carrasco,2,0,7,24,23,6.86
Getafe,Pablo Sarabia,1,0,12,32,45,6.85
Rayo Vallecano,Javi Guerra,4,0,9,9,28,6.85
Valencia,Danilo,4,0,19,29,46,6.85
Valencia,João Cancelo,5,1,56,68,63,6.85
Rayo Vallecano,Jozabed Sánchez,1,1,17,21,33,6.85
Valencia,Álvaro Negredo,2,0,17,5,5,6.85
Sporting Gijon,Iván Cuéllar,0,2,48,3,1,6.85
Deportivo La Coruna,Fernando Navarro,9,0,83,90,96,6.85
Las Palmas,Javi Varas,0,1,33,7,2,6.85
Rayo Vallecano,Razvan Rat,1,0,31,29,10,6.84
Levante,Carl Medjani,9,0,51,34,12,6.84
Barcelona,Munir El Haddadi,1,0,4,14,10,6.84
Valencia,Rodrigo,0,0,10,16,18,6.84
Rayo Vallecano,Zé Castro,12,2,66,64,39,6.84
Getafe,Juan Rodriguez,13,0,51,91,56,6.84
Athletic Bilbao,Mikel Balenziaga,5,0,60,69,82,6.84
Athletic Bilbao,Óscar de Marcos,3,0,64,90,91,6.84
Real Sociedad,Carlos Vela,1,0,4,12,27,6.84
Celta Vigo,Sergi Gómez,15,0,103,100,52,6.84
Sporting Gijon,Jorge Meré,16,0,99,69,50,6.84
Rayo Vallecano,Diego Llorente,16,0,120,104,60,6.83
Malaga,Duda,1,0,5,15,22,6.83
Athletic Bilbao,Ander Iturraspe,3,0,13,32,21,6.83
Levante,Joan Verdu,0,0,4,10,12,6.83
Barcelona,Jérémy Mathieu,8,0,44,38,18,6.83
Las Palmas,Roque Mesa,6,2,27,40,57,6.83
Sevilla,Timothée Kolodziejczak,7,0,88,59,40,6.83
Real Sociedad,Jonathas,0,0,21,4,13,6.83
Villarreal,Sergio Asenjo,0,1,3,0,1,6.83
Sevilla,Adil Rami,14,0,109,45,18,6.83
Valencia,Diego Alves,0,2,10,0,0,6.82
Levante,Jefferson Lerma,7,0,42,63,60,6.82
Sevilla,Daniel Carriço,5,0,51,27,17,6.82
Espanyol,Álvaro González,26,0,195,61,44,6.82
Espanyol,Gerard Moreno,1,0,22,14,26,6.82
Las Palmas,Javier Garrido,8,0,47,38,31,6.82
Real Madrid,Mateo Kovačić,2,1,4,14,37,6.82
Espanyol,Óscar Duarte,9,1,64,42,15,6.81
Granada,Abdoulaye Doucouré,6,0,13,31,31,6.81
Athletic Bilbao,Carlos Gurpegi,4,0,57,45,19,6.81
Espanyol,Felipe Caicedo,4,0,15,6,18,6.81
Villarreal,Cédric Bakambu,2,0,4,4,16,6.81
Getafe,Roberto Lago,3,0,28,41,38,6.81
Eibar,Ander Capa,5,1,85,96,106,6.81
Sevilla,Vicente Iborra,13,0,29,30,26,6.81
Levante,Diego Mariño,0,0,23,1,0,6.81
Rayo Vallecano,Juan Carlos,0,1,20,2,0,6.80
Granada,Rene Krhin,3,0,45,58,38,6.80
Athletic Bilbao,Iñaki Williams,1,0,7,12,18,6.80
Espanyol,Burgui,0,0,3,9,22,6.80
Sporting Gijon,Alberto Lora,4,0,67,74,67,6.80
Rayo Vallecano,José Ángel Crespo,3,0,30,27,23,6.80
Real Sociedad,Bruma,0,0,2,11,15,6.80
Barcelona,Aleix Vidal,0,0,4,10,9,6.80
Sevilla,Fernando Llorente,0,0,15,5,7,6.80
Real Sociedad,Jon Bautista,0,0,2,1,2,6.80
Granada,Isaac Cuenca,0,0,2,14,13,6.80
Rayo Vallecano,Bebé,1,0,30,22,39,6.80
Valencia,José Luis Gayà,2,0,36,23,56,6.79
Villarreal,Adrián López,1,0,4,2,3,6.79
Real Betis,Joaquín,2,0,19,28,26,6.79
Athletic Bilbao,Markel Susaeta,0,0,6,27,54,6.79
Sporting Gijon,Ognjen Vranješ,4,0,42,37,40,6.79
Las Palmas,Emmanuel Culio,0,0,1,12,18,6.79
Athletic Bilbao,Íñigo Lekue,1,0,12,22,49,6.79
Eibar,Saúl,0,0,2,29,33,6.79
Real Sociedad,Mikel Oyarzabal,0,0,9,18,20,6.79
Malaga,Christian Atsu,0,0,1,6,7,6.78
Celta Vigo,Nemanja Radoja,0,0,27,39,57,6.78
Sporting Gijon,Rachid Aït-Atmane,4,0,8,24,36,6.78
Atletico Madrid,Luciano Vietto,1,0,2,3,13,6.78
Barcelona,Arda Turan,0,0,1,10,25,6.78
Malaga,Duje Čop,3,0,6,17,27,6.78
Atletico Madrid,Ángel Correa,3,0,1,11,24,6.78
Real Sociedad,Joseba Zaldúa,2,0,45,23,31,6.78
Getafe,Mehdi Lacen,1,0,44,68,86,6.77
Rayo Vallecano,Quini,5,1,52,74,103,6.77
Athletic Bilbao,Gorka Iraizoz,0,3,35,2,0,6.77
Celta Vigo,Jonny Castro,6,1,66,105,82,6.77
Sporting Gijon,Carlos Carmona,3,0,3,18,52,6.77
Athletic Bilbao,Mikel Rico,0,0,3,23,26,6.77
Deportivo La Coruna,Miguel Cardoso,0,0,0,0,2,6.77
Las Palmas,Tana,2,0,7,15,29,6.77
Malaga,Juankar,2,0,25,26,21,6.77
Getafe,Vicente Guaita,0,3,47,8,1,6.76
Eibar,Mauro Dos Santos,8,3,147,90,51,6.76
Sporting Gijon,Alen Halilović,0,0,2,11,20,6.75
Celta Vigo,Carles Planas,4,0,54,65,61,6.75
Barcelona,Marc-André ter Stegen,0,1,4,0,0,6.75
Granada,Fran Rico,1,1,17,31,35,6.75
Rayo Vallecano,Pablo Hernández,1,0,7,23,35,6.75
Levante,Víctor Casadesús,1,0,10,7,13,6.75
Sevilla,Benoît Trémoulinas,7,0,36,44,24,6.75
Villarreal,Samu García,4,0,6,4,20,6.74
Rayo Vallecano,Manucho,3,0,17,3,13,6.74
Espanyol,Abraham González,1,0,4,26,23,6.74
Sevilla,Vitolo,5,0,9,18,46,6.74
Villarreal,Antonio Rukavina,2,0,39,35,28,6.74
Real Betis,Cristiano Piccini,4,0,34,41,43,6.74
Levante,José Luis Morales,2,1,17,26,45,6.74
Eibar,Antonio Luna,0,1,18,31,23,6.74
Celta Vigo,Sergio Álvarez,0,2,25,2,1,6.74
Getafe,Santiago Vergini,9,1,97,69,38,6.73
Real Betis,Ricky van Wolfswinkel,3,0,9,9,10,6.73
Levante,Simao Mate,9,0,74,72,45,6.73
Real Betis,Jordi Figueras,3,0,14,8,4,6.73
Getafe,Miguel Angel,0,0,4,10,5,6.73
Espanyol,Rubén Duarte,3,0,36,60,62,6.73
Eibar,Keko,1,0,4,25,77,6.73
Sevilla,Sebastián Cristóforo,9,3,12,38,60,6.73
Granada,Adalberto Peñaranda,2,0,3,7,32,6.73
Eibar,David Juncà,3,0,45,56,73,6.73
Eibar,Aleksandar Pantić,4,1,105,74,18,6.73
Granada,David Lombán,17,0,124,77,28,6.72
Real Betis,Francisco Varela,4,0,20,19,16,6.72
Las Palmas,Mubarak Wakaso,2,0,13,16,29,6.72
Deportivo La Coruna,Germán Lux,0,0,19,4,1,6.72
Real Betis,Dani Ceballos,2,0,16,38,70,6.72
Eibar,Josip Radošević,0,0,4,13,13,6.72
Real Betis,Vincenzo Rennella,2,0,2,1,2,6.72
Celta Vigo,John Guidetti,1,0,4,2,10,6.71
Valencia,Sofiane Feghouli,0,0,6,14,16,6.71
Villarreal,Daniele Bonera,7,0,27,29,10,6.71
Malaga,Adnane Tighadouini,0,0,0,1,6,6.71
Deportivo La Coruna,Alberto Lopo,5,0,41,24,11,6.71
Eibar,Asier Riesgo,0,2,34,6,1,6.71
Real Betis,Álvaro Cejudo,4,0,20,33,61,6.71
Valencia,Guilherme Siqueira,3,0,25,37,29,6.71
Atletico Madrid,Óliver Torres,1,0,2,12,22,6.71
Getafe,Moi Gómez,1,0,5,12,14,6.70
Getafe,Stefan Šćepović,3,0,25,6,8,6.70
Sevilla,Marco Andreolli,7,0,32,11,5,6.70
Deportivo La Coruna,Oriol Riera,0,0,10,3,3,6.70
Real Betis,Jorge Molina,1,0,6,4,10,6.70
Eibar,Eddy Silvestre,1,0,2,5,11,6.70
Rayo Vallecano,Tito,14,0,80,63,45,6.70
Villarreal,Bojan Jokić,1,0,8,4,4,6.70
Sevilla,David Carmona,0,0,2,2,9,6.70
Eibar,Mikel Arruabarrena,0,0,1,0,1,6.70
Atletico Madrid,Nacho Monsalve,0,0,1,2,0,6.70
Getafe,Ian Gonzalez Nieto,0,0,0,0,0,6.70
Levante,Mauricio Cuero,0,0,2,5,10,6.70
Athletic Bilbao,Kike Sola,0,0,3,0,0,6.70
Sevilla,Diego Gonzalez,1,0,3,2,3,6.70
Levante,Juanfran,11,1,58,39,37,6.70
Las Palmas,Hernán,0,0,15,28,24,6.69
Eibar,Adrián González,6,0,16,41,30,6.69
Malaga,Pablo Fornals,1,0,12,31,35,6.69
Sporting Gijon,Isma López,5,1,58,40,74,6.69
Granada,Andrés Fernández,0,2,50,9,1,6.69
Deportivo La Coruna,Juanfran,5,0,56,104,58,6.69
Getafe,Víctor Rodríguez,2,0,7,21,40,6.68
Real Madrid,Borja Mayoral,0,0,0,0,3,6.68
Real Sociedad,Sergio Canales,0,0,4,5,13,6.68
Eibar,Simone Verdi,1,0,0,5,4,6.68
Deportivo La Coruna,Luisinho,1,0,9,21,31,6.68
Granada,Nico López,0,0,0,2,3,6.68
Malaga,Roque Santa Cruz,1,0,4,2,4,6.68
Eibar,Xabier Irureta,0,0,8,0,0,6.68
Sporting Gijon,Omar Mascarell,11,0,43,65,46,6.67
Granada,Cristiano Biraghi,9,1,85,51,79,6.67
Malaga,Arthur Boka,1,0,18,23,19,6.67
Sporting Gijon,Miguel Ángel Guerrero,1,0,8,10,23,6.67
Getafe,Bernard Mensah,0,0,0,0,3,6.67
Las Palmas,Angel,1,0,2,1,0,6.67
Espanyol,Javi López,7,0,78,77,105,6.66
Espanyol,Salva Sevilla,1,0,0,3,7,6.66
Sevilla,José Antonio Reyes,3,0,5,13,18,6.66
Getafe,Álvaro Vázquez,2,0,17,12,10,6.66
Villarreal,Léo Baptistão,2,0,19,6,15,6.66
Getafe,Pedro León,1,0,12,21,29,6.66
Rayo Vallecano,Yoel Rodríguez,0,0,17,3,0,6.66
Levante,David Navarro,11,0,92,40,19,6.66
Getafe,Damián Suárez,6,0,55,60,64,6.65
Sevilla,Diogo Figueiras,0,0,7,4,13,6.65
Getafe,Henok Goitom,0,0,0,1,0,6.65
Las Palmas,Nili,0,0,3,9,5,6.65
Sporting Gijon,Carlos Castro,0,0,4,1,7,6.65
Granada,Javi Marquez,3,0,18,26,32,6.65
Espanyol,Pau López,0,3,29,4,1,6.65
Valencia,Santi Mina,2,1,9,12,28,6.64
Athletic Bilbao,Sabin Merino,2,0,5,7,16,6.64
Valencia,Antonio Barragán,2,0,41,54,42,6.64
Rayo Vallecano,Toño,0,0,15,1,0,6.64
Sporting Gijon,Álex Menéndez,2,0,27,19,31,6.64
Sevilla,Ciro Immobile,0,0,6,0,3,6.64
Rayo Vallecano,Piti,1,0,2,7,10,6.64
Espanyol,Enzo Roco,13,1,124,60,30,6.64
Deportivo La Coruna,Cani,4,0,3,16,20,6.64
Real Betis,Dani Giménez,0,0,1,0,0,6.63
Sporting Gijon,Nacho Cases,2,0,20,37,43,6.63
Levante,Rubén García,3,0,7,16,23,6.63
Espanyol,Juan Rafael Fuentes,2,0,23,19,15,6.63
Las Palmas,David Simón,8,0,46,56,59,6.63
Real Betis,Didier Digard,2,0,10,6,9,6.63
Eibar,Takashi Inui,0,0,2,12,31,6.63
Sevilla,Beto,0,0,5,0,0,6.63
Sporting Gijon,Juan Muñiz,0,0,1,2,0,6.63
Levante,Víctor Camarasa,1,0,16,30,44,6.62
Levante,Pedro López,3,0,42,26,28,6.62
Levante,Ivan Lopez,2,0,21,31,32,6.62
Athletic Bilbao,Gorka Elustondo,1,0,7,22,10,6.62
Valencia,André Gomes,3,0,15,16,34,6.62
Granada,Isaac Success,0,0,19,16,30,6.61
Rayo Vallecano,Antonio Amaya,13,1,57,38,17,6.61
Las Palmas,Nauzet Aleman,0,0,0,4,3,6.61
Celta Vigo,Theo Bongonda,0,0,3,13,19,6.61
Sevilla,Coke,11,0,36,40,39,6.61
Espanyol,José Alberto Cañas,4,1,13,19,14,6.61
Sporting Gijon,Jony,2,0,11,38,37,6.60
Granada,Uche Agbo,1,0,5,9,10,6.60
Getafe,Karim Yoda,1,0,17,24,23,6.60
Deportivo La Coruna,Manuel Pablo,0,0,6,5,2,6.60
Real Madrid,Marcos Llorente,0,0,0,1,0,6.60
Malaga,Hachim Mastour,0,0,0,0,1,6.60
Real Betis,Rafael van der Vaart,0,0,0,2,4,6.60
Sporting Gijon,Alberto Guitian,0,0,7,2,2,6.60
Valencia,Sito,0,0,0,1,2,6.60
Sporting Gijon,Alex Barrera,0,0,0,0,4,6.60
Eibar,Lillo Castellano,1,0,17,25,5,6.60
Levante,Roger,0,0,4,3,9,6.60
Eibar,Ion Ansotegi,2,0,40,14,6,6.60
Deportivo La Coruna,Laure,6,0,54,55,40,6.60
Getafe,Álvaro Medrán,2,0,19,20,18,6.59
Real Betis,Francisco Portillo,1,1,9,9,12,6.59
Celta Vigo,Rubén Blanco,0,0,13,0,0,6.59
Rayo Vallecano,Raúl Baena,6,0,21,43,39,6.59
Las Palmas,Juan Carlos Valerón,0,0,3,6,2,6.58
Getafe,Emiliano Buendia,1,0,3,21,41,6.58
Espanyol,Hernán Pérez,2,0,23,41,42,6.58
Getafe,Wanderson,0,0,4,11,17,6.58
Celta Vigo,Borja Fernández,1,0,2,4,2,6.58
Villarreal,Samu Castillejo,3,0,12,27,26,6.57
Granada,David Barral,1,0,5,3,4,6.57
Malaga,Juanpi Añor,5,0,10,17,23,6.57
Real Betis,Leandro Damião,0,0,4,0,2,6.57
Atletico Madrid,Matías Kranevitter,0,0,7,5,10,6.56
Sevilla,Juan Muñoz,0,0,0,0,4,6.56
Espanyol,Mamadou Sylla,0,0,1,0,4,6.56
Barcelona,Sandro Ramírez,0,0,0,0,2,6.56
Valencia,Pablo Piatti,2,0,2,9,25,6.55
Las Palmas,Nabil El Zhar,1,0,9,20,27,6.55
Rayo Vallecano,Adrian Embarba,1,1,9,25,44,6.55
Real Sociedad,Héctor Hernández,1,0,15,12,8,6.54
Rayo Vallecano,Nacho Martinez,3,1,46,53,44,6.54
Levante,Rubén Martínez,0,2,13,0,0,6.54
Celta Vigo,Pape Cheikh,0,0,0,2,4,6.54
Granada,Dimitri Foulquier,4,0,45,41,38,6.54
Levante,Angel Trujillo,9,0,26,19,10,6.54
Rayo Vallecano,Manuel Iturra,1,0,7,11,11,6.53
Malaga,Ikechukwu Uche,0,0,0,0,0,6.53
Levante,Toño,2,0,68,64,42,6.53
Real Betis,Foued Kadir,0,1,6,6,9,6.53
Deportivo La Coruna,Jonathan Rodriguez,0,0,4,1,8,6.53
Athletic Bilbao,Borja Viguera,2,0,3,2,1,6.52
Getafe,Carlos Vigaray,9,1,41,26,38,6.52
Deportivo La Coruna,Juan Dominguez,0,0,1,1,8,6.52
Sporting Gijon,Pablo Pérez,0,0,10,10,20,6.52
Real Betis,Xavi Torres,2,1,11,16,6,6.52
Espanyol,Paco Montañés,0,0,2,4,8,6.51
Celta Vigo,Claudio Beauvue,1,0,6,2,11,6.51
Malaga,Ricardo Horta,0,0,6,15,14,6.50
Barcelona,Gerard Gumbau,1,0,0,2,2,6.50
Sevilla,Carlos Fernández Luna,0,0,0,0,0,6.50
Real Betis,Álvaro Vadillo,0,0,0,0,0,6.50
Athletic Bilbao,Ager Aketxe,0,0,1,2,5,6.50
Malaga,Fábio Espinho,0,0,1,0,0,6.50
Rayo Vallecano,Dorado,1,2,14,9,9,6.50
