Team,Name,Accurate passing percentage,Assists,Tackles,Successful Dribbles,Goals,Rating
Barcelona,Gerard Gumbau,84,0,2,0,0,6.50
Sevilla,Carlos Fernández Luna,89,0,0,0,0,6.50
Real Betis,Álvaro Vadillo,85,0,0,2,0,6.50
Athletic Bilbao,Ager Aketxe,79,0,5,4,0,6.50
Malaga,Fábio Espinho,89,0,0,1,0,6.50
Rayo Vallecano,Dorado,80,0,9,3,0,6.50
Sevilla,Antonio Cotan,87,0,1,0,0,6.50
Rayo Vallecano,Chengdong Zhang,100,0,0,0,0,6.50
Sporting Gijon,Mendi,57,0,0,0,0,6.50
Celta Vigo,Diego Alende,86,0,0,0,0,6.50
Eibar,Ander Gayoso Reina,20,0,0,0,0,6.50
Levante,Nabil Ghilas,61,1,5,14,0,6.50
Deportivo La Coruna,Jonás Gutiérrez,65,1,18,10,0,6.49
Malaga,Nordin Amrabat,72,1,9,15,0,6.49
Eibar,Jota,78,0,12,19,0,6.49
Athletic Bilbao,Javier Eraso,77,1,5,3,2,6.49
Granada,Thievy Bifouma,75,0,3,2,0,6.49
Villarreal,Matías Nahuel,75,1,16,17,0,6.48
Sporting Gijon,Dani Ndi,70,0,9,13,1,6.48
Granada,Diego Mainz,75,0,2,1,0,6.48
Sevilla,Federico Fazio,67,0,4,2,0,6.48
Real Betis,Fabián Ruiz,80,1,9,5,0,6.47
Malaga,Javier Ontiveros,84,0,1,0,0,6.47
Espanyol,Róber,83,0,12,4,0,6.46
Sevilla,Gaël Kakuta,67,0,2,1,0,6.45
Sporting Gijon,Roberto Canella,75,0,23,1,0,6.44
Getafe,Angel Lafita,66,2,11,9,3,6.44
Eibar,Izet Hajrović,81,0,2,0,0,6.43
Sporting Gijon,Hugo Fraile Martin,58,0,1,0,0,6.43
Espanyol,Víctor Álvarez,66,2,52,13,1,6.43
Athletic Bilbao,Ibai Gómez,74,0,1,3,0,6.42
Real Betis,Francisco Molinero,77,1,26,6,0,6.42
Granada,Édgar Méndez,69,0,23,5,1,6.41
Rayo Vallecano,Patrick Ebert,77,0,4,2,0,6.41
Rayo Vallecano,Aras Özbiliz,78,1,2,1,0,6.40
Barcelona,Douglas,50,0,0,0,0,6.40
Deportivo La Coruna,Róber Pier,80,0,1,0,0,6.40
Villarreal,Mariano Barbosa,73,0,0,1,0,6.40
Deportivo La Coruna,Stipe Pletikosa,53,0,0,0,0,6.40
Valencia,Wilfried Zahibo,73,0,3,0,0,6.40
Celta Vigo,David Goldar,42,0,2,0,0,6.40
Granada,Doria,60,0,8,0,0,6.39
Rayo Vallecano,Lass Bangoura,72,1,18,27,0,6.37
Getafe,Álvaro Pereira,61,0,16,0,0,6.37
Rayo Vallecano,Jonathan Montiel,77,0,3,2,0,6.33
Granada,Robert Ibáñez,88,1,16,8,0,6.32
Celta Vigo,Josep Señé,72,1,4,7,0,6.31
Deportivo La Coruna,Manu,42,0,0,0,0,6.31
Sporting Gijon,Igor Lichnovsky,70,0,5,1,0,6.30
Rayo Vallecano,Luis Farina,89,0,2,0,0,6.30
Getafe,Javier Noblejas,70,0,4,0,0,6.30
Levante,Jordi Xumetra,71,0,2,3,0,6.28
Celta Vigo,Dejan Dražić,83,0,0,2,0,6.28
Villarreal,Alfonso Pedraza,68,0,1,3,0,6.25
Real Sociedad,Oier Olazábal,49,0,0,0,0,6.23
Levante,Lucas Orbán,80,0,34,4,0,6.23
Real Sociedad,Igor Zubeldia,80,0,0,0,0,6.20
Sevilla,Matos,83,0,2,0,0,6.20
Eibar,Borja Ekiza,54,0,1,0,0,6.20
Espanyol,Michael Ciani,78,0,4,0,0,6.10
Sevilla,Curro,70,1,4,5,0,6.10
Levante,Nikos Karabelas,50,0,2,0,0,6.10
Espanyol,Giedrius Arlauskis,34,0,2,0,0,6.07
Granada,Salvador Ruiz,88,0,1,0,0,5.90
Athletic Bilbao,Iago Herrerín,50,0,1,0,0,5.80
Celta Vigo,Lévy Madinda,100,0,0,0,0,0.00
Valencia,Francisco Villalba,75,0,0,1,0,0.00
Valencia,Tropi,50,0,0,0,0,0.00
Celta Vigo,Nestor Díaz,100,0,0,0,0,0.00
Eibar,Íñigo Barrenetxea,86,0,1,0,0,0.00
Eibar,Imanol Corral Matellan,0,0,0,0,0,0.00
