Team,Name,Blocked shots,Errors lead to goal,Clearances,Interceptions,Tackles,Rating
Southampton,Jordy Clasie,5,0,28,55,42,6.80
Everton,Joel Robles,0,2,10,0,0,6.79
Aston Villa,Joleon Lescott,21,1,186,85,35,6.79
Norwich City,Graham Dorrans,3,0,12,25,23,6.79
Newcastle United,Tim Krul,0,0,9,1,0,6.79
Everton,Bryan Oviedo,4,0,34,20,41,6.79
Stoke City,Marco van Ginkel,2,0,16,22,28,6.79
Watford,José Holebas,1,0,34,30,25,6.78
Manchester United,Marcus Rashford,4,0,9,2,7,6.78
Southampton,James Ward-Prowse,6,0,37,22,14,6.78
Stoke City,Ryan Shawcross,19,0,94,39,43,6.78
West Ham United,Pedro Obiang,11,0,21,36,42,6.78
Manchester City,Pablo Zabaleta,2,0,35,25,43,6.78
Bournemouth,Callum Wilson,2,0,1,1,5,6.78
Stoke City,Charlie Adam,4,0,14,12,18,6.78
Stoke City,Stephen Ireland,0,0,1,3,10,6.78
Leicester City,Jeffrey Schlupp,1,0,21,31,46,6.77
Everton,Brendon Galloway,5,0,30,21,50,6.77
West Bromwich Albion,James Chester,5,0,50,24,32,6.77
Sunderland,Steven Fletcher,2,0,6,3,11,6.77
Arsenal,Theo Walcott,1,1,8,14,11,6.77
Crystal Palace,Lee Chung-yong,0,0,3,6,15,6.76
Norwich City,Russell Martin,23,1,201,37,41,6.76
Newcastle United,Daryl Janmaat,8,0,83,56,80,6.76
Norwich City,Sebastien Bassong,19,2,257,53,27,6.76
Stoke City,Jonathan Walters,6,0,26,5,8,6.76
Aston Villa,Leandro Bacuna,3,2,53,56,48,6.76
Leicester City,Gökhan Inler,1,0,0,10,10,6.76
Liverpool,Jordon Ibe,0,0,0,1,10,6.76
West Bromwich Albion,Victor Anichebe,0,0,8,2,2,6.76
Norwich City,Steven Naismith,0,0,8,7,23,6.75
Newcastle United,Moussa Sissoko,5,0,36,35,54,6.75
West Bromwich Albion,Jonas Olsson,32,1,127,45,16,6.75
West Bromwich Albion,Salomón Rondón,0,0,45,14,9,6.75
Stoke City,Glen Johnson,13,0,27,51,41,6.75
Manchester City,Raheem Sterling,0,0,3,16,34,6.75
Manchester United,Sergio Romero,0,1,2,0,0,6.75
Southampton,Paulo Gazzaniga,0,0,2,0,0,6.75
Watford,Steven Berghuis,0,0,1,2,6,6.75
Bournemouth,Juan Iturbe,0,0,0,2,0,6.75
Liverpool,Daniel Ward,0,0,1,0,0,6.75
Everton,Séamus Coleman,11,1,71,36,58,6.75
West Ham United,Diafra Sakho,2,0,19,9,15,6.75
Stoke City,Geoff Cameron,19,0,98,56,60,6.75
West Ham United,Nikica Jelavić,0,0,4,3,3,6.75
Stoke City,Ibrahim Afellay,1,0,12,11,27,6.75
Chelsea,Thibaut Courtois,0,1,26,1,0,6.74
Stoke City,Joselu,1,0,11,6,14,6.74
Norwich City,Nathan Redmond,1,0,10,15,31,6.74
Everton,Darron Gibson,2,0,15,4,4,6.74
Aston Villa,Carles Gil,2,0,5,10,22,6.74
West Bromwich Albion,Craig Gardner,2,0,23,30,51,6.73
Arsenal,Jack Wilshere,0,0,3,2,3,6.73
Stoke City,Mame Biram Diouf,1,0,18,5,18,6.73
Newcastle United,Henri Saivet,0,0,2,5,13,6.73
Sunderland,Sebastián Coates,9,0,90,41,45,6.73
Chelsea,Baba Rahman,4,1,32,23,47,6.73
Newcastle United,Robert Elliot,0,1,24,0,0,6.73
Aston Villa,Jordan Ayew,2,0,8,23,40,6.73
Sunderland,John O'Shea,11,0,183,39,32,6.73
Chelsea,John Terry,19,0,88,38,21,6.73
West Bromwich Albion,Darren Fletcher,9,0,36,51,52,6.73
Tottenham,Clinton N'Jie,1,0,0,0,7,6.73
West Bromwich Albion,Stéphane Sessègnon,0,0,6,15,19,6.73
Manchester City,Martín Demichelis,4,0,76,35,20,6.73
Tottenham,Ryan Mason,3,1,9,9,25,6.73
Newcastle United,Papiss Demba Cissé,1,0,10,3,10,6.73
West Ham United,Sam Byram,3,0,11,12,5,6.73
Watford,Allan Nyom,7,1,70,60,84,6.72
Watford,Costel Pantilimon,0,2,11,0,0,6.72
Tottenham,Nacer Chadli,3,0,16,8,11,6.72
Chelsea,Loïc Rémy,0,0,4,1,0,6.72
Watford,Mario Suárez,2,0,11,18,21,6.71
Crystal Palace,Dwight Gayle,0,0,3,3,11,6.71
Chelsea,Radamel Falcao,0,0,1,3,2,6.71
Manchester United,Marouane Fellaini,2,0,22,10,25,6.71
West Bromwich Albion,Boaz Myhill,0,1,19,0,0,6.71
Watford,Adlène Guédioura,1,0,1,16,13,6.71
Sunderland,Wahbi Khazri,0,0,8,14,27,6.71
Bournemouth,Glenn Murray,3,0,9,3,7,6.71
Newcastle United,Ayoze Pérez,3,0,13,28,56,6.70
Chelsea,Juan Cuadrado,0,0,1,1,0,6.70
Manchester United,Javier Hernández,0,0,0,1,0,6.70
West Bromwich Albion,Cristian Gamboa,0,0,0,2,2,6.70
Watford,Valon Behrami,5,1,10,49,66,6.70
Southampton,Charlie Austin,0,0,7,0,5,6.70
Sunderland,Dame N'Doye,2,0,6,7,12,6.70
Everton,Jonjoe Kenny,0,0,4,1,1,6.70
West Bromwich Albion,Alex Pritchard,0,0,0,0,4,6.70
Crystal Palace,Julián Speroni,0,1,1,0,0,6.70
Newcastle United,Emmanuel Rivière,0,0,0,0,3,6.70
Sunderland,George Honeyman,0,0,1,0,0,6.70
Stoke City,Steve Sidwell,0,0,0,0,4,6.70
Sunderland,Thomas Robson,0,0,3,1,4,6.70
Sunderland,Fabio Borini,2,0,30,22,24,6.70
Liverpool,Simon Mignolet,0,4,26,2,1,6.70
Stoke City,Marc Muniesa,11,0,44,35,28,6.69
Leicester City,Demarai Gray,1,0,2,6,3,6.69
Leicester City,Shinji Okazaki,3,0,6,15,37,6.69
Newcastle United,Fabricio Coloccini,29,0,97,61,43,6.69
Southampton,Maarten Stekelenburg,0,0,10,0,1,6.69
Manchester United,Jesse Lingard,1,0,11,15,38,6.69
Crystal Palace,Joe Ledley,9,0,26,33,16,6.68
Leicester City,Ritchie De Laet,11,0,25,21,25,6.68
Stoke City,Peter Crouch,0,0,9,4,3,6.68
Crystal Palace,Bakary Sako,4,0,7,14,18,6.68
Aston Villa,Gabriel Agbonlahor,1,0,9,2,6,6.68
Swansea City,Kyle Naughton,2,0,65,48,40,6.68
Crystal Palace,Pape Souaré,16,0,122,84,32,6.68
Crystal Palace,Wayne Hennessey,0,2,9,2,0,6.67
Crystal Palace,Alex McCarthy,0,2,5,0,0,6.67
Watford,Ikechi Anya,2,0,33,45,16,6.67
Sunderland,Lee Cattermole,18,1,31,52,57,6.67
Sunderland,Jack Rodwell,7,0,17,14,25,6.67
Arsenal,Mikel Arteta,1,0,8,7,8,6.67
Watford,Miguel Layún,0,0,2,2,2,6.67
Tottenham,Tom Carroll,1,0,4,14,15,6.66
Bournemouth,Tommy Elphick,2,0,51,32,11,6.66
Southampton,Maya Yoshida,9,3,67,33,13,6.66
Manchester United,Ashley Young,0,0,18,26,20,6.66
Crystal Palace,Jordon Mutch,1,0,8,15,18,6.66
Chelsea,Ramires,1,0,7,14,23,6.65
Chelsea,Alexandre Pato,0,0,1,0,3,6.65
Leicester City,Marcin Wasilewski,5,0,17,9,10,6.65
Swansea City,Alberto Paloschi,1,0,4,7,7,6.65
Swansea City,Modou Barrow,0,0,5,8,18,6.65
Everton,Tyias Browning,0,0,12,6,9,6.65
West Ham United,Kevin Nolan,0,0,1,0,1,6.65
West Ham United,Reece Oxford,2,0,8,6,8,6.65
Aston Villa,Brad Guzan,0,2,26,4,3,6.65
Aston Villa,Jack Grealish,0,0,1,14,6,6.64
Newcastle United,Massadio Haïdara,3,0,18,19,12,6.64
Crystal Palace,Wilfried Zaha,0,0,7,26,46,6.64
Sunderland,Sebastian Larsson,0,0,11,10,12,6.64
Newcastle United,Steven Taylor,12,0,37,17,3,6.64
West Bromwich Albion,Rickie Lambert,0,0,6,0,0,6.64
Swansea City,Éder,0,0,7,1,4,6.64
Tottenham,Heung-Min Son,1,0,7,12,27,6.63
West Ham United,Victor Moses,2,0,3,10,13,6.63
Manchester United,Cameron Borthwick-Jackson,4,0,17,11,8,6.63
West Bromwich Albion,Saido Berahino,1,0,1,7,18,6.63
Liverpool,Bradley Smith,1,0,12,3,11,6.63
Norwich City,Bradley Johnson,0,0,3,0,5,6.63
Sunderland,Billy Jones,17,1,64,30,76,6.63
Norwich City,Gary O'Neil,7,0,29,36,41,6.62
Arsenal,Kieran Gibbs,0,0,10,11,12,6.62
West Bromwich Albion,James McClean,7,0,53,32,69,6.61
Bournemouth,Max Gradel,1,0,5,13,23,6.61
Bournemouth,Benik Afobe,0,0,9,2,5,6.61
Norwich City,Declan Rudd,0,0,9,1,1,6.61
Tottenham,Nabil Bentaleb,2,0,1,2,2,6.60
Crystal Palace,Martin Kelly,5,0,38,18,32,6.60
Liverpool,Joe Gomez,3,0,18,12,12,6.60
Manchester United,Adnan Januzaj,0,0,1,0,1,6.60
Newcastle United,Seydou Doumbia,0,0,0,0,0,6.60
Manchester City,Patrick Roberts,0,0,0,0,0,6.60
Tottenham,Michel Vorm,0,0,0,0,0,6.60
Chelsea,Fikayo Tomori,0,0,3,0,1,6.60
Newcastle United,Kevin Mbabu,0,0,2,3,11,6.60
Manchester United,James Wilson,0,0,0,0,0,6.60
Aston Villa,Andre Green,0,0,0,3,2,6.60
Liverpool,Sergi Canos,0,0,0,0,1,6.60
Liverpool,Jordan Rossiter,0,0,1,1,1,6.60
Southampton,Jay Rodriguez,1,0,2,2,5,6.59
Swansea City,Neil Taylor,11,0,69,63,41,6.59
Norwich City,Andre Wisdom,1,0,22,8,19,6.59
Aston Villa,Mark Bunn,0,1,9,0,0,6.59
Crystal Palace,Marouane Chamakh,2,0,3,1,7,6.59
Norwich City,John Ruddy,0,4,21,1,0,6.59
Sunderland,Jeremain Lens,0,0,10,3,36,6.59
Bournemouth,Artur Boruc,0,5,18,0,0,6.58
Sunderland,Ola Toivonen,1,0,6,8,10,6.58
Bournemouth,Marc Pugh,0,0,13,16,32,6.58
Manchester United,Guillermo Varela,0,0,6,12,13,6.58
Sunderland,Duncan Watmore,0,0,4,2,7,6.57
West Ham United,Emmanuel Emenike,1,0,4,1,5,6.57
Newcastle United,Rolando Aarons,2,1,10,6,13,6.57
Norwich City,Cameron Jerome,0,0,11,6,11,6.56
Newcastle United,Siem de Jong,1,0,2,4,16,6.56
Norwich City,Patrick Bamford,0,0,3,2,5,6.56
Aston Villa,Alan Hutton,10,2,52,52,55,6.56
Bournemouth,Lewis Grabban,1,0,1,2,11,6.56
Swansea City,Wayne Routledge,1,0,9,12,23,6.56
Watford,Juan Carlos Paredes,1,0,13,16,15,6.56
Crystal Palace,Emmanuel Adebayor,0,0,7,1,2,6.54
Everton,Oumar Niasse,0,0,0,3,4,6.54
Stoke City,Peter Odemwingie,0,0,1,2,3,6.54
Bournemouth,Yann Kermorgant,0,0,1,2,0,6.54
Southampton,Juanmi,1,0,0,0,1,6.54
Crystal Palace,Adrian Mariappa,1,0,12,10,4,6.53
Leicester City,Yohan Benalouane,2,0,4,6,0,6.53
Stoke City,Shay Given,0,0,3,0,0,6.53
Leicester City,Daniel Amartey,0,0,2,2,1,6.53
Bournemouth,Eunan O'Kane,2,2,13,8,9,6.52
