Team,Name,Accurate passing percentage,Assists,Tackles,Successful Dribbles,Goals,Rating
Montpellier,Daniel Congré,84,0,61,3,1,6.95
Lille Osc,Thiago Mendes,86,4,25,39,3,6.95
Toulouse,Jimmy Durmaz,73,3,16,18,3,6.94
Toulouse,Issa Diop,80,0,58,11,3,6.94
Lille Osc,Lebo Mothiba,82,0,9,5,5,6.94
Olympique Lyonnais,Ferland Mendy,87,5,45,48,0,6.94
Angers,Thomas Mangani,77,6,92,20,2,6.94
Olympique De Marseille,Valère Germain,76,5,16,4,9,6.94
Strasbourg,Jean-Eudes Aholou,86,0,70,39,5,6.94
Guingamp,Nicolas Benezet,79,3,39,45,3,6.94
Strasbourg,Kader Mangane,76,1,37,8,1,6.94
Lille Osc,Kévin Malcuit,81,6,51,57,0,6.93
Olympique De Marseille,Boubacar Kamara,89,1,14,5,0,6.93
As Monaco,Jemerson,87,0,48,4,2,6.93
Paris Saint Germain,Lassana Diarra,92,1,12,32,0,6.93
Bordeaux,Otávio,88,0,64,16,0,6.93
Caen,Julien Féret,80,1,40,27,0,6.93
Olympique Lyonnais,Kenny Tete,84,4,37,10,1,6.93
Toulouse,Ibrahim Sangaré,74,2,72,29,1,6.93
Olympique De Marseille,Patrice Evra,73,0,6,4,0,6.93
Bordeaux,Nicolas de Préville,73,4,37,54,6,6.92
Stade Rennais,Sanjin Prcić,87,2,37,2,1,6.92
Saint Etienne,Oussama Tannane,76,1,12,2,0,6.92
Montpellier,Salomon Sambia,84,4,21,30,1,6.92
Amiens,Khaled Adenon,83,1,39,4,0,6.92
Amiens,Gaël Kakuta,69,6,53,91,6,6.92
Olympique De Marseille,Jordan Amavi,84,6,52,44,0,6.92
Paris Saint Germain,Layvin Kurzawa,86,1,44,18,2,6.92
Montpellier,Benjamin Lecomte,64,0,1,1,0,6.91
Dijon,Baptiste Reynet,69,0,6,2,0,6.91
Troyes,Charles Traoré,77,3,61,20,0,6.91
Guingamp,Moustapha Diallo,81,0,48,8,5,6.91
Lille Osc,Anwar El Ghazi,78,4,23,24,4,6.91
Ogc Nice,Maxime Le Marchand,89,3,49,17,0,6.91
Amiens,Thomas Monconduit,79,3,81,37,1,6.90
Amiens,Stiven Mendoza,75,0,18,26,2,6.90
Montpellier,Keagan Dolly,82,2,12,12,1,6.90
Ogc Nice,Arnaud Lusamba,82,0,12,7,0,6.90
Fc Nantes,Najib Gandi,81,0,6,4,0,6.90
Bordeaux,Diego Contento,81,1,3,0,0,6.90
Fc Nantes,Abdoulaye Touré,79,1,74,45,1,6.90
Troyes,Saîf-Eddine Khaoui,72,2,58,49,5,6.90
Strasbourg,Benjamin Corgnet,68,2,28,25,0,6.89
Toulouse,Andy Delort,61,5,20,19,5,6.89
Montpellier,Stéphane Sessègnon,81,2,4,18,1,6.89
Bordeaux,Martin Braithwaite,74,3,6,8,4,6.89
Olympique De Marseille,Clinton N'Jie,82,3,10,25,7,6.89
Dijon,Xeka,82,3,26,15,2,6.89
Metz,Florent Mollet,87,1,26,21,7,6.89
Troyes,Mamadou Samassa,47,0,0,0,0,6.89
Saint Etienne,Hernani,81,0,21,13,3,6.88
Guingamp,Marcus Thuram,70,1,20,59,3,6.88
Stade Rennais,Ramy Bensebaini,78,1,56,23,0,6.88
Stade Rennais,Benjamin André,79,3,93,35,3,6.88
Saint Etienne,Jessy Moulin,53,0,0,0,0,6.88
Bordeaux,Lukas Lerager,77,1,107,8,3,6.88
As Monaco,Keita Baldé,77,5,12,30,8,6.87
Caen,Adama Mbengue,67,0,71,29,0,6.87
Guingamp,Jimmy Briand,75,2,33,23,11,6.87
Toulouse,Christopher Jullien,79,2,36,0,1,6.87
Saint Etienne,Romain Hamouma,79,3,19,19,5,6.87
Stade Rennais,Tomáš Koubek,54,0,0,0,0,6.87
As Monaco,Rony Lopes,77,5,55,46,15,6.87
Strasbourg,Jérémy Blayac,65,1,5,10,3,6.87
Ogc Nice,Marlon,94,0,36,9,0,6.87
Amiens,Issa Cissokho,76,0,31,7,0,6.86
Caen,Ivan Santini,64,1,19,13,11,6.86
Olympique De Marseille,Hiroki Sakai,82,3,66,20,0,6.86
Fc Nantes,Chidozie Awaziem,77,1,43,5,1,6.86
As Monaco,Guido Carrillo,63,0,3,1,4,6.86
Amiens,Moussa Konaté,68,1,8,12,13,6.86
Paris Saint Germain,Lucas Moura,89,1,1,4,1,6.86
Olympique De Marseille,Aymen Abdennour,93,0,7,1,0,6.86
Lille Osc,Junior Alonso,81,1,58,15,2,6.86
Stade Rennais,Yoann Gourcuff,88,2,7,4,1,6.85
Metz,Yann Jouffre,88,0,3,3,0,6.85
Olympique De Marseille,Morgan Sanson,82,2,64,46,9,6.85
Guingamp,Jérémy Sorbon,86,0,32,1,0,6.85
Lille Osc,Ibrahim Amadou,88,0,43,11,0,6.85
Olympique De Marseille,Rolando,89,0,44,4,1,6.85
Fc Nantes,Emiliano Sala,62,4,19,28,12,6.84
Stade Rennais,Ludovic Baal,78,0,41,18,0,6.84
Bordeaux,François Kamano,83,4,32,46,8,6.84
Saint Etienne,Robert Berić,71,1,6,3,7,6.84
Ogc Nice,Malang Sarr,89,0,24,7,0,6.84
Strasbourg,Jonas Martin,85,2,73,27,4,6.84
Guingamp,Pedro Rebocho,81,2,29,16,0,6.83
Stade Rennais,Ismaila Sarr,80,3,20,64,5,6.83
Olympique Lyonnais,Mouctar Diakhaby,88,0,10,7,1,6.83
Toulouse,Yannick Cahuzac,83,0,39,3,0,6.83
Angers,Ismaël Traoré,84,1,54,14,3,6.83
Bordeaux,Vukašin Jovanović,89,0,18,2,0,6.83
Dijon,Romain Amalfitano,82,3,60,47,0,6.83
Guingamp,Félix Eboa Eboa,80,0,19,11,1,6.83
Fc Nantes,Kalifa Coulibaly,60,0,6,3,1,6.83
Fc Nantes,Adrien Thomasson,77,3,71,21,5,6.83
Metz,Danijel Miličević,73,3,8,2,0,6.83
Saint Etienne,Bryan Dabo,77,0,25,26,2,6.83
As Monaco,Julien Serrano,72,0,2,1,0,6.83
Olympique Lyonnais,Lucas Tousart,86,0,98,19,0,6.82
As Monaco,Kévin N'Doram,88,0,16,4,0,6.82
Guingamp,Étienne Didot,81,1,54,6,2,6.82
Lille Osc,Luiz Araújo,76,3,42,76,5,6.82
Saint Etienne,Gabriel Silva,82,2,28,18,1,6.82
Amiens,Danilo Avelar,71,0,41,11,1,6.82
Ogc Nice,Patrick Burner,88,0,18,27,0,6.82
Ogc Nice,Racine Coly,88,0,15,14,0,6.81
Fc Nantes,Nicolas Pallois,73,3,39,19,0,6.81
Angers,Romain Thomas,81,0,31,2,2,6.81
Bordeaux,Alexandre Mendy,72,0,4,6,4,6.81
Angers,Yoann Andreu,80,2,48,13,1,6.81
Guingamp,Lucas Deaux,82,1,62,18,2,6.81
Saint Etienne,Stéphane Ruffier,65,0,0,0,0,6.81
Fc Nantes,Ciprian Tătărușanu,56,0,1,0,0,6.81
Amiens,Emmanuel Bourgaud,70,1,17,10,0,6.81
Bordeaux,Jérémy Toulalan,85,0,43,9,0,6.80
Dijon,Fouad Chafik,74,2,58,26,0,6.80
Olympique De Marseille,Steve Mandanda,66,0,0,0,0,6.80
Lille Osc,Edgar Ié,84,0,76,24,1,6.80
Bordeaux,Younousse Sankharé,85,1,33,21,7,6.80
Ogc Nice,Christophe Jallet,87,0,29,5,0,6.80
Angers,Vincent Manceau,77,0,84,16,0,6.80
Toulouse,Corentin Jean,72,1,12,22,1,6.80
Troyes,Mathieu Deplagne,81,2,52,15,0,6.80
Stade Rennais,Jeremy Gelin,84,2,38,4,0,6.80
Caen,Youssef Aït Bennasser,83,0,47,42,0,6.80
As Monaco,Youri Tielemans,82,1,47,24,0,6.79
Fc Nantes,Valentin Rongier,87,2,73,34,1,6.79
Olympique De Marseille,Lucas Ocampos,78,3,83,46,9,6.79
Olympique De Marseille,Yohann Pelé,73,0,0,1,0,6.79
Angers,Angelo Fulgini,77,5,21,26,3,6.79
Metz,Fallou Diagne,78,1,33,8,1,6.79
Amiens,Bongani Zungu,83,0,56,16,1,6.79
Troyes,Tristan Dingome,82,0,25,6,0,6.79
Metz,Emmanuel Rivière,68,2,10,13,5,6.79
Paris Saint Germain,Thiago Motta,94,1,28,5,1,6.78
Lille Osc,Imad Faraj,80,1,5,8,0,6.78
Montpellier,Jonathan Ikoné,72,1,13,33,1,6.78
Metz,Moussa Niakhaté,79,1,58,17,0,6.78
Guingamp,Karl-Johan Johnsson,59,0,0,1,0,6.78
Bordeaux,Jaroslav Plašil,87,1,24,8,0,6.78
Toulouse,Yaya Sanogo,57,0,11,14,6,6.78
Saint Etienne,Kévin Théophile-Catherine,82,0,36,17,0,6.78
Toulouse,Firmin Ndombe Mubele,69,2,22,41,6,6.78
Ogc Nice,Walter Benítez,70,0,0,0,0,6.77
Ogc Nice,Vincent Koziello,94,0,16,6,0,6.77
Caen,Romain Genevois,72,1,48,3,0,6.77
Amiens,Oualid El Hajjam,71,1,65,19,1,6.77
Montpellier,Isaac Mbenza,76,0,16,22,8,6.76
Guingamp,Abdoul Camara,79,1,6,16,2,6.76
Olympique Lyonnais,Myziane Maolida,78,0,5,14,1,6.76
Stade Rennais,James Léa Siliki,78,2,31,31,3,6.76
Fc Nantes,Santy Ngom,76,0,10,6,1,6.76
Strasbourg,Nuno Da Costa,64,2,50,50,5,6.76
Stade Rennais,Mehdi Zeffane,79,1,17,4,0,6.76
Lille Osc,Mike Maignan,75,0,1,9,0,6.76
Saint Etienne,Léo Lacroix,86,0,13,3,0,6.75
Troyes,Adama Niane,68,2,23,13,8,6.75
Fc Nantes,Kolbeinn Sigthorsson,60,0,0,2,0,6.75
Bordeaux,Milan Gajić,77,1,6,0,0,6.75
Saint Etienne,Digbo Maiga,79,0,29,19,1,6.75
Ogc Nice,Bassem Srarfi,84,0,17,25,3,6.75
Angers,Mateo Pavlović,84,0,13,4,2,6.75
Toulouse,Alban Lafont,59,0,1,1,0,6.74
Bordeaux,Jonathan Cafú,82,1,16,13,2,6.74
Toulouse,Kelvin Amian,77,1,59,19,1,6.74
Lille Osc,Adama Soumaoro,93,0,9,9,0,6.74
Fc Nantes,Andrei Girotto,76,1,57,9,1,6.74
Paris Saint Germain,Christopher Nkunku,92,0,5,13,4,6.74
Olympique De Marseille,Maxime López,92,1,30,16,0,6.74
Saint Etienne,Paul-Georges Ntep,72,0,14,14,1,6.74
Metz,Jonathan Rivierez,76,0,81,27,0,6.74
Bordeaux,Paul Baysse,87,0,4,2,0,6.74
Guingamp,Jordan Ikoko,82,2,44,24,0,6.74
Metz,Eiji Kawashima,49,0,1,0,0,6.73
Toulouse,Clément Michelin,75,0,11,0,0,6.73
Troyes,Hyun-Jun Suk,56,0,6,7,6,6.73
Olympique Lyonnais,Maxwel Cornet,79,6,17,20,4,6.73
Fc Nantes,Samuel Moutoussamy,81,0,15,6,0,6.73
Troyes,Oswaldo Vizcarrondo,83,0,21,1,0,6.73
Metz,Ibrahima Niane,74,1,6,17,2,6.73
Angers,Loïc Puyo,77,0,9,1,0,6.73
Fc Nantes,Yassine El Ghanassy,84,0,7,38,0,6.72
Toulouse,Somalia,79,0,65,38,1,6.72
Metz,Nicolas Basin,68,0,9,0,1,6.72
Dijon,Benjamin Jeannot,71,1,12,8,4,6.72
Caen,Rémy Vercoutre,54,0,2,1,0,6.72
Toulouse,Issiaga Sylla,75,3,44,13,1,6.72
Amiens,Quentin Cornette,74,2,11,11,1,6.72
Bordeaux,Benoît Costil,60,0,0,3,0,6.72
Angers,Ludovic Butelle,48,0,0,0,0,6.72
Saint Etienne,Vincent Pajot,78,2,24,4,2,6.72
Stade Rennais,Edson Mexer,84,0,15,1,0,6.71
Metz,Gerónimo Poblete,89,0,58,16,0,6.71
As Monaco,Danijel Subašić,64,0,0,0,0,6.71
Fc Nantes,Rene Krhin,84,0,18,12,1,6.71
Caen,Stef Peeters,71,2,22,7,0,6.71
Dijon,Cédric Yambéré,82,0,58,18,3,6.71
Amiens,Harisson Manzala,77,3,32,40,4,6.71
Metz,Benoît Assou-Ekotto,75,0,12,8,0,6.71
Fc Nantes,Yacine Bammou,74,0,18,2,3,6.71
Bordeaux,Valentín Vada,87,1,22,9,2,6.71
Strasbourg,Jeremy Grimm,81,0,23,6,1,6.71
Bordeaux,Soualiho Meïté,84,2,27,35,1,6.71
Montpellier,Souleymane Camara,68,2,6,6,2,6.70
Strasbourg,Ernest Seka,77,1,61,22,1,6.70
Dijon,Frédéric Sammaritano,82,4,29,16,0,6.70
Paris Saint Germain,Blaise Matuidi,82,0,1,0,0,6.70
Caen,Hervé Bazile,76,1,21,19,0,6.70
Stade Rennais,Brandon,78,0,10,4,1,6.70
As Monaco,Adama Diakhaby,73,3,23,5,2,6.70
Dijon,Wesley Lautoa,82,0,20,4,0,6.70
Troyes,Jimmy Giraudon,79,0,26,5,0,6.70
Bordeaux,Gaëtan Laborde,66,0,9,15,3,6.69
Strasbourg,Stéphane Bahoken,75,1,16,7,7,6.69
As Monaco,Rachid Ghezzal,77,3,31,29,2,6.69
Metz,Vahid Selimovic,82,0,20,4,0,6.69
Lille Osc,Thiago Maia,85,0,55,41,0,6.69
Angers,Pierrick Capelle,79,1,50,34,2,6.69
Strasbourg,Yoann Salmier,85,0,15,7,0,6.69
Saint Etienne,Saidy Janko,80,0,43,32,0,6.69
Metz,Ivan Balliu,79,1,34,15,0,6.68
Caen,Durel Avounou,73,0,16,5,0,6.68
Strasbourg,Pablo Martinez,82,1,41,5,0,6.68
Fc Nantes,Jules Iloki,74,0,13,9,0,6.67
Amiens,Lacina Traoré,54,2,9,7,0,6.67
Guingamp,Franck Tabanou,77,2,23,9,0,6.67
Toulouse,François Moubandje,71,0,28,19,0,6.67
Caen,Vincent Bessat,81,1,41,10,0,6.67
Caen,Jordan N'Kololo,76,0,9,5,0,6.67
Angers,Lassana Coulibaly,81,2,26,15,1,6.67
Dijon,Enzo Loiodice,82,0,9,2,0,6.67
Montpellier,Nicolas Cozza,77,1,21,8,1,6.67
Metz,Julian Palmieri,81,0,29,12,0,6.67
Strasbourg,Landry Bonnefoi,59,0,0,0,0,6.67
Troyes,Benjamin Nivet,78,2,31,12,2,6.67
Olympique Lyonnais,Jordan Ferri,88,1,20,12,0,6.67
Angers,Baptiste Santamaria,79,0,59,22,0,6.66
Troyes,Karim Azamoum,72,0,84,13,1,6.66
Caen,Christian Kouakou,75,1,24,6,1,6.66
Toulouse,Ola Toivonen,72,0,4,5,0,6.66
Metz,Milan Biševac,83,0,7,1,0,6.66
Lille Osc,Kouadio Dabila,85,0,20,3,0,6.66
Caen,Jessy Deminguet,73,1,12,5,1,6.66
Dijon,Jordan Marié,83,1,63,8,1,6.66
Strasbourg,Idriss Saadi,68,0,6,7,4,6.65
Guingamp,Lebogang Phiri,89,1,28,8,0,6.65
Stade Rennais,Diafra Sakho,66,0,5,5,2,6.65
Olympique Lyonnais,Mapou Yanga-Mbiwa,93,0,3,0,0,6.65
Metz,Ablie Jallow,83,0,1,2,0,6.65
Toulouse,Alexis Blin,78,3,57,8,1,6.65
Dijon,Vincent Rufli,63,0,4,0,0,6.65
Fc Nantes,Préjuce Nakoulma,78,0,10,18,3,6.65
Troyes,Bryan Pelé,75,2,20,28,2,6.65
Caen,Enzo Crivelli,62,1,17,10,3,6.64
As Monaco,Andrea Raggi,79,0,20,2,1,6.64
Dijon,Eden Massouema,73,0,2,2,0,6.64
Saint Etienne,Assane Dioussé,85,0,32,13,1,6.64
Saint Etienne,Ronaël Pierre-Gabriel,83,0,43,14,0,6.64
Olympique Lyonnais,Amine Gouiri,84,0,1,3,0,6.63
Amiens,Bachibou Koita,71,0,1,3,0,6.63
Guingamp,Yeni N'Gbakoto,74,0,11,3,3,6.63
Lille Osc,Farès Bahlouli,74,0,11,14,1,6.63
Guingamp,Ludovic Blas,86,2,23,41,3,6.63
Metz,Brian Fernández,71,0,0,2,0,6.63
Troyes,Stéphane Darbion,81,2,19,22,3,6.63
Troyes,Rémi Walter,85,1,36,24,1,6.63
Strasbourg,Bakary Koné,85,0,26,6,1,6.63
Olympique Lyonnais,Mathieu Gorgelin,71,0,0,0,0,6.63
Dijon,Valentin Rosier,79,3,73,48,0,6.62
Ogc Nice,Igniatius Ganago,68,0,0,1,1,6.62
Toulouse,Steeve Yago,76,0,49,7,0,6.62
Metz,Chris Philipps,79,0,22,2,0,6.62
Strasbourg,Alexandre Oukidja,51,0,0,0,0,6.62
Amiens,Mathieu Bodmer,80,0,6,0,1,6.62
Ogc Nice,Nampalys Mendy,91,1,13,3,0,6.62
Angers,Mehdi Tahrat,70,0,7,6,0,6.61
Montpellier,Facundo Piriz,86,0,25,6,0,6.61
Troyes,Jeremy Cordoval,76,1,20,8,0,6.61
Dijon,Florent Balmont,84,3,14,8,1,6.61
Montpellier,Morgan Poaty,74,0,0,1,0,6.60
Guingamp,Thibault Giresse,67,0,0,0,0,6.60
Paris Saint Germain,Yacine Adli,100,0,0,0,0,6.60
As Monaco,Jordi Mboula,71,0,0,2,1,6.60
Angers,Jeff Reine-Adélaïde,80,0,13,22,0,6.60
Metz,Vincent Thill,82,0,0,0,0,6.60
Fc Nantes,Guillaume Gillet,100,0,0,0,0,6.60
Angers,Gilles Sunu,80,0,4,11,1,6.60
Caen,Emmanuel Imorou,85,0,0,0,0,6.60
Stade Rennais,Romain Danzé,79,0,12,0,0,6.60
Amiens,Sekou Baradji,50,0,0,0,0,6.60
Fc Nantes,Alexander Kačaniklić,73,1,8,2,0,6.60
Stade Rennais,Adrien Hunou,80,1,27,8,5,6.60
Strasbourg,Anthony Gonçalves,76,0,50,10,0,6.59
Saint Etienne,Loïs Diony,67,0,3,8,0,6.59
Troyes,Samuel Grandsir,75,4,68,70,3,6.59
Amiens,Serge Gakpé,72,3,16,19,3,6.59
Lille Osc,Boubakary Soumaré,86,0,13,13,0,6.59
Caen,Baissama Sankoh,79,0,27,10,0,6.58
Metz,Matthieu Udol,76,0,14,2,0,6.58
Angers,Baptiste Guillaume,61,2,4,2,1,6.58
Strasbourg,Bingourou Kamara,58,0,0,0,0,6.58
Lille Osc,Ezequiel Ponce,76,1,9,12,2,6.58
Guingamp,Marcus Coco,78,2,40,24,2,6.58
Caen,Jonathan Delaplace,74,1,10,2,0,6.58
Toulouse,Zinédine Machach,76,0,7,5,1,6.58
Lille Osc,Rominigue Kouame,86,1,5,7,0,6.58
Montpellier,Casimir Ninga,73,1,12,16,1,6.57
Saint Etienne,Cheikh M'Bengue,77,0,8,1,0,6.57
Angers,Thomas Touré,79,1,2,2,0,6.57
Metz,Thomas Didillon,57,0,0,0,0,6.57
Ogc Nice,Hicham Mahou,80,0,1,1,0,6.57
Stade Rennais,Gerzino Nyamsi,81,0,4,3,0,6.57
Metz,Georges Mandjeck,78,1,26,10,0,6.56
Troyes,Chaouki Ben Saada,78,0,11,14,0,6.56
Ogc Nice,Yoan Cardinale,81,0,0,0,0,6.56
Amiens,Guy Ngosso,85,0,8,4,1,6.56
Troyes,François Bellugou,79,0,48,11,0,6.56
Dijon,Mehdi Abeid,85,1,23,14,0,6.55
Dijon,Oussama Haddadi,78,1,44,25,1,6.55
Montpellier,Kévin Bérigaud,82,2,4,3,0,6.55
Stade Rennais,Jordan Tell,79,0,4,0,1,6.55
Bordeaux,Ervin Taha,79,0,1,0,0,6.55
Ogc Nice,Ihsan Sacko,74,1,11,9,0,6.54
Bordeaux,Théo Pellenard,77,0,32,14,0,6.54
As Monaco,Pietro Pellegri,43,0,0,2,0,6.53
Angers,Billy Ketkeophomphone,77,0,14,9,0,6.53
Metz,Farid Boulaya,75,1,5,2,0,6.53
Strasbourg,Dimitri Foulquier,77,2,25,33,0,6.53
Lille Osc,Hamza Mendyl,82,0,19,12,0,6.51
Angers,Alexandre Letellier,58,0,0,0,0,6.51
Angers,Abdoulaye Bamba,80,0,29,9,0,6.51
Metz,Cafú,81,0,9,5,0,6.50
Stade Rennais,Morgan Amalfitano,86,0,8,9,0,6.50
