Team,Name,Blocked shots,Errors lead to goal,Clearances,Interceptions,Tackles,Rating
Ajax,Matthijs De Ligt,5,1,43,13,15,7.15
Fc Twente,Kamohelo Mokotjo,4,0,39,73,57,7.15
Groningen,Mimoun Mahi,1,0,18,8,35,7.14
Ajax,David Neres,2,0,0,4,5,7.14
Psv Eindhoven,Nicolas Isimat-Mirin,17,1,133,25,35,7.14
Feyenoord,Terence Kongolo,6,0,77,39,44,7.13
Ajax,Justin Kluivert,0,0,0,5,10,7.13
Vitesse,Lewis Baker,7,0,14,37,21,7.12
Pec Zwolle,Danny Holla,3,0,43,16,39,7.12
Feyenoord,Dirk Kuyt,3,0,21,13,26,7.12
Fc Twente,Enes Ünal,7,0,28,4,20,7.12
Fc Utrecht,Willem Janssen,21,1,137,76,37,7.11
Feyenoord,Miquel Nelom,1,0,34,18,39,7.11
Heracles Almelo,Kristoffer Peterson,1,0,6,6,12,7.11
Fc Twente,Joachim Andersen,12,0,132,38,25,7.10
Psv Eindhoven,Oleksandr Zinchenko,1,0,2,5,9,7.10
Feyenoord,Marko Vejinović,0,0,1,1,6,7.10
Psv Eindhoven,Remko Pasveer,0,0,1,1,0,7.10
Willem Ii Tilburg,Jordens Peters,23,0,178,59,49,7.10
Fc Twente,Stefan Thesker,21,2,158,64,39,7.10
Groningen,Kasper Larsen,18,0,185,32,15,7.10
Psv Eindhoven,Jorrit Hendrix,1,0,9,20,21,7.08
Groningen,Sergio Padt,0,2,42,1,1,7.08
Ajax,Jaïro Riedewald,6,0,32,35,19,7.08
Feyenoord,Rick Karsdorp,7,0,44,42,39,7.08
Psv Eindhoven,Jetro Willems,4,0,40,26,45,7.08
Heerenveen,Jeremiah St. Juste,14,1,130,63,62,7.08
Az Alkmaar,Ridgeciano Haps,2,0,88,81,88,7.08
Vitesse,Matthew Miazga,11,0,118,28,30,7.07
Az Alkmaar,Derrick Luckassen,13,0,98,44,65,7.06
Willem Ii Tilburg,Obbi Oulare,1,0,16,0,6,7.06
Fc Utrecht,Sofyan Amrabat,6,0,36,39,60,7.06
Fc Utrecht,Robin Van der Meer,4,0,68,45,43,7.06
Fc Utrecht,Kevin Conboy,11,0,58,34,21,7.06
Heerenveen,Reza Ghoochannejhad,2,0,18,6,14,7.06
Roda Jc Kerkrade,Benjamin van Leer,0,0,28,5,1,7.06
Heracles Almelo,Samuel Armenteros,1,0,10,0,12,7.06
Fc Twente,Hidde ter Avest,15,0,99,46,118,7.05
Az Alkmaar,Ron Vlaar,14,2,113,43,23,7.05
Fc Utrecht,Rico Strieder,7,0,26,32,35,7.05
Az Alkmaar,Fernando Lewis,0,0,5,4,9,7.05
Ajax,Daley Sinkgraven,3,0,40,54,60,7.05
Psv Eindhoven,Jürgen Locadia,0,0,4,5,7,7.04
Vitesse,Maikel Van der Werff,6,0,98,15,22,7.04
Fc Twente,Jeroen van der Lely,5,0,97,71,104,7.04
Heracles Almelo,Justin Hoogma,30,0,161,50,50,7.04
Heracles Almelo,Brahim Darri,0,0,3,7,24,7.04
Heracles Almelo,Mike te Wierik,22,1,149,61,59,7.04
Heerenveen,Doke Schmidt,5,0,42,16,23,7.04
Willem Ii Tilburg,Anouar Kali,5,0,24,47,86,7.04
Vitesse,Marvelous Nakamba,5,0,41,75,107,7.04
Roda Jc Kerkrade,Adil Auassar,10,0,69,43,48,7.03
Groningen,Samir Memisevic,17,1,130,58,24,7.03
Excelsior,Ryan Koolwijk,3,0,59,63,79,7.03
Heracles Almelo,Thomas Bruns,6,0,50,32,83,7.03
Pec Zwolle,Django Warmerdam,6,0,89,44,60,7.03
Willem Ii Tilburg,Darryl Lachman,23,2,167,40,30,7.03
Heracles Almelo,Brandley Kuwas,1,0,4,8,35,7.02
Go Ahead Eagles,Dan Crowley,0,0,3,16,32,7.02
Sparta Rotterdam,Loris Brogno,0,0,11,12,13,7.02
Az Alkmaar,Iliass Bel Hassani,1,1,3,8,28,7.01
Excelsior,Luigi Bruins,9,0,33,25,31,7.00
Groningen,Ruben Jenssen,8,0,48,54,59,7.00
Excelsior,Hicham Faik,5,0,20,37,39,7.00
Ajax,André Onana,0,2,26,4,0,7.00
Vitesse,Arnold Kruiswijk,5,0,74,55,64,7.00
Az Alkmaar,Rens Van Eijden,6,0,114,38,29,7.00
Fc Utrecht,Mark van der Maarel,9,0,68,36,45,7.00
Fc Twente,Bersant Celina,0,0,11,7,16,6.99
Go Ahead Eagles,Sander Fischer,32,0,198,66,68,6.99
Fc Utrecht,Sean Klaiber,1,0,17,10,18,6.99
Excelsior,Jordy de Wijs,13,0,137,25,23,6.99
Fc Utrecht,David Jensen,0,1,7,1,1,6.99
Heracles Almelo,Robin Gosens,9,2,81,48,74,6.98
Heracles Almelo,Joey Pelupessy,10,0,56,67,77,6.98
Roda Jc Kerkrade,Marcos Gullon,15,1,54,33,20,6.98
Pec Zwolle,Bram Van Polen,20,1,128,65,88,6.97
Fc Utrecht,Nacer Barazite,5,0,6,9,5,6.97
Sparta Rotterdam,Finn Stokkers,0,0,1,1,0,6.97
Psv Eindhoven,Joshua Brenet,2,0,22,19,41,6.97
Psv Eindhoven,Bart Ramselaar,2,0,6,20,18,6.96
Fc Twente,Peet Bijen,9,1,131,43,33,6.96
Az Alkmaar,Mats Seuntjens,3,0,16,14,22,6.96
Ado Den Haag,Tom Beugelsdijk,30,1,182,40,42,6.96
Groningen,Tom Hiariej,6,0,45,33,53,6.96
Feyenoord,Brad Jones,0,2,37,0,0,6.96
Groningen,Oussama Idrissi,1,0,12,14,27,6.96
Groningen,Etienne Reijnen,16,1,153,38,25,6.95
Vitesse,Eloy Room,0,1,30,1,0,6.95
Sparta Rotterdam,Ryan Sanusi,8,0,26,38,60,6.95
Groningen,Hans Hateboer,7,0,50,36,42,6.95
Ajax,Anwar El Ghazi,0,0,0,5,3,6.95
Vitesse,Milot Rashica,0,0,16,17,50,6.94
Pec Zwolle,Ted Van de Pavert,9,0,135,33,26,6.94
Ajax,Kenny Tete,2,0,16,8,13,6.94
Ado Den Haag,Aaron Meijers,4,0,43,27,51,6.94
Feyenoord,Bart Nieuwkoop,3,0,12,20,23,6.94
Psv Eindhoven,Daniel Schwaab,4,1,67,24,19,6.93
Excelsior,Milan Massop,11,0,79,31,40,6.93
Groningen,Bryan Linssen,0,0,29,19,34,6.93
Az Alkmaar,Wout Weghorst,2,0,9,1,17,6.93
Heerenveen,Stefano Marzo,3,0,95,66,81,6.93
Heracles Almelo,Lerin Duarte,3,0,13,24,41,6.93
Go Ahead Eagles,Marcel Ritzmaier,5,0,28,45,75,6.93
Nec Nijmegen,Mohamed Rayhi,2,0,16,25,80,6.92
Go Ahead Eagles,Sander Duits,16,0,68,59,87,6.92
Fc Utrecht,Zakaria Labyad,0,0,2,11,5,6.92
Roda Jc Kerkrade,Mohamed El Makrini,2,0,18,26,36,6.92
Fc Utrecht,Ramon Leeuwin,7,2,150,57,42,6.92
Az Alkmaar,Muamer Tanković,1,0,1,1,3,6.92
Groningen,Simon Tibbling,1,0,13,11,31,6.91
Heerenveen,Lucas Bijker,5,0,124,81,67,6.91
Pec Zwolle,Nicolai Brock-Madsen,1,0,20,5,12,6.91
Sparta Rotterdam,Martin Pusic,1,0,4,2,4,6.91
Heerenveen,Arbër Zeneli,0,1,3,10,22,6.91
Roda Jc Kerkrade,Daryl Werker,21,0,149,37,47,6.90
Az Alkmaar,Guus Til,1,0,3,2,9,6.90
Feyenoord,Pär Hansson,0,0,0,0,0,6.90
Vitesse,Kosuke Ota,4,0,18,7,7,6.90
Heerenveen,Martin Ødegaard,0,0,8,4,15,6.90
Roda Jc Kerkrade,Dani Schahin,3,0,21,2,6,6.90
Willem Ii Tilburg,Katuku Derrick Tshimanga,3,0,51,41,64,6.90
Vitesse,Nathan,2,0,5,23,24,6.90
Groningen,Yoell Van Nieff,6,0,86,45,42,6.90
Roda Jc Kerkrade,Frederic Ananou,18,1,112,29,31,6.89
Psv Eindhoven,Luciano Narsingh,1,0,0,1,10,6.89
Heracles Almelo,Reuven Niemeijer,2,0,6,4,15,6.89
Sparta Rotterdam,Michel Breuer,30,0,181,65,18,6.89
Heerenveen,Yuki Kobayashi,7,0,39,45,44,6.89
Ado Den Haag,Ernestas Šetkus,0,2,37,2,2,6.89
Heerenveen,Henk Veerman,0,0,11,0,4,6.89
Heracles Almelo,Robin Propper,11,0,74,27,26,6.88
Willem Ii Tilburg,Dico Koppers,3,0,26,29,35,6.88
Nec Nijmegen,Joris Delle,0,1,58,2,0,6.88
Willem Ii Tilburg,Funso Ojo,11,0,61,45,48,6.88
Willem Ii Tilburg,Thom Haye,3,0,20,24,51,6.88
Fc Twente,Oussama Assaidi,0,0,0,0,2,6.88
Ado Den Haag,Edouard Duplan,3,1,42,23,40,6.88
Ajax,Donny van de Beek,2,0,14,8,14,6.88
Ado Den Haag,Dion Malone,2,0,20,19,25,6.88
Feyenoord,Bilal Başaçıkoğlu,1,0,5,6,22,6.88
Feyenoord,Lucas Woudenberg,0,0,16,11,8,6.87
Groningen,Danny Hoesen,0,0,10,4,8,6.87
Ado Den Haag,Mike Havenaar,2,0,18,0,15,6.87
Fc Utrecht,Robbin Ruiter,0,2,21,1,0,6.87
Fc Utrecht,Giovanni Troupee,8,0,76,40,59,6.87
Ado Den Haag,Gervane Kastaneer,0,0,8,2,20,6.86
Pec Zwolle,Mustafa Saymak,3,0,20,17,24,6.86
Sparta Rotterdam,Roy Kortsmit,0,0,36,2,1,6.86
Nec Nijmegen,Quincy Owusu-Abeyie,0,0,1,3,4,6.86
Ado Den Haag,Danny Bakker,13,1,77,40,47,6.86
Groningen,Tom Van Weert,0,0,11,4,8,6.86
Sparta Rotterdam,Kenneth Dougall,3,0,37,22,55,6.86
Groningen,Desevio Payne,3,0,11,5,11,6.86
Willem Ii Tilburg,Branco Van den Boomen,1,0,12,9,15,6.86
Nec Nijmegen,Jay-Roy Grot,0,0,16,6,11,6.86
Pec Zwolle,Calvin Verdonk,2,0,75,31,64,6.85
Pec Zwolle,Queensy Menig,3,0,13,11,17,6.85
Az Alkmaar,Robert Muhren,1,0,4,4,11,6.85
Go Ahead Eagles,Sinan Bytyqi,0,0,2,1,4,6.85
Groningen,Martijn Van der Laan,4,0,1,0,1,6.85
Heerenveen,Younes Namli,1,0,18,17,20,6.85
Az Alkmaar,Dabney dos Santos,0,0,14,8,26,6.84
Go Ahead Eagles,Pedro Chirivella,7,0,12,29,31,6.84
Fc Twente,Nick Marsman,0,3,39,2,1,6.84
Feyenoord,Michiel Kramer,0,0,4,2,0,6.84
Vitesse,Sheran Yeini,2,0,18,21,17,6.84
Heracles Almelo,Bram Castro,0,1,14,1,0,6.84
Vitesse,Kevin Diks,3,0,40,25,27,6.84
Nec Nijmegen,Wojciech Golla,24,0,194,70,43,6.84
Heracles Almelo,Tim Breukers,15,1,90,52,67,6.84
Az Alkmaar,Markus Henriksen,0,0,1,0,5,6.83
Heracles Almelo,Paul Gladon,0,0,2,0,1,6.83
Ado Den Haag,Robert Zwinkels,0,1,20,0,0,6.83
Groningen,Alexander Sørloth,2,0,14,2,8,6.83
Psv Eindhoven,Steven Bergwijn,0,0,3,2,10,6.83
Roda Jc Kerkrade,Tom van Hyfte,8,0,72,32,62,6.83
Roda Jc Kerkrade,Farshad Noor,2,0,14,9,15,6.83
Groningen,Jason Davidson,7,0,96,36,33,6.83
Ajax,Abdelhak Nouri,1,0,4,0,5,6.83
Roda Jc Kerkrade,Beni Badibanga,0,0,1,2,0,6.82
Willem Ii Tilburg,Erik Falkenburg,3,1,14,7,7,6.82
Psv Eindhoven,Siem de Jong,1,1,10,11,15,6.82
Roda Jc Kerkrade,Ard Van Peppen,10,2,120,72,66,6.82
Roda Jc Kerkrade,Daniel De Silva,0,0,3,4,6,6.81
Nec Nijmegen,Julian von Haacke,6,1,24,37,48,6.81
Psv Eindhoven,Jeroen Zoet,0,1,12,0,0,6.81
Excelsior,Jurgen Matheij,20,0,275,57,54,6.81
Roda Jc Kerkrade,Martin Milec,3,0,74,34,46,6.81
Sparta Rotterdam,Craig Goodwin,1,0,14,10,20,6.81
Fc Utrecht,Wout Brama,9,0,56,57,47,6.81
Heerenveen,Morten Thorsby,5,0,18,22,55,6.81
Sparta Rotterdam,Jerson Cabral,1,0,5,6,15,6.81
Excelsior,Fredy,5,1,30,30,50,6.81
Sparta Rotterdam,David Mendes,4,0,14,11,17,6.80
Feyenoord,Mohammed El Hankouri,0,0,0,1,0,6.80
Ajax,Deyovaisio Zeefuik,0,0,0,0,1,6.80
Vitesse,Navarone Foor,5,0,23,25,37,6.80
Vitesse,Kelvin Leerdam,8,1,76,36,40,6.80
Feyenoord,Gustavo Hamer,0,0,1,0,2,6.80
Sparta Rotterdam,Michael Verrips,0,0,0,0,0,6.80
Willem Ii Tilburg,Guus Joppen,1,0,30,16,19,6.80
Go Ahead Eagles,Xandro Schenk,20,0,193,45,49,6.80
Excelsior,Tom Muyters,0,0,17,1,0,6.79
Ajax,Mateo Cassierra,0,0,1,0,1,6.79
Go Ahead Eagles,Theo Zwarthoed,0,1,35,6,0,6.79
Excelsior,Jeffrey Fortes,7,0,48,31,37,6.79
Excelsior,Stanley Elbers,4,0,22,17,33,6.79
Willem Ii Tilburg,Jordy Croux,1,0,12,8,40,6.79
Ado Den Haag,Wilfried Kanon,12,0,132,40,63,6.79
Az Alkmaar,Ben Rienstra,1,0,30,23,46,6.79
Pec Zwolle,Dirk Marcellis,18,0,165,73,64,6.79
Az Alkmaar,Fred Friday,0,0,4,2,10,6.79
Excelsior,Khalid Karami,10,0,90,54,44,6.78
Groningen,Albert Rusnák,1,0,2,11,10,6.78
Excelsior,Nigel Hasselbaink,2,0,11,5,12,6.78
Sparta Rotterdam,Thomas Verhaar,1,1,9,11,33,6.78
Roda Jc Kerkrade,Nathan Rutjes,2,0,5,8,14,6.78
Roda Jc Kerkrade,Abdul Ajagun,3,0,10,22,37,6.78
Vitesse,Adnane Tighadouini,1,0,9,8,14,6.78
Az Alkmaar,Mattias Johansson,4,0,59,43,65,6.77
Sparta Rotterdam,Mathias Pogba,0,0,3,0,1,6.77
Sparta Rotterdam,Mart Dijkstra,13,1,48,51,66,6.77
Go Ahead Eagles,Darren Maatsen,2,0,11,13,22,6.77
Heerenveen,Erwin Mulder,0,4,18,1,1,6.77
Ado Den Haag,Sheraldo Becker,2,0,7,7,13,6.77
Willem Ii Tilburg,Jari Schuurman,1,0,4,7,4,6.77
Fc Twente,Yaw Yeboah,2,0,12,19,41,6.77
Pec Zwolle,Kingsley Ehizibue,4,0,35,19,43,6.77
Excelsior,Henrico Drost,14,0,156,38,15,6.77
Pec Zwolle,Gustavo,0,0,3,4,6,6.77
Go Ahead Eagles,Jarchinio Antonia,2,0,14,24,18,6.77
Az Alkmaar,Sergio Rochet,0,2,13,1,0,6.77
Go Ahead Eagles,Joey Suk,7,0,23,26,36,6.76
Roda Jc Kerkrade,David Boysen,2,0,4,9,15,6.76
Willem Ii Tilburg,Fran Sol,6,0,23,6,7,6.76
Fc Utrecht,Gyrano Kerk,0,0,4,4,11,6.76
Nec Nijmegen,Mikael Dyrestam,6,0,61,20,38,6.76
Az Alkmaar,Joris van Overeem,0,0,2,4,25,6.76
Nec Nijmegen,Kevin Mayi,1,0,11,4,20,6.75
Heerenveen,Luciano Slagveer,1,0,11,22,21,6.75
Roda Jc Kerkrade,Mikhael Rosheuvel,2,0,13,14,20,6.75
Fc Twente,Enis Bunjaki,0,0,0,0,0,6.75
Fc Utrecht,Richairo Zivkovic,3,0,9,7,24,6.75
Ado Den Haag,Thomas Meissner,16,1,163,50,33,6.74
Ajax,Václav Černý,0,0,1,3,8,6.74
Sparta Rotterdam,Zakaria El Azzouzi,2,0,3,7,6,6.74
Ado Den Haag,Tyronne Ebuehi,9,0,84,40,62,6.74
Ado Den Haag,Ruben Schaken,4,0,6,7,14,6.74
Pec Zwolle,Ryan Thomas,11,0,56,38,42,6.74
Vitesse,Valeri Qazaishvili,0,0,1,2,2,6.73
Ado Den Haag,Ashraf El Mahdioui,1,0,15,7,20,6.73
Excelsior,Warner Hahn,0,0,9,0,0,6.73
Pec Zwolle,Youness Mokhtar,1,0,9,11,18,6.73
Sparta Rotterdam,Ivan Calero,0,0,2,5,11,6.73
Heracles Almelo,Mark Jan Fledderus,0,0,4,7,7,6.73
Ado Den Haag,Abdenasser El Khayati,0,0,4,2,8,6.73
Nec Nijmegen,Gregor Breinburg,10,0,39,56,81,6.72
Pec Zwolle,Ouasim Bouy,14,0,49,12,16,6.72
Excelsior,Mike van Duinen,3,0,18,1,15,6.72
Go Ahead Eagles,Sam Hendriks,2,0,14,4,10,6.72
Pec Zwolle,Mickey van der Hart,0,1,28,1,0,6.72
Ajax,Riechedly Bazoer,0,0,0,3,3,6.72
Vitesse,Alexander Büttner,2,0,8,6,7,6.72
Nec Nijmegen,André Fomitschow,4,1,62,48,32,6.72
Willem Ii Tilburg,Pele Van Anholt,3,0,38,40,55,6.72
Heracles Almelo,Vincent Vermeij,0,0,6,1,8,6.72
Heracles Almelo,Wout Droste,5,0,27,18,26,6.72
Heerenveen,Wout Faes,2,1,49,12,7,6.71
Roda Jc Kerkrade,Mitchell Paulissen,2,0,20,12,22,6.71
Feyenoord,Renato Tapia,2,0,2,6,5,6.71
Az Alkmaar,Jonas Svensson,6,0,13,9,39,6.71
Fc Twente,Jari Oosterwijk,0,0,4,1,6,6.71
Roda Jc Kerkrade,Athanasios Papazoglou,0,0,9,2,4,6.71
Groningen,Juninho Bacuna,9,0,26,31,22,6.71
Nec Nijmegen,Robin Buwalda,4,0,59,23,42,6.71
Excelsior,Haspolat Dogucan,0,0,0,0,1,6.70
Nec Nijmegen,Sam Lundholm,0,0,0,0,2,6.70
Az Alkmaar,Levi García,0,0,4,4,12,6.70
Heracles Almelo,Daryl van Mieghem,1,0,0,7,5,6.70
Vitesse,Mitchell Van Bergen,1,0,1,4,3,6.69
Ado Den Haag,Donny Gorter,1,0,13,11,8,6.69
Willem Ii Tilburg,Bruno Andrade,0,0,2,2,7,6.69
Heracles Almelo,Peter van Ooijen,0,0,5,5,8,6.69
Willem Ii Tilburg,Elmo Lieftink,5,0,16,13,22,6.69
Go Ahead Eagles,Norichio Nieveld,2,0,28,27,9,6.68
Willem Ii Tilburg,Freek Heerkens,3,0,40,25,30,6.68
Az Alkmaar,Tim Krul,0,2,11,1,0,6.68
Ajax,Mitchell Dijks,1,0,15,18,10,6.68
Fc Utrecht,Edson Braafheid,1,0,5,3,2,6.68
Psv Eindhoven,Florian Jozefzoon,1,0,0,2,3,6.68
Heerenveen,Caner Cavlan,3,0,5,4,5,6.67
Fc Twente,Chinedu Ede,0,0,1,6,11,6.67
Fc Twente,Giorgos Katsikas,1,0,15,5,1,6.67
Fc Twente,Tim Holscher,0,0,0,1,2,6.67
Fc Utrecht,Andreas Ludwig,1,0,9,10,17,6.66
Sparta Rotterdam,Bart Vriends,6,1,55,33,21,6.66
Pec Zwolle,Erik Israelsson,0,0,4,2,8,6.66
Fc Twente,Jelle van der Heyden,1,0,6,10,9,6.66
Nec Nijmegen,Ali Messaoud,0,0,5,3,13,6.66
Sparta Rotterdam,Rick Van Drongelen,26,2,157,45,34,6.66
Heerenveen,Pelle van Amersfoort,2,0,20,14,33,6.65
Go Ahead Eagles,Lum Rexhepi,0,0,3,1,0,6.65
Sparta Rotterdam,Cyril Chevreuil,0,0,0,0,0,6.65
Fc Utrecht,Jeff Hardeveld,0,0,2,4,5,6.65
Pec Zwolle,Stefan Nijland,0,0,4,0,4,6.65
Heracles Almelo,Jaroslav Navratil,0,0,11,11,16,6.65
Nec Nijmegen,Michael Heinloth,2,0,47,44,57,6.65
Fc Twente,Dylan Seys,1,0,3,7,11,6.64
Go Ahead Eagles,Leon de Kogel,1,0,8,1,3,6.64
Ado Den Haag,José San Román,0,0,34,21,32,6.64
Ado Den Haag,Hector Hevel,0,0,3,6,5,6.64
Nec Nijmegen,Jordan Larsson,0,0,0,6,4,6.64
Ado Den Haag,Tom Trybull,5,2,49,50,58,6.63
Heerenveen,Simon Thern,1,0,0,1,2,6.63
Vitesse,Arshak Koryan,0,0,0,1,2,6.63
Go Ahead Eagles,Tom Daemen,2,0,3,1,2,6.63
Go Ahead Eagles,Lars Lambooij,0,0,16,18,17,6.63
Pec Zwolle,Anass Achahbar,0,0,4,4,3,6.63
Go Ahead Eagles,Ludcinio Marengo,1,0,0,6,19,6.63
Willem Ii Tilburg,Dries Wuytens,3,1,43,14,17,6.63
Nec Nijmegen,Lorenzo Burnet,2,0,23,16,13,6.62
Ado Den Haag,Kevin Jansen,1,0,8,9,10,6.62
Go Ahead Eagles,Joey Groenbast,8,1,63,31,70,6.61
Sparta Rotterdam,Florian Pinteaux,2,0,24,8,14,6.60
Willem Ii Tilburg,Bartholomew Ogbeche,3,0,5,0,8,6.60
Psv Eindhoven,Ramon-Pascal Lundqvist,0,0,0,0,0,6.60
Fc Twente,Torgeir Børven,0,0,1,0,0,6.60
Vitesse,Abiola Dauda,0,0,1,1,1,6.60
Groningen,Glenn Bijl,0,0,5,0,0,6.60
Excelsior,Arghus,0,0,0,0,0,6.60
Az Alkmaar,Jeremy Helmer,0,0,2,0,2,6.60
Nec Nijmegen,Stefan Mauk,1,0,1,0,2,6.60
Sparta Rotterdam,Stijn Spierings,1,0,17,14,31,6.60
Willem Ii Tilburg,Thomas Kok,1,0,6,3,6,6.60
Ado Den Haag,Hennos Asmelash,0,0,3,0,1,6.60
Go Ahead Eagles,Teije Ten Den,1,0,0,0,0,6.60
Heracles Almelo,Dario Vujicevic,0,0,0,0,1,6.60
Ado Den Haag,Randy Wolters,0,0,9,11,20,6.60
Excelsior,Anouar Hadouir,1,0,3,3,6,6.59
Go Ahead Eagles,Rochdi Achenteh,0,1,33,33,30,6.59
Go Ahead Eagles,Kevin Brands,1,0,3,3,6,6.59
Nec Nijmegen,Ferdi Erenay Kadıoğlu,1,0,6,9,16,6.59
Nec Nijmegen,Janio Bikel,4,1,35,31,62,6.59
Go Ahead Eagles,Sebastien Locigno,5,0,37,14,17,6.59
Fc Twente,Fredrik Jensen,0,0,6,7,26,6.58
Nec Nijmegen,Taiwo Awoniyi,1,0,7,2,9,6.58
Az Alkmaar,Thomas Ouwejan,1,0,11,9,6,6.58
Excelsior,Leeroy Owusu,1,0,28,9,3,6.58
Pec Zwolle,Bart Schenkeveld,9,0,48,10,24,6.58
Sparta Rotterdam,Sherel Floranus,3,0,87,43,37,6.58
Fc Twente,Dejan Trajkovski,5,0,43,26,41,6.58
Ado Den Haag,Guyon Fernandez,4,0,4,0,6,6.58
Excelsior,Danilo Pantić,0,0,0,2,6,6.58
Sparta Rotterdam,Denzel Dumfries,14,1,116,61,78,6.57
Ado Den Haag,Dennis van der Heijden,0,0,6,2,4,6.57
Fc Twente,Jos Hooiveld,2,0,15,6,3,6.57
Roda Jc Kerkrade,Gyliano Van Velzen,0,0,4,9,14,6.57
Nec Nijmegen,Frank Sturing,1,0,9,2,5,6.57
Fc Utrecht,Patrick Joosten,1,0,1,0,6,6.57
Go Ahead Eagles,Elvis Manu,1,0,5,6,12,6.56
Vitesse,Yuning Zhang,3,0,7,2,2,6.56
Excelsior,Terell Ondaan,1,0,15,4,16,6.56
Nec Nijmegen,Arnaut Groeneveld,0,0,0,4,2,6.55
Psv Eindhoven,Menno Koch,1,0,9,2,4,6.55
Feyenoord,Emil Hansson,0,0,0,0,1,6.55
Vitesse,Lassana Faye,0,0,4,4,4,6.55
Go Ahead Eagles,Henrik Ojamaa,0,0,0,5,6,6.55
Roda Jc Kerkrade,Célestin Djim,0,0,0,1,0,6.55
Fc Utrecht,Darren Rosheuvel,0,0,1,0,0,6.55
Roda Jc Kerkrade,Simeon Raykov,0,0,0,0,0,6.55
Groningen,Jesper Drost,1,0,19,8,17,6.55
Excelsior,Kevin Vermeulen,4,0,18,20,29,6.54
Heerenveen,Shay Facey,1,0,14,8,0,6.53
Groningen,Ajdin Hrustic,0,0,0,1,1,6.53
Willem Ii Tilburg,Andreas Calcan,1,0,3,2,3,6.52
Sparta Rotterdam,Paco van Moorsel,2,0,26,4,33,6.51
Willem Ii Tilburg,Asumah Abubakar,2,0,2,2,8,6.51
Nec Nijmegen,Reagy Ofosu,2,0,4,5,24,6.51
Excelsior,Bas Kuipers,8,0,71,29,33,6.50
Az Alkmaar,Calvin Stengs,0,0,0,1,2,6.50
Vitesse,Ali Mukhtar,0,0,1,1,1,6.50
Pec Zwolle,Hervin Ongenda,0,0,1,0,2,6.50
Ajax,Pelle Clement,0,0,0,0,1,6.50
Heracles Almelo,Gor Agbaljan,0,0,0,0,0,6.50
Roda Jc Kerkrade,Bryan Verboom,0,0,2,3,1,6.50
Go Ahead Eagles,Givan Werkhoven,0,0,0,0,0,6.50
Sparta Rotterdam,Roland Bergkamp,0,0,0,0,0,6.50
Vitesse,Julian Calor,0,0,0,1,2,6.50
Heracles Almelo,Sander Thomas,0,0,0,0,2,6.50
Pec Zwolle,Max de Boom,0,0,0,0,0,6.50
Excelsior,Elso Brito,0,0,0,0,0,6.50
