Team,Name,Key passes,Accurate passes percentage,Accurate passes,Assists,Big chances created,Rating
Saint Etienne,Jonathan Bamba,56,80,862,8,14,6.98
Saint Etienne,Ole Selnæs,18,84,1027,2,2,6.98
Guingamp,Christophe Kerbrat,4,83,1359,0,0,6.98
Dijon,Papy Djilobodji,8,79,1235,1,0,6.97
Amiens,Regis Gurtner,0,48,554,0,0,6.97
Montpellier,Giovanni Sio,21,69,411,3,5,6.97
Troyes,Erwin Zelazny,0,52,314,0,0,6.97
Guingamp,Jonathan Martins Pereira,16,83,456,0,2,6.97
Fc Nantes,Koffi Djidji,5,76,622,0,0,6.97
Olympique Lyonnais,Jérémy Morel,2,91,1782,0,0,6.97
Caen,Alexander Djiku,3,81,1033,0,0,6.97
Olympique Lyonnais,Anthony Lopes,0,76,666,0,0,6.97
Olympique Lyonnais,Rafael,21,82,791,2,6,6.97
Montpellier,Ambroise Oyongo,2,82,58,0,0,6.97
As Monaco,Djibril Sidibé,32,85,1174,7,7,6.97
Metz,Renaud Cohade,45,78,1513,3,4,6.97
Dijon,Chang-Hoon Kwon,33,72,449,3,2,6.96
Lille Osc,Nicolas Pépé,41,82,800,5,7,6.96
Stade Rennais,Joris Gnagnon,4,91,1176,2,1,6.96
Amiens,Prince Gouano,2,80,860,0,0,6.96
Olympique De Marseille,André Zambo Anguissa,29,88,1570,0,4,6.96
Paris Saint Germain,Alphonse Aréola,0,91,667,0,0,6.96
Dijon,Cédric Varrault,3,85,369,0,0,6.95
Troyes,Christophe Herelle,5,84,1075,0,0,6.95
Ogc Nice,Adrien Tameze,8,91,1199,1,2,6.95
Toulouse,Giannelli Imbula,25,88,1037,1,3,6.95
Strasbourg,Martin Terrier,28,76,359,3,5,6.95
Amiens,Bakaye Dibassy,9,79,811,1,1,6.95
Montpellier,Daniel Congré,6,84,1043,0,0,6.95
Lille Osc,Thiago Mendes,43,86,1148,4,5,6.95
Toulouse,Jimmy Durmaz,23,73,336,3,2,6.94
Toulouse,Issa Diop,5,80,985,0,1,6.94
Lille Osc,Lebo Mothiba,13,82,254,0,1,6.94
Olympique Lyonnais,Ferland Mendy,28,87,1129,5,4,6.94
Angers,Thomas Mangani,63,77,1500,6,10,6.94
Olympique De Marseille,Valère Germain,24,76,381,5,9,6.94
Strasbourg,Jean-Eudes Aholou,13,86,1159,0,1,6.94
Guingamp,Nicolas Benezet,36,79,679,3,6,6.94
Strasbourg,Kader Mangane,3,76,506,1,1,6.94
Lille Osc,Kévin Malcuit,25,81,792,6,6,6.93
Olympique De Marseille,Boubacar Kamara,1,89,243,1,1,6.93
As Monaco,Jemerson,2,87,1181,0,0,6.93
Paris Saint Germain,Lassana Diarra,4,92,471,1,0,6.93
Bordeaux,Otávio,11,88,790,0,0,6.93
Caen,Julien Féret,69,80,1258,1,12,6.93
Olympique Lyonnais,Kenny Tete,14,84,706,4,4,6.93
Toulouse,Ibrahim Sangaré,19,74,601,2,2,6.93
Olympique De Marseille,Patrice Evra,2,73,93,0,0,6.93
Bordeaux,Nicolas de Préville,27,73,520,4,4,6.92
Stade Rennais,Sanjin Prcić,7,87,803,2,1,6.92
Saint Etienne,Oussama Tannane,3,76,65,1,1,6.92
Montpellier,Salomon Sambia,35,84,573,4,7,6.92
Amiens,Khaled Adenon,2,83,960,1,0,6.92
Amiens,Gaël Kakuta,65,69,846,6,11,6.92
Olympique De Marseille,Jordan Amavi,21,84,919,6,4,6.92
Paris Saint Germain,Layvin Kurzawa,12,86,800,1,2,6.92
Montpellier,Benjamin Lecomte,3,64,597,0,0,6.91
Dijon,Baptiste Reynet,1,69,994,0,1,6.91
Troyes,Charles Traoré,20,77,1007,3,5,6.91
Guingamp,Moustapha Diallo,6,81,496,0,0,6.91
Lille Osc,Anwar El Ghazi,25,78,398,4,5,6.91
Ogc Nice,Maxime Le Marchand,12,89,1613,3,0,6.91
Amiens,Thomas Monconduit,23,79,1137,3,3,6.90
Amiens,Stiven Mendoza,13,75,246,0,0,6.90
Montpellier,Keagan Dolly,29,82,297,2,0,6.90
Ogc Nice,Arnaud Lusamba,3,82,75,0,0,6.90
Fc Nantes,Najib Gandi,0,81,29,0,0,6.90
Bordeaux,Diego Contento,1,81,22,1,1,6.90
Fc Nantes,Abdoulaye Touré,19,79,1070,1,0,6.90
Troyes,Saîf-Eddine Khaoui,32,72,457,2,4,6.90
Strasbourg,Benjamin Corgnet,18,68,366,2,3,6.89
Toulouse,Andy Delort,44,61,439,5,7,6.89
Montpellier,Stéphane Sessègnon,17,81,373,2,1,6.89
Bordeaux,Martin Braithwaite,8,74,150,3,5,6.89
Olympique De Marseille,Clinton N'Jie,16,82,159,3,5,6.89
Dijon,Xeka,23,82,555,3,4,6.89
Metz,Florent Mollet,21,87,558,1,0,6.89
Troyes,Mamadou Samassa,1,47,264,0,0,6.89
Saint Etienne,Hernani,13,81,218,0,3,6.88
Guingamp,Marcus Thuram,23,70,345,1,3,6.88
Stade Rennais,Ramy Bensebaini,10,78,943,1,3,6.88
Stade Rennais,Benjamin André,34,79,1466,3,1,6.88
Saint Etienne,Jessy Moulin,0,53,70,0,0,6.88
Bordeaux,Lukas Lerager,24,77,1215,1,3,6.88
As Monaco,Keita Baldé,16,77,267,5,5,6.87
Caen,Adama Mbengue,11,67,356,0,5,6.87
Guingamp,Jimmy Briand,28,75,731,2,3,6.87
Toulouse,Christopher Jullien,9,79,978,2,1,6.87
Saint Etienne,Romain Hamouma,36,79,426,3,8,6.87
Stade Rennais,Tomáš Koubek,0,54,470,0,0,6.87
As Monaco,Rony Lopes,42,77,560,5,6,6.87
Strasbourg,Jérémy Blayac,17,65,227,1,2,6.87
Ogc Nice,Marlon,4,94,1320,0,0,6.87
Amiens,Issa Cissokho,10,76,466,0,0,6.86
Caen,Ivan Santini,24,64,451,1,1,6.86
Olympique De Marseille,Hiroki Sakai,14,82,1006,3,2,6.86
Fc Nantes,Chidozie Awaziem,4,77,450,1,0,6.86
As Monaco,Guido Carrillo,4,63,60,0,0,6.86
Amiens,Moussa Konaté,16,68,346,1,2,6.86
Paris Saint Germain,Lucas Moura,1,89,39,1,1,6.86
Olympique De Marseille,Aymen Abdennour,0,93,310,0,0,6.86
Lille Osc,Junior Alonso,11,81,1513,1,0,6.86
Stade Rennais,Yoann Gourcuff,5,88,165,2,1,6.85
Metz,Yann Jouffre,6,88,143,0,1,6.85
Olympique De Marseille,Morgan Sanson,37,82,807,2,6,6.85
Guingamp,Jérémy Sorbon,5,86,953,0,0,6.85
Lille Osc,Ibrahim Amadou,10,88,1388,0,0,6.85
Olympique De Marseille,Rolando,4,89,1209,0,0,6.85
Fc Nantes,Emiliano Sala,35,62,515,4,3,6.84
Stade Rennais,Ludovic Baal,7,78,538,0,2,6.84
Bordeaux,François Kamano,27,83,516,4,5,6.84
Saint Etienne,Robert Berić,4,71,125,1,2,6.84
Ogc Nice,Malang Sarr,5,89,952,0,1,6.84
Strasbourg,Jonas Martin,43,85,1440,2,5,6.84
Guingamp,Pedro Rebocho,19,81,624,2,0,6.83
Stade Rennais,Ismaila Sarr,18,80,321,3,6,6.83
Olympique Lyonnais,Mouctar Diakhaby,0,88,369,0,0,6.83
Toulouse,Yannick Cahuzac,4,83,465,0,1,6.83
Angers,Ismaël Traoré,4,84,930,1,1,6.83
Bordeaux,Vukašin Jovanović,2,89,651,0,0,6.83
Dijon,Romain Amalfitano,23,82,1150,3,3,6.83
Guingamp,Félix Eboa Eboa,4,80,516,0,1,6.83
Fc Nantes,Kalifa Coulibaly,5,60,52,0,1,6.83
Fc Nantes,Adrien Thomasson,32,77,967,3,7,6.83
Metz,Danijel Miličević,21,73,196,3,2,6.83
Saint Etienne,Bryan Dabo,14,77,478,0,0,6.83
As Monaco,Julien Serrano,3,72,87,0,0,6.83
Olympique Lyonnais,Lucas Tousart,15,86,1322,0,0,6.82
As Monaco,Kévin N'Doram,2,88,379,0,0,6.82
Guingamp,Étienne Didot,14,81,802,1,1,6.82
Lille Osc,Luiz Araújo,23,76,521,3,3,6.82
Saint Etienne,Gabriel Silva,16,82,664,2,0,6.82
Amiens,Danilo Avelar,15,71,447,0,0,6.82
Ogc Nice,Patrick Burner,11,88,472,0,0,6.82
Ogc Nice,Racine Coly,1,88,326,0,0,6.81
Fc Nantes,Nicolas Pallois,9,73,581,3,0,6.81
Angers,Romain Thomas,5,81,966,0,1,6.81
Bordeaux,Alexandre Mendy,7,72,127,0,1,6.81
Angers,Yoann Andreu,14,80,723,2,3,6.81
Guingamp,Lucas Deaux,14,82,962,1,3,6.81
Saint Etienne,Stéphane Ruffier,0,65,653,0,0,6.81
Fc Nantes,Ciprian Tătărușanu,1,56,515,0,0,6.81
Amiens,Emmanuel Bourgaud,19,70,185,1,4,6.81
Bordeaux,Jérémy Toulalan,2,85,887,0,0,6.80
Dijon,Fouad Chafik,16,74,490,2,6,6.80
Olympique De Marseille,Steve Mandanda,0,66,505,0,0,6.80
Lille Osc,Edgar Ié,12,84,1474,0,0,6.80
Bordeaux,Younousse Sankharé,20,85,746,1,3,6.80
Ogc Nice,Christophe Jallet,9,87,616,0,1,6.80
Angers,Vincent Manceau,23,77,956,0,3,6.80
Toulouse,Corentin Jean,27,72,311,1,4,6.80
Troyes,Mathieu Deplagne,14,81,837,2,2,6.80
Stade Rennais,Jeremy Gelin,14,84,1161,2,0,6.80
Caen,Youssef Aït Bennasser,12,83,932,0,2,6.80
As Monaco,Youri Tielemans,17,82,666,1,1,6.79
Fc Nantes,Valentin Rongier,29,87,1160,2,3,6.79
Olympique De Marseille,Lucas Ocampos,22,78,464,3,4,6.79
Olympique De Marseille,Yohann Pelé,0,73,141,0,0,6.79
Angers,Angelo Fulgini,35,77,512,5,5,6.79
Metz,Fallou Diagne,8,78,793,1,0,6.79
Amiens,Bongani Zungu,13,83,901,0,1,6.79
Troyes,Tristan Dingome,14,82,474,0,2,6.79
Metz,Emmanuel Rivière,17,68,425,2,2,6.79
Paris Saint Germain,Thiago Motta,11,94,1249,1,0,6.78
Lille Osc,Imad Faraj,3,80,51,1,2,6.78
Montpellier,Jonathan Ikoné,14,72,266,1,4,6.78
Metz,Moussa Niakhaté,4,79,1113,1,0,6.78
Guingamp,Karl-Johan Johnsson,2,59,593,0,0,6.78
Bordeaux,Jaroslav Plašil,15,87,575,1,2,6.78
Toulouse,Yaya Sanogo,12,57,179,0,0,6.78
Saint Etienne,Kévin Théophile-Catherine,4,82,886,0,0,6.78
Toulouse,Firmin Ndombe Mubele,23,69,258,2,3,6.78
Ogc Nice,Walter Benítez,0,70,428,0,0,6.77
Ogc Nice,Vincent Koziello,7,94,555,0,0,6.77
Caen,Romain Genevois,7,72,506,1,0,6.77
Amiens,Oualid El Hajjam,11,71,531,1,1,6.77
Montpellier,Isaac Mbenza,29,76,397,0,1,6.76
Guingamp,Abdoul Camara,10,79,213,1,1,6.76
Olympique Lyonnais,Myziane Maolida,7,78,104,0,2,6.76
Stade Rennais,James Léa Siliki,20,78,533,2,4,6.76
Fc Nantes,Santy Ngom,9,76,114,0,1,6.76
Strasbourg,Nuno Da Costa,13,64,225,2,0,6.76
Stade Rennais,Mehdi Zeffane,6,79,372,1,1,6.76
Lille Osc,Mike Maignan,0,75,722,0,0,6.76
Saint Etienne,Léo Lacroix,2,86,303,0,0,6.75
Troyes,Adama Niane,17,68,383,2,1,6.75
Fc Nantes,Kolbeinn Sigthorsson,0,60,6,0,0,6.75
Bordeaux,Milan Gajić,1,77,105,1,0,6.75
Saint Etienne,Digbo Maiga,6,79,254,0,1,6.75
Ogc Nice,Bassem Srarfi,7,84,300,0,1,6.75
Angers,Mateo Pavlović,3,84,744,0,0,6.75
Toulouse,Alban Lafont,1,59,649,0,0,6.74
Bordeaux,Jonathan Cafú,13,82,244,1,1,6.74
Toulouse,Kelvin Amian,11,77,754,1,1,6.74
Lille Osc,Adama Soumaoro,1,93,537,0,0,6.74
Fc Nantes,Andrei Girotto,13,76,487,1,0,6.74
Paris Saint Germain,Christopher Nkunku,4,92,319,0,2,6.74
Olympique De Marseille,Maxime López,33,92,1270,1,3,6.74
Saint Etienne,Paul-Georges Ntep,7,72,124,0,0,6.74
Metz,Jonathan Rivierez,9,76,559,0,0,6.74
Bordeaux,Paul Baysse,0,87,260,0,0,6.74
Guingamp,Jordan Ikoko,20,82,820,2,2,6.74
Metz,Eiji Kawashima,1,49,371,0,0,6.73
Toulouse,Clément Michelin,2,75,66,0,1,6.73
Troyes,Hyun-Jun Suk,12,56,168,0,1,6.73
Olympique Lyonnais,Maxwel Cornet,26,79,379,6,4,6.73
Fc Nantes,Samuel Moutoussamy,5,81,111,0,0,6.73
Troyes,Oswaldo Vizcarrondo,2,83,652,0,0,6.73
Metz,Ibrahima Niane,9,74,187,1,1,6.73
Angers,Loïc Puyo,5,77,85,0,0,6.73
Fc Nantes,Yassine El Ghanassy,15,84,222,0,1,6.72
Toulouse,Somalia,21,79,464,0,3,6.72
Metz,Nicolas Basin,2,68,84,0,0,6.72
Dijon,Benjamin Jeannot,13,71,242,1,3,6.72
Caen,Rémy Vercoutre,1,54,524,0,0,6.72
Toulouse,Issiaga Sylla,20,75,481,3,3,6.72
Amiens,Quentin Cornette,6,74,96,2,1,6.72
Bordeaux,Benoît Costil,2,60,611,0,0,6.72
Angers,Ludovic Butelle,0,48,216,0,0,6.72
Saint Etienne,Vincent Pajot,10,78,434,2,3,6.72
Stade Rennais,Edson Mexer,2,84,416,0,0,6.71
Metz,Gerónimo Poblete,8,89,757,0,0,6.71
As Monaco,Danijel Subašić,1,64,488,0,0,6.71
Fc Nantes,Rene Krhin,2,84,424,0,0,6.71
Caen,Stef Peeters,32,71,323,2,4,6.71
Dijon,Cédric Yambéré,7,82,1098,0,0,6.71
Amiens,Harisson Manzala,9,77,470,3,2,6.71
Metz,Benoît Assou-Ekotto,8,75,380,0,1,6.71
Fc Nantes,Yacine Bammou,6,74,188,0,0,6.71
Bordeaux,Valentín Vada,7,87,499,1,0,6.71
Strasbourg,Jeremy Grimm,5,81,276,0,0,6.71
Bordeaux,Soualiho Meïté,16,84,625,2,2,6.71
Montpellier,Souleymane Camara,11,68,169,2,2,6.70
Strasbourg,Ernest Seka,18,77,835,1,1,6.70
Dijon,Frédéric Sammaritano,24,82,454,4,4,6.70
Paris Saint Germain,Blaise Matuidi,0,82,14,0,0,6.70
Caen,Hervé Bazile,14,76,161,1,0,6.70
Stade Rennais,Brandon,7,78,78,0,1,6.70
As Monaco,Adama Diakhaby,9,73,135,3,3,6.70
Dijon,Wesley Lautoa,0,82,246,0,0,6.70
Troyes,Jimmy Giraudon,2,79,784,0,0,6.70
Bordeaux,Gaëtan Laborde,8,66,158,0,0,6.69
Strasbourg,Stéphane Bahoken,13,75,220,1,3,6.69
As Monaco,Rachid Ghezzal,18,77,388,3,4,6.69
Metz,Vahid Selimovic,0,82,374,0,0,6.69
Lille Osc,Thiago Maia,14,85,1458,0,0,6.69
Angers,Pierrick Capelle,31,79,599,1,2,6.69
Strasbourg,Yoann Salmier,2,85,457,0,0,6.69
Saint Etienne,Saidy Janko,4,80,455,0,1,6.69
Metz,Ivan Balliu,10,79,718,1,1,6.68
Caen,Durel Avounou,3,73,155,0,0,6.68
Strasbourg,Pablo Martinez,5,82,765,1,1,6.68
Fc Nantes,Jules Iloki,27,74,309,0,2,6.67
Amiens,Lacina Traoré,11,54,114,2,1,6.67
Guingamp,Franck Tabanou,9,77,335,2,2,6.67
Toulouse,François Moubandje,8,71,466,0,0,6.67
Caen,Vincent Bessat,19,81,542,1,1,6.67
Caen,Jordan N'Kololo,11,76,78,0,1,6.67
Angers,Lassana Coulibaly,10,81,246,2,2,6.67
Dijon,Enzo Loiodice,1,82,85,0,0,6.67
Montpellier,Nicolas Cozza,3,77,188,1,0,6.67
Metz,Julian Palmieri,10,81,361,0,1,6.67
Strasbourg,Landry Bonnefoi,0,59,36,0,0,6.67
Troyes,Benjamin Nivet,28,78,528,2,1,6.67
Olympique Lyonnais,Jordan Ferri,8,88,474,1,1,6.67
Angers,Baptiste Santamaria,17,79,924,0,1,6.66
Troyes,Karim Azamoum,21,72,650,0,0,6.66
Caen,Christian Kouakou,7,75,101,1,0,6.66
Toulouse,Ola Toivonen,8,72,226,0,0,6.66
Metz,Milan Biševac,2,83,269,0,0,6.66
Lille Osc,Kouadio Dabila,4,85,412,0,0,6.66
Caen,Jessy Deminguet,9,73,126,1,1,6.66
Dijon,Jordan Marié,11,83,764,1,0,6.66
Strasbourg,Idriss Saadi,7,68,131,0,1,6.65
Guingamp,Lebogang Phiri,8,89,586,1,1,6.65
Stade Rennais,Diafra Sakho,6,66,91,0,1,6.65
Olympique Lyonnais,Mapou Yanga-Mbiwa,0,93,95,0,0,6.65
Metz,Ablie Jallow,2,83,35,0,2,6.65
Toulouse,Alexis Blin,7,78,588,3,3,6.65
Dijon,Vincent Rufli,0,63,5,0,0,6.65
Fc Nantes,Préjuce Nakoulma,13,78,262,0,1,6.65
Troyes,Bryan Pelé,25,75,389,2,4,6.65
Caen,Enzo Crivelli,16,62,247,1,0,6.64
As Monaco,Andrea Raggi,2,79,485,0,0,6.64
Dijon,Eden Massouema,2,73,52,0,1,6.64
Saint Etienne,Assane Dioussé,8,85,724,0,1,6.64
Saint Etienne,Ronaël Pierre-Gabriel,6,83,406,0,0,6.64
Olympique Lyonnais,Amine Gouiri,2,84,16,0,0,6.63
Amiens,Bachibou Koita,2,71,40,0,0,6.63
Guingamp,Yeni N'Gbakoto,2,74,121,0,0,6.63
Lille Osc,Farès Bahlouli,12,74,90,0,0,6.63
Guingamp,Ludovic Blas,18,86,822,2,2,6.63
Metz,Brian Fernández,3,71,15,0,0,6.63
Troyes,Stéphane Darbion,20,81,500,2,5,6.63
Troyes,Rémi Walter,6,85,571,1,0,6.63
Strasbourg,Bakary Koné,1,85,874,0,0,6.63
Olympique Lyonnais,Mathieu Gorgelin,0,71,58,0,0,6.63
Dijon,Valentin Rosier,15,79,898,3,5,6.62
Ogc Nice,Igniatius Ganago,1,68,13,0,0,6.62
Toulouse,Steeve Yago,6,76,402,0,1,6.62
Metz,Chris Philipps,9,79,335,0,0,6.62
Strasbourg,Alexandre Oukidja,0,51,221,0,0,6.62
Amiens,Mathieu Bodmer,6,80,218,0,0,6.62
Ogc Nice,Nampalys Mendy,3,91,673,1,0,6.62
Angers,Mehdi Tahrat,1,70,154,0,0,6.61
Montpellier,Facundo Piriz,3,86,370,0,0,6.61
Troyes,Jeremy Cordoval,3,76,227,1,1,6.61
Dijon,Florent Balmont,7,84,420,3,3,6.61
Montpellier,Morgan Poaty,1,74,49,0,0,6.60
Guingamp,Thibault Giresse,0,67,10,0,0,6.60
Paris Saint Germain,Yacine Adli,0,100,7,0,0,6.60
As Monaco,Jordi Mboula,0,71,5,0,0,6.60
Angers,Jeff Reine-Adélaïde,5,80,121,0,0,6.60
Metz,Vincent Thill,0,82,14,0,0,6.60
Fc Nantes,Guillaume Gillet,0,100,12,0,0,6.60
Angers,Gilles Sunu,7,80,186,0,1,6.60
Caen,Emmanuel Imorou,0,85,11,0,0,6.60
Stade Rennais,Romain Danzé,3,79,272,0,0,6.60
Amiens,Sekou Baradji,0,50,2,0,0,6.60
Fc Nantes,Alexander Kačaniklić,3,73,59,1,0,6.60
Stade Rennais,Adrien Hunou,12,80,393,1,0,6.60
Strasbourg,Anthony Gonçalves,29,76,488,0,2,6.59
Saint Etienne,Loïs Diony,5,67,110,0,0,6.59
Troyes,Samuel Grandsir,33,75,648,4,6,6.59
Amiens,Serge Gakpé,19,72,346,3,1,6.59
Lille Osc,Boubakary Soumaré,3,86,295,0,0,6.59
Caen,Baissama Sankoh,8,79,420,0,2,6.58
Metz,Matthieu Udol,0,76,97,0,0,6.58
Angers,Baptiste Guillaume,4,61,53,2,2,6.58
Strasbourg,Bingourou Kamara,0,58,314,0,0,6.58
Lille Osc,Ezequiel Ponce,12,76,206,1,3,6.58
Guingamp,Marcus Coco,18,78,436,2,3,6.58
Caen,Jonathan Delaplace,11,74,162,1,1,6.58
Toulouse,Zinédine Machach,1,76,28,0,1,6.58
Lille Osc,Rominigue Kouame,6,86,108,1,1,6.58
Montpellier,Casimir Ninga,16,73,178,1,1,6.57
Saint Etienne,Cheikh M'Bengue,1,77,127,0,1,6.57
Angers,Thomas Touré,4,79,41,1,1,6.57
Metz,Thomas Didillon,1,57,130,0,0,6.57
Ogc Nice,Hicham Mahou,0,80,20,0,0,6.57
Stade Rennais,Gerzino Nyamsi,0,81,68,0,0,6.57
Metz,Georges Mandjeck,6,78,340,1,0,6.56
Troyes,Chaouki Ben Saada,10,78,138,0,1,6.56
Ogc Nice,Yoan Cardinale,0,81,199,0,0,6.56
Amiens,Guy Ngosso,3,85,286,0,0,6.56
Troyes,François Bellugou,6,79,790,0,0,6.56
Dijon,Mehdi Abeid,7,85,517,1,0,6.55
Dijon,Oussama Haddadi,25,78,849,1,1,6.55
Montpellier,Kévin Bérigaud,6,82,58,2,3,6.55
Stade Rennais,Jordan Tell,1,79,22,0,0,6.55
Bordeaux,Ervin Taha,0,79,11,0,0,6.55
Ogc Nice,Ihsan Sacko,7,74,203,1,2,6.54
Bordeaux,Théo Pellenard,15,77,528,0,1,6.54
As Monaco,Pietro Pellegri,0,43,3,0,0,6.53
Angers,Billy Ketkeophomphone,4,77,129,0,1,6.53
Metz,Farid Boulaya,2,75,62,1,0,6.53
Strasbourg,Dimitri Foulquier,8,77,394,2,3,6.53
Lille Osc,Hamza Mendyl,3,82,252,0,2,6.51
Angers,Alexandre Letellier,0,58,158,0,0,6.51
Angers,Abdoulaye Bamba,7,80,493,0,1,6.51
