Team,Name,Key passes,Accurate passes percentage,Accurate passes,Assists,Big chances created,Rating
Borussia Dortmund,André Schürrle,18,79,382,4,7,6.86
1 Fsv Mainz 05,Yoshinori Muto,18,75,251,2,5,6.86
Eintracht Frankfurt,Danny da Costa,13,75,394,3,2,6.85
Borussia Dortmund,Gonzalo Castro,36,86,669,2,3,6.85
Eintracht Frankfurt,Jonathan de Guzmán,20,82,470,3,4,6.85
Hertha Bsc,Jordan Torunarigha,1,79,265,0,0,6.85
Eintracht Frankfurt,Danny Blum,0,64,7,0,0,6.85
1 Fc Koln,Chris Führich,1,79,23,0,0,6.85
Freiburg,Amir Abrashi,3,78,245,0,0,6.85
1899 Hoffenheim,Pavel Kadeřábek,23,75,595,3,5,6.85
1 Fc Koln,Dominique Heintz,8,83,1236,0,2,6.85
Rb Leipzig,Jean-Kévin Augustin,16,79,225,5,4,6.84
Eintracht Frankfurt,Marc Stendera,1,71,108,0,0,6.84
Augsburg,Rani Khedira,10,75,636,1,1,6.84
Hertha Bsc,Karim Rekik,2,84,1128,2,2,6.84
Freiburg,Tim Kleindienst,8,57,203,3,4,6.84
Wolfsburg,Jeffrey Bruma,1,86,528,0,0,6.84
Freiburg,Manuel Gulde,2,84,664,0,0,6.84
Eintracht Frankfurt,Taleb Tawatha,7,68,96,1,1,6.83
Freiburg,Vincent Sierro,4,72,43,0,0,6.83
Eintracht Frankfurt,Kevin-Prince Boateng,18,77,838,1,1,6.83
Eintracht Frankfurt,Mijat Gaćinović,21,72,425,3,5,6.83
Bayern Munchen,Sven Ulreich,0,73,593,0,0,6.83
Werder Bremen,Miloš Veljković,5,77,1088,0,0,6.83
Eintracht Frankfurt,Luka Jović,8,74,179,1,2,6.82
1899 Hoffenheim,Kevin Akpoguma,7,86,865,1,2,6.82
1899 Hoffenheim,Nico Schulz,27,77,605,2,4,6.82
1 Fsv Mainz 05,Emil Berggreen,7,63,102,2,1,6.82
Freiburg,Yoric Ravet,18,65,98,2,4,6.82
1 Fc Koln,Sehrou Guirassy,7,72,189,0,1,6.82
Bayer 04 Leverkusen,Dominik Kohr,19,83,779,1,1,6.82
Hertha Bsc,Arne Maier,7,84,528,1,2,6.82
Rb Leipzig,Yussuf Poulsen,20,63,358,2,4,6.82
Wolfsburg,Yunus Malli,29,78,618,4,4,6.82
Vfb Stuttgart,Marcin Kamiński,4,85,681,0,1,6.82
Freiburg,Robin Koch,6,78,759,1,1,6.81
1 Fsv Mainz 05,Giulio Donati,25,72,579,3,1,6.81
1899 Hoffenheim,Nadiem Amiri,31,82,639,3,5,6.81
Borussia Dortmund,Christian Pulišić,30,79,629,5,9,6.81
Hertha Bsc,Salomon Kalou,15,71,426,3,3,6.81
Bayern Munchen,Juan Bernat,11,93,445,2,2,6.81
Hamburger Sv,Mërgim Mavraj,3,77,559,0,0,6.81
Freiburg,Julian Schuster,16,85,581,0,0,6.81
Freiburg,Janik Haberer,35,71,717,4,6,6.80
Fc Schalke 04,Ralf Fährmann,1,63,521,0,1,6.80
Augsburg,Marco Richter,8,73,107,0,3,6.80
Fc Schalke 04,Alexander Nübel,0,58,11,0,0,6.80
1899 Hoffenheim,Stefan Posch,1,85,401,0,0,6.80
Hamburger Sv,Vasilije Janjičić,3,81,120,0,0,6.80
Werder Bremen,Luca Caldirola,0,72,21,0,0,6.80
Rb Leipzig,Marvin Compper,0,95,55,0,0,6.80
Borussia Mgladbach,Florian Mayer,0,100,8,0,0,6.80
1 Fc Koln,Timo Horn,3,54,543,0,0,6.80
Werder Bremen,Theodor Gebre Selassie,22,76,835,0,1,6.80
Rb Leipzig,Stefan Ilsanker,9,84,745,1,1,6.80
Freiburg,Marc-Oliver Kempf,4,80,411,1,2,6.79
1899 Hoffenheim,Dennis Geiger,26,88,701,1,0,6.79
Vfb Stuttgart,Daniel Ginczek,15,61,204,0,1,6.79
1 Fc Koln,Leonardo Bittencourt,26,76,461,3,2,6.79
Borussia Mgladbach,Ibrahima Traoré,5,82,83,0,0,6.79
Borussia Dortmund,Roman Bürki,0,69,757,0,0,6.78
1899 Hoffenheim,Oliver Baumann,0,68,859,0,0,6.78
Hannover 96,Florian Hübner,1,85,133,0,0,6.78
Hamburger Sv,Albin Ekdal,7,76,441,1,1,6.78
Fc Schalke 04,Guido Burgstaller,27,72,387,4,7,6.78
Hertha Bsc,Vedad Ibišević,14,71,261,4,3,6.78
Borussia Mgladbach,Denis Zakaria,15,89,882,1,0,6.78
Hamburger Sv,Matti Steinmann,5,82,350,0,0,6.78
Hannover 96,Philipp Tschauner,0,66,655,0,0,6.77
1 Fc Koln,Salih Özcan,19,78,717,1,2,6.77
Freiburg,Lukas Kübler,3,70,296,0,0,6.77
Wolfsburg,Marcel Tisserand,2,83,566,1,0,6.77
Hertha Bsc,Valentino Lazaro,30,74,441,5,6,6.77
Hertha Bsc,Mitchell Weiser,40,75,662,2,4,6.76
Hamburger Sv,Julian Pollersbeck,0,72,356,0,0,6.76
Vfb Stuttgart,Chadrac Akolo,14,77,227,0,0,6.76
Werder Bremen,Milot Rashica,5,71,65,0,1,6.76
1 Fc Koln,Claudio Pizarro,8,76,171,1,0,6.75
Borussia Mgladbach,László Bénes,3,79,23,0,0,6.75
Freiburg,Çağlar Söyüncü,0,81,928,0,0,6.75
Rb Leipzig,Ibrahima Konaté,3,81,527,0,1,6.75
Freiburg,Alexander Schwolow,2,60,731,0,0,6.75
Augsburg,Jonathan Schmid,27,76,345,0,1,6.74
Borussia Dortmund,Marcel Schmelzer,12,82,907,0,0,6.74
Werder Bremen,Robert Bauer,4,77,330,0,0,6.74
1 Fc Koln,Tim Handwerker,4,70,83,1,2,6.74
Hertha Bsc,Alexander Esswein,5,75,161,1,0,6.73
Eintracht Frankfurt,Lukáš Hrádecký,0,63,710,0,0,6.73
1 Fc Koln,Matthias Lehmann,3,81,679,0,0,6.73
Hamburger Sv,Gideon Jung,9,78,814,1,1,6.73
Hamburger Sv,Walace,12,80,513,2,3,6.73
Eintracht Frankfurt,Gélson Fernandes,0,82,268,0,0,6.73
1 Fc Koln,Konstantin Rausch,8,75,272,1,1,6.73
Hannover 96,Julian Korb,24,68,555,1,1,6.72
Augsburg,Ja-Cheol Koo,11,80,626,0,2,6.72
Hannover 96,Josip Elez,0,78,283,0,0,6.72
1 Fsv Mainz 05,Alexandru Maxim,20,82,320,2,1,6.72
Bayer 04 Leverkusen,Bernd Leno,3,67,741,0,0,6.72
Freiburg,Marco Terrazzino,29,80,472,1,5,6.72
Werder Bremen,Maximilian Eggestein,15,75,719,3,3,6.72
Wolfsburg,Divock Origi,11,77,313,2,1,6.71
Fc Schalke 04,Franco di Santo,17,67,303,1,1,6.71
Borussia Mgladbach,Michaël Cuisance,20,81,516,1,2,6.71
1 Fc Koln,Yuya Osako,25,73,439,2,3,6.71
Freiburg,Florian Niederlechner,7,76,98,0,1,6.71
Hertha Bsc,Rune Jarstein,0,52,532,0,0,6.71
Hamburger Sv,Gotoku Sakai,13,76,872,0,1,6.71
Borussia Mgladbach,Patrick Herrmann,14,71,224,1,3,6.70
1 Fsv Mainz 05,Robin Quaison,13,71,202,1,2,6.70
Fc Schalke 04,Nabil Bentaleb,9,82,430,3,1,6.70
Bayern Munchen,Kwasi Okyere Wriedt,0,60,3,0,0,6.70
1 Fsv Mainz 05,Leon Balogun,1,75,357,0,0,6.70
1 Fsv Mainz 05,Levin Öztunali,24,72,330,4,4,6.70
1 Fsv Mainz 05,Florian Müller,0,49,65,0,0,6.70
Eintracht Frankfurt,Daichi Kamada,1,87,27,0,0,6.70
Fc Schalke 04,Cedric Teuchert,0,88,7,0,0,6.70
1 Fc Koln,Jannes Horn,10,81,229,0,2,6.70
Vfb Stuttgart,Ailton,2,69,35,0,0,6.70
Hamburger Sv,Mohamed Gouaida,0,84,21,0,0,6.70
Hamburger Sv,Stephan Kofi Ambrosius,0,94,32,0,0,6.70
1 Fc Koln,Vincent Koziello,6,91,467,0,1,6.70
Borussia Mgladbach,Josip Drmić,3,68,93,1,0,6.70
Borussia Dortmund,Dan-Axel Zagadou,2,82,366,0,0,6.69
Borussia Mgladbach,Fabian Johnson,3,64,69,0,1,6.69
Hamburger Sv,Filip Kostić,31,64,410,1,6,6.69
Rb Leipzig,Péter Gulácsi,0,65,618,0,0,6.68
1 Fsv Mainz 05,Suat Serdar,19,80,441,0,1,6.68
Freiburg,Bartosz Kapustka,0,52,36,0,0,6.68
Rb Leipzig,Dominik Kaiser,3,73,96,0,0,6.68
Hamburger Sv,André Hahn,9,53,174,0,1,6.68
1 Fc Koln,Paweł Olkowski,0,48,49,0,0,6.68
Eintracht Frankfurt,Aymen Barkok,7,75,86,1,0,6.68
Hamburger Sv,Luca Waldschmidt,7,72,168,0,1,6.67
Freiburg,Mike Frantz,8,72,168,1,0,6.67
Hamburger Sv,Sejad Salihović,8,79,161,0,0,6.67
Bayer 04 Leverkusen,Tin Jedvaj,2,79,257,0,0,6.67
Wolfsburg,Jakub Błaszczykowski,7,74,132,0,0,6.67
1899 Hoffenheim,Felix Passlack,1,88,38,0,0,6.67
1899 Hoffenheim,Robert Žulj,3,74,71,0,0,6.66
Hertha Bsc,Mathew Leckie,17,71,531,1,2,6.66
1 Fc Koln,Simon Zoller,10,73,207,1,1,6.65
1 Fc Koln,Jhon Córdoba,7,70,143,2,3,6.65
Augsburg,Konstantinos Stafylidis,0,50,3,0,0,6.65
Bayern Munchen,Franck Evina,1,77,24,0,1,6.65
Augsburg,Andreas Luthe,0,76,51,0,0,6.65
Augsburg,Jan Morávek,7,76,254,0,0,6.65
Hannover 96,Charlison Benschop,1,76,38,0,0,6.65
1899 Hoffenheim,Eugen Polański,3,86,117,1,0,6.64
Hamburger Sv,Sven Schipplock,4,59,48,0,1,6.64
Borussia Mgladbach,Jonas Hofmann,23,75,268,3,4,6.64
1 Fc Koln,Marco Höger,8,84,993,0,0,6.64
Hannover 96,Kenan Karaman,7,76,194,0,1,6.64
1899 Hoffenheim,Ermin Bičakčić,1,85,250,0,0,6.63
1 Fsv Mainz 05,Robin Zentner,0,57,247,0,0,6.63
1899 Hoffenheim,Phillipp Ochs,1,74,14,0,0,6.63
Bayer 04 Leverkusen,Benjamin Henrichs,12,74,492,1,2,6.63
Augsburg,Sergio Córdova,8,77,110,0,0,6.63
1 Fsv Mainz 05,Gerit Holtmann,10,75,185,1,2,6.63
Vfb Stuttgart,Orel Mangala,2,78,274,0,1,6.63
Hannover 96,Iver Fossum,16,79,510,1,2,6.62
1899 Hoffenheim,Lukas Rupp,17,78,345,2,3,6.62
Bayer 04 Leverkusen,Joel Pohjanpalo,0,60,12,0,0,6.62
Freiburg,Lucas Höler,4,59,139,0,0,6.61
Fc Schalke 04,Weston McKennie,10,73,357,0,1,6.61
1 Fsv Mainz 05,Nigel de Jong,4,83,300,0,0,6.61
Werder Bremen,Arón Johannssón,8,80,76,0,2,6.60
1 Fc Koln,Yann Aurel Bisseck,0,93,75,0,0,6.60
Hannover 96,Oliver Sorg,8,71,464,1,1,6.60
Hannover 96,Marvin Bakalorz,14,70,429,1,4,6.60
Werder Bremen,Marco Friedl,6,80,261,0,0,6.60
Fc Schalke 04,Alessandro Schöpf,6,79,269,0,1,6.60
Borussia Mgladbach,Julio Villalba,0,50,2,0,0,6.60
Fc Schalke 04,Pablo Insua,0,83,5,0,0,6.60
Freiburg,Karim Guédé,0,44,4,0,0,6.60
Augsburg,Kilian Jakob,0,63,5,0,0,6.60
1 Fc Koln,Christian Clemens,10,74,137,0,3,6.59
Wolfsburg,Riechedly Bazoer,3,85,209,0,0,6.59
Fc Schalke 04,Breel Embolo,5,74,159,0,0,6.59
Hamburger Sv,Jann-Fiete Arp,3,58,87,0,1,6.59
Rb Leipzig,Konrad Laimer,13,77,477,2,2,6.59
Hertha Bsc,Genki Haraguchi,2,66,39,1,1,6.59
1 Fsv Mainz 05,Anthony Ujah,4,45,24,0,0,6.59
Wolfsburg,Paul-Georges Ntep,2,71,46,1,1,6.58
Hamburger Sv,Tatsuya Ito,14,80,282,2,2,6.58
Wolfsburg,Gian-Luca Itter,2,76,113,0,0,6.58
Borussia Mgladbach,Tobias Sippel,1,65,111,0,0,6.58
Vfb Stuttgart,Takuma Asano,10,77,129,0,2,6.57
Freiburg,Philipp Lienhart,1,80,322,0,0,6.57
Hertha Bsc,Valentin Stocker,1,69,11,0,0,6.57
Hamburger Sv,Rick Van Drongelen,0,73,483,0,0,6.57
Bayer 04 Leverkusen,André Ramalho,0,79,11,0,0,6.57
Borussia Mgladbach,Raúl Bobadilla,6,75,87,0,0,6.56
Werder Bremen,Johannes Eggestein,3,69,20,0,1,6.56
Hamburger Sv,Bobby Wood,18,73,264,0,1,6.55
Hamburger Sv,Christian Mathenia,1,54,338,0,0,6.55
Vfb Stuttgart,Matthias Zimmermann,0,71,24,0,0,6.55
1 Fsv Mainz 05,Viktor Fischer,5,78,80,0,1,6.55
Freiburg,Rafał Gikiewicz,0,53,36,0,0,6.55
Augsburg,Dong-Won Ji,0,50,2,0,0,6.55
Wolfsburg,Landry Dimata,7,79,148,1,0,6.55
1 Fc Koln,Lukas Klünter,13,69,257,0,1,6.54
Hertha Bsc,Ondrej Duda,3,82,255,0,1,6.54
Wolfsburg,Victor Osimhen,1,67,56,0,0,6.54
Borussia Mgladbach,Tony Jantschke,2,69,233,1,0,6.54
Augsburg,Marcel Heller,16,66,173,1,4,6.53
Werder Bremen,Izet Hajrović,5,74,49,0,1,6.53
Borussia Dortmund,Alexander Isak,2,75,18,0,0,6.53
