Team,Name,Accurate passing percentage,Assists,Tackles,Successful Dribbles,Goals,Rating
Watford,Sebastian Prödl,100,0,0,0,0,6.40
Huddersfield Town,Danny Williams,79,0,0,1,0,6.40
Southampton,Josh Sims,73,1,1,4,0,6.40
Southampton,Sam Gallagher,17,0,0,0,0,6.40
Southampton,Callum Slattery,71,0,4,1,0,6.40
Huddersfield Town,Matty Daly,58,0,0,0,0,6.40
Brighton Hove Albion,Gaëtan Bong,74,0,16,11,0,6.36
Arsenal,Joseph Willock,80,0,1,0,0,6.35
Cardiff City,Jazz Richards,69,0,0,0,0,6.35
Cardiff City,Loïc Damour,73,0,0,0,0,6.35
Crystal Palace,Bakary Sako,80,0,2,0,0,6.33
Arsenal,Denis Suárez,91,0,1,4,0,6.30
Southampton,Fraser Forster,32,0,0,0,0,6.30
Bournemouth,Asmir Begović,61,0,0,0,0,6.30
Watford,Miguel Britos,80,0,4,1,0,6.27
Chelsea,Victor Moses,77,0,0,0,0,6.20
Huddersfield Town,Rajiv Van La Parra,86,0,9,7,0,6.20
Watford,Ben Wilmot,67,0,0,0,0,6.20
Huddersfield Town,Demeaco Duhaney,79,0,1,0,0,6.20
Southampton,Kayne Ramsay,71,0,0,0,0,6.20
West Ham United,Ben Johnson,79,0,1,0,0,6.20
Huddersfield Town,Tommy Smith,75,0,26,3,0,6.14
Huddersfield Town,Ben Hamer,45,0,0,0,0,6.03
Huddersfield Town,Aaron Rowe,65,0,1,1,0,5.85
Crystal Palace,Julián Speroni,38,0,0,0,0,5.60
Crystal Palace,Pape Souaré,100,0,0,0,0,0.00
Liverpool,Rafael Camacho,0,0,1,0,0,0.00
Manchester United,James Garner,0,0,0,0,0,0.00
Wolverhampton,Will Norris,0,0,0,0,0,0.00
Wolverhampton,Max Kilman,0,0,0,0,0,0.00
Southampton,Tyreke Johnson,0,0,0,0,0,0.00
Crystal Palace,Luke Dreher,100,0,0,0,0,0.00
