Team,Name,Key passes,Accurate passes percentage,Accurate passes,Assists,Big chances created,Rating
Arsenal,Granit Xhaka,40,85,1916,2,5,7.08
Manchester City,Kyle Walker,24,90,2153,1,1,7.08
Newcastle United,Matt Ritchie,61,73,803,8,8,7.07
Arsenal,Laurent Koscielny,2,92,819,0,0,7.07
Brighton Hove Albion,Shane Duffy,7,75,981,1,0,7.07
Chelsea,Marcos Alonso,33,85,1600,4,4,7.06
Tottenham,Heung-Min Son,33,86,644,6,5,7.05
Leicester City,Jamie Vardy,32,66,273,4,8,7.05
Bournemouth,Mark Travers,0,65,28,0,0,7.05
Leicester City,Harry Maguire,11,86,1495,0,1,7.05
Bournemouth,Callum Wilson,31,67,296,9,13,7.04
Burnley,James Tarkowski,5,69,789,1,0,7.04
Chelsea,Jorginho,31,89,2782,0,6,7.04
Leicester City,Wilfred Ndidi,23,80,1585,0,2,7.04
Southampton,Danny Ings,28,71,279,3,6,7.03
Fulham,Aleksandar Mitrović,31,72,739,3,5,7.03
Tottenham,Dele Alli,27,80,825,3,6,7.03
Crystal Palace,Aaron Wan-Bissaka,14,73,851,3,4,7.03
Watford,Étienne Capoue,12,84,1476,3,2,7.02
Newcastle United,Ciaran Clark,2,75,228,0,0,7.02
Cardiff City,Sol Bamba,4,69,380,1,0,7.02
Arsenal,Henrikh Mkhitaryan,31,80,636,4,10,7.02
West Ham United,Marko Arnautović,36,75,478,4,6,7.01
Watford,Gerard Deulofeu,30,77,556,5,9,7.01
Brighton Hove Albion,Pascal Groß,55,76,612,3,9,7.01
Newcastle United,Salomón Rondón,32,70,514,7,4,7.01
Everton,Michael Keane,9,81,1288,2,3,7.01
Watford,Troy Deeney,43,61,503,5,8,7.00
Crystal Palace,Andros Townsend,61,79,809,4,3,7.00
Manchester United,Anthony Martial,36,79,561,2,3,7.00
Manchester United,Ashley Young,40,78,1067,2,6,7.00
Tottenham,Michel Vorm,0,77,34,0,0,7.00
Newcastle United,Florian Lejeune,6,76,429,0,0,7.00
Arsenal,Mesut Özil,49,89,991,2,3,7.00
Tottenham,Jan Vertonghen,4,88,1340,0,0,7.00
Liverpool,Alisson,0,80,864,0,0,6.99
Wolverhampton,Romain Saïss,4,77,568,0,2,6.99
Manchester United,Phil Jones,3,93,698,1,1,6.99
West Ham United,Issa Diop,4,86,974,0,0,6.99
Bournemouth,Steve Cook,11,79,1190,1,2,6.99
Arsenal,Nacho Monreal,11,88,1023,3,4,6.99
Newcastle United,Miguel Almirón,13,75,180,0,0,6.98
Burnley,Ashley Westwood,43,76,1085,7,10,6.98
Southampton,Jannik Vestergaard,5,77,650,0,1,6.98
Wolverhampton,Willy Boly,11,81,1389,0,3,6.98
Wolverhampton,Matt Doherty,38,72,1002,5,9,6.98
Fulham,Ryan Babel,23,83,389,3,4,6.98
Crystal Palace,Wilfried Zaha,54,77,778,5,6,6.97
Manchester United,Marcus Rashford,38,78,520,6,7,6.97
Arsenal,Shkodran Mustafi,6,82,1445,0,0,6.97
Chelsea,Antonio Rüdiger,8,91,2321,0,2,6.97
Southampton,Matt Targett,23,70,310,3,4,6.97
Bournemouth,Joshua King,42,72,577,3,10,6.97
Watford,José Holebas,38,69,570,6,8,6.96
Manchester United,Ander Herrera,15,88,860,3,3,6.96
Huddersfield Town,Aaron Mooy,43,80,1024,1,4,6.96
Liverpool,Joe Gomez,7,88,689,0,0,6.96
Newcastle United,Jamaal Lascelles,3,77,847,1,2,6.96
Leicester City,Ricardo Pereira,33,78,1196,6,10,6.95
Liverpool,Xherdan Shaqiri,21,81,519,3,3,6.95
Southampton,Pierre-Emile Højbjerg,28,83,1486,3,4,6.95
West Ham United,Jack Wilshere,5,89,194,1,1,6.95
Fulham,Jean-Michaël Seri,58,87,1385,2,7,6.95
Wolverhampton,Rúben Neves,25,81,1576,3,4,6.95
Southampton,James Ward-Prowse,48,77,551,0,4,6.95
West Ham United,Łukasz Fabiański,2,50,532,0,0,6.94
Wolverhampton,Diogo Jota,27,76,563,5,10,6.94
Burnley,Ben Mee,9,75,1124,2,3,6.94
West Ham United,Declan Rice,9,86,1312,0,1,6.94
Bournemouth,Nathan Aké,7,86,1459,0,2,6.94
Bournemouth,David Brooks,31,73,626,5,9,6.94
Crystal Palace,Patrick van Aanholt,35,80,1284,2,7,6.94
Manchester United,Antonio Valencia,7,84,228,0,0,6.93
Manchester United,Juan Mata,31,86,602,2,5,6.93
Brighton Hove Albion,Bernardo,10,73,571,1,0,6.93
Manchester United,Luke Shaw,33,83,1381,4,7,6.93
Crystal Palace,Michy Batshuayi,2,65,106,0,0,6.93
Liverpool,Jordan Henderson,16,87,1518,3,2,6.93
Crystal Palace,Vicente Guaita,0,42,212,0,0,6.93
Chelsea,Gonzalo Higuaín,15,77,244,0,2,6.92
Newcastle United,Isaac Hayden,23,79,572,4,4,6.92
Watford,Daryl Janmaat,13,76,454,2,1,6.91
Everton,Kurt Zouma,6,84,1205,2,0,6.91
Chelsea,Callum Hudson-Odoi,9,86,178,1,2,6.91
Chelsea,Ruben Loftus-Cheek,17,88,536,2,1,6.91
Leicester City,Wes Morgan,3,81,721,0,0,6.90
Liverpool,Fabinho,16,85,1374,2,2,6.90
Manchester City,Fabian Delph,3,91,633,1,1,6.90
Arsenal,Konstantinos Mavropanos,1,93,127,0,1,6.90
Brighton Hove Albion,Solly March,41,71,534,5,8,6.90
Cardiff City,Nathaniel Mendez-Laing,19,62,158,1,2,6.90
Burnley,Ashley Barnes,22,59,306,2,6,6.89
Manchester United,Romelu Lukaku,23,66,354,0,3,6.89
Bournemouth,Jefferson Lerma,15,83,1299,0,2,6.89
Newcastle United,Ayoze Pérez,46,76,591,2,5,6.89
Brighton Hove Albion,Lewis Dunk,11,83,1233,1,1,6.89
Tottenham,Érik Lamela,23,83,351,2,4,6.89
Newcastle United,Sean Longstaff,5,81,237,0,1,6.89
Southampton,Mario Lemina,13,86,696,1,2,6.89
Southampton,Jan Bednarek,9,71,580,1,1,6.88
Arsenal,Lucas Torreira,17,87,1390,2,3,6.88
Southampton,Maya Yoshida,5,76,421,1,2,6.88
Chelsea,Ross Barkley,22,91,870,5,4,6.88
Arsenal,Sokratis,5,89,1240,2,2,6.88
Manchester City,Phil Foden,8,87,200,0,2,6.88
Manchester City,Ederson,3,83,760,1,0,6.88
Southampton,Nathan Redmond,52,75,848,4,7,6.88
Burnley,Dwight McNeil,26,76,343,5,5,6.88
Liverpool,Daniel Sturridge,9,80,152,1,1,6.87
West Ham United,Robert Snodgrass,59,82,796,5,5,6.87
Chelsea,N'Golo Kanté,46,88,1776,4,4,6.87
Wolverhampton,Adama Traoré,17,72,195,1,2,6.87
Fulham,Tom Cairney,40,90,1238,1,4,6.87
Manchester United,Alexis Sánchez,21,75,285,3,6,6.87
West Ham United,Javier Hernández,5,71,229,1,3,6.87
Leicester City,Christian Fuchs,6,83,98,0,0,6.87
Leicester City,Jonny Evans,5,85,872,0,0,6.87
Burnley,Kevin Long,1,81,136,1,1,6.87
Crystal Palace,James Tomkins,7,83,923,1,2,6.87
Cardiff City,Sean Morrison,22,63,463,3,3,6.86
Cardiff City,Neil Etheridge,2,32,370,0,0,6.86
Crystal Palace,Mamadou Sakho,6,89,1171,0,0,6.86
Leicester City,Hamza Choudhury,5,85,203,0,1,6.86
Leicester City,Harvey Barnes,17,77,240,2,3,6.86
Newcastle United,Sung-Yueng Ki,16,85,508,1,2,6.86
Burnley,Jóhann Guðmundsson,37,73,356,6,3,6.86
West Ham United,Samir Nasri,6,88,137,2,1,6.86
Everton,Morgan Schneiderlin,9,89,483,1,1,6.86
Arsenal,Aaron Ramsey,25,82,634,6,2,6.86
Crystal Palace,Scott Dann,2,73,192,1,2,6.86
Burnley,Chris Wood,21,65,388,2,7,6.86
Liverpool,Georginio Wijnaldum,25,91,1611,0,2,6.85
West Ham United,Fabián Balbuena,3,79,661,0,0,6.85
Manchester United,Jesse Lingard,18,86,652,2,5,6.85
Arsenal,Bernd Leno,0,69,638,0,0,6.85
West Ham United,Angelo Ogbonna,4,84,664,1,1,6.85
Manchester United,Chris Smalling,2,86,822,0,0,6.85
Wolverhampton,Leander Dendoncker,7,79,482,0,1,6.84
Chelsea,Kepa Arrizabalaga,0,85,857,0,0,6.84
Crystal Palace,Christian Benteke,9,56,136,1,3,6.84
Tottenham,Lucas Moura,27,76,550,0,1,6.84
West Ham United,Mark Noble,22,85,1286,5,2,6.84
Manchester City,Gabriel Jesus,21,82,294,3,4,6.83
Leicester City,Marc Albrighton,29,66,409,2,6,6.83
Huddersfield Town,Zanka,8,82,963,1,1,6.83
Tottenham,Danny Rose,26,74,685,3,4,6.83
Liverpool,Divock Origi,3,70,76,1,0,6.83
Manchester United,Victor Lindelöf,5,89,1329,1,4,6.83
Tottenham,Davinson Sánchez,4,90,1294,1,1,6.83
Arsenal,Mohamed Elneny,5,91,252,0,0,6.83
Chelsea,Andreas Christensen,0,93,425,0,0,6.83
Cardiff City,Víctor Camarasa,51,75,665,4,4,6.83
Arsenal,Rob Holding,2,87,537,0,0,6.82
Wolverhampton,Ryan Bennett,9,80,1071,0,1,6.82
Everton,Séamus Coleman,23,78,931,2,6,6.81
Bournemouth,Junior Stanislas,16,77,384,3,5,6.81
Tottenham,Fernando Llorente,14,66,148,4,2,6.81
Watford,Abdoulaye Doucouré,38,83,1619,6,8,6.81
Brighton Hove Albion,Anthony Knockaert,35,77,474,6,6,6.81
Fulham,André Schürrle,21,78,406,0,5,6.81
Southampton,Wesley Hoedt,1,79,488,0,0,6.81
Watford,Adam Masina,3,81,352,1,2,6.81
Arsenal,Héctor Bellerín,9,84,661,5,4,6.81
Tottenham,Eric Dier,8,85,919,0,2,6.81
West Ham United,Aaron Cresswell,17,81,661,1,1,6.81
Newcastle United,Paul Dummett,5,71,539,0,1,6.80
Chelsea,Mateo Kovačić,25,92,1351,2,1,6.80
Huddersfield Town,Steve Mounié,18,65,360,3,2,6.80
Everton,Richarlison,22,69,543,1,2,6.80
Liverpool,Alex Oxlade-Chamberlain,1,77,10,0,0,6.80
Bournemouth,Artur Boruc,0,57,163,0,0,6.80
Manchester United,Mason Greenwood,3,85,51,0,0,6.80
Burnley,Sam Vokes,9,51,136,0,1,6.80
Everton,James McCarthy,0,100,6,0,0,6.80
Burnley,Ben Gibson,0,67,22,0,0,6.80
Brighton Hove Albion,Dale Stephens,18,84,1132,1,0,6.80
Huddersfield Town,Jonathan Hogg,16,83,1287,1,1,6.80
Manchester United,Nemanja Matić,13,87,1596,0,0,6.80
Fulham,Joe Bryan,25,75,716,1,8,6.80
Cardiff City,Callum Paterson,23,48,267,1,4,6.80
Brighton Hove Albion,Glenn Murray,12,58,353,1,2,6.79
Newcastle United,Federico Fernández,5,79,482,1,1,6.79
Crystal Palace,Jordan Ayew,16,78,206,2,1,6.79
Wolverhampton,Conor Coady,2,84,1423,0,1,6.79
West Ham United,Michail Antonio,24,68,455,4,6,6.79
Tottenham,Ben Davies,16,83,898,0,4,6.79
Arsenal,Mattéo Guendouzi,17,88,1402,0,3,6.79
Manchester United,Diogo Dalot,17,71,300,2,5,6.79
Chelsea,Olivier Giroud,18,68,178,4,3,6.78
Huddersfield Town,Jon Gorenc Stanković,2,76,222,0,0,6.78
Leicester City,Daniel Amartey,3,85,316,0,0,6.78
Watford,Craig Cathcart,2,82,1044,0,0,6.78
Brighton Hove Albion,David Button,0,37,37,0,0,6.78
Crystal Palace,Connor Wickham,4,45,5,1,0,6.78
West Ham United,Lucas Pérez,8,71,101,0,1,6.77
Cardiff City,Bobby Reid,16,71,222,2,1,6.77
Huddersfield Town,Christopher Schindler,2,83,1285,0,1,6.77
Chelsea,Emerson Palmieri,5,90,392,0,1,6.77
Huddersfield Town,Alex Pritchard,33,75,671,0,2,6.77
Wolverhampton,Jonny Castro,31,78,836,1,2,6.77
Leicester City,Ben Chilwell,45,72,1218,4,2,6.77
Crystal Palace,Max Meyer,22,84,556,2,0,6.77
Fulham,Calum Chambers,16,79,1173,0,1,6.76
Everton,Dominic Calvert-Lewin,12,61,264,2,2,6.76
Crystal Palace,James McArthur,31,79,1109,6,5,6.76
Everton,Cenk Tosun,13,71,182,3,1,6.76
Crystal Palace,Martin Kelly,1,75,269,0,0,6.76
Arsenal,Alex Iwobi,41,78,740,6,10,6.76
Southampton,Michael Obafemi,2,67,12,1,1,6.76
Manchester United,Fred,12,86,664,1,1,6.76
Tottenham,Moussa Sissoko,26,87,1169,3,4,6.76
West Ham United,Arthur Masuaku,14,83,733,1,0,6.76
Wolverhampton,Ivan Cavaleiro,19,76,222,1,2,6.75
Everton,Yerry Mina,3,84,424,0,0,6.75
Watford,Isaac Success,20,72,250,1,4,6.75
Southampton,Mohamed Elyounoussi,15,73,163,0,2,6.75
Southampton,Oriol Romeu,8,79,875,0,2,6.75
Burnley,Tom Heaton,2,46,250,0,0,6.75
Bournemouth,Dominic Solanke,8,72,71,1,0,6.75
Leicester City,Danny Simpson,1,71,78,0,0,6.75
Bournemouth,Tyrone Mings,1,84,73,0,0,6.75
Cardiff City,Joe Bennett,14,72,498,1,0,6.75
West Ham United,Pedro Obiang,7,80,429,1,2,6.75
Cardiff City,Harry Arter,10,81,531,1,1,6.75
Manchester United,Matteo Darmian,2,85,149,0,0,6.74
Bournemouth,Dan Gosling,10,80,772,1,2,6.74
Watford,Ben Foster,6,45,517,0,0,6.74
Tottenham,Harry Winks,8,92,1274,0,0,6.74
Cardiff City,Aron Gunnarsson,16,72,536,1,2,6.74
Burnley,Phil Bardsley,7,69,383,0,4,6.74
Liverpool,Naby Keïta,11,88,889,1,1,6.73
Burnley,Stephen Ward,1,74,84,0,0,6.73
Huddersfield Town,Terence Kongolo,9,78,896,1,1,6.73
Fulham,Sergio Rico,2,54,428,0,0,6.73
Liverpool,Adam Lallana,10,82,248,0,0,6.73
West Ham United,Manuel Lanzini,5,90,405,1,2,6.73
Fulham,Luciano Vietto,22,79,304,4,3,6.73
Arsenal,Sead Kolašinac,31,78,754,5,10,6.73
Everton,Jordan Pickford,1,56,622,0,0,6.73
Brighton Hove Albion,Bruno Saltor,7,82,420,1,1,6.73
Newcastle United,Javier Manquillo,9,70,246,3,1,6.73
Arsenal,Danny Welbeck,5,74,40,1,0,6.73
Fulham,Aboubakar Kamara,10,73,165,0,1,6.72
West Ham United,Andriy Yarmolenko,5,82,167,0,1,6.72
Burnley,Joe Hart,1,45,254,0,0,6.72
Cardiff City,Bruno Ecuele Manga,7,65,621,1,0,6.72
Everton,Ademola Lookman,10,85,214,2,3,6.72
Bournemouth,Simon Francis,10,73,479,2,0,6.72
Cardiff City,Daniel Ward,7,54,50,0,0,6.72
Leicester City,Kasper Schmeichel,1,65,732,0,1,6.72
Watford,Will Hughes,28,76,733,4,5,6.72
Southampton,Stuart Armstrong,30,78,482,2,1,6.71
Southampton,Ryan Bertrand,24,75,584,0,3,6.71
Burnley,Charlie Taylor,11,72,850,1,2,6.71
Fulham,Alfie Mawson,2,82,393,0,0,6.71
Chelsea,Álvaro Morata,7,77,176,0,0,6.71
Bournemouth,Andrew Surman,10,87,729,0,1,6.71
Brighton Hove Albion,Yves Bissouma,13,82,585,0,1,6.70
Manchester United,Eric Bailly,0,87,263,0,0,6.70
Tottenham,Serge Aurier,6,75,202,2,2,6.70
Southampton,Shane Long,13,65,197,1,3,6.70
Fulham,Harvey Elliott,0,91,10,0,0,6.70
Watford,Marc Navarro,0,83,19,0,0,6.70
Watford,Kiko Femenia,13,83,769,1,2,6.70
Crystal Palace,Jeffrey Schlupp,16,76,478,1,1,6.70
Cardiff City,Joe Ralls,35,69,538,0,5,6.70
West Ham United,Pablo Zabaleta,7,77,660,1,1,6.70
Fulham,Maxime Le Marchand,9,83,1154,1,1,6.70
Tottenham,Victor Wanyama,2,81,264,0,0,6.69
Newcastle United,Martin Dúbravka,0,53,552,0,0,6.69
Leicester City,Rachid Ghezzal,16,79,335,0,3,6.69
Brighton Hove Albion,Martín Montoya,18,80,686,1,1,6.69
Fulham,Denis Odoi,11,82,1094,1,1,6.69
Tottenham,Oliver Skipp,1,84,120,0,0,6.69
Manchester United,Marouane Fellaini,3,81,345,1,0,6.68
Chelsea,Cesc Fàbregas,3,87,167,0,0,6.68
Everton,Mason Holgate,0,77,194,0,0,6.68
Cardiff City,Kenneth Zohore,12,63,85,1,1,6.68
Brighton Hove Albion,Davy Pröpper,19,80,971,1,2,6.68
Arsenal,Edward Nketiah,1,90,18,0,0,6.68
West Ham United,Ryan Fredericks,3,71,309,0,1,6.67
Southampton,Cédric Soares,12,73,435,2,2,6.67
Watford,Roberto Pereyra,35,83,933,1,7,6.67
Watford,Adrian Mariappa,5,82,725,0,1,6.67
Tottenham,Juan Foyth,4,85,499,0,2,6.66
Cardiff City,Lee Peltier,3,60,206,0,0,6.66
Newcastle United,Joselu,2,62,129,0,1,6.66
Huddersfield Town,Karlan Grant,8,70,148,0,0,6.66
Manchester United,David De Gea,0,60,569,0,0,6.66
Fulham,Håvard Nordtveit,3,83,187,1,0,6.66
Fulham,André Zambo Anguissa,7,87,911,0,0,6.65
Manchester United,Scott McTominay,1,83,374,0,0,6.65
Chelsea,Davide Zappacosta,1,80,60,0,0,6.65
Liverpool,Alberto Moreno,3,88,92,0,0,6.65
Arsenal,Ainsley Maitland-Niles,6,78,354,1,1,6.65
Leicester City,Nampalys Mendy,5,89,969,0,0,6.65
Burnley,Jack Cork,18,81,1079,2,2,6.65
Southampton,Alex McCarthy,0,45,263,0,0,6.65
Everton,Theo Walcott,21,73,418,2,3,6.65
Crystal Palace,Cheikhou Kouyaté,14,80,613,2,0,6.65
Fulham,Floyd Ayité,9,79,152,0,1,6.65
Southampton,Charlie Austin,9,58,115,2,1,6.65
Watford,Christian Kabasele,2,74,408,0,0,6.64
Everton,Bernard,41,75,607,3,4,6.64
Southampton,Manolo Gabbiadini,5,68,82,0,0,6.64
Bournemouth,Chris Mepham,2,80,323,1,1,6.64
Huddersfield Town,Florent Hadergjonaj,23,75,545,0,2,6.64
Watford,Andre Gray,14,66,155,2,3,6.64
Crystal Palace,Wayne Hennessey,0,47,210,0,0,6.64
Brighton Hove Albion,Jürgen Locadia,13,73,241,0,1,6.63
Leicester City,Kelechi Iheanacho,14,76,211,3,3,6.63
Burnley,Peter Crouch,0,39,11,0,0,6.63
Everton,Tom Davies,5,80,404,0,1,6.63
Wolverhampton,Rúben Vinagre,6,77,221,0,1,6.63
West Ham United,Andy Carroll,4,61,83,0,0,6.63
Bournemouth,Charlie Daniels,11,79,661,0,0,6.63
Bournemouth,Adam Smith,12,82,715,1,0,6.63
Huddersfield Town,Chris Löwe,20,75,632,2,2,6.63
Southampton,Jack Stephens,5,75,575,0,0,6.63
Leicester City,Demarai Gray,17,78,510,1,0,6.63
Brighton Hove Albion,Leon Balogun,0,76,164,0,0,6.63
Bournemouth,Diego Rico,11,73,207,0,2,6.63
Burnley,Matthew Lowton,8,69,442,0,1,6.62
Cardiff City,Kadeem Harris,6,70,62,0,1,6.62
Huddersfield Town,Jonas Lössl,4,61,616,1,1,6.62
Everton,Jonjoe Kenny,6,72,307,1,1,6.62
Newcastle United,DeAndre Yedlin,28,72,525,2,1,6.61
Watford,Domingos Quina,2,85,194,0,0,6.61
Burnley,Aaron Lennon,7,79,219,1,0,6.61
Huddersfield Town,Juninho Bacuna,18,75,539,0,3,6.61
Crystal Palace,Alexander Sørloth,3,64,38,0,1,6.61
Wolverhampton,Rui Patrício,0,54,407,0,0,6.60
Newcastle United,Christian Atsu,18,82,314,0,3,6.60
Chelsea,Gary Cahill,0,89,16,0,0,6.60
Tottenham,Mousa Dembélé,0,90,276,0,0,6.60
Manchester United,Angel Gomes,0,95,20,0,0,6.60
Manchester United,Tahith Chong,0,80,12,0,0,6.60
Tottenham,Vincent Janssen,0,78,7,0,0,6.60
Brighton Hove Albion,Mathew Ryan,0,50,464,0,0,6.60
Leicester City,Fousseni Diabaté,1,57,8,0,0,6.60
Huddersfield Town,Abdelhamid Sabiri,0,88,7,0,0,6.60
West Ham United,Xande Silva,1,75,3,0,0,6.60
Bournemouth,Emerson Hyndman,0,70,16,0,0,6.60
Tottenham,Luke Amos,0,33,1,0,0,6.60
Bournemouth,Sam Surridge,1,60,3,0,0,6.60
Brighton Hove Albion,José Izquierdo,6,75,153,1,0,6.59
Brighton Hove Albion,Beram Kayal,4,71,193,1,2,6.59
Burnley,Matěj Vydra,2,64,47,1,1,6.59
Newcastle United,Jacob Murphy,1,66,29,1,1,6.59
Wolverhampton,Hélder Costa,18,81,360,2,3,6.59
Everton,Leighton Baines,5,82,157,0,0,6.58
Cardiff City,Josh Murphy,16,60,186,2,5,6.58
Wolverhampton,Morgan Gibbs-White,11,84,266,1,2,6.58
Huddersfield Town,Laurent Depoitre,9,59,163,1,0,6.58
Fulham,Neeskens Kebano,0,83,24,0,0,6.57
Cardiff City,Greg Cunningham,5,74,132,0,0,6.57
Newcastle United,Yoshinori Muto,5,71,80,0,0,6.57
Everton,André Gomes,6,85,1020,1,1,6.57
Everton,Phil Jagielka,2,74,143,0,0,6.57
Wolverhampton,Léo Bonatini,2,79,45,1,0,6.57
Watford,Tom Cleverley,1,79,174,0,0,6.56
West Ham United,Grady Diangana,12,78,190,1,3,6.56
Leicester City,Adrien Silva,0,86,68,0,0,6.55
Bournemouth,Jermain Defoe,0,33,1,0,0,6.55
Huddersfield Town,Isaac Mbenza,7,75,175,1,2,6.55
Newcastle United,Mohamed Diamé,2,77,567,0,0,6.54
Fulham,Cyrus Christie,18,76,675,1,1,6.54
Fulham,Ryan Sessegnon,33,73,504,6,6,6.54
Bournemouth,Lys Mousset,4,72,87,0,0,6.54
Fulham,Kevin McDonald,4,85,493,0,0,6.54
Manchester United,Andreas Pereira,9,82,291,1,2,6.54
Crystal Palace,Joel Ward,2,73,138,0,0,6.53
Newcastle United,Kenedy,11,72,334,1,1,6.53
Bournemouth,Nathaniel Clyne,5,76,394,1,0,6.53
Fulham,Timothy Fosu-Mensah,6,81,330,0,0,6.53
Leicester City,Shinji Okazaki,1,74,70,1,0,6.52
Leicester City,Çağlar Söyüncü,0,84,184,0,0,6.52
Burnley,Robbie Brady,14,62,139,1,2,6.52
Fulham,Stefan Johansen,1,80,200,0,0,6.52
Huddersfield Town,Erik Durm,11,69,534,1,0,6.51
Burnley,Jeff Hendrick,12,75,496,0,1,6.51
Leicester City,Vicente Iborra,1,86,127,0,0,6.51
Fulham,Tim Ream,3,88,925,0,0,6.51
Bournemouth,Jordon Ibe,10,78,195,1,0,6.51
Watford,Stefano Okaka,2,71,10,0,0,6.50
Newcastle United,Antonio Barreca,0,50,1,0,0,6.50
Arsenal,Bukayo Saka,0,0,0,0,0,6.50
Burnley,Steven Defour,2,82,203,0,0,6.50
Bournemouth,Lewis Cook,3,83,325,0,0,6.50
Huddersfield Town,Collin Quaner,1,76,13,0,0,6.50
Bournemouth,Jack Simpson,0,82,194,0,0,6.50
Cardiff City,Rhys Healey,1,29,2,0,0,6.50
Huddersfield Town,Joel Coleman,0,38,14,0,0,6.50
Southampton,Angus Gunn,0,35,102,0,0,6.49
Southampton,Yan Valery,6,62,247,1,0,6.49
Brighton Hove Albion,Alireza Jahanbakhsh,5,69,192,0,0,6.48
Cardiff City,Oumar Niasse,6,64,121,0,1,6.48
Brighton Hove Albion,Florin Andone,2,67,111,0,0,6.48
Huddersfield Town,Ramadan Sobhi,3,86,37,0,0,6.48
Arsenal,Carl Jenkinson,1,77,58,0,0,6.47
Cardiff City,Gary Madine,0,83,10,0,0,6.47
Cardiff City,Junior Hoilett,25,72,317,1,2,6.47
Watford,Ken Sema,8,72,171,2,1,6.46
Watford,Nathaniel Chalobah,1,75,84,0,1,6.45
Huddersfield Town,Adama Diakhaby,5,76,112,0,1,6.45
West Ham United,Carlos Sánchez,2,89,127,0,0,6.44
Huddersfield Town,Jason Puncheon,5,79,168,0,2,6.44
Manchester United,Marcos Rojo,0,73,90,0,0,6.44
Fulham,Ibrahima Cisse,0,85,29,0,0,6.43
Fulham,Marcus Bettinelli,0,61,128,0,0,6.41
Cardiff City,Leandro Bacuna,1,67,97,0,0,6.41
Arsenal,Stephan Lichtsteiner,3,79,377,0,0,6.41
Huddersfield Town,Elias Kachunga,5,71,211,0,0,6.41
