Team,Name,Key passes,Accurate passes percentage,Accurate passes,Assists,Big chances created,Rating
Augsburg,Daniel Baier,51,77,1136,2,4,7.12
Bayer 04 Leverkusen,Ömer Toprak,5,76,563,0,0,7.12
1 Fc Koln,Jonas Hector,57,82,1281,4,5,7.12
Wolfsburg,Timm Klose,1,90,433,0,0,7.11
Vfb Stuttgart,Christian Gentner,27,73,998,2,3,7.11
Borussia Mgladbach,Andreas Christensen,3,88,1623,1,1,7.11
1 Fsv Mainz 05,Leon Balogun,6,76,496,0,1,7.10
Wolfsburg,Ivan Perišić,3,76,59,0,0,7.10
Ingolstadt,Danilo Soares,0,42,13,0,0,7.10
Wolfsburg,Francisco Jose Rodriguez,1,84,16,0,0,7.10
Hamburger Sv,Lewis Holtby,44,78,1343,2,7,7.09
Vfb Stuttgart,Daniel Didavi,41,77,754,3,7,7.09
Hannover 96,Hiroshi Kiyotake,60,80,748,6,6,7.09
Borussia Dortmund,Gonzalo Castro,31,82,836,7,11,7.08
Borussia Dortmund,Julian Weigl,16,92,2153,0,2,7.08
Darmstadt 98,Aytaç Sulu,10,56,309,0,1,7.08
Wolfsburg,Julian Draxler,38,83,659,5,7,7.08
Hamburger Sv,Jaroslav Drobný,1,52,148,1,1,7.07
Augsburg,Caiuby,38,64,476,5,7,7.07
Fc Schalke 04,Eric Maxim Choupo-Moting,35,72,505,2,3,7.07
Borussia Dortmund,Shinji Kagawa,45,85,1236,7,8,7.07
Fc Schalke 04,Benedikt Höwedes,5,87,442,0,0,7.06
Werder Bremen,Claudio Pizarro,30,68,412,3,4,7.06
1 Fc Koln,Anthony Modeste,19,60,374,3,4,7.06
1 Fsv Mainz 05,Stefan Bell,6,79,1234,2,1,7.05
Borussia Dortmund,Neven Subotić,2,87,409,0,0,7.05
Borussia Dortmund,Łukasz Piszczek,22,84,917,3,6,7.05
Borussia Dortmund,Adrian Ramos,13,67,177,4,3,7.05
Vfb Stuttgart,Mitchell Langerak,0,48,22,0,0,7.05
Bayer 04 Leverkusen,Jonathan Tah,7,79,964,0,0,7.05
1 Fc Koln,Dominic Maroh,3,87,1026,1,0,7.05
Bayern Munchen,Rafinha,20,93,1668,3,2,7.04
1899 Hoffenheim,Kevin Volland,45,59,489,7,10,7.04
1 Fsv Mainz 05,Danny Latza,32,81,953,2,1,7.04
Wolfsburg,Dante,5,88,1489,0,2,7.03
Bayer 04 Leverkusen,Kevin Kampl,20,82,859,2,4,7.03
1 Fsv Mainz 05,Karim Onisiwo,5,63,40,1,3,7.03
Borussia Mgladbach,Håvard Nordtveit,11,82,1423,1,1,7.03
Augsburg,Ja-Cheol Koo,28,80,656,1,1,7.02
Ingolstadt,Benjamin Hübner,3,66,456,0,0,7.02
Bayer 04 Leverkusen,Charles Aránguiz,5,82,165,1,0,7.02
Bayern Munchen,Holger Badstuber,2,91,347,0,0,7.02
Bayern Munchen,Joshua Kimmich,9,92,1413,2,1,7.01
Wolfsburg,Maximilian Arnold,48,85,1047,2,7,7.01
Fc Schalke 04,Roman Neustädter,4,90,1322,1,0,7.01
Ingolstadt,Tobias Levels,7,77,522,2,1,7.01
Hertha Bsc,Vedad Ibišević,22,67,390,4,3,7.00
Wolfsburg,Josuha Guilavogui,20,88,1278,0,0,7.00
Borussia Dortmund,Sven Bender,9,91,1048,0,2,7.00
Hannover 96,Salif Sané,8,77,1205,0,0,7.00
Werder Bremen,Arón Johannssón,8,75,80,0,0,7.00
Werder Bremen,Clemens Fritz,15,74,743,2,2,7.00
1899 Hoffenheim,Andrej Kramarić,10,76,258,2,3,6.99
Werder Bremen,Philipp Bargfrede,6,74,380,1,0,6.99
1899 Hoffenheim,Niklas Süle,6,86,1464,1,1,6.98
Werder Bremen,Jannik Vestergaard,6,73,970,0,0,6.98
Eintracht Frankfurt,Marc Stendera,28,77,786,1,1,6.98
1 Fsv Mainz 05,Julian Baumgartlinger,21,84,1249,1,2,6.98
Wolfsburg,Bas Dost,13,76,305,2,4,6.98
1 Fc Koln,Frederik Sørensen,4,77,628,2,2,6.98
Darmstadt 98,Florian Jungwirth,6,61,197,1,2,6.98
Fc Schalke 04,Klaas-Jan Huntelaar,26,72,382,3,7,6.98
Wolfsburg,Koen Casteels,0,70,291,0,0,6.98
Wolfsburg,Max Kruse,55,82,907,6,7,6.98
Vfb Stuttgart,Lukas Rupp,39,75,724,4,6,6.97
Hamburger Sv,Cléber Reis,1,78,587,0,0,6.97
Hertha Bsc,Fabian Lustenberger,9,86,1245,0,0,6.97
Ingolstadt,Markus Suttner,16,65,272,0,1,6.97
Borussia Dortmund,Sokratis,2,89,1667,0,0,6.97
Augsburg,Marwin Hitz,1,63,685,0,0,6.97
Augsburg,Jeong-Ho Hong,3,83,766,0,0,6.97
1 Fsv Mainz 05,Gaëtan Bussmann,11,62,265,0,0,6.97
Werder Bremen,Santiago García,32,67,654,3,8,6.97
1 Fsv Mainz 05,Loris Karius,0,54,595,0,0,6.96
Werder Bremen,Anthony Ujah,27,60,368,2,3,6.96
1 Fc Koln,Dominique Heintz,4,82,1186,0,0,6.96
Hertha Bsc,Sebastian Langkamp,3,85,1048,1,0,6.95
Eintracht Frankfurt,Szabolcs Huszti,34,76,445,2,2,6.95
1 Fc Koln,Timo Horn,1,58,523,0,0,6.95
Bayern Munchen,Mario Götze,19,87,457,4,4,6.95
Hannover 96,Ron-Robert Zieler,0,65,686,0,0,6.95
Augsburg,Ragnar Klavan,7,85,1278,0,1,6.95
Werder Bremen,Florian Grillitsch,25,75,654,2,2,6.94
Fc Schalke 04,Ralf Fährmann,0,65,744,0,0,6.94
Augsburg,Alexander Esswein,31,71,361,1,6,6.94
Hertha Bsc,Niklas Stark,1,87,688,0,0,6.94
Hamburger Sv,Emir Spahić,3,76,1001,1,1,6.94
Bayern Munchen,Manuel Neuer,0,81,898,0,0,6.94
Ingolstadt,Roger,9,66,529,1,2,6.94
Hamburger Sv,Aaron Hunt,41,76,636,2,3,6.93
Hamburger Sv,Albin Ekdal,4,77,472,0,0,6.93
Augsburg,Paul Verhaegh,16,80,843,2,1,6.93
Hertha Bsc,Rune Jarstein,0,61,781,0,0,6.93
Borussia Mgladbach,André Hahn,7,61,153,1,2,6.93
Bayer 04 Leverkusen,Stefan Kießling,14,60,400,3,4,6.93
Vfb Stuttgart,Georg Niedermeier,7,82,521,1,3,6.92
Darmstadt 98,Slobodan Rajković,2,54,112,1,1,6.92
Augsburg,Raúl Bobadilla,29,77,365,2,4,6.92
Augsburg,Jan-Ingwer Callsen-Bracker,1,83,296,0,0,6.92
1 Fc Koln,Leonardo Bittencourt,39,71,578,4,7,6.92
Bayer 04 Leverkusen,Bernd Leno,0,63,584,0,0,6.92
Augsburg,Jeffrey Gouweleeuw,5,78,392,0,2,6.92
Hamburger Sv,Pierre-Michel Lasogga,18,69,329,2,5,6.92
Hertha Bsc,Tolga Ciğerci,10,83,540,2,2,6.92
Vfb Stuttgart,Serey Dié,16,84,797,2,4,6.92
Wolfsburg,André Schürrle,24,79,556,3,6,6.92
Borussia Dortmund,Erik Durm,8,76,326,1,3,6.92
Wolfsburg,Marcel Schafer,35,79,452,2,4,6.91
Ingolstadt,Marvin Matip,9,77,795,1,1,6.91
Ingolstadt,Danny da Costa,15,62,331,4,4,6.91
Eintracht Frankfurt,Marco Fabián,20,79,318,2,3,6.91
Ingolstadt,Moritz Hartmann,20,64,351,1,1,6.91
Hertha Bsc,Vladimír Darida,36,81,1357,2,5,6.91
1 Fsv Mainz 05,Yunus Malli,44,73,638,4,15,6.91
Eintracht Frankfurt,Lukáš Hrádecký,1,58,682,0,0,6.91
1899 Hoffenheim,Nadiem Amiri,35,78,472,4,3,6.90
Hertha Bsc,Florian Kohls,0,33,1,0,0,6.90
Werder Bremen,Theodor Gebre Selassie,25,74,737,2,1,6.90
1899 Hoffenheim,Tobias Strobl,15,81,864,1,1,6.90
Bayern Munchen,Serdar Taşçı,0,89,169,0,0,6.90
Hannover 96,Ceyhun Gülselam,7,72,303,1,1,6.90
1 Fc Koln,Yannick Gerhardt,25,80,647,4,5,6.90
Borussia Dortmund,Marcel Schmelzer,26,84,1103,4,5,6.90
1899 Hoffenheim,Eduardo Vargas,29,74,416,3,3,6.90
Ingolstadt,Robert Bauer,6,65,343,0,0,6.90
Wolfsburg,Robin Knoche,3,86,529,0,0,6.89
1 Fsv Mainz 05,Daniel Brosinski,24,69,704,3,3,6.89
Bayern Munchen,Juan Bernat,7,91,737,1,1,6.89
Hamburger Sv,Johan Djourou,3,83,923,0,0,6.88
Darmstadt 98,Peter Niemeyer,8,56,404,0,0,6.88
1899 Hoffenheim,Ermin Bičakčić,3,84,619,0,0,6.88
Hamburger Sv,Ivo Iličević,27,74,571,2,2,6.88
Borussia Mgladbach,Nico Elvedi,5,83,778,2,1,6.88
Borussia Mgladbach,Thorgan Hazard,36,75,583,3,4,6.88
Borussia Mgladbach,Jonas Hofmann,11,81,180,2,2,6.88
Borussia Mgladbach,Oscar Wendt,29,80,1137,2,4,6.88
Bayer 04 Leverkusen,Karim Bellarabi,44,70,564,11,13,6.88
1 Fc Koln,Marcel Hartel,0,77,36,0,0,6.88
Fc Schalke 04,Younès Belhanda,19,81,323,1,4,6.87
1899 Hoffenheim,Sebastian Rudy,22,77,739,1,1,6.87
Fc Schalke 04,Junior Caiçara,40,74,742,3,3,6.87
Wolfsburg,Luiz Gustavo,8,88,962,2,1,6.87
Vfb Stuttgart,Arianit Ferati,4,83,34,1,1,6.87
Hertha Bsc,Genki Haraguchi,28,74,528,3,4,6.87
Fc Schalke 04,Pierre-Emile Højbjerg,7,87,699,1,0,6.87
Borussia Dortmund,Nuri Şahin,7,89,472,2,0,6.86
Hamburger Sv,René Adler,2,49,364,1,0,6.86
1 Fsv Mainz 05,Niko Bungert,1,83,723,0,0,6.86
Ingolstadt,Mathew Leckie,35,70,617,0,4,6.86
Eintracht Frankfurt,Luc Castaignos,9,70,137,1,2,6.86
Borussia Mgladbach,Fabian Johnson,29,77,679,4,2,6.86
Bayer 04 Leverkusen,Christoph Kramer,17,83,1293,1,3,6.86
Hannover 96,Artur Sobiech,20,70,294,0,2,6.86
Fc Schalke 04,Max Meyer,45,85,884,6,5,6.85
1899 Hoffenheim,Tarik Elyounoussi,7,71,108,1,1,6.85
Wolfsburg,Sebastian Jung,12,82,251,1,2,6.85
Hertha Bsc,Per Ciljan Skjelbred,8,85,1331,2,1,6.85
1 Fsv Mainz 05,Giulio Donati,12,68,523,2,2,6.85
1 Fsv Mainz 05,Fabian Frei,9,76,335,2,0,6.85
Hertha Bsc,Marvin Plattenhardt,38,79,1030,4,4,6.85
Hamburger Sv,Matthias Ostrzolek,24,69,874,2,3,6.84
1 Fsv Mainz 05,Christian Clemens,30,67,299,3,7,6.84
1 Fc Koln,Kevin Vogt,14,80,699,2,5,6.83
Borussia Mgladbach,Tony Jantschke,1,83,477,0,0,6.83
Augsburg,Tobias Werner,17,65,97,1,1,6.83
Vfb Stuttgart,Alexandru Maxim,36,79,436,5,3,6.83
Hannover 96,Kenan Karaman,21,72,361,2,4,6.83
Bayer 04 Leverkusen,Wendell,19,75,955,0,2,6.83
Hannover 96,Hugo Almeida,6,56,110,0,0,6.83
Darmstadt 98,Luca Caldirola,8,60,338,1,3,6.83
1 Fsv Mainz 05,Yoshinori Muto,14,65,175,2,1,6.83
Fc Schalke 04,Sead Kolašinac,15,73,589,0,1,6.82
Vfb Stuttgart,Filip Kostić,81,62,479,5,15,6.82
Hertha Bsc,Salomon Kalou,22,77,519,2,2,6.82
1899 Hoffenheim,Fabian Schär,7,79,712,0,0,6.82
Bayer 04 Leverkusen,Vladlen Yurchenko,4,81,126,0,1,6.82
Hannover 96,Alexander Milošević,0,78,270,0,0,6.81
Augsburg,Konstantinos Stafylidis,4,73,197,0,0,6.81
Bayer 04 Leverkusen,Kyriakos Papadopoulos,3,74,283,0,0,6.81
Eintracht Frankfurt,Haris Seferović,26,65,572,5,5,6.80
Werder Bremen,Fin Bartels,26,74,488,1,4,6.80
Hannover 96,Hotaru Yamaguchi,1,81,134,0,0,6.80
Fc Schalke 04,Dennis Aogo,25,85,814,1,2,6.80
1 Fc Koln,Simon Zoller,9,72,198,1,3,6.80
1 Fc Koln,Yuya Osako,21,76,361,0,2,6.80
Fc Schalke 04,Leroy Sané,28,78,480,6,7,6.79
Eintracht Frankfurt,Bastian Oczipka,22,78,997,0,3,6.79
Wolfsburg,Christian Träsch,28,80,1131,1,4,6.79
Eintracht Frankfurt,Marco Russ,6,79,820,2,2,6.79
1 Fc Koln,Filip Mladenović,17,71,206,2,3,6.79
Darmstadt 98,Jérôme Gondorf,19,60,500,4,6,6.79
Borussia Mgladbach,Yann Sommer,0,69,868,0,0,6.79
Augsburg,Alfreð Finnbogason,14,69,200,1,0,6.79
Hannover 96,Miiko Albornoz,31,73,552,1,4,6.78
Hannover 96,Marcelo,3,79,761,0,0,6.78
1899 Hoffenheim,Eugen Polański,15,78,701,3,4,6.78
Borussia Dortmund,Christian Pulišić,7,78,135,0,1,6.78
1 Fc Koln,Matthias Lehmann,19,83,1138,2,1,6.78
Hamburger Sv,Marcelo Díaz,6,86,325,0,0,6.77
Hannover 96,Andre Hoffmann,2,79,254,0,1,6.77
Augsburg,Dominik Kohr,10,78,867,3,2,6.77
Hamburger Sv,Michael Gregoritsch,20,63,360,2,2,6.77
Bayer 04 Leverkusen,Admir Mehmedi,33,76,398,5,5,6.77
Eintracht Frankfurt,Makoto Hasebe,30,76,962,2,3,6.77
1899 Hoffenheim,Mark Uth,15,73,281,1,1,6.77
Bayer 04 Leverkusen,Julian Brandt,35,76,523,3,5,6.77
Borussia Dortmund,Adnan Januzaj,8,81,39,2,4,6.77
1899 Hoffenheim,Pirmin Schwegler,7,81,604,0,0,6.77
Ingolstadt,Darío Lezcano,18,64,217,1,2,6.76
Wolfsburg,Daniel Caligiuri,33,78,599,5,5,6.76
Bayern Munchen,Franck Ribéry,27,81,418,3,1,6.76
Ingolstadt,Almog Cohen,6,65,185,2,2,6.76
Ingolstadt,Romain Brégerie,4,64,236,0,0,6.76
Eintracht Frankfurt,David Abraham,6,80,922,0,0,6.76
Darmstadt 98,Konstantin Rausch,36,59,296,5,4,6.76
Hannover 96,Iver Fossum,14,74,244,0,1,6.76
Augsburg,Philipp Max,16,73,524,0,3,6.75
Eintracht Frankfurt,Stefan Reinartz,9,84,730,1,1,6.75
Borussia Dortmund,Ju Ho Park,2,86,214,0,0,6.75
Ingolstadt,Konstantin Engel,1,57,34,0,0,6.75
Ingolstadt,Lukas Hinterseer,14,61,324,0,1,6.75
Darmstadt 98,Mario Vrančić,17,69,229,1,1,6.75
Bayer 04 Leverkusen,Marlon Frey,1,71,60,0,0,6.74
Borussia Dortmund,Roman Bürki,0,73,631,0,0,6.74
Hamburger Sv,Nicolai Müller,29,68,433,5,7,6.74
Bayer 04 Leverkusen,André Ramalho,1,81,500,0,0,6.74
Eintracht Frankfurt,Carlos Zambrano,0,85,762,0,0,6.74
Werder Bremen,Alejandro Gálvez,3,74,375,0,0,6.74
1 Fsv Mainz 05,Jhon Córdoba,10,76,205,2,4,6.74
Hamburger Sv,Gotoku Sakai,12,75,601,1,2,6.74
Borussia Mgladbach,Patrick Herrmann,12,71,143,1,3,6.74
Fc Schalke 04,Marco Höger,0,74,87,0,0,6.73
Vfb Stuttgart,Artem Kravets,7,71,128,2,3,6.73
Fc Schalke 04,Franco di Santo,16,63,190,1,1,6.73
Ingolstadt,Ramazan Özcan,0,45,469,0,0,6.73
Hamburger Sv,Gojko Kačar,2,77,409,0,1,6.73
1 Fc Koln,Miloš Jojić,15,74,142,0,3,6.73
Hertha Bsc,Peter Pekarík,6,77,348,1,0,6.73
Augsburg,Daniel Opare,2,69,61,0,0,6.73
Hannover 96,Manuel Schmiedebach,21,75,756,1,1,6.72
Hertha Bsc,Mitchell Weiser,20,72,700,4,4,6.72
Hannover 96,Noah Joel Sarenren Bazee,6,50,25,3,2,6.72
Augsburg,Piotr Trochowski,3,79,64,0,0,6.72
Darmstadt 98,Junior Diaz,5,59,99,0,0,6.72
Darmstadt 98,Tobias Kempe,31,59,218,3,4,6.72
Borussia Mgladbach,Álvaro Domínguez,1,80,249,0,0,6.72
1899 Hoffenheim,Jin-Su Kim,4,74,360,0,0,6.71
Vfb Stuttgart,Przemysław Tytoń,1,54,422,0,0,6.70
Hannover 96,Waldemar Anton,2,74,188,0,1,6.70
Fc Schalke 04,Sidney Sam,0,60,6,0,0,6.70
Augsburg,Sascha Mölders,0,29,2,0,0,6.70
Eintracht Frankfurt,David Kinsombi,0,60,12,0,0,6.70
Hertha Bsc,Maximilian Mittelstädt,2,72,47,1,1,6.70
Borussia Dortmund,Moritz Leitner,5,86,219,1,0,6.70
Vfb Stuttgart,Federico Barba,0,79,57,0,0,6.70
Hamburger Sv,Sven Schipplock,14,65,166,4,6,6.70
Darmstadt 98,Christian Mathenia,6,42,433,0,1,6.70
Vfb Stuttgart,Toni Šunjić,2,78,400,0,0,6.69
Darmstadt 98,Jan Rosenthal,14,63,240,1,2,6.69
Ingolstadt,Max Christiansen,9,70,301,1,1,6.69
Hamburger Sv,Gideon Jung,3,76,354,0,0,6.69
1 Fsv Mainz 05,Pablo De Blasis,23,67,389,4,4,6.69
Bayer 04 Leverkusen,Sebastian Boenisch,3,64,197,0,0,6.69
1899 Hoffenheim,Jonathan Schmid,24,73,265,0,3,6.69
Wolfsburg,Bruno Henrique,4,69,53,1,1,6.68
Hannover 96,Leon Andreasen,12,70,263,1,0,6.68
Augsburg,Halil Altintop,15,78,295,2,2,6.68
Hannover 96,Christian Schulz,5,80,859,0,0,6.68
1899 Hoffenheim,Steven Zuber,6,67,138,0,0,6.68
Fc Schalke 04,Sascha Riether,12,82,514,0,0,6.68
Vfb Stuttgart,Timo Werner,22,68,380,3,3,6.67
Eintracht Frankfurt,Stefan Aigner,25,72,508,3,1,6.67
Augsburg,Tim Matavz,4,59,41,0,1,6.67
Hertha Bsc,Jens Hegeler,1,84,184,0,0,6.67
Ingolstadt,Stefan Lex,14,60,84,0,2,6.67
Werder Bremen,Miloš Veljković,0,59,13,0,0,6.67
Ingolstadt,Tomáš Pekhart,1,71,15,0,0,6.67
Werder Bremen,Assani Lukimya,0,70,271,0,0,6.67
Eintracht Frankfurt,Joel Gerezgiher,1,62,16,0,0,6.67
Vfb Stuttgart,Daniel Schwaab,8,74,831,1,1,6.66
Darmstadt 98,Gyorgy Garics,4,64,274,0,0,6.66
Vfb Stuttgart,Emiliano Insúa,36,72,907,1,5,6.66
1899 Hoffenheim,Pavel Kadeřábek,12,68,514,1,1,6.66
Hamburger Sv,Dennis Diekmeier,11,79,383,0,0,6.66
Bayern Munchen,Sebastian Rode,3,87,272,1,0,6.65
Vfb Stuttgart,Martin Harnik,10,67,223,0,2,6.64
Borussia Mgladbach,Martin Hinteregger,4,77,320,0,0,6.64
Hannover 96,Hiroki Sakai,12,70,676,0,0,6.64
Hannover 96,Allan Saint-Maximin,5,67,84,0,1,6.64
Hannover 96,Mevlüt Erdinç,4,81,46,1,1,6.64
Hamburger Sv,Artjoms Rudnevs,4,60,96,1,1,6.64
Borussia Dortmund,Felix Passlack,1,86,101,0,0,6.63
Eintracht Frankfurt,Aleksandar Ignjovski,9,66,312,2,1,6.63
Darmstadt 98,Dominik Stroh-Engel,5,55,73,1,0,6.63
Wolfsburg,Diego Benaglio,0,77,468,0,0,6.63
Eintracht Frankfurt,Johannes Flum,2,70,53,1,1,6.63
1899 Hoffenheim,Jeremy Toljan,6,73,348,0,0,6.62
Hertha Bsc,Alexander Baumjohann,14,74,173,2,2,6.62
Ingolstadt,Alfredo Morales,11,58,293,2,2,6.62
Bayer 04 Leverkusen,Robbie Kruse,6,70,105,0,0,6.62
Hannover 96,Felix Klaus,5,68,141,0,0,6.62
Werder Bremen,Felix Kroos,3,72,71,0,0,6.61
Wolfsburg,Nicklas Bendtner,2,64,69,0,1,6.61
1 Fc Koln,Philipp Hosiner,5,71,103,0,0,6.61
Hannover 96,Ádám Szalai,14,70,180,2,0,6.61
Werder Bremen,Felix Wiedwald,0,57,509,0,0,6.60
Vfb Stuttgart,Philip Heise,1,70,50,1,1,6.60
Hertha Bsc,Julian Schieber,2,49,19,1,1,6.60
Darmstadt 98,Marco Sailer,4,60,41,1,0,6.60
Borussia Mgladbach,Roel Brouwers,1,93,171,0,0,6.60
Hamburger Sv,Zoltán Stieber,0,100,3,0,0,6.60
Wolfsburg,Carlos Ascues,0,71,5,0,0,6.60
Hamburger Sv,Nabil Bahoui,3,69,33,0,0,6.60
1899 Hoffenheim,Russell Canouse,0,78,7,0,0,6.60
1 Fc Koln,Kazuki Nagasawa,0,60,9,0,0,6.60
Vfb Stuttgart,Florian Klein,13,69,335,2,3,6.60
Darmstadt 98,Fabian Holland,5,57,174,0,1,6.59
Fc Schalke 04,Alessandro Schöpf,8,74,125,1,1,6.59
Hannover 96,Uffe Bech,9,69,141,1,0,6.59
Eintracht Frankfurt,Luca Waldschmidt,9,68,60,1,1,6.58
Borussia Mgladbach,Branimir Hrgota,0,78,31,0,0,6.58
Borussia Mgladbach,Julian Korb,7,76,492,1,1,6.58
1899 Hoffenheim,Phillipp Ochs,7,77,159,1,2,6.57
Augsburg,Markus Feulner,8,73,249,0,0,6.57
Augsburg,Dong-Won Ji,12,75,226,0,0,6.56
Werder Bremen,Janek Sternberg,2,67,102,0,0,6.56
Werder Bremen,László Kleinheisler,1,80,63,0,0,6.56
Eintracht Frankfurt,Slobodan Medojević,2,78,196,0,0,6.56
Werder Bremen,Levin Öztunali,18,65,211,3,2,6.56
Ingolstadt,Elias Kachunga,0,70,48,0,0,6.56
Bayer 04 Leverkusen,Tin Jedvaj,4,69,246,0,0,6.55
Hertha Bsc,Thomas Kraft,0,58,131,0,0,6.55
1 Fsv Mainz 05,Christoph Moritz,0,84,103,0,0,6.55
1899 Hoffenheim,Kevin Kurányi,4,58,104,0,0,6.55
Wolfsburg,Ismail Azzaoui,0,78,7,0,0,6.55
Eintracht Frankfurt,Constant Djakpa,8,67,210,0,2,6.55
1 Fsv Mainz 05,Pierre Bengtsson,8,69,377,0,1,6.55
1 Fc Koln,Paweł Olkowski,2,70,288,0,0,6.55
Augsburg,Christoph Janker,0,83,123,0,0,6.54
Vfb Stuttgart,Timo Baumgartl,0,78,556,0,0,6.54
Hamburger Sv,Ivica Olić,1,66,29,0,0,6.54
1 Fc Koln,Dušan Švento,1,66,37,0,0,6.54
Darmstadt 98,Felix Platte,2,52,25,0,0,6.53
Hamburger Sv,Josip Drmić,5,66,180,0,1,6.53
Borussia Mgladbach,Marvin Schulz,1,91,247,1,0,6.53
1 Fsv Mainz 05,Jairo Samperio,32,65,401,5,8,6.53
Bayer 04 Leverkusen,Roberto Hilbert,6,64,230,1,1,6.53
Hannover 96,Oliver Sorg,5,75,415,0,0,6.53
Hannover 96,Edgar Prib,20,72,381,2,2,6.53
Hannover 96,Charlison Benschop,1,72,55,0,0,6.53
Darmstadt 98,Marcel Heller,31,55,287,5,6,6.52
Eintracht Frankfurt,Yanni Regäsel,7,75,366,0,1,6.51
Hertha Bsc,Johannes van den Bergh,4,72,65,1,1,6.51
Augsburg,Albian Ajeti,0,67,2,0,0,6.50
Wolfsburg,Paul Seguin,1,75,49,0,0,6.50
1 Fsv Mainz 05,Maximilian Beister,0,0,0,0,0,6.50
Wolfsburg,Leandro Putaro,0,73,8,0,0,6.50
Hannover 96,Tim Dierßen,0,33,1,0,0,6.50
Ingolstadt,Maurice Multhaup,0,78,14,0,0,6.50
Eintracht Frankfurt,Mijat Gaćinović,3,65,70,0,0,6.50
1 Fsv Mainz 05,Suat Serdar,1,82,63,0,0,6.49
1 Fsv Mainz 05,Florian Niederlechner,0,46,16,0,0,6.49
Vfb Stuttgart,Borys Tashchy,1,65,37,0,0,6.49
Eintracht Frankfurt,Sonny Kittel,1,69,59,0,0,6.48
Vfb Stuttgart,Adam Hloušek,0,73,166,0,0,6.48
Ingolstadt,Ørjan Nyland,0,39,77,0,0,6.48
Vfb Stuttgart,Kevin Großkreutz,6,71,242,0,1,6.48
Eintracht Frankfurt,Anis Ben-Hatira,4,69,107,1,0,6.48
Augsburg,Jan Morávek,5,75,139,0,1,6.47
Werder Bremen,Lukas Fröde,0,55,26,0,0,6.47
Werder Bremen,Sambou Yatabare,7,62,113,1,1,6.46
Werder Bremen,Maximilian Eggestein,4,78,47,0,1,6.46
