Team,Name,Accurate passing percentage,Assists,Tackles,Successful Dribbles,Goals,Rating
Az Alkmaar,Jeremy Helmer,80,1,6,7,1,6.93
Fc Utrecht,Robin Van der Meer,78,1,14,7,0,6.93
Willem Ii Tilburg,Thom Haye,72,1,48,44,2,6.92
Groningen,Tom Van Weert,64,1,13,10,12,6.92
Willem Ii Tilburg,Mattijs Branderhorst,47,0,4,0,0,6.92
Groningen,Yoell Van Nieff,75,3,26,5,1,6.91
Nac Breda,Thierry Ambrose,68,4,11,33,10,6.91
Sparta Rotterdam,Ryan Sanusi,80,1,112,24,1,6.91
Ado Den Haag,Danny Bakker,77,1,86,6,0,6.91
Fc Twente,Hidde ter Avest,69,0,80,3,0,6.91
Pec Zwolle,Kingsley Ehizibue,81,1,69,25,1,6.91
Heracles Almelo,Vincent Vermeij,63,1,15,7,8,6.91
Ado Den Haag,Tom Beugelsdijk,71,0,40,13,2,6.91
Heerenveen,Yuki Kobayashi,83,0,40,33,1,6.91
Psv Eindhoven,Nicolas Isimat-Mirin,87,1,24,7,1,6.91
Roda Jc Kerkrade,Christian Kum,77,1,40,8,2,6.91
Feyenoord,Ridgeciano Haps,85,1,44,34,0,6.90
Groningen,Samir Memisevic,79,0,38,8,1,6.90
Ajax,Kostas Lamprou,73,0,1,1,0,6.90
Az Alkmaar,Myron Boadu,100,0,1,0,0,6.90
Ado Den Haag,Shaquille Pinas,71,0,11,2,0,6.90
Groningen,Lars Kramer,50,0,1,0,0,6.90
Ajax,Carel Eiting,82,0,4,1,0,6.90
Az Alkmaar,Ron Vlaar,89,0,12,6,0,6.90
Vitesse,Julian Lelieveld,82,1,6,3,0,6.90
Nac Breda,Fabian Sporkslede,83,0,39,16,0,6.90
Pec Zwolle,Diederik Boer,63,0,0,2,0,6.89
Sparta Rotterdam,Jannik Huth,48,0,1,0,0,6.89
Feyenoord,Robin van Persie,84,1,4,8,5,6.89
Az Alkmaar,Ricardo Van Rhijn,87,1,10,0,0,6.89
Roda Jc Kerkrade,Patrick Banggaard,81,1,12,0,0,6.89
Excelsior,Wout Faes,83,0,19,5,0,6.88
Feyenoord,Bart Nieuwkoop,81,1,22,5,0,6.88
Groningen,Juninho Bacuna,74,4,52,37,1,6.88
Heerenveen,Denzel Dumfries,76,7,74,49,3,6.88
Vitesse,Fankaty Dabo,78,2,53,18,0,6.88
Nac Breda,Bart Meijers,85,0,26,4,0,6.88
Pec Zwolle,Piotr Parzyszek,69,3,7,3,5,6.87
Willem Ii Tilburg,Ben Rienstra,75,2,52,30,10,6.87
Ado Den Haag,Aaron Meijers,70,1,87,39,1,6.87
Sparta Rotterdam,Roy Kortsmit,46,0,4,0,0,6.87
Fc Twente,Michaël Maria,65,0,9,13,1,6.87
Ajax,Kasper Dolberg,78,0,7,12,6,6.87
Heracles Almelo,Jeff Hardeveld,77,0,36,11,2,6.87
Fc Twente,Michael Liendl,78,3,10,2,0,6.86
Fc Utrecht,Sander van de Streek,69,6,40,17,10,6.85
Excelsior,Lorenzo Burnet,72,0,6,3,0,6.85
Pec Zwolle,Dirk Marcellis,82,0,51,5,1,6.85
Fc Utrecht,Sean Klaiber,77,1,72,33,1,6.85
Nac Breda,Mitchell Te Vrede,70,1,6,3,3,6.85
Vitesse,Mitchell Van Bergen,84,2,6,13,0,6.84
Fc Utrecht,Gyrano Kerk,69,4,27,94,6,6.84
Roda Jc Kerkrade,Mitchell Paulissen,70,1,19,6,1,6.84
Roda Jc Kerkrade,Hidde Jurjus,59,0,1,1,0,6.84
Excelsior,Mike van Duinen,58,3,25,37,8,6.83
Vvv Venlo,Torino Hunte,73,1,42,30,3,6.83
Ajax,Mitchell Dijks,85,0,12,12,0,6.83
Fc Twente,Joel Drommel,51,0,2,0,0,6.83
Fc Twente,Peet Bijen,81,1,55,10,2,6.83
Excelsior,Ögmundur Kristinsson,49,0,1,1,0,6.83
Excelsior,Theo Zwarthoed,50,0,0,0,0,6.83
Ado Den Haag,Erik Falkenburg,72,1,13,7,5,6.82
Roda Jc Kerkrade,Mikhael Rosheuvel,77,5,42,80,2,6.82
Nac Breda,Mark Birighitti,51,0,0,0,0,6.82
Groningen,Ruben Jenssen,83,3,13,5,0,6.82
Sparta Rotterdam,Michiel Kramer,65,3,3,2,2,6.81
Excelsior,Levi García,71,1,8,40,1,6.81
Psv Eindhoven,Bart Ramselaar,84,2,35,29,1,6.81
Feyenoord,Sofyan Amrabat,86,2,30,19,1,6.81
Roda Jc Kerkrade,Donis Avdijaj,73,2,10,27,3,6.81
Willem Ii Tilburg,Jop Van der Linden,76,2,25,4,0,6.81
Fc Twente,Tom Boere,68,4,7,14,5,6.80
Mvv Maastricht,Kelechi Nwakali,80,0,4,8,1,6.80
Heerenveen,Warner Hahn,64,0,0,0,0,6.80
Fc Utrecht,Sylla Sow,100,0,0,1,0,6.80
Fc Utrecht,Nick Marsman,65,0,0,0,0,6.80
Vvv Venlo,Etienne Amenyido,60,0,1,1,0,6.80
Vitesse,Arnold Kruiswijk,89,0,2,0,0,6.80
Ado Den Haag,Hennos Asmelash,84,0,2,2,0,6.80
Az Alkmaar,Mees Hoedemakers,86,0,0,1,0,6.80
Sparta Rotterdam,Leonard Nienhuis,23,0,0,0,0,6.80
Nac Breda,Diego Snepvangers,100,0,1,0,0,6.80
Az Alkmaar,Iliass Bel Hassani,77,0,2,4,0,6.80
Vitesse,Thomas Oude Kotte,81,0,7,0,0,6.80
Vvv Venlo,Moreno Rutten,72,1,64,24,0,6.80
Fc Utrecht,Cyriel Dessers,67,3,12,17,9,6.80
Excelsior,Ryan Koolwijk,79,1,72,28,2,6.80
Nac Breda,Karol Mets,86,0,20,2,0,6.80
Willem Ii Tilburg,Fernando Lewis,71,3,61,8,0,6.79
Fc Utrecht,Ramon Leeuwin,86,0,16,2,0,6.79
Fc Utrecht,Dario Đumić,83,2,10,1,0,6.79
Ajax,Siem de Jong,75,1,10,4,4,6.79
Sparta Rotterdam,Miquel Nelom,81,1,25,8,0,6.79
Vvv Venlo,Nils Röseler,78,0,38,2,0,6.79
Heracles Almelo,Paul Gladon,64,0,8,1,6,6.78
De Graafschap,Tarik Tissoudali,76,1,12,8,1,6.78
Heracles Almelo,Wout Droste,82,0,17,3,0,6.78
Fc Utrecht,Rico Strieder,85,2,44,12,0,6.78
Fc Twente,Cristian Cuevas,77,0,93,20,0,6.78
Groningen,Lars Veldwijk,66,1,2,8,4,6.78
Heracles Almelo,Dario Van Den Buijs,80,1,8,0,0,6.78
Groningen,Jesper Drost,72,6,33,10,3,6.78
Sparta Rotterdam,Ragnar Ache,53,0,4,1,2,6.78
Ajax,Daley Sinkgraven,88,0,4,4,0,6.78
Groningen,Django Warmerdam,80,0,67,40,1,6.77
Heracles Almelo,Dries Wuytens,82,0,15,1,1,6.77
Sparta Rotterdam,Kenneth Dougall,79,0,96,32,1,6.77
Fc Utrecht,Nick Venema,80,0,0,0,1,6.77
Vvv Venlo,Roel Janssen,74,0,73,6,0,6.76
Vitesse,Navarone Foor,81,4,50,14,3,6.76
Excelsior,Anouar Hadouir,76,1,8,11,1,6.76
Heerenveen,Morten Thorsby,80,2,67,12,6,6.76
Feyenoord,Brad Jones,59,0,1,3,0,6.76
Az Alkmaar,Joris van Overeem,81,2,19,7,2,6.76
Heerenveen,Henk Veerman,60,2,4,4,4,6.76
Sparta Rotterdam,Craig Goodwin,77,0,13,11,2,6.76
Ado Den Haag,Tyronne Ebuehi,79,2,62,39,0,6.76
Heracles Almelo,Bart Van Hintum,87,1,26,1,0,6.76
Fc Twente,Thomas Lam,81,1,37,8,3,6.75
Willem Ii Tilburg,Elmo Lieftink,69,2,30,10,1,6.75
Ado Den Haag,Wilfried Kanon,77,1,41,7,1,6.75
Nac Breda,Rai Vloet,80,1,40,17,4,6.75
Psv Eindhoven,Donyell Malen,73,0,0,6,0,6.75
Ado Den Haag,Thijmen Goppel,61,1,25,17,0,6.75
Roda Jc Kerkrade,Mohamed El Makrini,75,0,81,9,0,6.75
Heerenveen,Marco Rojas,71,0,12,16,3,6.75
Vvv Venlo,Danny Post,71,2,72,8,0,6.75
Sparta Rotterdam,Dabney dos Santos,73,0,7,6,1,6.74
Roda Jc Kerkrade,Daryl Werker,83,0,16,1,0,6.74
Willem Ii Tilburg,Freek Heerkens,73,1,54,4,0,6.74
Feyenoord,Tyrell Malacia,78,0,28,8,0,6.74
Willem Ii Tilburg,Pedro Chirivella,81,3,68,20,0,6.73
Ado Den Haag,Donny Gorter,77,1,15,8,0,6.73
Ado Den Haag,Elson Hooi,76,1,15,17,2,6.72
Willem Ii Tilburg,Ismail Azzaoui,68,4,28,46,4,6.72
Nac Breda,Giovanni Korte,78,0,24,7,3,6.72
Nac Breda,Arno Verschueren,75,0,76,9,1,6.72
Willem Ii Tilburg,Darryl Lachman,79,0,45,10,0,6.72
Heracles Almelo,Joey Pelupessy,88,1,32,3,0,6.72
Sparta Rotterdam,Sherel Floranus,79,3,45,23,0,6.72
Excelsior,Milan Massop,70,1,49,9,5,6.72
Fc Utrecht,Lukas Görtler,69,2,13,2,1,6.72
Heerenveen,Michel Vlap,75,3,19,25,4,6.71
Heerenveen,Lucas Woudenberg,78,1,50,1,1,6.71
Groningen,Ajdin Hrustic,84,1,19,11,1,6.71
Excelsior,Khalid Karami,75,2,35,13,1,6.71
Fc Twente,Fredrik Jensen,74,3,14,31,5,6.71
Willem Ii Tilburg,Thomas Meissner,83,1,20,5,0,6.71
Willem Ii Tilburg,Jordy Croux,74,0,7,6,1,6.71
Az Alkmaar,Calvin Stengs,100,0,0,1,0,6.70
Az Alkmaar,Tijani Reijnders,100,1,0,0,0,6.70
Excelsior,Desevio Payne,65,0,2,0,0,6.70
Az Alkmaar,Rens Van Eijden,90,0,5,0,0,6.70
Fc Twente,George Dylan,76,0,3,5,1,6.70
Ado Den Haag,Delano Ladan,40,0,2,0,0,6.70
Ado Den Haag,Ricardo Kishna,82,1,0,2,0,6.70
Heerenveen,Reza Ghoochannejhad,71,1,7,9,8,6.70
Vvv Venlo,Jonathan Opoku,61,0,7,8,1,6.69
Vvv Venlo,Romeo Castelen,80,0,8,19,0,6.69
Vitesse,Remko Pasveer,57,0,0,1,0,6.69
Vvv Venlo,Jerold Promes,83,0,36,4,1,6.69
Pec Zwolle,Erik Bakker,82,2,15,1,1,6.69
Groningen,Ludovit Reis,75,1,21,17,1,6.69
Sparta Rotterdam,Stijn Spierings,76,0,30,13,2,6.69
Vvv Venlo,Tristan Dekker,65,1,22,7,0,6.68
Fc Twente,Richard Jensen,81,0,18,2,0,6.68
Excelsior,Stanley Elbers,81,3,24,14,3,6.68
Heracles Almelo,Tim Breukers,75,0,92,12,1,6.68
Sparta Rotterdam,Sander Fischer,75,0,58,4,1,6.67
Heerenveen,Martin Hansen,65,0,0,1,0,6.67
Fc Twente,Jos Hooiveld,68,0,5,0,0,6.67
Vitesse,Ali Mukhtar,83,0,1,0,0,6.67
Excelsior,Zakaria El Azzouzi,80,0,3,10,2,6.66
Heerenveen,Dave Bulthuis,79,0,9,3,0,6.66
Roda Jc Kerkrade,Fred Ngombo,69,1,6,3,1,6.66
Ado Den Haag,Melvyn Lorenzen,71,0,16,9,1,6.66
Pec Zwolle,Stefan Nijland,77,1,6,4,1,6.66
Groningen,Uriel Antuna,78,0,6,7,0,6.66
Groningen,Tom Van De Looi,78,0,34,4,0,6.66
Vitesse,Jeroen Houwen,60,0,0,0,0,6.66
Heracles Almelo,Reuven Niemeijer,76,2,31,2,8,6.66
Fc Twente,Luciano Slagveer,71,1,21,9,1,6.66
Excelsior,Jinty Caenepeel,71,1,10,6,2,6.66
Fc Utrecht,David Jensen,62,0,0,1,0,6.66
Roda Jc Kerkrade,Ognjen Gnjatic,78,0,33,5,0,6.66
Psv Eindhoven,Armando Obispo,100,0,0,0,0,6.65
Roda Jc Kerkrade,Nathan Rutjes,73,0,2,0,0,6.65
Heracles Almelo,Lerin Duarte,82,0,22,15,0,6.65
Roda Jc Kerkrade,Livio Milts,66,0,13,13,1,6.65
Roda Jc Kerkrade,Ard Van Peppen,75,1,16,1,0,6.65
Ajax,Mateo Cassierra,86,0,0,0,1,6.65
Pec Zwolle,Terell Ondaan,71,0,8,11,1,6.65
Az Alkmaar,Owen Wijndal,84,0,15,5,0,6.64
Heracles Almelo,Roland Baas,79,1,28,5,0,6.64
Sparta Rotterdam,Nicholas Marfelt,69,0,15,2,0,6.64
Ado Den Haag,Indy Groothuizen,54,0,1,1,0,6.64
Vitesse,Charlie Colkett,82,0,6,1,0,6.64
Heerenveen,Doke Schmidt,76,1,21,4,0,6.64
Willem Ii Tilburg,Giliano Wijnaldum,75,1,13,1,0,6.64
Fc Twente,Jeroen van der Lely,73,1,64,2,1,6.63
Fc Twente,Adnane Tighadouini,75,0,7,36,2,6.63
Vitesse,Thomas Buitink,79,0,1,0,0,6.63
Roda Jc Kerkrade,Ashton Philip Shawn Gotz,78,0,22,8,0,6.63
Roda Jc Kerkrade,Henk Dijkhuizen,79,0,37,4,0,6.63
Psv Eindhoven,Pablo Rosario,85,0,12,6,0,6.63
Pec Zwolle,Queensy Menig,80,0,3,13,1,6.62
Vvv Venlo,Damian van Bruggen,76,0,27,2,2,6.62
Psv Eindhoven,Derrick Luckassen,85,0,14,6,0,6.62
Nac Breda,Thomas Enevoldsen,78,0,2,1,1,6.62
Heerenveen,Pelle van Amersfoort,68,2,13,9,3,6.62
Willem Ii Tilburg,Damil Dankerlui,72,0,15,3,0,6.61
Sparta Rotterdam,Bart Vriends,75,0,10,2,0,6.61
Nac Breda,Thomas Agyepong,84,0,13,12,0,6.61
Vvv Venlo,Leroy Labylle,74,0,18,14,0,6.61
Roda Jc Kerkrade,Gyliano Van Velzen,74,1,18,24,0,6.60
Roda Jc Kerkrade,Jorn Vancamp,68,3,5,6,4,6.60
Vvv Venlo,Emil Riis,67,0,1,1,0,6.60
Fc Utrecht,Matthew Willock,77,0,1,0,0,6.60
Fc Twente,Nikola Gjorgjev,80,0,1,2,0,6.60
Az Alkmaar,Ondřej Mihálik,50,0,1,0,0,6.60
Fc Dordrecht,Andreas Calcan,100,0,0,0,0,6.60
Roda Jc Kerkrade,Célestin Djim,80,0,0,1,0,6.60
Heerenveen,Nicolai Naess,86,0,7,0,0,6.60
Vitesse,Lars Ten Teije,50,0,0,0,0,6.60
Groningen,Michael Breij,90,0,2,0,0,6.60
Roda Jc Kerkrade,Jannes Vansteenkiste,72,2,47,11,2,6.60
Sparta Rotterdam,Michel Breuer,73,1,15,0,0,6.59
Vvv Venlo,Ralf Seuntjens,72,2,25,19,3,6.59
Pec Zwolle,Rick Dekker,85,1,47,4,0,6.59
Groningen,Todd Kane,70,0,8,4,0,6.59
Sparta Rotterdam,Deroy Duarte,78,1,31,21,3,6.58
Nac Breda,Paolo Fernandes,81,0,23,43,2,6.58
Pec Zwolle,Nicolás Freire,76,2,28,0,1,6.58
Fc Twente,Marko Kvasina,48,0,0,1,0,6.58
Fc Twente,Alexander Laukart,70,0,9,2,0,6.58
Willem Ii Tilburg,Timon Wellenreuther,45,0,0,0,0,6.58
Nac Breda,Gianluca Nijholt,82,0,19,4,0,6.58
Heracles Almelo,Sebastian Jakubiak,90,1,26,11,1,6.58
Excelsior,Jeffrey Fortes,78,0,31,5,0,6.58
Heerenveen,Wouter Van der Steen,63,1,0,0,0,6.58
Vitesse,Maikel Van der Werff,79,1,10,4,0,6.58
Willem Ii Tilburg,Mohammed El Hankouri,74,3,11,35,0,6.57
Groningen,Kasper Larsen,84,0,7,0,0,6.57
Psv Eindhoven,Sam Lammers,63,0,0,5,0,6.57
Fc Utrecht,Bilal Ould-Chikh,80,0,1,1,0,6.57
Az Alkmaar,Ferdy Druijf,86,0,0,0,0,6.57
Willem Ii Tilburg,Jordens Peters,83,0,15,0,0,6.56
Fc Twente,Jorn Brondeel,55,0,0,1,0,6.56
Sparta Rotterdam,George Dobson,79,0,7,2,0,6.56
Heracles Almelo,Jaroslav Navratil,78,1,5,2,1,6.56
Fc Utrecht,Anouar Kali,82,0,3,1,0,6.55
Vitesse,Luc Castaignos,65,1,3,9,2,6.55
Sparta Rotterdam,Frederik Holst,70,1,48,6,0,6.54
Ado Den Haag,Trevor David,75,0,12,2,0,6.54
Sparta Rotterdam,Ilias Alhaft,82,0,3,8,0,6.54
Roda Jc Kerkrade,Frederic Ananou,88,0,12,3,0,6.54
Excelsior,Alessandro Damen,50,0,0,0,0,6.53
Sparta Rotterdam,Paco van Moorsel,79,1,6,8,0,6.53
Excelsior,Ali Messaoud,80,5,20,4,4,6.53
Pec Zwolle,Ruben Ligeon,82,0,7,1,0,6.53
Sparta Rotterdam,Dalibor Volas,57,0,1,1,0,6.53
Nac Breda,Lucas Schoofs,83,0,11,3,0,6.52
Pec Zwolle,Sepp van den Berg,83,1,10,0,0,6.51
Vitesse,Lassana Faye,77,1,21,13,0,6.51
Roda Jc Kerkrade,Mario Engels,82,2,20,15,1,6.50
Ajax,Dani De Wit,17,0,0,0,0,6.50
Ajax,Jurgen Ekkelenkamp,100,0,0,0,0,6.50
Fc Twente,Mounir El Hamdaoui,81,0,0,1,0,6.50
Nac Breda,Karol Niemczycki,25,0,0,0,0,6.50
Willem Ii Tilburg,Kristofer Ingi Kristinsson,44,0,1,0,0,6.50
Fc Twente,Dejan Trajkovski,70,0,11,0,0,6.50
Fc Utrecht,Odysseus Velanas,50,0,2,0,0,6.50
Pec Zwolle,Athanasios Karagounis,0,0,0,0,0,6.50
Sparta Rotterdam,Abdou Harroui,79,0,2,2,0,6.50
Fc Twente,Rashaan Fernandes,73,0,0,0,0,6.50
Heracles Almelo,Niels Leemhuis,85,1,1,0,0,6.50
Vvv Venlo,Jens Janse,64,0,7,0,0,6.50
Fc Utrecht,Giovanni Troupee,79,1,12,1,0,6.49
Ado Den Haag,Edouard Duplan,77,0,8,5,0,6.49
Heracles Almelo,Peter van Ooijen,80,0,30,26,1,6.49
Fc Utrecht,Edson Braafheid,85,0,6,4,0,6.49
Sc Cambuur,Dan Crowley,79,0,4,4,0,6.49
Fc Twente,Isaac Buckley-Ricketts,77,0,2,1,0,6.47
Ado Den Haag,Bas Kuipers,75,0,2,0,0,6.47
Nac Breda,Richelor Sprangers,67,0,3,2,0,6.46
Pec Zwolle,Erik Israelsson,61,0,4,0,0,6.46
Sparta Rotterdam,Mark Veenhoven,79,0,4,1,0,6.46
Vitesse,Vyacheslav Karavaev,74,0,13,6,0,6.45
