Team,Name,Accurate passing percentage,Assists,Tackles,Successful Dribbles,Goals,Rating
1899 Hoffenheim,Andrej Kramarić,81,4,9,28,17,7.17
Borussia Dortmund,Thomas Delaney,86,5,69,10,3,7.16
Bayern Munchen,Niklas Süle,93,0,28,3,2,7.15
Bayern Munchen,David Alaba,85,3,34,29,3,7.15
Borussia Dortmund,Łukasz Piszczek,83,6,57,8,1,7.15
Borussia Dortmund,Axel Witsel,93,1,47,28,4,7.14
Eintracht Frankfurt,Luka Jović,70,5,10,25,17,7.14
Hannover 96,Ihlas Bebou,71,3,15,35,4,7.13
Bayern Munchen,Jérôme Boateng,89,2,21,1,0,7.13
Borussia Dortmund,Raphaël Guerreiro,85,6,25,31,2,7.12
Borussia Mgladbach,Louis Beyer,88,0,32,7,0,7.12
Werder Bremen,Milot Rashica,69,5,24,33,9,7.12
Fc Schalke 04,Daniel Caligiuri,69,3,93,64,7,7.12
Borussia Mgladbach,Lars Stindl,83,1,21,17,3,7.12
Eintracht Frankfurt,Filip Kostić,65,10,64,58,6,7.11
Bayer 04 Leverkusen,Leon Bailey,74,1,15,53,5,7.11
Borussia Dortmund,Paco Alcácer,75,0,3,6,18,7.10
Bayern Munchen,Serge Gnabry,83,5,36,50,10,7.10
Rb Leipzig,Emil Forsberg,82,7,12,22,4,7.10
1899 Hoffenheim,Benjamin Hübner,83,0,29,1,0,7.10
1 Fsv Mainz 05,Leandro Barreiro,56,0,4,3,0,7.10
Hannover 96,Samuel Radlinger-Sahin,70,0,0,0,0,7.10
1 Fsv Mainz 05,Aarón Martin Caricol,82,3,55,45,0,7.09
Rb Leipzig,Péter Gulácsi,59,0,0,0,0,7.08
Eintracht Frankfurt,Almamy Touré,73,0,18,11,0,7.07
Borussia Mgladbach,Yann Sommer,77,0,2,2,0,7.06
Borussia Mgladbach,Ibrahima Traoré,80,2,12,20,0,7.06
1899 Hoffenheim,Florian Grillitsch,83,3,77,24,0,7.06
Rb Leipzig,Ibrahima Konaté,76,1,44,22,1,7.06
Eintracht Frankfurt,Sebastian Rode,83,0,31,11,0,7.06
Rb Leipzig,Lukas Klostermann,74,1,50,7,5,7.06
Fc Schalke 04,Salif Sané,83,0,54,14,2,7.06
Hertha Bsc,Marko Grujić,82,1,45,30,5,7.05
Bayer 04 Leverkusen,Charles Aránguiz,89,7,48,9,2,7.05
Borussia Dortmund,Mario Götze,82,7,26,26,7,7.05
Eintracht Frankfurt,Gonçalo Paciência,61,1,3,6,3,7.05
1 Fsv Mainz 05,Niko Bungert,87,0,7,0,0,7.05
1899 Hoffenheim,Joelinton,79,5,35,47,7,7.05
Eintracht Frankfurt,Makoto Hasebe,85,0,52,5,0,7.05
1 Fsv Mainz 05,Karim Onisiwo,63,3,23,15,7,7.04
Fc Schalke 04,Bastian Oczipka,77,5,41,23,1,7.04
Borussia Mgladbach,Tony Jantschke,90,1,15,2,0,7.04
Freiburg,Nils Petersen,68,3,29,8,10,7.04
Freiburg,Lukas Kübler,70,2,35,6,0,7.04
Eintracht Frankfurt,Jonathan de Guzmán,79,6,34,13,3,7.04
Rb Leipzig,Diego Demme,82,2,75,8,0,7.04
Bayer 04 Leverkusen,Jonathan Tah,90,1,44,17,3,7.03
Fortuna Dusseldorf,Markus Suttner,77,1,10,0,1,7.03
Wolfsburg,Admir Mehmedi,77,5,46,13,6,7.03
Wolfsburg,Robin Knoche,86,0,26,8,3,7.03
Vfb Stuttgart,Daniel Didavi,78,2,21,11,2,7.02
Bayer 04 Leverkusen,Lars Bender,83,4,43,10,1,7.02
Bayern Munchen,Leon Goretzka,88,4,41,15,8,7.02
Hertha Bsc,Ondrej Duda,77,5,54,38,11,7.02
Rb Leipzig,Nordi Mukiele,73,1,37,18,1,7.02
Hannover 96,Michael Esser,68,0,3,0,0,7.02
Hertha Bsc,Jordan Torunarigha,79,2,34,1,2,7.01
Borussia Mgladbach,Nico Elvedi,93,1,41,9,2,7.01
Augsburg,Philipp Max,72,2,35,11,4,7.01
Werder Bremen,Maximilian Eggestein,80,4,68,15,5,7.01
Bayern Munchen,Javi Martínez,88,0,26,5,3,7.01
Bayer 04 Leverkusen,Wendell,86,2,75,7,2,7.00
Augsburg,Jonathan Schmid,81,7,44,15,3,7.00
1899 Hoffenheim,Nadiem Amiri,87,1,14,20,3,7.00
Bayer 04 Leverkusen,Karim Bellarabi,75,4,13,20,5,7.00
Wolfsburg,Gian-Luca Itter,88,0,4,3,0,7.00
Freiburg,Mark Flekken,79,0,0,0,0,7.00
Borussia Dortmund,Dan-Axel Zagadou,88,0,13,13,2,6.99
1 Fsv Mainz 05,Jean-Philippe Mateta,71,2,13,34,14,6.99
Augsburg,Alfreð Finnbogason,68,1,7,12,10,6.99
Fortuna Dusseldorf,Kaan Ayhan,88,1,53,12,4,6.99
Fc Schalke 04,Naldo,80,0,10,1,0,6.99
1 Fsv Mainz 05,Alexander Hack,76,1,29,8,1,6.98
Hertha Bsc,Valentino Lazaro,76,6,46,34,3,6.98
Bayern Munchen,Arjen Robben,79,0,3,6,4,6.98
Bayer 04 Leverkusen,Sven Bender,91,0,40,5,0,6.97
1899 Hoffenheim,Pavel Kadeřábek,76,4,30,8,3,6.97
Borussia Dortmund,Manuel Akanji,93,0,29,8,1,6.97
Wolfsburg,Marcel Tisserand,78,0,14,4,1,6.97
Borussia Dortmund,Abdou Diallo,89,1,36,40,1,6.97
Freiburg,Nico Schlotterbeck,78,0,6,1,0,6.97
Freiburg,Luca Waldschmidt,81,1,20,20,9,6.96
1 Fsv Mainz 05,Jean-Paul Boëtius,77,7,51,32,4,6.96
Rb Leipzig,Marcel Sabitzer,70,3,45,15,4,6.95
Borussia Mgladbach,Jonas Hofmann,84,5,37,11,5,6.95
Wolfsburg,William,74,1,83,27,2,6.95
Wolfsburg,John Brooks,86,2,29,4,3,6.94
Borussia Dortmund,Achraf Hakimi,86,4,34,38,2,6.94
Bayer 04 Leverkusen,Julian Baumgartlinger,90,1,52,15,0,6.94
Fortuna Dusseldorf,Rouwen Hennings,66,4,14,4,7,6.94
Hertha Bsc,Maximilian Mittelstädt,73,1,61,24,1,6.94
Fc Schalke 04,Nabil Bentaleb,79,0,32,21,3,6.94
Augsburg,Andreas Luthe,65,0,0,0,0,6.94
1 Fsv Mainz 05,Robin Zentner,54,0,0,0,0,6.94
Bayer 04 Leverkusen,Aleksandar Dragović,90,0,18,0,2,6.94
Vfb Stuttgart,Timo Baumgartl,82,0,33,4,1,6.94
Bayer 04 Leverkusen,Lucas Alario,76,3,15,5,9,6.94
Hannover 96,Pirmin Schwegler,82,1,63,16,0,6.94
Eintracht Frankfurt,Kevin Trapp,64,0,0,0,0,6.94
Hertha Bsc,Niklas Stark,84,0,34,1,1,6.93
1899 Hoffenheim,Nico Schulz,78,5,34,52,1,6.93
Fc Schalke 04,Franco di Santo,53,0,2,3,0,6.93
Borussia Dortmund,Julian Weigl,93,0,32,6,1,6.92
1 Fsv Mainz 05,Giulio Donati,76,0,9,5,0,6.92
Borussia Mgladbach,Matthias Ginter,86,0,24,1,2,6.92
1899 Hoffenheim,Reiss Nelson,86,0,17,16,7,6.92
1 Fc Nurnberg,Ewerton,84,0,24,10,0,6.92
Augsburg,Dong-Won Ji,72,1,10,19,4,6.92
1 Fsv Mainz 05,Pierre Kunde,83,0,48,24,0,6.91
1899 Hoffenheim,Ermin Bičakčić,89,2,32,0,1,6.91
Wolfsburg,Jérôme Roussillon,77,4,42,50,3,6.91
Augsburg,Rani Khedira,82,1,56,2,4,6.90
Borussia Mgladbach,Alassane Pléa,72,4,14,23,12,6.90
Bayern Munchen,Corentin Tolisso,79,0,0,0,1,6.90
Wolfsburg,Koen Casteels,77,0,1,0,0,6.90
1 Fc Nurnberg,Matheus Pereira,74,2,16,40,3,6.90
Borussia Mgladbach,Josip Drmić,90,0,2,2,2,6.90
1899 Hoffenheim,Dennis Geiger,90,1,2,1,0,6.90
Fc Schalke 04,Steven Skrzybski,70,1,9,5,3,6.90
1899 Hoffenheim,Justin Hoogma,88,0,4,0,0,6.90
Hannover 96,Uffe Bech,64,0,0,2,0,6.90
Eintracht Frankfurt,Martin Hinteregger,75,0,82,7,3,6.90
Vfb Stuttgart,Marc-Oliver Kempf,81,0,33,2,2,6.90
Vfb Stuttgart,Ozan Kabak,77,0,33,14,3,6.89
Bayern Munchen,Rafinha,93,1,15,5,1,6.89
Fortuna Dusseldorf,Dodi Lukebakio,76,3,25,50,10,6.89
Wolfsburg,Renato Steffen,76,1,26,19,5,6.89
Hertha Bsc,Fabian Lustenberger,86,1,45,3,0,6.89
Hannover 96,Hendrik Weydandt,58,1,18,11,6,6.89
Borussia Mgladbach,Tobias Strobl,90,4,31,5,0,6.89
Fc Schalke 04,Weston McKennie,72,4,28,16,1,6.88
Werder Bremen,Davy Klaassen,74,4,64,17,5,6.88
Augsburg,Kevin Danso,74,1,25,2,1,6.88
1 Fsv Mainz 05,Daniel Brosinski,74,5,27,6,3,6.88
Werder Bremen,Nuri Şahin,86,1,59,9,1,6.88
1 Fsv Mainz 05,Stefan Bell,80,0,31,14,0,6.88
Hannover 96,Niclas Füllkrug,68,1,3,5,2,6.88
1899 Hoffenheim,Stefan Posch,88,0,45,1,0,6.88
1899 Hoffenheim,Joshua Brenet,83,1,20,14,2,6.88
1 Fc Nurnberg,Georg Margreitter,82,0,39,5,2,6.87
Vfb Stuttgart,Benjamin Pavard,85,0,28,7,0,6.87
Augsburg,Marco Richter,70,6,13,34,4,6.87
Eintracht Frankfurt,Ante Rebić,57,4,22,47,9,6.87
Fortuna Dusseldorf,Kenan Karaman,71,1,13,18,3,6.87
Hertha Bsc,Vedad Ibišević,72,2,12,14,10,6.86
Hertha Bsc,Karim Rekik,89,0,36,4,0,6.86
Werder Bremen,Philipp Bargfrede,82,0,23,4,0,6.86
Hannover 96,Felipe,75,0,23,2,2,6.86
Borussia Mgladbach,Patrick Herrmann,81,2,20,12,3,6.86
Freiburg,Jérôme Gondorf,73,2,33,6,2,6.86
Eintracht Frankfurt,David Abraham,77,0,22,6,0,6.86
Augsburg,Jeffrey Gouweleeuw,77,2,42,10,0,6.86
Wolfsburg,Josuha Guilavogui,82,1,31,8,2,6.86
Freiburg,Keven Schlotterbeck,87,0,22,6,0,6.86
Wolfsburg,Daniel Ginczek,59,2,9,13,6,6.85
Rb Leipzig,Dayot Upamecano,82,0,22,8,0,6.85
1899 Hoffenheim,Oliver Baumann,76,1,0,0,0,6.85
Vfb Stuttgart,Mario Gómez,66,2,19,8,7,6.85
Vfb Stuttgart,Nicolás González,62,3,19,46,2,6.85
Werder Bremen,Yuya Osako,73,2,22,19,3,6.85
Werder Bremen,Jiří Pavlenka,70,0,3,0,0,6.85
Werder Bremen,Theodor Gebre Selassie,80,2,53,14,3,6.85
Fortuna Dusseldorf,Marvin Ducksch,69,1,3,2,1,6.85
Freiburg,Pascal Stenzel,82,2,42,6,0,6.85
Freiburg,Manuel Gulde,82,0,24,1,1,6.84
1899 Hoffenheim,Ádám Szalai,71,3,19,10,6,6.84
Hannover 96,Waldemar Anton,84,0,49,17,1,6.84
Eintracht Frankfurt,Lucas Torró,72,0,14,2,0,6.84
1 Fsv Mainz 05,Moussa Niakhaté,83,1,49,8,1,6.84
1 Fsv Mainz 05,Anthony Ujah,66,0,2,3,4,6.84
Rb Leipzig,Amadou Haidara,79,0,13,10,1,6.83
Hertha Bsc,Arne Maier,87,0,31,22,0,6.83
Borussia Mgladbach,Florian Neuhaus,84,8,22,29,3,6.83
Werder Bremen,Niklas Moisander,86,0,34,11,0,6.83
Fortuna Dusseldorf,Matthias Zimmermann,78,3,97,19,1,6.83
Augsburg,André Hahn,58,4,63,17,4,6.83
Hannover 96,Florent Muslija,79,0,16,16,2,6.82
Hertha Bsc,Marvin Plattenhardt,79,2,27,9,1,6.82
Wolfsburg,Pavao Pervan,75,0,0,0,0,6.82
Augsburg,Caiuby,70,1,12,11,1,6.82
Fortuna Dusseldorf,Benito Raman,70,4,35,37,10,6.82
Freiburg,Janik Haberer,79,3,71,24,1,6.81
Werder Bremen,Sebastian Langkamp,89,0,24,2,0,6.81
Hertha Bsc,Salomon Kalou,73,2,21,55,8,6.81
Borussia Dortmund,Marcel Schmelzer,85,1,10,4,0,6.81
Borussia Dortmund,Roman Bürki,66,0,1,1,0,6.81
Vfb Stuttgart,Steven Zuber,78,2,18,9,5,6.81
Werder Bremen,Claudio Pizarro,70,2,9,7,5,6.81
Fc Schalke 04,Matija Nastasić,82,0,35,1,1,6.81
1 Fc Nurnberg,Enrico Valentini,68,2,44,9,0,6.81
Fc Schalke 04,Ralf Fährmann,69,0,0,0,0,6.81
1 Fsv Mainz 05,Phillipp Mwene,72,0,7,1,0,6.80
Eintracht Frankfurt,Marco Fabián,67,0,3,1,0,6.80
Augsburg,Michael Gregoritsch,71,2,22,15,6,6.80
Borussia Mgladbach,László Bénes,57,0,3,0,0,6.80
Borussia Mgladbach,Oscar Wendt,82,1,45,7,1,6.80
Wolfsburg,Yannick Gerhardt,78,2,52,10,2,6.80
Eintracht Frankfurt,Timothy Chandler,100,0,0,0,0,6.80
1 Fc Nurnberg,Christian Mathenia,60,0,0,1,0,6.80
Wolfsburg,Sebastian Jung,87,0,1,0,0,6.80
Werder Bremen,Ludwig Augustinsson,80,4,53,12,1,6.80
Hertha Bsc,Davie Selke,59,5,5,22,3,6.80
Vfb Stuttgart,Gonzalo Castro,77,4,50,6,2,6.79
Vfb Stuttgart,Borna Sosa,74,1,13,9,0,6.79
Freiburg,Alexander Schwolow,63,1,0,0,0,6.79
Hertha Bsc,Rune Jarstein,57,0,0,0,0,6.79
Werder Bremen,Miloš Veljković,85,0,35,0,1,6.79
Vfb Stuttgart,Dennis Aogo,87,0,15,5,0,6.79
Borussia Dortmund,Mahmoud Dahoud,83,0,16,7,1,6.78
Borussia Mgladbach,Raffael,83,1,8,10,2,6.78
Vfb Stuttgart,Anastasios Donis,80,2,15,18,5,6.78
Borussia Mgladbach,Christoph Kramer,89,1,41,9,2,6.78
1 Fsv Mainz 05,Alexandru Maxim,83,0,16,10,1,6.78
1899 Hoffenheim,Kevin Vogt,89,0,24,3,0,6.78
Rb Leipzig,Marcelo Saracchi,71,1,18,8,0,6.78
Vfb Stuttgart,Christian Gentner,72,5,61,11,0,6.78
Borussia Dortmund,Marius Wolf,84,0,14,11,1,6.78
Fc Schalke 04,Breel Embolo,65,1,22,26,5,6.77
Freiburg,Philipp Lienhart,82,0,6,5,0,6.77
Hertha Bsc,Vladimír Darida,86,1,8,4,0,6.77
Fc Schalke 04,Omar Mascarell,84,2,20,5,0,6.77
1899 Hoffenheim,Leonardo Bittencourt,80,3,37,10,1,6.77
Werder Bremen,Martin Harnik,63,2,12,6,4,6.77
Freiburg,Dominique Heintz,82,1,41,21,1,6.77
Fortuna Dusseldorf,Dawid Kownacki,68,0,13,5,4,6.77
Werder Bremen,Kevin Möhwald,82,1,16,9,3,6.77
Fortuna Dusseldorf,Niko Giesselmann,74,3,57,11,0,6.77
Hertha Bsc,Javairô Dilrosun,82,3,14,9,2,6.76
Bayern Munchen,Franck Ribéry,83,3,15,36,6,6.76
Wolfsburg,Josip Brekalo,73,3,15,30,3,6.76
Vfb Stuttgart,Santiago Ascacibar,81,0,78,13,0,6.76
Borussia Mgladbach,Michael Lang,84,0,14,2,1,6.76
1 Fc Nurnberg,Sebastian Kerk,74,1,16,4,0,6.76
Fc Schalke 04,Amine Harit,80,1,15,36,1,6.76
Freiburg,Florian Niederlechner,70,1,7,9,4,6.76
Bayer 04 Leverkusen,Mitchell Weiser,82,3,63,30,1,6.76
Bayer 04 Leverkusen,Lukáš Hrádecký,77,0,0,0,0,6.76
Wolfsburg,Felix Uduokhai,84,0,13,3,0,6.76
1 Fc Nurnberg,Ondřej Petrák,85,0,36,5,0,6.75
Fc Schalke 04,Yevhen Konoplyanka,79,0,2,14,1,6.75
Eintracht Frankfurt,Danny da Costa,63,4,61,27,2,6.75
Fc Schalke 04,Benjamin Stambouli,77,2,51,9,0,6.75
Wolfsburg,Felix Klaus,79,1,10,3,1,6.75
1 Fsv Mainz 05,Danny Latza,81,3,41,16,0,6.75
Hannover 96,Iver Fossum,82,0,9,3,0,6.74
Fc Schalke 04,Mark Uth,72,1,20,18,2,6.74
Borussia Dortmund,Jacob Bruun Larsen,78,2,15,17,2,6.74
1 Fc Nurnberg,Lukas Mühl,84,0,58,7,1,6.74
Fortuna Dusseldorf,Takashi Usami,76,2,18,13,1,6.74
Rb Leipzig,Jean-Kévin Augustin,79,0,2,9,3,6.73
1899 Hoffenheim,David Otto,55,0,2,0,0,6.73
Freiburg,Nicolas Höfler,86,0,45,10,0,6.73
Eintracht Frankfurt,Mijat Gaćinović,72,1,31,27,0,6.73
Wolfsburg,Elvis Rexhbecaj,71,2,28,10,2,6.73
Borussia Mgladbach,Denis Zakaria,83,0,40,29,4,6.73
1 Fc Nurnberg,Mikael Ishak,70,3,9,16,4,6.73
Augsburg,Raphael Framberger,63,0,8,10,0,6.73
Fortuna Dusseldorf,Jean Zimmer,71,2,17,7,1,6.73
Bayern Munchen,Renato Sanches,91,1,5,17,1,6.73
1 Fc Nurnberg,Patrick Erras,80,1,15,0,0,6.73
Werder Bremen,Florian Kainz,72,1,6,5,0,6.73
Bayer 04 Leverkusen,Dominik Kohr,80,2,42,4,0,6.73
Fortuna Dusseldorf,Andre Hoffmann,87,0,22,0,0,6.72
Werder Bremen,Josh Sargent,77,0,2,2,2,6.72
1 Fc Nurnberg,Adam Zreľák,56,1,14,1,2,6.72
Borussia Dortmund,Christian Pulišić,80,4,10,42,4,6.72
Rb Leipzig,Bruma,87,1,5,13,1,6.72
Fc Schalke 04,Ahmed Kutucu,69,0,8,12,2,6.71
Fortuna Dusseldorf,Marcin Kamiński,84,1,18,1,0,6.71
Vfb Stuttgart,Emiliano Insúa,77,2,51,33,2,6.71
Fortuna Dusseldorf,Marcel Sobottka,79,0,30,2,0,6.71
Freiburg,Mike Frantz,78,1,34,7,2,6.71
Augsburg,Daniel Baier,76,1,61,15,0,6.71
Hannover 96,Walace,85,1,52,25,1,6.70
Rb Leipzig,Emile Smith Rowe,78,0,1,1,0,6.70
Eintracht Frankfurt,Simon Falette,74,0,9,0,0,6.70
Rb Leipzig,Matheus Cunha,69,0,10,15,2,6.70
Augsburg,Konstantinos Stafylidis,80,0,22,4,0,6.70
Hertha Bsc,Mathew Leckie,69,0,20,11,2,6.70
Wolfsburg,Paul Verhaegh,82,0,1,0,0,6.70
Hannover 96,Oliver Sorg,76,0,42,9,0,6.70
Freiburg,Christian Günter,77,5,38,39,0,6.70
Fortuna Dusseldorf,Adam Bodzek,84,1,44,2,0,6.70
Borussia Dortmund,Maximilian Philipp,78,1,7,5,1,6.69
1 Fsv Mainz 05,Robin Quaison,73,3,19,22,7,6.69
Freiburg,Marco Terrazzino,77,0,6,8,1,6.69
1 Fsv Mainz 05,Jean-Philippe Gbamin,80,1,51,35,2,6.69
Hannover 96,Kevin Wimmer,81,0,25,0,0,6.69
Freiburg,Robin Koch,82,0,25,7,1,6.68
Eintracht Frankfurt,Evan N'Dicka,79,1,43,5,1,6.68
Hannover 96,Linton Maina,76,3,28,19,1,6.68
Hertha Bsc,Per Ciljan Skjelbred,87,1,26,9,0,6.68
Vfb Stuttgart,Andreas Beck,70,2,35,9,0,6.68
Augsburg,Sergio Córdova,75,0,9,10,3,6.68
Fc Schalke 04,Alexander Nübel,64,0,0,0,0,6.68
Vfb Stuttgart,Erik Thommy,79,1,5,8,1,6.68
1 Fc Nurnberg,Robert Bauer,77,0,48,4,0,6.68
Rb Leipzig,Stefan Ilsanker,79,0,26,2,0,6.68
Bayer 04 Leverkusen,Tin Jedvaj,80,0,23,7,0,6.68
Eintracht Frankfurt,Marc Stendera,84,0,6,0,0,6.68
1 Fsv Mainz 05,Ridle Baku,82,0,18,8,0,6.67
Hannover 96,Nicolai Müller,72,0,22,17,5,6.67
Werder Bremen,Johannes Eggestein,72,1,13,15,4,6.66
Augsburg,Ja-Cheol Koo,81,1,36,14,2,6.65
Eintracht Frankfurt,Jetro Willems,71,1,20,8,0,6.65
Fc Schalke 04,Sebastian Rudy,81,0,44,7,0,6.65
Eintracht Frankfurt,Carlos Salcedo,80,0,7,0,0,6.65
Freiburg,Amir Abrashi,86,0,20,3,0,6.65
Fortuna Dusseldorf,Davor Lovren,75,0,1,0,0,6.65
Bayer 04 Leverkusen,Ramazan Özcan,57,0,0,0,0,6.65
Wolfsburg,John Yeboah,76,0,0,2,0,6.65
Rb Leipzig,Konrad Laimer,70,1,72,32,1,6.65
Eintracht Frankfurt,Gélson Fernandes,83,0,74,5,1,6.65
Hertha Bsc,Lukas Klünter,76,0,11,10,0,6.64
Hannover 96,Matthias Ostrzolek,75,0,32,4,0,6.64
Vfb Stuttgart,Ron-Robert Zieler,56,0,2,2,0,6.64
Fortuna Dusseldorf,Michael Rensing,59,0,2,0,0,6.64
1 Fc Nurnberg,Tim Leibold,78,2,62,25,0,6.63
Wolfsburg,Yunus Malli,78,1,15,9,1,6.63
Hannover 96,Genki Haraguchi,78,3,44,46,0,6.63
Fc Schalke 04,Nassim Boujellab,77,1,10,7,0,6.63
1 Fsv Mainz 05,Florian Müller,61,0,1,1,0,6.63
1 Fsv Mainz 05,Gerit Holtmann,64,0,2,6,0,6.63
Borussia Mgladbach,Michaël Cuisance,79,1,11,12,0,6.62
Bayer 04 Leverkusen,Isaac Thelin,58,0,2,1,0,6.62
1 Fc Nurnberg,Yuya Kubo,73,0,21,12,1,6.61
Augsburg,Julian Schieber,73,0,3,2,1,6.61
Freiburg,Lucas Höler,68,0,18,9,4,6.61
Vfb Stuttgart,Alexander Esswein,71,0,17,9,0,6.61
Bayern Munchen,Sven Ulreich,80,0,0,0,0,6.61
Fc Schalke 04,Hamza Mendyl,73,0,17,7,0,6.61
1899 Hoffenheim,Kasim Adams,80,1,19,7,0,6.61
Fortuna Dusseldorf,Alfredo Morales,74,1,32,4,1,6.60
Fc Schalke 04,Guido Burgstaller,64,0,11,7,4,6.60
Werder Bremen,Stefanos Kapino,56,0,0,0,0,6.60
Hertha Bsc,Peter Pekarík,75,0,2,1,0,6.60
1 Fsv Mainz 05,Issah Abass,50,0,0,1,0,6.60
Eintracht Frankfurt,Danny Blum,100,0,0,0,0,6.60
Fortuna Dusseldorf,Oliver Fink,59,0,38,9,3,6.59
1 Fc Nurnberg,Törles Knöll,62,0,3,5,1,6.59
1 Fc Nurnberg,Eduard Löwen,75,2,30,29,3,6.59
Vfb Stuttgart,Holger Badstuber,91,0,12,0,0,6.59
1 Fc Nurnberg,Alexander Fuchs,77,0,14,4,1,6.59
Bayern Munchen,Manuel Neuer,82,0,1,0,0,6.59
Augsburg,Jan Morávek,79,2,38,4,0,6.58
Bayern Munchen,Sandro Wagner,67,0,3,0,0,6.58
Borussia Mgladbach,Fabian Johnson,80,0,13,1,1,6.58
Augsburg,Georg Teigl,57,0,5,2,0,6.58
Freiburg,Roland Sallai,78,0,12,5,2,6.58
Eintracht Frankfurt,Marco Russ,72,0,7,0,0,6.58
Eintracht Frankfurt,Allan,69,0,4,1,0,6.58
Hannover 96,Bobby Wood,79,1,13,5,3,6.58
1 Fc Nurnberg,Hanno Behrens,68,1,46,8,4,6.57
Fc Schalke 04,Suat Serdar,72,1,51,37,2,6.57
Fc Schalke 04,Alessandro Schöpf,81,0,26,16,1,6.57
1 Fsv Mainz 05,Levin Öztunali,68,1,17,16,0,6.57
Vfb Stuttgart,Chadrac Akolo,76,1,9,7,0,6.56
Borussia Dortmund,Shinji Kagawa,89,0,0,0,0,6.55
Freiburg,Tim Kleindienst,72,0,4,3,0,6.55
Fc Schalke 04,Baba Rahman,78,0,3,1,0,6.55
Augsburg,Felix Götze,75,0,4,0,1,6.55
Eintracht Frankfurt,Taleb Tawatha,70,0,1,2,0,6.55
Fortuna Dusseldorf,Jaroslav Drobný,72,0,0,0,0,6.55
1 Fc Nurnberg,Federico Palacios,82,0,21,11,2,6.55
Hertha Bsc,Palkó Dárdai,70,0,1,0,0,6.54
Hannover 96,Kevin Akpoguma,82,0,33,3,0,6.54
Werder Bremen,Marco Friedl,85,0,7,2,0,6.53
1 Fc Nurnberg,Edgar Salli,100,0,2,0,0,6.53
Hannover 96,Sebastian Soto,100,0,0,0,0,6.53
Augsburg,Fredrik Jensen,58,0,5,2,0,6.52
Augsburg,Reece Oxford,81,1,12,0,0,6.51
Hannover 96,Jonathas,65,1,7,5,3,6.51
Fc Schalke 04,Jeffrey Bruma,80,0,12,2,0,6.50
1 Fsv Mainz 05,Jonathan Burkardt,61,0,4,2,0,6.50
1 Fc Nurnberg,Ivo Iličević,79,0,1,1,0,6.50
Hertha Bsc,Pascal Köpke,81,0,1,1,0,6.50
Vfb Stuttgart,Leon Dajaku,83,0,2,0,0,6.50
Fortuna Dusseldorf,Robin Bormuth,80,0,7,2,0,6.50
1 Fsv Mainz 05,Ahmet Gurleyen,100,0,0,1,0,6.50
Freiburg,Christoph Daferner,50,0,1,0,0,6.50
Vfb Stuttgart,Pablo Maffeo,76,0,14,10,0,6.48
Fc Schalke 04,Cedric Teuchert,60,0,0,1,0,6.48
Fc Schalke 04,Rabbi Matondo,84,0,4,2,0,6.47
Hertha Bsc,Derrick Luckassen,90,0,4,2,0,6.47
Augsburg,Gregor Kobel,66,0,1,1,0,6.46
Bayer 04 Leverkusen,Paulinho,83,0,4,9,0,6.46
Borussia Dortmund,Ömer Toprak,97,0,1,1,0,6.46
Hannover 96,Julian Korb,71,0,26,4,0,6.46
Hannover 96,Marvin Bakalorz,76,0,18,10,1,6.45
