Team,Name,Accurate passing percentage,Assists,Tackles,Successful Dribbles,Goals,Rating
Freiburg,Christian Günter,72,3,73,34,1,6.98
Eintracht Frankfurt,Marius Wolf,71,8,37,42,5,6.98
Fc Schalke 04,Benjamin Stambouli,79,2,95,8,0,6.98
Vfb Stuttgart,Ron-Robert Zieler,53,0,1,1,0,6.97
Hamburger Sv,Kyriakos Papadopoulos,74,1,60,2,1,6.97
Eintracht Frankfurt,Ante Rebić,57,2,37,38,6,6.97
Werder Bremen,Niklas Moisander,84,0,36,7,2,6.97
Borussia Dortmund,Michy Batshuayi,69,1,8,7,7,6.97
1 Fsv Mainz 05,Danny Latza,79,1,67,20,2,6.97
Vfb Stuttgart,Erik Thommy,75,4,25,7,2,6.97
Fc Schalke 04,Max Meyer,89,0,48,13,0,6.97
Bayer 04 Leverkusen,Kevin Volland,76,2,23,26,14,6.97
Wolfsburg,Josuha Guilavogui,85,2,65,11,3,6.97
1 Fsv Mainz 05,Jean-Philippe Gbamin,79,3,78,31,1,6.96
1 Fc Koln,Marcel Risse,67,3,21,12,1,6.96
Hannover 96,Miiko Albornoz,77,2,24,9,0,6.96
Hertha Bsc,Fabian Lustenberger,83,0,47,4,0,6.96
Werder Bremen,Florian Kainz,77,3,33,27,3,6.96
Wolfsburg,Robin Knoche,85,2,34,3,1,6.95
Hertha Bsc,Davie Selke,60,0,13,25,10,6.95
Eintracht Frankfurt,Sébastien Haller,66,4,25,16,9,6.95
1 Fsv Mainz 05,Pablo De Blasis,74,2,39,14,5,6.95
Rb Leipzig,Emil Forsberg,80,2,24,40,2,6.95
1899 Hoffenheim,Kerem Demirbay,83,2,38,18,2,6.95
Augsburg,Daniel Baier,74,2,83,12,0,6.94
Wolfsburg,William,75,2,76,16,0,6.94
Borussia Dortmund,Jadon Sancho,84,4,5,17,1,6.94
1 Fsv Mainz 05,Daniel Brosinski,72,5,45,12,1,6.94
Wolfsburg,Admir Mehmedi,80,3,24,2,3,6.94
Wolfsburg,Koen Casteels,61,0,2,0,0,6.94
Hamburger Sv,Dennis Diekmeier,64,3,47,17,0,6.94
Borussia Dortmund,Mario Götze,81,3,50,16,2,6.94
Borussia Mgladbach,Vincenzo Grifo,77,3,8,9,0,6.94
Augsburg,Daniel Opare,66,0,31,24,0,6.94
Augsburg,Jeffrey Gouweleeuw,78,0,57,9,0,6.93
Bayern Munchen,Manuel Neuer,85,0,0,0,0,6.93
Borussia Dortmund,Andriy Yarmolenko,79,2,17,16,3,6.93
Vfb Stuttgart,Holger Badstuber,83,0,44,7,2,6.93
1 Fsv Mainz 05,Ridle Baku,81,0,3,3,2,6.93
Wolfsburg,Paul Jäckel,76,0,3,1,0,6.93
Fc Schalke 04,Amine Harit,84,3,39,53,3,6.93
Werder Bremen,Philipp Bargfrede,80,1,60,5,1,6.93
Eintracht Frankfurt,Makoto Hasebe,88,0,38,1,0,6.93
Vfb Stuttgart,Santiago Ascacibar,84,1,91,10,0,6.93
Vfb Stuttgart,Anastasios Donis,74,2,20,41,2,6.92
Vfb Stuttgart,Christian Gentner,72,1,91,11,2,6.92
Vfb Stuttgart,Mario Gómez,63,3,19,12,9,6.92
Augsburg,Caiuby,67,7,53,39,5,6.92
Vfb Stuttgart,Dennis Aogo,87,6,35,1,0,6.92
Hannover 96,Jonathas,64,3,7,4,3,6.92
Eintracht Frankfurt,Carlos Salcedo,80,0,26,1,0,6.92
Rb Leipzig,Lukas Klostermann,76,0,56,9,1,6.92
Bayer 04 Leverkusen,Panagiotis Retsos,84,3,48,15,1,6.91
Vfb Stuttgart,Berkay Özcan,82,2,19,24,1,6.91
Hertha Bsc,Peter Pekarík,76,2,42,6,0,6.91
Rb Leipzig,Willi Orbán,83,0,49,3,3,6.91
Hertha Bsc,Maximilian Mittelstädt,69,0,19,4,0,6.91
Augsburg,Marwin Hitz,69,0,1,0,0,6.91
Bayer 04 Leverkusen,Karim Bellarabi,80,3,22,23,1,6.91
Hannover 96,Matthias Ostrzolek,68,1,68,7,0,6.91
Hannover 96,Ihlas Bebou,75,2,37,61,5,6.91
Eintracht Frankfurt,Timothy Chandler,69,4,27,5,2,6.90
1 Fsv Mainz 05,Abdou Diallo,75,1,75,32,2,6.90
Werder Bremen,Ludwig Augustinsson,78,0,45,2,1,6.90
Augsburg,Kevin Danso,72,0,18,5,2,6.90
Fc Schalke 04,Baba Rahman,63,0,1,2,0,6.90
Borussia Dortmund,Manuel Akanji,86,0,22,4,0,6.90
Hamburger Sv,Nicolai Müller,82,0,2,0,1,6.90
Hertha Bsc,Per Ciljan Skjelbred,85,0,89,11,0,6.90
Rb Leipzig,Benno Schmitz,81,0,3,0,0,6.90
Augsburg,Simon Asta,75,0,2,0,0,6.90
Borussia Dortmund,Neven Subotić,85,0,9,0,0,6.90
Borussia Mgladbach,Reece Oxford,75,0,8,2,0,6.90
Wolfsburg,Paul Verhaegh,79,2,45,5,2,6.90
1 Fc Koln,Frederik Sørensen,75,1,56,3,2,6.90
Vfb Stuttgart,Andreas Beck,73,1,46,2,1,6.90
Eintracht Frankfurt,Marco Russ,81,0,17,4,1,6.89
1899 Hoffenheim,Håvard Nordtveit,87,0,19,1,0,6.89
Werder Bremen,Fin Bartels,73,3,12,20,2,6.89
Vfb Stuttgart,Emiliano Insúa,75,2,46,39,0,6.89
Eintracht Frankfurt,Simon Falette,76,0,35,5,1,6.89
Borussia Dortmund,Julian Weigl,86,0,69,9,1,6.89
Werder Bremen,Ishak Belfodil,65,1,7,32,4,6.89
Wolfsburg,Maximilian Arnold,84,0,51,12,2,6.89
Eintracht Frankfurt,Marco Fabián,87,0,5,6,1,6.89
Werder Bremen,Sebastian Langkamp,86,0,22,1,0,6.88
Rb Leipzig,Bernardo,74,1,43,5,1,6.88
Wolfsburg,Yannick Gerhardt,78,1,37,9,1,6.88
1 Fsv Mainz 05,Fabian Frei,82,0,22,2,1,6.88
Wolfsburg,Josip Brekalo,74,2,35,36,4,6.88
Borussia Mgladbach,Christoph Kramer,88,0,89,27,3,6.88
1899 Hoffenheim,Ádám Szalai,74,1,8,5,5,6.88
1 Fsv Mainz 05,Stefan Bell,74,0,36,4,1,6.88
Borussia Dortmund,Mahmoud Dahoud,84,4,38,17,0,6.87
Wolfsburg,Felix Uduokhai,86,0,42,5,1,6.87
Hannover 96,Martin Harnik,67,2,17,13,9,6.87
1 Fc Koln,Jorge Meré,85,1,34,9,1,6.87
Fc Schalke 04,Marko Pjaca,69,0,5,8,2,6.87
Hertha Bsc,Vladimír Darida,80,3,37,15,0,6.87
1899 Hoffenheim,Steven Zuber,83,2,40,10,1,6.87
Borussia Mgladbach,Yann Sommer,70,0,0,0,0,6.87
Rb Leipzig,Bruma,81,2,18,68,4,6.87
Augsburg,Gojko Kačar,76,0,7,1,1,6.87
Borussia Dortmund,Raphaël Guerreiro,84,1,10,8,1,6.87
Borussia Mgladbach,Oscar Wendt,80,1,54,4,1,6.86
Borussia Mgladbach,Nico Elvedi,84,2,66,26,2,6.86
1 Fc Koln,Simon Terodde,66,1,20,6,7,6.86
Borussia Dortmund,Jeremy Toljan,83,2,32,5,1,6.86
1 Fsv Mainz 05,René Adler,60,0,1,0,0,6.86
Borussia Dortmund,André Schürrle,79,4,22,24,1,6.86
1 Fsv Mainz 05,Yoshinori Muto,75,2,21,13,8,6.86
Eintracht Frankfurt,Danny da Costa,75,3,41,5,1,6.85
Borussia Dortmund,Gonzalo Castro,86,2,26,10,0,6.85
Eintracht Frankfurt,Jonathan de Guzmán,82,3,16,10,0,6.85
Hertha Bsc,Jordan Torunarigha,79,0,18,1,1,6.85
Eintracht Frankfurt,Danny Blum,64,0,0,0,1,6.85
1 Fc Koln,Chris Führich,79,0,4,4,0,6.85
Freiburg,Amir Abrashi,78,0,35,4,0,6.85
1899 Hoffenheim,Pavel Kadeřábek,75,3,44,9,2,6.85
1 Fc Koln,Dominique Heintz,83,0,60,9,1,6.85
Rb Leipzig,Jean-Kévin Augustin,79,5,16,22,9,6.84
Eintracht Frankfurt,Marc Stendera,71,0,23,1,0,6.84
Augsburg,Rani Khedira,75,1,62,5,1,6.84
Hertha Bsc,Karim Rekik,84,2,38,1,2,6.84
Freiburg,Tim Kleindienst,57,3,22,6,2,6.84
Wolfsburg,Jeffrey Bruma,86,0,13,2,0,6.84
Freiburg,Manuel Gulde,84,0,16,3,1,6.84
Eintracht Frankfurt,Taleb Tawatha,68,1,12,3,0,6.83
Freiburg,Vincent Sierro,72,0,8,4,0,6.83
Eintracht Frankfurt,Kevin-Prince Boateng,77,1,34,24,6,6.83
Eintracht Frankfurt,Mijat Gaćinović,72,3,56,19,1,6.83
Bayern Munchen,Sven Ulreich,73,0,1,0,0,6.83
Werder Bremen,Miloš Veljković,77,0,45,3,1,6.83
Eintracht Frankfurt,Luka Jović,74,1,5,11,8,6.82
1899 Hoffenheim,Kevin Akpoguma,86,1,47,10,0,6.82
1899 Hoffenheim,Nico Schulz,77,2,40,18,1,6.82
1 Fsv Mainz 05,Emil Berggreen,63,2,2,1,4,6.82
Freiburg,Yoric Ravet,65,2,9,9,0,6.82
1 Fc Koln,Sehrou Guirassy,72,0,3,6,4,6.82
Bayer 04 Leverkusen,Dominik Kohr,83,1,49,11,1,6.82
Hertha Bsc,Arne Maier,84,1,29,6,0,6.82
Rb Leipzig,Yussuf Poulsen,63,2,23,22,4,6.82
Wolfsburg,Yunus Malli,78,4,25,39,5,6.82
Vfb Stuttgart,Marcin Kamiński,85,0,17,0,0,6.82
Freiburg,Robin Koch,78,1,34,4,2,6.81
1 Fsv Mainz 05,Giulio Donati,72,3,56,11,0,6.81
1899 Hoffenheim,Nadiem Amiri,82,3,39,22,2,6.81
Borussia Dortmund,Christian Pulišić,79,5,46,77,4,6.81
Hertha Bsc,Salomon Kalou,71,3,19,34,12,6.81
Bayern Munchen,Juan Bernat,93,2,26,13,0,6.81
Hamburger Sv,Mërgim Mavraj,77,0,45,4,0,6.81
Freiburg,Julian Schuster,85,0,15,1,0,6.81
Freiburg,Janik Haberer,71,4,62,26,3,6.80
Fc Schalke 04,Ralf Fährmann,63,0,1,0,0,6.80
Augsburg,Marco Richter,73,0,17,8,1,6.80
Fc Schalke 04,Alexander Nübel,58,0,0,0,0,6.80
1899 Hoffenheim,Stefan Posch,85,0,28,2,0,6.80
Hamburger Sv,Vasilije Janjičić,81,0,14,1,0,6.80
Werder Bremen,Luca Caldirola,72,0,1,0,0,6.80
Rb Leipzig,Marvin Compper,95,0,2,0,0,6.80
Borussia Mgladbach,Florian Mayer,100,0,1,0,0,6.80
1 Fc Koln,Timo Horn,54,0,3,1,0,6.80
Werder Bremen,Theodor Gebre Selassie,76,0,67,9,3,6.80
Rb Leipzig,Stefan Ilsanker,84,1,37,4,0,6.80
Freiburg,Marc-Oliver Kempf,80,1,12,1,0,6.79
1899 Hoffenheim,Dennis Geiger,88,1,52,10,2,6.79
Vfb Stuttgart,Daniel Ginczek,61,0,8,13,7,6.79
1 Fc Koln,Leonardo Bittencourt,76,3,49,25,5,6.79
Borussia Mgladbach,Ibrahima Traoré,82,0,4,9,0,6.79
Borussia Dortmund,Roman Bürki,69,0,1,2,0,6.78
1899 Hoffenheim,Oliver Baumann,68,0,0,0,0,6.78
Hannover 96,Florian Hübner,85,0,10,0,0,6.78
Hamburger Sv,Albin Ekdal,76,1,39,7,0,6.78
Fc Schalke 04,Guido Burgstaller,72,4,14,24,11,6.78
Hertha Bsc,Vedad Ibišević,71,4,10,9,6,6.78
Borussia Mgladbach,Denis Zakaria,89,1,74,30,2,6.78
Hamburger Sv,Matti Steinmann,82,0,16,8,0,6.78
Hannover 96,Philipp Tschauner,66,0,1,1,0,6.77
1 Fc Koln,Salih Özcan,78,1,56,7,0,6.77
Freiburg,Lukas Kübler,70,0,31,5,0,6.77
Wolfsburg,Marcel Tisserand,83,1,15,19,0,6.77
Hertha Bsc,Valentino Lazaro,74,5,33,22,2,6.77
Hertha Bsc,Mitchell Weiser,75,2,54,31,1,6.76
Hamburger Sv,Julian Pollersbeck,72,0,0,0,0,6.76
Vfb Stuttgart,Chadrac Akolo,77,0,20,16,5,6.76
Werder Bremen,Milot Rashica,71,0,2,15,1,6.76
1 Fc Koln,Claudio Pizarro,76,1,11,16,1,6.75
Borussia Mgladbach,László Bénes,79,0,0,0,0,6.75
Freiburg,Çağlar Söyüncü,81,0,42,8,1,6.75
Rb Leipzig,Ibrahima Konaté,81,0,32,1,0,6.75
Freiburg,Alexander Schwolow,60,0,0,0,0,6.75
Augsburg,Jonathan Schmid,76,0,23,7,0,6.74
Borussia Dortmund,Marcel Schmelzer,82,0,35,6,0,6.74
Werder Bremen,Robert Bauer,77,0,31,1,0,6.74
1 Fc Koln,Tim Handwerker,70,1,12,7,0,6.74
Hertha Bsc,Alexander Esswein,75,1,25,1,2,6.73
Eintracht Frankfurt,Lukáš Hrádecký,63,0,0,0,0,6.73
1 Fc Koln,Matthias Lehmann,81,0,33,0,0,6.73
Hamburger Sv,Gideon Jung,78,1,59,12,1,6.73
Hamburger Sv,Walace,80,2,38,12,1,6.73
Eintracht Frankfurt,Gélson Fernandes,82,0,58,4,0,6.73
1 Fc Koln,Konstantin Rausch,75,1,21,2,0,6.73
Hannover 96,Julian Korb,68,1,52,6,1,6.72
Augsburg,Ja-Cheol Koo,80,0,54,12,2,6.72
Hannover 96,Josip Elez,78,0,12,4,0,6.72
1 Fsv Mainz 05,Alexandru Maxim,82,2,17,10,2,6.72
Bayer 04 Leverkusen,Bernd Leno,67,0,0,0,0,6.72
Freiburg,Marco Terrazzino,80,1,31,8,0,6.72
Werder Bremen,Maximilian Eggestein,75,3,70,19,2,6.72
Wolfsburg,Divock Origi,77,2,6,28,6,6.71
Fc Schalke 04,Franco di Santo,67,1,17,11,3,6.71
Borussia Mgladbach,Michaël Cuisance,81,1,31,35,0,6.71
1 Fc Koln,Yuya Osako,73,2,13,16,4,6.71
Freiburg,Florian Niederlechner,76,0,8,2,2,6.71
Hertha Bsc,Rune Jarstein,52,0,1,0,0,6.71
Hamburger Sv,Gotoku Sakai,76,0,50,21,0,6.71
Borussia Mgladbach,Patrick Herrmann,71,1,29,9,0,6.70
1 Fsv Mainz 05,Robin Quaison,71,1,17,17,4,6.70
Fc Schalke 04,Nabil Bentaleb,82,3,25,5,4,6.70
Bayern Munchen,Kwasi Okyere Wriedt,60,0,2,0,0,6.70
1 Fsv Mainz 05,Leon Balogun,75,0,39,10,0,6.70
1 Fsv Mainz 05,Levin Öztunali,72,4,26,37,0,6.70
1 Fsv Mainz 05,Florian Müller,49,0,0,0,0,6.70
Eintracht Frankfurt,Daichi Kamada,87,0,1,3,0,6.70
Fc Schalke 04,Cedric Teuchert,88,0,0,0,0,6.70
1 Fc Koln,Jannes Horn,81,0,16,3,0,6.70
Vfb Stuttgart,Ailton,69,0,8,3,0,6.70
Hamburger Sv,Mohamed Gouaida,84,0,3,0,0,6.70
Hamburger Sv,Stephan Kofi Ambrosius,94,0,0,0,0,6.70
1 Fc Koln,Vincent Koziello,91,0,28,3,1,6.70
Borussia Mgladbach,Josip Drmić,68,1,0,3,4,6.70
Borussia Dortmund,Dan-Axel Zagadou,82,0,9,6,1,6.69
Borussia Mgladbach,Fabian Johnson,64,0,16,0,1,6.69
Hamburger Sv,Filip Kostić,64,1,48,34,5,6.69
Rb Leipzig,Péter Gulácsi,65,0,0,0,0,6.68
1 Fsv Mainz 05,Suat Serdar,80,0,59,29,2,6.68
Freiburg,Bartosz Kapustka,52,0,9,2,1,6.68
Rb Leipzig,Dominik Kaiser,73,0,5,0,0,6.68
Hamburger Sv,André Hahn,53,0,33,4,3,6.68
1 Fc Koln,Paweł Olkowski,48,0,17,5,0,6.68
Eintracht Frankfurt,Aymen Barkok,75,1,11,4,0,6.68
Hamburger Sv,Luca Waldschmidt,72,0,10,9,1,6.67
Freiburg,Mike Frantz,72,1,23,3,0,6.67
Hamburger Sv,Sejad Salihović,79,0,7,5,1,6.67
Bayer 04 Leverkusen,Tin Jedvaj,79,0,10,4,0,6.67
Wolfsburg,Jakub Błaszczykowski,74,0,12,6,1,6.67
1899 Hoffenheim,Felix Passlack,88,0,2,0,0,6.67
1899 Hoffenheim,Robert Žulj,74,0,3,0,0,6.66
Hertha Bsc,Mathew Leckie,71,1,35,27,5,6.66
1 Fc Koln,Simon Zoller,73,1,11,6,2,6.65
1 Fc Koln,Jhon Córdoba,70,2,13,11,0,6.65
Augsburg,Konstantinos Stafylidis,50,0,1,0,0,6.65
Bayern Munchen,Franck Evina,77,0,2,1,0,6.65
Augsburg,Andreas Luthe,76,0,0,0,0,6.65
Augsburg,Jan Morávek,76,0,41,4,0,6.65
Hannover 96,Charlison Benschop,76,0,4,1,1,6.65
1899 Hoffenheim,Eugen Polański,86,1,8,3,0,6.64
Hamburger Sv,Sven Schipplock,59,0,7,2,0,6.64
Borussia Mgladbach,Jonas Hofmann,75,3,23,12,0,6.64
1 Fc Koln,Marco Höger,84,0,60,14,0,6.64
Hannover 96,Kenan Karaman,76,0,16,9,1,6.64
1899 Hoffenheim,Ermin Bičakčić,85,0,17,1,0,6.63
1 Fsv Mainz 05,Robin Zentner,57,0,0,0,0,6.63
1899 Hoffenheim,Phillipp Ochs,74,0,5,0,0,6.63
Bayer 04 Leverkusen,Benjamin Henrichs,74,1,42,7,0,6.63
Augsburg,Sergio Córdova,77,0,6,6,2,6.63
1 Fsv Mainz 05,Gerit Holtmann,75,1,16,9,2,6.63
Vfb Stuttgart,Orel Mangala,78,0,28,14,0,6.63
Hannover 96,Iver Fossum,79,1,27,5,1,6.62
1899 Hoffenheim,Lukas Rupp,78,2,36,14,3,6.62
Bayer 04 Leverkusen,Joel Pohjanpalo,60,0,0,0,1,6.62
Freiburg,Lucas Höler,59,0,24,15,1,6.61
Fc Schalke 04,Weston McKennie,73,0,36,8,0,6.61
1 Fsv Mainz 05,Nigel de Jong,83,0,17,1,0,6.61
Werder Bremen,Arón Johannssón,80,0,4,4,1,6.60
1 Fc Koln,Yann Aurel Bisseck,93,0,2,0,0,6.60
Hannover 96,Oliver Sorg,71,1,46,5,0,6.60
Hannover 96,Marvin Bakalorz,70,1,44,15,0,6.60
Werder Bremen,Marco Friedl,80,0,9,5,0,6.60
Fc Schalke 04,Alessandro Schöpf,79,0,22,13,0,6.60
Borussia Mgladbach,Julio Villalba,50,0,0,0,0,6.60
Fc Schalke 04,Pablo Insua,83,0,0,0,0,6.60
Freiburg,Karim Guédé,44,0,2,0,0,6.60
Augsburg,Kilian Jakob,63,0,0,0,0,6.60
1 Fc Koln,Christian Clemens,74,0,12,6,1,6.59
Wolfsburg,Riechedly Bazoer,85,0,8,3,0,6.59
Fc Schalke 04,Breel Embolo,74,0,14,20,3,6.59
Hamburger Sv,Jann-Fiete Arp,58,0,7,10,2,6.59
Rb Leipzig,Konrad Laimer,77,2,57,9,0,6.59
Hertha Bsc,Genki Haraguchi,66,1,6,7,0,6.59
1 Fsv Mainz 05,Anthony Ujah,45,0,4,0,0,6.59
Wolfsburg,Paul-Georges Ntep,71,1,2,1,0,6.58
Hamburger Sv,Tatsuya Ito,80,2,16,23,0,6.58
Wolfsburg,Gian-Luca Itter,76,0,19,5,0,6.58
Borussia Mgladbach,Tobias Sippel,65,0,1,1,0,6.58
Vfb Stuttgart,Takuma Asano,77,0,7,8,1,6.57
Freiburg,Philipp Lienhart,80,0,16,2,0,6.57
Hertha Bsc,Valentin Stocker,69,0,1,0,0,6.57
Hamburger Sv,Rick Van Drongelen,73,0,30,5,0,6.57
Bayer 04 Leverkusen,André Ramalho,79,0,3,0,0,6.57
Borussia Mgladbach,Raúl Bobadilla,75,0,7,6,0,6.56
Werder Bremen,Johannes Eggestein,69,0,0,0,0,6.56
Hamburger Sv,Bobby Wood,73,0,13,15,2,6.55
Hamburger Sv,Christian Mathenia,54,0,0,0,0,6.55
Vfb Stuttgart,Matthias Zimmermann,71,0,3,0,0,6.55
1 Fsv Mainz 05,Viktor Fischer,78,0,4,4,0,6.55
Freiburg,Rafał Gikiewicz,53,0,0,0,0,6.55
Augsburg,Dong-Won Ji,50,0,2,0,0,6.55
Wolfsburg,Landry Dimata,79,1,7,4,0,6.55
1 Fc Koln,Lukas Klünter,69,0,25,29,1,6.54
Hertha Bsc,Ondrej Duda,82,0,16,10,1,6.54
Wolfsburg,Victor Osimhen,67,0,4,0,0,6.54
Borussia Mgladbach,Tony Jantschke,69,1,13,2,0,6.54
Augsburg,Marcel Heller,66,1,37,8,0,6.53
Werder Bremen,Izet Hajrović,74,0,1,6,0,6.53
Borussia Dortmund,Alexander Isak,75,0,1,1,0,6.53
Freiburg,Ryan Kent,72,0,4,4,0,6.50
