Team,Name,Key passes,Accurate passes percentage,Accurate passes,Assists,Big chances created,Rating
Ogc Nice,Mohamed Lamine Diaby,1,85,23,0,0,6.57
Paris Saint Germain,Lassana Diarra,1,90,131,0,0,6.57
Ogc Nice,Eddy Sylvestre,2,82,94,1,0,6.56
Nimes Olympique,Faitout Maouassa,14,71,478,1,1,6.56
As Monaco,Moussa Sylla,12,64,106,0,0,6.55
Amiens,Mathieu Bodmer,15,70,438,0,1,6.55
Caen,Herman Moussaki,4,75,30,1,0,6.55
Olympique De Marseille,Yohann Pelé,0,78,157,0,0,6.54
As Monaco,Antonio Barreca,5,75,126,1,0,6.54
Guingamp,Cheik Traoré,12,69,288,0,1,6.54
Caen,Younn Zahary,1,71,139,0,0,6.54
Caen,Jessy Deminguet,5,84,373,0,0,6.54
Bordeaux,Yacine Adli,6,78,108,0,1,6.53
Ogc Nice,Assil Jaziri,1,76,16,0,0,6.53
Ogc Nice,Racine Coly,3,82,199,1,0,6.53
Caen,Stef Peeters,3,82,145,0,1,6.53
Guingamp,Marcus Coco,17,68,350,2,2,6.53
Caen,Aly Ndom,1,76,120,0,0,6.53
As Monaco,Pelé,2,83,165,0,0,6.53
Montpellier,Facundo Piriz,0,80,51,0,0,6.53
Stade De Reims,Axel Disasi,1,76,50,0,0,6.53
As Monaco,Nacer Chadli,8,82,228,0,0,6.52
As Monaco,Willem Geubbels,0,33,1,0,0,6.50
Olympique De Marseille,Grégory Sertic,0,77,57,0,0,6.50
Paris Saint Germain,Kévin Rimane,0,100,8,0,0,6.50
Caen,Casimir Ninga,26,76,359,3,6,6.50
Montpellier,Mathías Suárez,4,78,144,0,0,6.50
Fc Nantes,Antonio Mance,0,64,9,0,0,6.50
As Monaco,Wilson Isidor,0,50,4,0,0,6.50
Angers,Harisson Manzala,0,58,14,0,0,6.50
Strasbourg,Jeremy Grimm,1,83,69,0,0,6.50
Amiens,Cheick Timite,15,77,255,1,2,6.50
Stade Rennais,Ludovic Baal,0,77,57,0,0,6.50
Caen,Yoel Armougom,15,74,477,1,2,6.50
Saint Etienne,Mickael Panos,0,75,9,0,0,6.50
Amiens,Quentin Cornette,0,79,48,0,0,6.50
Toulouse,Nathan Ngoumou,0,88,29,0,0,6.50
Stade De Reims,Virgile Pinson,0,80,4,0,0,6.50
Nimes Olympique,Gaëtan Paquiez,9,74,332,0,0,6.48
Ogc Nice,Mickaël Le Bihan,1,81,44,0,0,6.48
Dijon,Frédéric Sammaritano,6,83,161,0,1,6.48
Dijon,Sory Kaba,3,71,49,0,1,6.48
As Monaco,Jordi Mboula,1,70,42,0,0,6.47
Stade De Reims,Sheyi Ojo,4,69,57,0,0,6.47
Guingamp,Matthias Phaeton,2,90,9,0,0,6.47
Olympique Lyonnais,Pape Cheikh,2,89,203,0,0,6.46
Amiens,Oualid El Hajjam,1,73,156,0,0,6.46
Amiens,Bongani Zungu,2,85,100,0,0,6.46
Caen,Romain Genevois,0,83,114,0,0,6.45
Montpellier,Keagan Dolly,2,84,31,0,0,6.45
Stade Rennais,Denis Will Poha,0,77,10,0,0,6.45
Ogc Nice,Maxime Pélican,0,47,7,0,0,6.45
Dijon,Rúnar Alex Rúnarsson,0,67,498,0,0,6.43
Caen,Baissama Sankoh,2,82,155,0,0,6.43
Ogc Nice,Andy Pelmard,1,85,136,0,0,6.43
Olympique De Marseille,Nemanja Radonjić,4,70,115,0,0,6.41
Strasbourg,Idriss Saadi,0,100,2,0,0,6.40
Olympique Lyonnais,Oumar Solet,0,93,43,0,0,6.40
Olympique Lyonnais,Yassin Fekir,1,75,12,0,0,6.40
Stade De Reims,Moreto Cassama,0,81,39,0,0,6.40
Fc Nantes,Imrân Louza,0,78,31,0,0,6.40
Stade Rennais,Armand Lauriente,0,75,3,0,0,6.40
Saint Etienne,Mahdi Camara,0,100,1,0,0,6.40
Stade Rennais,Nicolas Janvier,0,100,2,0,0,6.40
Amiens,Stanley Segarel,0,100,1,0,0,6.40
Guingamp,Karl-Johan Johnsson,0,52,222,0,0,6.39
Guingamp,Guessouma Fofana,1,75,136,0,0,6.39
Ogc Nice,Ihsan Sacko,5,80,82,1,1,6.39
Strasbourg,Samuel Grandsir,8,69,150,1,5,6.37
Dijon,Senou Coulibaly,2,75,144,0,1,6.36
Toulouse,Steven Moreira,4,77,226,0,0,6.36
Guingamp,Jordan Ikoko,10,74,416,0,1,6.36
Angers,Farid El Mellali,4,77,101,1,0,6.36
Fc Nantes,Abdoulaye Dabo,3,87,26,0,1,6.35
Fc Nantes,Maxime Dupé,0,53,140,0,0,6.34
Stade Rennais,Gerzino Nyamsi,0,87,214,0,0,6.33
As Monaco,Sofiane Diop,8,71,156,0,2,6.32
Fc Nantes,Koffi Djidji,0,83,45,0,0,6.30
Ogc Nice,Yoan Cardinale,0,98,62,0,0,6.30
Caen,Timo Stavitski,0,100,1,0,0,6.30
Toulouse,Yann Bodiger,0,69,9,0,0,6.30
Toulouse,Clément Michelin,0,66,21,0,0,6.30
Fc Nantes,Alexandre Olliero,0,74,14,0,0,6.30
Toulouse,Kouadio Koné,1,85,35,0,0,6.30
Stade Rennais,Sacha Boey,0,25,1,0,0,6.30
Caen,Evens Joseph,2,76,42,0,0,6.28
Stade De Reims,Romain Metanire,1,73,59,0,0,6.22
Dijon,Arnold Bouka Moutou,0,69,18,0,0,6.20
Olympique De Marseille,Christopher Rocchia,0,100,5,0,0,6.20
Guingamp,Johan Larsson,1,81,21,0,0,6.20
Bordeaux,Albert Lottin,0,82,9,0,0,6.20
Guingamp,Papy Djilobodji,1,69,59,0,0,6.18
Angers,Rayan Aït Nouri,0,85,28,0,0,6.15
Bordeaux,Milan Gajić,0,86,24,0,0,6.10
Fc Nantes,Randal Kolo Muani,0,62,16,0,0,6.07
As Monaco,Naldo,1,84,140,0,0,5.95
As Monaco,Seydou Sy,0,74,37,0,0,5.90
Angers,Yoann Andreu,0,0,0,0,0,5.90
As Monaco,Romain Faivre,1,86,37,0,0,5.70
Ogc Nice,Paul Wade,0,0,0,0,0,5.60
Strasbourg,Moataz Zemzemi,0,50,2,0,0,0.00
Olympique Lyonnais,Lenny Pintor,0,0,0,0,0,0.00
Lille Osc,Arton Zekaj,0,100,2,0,0,0.00
Saint Etienne,Kenny Rocha Santos,0,0,0,0,0,0.00
Rc Lens,Grejohn Kyei,0,0,0,0,0,0.00
Montpellier,Yanis Ammour,0,0,0,0,0,0.00
Fc Nantes,Alexis Alégué,0,100,1,0,0,0.00
Amiens,Sanasi Sy,0,100,1,0,0,0.00
Nimes Olympique,Theo Sainte Luce,0,100,1,0,0,0.00
