Team,Name,Blocked shots,Errors lead to goal,Clearances,Interceptions,Tackles,Rating
Bayern Munchen,Niklas Dorsch,0,0,0,1,1,7.10
Hannover 96,Linton Maina,0,0,0,1,1,7.10
Freiburg,Nils Petersen,2,0,33,17,27,7.10
Bayern Munchen,Javi Martínez,5,0,38,33,31,7.10
Bayer 04 Leverkusen,Lucas Alario,4,0,14,4,16,7.09
Bayern Munchen,Kingsley Coman,0,0,1,7,11,7.09
Bayern Munchen,Niklas Süle,16,0,55,33,34,7.09
Hertha Bsc,Niklas Stark,14,0,159,34,50,7.09
Augsburg,Alfreð Finnbogason,1,0,8,14,18,7.09
1899 Hoffenheim,Mark Uth,3,0,17,9,32,7.08
Werder Bremen,Zlatko Junuzović,2,0,10,18,35,7.08
Bayern Munchen,Sandro Wagner,3,0,15,5,17,7.08
Rb Leipzig,Marcel Halstenberg,1,0,33,23,29,7.08
Wolfsburg,John Brooks,5,0,43,10,20,7.08
Borussia Dortmund,Nuri Şahin,0,1,26,20,40,7.08
Hamburger Sv,Aaron Hunt,2,0,16,14,36,7.06
Rb Leipzig,Ademola Lookman,0,0,2,2,5,7.05
Werder Bremen,Thomas Delaney,12,2,67,43,79,7.05
Eintracht Frankfurt,David Abraham,15,1,134,40,40,7.05
Rb Leipzig,Kevin Kampl,2,0,26,33,43,7.05
Bayern Munchen,Lars Lukas Mai,2,0,3,3,4,7.05
1899 Hoffenheim,Robin Hack,1,0,1,0,2,7.05
Bayer 04 Leverkusen,Julian Brandt,1,1,9,16,24,7.05
Augsburg,Michael Gregoritsch,1,0,55,10,35,7.04
Werder Bremen,Lamine Sané,6,1,48,20,19,7.04
Hannover 96,Timo Hübers,8,0,27,9,11,7.04
Rb Leipzig,Dayot Upamecano,9,1,138,55,57,7.04
Fc Schalke 04,Matija Nastasić,22,0,77,36,48,7.03
Eintracht Frankfurt,Omar Mascarell,1,0,9,21,20,7.03
Borussia Dortmund,Shinji Kagawa,0,0,2,6,32,7.03
Bayer 04 Leverkusen,Charles Aránguiz,5,1,25,49,75,7.03
1 Fc Koln,Jonas Hector,6,1,50,28,47,7.03
Hertha Bsc,Marvin Plattenhardt,7,0,70,27,57,7.02
Augsburg,Martin Hinteregger,27,1,129,49,79,7.02
Bayer 04 Leverkusen,Jonathan Tah,13,1,110,34,47,7.02
Rb Leipzig,Diego Demme,3,0,27,48,81,7.02
1899 Hoffenheim,Florian Grillitsch,3,0,22,39,68,7.02
Fc Schalke 04,Leon Goretzka,4,0,31,41,50,7.02
Bayer 04 Leverkusen,Kai Havertz,2,0,21,19,34,7.01
1899 Hoffenheim,Kevin Vogt,23,1,111,25,38,7.01
Borussia Dortmund,Sokratis,11,0,104,30,65,7.01
1 Fc Koln,Miloš Jojić,4,0,8,15,36,7.01
Wolfsburg,Daniel Didavi,1,0,10,7,34,7.01
Werder Bremen,Jiří Pavlenka,0,2,42,0,1,7.01
Borussia Mgladbach,Tobias Strobl,0,0,1,6,3,7.00
Freiburg,Nicolas Höfler,10,0,48,46,57,7.00
Hannover 96,Waldemar Anton,27,0,102,39,65,7.00
Fc Schalke 04,Yevhen Konoplyanka,1,0,5,5,11,7.00
Hamburger Sv,Lewis Holtby,2,0,9,10,44,6.99
Hannover 96,Felix Klaus,4,0,23,8,48,6.99
Bayer 04 Leverkusen,Julian Baumgartlinger,2,0,21,18,47,6.99
Hamburger Sv,Douglas Santos,2,1,80,56,90,6.99
Freiburg,Pascal Stenzel,3,0,42,35,62,6.99
Rb Leipzig,Timo Werner,0,0,10,7,16,6.98
Bayern Munchen,Sebastian Rudy,1,0,6,18,49,6.98
Hannover 96,Felipe,3,0,26,11,8,6.98
Bayer 04 Leverkusen,Wendell,8,0,46,28,54,6.98
Augsburg,Raphael Framberger,3,0,14,14,22,6.98
Freiburg,Christian Günter,7,0,50,22,73,6.98
Eintracht Frankfurt,Marius Wolf,1,0,37,27,37,6.98
Fc Schalke 04,Benjamin Stambouli,7,1,69,64,95,6.98
Vfb Stuttgart,Ron-Robert Zieler,0,4,31,1,1,6.97
Hamburger Sv,Kyriakos Papadopoulos,35,1,173,43,60,6.97
Eintracht Frankfurt,Ante Rebić,2,0,12,6,37,6.97
Werder Bremen,Niklas Moisander,9,0,92,38,36,6.97
Borussia Dortmund,Michy Batshuayi,0,0,5,0,8,6.97
1 Fsv Mainz 05,Danny Latza,8,1,42,26,67,6.97
Vfb Stuttgart,Erik Thommy,2,1,4,14,25,6.97
Fc Schalke 04,Max Meyer,3,0,10,54,48,6.97
Bayer 04 Leverkusen,Kevin Volland,1,0,32,3,23,6.97
Wolfsburg,Josuha Guilavogui,10,0,62,65,65,6.97
1 Fsv Mainz 05,Jean-Philippe Gbamin,10,0,75,50,78,6.96
1 Fc Koln,Marcel Risse,3,0,10,6,21,6.96
Hannover 96,Miiko Albornoz,2,0,21,5,24,6.96
Hertha Bsc,Fabian Lustenberger,12,0,70,24,47,6.96
Werder Bremen,Florian Kainz,0,0,10,17,33,6.96
Wolfsburg,Robin Knoche,24,1,83,24,34,6.95
Hertha Bsc,Davie Selke,5,0,19,2,13,6.95
Eintracht Frankfurt,Sébastien Haller,4,0,38,8,25,6.95
1 Fsv Mainz 05,Pablo De Blasis,0,0,28,10,39,6.95
Rb Leipzig,Emil Forsberg,1,0,4,8,24,6.95
1899 Hoffenheim,Kerem Demirbay,3,0,16,14,38,6.95
Augsburg,Daniel Baier,5,0,38,57,83,6.94
Wolfsburg,William,6,0,51,47,76,6.94
Borussia Dortmund,Jadon Sancho,0,0,2,5,5,6.94
1 Fsv Mainz 05,Daniel Brosinski,11,1,64,24,45,6.94
Wolfsburg,Admir Mehmedi,1,0,4,14,24,6.94
Wolfsburg,Koen Casteels,0,0,40,1,2,6.94
Hamburger Sv,Dennis Diekmeier,11,0,40,16,47,6.94
Borussia Dortmund,Mario Götze,1,0,7,8,50,6.94
Borussia Mgladbach,Vincenzo Grifo,1,0,4,5,8,6.94
Augsburg,Daniel Opare,5,0,49,28,31,6.94
Augsburg,Jeffrey Gouweleeuw,10,0,121,54,57,6.93
Bayern Munchen,Manuel Neuer,0,0,1,0,0,6.93
Borussia Dortmund,Andriy Yarmolenko,0,0,4,7,17,6.93
Vfb Stuttgart,Holger Badstuber,14,1,105,41,44,6.93
1 Fsv Mainz 05,Ridle Baku,0,0,2,3,3,6.93
Wolfsburg,Paul Jäckel,2,0,8,1,3,6.93
Fc Schalke 04,Amine Harit,0,0,8,19,39,6.93
Werder Bremen,Philipp Bargfrede,12,0,50,47,60,6.93
Eintracht Frankfurt,Makoto Hasebe,19,0,70,25,38,6.93
Vfb Stuttgart,Santiago Ascacibar,10,0,35,47,91,6.93
Vfb Stuttgart,Anastasios Donis,0,0,6,9,20,6.92
Vfb Stuttgart,Christian Gentner,5,0,43,35,91,6.92
Vfb Stuttgart,Mario Gómez,1,0,32,4,19,6.92
Augsburg,Caiuby,1,1,33,14,53,6.92
Vfb Stuttgart,Dennis Aogo,3,0,23,29,35,6.92
Hannover 96,Jonathas,1,0,9,0,7,6.92
Eintracht Frankfurt,Carlos Salcedo,12,1,88,21,26,6.92
Rb Leipzig,Lukas Klostermann,6,0,64,33,56,6.92
Bayer 04 Leverkusen,Panagiotis Retsos,8,0,42,29,48,6.91
Vfb Stuttgart,Berkay Özcan,1,0,8,3,19,6.91
Hertha Bsc,Peter Pekarík,3,0,35,18,42,6.91
Rb Leipzig,Willi Orbán,18,1,150,28,49,6.91
Hertha Bsc,Maximilian Mittelstädt,1,0,8,9,19,6.91
Augsburg,Marwin Hitz,0,2,20,0,1,6.91
Bayer 04 Leverkusen,Karim Bellarabi,1,0,3,13,22,6.91
Hannover 96,Matthias Ostrzolek,10,1,51,30,68,6.91
Hannover 96,Ihlas Bebou,3,0,25,24,37,6.91
Eintracht Frankfurt,Timothy Chandler,0,0,43,33,27,6.90
1 Fsv Mainz 05,Abdou Diallo,14,0,65,50,75,6.90
Werder Bremen,Ludwig Augustinsson,3,0,43,39,45,6.90
Augsburg,Kevin Danso,14,1,60,20,18,6.90
Fc Schalke 04,Baba Rahman,0,0,1,2,1,6.90
Borussia Dortmund,Manuel Akanji,4,0,38,7,22,6.90
Hamburger Sv,Nicolai Müller,0,0,0,0,2,6.90
Hertha Bsc,Per Ciljan Skjelbred,6,0,22,44,89,6.90
Rb Leipzig,Benno Schmitz,0,0,1,0,3,6.90
Augsburg,Simon Asta,0,0,0,0,2,6.90
Borussia Dortmund,Neven Subotić,2,0,16,5,9,6.90
Borussia Mgladbach,Reece Oxford,0,0,24,9,8,6.90
Wolfsburg,Paul Verhaegh,10,0,45,33,45,6.90
1 Fc Koln,Frederik Sørensen,17,0,124,37,56,6.90
Vfb Stuttgart,Andreas Beck,2,1,38,19,46,6.90
Eintracht Frankfurt,Marco Russ,11,0,65,26,17,6.89
1899 Hoffenheim,Håvard Nordtveit,8,0,45,10,19,6.89
Werder Bremen,Fin Bartels,1,0,1,7,12,6.89
Vfb Stuttgart,Emiliano Insúa,4,1,37,36,46,6.89
Eintracht Frankfurt,Simon Falette,15,1,124,58,35,6.89
Borussia Dortmund,Julian Weigl,6,1,26,34,69,6.89
Werder Bremen,Ishak Belfodil,1,0,9,1,7,6.89
Wolfsburg,Maximilian Arnold,4,0,31,28,51,6.89
Eintracht Frankfurt,Marco Fabián,0,0,1,3,5,6.89
Werder Bremen,Sebastian Langkamp,9,0,72,29,22,6.88
Rb Leipzig,Bernardo,6,0,77,18,43,6.88
Wolfsburg,Yannick Gerhardt,5,0,25,15,37,6.88
1 Fsv Mainz 05,Fabian Frei,0,1,17,16,22,6.88
Wolfsburg,Josip Brekalo,2,0,4,7,35,6.88
Borussia Mgladbach,Christoph Kramer,4,0,34,43,89,6.88
1899 Hoffenheim,Ádám Szalai,2,0,9,0,8,6.88
1 Fsv Mainz 05,Stefan Bell,18,1,115,46,36,6.88
Borussia Dortmund,Mahmoud Dahoud,2,0,4,12,38,6.87
Wolfsburg,Felix Uduokhai,10,4,62,34,42,6.87
Hannover 96,Martin Harnik,2,0,24,8,17,6.87
1 Fc Koln,Jorge Meré,13,0,101,34,34,6.87
Fc Schalke 04,Marko Pjaca,0,0,2,1,5,6.87
Hertha Bsc,Vladimír Darida,4,0,21,25,37,6.87
1899 Hoffenheim,Steven Zuber,3,0,21,17,40,6.87
Borussia Mgladbach,Yann Sommer,0,3,19,3,0,6.87
Rb Leipzig,Bruma,2,0,9,12,18,6.87
Augsburg,Gojko Kačar,2,0,7,4,7,6.87
Borussia Dortmund,Raphaël Guerreiro,0,0,8,11,10,6.87
Borussia Mgladbach,Oscar Wendt,12,0,49,27,54,6.86
Borussia Mgladbach,Nico Elvedi,9,1,97,51,66,6.86
1 Fc Koln,Simon Terodde,2,0,15,9,20,6.86
Borussia Dortmund,Jeremy Toljan,2,0,30,12,32,6.86
1 Fsv Mainz 05,René Adler,0,0,14,0,1,6.86
Borussia Dortmund,André Schürrle,1,1,5,7,22,6.86
1 Fsv Mainz 05,Yoshinori Muto,0,0,12,6,21,6.86
Eintracht Frankfurt,Danny da Costa,4,0,38,13,41,6.85
Borussia Dortmund,Gonzalo Castro,3,1,8,10,26,6.85
Eintracht Frankfurt,Jonathan de Guzmán,0,0,10,13,16,6.85
Hertha Bsc,Jordan Torunarigha,13,0,42,23,18,6.85
Eintracht Frankfurt,Danny Blum,0,0,0,1,0,6.85
1 Fc Koln,Chris Führich,0,0,1,0,4,6.85
Freiburg,Amir Abrashi,5,0,19,19,35,6.85
1899 Hoffenheim,Pavel Kadeřábek,8,0,38,34,44,6.85
1 Fc Koln,Dominique Heintz,17,0,128,53,60,6.85
Rb Leipzig,Jean-Kévin Augustin,1,0,4,4,16,6.84
Eintracht Frankfurt,Marc Stendera,1,0,2,8,23,6.84
Augsburg,Rani Khedira,18,0,93,36,62,6.84
Hertha Bsc,Karim Rekik,11,1,109,28,38,6.84
Freiburg,Tim Kleindienst,3,0,20,6,22,6.84
Wolfsburg,Jeffrey Bruma,12,0,41,14,13,6.84
Freiburg,Manuel Gulde,17,0,68,14,16,6.84
Eintracht Frankfurt,Taleb Tawatha,1,0,13,6,12,6.83
Freiburg,Vincent Sierro,1,0,0,4,8,6.83
Eintracht Frankfurt,Kevin-Prince Boateng,6,0,43,23,34,6.83
Eintracht Frankfurt,Mijat Gaćinović,1,0,21,39,56,6.83
Bayern Munchen,Sven Ulreich,0,1,14,3,1,6.83
Werder Bremen,Miloš Veljković,12,0,128,34,45,6.83
Eintracht Frankfurt,Luka Jović,2,0,2,1,5,6.82
1899 Hoffenheim,Kevin Akpoguma,4,1,54,22,47,6.82
1899 Hoffenheim,Nico Schulz,5,0,18,23,40,6.82
1 Fsv Mainz 05,Emil Berggreen,1,0,9,1,2,6.82
Freiburg,Yoric Ravet,0,0,3,3,9,6.82
1 Fc Koln,Sehrou Guirassy,1,0,10,1,3,6.82
Bayer 04 Leverkusen,Dominik Kohr,5,0,20,30,49,6.82
Hertha Bsc,Arne Maier,3,0,15,24,29,6.82
Rb Leipzig,Yussuf Poulsen,5,0,8,9,23,6.82
Wolfsburg,Yunus Malli,0,0,15,12,25,6.82
Vfb Stuttgart,Marcin Kamiński,3,0,54,30,17,6.82
Freiburg,Robin Koch,11,0,64,35,34,6.81
1 Fsv Mainz 05,Giulio Donati,8,0,46,35,56,6.81
1899 Hoffenheim,Nadiem Amiri,4,0,5,17,39,6.81
Borussia Dortmund,Christian Pulišić,2,0,6,16,46,6.81
Hertha Bsc,Salomon Kalou,1,0,22,10,19,6.81
Bayern Munchen,Juan Bernat,1,0,4,11,26,6.81
Hamburger Sv,Mërgim Mavraj,12,1,88,21,45,6.81
Freiburg,Julian Schuster,10,0,56,19,15,6.81
Freiburg,Janik Haberer,1,0,40,30,62,6.80
Fc Schalke 04,Ralf Fährmann,0,4,27,1,1,6.80
Augsburg,Marco Richter,1,0,7,1,17,6.80
Fc Schalke 04,Alexander Nübel,0,0,0,0,0,6.80
1899 Hoffenheim,Stefan Posch,4,0,23,24,28,6.80
Hamburger Sv,Vasilije Janjičić,1,0,5,3,14,6.80
Werder Bremen,Luca Caldirola,0,0,3,3,1,6.80
Rb Leipzig,Marvin Compper,2,0,7,0,2,6.80
Borussia Mgladbach,Florian Mayer,0,0,1,0,1,6.80
1 Fc Koln,Timo Horn,0,2,29,0,3,6.80
Werder Bremen,Theodor Gebre Selassie,2,0,70,51,67,6.80
Rb Leipzig,Stefan Ilsanker,10,1,54,25,37,6.80
Freiburg,Marc-Oliver Kempf,7,0,48,17,12,6.79
1899 Hoffenheim,Dennis Geiger,2,0,7,15,52,6.79
Vfb Stuttgart,Daniel Ginczek,1,0,12,5,8,6.79
1 Fc Koln,Leonardo Bittencourt,0,1,10,17,49,6.79
Borussia Mgladbach,Ibrahima Traoré,0,0,1,0,4,6.79
Borussia Dortmund,Roman Bürki,0,4,17,0,1,6.78
1899 Hoffenheim,Oliver Baumann,0,3,24,1,0,6.78
Hannover 96,Florian Hübner,2,0,21,6,10,6.78
Hamburger Sv,Albin Ekdal,3,0,19,21,39,6.78
Fc Schalke 04,Guido Burgstaller,3,0,9,10,14,6.78
Hertha Bsc,Vedad Ibišević,1,0,23,4,10,6.78
Borussia Mgladbach,Denis Zakaria,9,0,35,45,74,6.78
Hamburger Sv,Matti Steinmann,1,0,7,18,16,6.78
Hannover 96,Philipp Tschauner,0,3,13,0,1,6.77
1 Fc Koln,Salih Özcan,5,0,20,29,56,6.77
Freiburg,Lukas Kübler,6,0,36,19,31,6.77
Wolfsburg,Marcel Tisserand,13,0,43,31,15,6.77
Hertha Bsc,Valentino Lazaro,2,0,28,15,33,6.77
Hertha Bsc,Mitchell Weiser,1,1,29,44,54,6.76
Hamburger Sv,Julian Pollersbeck,0,1,5,0,0,6.76
Vfb Stuttgart,Chadrac Akolo,0,0,3,5,20,6.76
Werder Bremen,Milot Rashica,0,0,1,3,2,6.76
1 Fc Koln,Claudio Pizarro,2,0,5,3,11,6.75
Borussia Mgladbach,László Bénes,1,0,1,1,0,6.75
Freiburg,Çağlar Söyüncü,20,2,88,54,42,6.75
Rb Leipzig,Ibrahima Konaté,3,0,63,20,32,6.75
Freiburg,Alexander Schwolow,0,1,20,0,0,6.75
Augsburg,Jonathan Schmid,1,0,19,10,23,6.74
Borussia Dortmund,Marcel Schmelzer,6,1,47,30,35,6.74
Werder Bremen,Robert Bauer,2,1,19,21,31,6.74
1 Fc Koln,Tim Handwerker,0,0,8,6,12,6.74
Hertha Bsc,Alexander Esswein,0,0,9,9,25,6.73
Eintracht Frankfurt,Lukáš Hrádecký,0,2,38,0,0,6.73
1 Fc Koln,Matthias Lehmann,7,0,23,26,33,6.73
Hamburger Sv,Gideon Jung,12,0,64,38,59,6.73
Hamburger Sv,Walace,3,0,12,21,38,6.73
Eintracht Frankfurt,Gélson Fernandes,3,0,19,16,58,6.73
1 Fc Koln,Konstantin Rausch,2,0,22,17,21,6.73
Hannover 96,Julian Korb,2,0,67,22,52,6.72
Augsburg,Ja-Cheol Koo,3,0,30,27,54,6.72
Hannover 96,Josip Elez,7,0,36,16,12,6.72
1 Fsv Mainz 05,Alexandru Maxim,2,0,2,6,17,6.72
Bayer 04 Leverkusen,Bernd Leno,0,2,21,1,0,6.72
Freiburg,Marco Terrazzino,0,0,14,9,31,6.72
Werder Bremen,Maximilian Eggestein,6,0,41,40,70,6.72
Wolfsburg,Divock Origi,2,0,16,3,6,6.71
Fc Schalke 04,Franco di Santo,1,0,23,2,17,6.71
Borussia Mgladbach,Michaël Cuisance,4,0,7,10,31,6.71
1 Fc Koln,Yuya Osako,2,0,21,8,13,6.71
Freiburg,Florian Niederlechner,1,0,5,3,8,6.71
Hertha Bsc,Rune Jarstein,0,3,18,0,1,6.71
Hamburger Sv,Gotoku Sakai,12,0,49,44,50,6.71
Borussia Mgladbach,Patrick Herrmann,0,0,15,17,29,6.70
1 Fsv Mainz 05,Robin Quaison,2,0,8,7,17,6.70
Fc Schalke 04,Nabil Bentaleb,6,1,26,23,25,6.70
Bayern Munchen,Kwasi Okyere Wriedt,0,0,0,0,2,6.70
1 Fsv Mainz 05,Leon Balogun,9,0,61,32,39,6.70
1 Fsv Mainz 05,Levin Öztunali,0,0,6,11,26,6.70
1 Fsv Mainz 05,Florian Müller,0,1,2,0,0,6.70
Eintracht Frankfurt,Daichi Kamada,0,0,0,1,1,6.70
Fc Schalke 04,Cedric Teuchert,0,0,0,0,0,6.70
1 Fc Koln,Jannes Horn,3,0,23,17,16,6.70
Vfb Stuttgart,Ailton,0,0,3,2,8,6.70
Hamburger Sv,Mohamed Gouaida,0,0,2,0,3,6.70
Hamburger Sv,Stephan Kofi Ambrosius,1,0,4,1,0,6.70
1 Fc Koln,Vincent Koziello,0,1,4,10,28,6.70
Borussia Mgladbach,Josip Drmić,0,0,1,0,0,6.70
Borussia Dortmund,Dan-Axel Zagadou,0,0,18,11,9,6.69
Borussia Mgladbach,Fabian Johnson,2,0,8,2,16,6.69
Hamburger Sv,Filip Kostić,1,0,8,10,48,6.69
Rb Leipzig,Péter Gulácsi,0,2,23,0,0,6.68
1 Fsv Mainz 05,Suat Serdar,3,1,13,21,59,6.68
Freiburg,Bartosz Kapustka,0,0,0,3,9,6.68
Rb Leipzig,Dominik Kaiser,0,0,8,1,5,6.68
Hamburger Sv,André Hahn,2,0,23,10,33,6.68
1 Fc Koln,Paweł Olkowski,2,0,15,3,17,6.68
Eintracht Frankfurt,Aymen Barkok,2,0,3,2,11,6.68
Hamburger Sv,Luca Waldschmidt,0,0,1,3,10,6.67
Freiburg,Mike Frantz,3,0,13,13,23,6.67
Hamburger Sv,Sejad Salihović,0,0,0,5,7,6.67
Bayer 04 Leverkusen,Tin Jedvaj,1,0,16,9,10,6.67
Wolfsburg,Jakub Błaszczykowski,3,0,2,5,12,6.67
1899 Hoffenheim,Felix Passlack,0,0,2,1,2,6.67
1899 Hoffenheim,Robert Žulj,0,0,2,0,3,6.66
Hertha Bsc,Mathew Leckie,3,0,26,19,35,6.66
1 Fc Koln,Simon Zoller,2,0,9,8,11,6.65
1 Fc Koln,Jhon Córdoba,2,0,9,1,13,6.65
Augsburg,Konstantinos Stafylidis,0,0,1,0,1,6.65
Bayern Munchen,Franck Evina,0,0,0,0,2,6.65
Augsburg,Andreas Luthe,0,0,4,0,0,6.65
Augsburg,Jan Morávek,3,0,11,11,41,6.65
Hannover 96,Charlison Benschop,0,0,2,2,4,6.65
1899 Hoffenheim,Eugen Polański,1,0,4,4,8,6.64
Hamburger Sv,Sven Schipplock,0,0,2,1,7,6.64
Borussia Mgladbach,Jonas Hofmann,4,0,13,12,23,6.64
1 Fc Koln,Marco Höger,5,1,24,25,60,6.64
Hannover 96,Kenan Karaman,4,0,12,1,16,6.64
1899 Hoffenheim,Ermin Bičakčić,2,0,23,9,17,6.63
1 Fsv Mainz 05,Robin Zentner,0,1,17,1,0,6.63
1899 Hoffenheim,Phillipp Ochs,0,0,0,1,5,6.63
Bayer 04 Leverkusen,Benjamin Henrichs,3,0,30,31,42,6.63
Augsburg,Sergio Córdova,2,0,6,0,6,6.63
1 Fsv Mainz 05,Gerit Holtmann,2,0,3,12,16,6.63
Vfb Stuttgart,Orel Mangala,2,0,14,18,28,6.63
Hannover 96,Iver Fossum,3,0,12,15,27,6.62
1899 Hoffenheim,Lukas Rupp,0,1,10,13,36,6.62
Bayer 04 Leverkusen,Joel Pohjanpalo,1,0,2,0,0,6.62
Freiburg,Lucas Höler,0,0,8,7,24,6.61
Fc Schalke 04,Weston McKennie,2,0,31,20,36,6.61
1 Fsv Mainz 05,Nigel de Jong,1,0,22,12,17,6.61
Werder Bremen,Arón Johannssón,0,0,5,1,4,6.60
1 Fc Koln,Yann Aurel Bisseck,1,0,7,3,2,6.60
Hannover 96,Oliver Sorg,7,0,64,42,46,6.60
Hannover 96,Marvin Bakalorz,7,1,43,20,44,6.60
Werder Bremen,Marco Friedl,1,0,14,9,9,6.60
Fc Schalke 04,Alessandro Schöpf,0,0,12,15,22,6.60
Borussia Mgladbach,Julio Villalba,0,0,0,0,0,6.60
Fc Schalke 04,Pablo Insua,1,0,1,0,0,6.60
Freiburg,Karim Guédé,1,0,0,1,2,6.60
Augsburg,Kilian Jakob,0,0,0,0,0,6.60
1 Fc Koln,Christian Clemens,0,0,4,4,12,6.59
Wolfsburg,Riechedly Bazoer,1,0,3,8,8,6.59
Fc Schalke 04,Breel Embolo,0,0,3,6,14,6.59
Hamburger Sv,Jann-Fiete Arp,0,0,7,2,7,6.59
Rb Leipzig,Konrad Laimer,2,0,25,11,57,6.59
Hertha Bsc,Genki Haraguchi,0,0,3,2,6,6.59
1 Fsv Mainz 05,Anthony Ujah,0,0,6,0,4,6.59
Wolfsburg,Paul-Georges Ntep,1,0,0,1,2,6.58
Hamburger Sv,Tatsuya Ito,0,0,1,6,16,6.58
Wolfsburg,Gian-Luca Itter,0,0,10,5,19,6.58
Borussia Mgladbach,Tobias Sippel,0,0,7,0,1,6.58
Vfb Stuttgart,Takuma Asano,0,0,2,3,7,6.57
Freiburg,Philipp Lienhart,9,0,60,11,16,6.57
Hertha Bsc,Valentin Stocker,0,0,0,0,1,6.57
Hamburger Sv,Rick Van Drongelen,11,0,51,19,30,6.57
Bayer 04 Leverkusen,André Ramalho,0,0,1,1,3,6.57
Borussia Mgladbach,Raúl Bobadilla,0,0,1,0,7,6.56
Werder Bremen,Johannes Eggestein,1,0,0,1,0,6.56
Hamburger Sv,Bobby Wood,0,0,13,2,13,6.55
Hamburger Sv,Christian Mathenia,0,3,16,0,0,6.55
Vfb Stuttgart,Matthias Zimmermann,0,0,4,1,3,6.55
1 Fsv Mainz 05,Viktor Fischer,0,0,1,3,4,6.55
Freiburg,Rafał Gikiewicz,0,0,1,0,0,6.55
Augsburg,Dong-Won Ji,1,0,0,1,2,6.55
Wolfsburg,Landry Dimata,2,0,5,2,7,6.55
1 Fc Koln,Lukas Klünter,2,0,19,13,25,6.54
Hertha Bsc,Ondrej Duda,0,0,7,4,16,6.54
Wolfsburg,Victor Osimhen,1,0,7,2,4,6.54
Borussia Mgladbach,Tony Jantschke,1,0,21,6,13,6.54
Augsburg,Marcel Heller,1,0,6,10,37,6.53
Werder Bremen,Izet Hajrović,0,0,1,2,1,6.53
Borussia Dortmund,Alexander Isak,0,0,0,0,1,6.53
Freiburg,Ryan Kent,0,0,1,1,4,6.50
