Team,Name,Key passes,Accurate passes percentage,Accurate passes,Assists,Big chances created,Rating
Olympique Lyonnais,Nicolas N'Koulou,0,91,587,0,0,7.02
Saint Etienne,Vincent Pajot,8,80,538,0,0,7.01
Angers,Mehdi Tahrat,0,71,111,0,0,7.01
Lille Osc,Nicolas de Préville,38,72,473,1,5,7.01
Guingamp,Jérémy Sorbon,2,88,1147,0,0,7.01
Olympique De Marseille,Yohann Pelé,0,74,809,0,0,7.01
As Monaco,Almamy Touré,16,79,333,5,7,7.01
Paris Saint Germain,Blaise Matuidi,27,91,1539,4,7,7.01
Bordeaux,Valentín Vada,42,85,1032,2,0,7.00
Stade Rennais,Sanjin Prcić,26,86,1059,0,4,7.00
Fc Nantes,Diego Carlos,7,81,1033,0,2,7.00
Dijon,Pierre Lees Melou,28,78,744,3,5,7.00
Olympique Lyonnais,Olivier Kemen,1,76,22,0,0,7.00
Fc Nantes,Anthony Walongwa,0,88,114,0,0,7.00
Angers,Grégory Bourillon,0,78,116,0,0,7.00
Toulouse,Dušan Veškovac,0,67,24,0,0,7.00
Olympique Lyonnais,Memphis Depay,32,80,420,7,6,6.99
Saint Etienne,Stéphane Ruffier,0,66,659,0,0,6.99
Saint Etienne,Léo Lacroix,2,86,696,0,0,6.99
Olympique De Marseille,Lassana Diarra,3,88,423,0,1,6.99
Lorient,Benjamin Moukandjo,26,73,434,1,4,6.99
Lille Osc,Ibrahim Amadou,14,87,1725,1,1,6.99
Metz,Cheick Diabaté,9,60,171,1,3,6.99
Dijon,Quentin Bernard,1,79,209,0,0,6.99
Metz,Renaud Cohade,60,79,1319,4,8,6.98
Bastia,Sébastien Squillaci,4,83,237,1,1,6.98
Stade Rennais,Paul-Georges Ntep,26,79,416,5,6,6.98
Saint Etienne,Ole Selnæs,11,84,1004,0,1,6.98
As Monaco,Guido Carrillo,5,69,111,1,2,6.98
Olympique De Marseille,Hiroki Sakai,28,83,1185,2,5,6.97
Stade Rennais,Benjamin André,40,82,2042,3,2,6.97
Toulouse,Yrondu Musavu-King,2,76,65,0,0,6.97
Ogc Nice,Arnaud Souquet,13,86,1135,5,5,6.97
Bordeaux,Diego Contento,11,75,651,1,1,6.96
Bordeaux,Malcom,53,80,767,4,8,6.96
As Monaco,Bernardo Silva,61,81,934,9,13,6.96
Metz,Simon Falette,9,80,881,1,0,6.96
Lille Osc,Mike Maignan,0,77,164,0,0,6.96
Stade Rennais,Ramy Bensebaini,8,83,919,0,0,6.96
Paris Saint Germain,Grzegorz Krychowiak,3,93,564,0,0,6.95
Toulouse,Martin Braithwaite,23,75,446,3,6,6.95
Fc Nantes,Guillaume Gillet,22,83,1527,0,2,6.95
Ogc Nice,Alassane Pléa,24,81,482,2,4,6.95
Toulouse,Oscar Trejo,64,75,884,5,7,6.95
Montpellier,Ellyes Skhiri,22,85,1521,1,2,6.94
Nancy,Faitout Maouassa,9,62,126,3,4,6.94
Olympique De Marseille,Tomáš Hubočan,1,80,314,0,0,6.94
Toulouse,Yann Bodiger,25,72,653,3,3,6.94
Dijon,Loïs Diony,51,72,461,8,8,6.94
Saint Etienne,Kévin Théophile-Catherine,9,78,1036,2,2,6.94
Dijon,Frédéric Sammaritano,55,80,635,4,4,6.94
Olympique De Marseille,Doria,2,83,652,0,0,6.94
Ogc Nice,Walter Benítez,0,89,48,0,0,6.93
Lille Osc,Rony Lopes,30,76,501,4,6,6.93
Lorient,Jimmy Cabot,29,77,390,4,7,6.93
Paris Saint Germain,Serge Aurier,24,89,852,3,5,6.93
Toulouse,Issa Diop,5,74,701,2,1,6.93
Bastia,Yannick Cahuzac,12,84,861,0,1,6.93
Fc Nantes,Préjuce Nakoulma,10,85,177,0,1,6.93
Nancy,Modou Diagne,4,79,548,0,1,6.93
Lille Osc,Junior Alonso,8,83,503,1,1,6.93
Lorient,Mathieu Peybernes,1,79,1181,0,0,6.92
Lille Osc,Xeka,9,82,516,2,1,6.92
Ogc Nice,Younès Belhanda,43,83,1186,6,4,6.92
Caen,Alaeddine Yahia,6,78,743,0,1,6.92
Dijon,Yunis Abdelhamid,3,83,556,0,0,6.92
Angers,Romain Thomas,3,86,1330,0,0,6.92
Ogc Nice,Maxime Le Marchand,1,93,561,0,0,6.92
Metz,Eiji Kawashima,0,47,65,0,0,6.92
Olympique De Marseille,Patrice Evra,6,83,379,0,1,6.92
As Monaco,Danijel Subašić,1,63,575,0,0,6.92
Dijon,Cédric Varrault,4,83,1016,0,0,6.92
Caen,Ivan Santini,25,66,548,2,6,6.91
Dijon,Júlio Tavares,29,59,444,3,3,6.91
Angers,Abdoulaye Bamba,9,81,207,2,2,6.91
Ogc Nice,Dalbert,26,87,1245,3,4,6.91
Stade Rennais,Giovanni Sio,27,76,755,1,6,6.91
Fc Nantes,Emiliano Sala,32,61,455,4,4,6.91
Ogc Nice,Yoan Cardinale,0,77,766,0,0,6.91
Olympique Lyonnais,Rachid Ghezzal,26,77,525,2,5,6.91
Guingamp,Baissama Sankoh,3,85,385,0,0,6.91
Olympique Lyonnais,Mapou Yanga-Mbiwa,0,89,1232,0,0,6.90
Bordeaux,Jaroslav Plašil,24,82,974,5,2,6.90
Angers,Baptiste Santamaria,13,81,1303,0,0,6.90
Toulouse,Andy Delort,6,63,238,0,3,6.90
Nancy,Amine Bassi,1,80,28,0,0,6.90
Saint Etienne,Dylan Saint-Louis,1,57,17,0,0,6.90
Guingamp,Dorian Lévêque,0,82,49,0,0,6.90
Ogc Nice,Hicham Mahou,3,100,5,0,0,6.90
Caen,Matthieu Dreyer,0,54,38,0,0,6.90
Bastia,Nicolas Saint-Ruf,1,86,313,1,0,6.90
Angers,Vincent Manceau,34,78,1005,0,2,6.90
Saint Etienne,Romain Hamouma,48,74,396,5,9,6.90
Saint Etienne,Oussama Tannane,20,77,324,1,2,6.89
Montpellier,Nordi Mukiele,15,81,594,0,1,6.89
Montpellier,Lukáš Pokorný,1,87,464,0,0,6.89
Guingamp,Étienne Didot,38,80,1160,1,2,6.89
Nancy,Erick Cabaco,1,71,434,1,0,6.88
Lille Osc,Yassine Benzia,35,82,604,3,5,6.88
Lorient,Wesley Lautoa,3,86,700,0,0,6.88
As Monaco,Adama Traoré,1,88,101,0,0,6.88
Olympique Lyonnais,Jérémy Morel,19,83,1251,4,5,6.88
Bordeaux,Isaac Thelin,3,62,33,2,1,6.88
Dijon,Baptiste Reynet,0,60,714,0,0,6.88
Dijon,Fouad Chafik,18,76,739,1,1,6.88
As Monaco,Valère Germain,21,76,480,3,1,6.88
Olympique Lyonnais,Rafael,14,81,848,3,7,6.88
Nancy,Joeffrey Cuffaut,6,80,766,1,0,6.88
Fc Nantes,Koffi Djidji,1,78,765,0,0,6.88
Montpellier,Daniel Congré,3,86,755,0,0,6.87
Bastia,Florian Marange,4,77,499,0,1,6.87
As Monaco,Djibril Sidibé,26,81,1062,5,5,6.87
Olympique Lyonnais,Anthony Lopes,3,70,737,1,1,6.87
Bordeaux,Cédric Carrasso,0,58,367,0,0,6.87
Fc Nantes,Lucas Lima,64,71,980,2,9,6.87
Nancy,Alou Diarra,7,73,361,0,0,6.86
Dijon,Ádám Lang,7,82,607,0,1,6.86
Saint Etienne,Henri Saivet,22,78,594,2,3,6.86
Lille Osc,Sébastien Corchia,23,75,749,1,4,6.86
Nancy,Youssef Aït Bennasser,16,78,734,1,2,6.86
Montpellier,Paul Lasne,28,82,507,2,1,6.86
Toulouse,Clément Michelin,1,67,87,0,0,6.86
Nancy,Julien Cétout,25,77,742,2,2,6.86
Lille Osc,Naïm Sliti,31,77,265,1,3,6.86
Angers,Issa Cissokho,7,79,423,2,2,6.85
Guingamp,Jonathan Martins Pereira,12,81,466,0,1,6.85
Lille Osc,Franck Béria,15,79,773,0,3,6.85
Ogc Nice,Anastasios Donis,5,91,106,1,1,6.85
As Monaco,Ivan Cavaleiro,3,77,20,0,1,6.85
Metz,Guido Milan,3,78,432,0,0,6.85
Bordeaux,François Kamano,20,79,372,4,5,6.85
Metz,Ivan Balliu,13,76,742,5,4,6.85
Lorient,Arnold Mvuemba,40,90,1521,1,5,6.85
Stade Rennais,Pedro Mendes,2,81,614,0,0,6.84
Saint Etienne,Jérémy Clément,2,90,217,0,0,6.84
Stade Rennais,Benoît Costil,1,52,585,1,0,6.84
Caen,Ismaël Diomandé,2,79,295,0,0,6.84
Bordeaux,Gaëtan Laborde,30,66,397,5,7,6.84
Fc Nantes,Léo Dubois,39,75,1060,7,5,6.83
Stade Rennais,Ludovic Baal,27,76,1403,5,4,6.83
Caen,Jonathan Delaplace,30,79,795,4,5,6.83
Toulouse,Steeve Yago,4,72,565,0,0,6.83
Stade Rennais,Romain Danzé,25,77,1286,2,1,6.83
Caen,Frédéric Guilbert,11,72,560,1,2,6.83
Bordeaux,Youssouf Sabaly,33,82,1013,4,3,6.83
Nancy,Issiar Dia,15,70,306,3,2,6.83
Stade Rennais,Clément Chantôme,0,88,134,0,0,6.83
Bastia,Sadio Diallo,20,78,530,3,4,6.83
Guingamp,Lucas Deaux,25,79,1331,5,4,6.82
Nancy,Sergey Chernik,0,48,209,0,0,6.82
Metz,Georges Mandjeck,16,78,801,1,2,6.82
Montpellier,William Rémy,3,81,376,1,1,6.82
Bordeaux,Diego Rolán,17,79,510,0,1,6.82
Saint Etienne,Nolan Roux,10,69,187,1,1,6.82
As Monaco,Nabil Dirar,27,82,356,3,3,6.82
Olympique De Marseille,Rémy Cabella,26,86,756,4,6,6.82
Bastia,Enzo Crivelli,21,67,336,1,1,6.82
Guingamp,Benjamin Angoua,1,77,137,1,1,6.81
Nancy,Guy N'Dy Assembé,0,47,313,0,0,6.81
Angers,Jonathan Bamba,14,77,263,2,3,6.81
Stade Rennais,Gélson Fernandes,7,87,729,0,0,6.81
Toulouse,François Moubandje,20,71,862,1,2,6.81
Olympique Lyonnais,Sergi Darder,24,83,677,2,4,6.81
Lille Osc,Éder,33,72,498,4,5,6.81
Olympique De Marseille,Morgan Sanson,58,81,1061,14,13,6.81
Angers,Famara Diédhiou,32,69,445,1,6,6.80
As Monaco,Irvin Cardona,0,75,3,0,0,6.80
Stade Rennais,James Léa Siliki,0,50,3,0,0,6.80
Ogc Nice,Olivier Boscagli,0,87,26,0,0,6.80
Ogc Nice,Mickaël Le Bihan,4,76,65,0,0,6.80
Saint Etienne,Mickael Nade,0,73,36,0,0,6.80
Angers,Ismaël Traoré,6,83,956,1,1,6.80
Lorient,Benjamin Lecomte,0,60,584,0,0,6.80
As Monaco,Benjamin Mendy,27,76,648,5,6,6.80
Guingamp,Mathieu Bodmer,5,87,824,1,0,6.79
Angers,Pablo Martinez,4,78,181,0,0,6.79
Saint Etienne,Cheikh M'Bengue,9,76,380,1,1,6.79
Paris Saint Germain,Hatem Ben Arfa,18,84,339,1,5,6.79
Nancy,Michaël Chrétien,3,80,336,0,1,6.78
Fc Nantes,Mariusz Stępiński,15,68,190,4,5,6.78
Fc Nantes,Amine Harit,35,83,895,1,2,6.78
Lille Osc,Yves Bissouma,11,79,319,0,0,6.78
Guingamp,Moustapha Diallo,11,75,418,2,1,6.78
Toulouse,Alban Lafont,1,48,501,0,0,6.78
Fc Nantes,Yacine Bammou,23,72,514,1,3,6.78
Ogc Nice,Vincent Koziello,11,92,1024,1,1,6.78
Bordeaux,Vukašin Jovanović,2,84,273,0,0,6.78
Guingamp,Thibault Giresse,12,85,187,0,1,6.78
Lorient,Majeed Waris,29,79,579,5,6,6.77
Montpellier,Yacouba Sylla,4,83,504,0,1,6.77
Lille Osc,Julian Palmieri,16,81,590,2,3,6.77
Dijon,Chang-Hoon Kwon,5,75,50,0,2,6.77
Bastia,Jean-Louis Leca,0,45,468,0,0,6.77
Metz,Benoît Assou-Ekotto,8,73,426,1,1,6.77
Metz,Cheick Doukouré,10,85,756,1,0,6.77
Bordeaux,Adam Ounas,21,71,323,2,5,6.77
Stade Rennais,Kamil Grosicki,25,73,268,3,7,6.77
Bastia,Allan Saint-Maximin,51,78,611,2,7,6.77
Bordeaux,Théo Pellenard,2,67,138,0,0,6.77
Toulouse,Jessy Pi,7,70,152,1,3,6.76
Nancy,Loïc Puyo,18,73,422,0,1,6.76
Stade Rennais,Adama Diakhaby,8,69,165,0,2,6.76
Lorient,Mohamed Mara,6,83,172,1,1,6.76
Bastia,Alexander Djiku,6,75,497,0,0,6.76
Guingamp,Nicolas Benezet,3,62,29,1,1,6.76
Bordeaux,Abdou Traoré,1,95,71,0,0,6.76
Nancy,Maurice Dalé,18,67,269,4,2,6.76
Lille Osc,Vincent Enyeama,2,60,547,0,0,6.76
Olympique De Marseille,André Zambo Anguissa,17,87,1054,1,2,6.76
Guingamp,Jordan Ikoko,12,84,713,1,1,6.76
Caen,Jordan Adeoti,8,82,891,0,2,6.76
Angers,Nicolas Pépé,19,77,337,1,3,6.76
Bastia,Abdelhamid El Kaoutari,0,80,360,0,0,6.76
Metz,Yann Jouffre,30,86,594,2,2,6.76
Metz,Chris Philipps,3,82,269,0,0,6.75
Dijon,Vincent Rufli,11,75,394,2,1,6.75
Dijon,Florent Balmont,20,86,970,2,0,6.75
Saint Etienne,Kévin Malcuit,13,76,649,3,2,6.75
Lorient,Mattéo Guendouzi,0,92,208,0,0,6.75
Caen,Syam Ben Youssef,1,81,533,0,0,6.75
Stade Rennais,Afonso Figueiredo,3,87,123,0,0,6.75
Metz,Milan Biševac,0,80,493,0,0,6.75
Stade Rennais,Dimitri Cavaré,0,65,22,0,0,6.75
Ogc Nice,Mounir Obbadi,10,88,444,0,1,6.75
Ogc Nice,Rémi Walter,12,90,870,1,1,6.75
Toulouse,Alexis Blin,8,77,737,0,0,6.74
Stade Rennais,Wesley Saïd,7,81,272,0,1,6.74
Toulouse,Ola Toivonen,21,74,473,2,1,6.74
Metz,Thomas Didillon,4,50,456,0,1,6.74
Toulouse,Jimmy Durmaz,20,75,487,1,5,6.74
Toulouse,Kelvin Amian,8,77,411,0,0,6.74
Lille Osc,Ricardo Kishna,11,72,118,0,2,6.74
Lorient,François Bellugou,6,87,828,0,1,6.74
Montpellier,Jérôme Roussillon,36,82,931,1,3,6.73
Ogc Nice,Bassem Srarfi,1,91,20,0,0,6.73
Dijon,Valentin Rosier,0,78,49,0,0,6.73
Montpellier,Casimir Ninga,5,70,87,2,0,6.73
Saint Etienne,Fabien Lemoine,7,85,495,0,0,6.73
Montpellier,Laurent Pionnier,0,64,436,0,0,6.73
Fc Nantes,Maxime Dupé,0,53,223,0,0,6.73
Angers,Yoann Andreu,5,80,454,0,2,6.73
Bastia,Mehdi Mostefa,12,76,809,1,1,6.73
Metz,Fallou Diagne,5,76,342,0,0,6.73
Ogc Nice,Arnaud Lusamba,0,86,114,0,0,6.73
Dijon,Marvin Martin,13,76,172,1,2,6.73
Dijon,Oussama Haddadi,17,74,332,2,0,6.72
Toulouse,Corentin Jean,20,78,283,2,5,6.72
Guingamp,Marcus Coco,37,74,646,2,4,6.72
Stade Rennais,Adrien Hunou,12,77,392,0,2,6.72
Bordeaux,Jérémy Ménez,16,83,468,2,5,6.72
As Monaco,Andrea Raggi,3,78,311,0,0,6.72
Dijon,Jordan Marié,12,82,558,1,1,6.72
Olympique Lyonnais,Maciej Rybus,12,85,502,1,1,6.72
Guingamp,Sloan Privat,6,62,84,1,2,6.72
Olympique Lyonnais,Maxwel Cornet,21,75,421,2,1,6.71
Dijon,Johan Gastien,8,82,429,0,0,6.71
Paris Saint Germain,Alphonse Aréola,0,85,297,0,0,6.71
Saint Etienne,Alexander Søderlund,8,73,146,1,2,6.71
Angers,Pierrick Capelle,22,79,591,1,2,6.71
Caen,Hervé Bazile,18,76,146,3,5,6.71
Lorient,Vincent Le Goff,16,85,1553,1,1,6.71
Bastia,Lassana Coulibaly,18,79,717,2,2,6.71
Lorient,Zargo Touré,9,85,801,0,0,6.71
Guingamp,Karl-Johan Johnsson,3,55,534,2,2,6.71
Lorient,Walid Mesloub,19,82,692,1,4,6.71
Saint Etienne,Robert Berić,9,73,208,0,0,6.70
Stade Rennais,Firmin Ndombe Mubele,11,72,209,0,3,6.70
Lorient,Pierre-Yves Hamel,0,89,8,0,0,6.70
Nancy,Youssouf Hadji,13,63,224,1,1,6.70
Caen,Jordan Leborgne,1,69,65,0,0,6.70
Bastia,Geoffrey Acheampong,0,33,2,0,0,6.70
Fc Nantes,Kolbeinn Sigthorsson,1,53,24,0,0,6.70
Caen,Emmanuel Imorou,4,78,181,0,1,6.70
Lorient,Erwin Koffi,8,81,343,1,0,6.70
Metz,Jonathan Rivierez,8,77,311,1,1,6.70
Nancy,Vincent Marchetti,9,77,300,1,1,6.69
Olympique De Marseille,Bouna Sarr,12,84,266,1,3,6.69
Angers,Mathieu Michel,0,62,343,0,0,6.69
Saint Etienne,Pierre-Yves Polomat,6,77,228,1,2,6.69
Bastia,Florian Raspentino,3,58,36,0,0,6.68
Lille Osc,Martin Terrier,9,87,83,0,0,6.68
Nancy,Diallo Guidileye,9,80,640,2,2,6.68
Metz,Gauthier Hein,8,82,156,0,2,6.68
Guingamp,Alexandre Mendy,14,70,124,0,0,6.67
Paris Saint Germain,Jesé Rodríguez,4,81,77,0,0,6.67
Bastia,Pierre Bengtsson,27,71,690,1,5,6.67
Olympique De Marseille,Clinton N'Jie,16,78,215,1,2,6.67
Bordeaux,Milan Gajić,13,74,317,0,0,6.66
Bastia,Gaël Danic,27,67,487,3,4,6.66
Bordeaux,Jérôme Prior,1,65,224,0,0,6.66
Nancy,Anthony Robic,14,75,238,0,2,6.66
Metz,Mevlüt Erdinç,10,66,174,1,2,6.66
Bastia,Axel Ngando,25,85,343,2,3,6.66
Montpellier,Jonathan Ikoné,11,78,201,1,2,6.66
Olympique Lyonnais,Jordan Ferri,20,87,604,2,5,6.66
Fc Nantes,Enock Kwateng,0,76,155,0,0,6.66
Lorient,Moryke Fofana,7,78,102,1,1,6.66
Fc Nantes,Adrien Thomasson,20,81,777,2,2,6.66
Dijon,Romain Amalfitano,7,80,446,0,0,6.65
Caen,Steed Malbranque,6,84,167,0,1,6.65
Lorient,Cafú,17,89,540,2,1,6.65
Bastia,Gilles Cioni,10,67,444,0,0,6.65
Metz,Thibaut Vion,2,58,62,1,1,6.65
Metz,Boris Mathis,1,80,4,0,0,6.65
Montpellier,Alexandre Llovet,1,33,3,1,0,6.65
Olympique De Marseille,Aaron Leya Iseka,5,73,61,2,0,6.65
Angers,Jamel Saihi,4,81,123,0,0,6.65
Caen,Romain Genevois,5,76,218,0,0,6.65
Metz,Kévin Lejeune,7,72,146,0,1,6.64
Olympique De Marseille,Saîf-Eddine Khaoui,4,66,37,0,0,6.64
Dijon,Dylan Bahamboula,4,80,141,0,0,6.64
Fc Nantes,Abdoulaye Touré,2,82,188,0,0,6.63
Caen,Rémy Vercoutre,1,52,500,0,0,6.63
Caen,Nicolas Seube,8,83,379,0,1,6.63
Bastia,Thievy Bifouma,11,74,134,0,0,6.63
Bastia,Prince Oniangué,7,77,282,0,1,6.63
Saint Etienne,Kévin Monnet-Paquet,41,78,595,4,5,6.63
Metz,Opa Nguette,21,75,384,2,0,6.63
Montpellier,Isaac Mbenza,12,78,167,1,2,6.63
Bastia,Lindsay Rose,1,80,258,0,0,6.63
Guingamp,Nill De Pauw,16,80,244,2,2,6.62
Toulouse,Dodi Lukebakio,2,80,24,0,0,6.62
Toulouse,Tongo Doumbia,4,82,210,0,0,6.62
Fc Nantes,Sérgio Oliveira,2,81,60,0,1,6.62
Angers,Mateo Pavlović,8,76,250,0,1,6.62
Dijon,Jérémie Bela,2,77,83,1,1,6.62
Lorient,Alhassan Wakaso,3,86,344,0,0,6.62
Metz,Habib Diallo,7,69,135,1,0,6.62
Angers,Férébory Doré,4,84,78,0,0,6.61
Paris Saint Germain,Jean-Kévin Augustin,6,84,26,2,1,6.61
Lorient,Steven Moreira,21,80,974,3,4,6.61
Angers,Gilles Sunu,5,82,210,0,0,6.60
Caen,Pape Sane,2,78,59,0,0,6.60
Montpellier,Joris Marveaux,2,77,124,0,1,6.60
Lille Osc,Hamza Mendyl,0,100,1,0,0,6.60
As Monaco,Seydou Sy,0,47,7,0,0,6.60
Saint Etienne,Digbo Maiga,1,76,103,0,0,6.60
Nancy,Serge N'Guessan,5,82,170,0,0,6.60
Saint Etienne,Ben Kantie Karamoko,0,85,33,0,0,6.60
Bastia,Paul Charruau,0,43,6,0,0,6.60
Dijon,Yohann Rivière,4,63,38,1,1,6.60
Metz,Nicolas Basin,0,50,4,0,0,6.60
Caen,Vincent Bessat,53,78,957,6,8,6.59
Metz,Florent Mollet,17,88,356,1,3,6.59
Olympique De Marseille,Karim Rekik,4,89,365,0,0,6.59
Nancy,Abdou Coulibaly,6,77,127,0,1,6.59
Toulouse,Pavle Ninkov,2,71,46,0,0,6.59
Bordeaux,Maxime Poundjé,2,74,154,0,1,6.59
Paris Saint Germain,Gonçalo Guedes,3,86,51,1,1,6.58
Bordeaux,Thomas Touré,9,76,106,1,0,6.58
Lorient,Jérémie Aliadière,3,62,81,1,0,6.58
Nancy,Alexis Busin,4,74,31,0,1,6.58
Olympique De Marseille,Henri Bedimo,5,83,472,0,2,6.58
Ogc Nice,Vincent Marcel,1,93,78,0,0,6.58
Fc Nantes,Jules Iloki,16,75,311,4,3,6.58
Fc Nantes,Rémy Riou,0,58,322,0,0,6.58
Lorient,Romain Philippoteaux,15,76,400,1,3,6.58
