Team,Name,Accurate passing percentage,Assists,Tackles,Successful Dribbles,Goals,Rating
Genoa,Mattia Perin,53,0,1,0,0,7.01
Lazio,Antonio Candreva,82,3,7,34,10,7.01
Juventus,Daniele Rugani,89,0,29,7,0,7.01
Juventus,Sami Khedira,85,4,16,14,5,7.00
Empoli,Mário Rui,82,2,63,25,0,7.00
Chievoverona,Federico Mattiello,75,1,2,1,0,7.00
Sassuolo,Luca Antei,81,1,14,0,0,7.00
Atalanta,Luigi Giorgi,100,0,1,0,0,7.00
Napoli,Vlad Chiricheş,90,0,10,5,1,7.00
Napoli,Faouzi Ghoulam,87,3,43,30,0,6.99
Napoli,Dries Mertens,77,5,12,36,5,6.99
Milan,Cristián Zapata,82,0,24,4,1,6.99
Fiorentina,Marcos Alonso,83,4,51,23,3,6.99
Inter,Jonathan Biabiany,86,2,30,40,1,6.99
Atalanta,Boukary Dramé,82,0,48,32,0,6.99
Sampdoria,Antonio Cassano,70,5,7,18,2,6.99
Carpi,Riccardo Gagliolo,70,0,93,20,1,6.99
Napoli,Allan,86,5,109,57,3,6.99
Fiorentina,Matías Fernández,91,3,28,18,1,6.99
Juventus,Kwadwo Asamoah,91,1,12,10,0,6.98
Juventus,Patrice Evra,86,3,54,14,2,6.98
Palermo,Gastón Brugman,83,1,32,10,0,6.97
Bologna,Marios Oikonomou,81,1,41,5,0,6.97
Udinese,Francesco Lodi,81,1,18,9,1,6.97
Sampdoria,Roberto Soriano,84,4,64,39,8,6.97
Atalanta,Berat Djimsiti,82,0,5,0,0,6.97
Lazio,Ogenyi Onazi,81,1,37,10,1,6.97
Roma,Antonio Rüdiger,87,0,44,8,2,6.96
Bologna,Franco Brienza,80,3,21,19,3,6.96
Frosinone,Federico Dionisi,68,4,32,37,9,6.96
Atalanta,Mauricio Pinilla,68,2,18,6,5,6.96
Sampdoria,Fabio Quagliarella,69,0,20,8,8,6.96
Torino,Cristian Molinaro,77,1,44,35,1,6.96
Empoli,Raffaele Maiello,87,0,14,4,0,6.96
Genoa,Blerim Džemaili,82,2,50,21,3,6.96
Sampdoria,Emiliano Viviano,55,0,2,0,0,6.95
Frosinone,Paolo Sammarco,77,1,52,11,4,6.95
Fiorentina,Cristian Tello,83,4,10,39,2,6.95
Juventus,Roberto Pereyra,90,1,11,20,0,6.95
Chievoverona,Dario Dainelli,80,0,17,3,1,6.94
Roma,Wojciech Szczęsny,67,0,0,3,0,6.94
Carpi,Simone Romagnoli,71,0,46,1,0,6.94
Sampdoria,Carlos Carbonero,86,3,34,12,0,6.94
Sassuolo,Šime Vrsaljko,79,4,67,25,0,6.94
Atalanta,Germán Denis,71,1,6,8,4,6.94
Chievoverona,Riccardo Meggiorini,63,7,19,10,5,6.94
Milan,Carlos Bacca,73,2,12,31,18,6.94
Torino,Gastón Silva,81,1,26,12,0,6.94
Lazio,Wesley Hoedt,83,0,32,9,0,6.94
Inter,Ivan Perišić,77,6,24,28,7,6.94
Frosinone,Leonardo Blanchard,69,1,30,9,3,6.94
Milan,M'Baye Niang,74,4,18,27,5,6.94
Chievoverona,Antonio Floro Flores,69,2,16,26,4,6.94
Napoli,Mirko Valdifiori,86,0,11,0,0,6.93
Chievoverona,Përparim Hetemaj,79,0,75,30,1,6.93
Inter,Alex Telles,80,1,38,24,0,6.93
Fiorentina,Khouma Babacar,70,1,10,5,5,6.93
Milan,Andrea Bertolacci,82,1,64,22,1,6.93
Carpi,Lorenzo Lollo,74,1,77,21,3,6.92
Chievoverona,Boštjan Cesar,82,0,36,2,1,6.92
Torino,Josef Martínez,83,1,11,6,3,6.92
Lazio,Ştefan Radu,85,1,22,9,0,6.92
Hellas Verona,Luca Marrone,79,3,27,20,1,6.91
Atalanta,Andrea Masiello,76,1,41,3,0,6.91
Atalanta,Alessandro Diamanti,74,1,13,9,1,6.91
Carpi,Simone Verdi,78,0,7,6,3,6.91
Sassuolo,Simone Missiroli,74,0,58,19,2,6.91
Juventus,Gianluigi Buffon,78,0,0,1,0,6.91
Atalanta,Marco Borriello,80,4,15,25,8,6.91
Roma,Edin Džeko,66,6,12,17,8,6.91
Empoli,Riccardo Saponara,76,11,29,69,5,6.91
Sassuolo,Lorenzo Pellegrini,78,0,29,11,3,6.91
Udinese,Molla Wagué,81,0,37,4,0,6.90
Palermo,Siniša Anđelković,79,1,34,0,0,6.90
Lazio,Mauricio,83,0,44,5,0,6.90
Bologna,Luca Rossettini,76,1,57,0,3,6.90
Juventus,Álvaro Morata,79,7,17,31,7,6.90
Palermo,Stefano Sorrentino,50,0,0,1,0,6.90
Carpi,Wallace,79,1,9,7,0,6.90
Genoa,Olivier Ntcham,82,1,20,20,0,6.90
Atalanta,Roberto Gagliardini,82,0,3,0,0,6.90
Empoli,Maurizio Pugliesi,52,0,0,0,0,6.90
Genoa,Eugenio Lamanna,56,0,0,0,0,6.90
Sampdoria,Luis Muriel,75,5,9,50,6,6.90
Milan,Alessio Romagnoli,86,0,45,5,0,6.90
Sassuolo,Alfred Duncan,75,5,66,42,1,6.90
Sassuolo,Paolo Cannavaro,80,1,32,5,0,6.90
Bologna,Antonio Mirante,54,0,0,3,0,6.89
Milan,Gianluigi Donnarumma,63,0,0,0,0,6.89
Inter,Fredy Guarin,77,1,20,23,1,6.89
Genoa,Luca Rigoni,79,0,53,7,4,6.89
Genoa,Gabriel Silva,68,2,49,28,0,6.89
Lazio,Felipe Anderson,72,4,58,68,7,6.89
Empoli,Federico Barba,89,1,10,1,0,6.89
Lazio,Abdoulay Konko,77,0,45,20,0,6.89
Hellas Verona,Eros Pisano,69,0,68,18,5,6.89
Torino,Alessandro Gazzi,82,0,14,2,0,6.89
Carpi,Stefano Sabelli,60,0,20,0,1,6.89
Sampdoria,Ricardo Álvarez,86,1,15,36,1,6.88
Bologna,Sergio Floccari,82,1,13,27,6,6.88
Fiorentina,Panagiotis Kone,89,1,9,3,0,6.88
Bologna,Adam Masina,74,3,70,25,2,6.88
Hellas Verona,Urby Emanuelson,84,1,23,2,0,6.88
Chievoverona,Albano Bizzarri,50,0,0,1,0,6.88
Udinese,Antonio Di Natale,73,4,3,4,2,6.88
Carpi,Gaetano Letizia,69,0,102,40,1,6.88
Napoli,Alberto Grassi,78,0,34,6,0,6.88
Bologna,Amadou Diawara,84,1,75,21,0,6.88
Lazio,Senad Lulić,78,3,71,39,3,6.87
Sassuolo,Nicola Sansone,80,4,26,42,7,6.87
Atalanta,Rafael Tolói,77,0,48,8,1,6.87
Palermo,Ivajlo Čočev,78,2,49,10,0,6.87
Carpi,Raffaele Bianco,78,3,52,15,1,6.87
Milan,Juraj Kucka,76,3,82,39,1,6.87
Hellas Verona,Mattia Zaccagni,80,0,5,2,0,6.87
Empoli,Ronaldo,87,0,1,4,0,6.87
Hellas Verona,Vaggelīs Moras,82,1,48,15,1,6.86
Empoli,Manuel Pucciarelli,83,3,37,38,6,6.86
Udinese,Guilherme,80,0,6,3,0,6.86
Milan,Luiz Adriano,78,3,10,4,4,6.86
Chievoverona,Valter Birsa,75,7,37,39,6,6.86
Bologna,Lorenzo Crisetig,77,0,9,6,0,6.86
Palermo,Mato Jajalo,80,1,61,14,0,6.86
Sassuolo,Grégoire Defrel,83,3,19,20,7,6.86
Milan,Keisuke Honda,82,3,34,32,1,6.86
Juventus,Simone Padoin,90,0,11,3,1,6.85
Chievoverona,Nicola Rigoni,80,1,57,5,3,6.85
Fiorentina,Mauro Zárate,85,1,10,21,3,6.85
Atalanta,Guglielmo Stendardo,83,0,28,2,1,6.85
Frosinone,Daniel Ciofani,62,1,12,12,9,6.85
Roma,Seydou Keita,86,0,29,5,1,6.85
Carpi,Lorenzo Pasciuti,65,3,25,10,2,6.85
Napoli,Elseid Hysaj,86,2,88,25,0,6.85
Juventus,Martín Cáceres,94,0,5,0,0,6.85
Bologna,Emil Krafth,81,0,4,0,0,6.85
Frosinone,Daniele Verde,74,0,1,4,0,6.85
Sassuolo,Gianluca Pegolo,56,0,0,0,0,6.85
Carpi,Simone Colombi,35,0,0,0,0,6.85
Sampdoria,Dodô,76,1,24,29,0,6.85
Fiorentina,Nenad Tomović,87,0,38,9,0,6.85
Inter,Juan Jesus,83,0,36,12,0,6.84
Sampdoria,Nenad Krstičić,81,1,19,5,0,6.84
Bologna,Angelo Da Costa,63,0,0,0,0,6.84
Fiorentina,Joan Verdu,94,0,8,1,1,6.84
Roma,Umar Sadiq,69,0,2,2,2,6.84
Udinese,Emmanuel Badu,76,1,38,36,4,6.84
Sassuolo,Federico Peluso,74,1,71,17,1,6.84
Roma,Juan Iturbe,70,0,5,10,1,6.84
Atalanta,Marco Sportiello,51,0,0,1,0,6.84
Palermo,Giancarlo González,77,0,33,4,2,6.83
Bologna,Ibrahima Mbaye,82,0,35,5,0,6.83
Fiorentina,Mario Suárez,93,0,10,9,1,6.83
Torino,Daniele Baselli,79,3,56,39,4,6.83
Udinese,Danilo,73,0,39,6,0,6.83
Empoli,Łukasz Skorupski,67,0,0,0,0,6.83
Genoa,Panagiotis Tachtsidis,72,2,27,16,2,6.83
Genoa,Sebastien De Maio,80,1,49,8,1,6.83
Inter,Rodrigo Palacio,82,4,21,32,2,6.83
Sassuolo,Andrea Consigli,66,0,0,1,0,6.82
Chievoverona,Alberto Paloschi,68,2,11,11,8,6.82
Hellas Verona,Leandro Greco,86,0,53,29,1,6.82
Palermo,Roberto Vitiello,84,0,17,0,0,6.82
Bologna,Matteo Brighi,81,0,48,11,0,6.82
Atalanta,Andrea Conti,77,1,30,5,2,6.82
Napoli,Manolo Gabbiadini,76,3,1,3,5,6.82
Sampdoria,Niklas Moisander,86,0,25,3,0,6.82
Torino,Afriyie Acquah,75,3,24,46,2,6.82
Carpi,Isaac Cofie,73,1,66,14,0,6.82
Lazio,Danilo Cataldi,84,3,27,2,1,6.82
Roma,Lucas Digne,81,3,56,25,3,6.82
Chievoverona,Massimo Gobbi,77,1,56,22,0,6.81
Hellas Verona,Luca Toni,55,0,4,8,6,6.81
Fiorentina,Nikola Kalinić,79,3,9,13,12,6.81
Torino,Joel Obi,79,0,21,7,1,6.81
Hellas Verona,Giampaolo Pazzini,68,1,5,3,6,6.81
Fiorentina,Giuseppe Rossi,78,2,6,5,0,6.81
Fiorentina,Jakub Błaszczykowski,82,1,17,4,2,6.81
Udinese,Thomas Heurtaux,78,0,21,3,0,6.81
Udinese,Zdravko Kuzmanović,86,0,14,8,0,6.81
Bologna,Godfred Donsah,69,2,24,23,2,6.81
Frosinone,Daniel Pavlović,65,5,38,5,0,6.80
Frosinone,Robert Gucher,75,0,42,11,0,6.80
Hellas Verona,Matteo Bianchetti,77,0,43,2,1,6.80
Napoli,Ivan Strinić,89,0,7,2,0,6.80
Udinese,Ali Adnan,70,1,59,36,1,6.80
Chievoverona,Sergio Pellissier,72,0,3,1,5,6.80
Sampdoria,Alberto Brignoli,40,0,0,0,0,6.80
Atalanta,Gabriel Paletta,78,0,51,4,1,6.80
Hellas Verona,Juanito Gómez,69,0,26,14,1,6.80
Chievoverona,Giampiero Pinzi,83,0,40,3,0,6.80
Juventus,Simone Zaza,76,0,5,8,5,6.79
Juventus,Stephan Lichtsteiner,76,1,26,15,0,6.79
Empoli,Vincent Laurini,84,0,28,18,1,6.79
Carpi,Jerry Mbakogu,66,2,15,13,2,6.79
Palermo,Alberto Gilardino,73,2,8,8,10,6.79
Empoli,Lorenzo Ariaudo,84,0,5,0,0,6.79
Sampdoria,Joaquín Correa,84,1,17,60,3,6.79
Sassuolo,Matteo Politano,76,2,12,24,5,6.79
Carpi,Vid Belec,34,0,1,1,0,6.79
Genoa,Diego Laxalt,75,4,76,40,3,6.79
Empoli,Luca Bittante,78,0,20,8,0,6.78
Genoa,Alessio Cerci,74,2,14,31,4,6.78
Roma,Ervin Zukanović,83,1,11,1,3,6.78
Chievoverona,Lucas Castro,75,1,95,16,3,6.78
Udinese,Pablo Armero,70,0,8,2,1,6.78
Sampdoria,Andrea Ranocchia,85,0,21,2,0,6.78
Roma,Kevin Strootman,93,1,4,0,0,6.78
Bologna,Mattia Destro,64,3,18,18,8,6.77
Roma,Maicon,85,2,18,20,1,6.77
Lazio,Federico Marchetti,64,0,0,0,0,6.77
Udinese,Duván Zapata,67,2,5,17,8,6.77
Bologna,Saphir Taïder,85,1,43,9,0,6.77
Hellas Verona,Artur Ioniță,80,2,71,17,4,6.77
Genoa,Issa Cissokho,84,1,9,8,0,6.77
Napoli,Christian Maggio,80,0,17,0,0,6.77
Carpi,Marco Crimi,68,1,54,8,0,6.77
Sampdoria,David Ivan,83,0,50,6,1,6.77
Fiorentina,Ciprian Tătărușanu,73,0,1,1,0,6.76
Napoli,Omar El Kaddouri,90,2,5,5,1,6.76
Chievoverona,Nicolás Spolli,84,0,18,3,0,6.76
Napoli,David López,89,1,32,7,1,6.76
Chievoverona,Simone Pepe,77,3,15,2,3,6.76
Atalanta,Marco D'Alessandro,73,2,26,33,3,6.76
Atalanta,Jasmin Kurtić,78,0,47,14,2,6.76
Torino,Marco Benassi,76,2,33,13,3,6.76
Lazio,Sergej Milinković-Savić,72,0,35,23,1,6.76
Udinese,Silvan Widmer,68,2,41,23,0,6.76
Hellas Verona,Michelangelo Albertazzi,68,0,19,2,0,6.76
Inter,Davide Santon,88,1,16,8,0,6.76
Udinese,Manuel Iturra,84,1,37,8,0,6.76
Hellas Verona,Rafael Márquez,80,0,9,2,0,6.76
Palermo,Edoardo Goldaniga,68,0,19,3,2,6.75
Atalanta,Cristian Raimondi,66,0,39,2,0,6.75
Carpi,Emanuele Suagher,71,0,14,2,0,6.75
Carpi,Francesco Benussi,39,0,0,0,0,6.75
Carpi,Matteo Fedele,79,0,14,5,0,6.75
Chievoverona,Roberto Inglese,69,1,16,3,3,6.75
Inter,Danilo D'Ambrosio,75,0,48,20,2,6.75
Sampdoria,Angelo Palombo,80,0,6,1,0,6.74
Sampdoria,Mattia Cassani,80,1,32,9,0,6.74
Frosinone,Danilo Soddimo,70,2,47,42,1,6.74
Atalanta,Serge Gakpé,72,1,8,5,3,6.74
Palermo,Aleksandar Trajkovski,82,1,20,26,3,6.74
Roma,Iago Falque,86,2,15,5,2,6.74
Lazio,Ricardo Kishna,71,0,8,8,2,6.74
Sampdoria,Édgar Barreto,81,1,74,3,0,6.73
Inter,Martín Montoya,84,0,5,3,0,6.73
Frosinone,Nicola Leali,49,0,0,0,0,6.73
Lazio,Etrit Berisha,64,0,1,0,0,6.73
Napoli,Pepe Reina,78,0,2,0,0,6.73
Atalanta,Carlos Carmona,85,0,22,0,0,6.73
Genoa,Darko Lazović,69,2,10,11,0,6.72
Empoli,Marcel Büchel,82,1,30,18,2,6.72
Sampdoria,Matías Silvestre,85,0,27,6,0,6.72
Udinese,Ivan Piris,81,0,46,13,0,6.72
Sassuolo,Karim Laribi,76,0,9,3,0,6.72
Chievoverona,Paul-José Mpoku,76,0,7,15,0,6.72
Torino,Danilo Avelar,70,2,12,0,0,6.72
Atalanta,Nicolò Cherubin,75,0,9,3,1,6.72
Sassuolo,Marcello Trotta,77,0,1,4,1,6.71
Milan,Mattia De Sciglio,77,1,39,9,0,6.71
Frosinone,Luca Paganini,68,2,46,16,2,6.71
Empoli,Assane Dioussé,86,0,18,13,0,6.71
Fiorentina,Manuel Pasqual,83,2,21,1,0,6.71
Sampdoria,Modibo Diakité,74,0,32,12,1,6.70
Udinese,Orestis Karnezis,49,0,0,0,0,6.70
Milan,Manuel Locatelli,78,0,1,1,0,6.70
Juventus,Neto,94,0,0,0,0,6.70
Carpi,Kamil Wilczek,73,0,2,2,0,6.70
Roma,Salih Uçan,90,1,2,0,0,6.70
Hellas Verona,Filip Helander,80,0,35,3,2,6.70
Chievoverona,Nikola Ninković,75,0,2,0,0,6.70
Empoli,Franco Signorelli,71,0,1,1,0,6.70
Torino,Maxi López,66,2,13,8,4,6.70
Roma,Morgan De Sanctis,70,0,0,0,0,6.70
Frosinone,Adriano Russo,77,0,24,3,1,6.70
Palermo,Andrea Rispoli,74,4,24,12,0,6.70
Frosinone,Oliver Kragl,64,0,24,11,1,6.69
Milan,Kevin-Prince Boateng,75,0,5,3,1,6.69
Carpi,Fabrizio Poli,72,0,19,1,0,6.69
Fiorentina,Tino Costa,82,0,17,8,0,6.69
Bologna,Alex Ferrari,78,0,53,16,0,6.69
Inter,Yuto Nagatomo,83,0,53,11,0,6.69
Carpi,Kevin Lasagna,62,2,13,13,5,6.69
Roma,William Vainqueur,92,2,25,5,0,6.69
Milan,Davide Calabria,72,0,20,0,0,6.68
Chievoverona,Filippo Costa,65,0,4,6,0,6.68
Sassuolo,Emanuele Terranova,90,0,2,0,0,6.68
Lazio,Stefano Mauri,79,1,4,1,1,6.68
Torino,Alexander Farnerud,83,0,1,3,0,6.68
Milan,José Mauri,90,0,7,2,0,6.68
Genoa,Goran Pandev,79,0,1,13,0,6.68
Palermo,Oscar Hiljemark,81,5,46,13,4,6.68
Sassuolo,Marcello Gazzola,79,1,4,1,0,6.68
Hellas Verona,Luca Siligardi,73,0,28,30,2,6.67
Lazio,Filip Đorđević,72,2,11,5,3,6.67
Carpi,Antonio Di Gaudio,75,3,9,38,3,6.67
Atalanta,Giulio Migliaccio,66,0,24,0,0,6.67
Genoa,Diego Capel,84,0,6,6,0,6.66
Milan,Jérémy Ménez,81,0,8,3,2,6.66
Udinese,Emil Hallfreðsson,79,1,53,28,0,6.66
Chievoverona,Nicolas Frey,74,0,31,3,0,6.66
Genoa,Giovanni Marchese,74,0,12,0,0,6.65
Torino,Sanjin Prcić,76,0,1,1,0,6.65
Sampdoria,Federico Bonazzoli,88,0,1,1,0,6.65
Inter,Assane Gnoukouri,90,0,0,0,0,6.65
Milan,Antonio Nocerino,89,0,0,1,0,6.65
Torino,Daniele Padelli,67,0,0,1,0,6.65
Udinese,Stipe Perica,65,0,1,8,2,6.65
Palermo,Aljaž Struna,80,0,43,9,1,6.65
Bologna,Luca Rizzo,78,2,29,24,0,6.64
Bologna,Anthony Mounier,72,2,39,34,4,6.64
Sassuolo,Diego Falcinelli,75,1,12,3,2,6.64
Frosinone,Raman Chibsah,78,2,26,26,0,6.64
Palermo,Giuseppe Pezzella,72,0,15,11,0,6.64
Udinese,Edenilson,76,0,49,32,0,6.63
Juventus,Stefano Sturaro,78,0,30,11,1,6.63
Palermo,Robin Quaison,75,2,30,32,1,6.63
Atalanta,Gianpaolo Bellini,80,0,28,3,1,6.63
Sampdoria,Lazaros Christodoulopoulos,79,0,7,6,1,6.63
Udinese,Rodrigo Aguirre,68,1,3,2,0,6.63
Udinese,Marquinho,78,0,9,5,0,6.63
Sampdoria,Lorenzo De Silvestri,66,2,6,11,1,6.63
Carpi,Matteo Mancosu,65,0,6,5,2,6.63
Sampdoria,Jacopo Sala,77,1,47,12,0,6.63
Hellas Verona,Samuel Souprayen,79,0,32,14,0,6.63
Lazio,Patric,82,0,6,3,0,6.63
Napoli,Vasco Regini,84,0,34,10,0,6.62
Milan,Andrea Poli,89,1,14,6,0,6.62
Hellas Verona,Pierluigi Gollini,50,0,0,0,0,6.62
Sassuolo,Davide Biondini,70,0,21,6,0,6.62
Udinese,Giovanni Pasquale,71,0,7,0,0,6.62
Chievoverona,Gennaro Sardo,85,0,8,1,1,6.62
Empoli,Marco Zambelli,83,0,20,13,0,6.62
Frosinone,Alessandro Frara,70,0,17,4,2,6.62
Genoa,Riccardo Fiamozzi,82,0,9,3,0,6.61
Lazio,Alessandro Matri,66,1,2,5,4,6.61
Roma,Emerson Palmieri,84,0,7,1,1,6.60
Napoli,Nathaniel Chalobah,93,0,2,1,0,6.60
Juventus,Fernando Llorente,50,0,0,0,0,6.60
Palermo,Achraf Lazaar,73,2,69,41,1,6.60
Hellas Verona,Rômulo,85,1,3,4,0,6.60
Sassuolo,Claud Adjapong,88,0,2,0,0,6.60
Torino,Amauri,75,0,0,0,0,6.60
Carpi,Igor Bubnjić,80,0,12,0,0,6.60
Fiorentina,Luca Lezzerini,58,0,0,1,0,6.60
Bologna,Aaron Mattia Tabacchi,83,0,0,0,0,6.60
Frosinone,Mirko Gori,74,0,93,17,0,6.59
Hellas Verona,Ante Rebić,72,0,15,19,1,6.59
Frosinone,Aleksandăr Tonev,69,1,19,17,0,6.59
Bologna,Camilo Zúñiga,87,1,6,7,0,6.59
Empoli,Marko Livaja,73,0,2,13,1,6.59
Empoli,Daniele Croce,87,1,43,31,0,6.59
Carpi,Fabio Daprelà,76,0,5,1,0,6.58
Hellas Verona,Mohamed Fares,71,1,12,5,0,6.58
Frosinone,Arlind Ajeti,70,0,13,2,1,6.58
Udinese,Ryder Matos,81,2,13,31,2,6.58
Lazio,Edson Braafheid,72,0,4,0,0,6.58
Hellas Verona,Luca Checchin,75,0,3,0,0,6.58
Frosinone,Massimo Zappino,51,0,0,0,0,6.58
Lazio,Dušan Basta,81,0,28,12,0,6.57
Empoli,Rade Krunić,75,0,14,3,1,6.57
Empoli,Alessandro Piu,76,0,1,1,0,6.57
Frosinone,Aleandro Rosi,71,0,41,14,0,6.57
Bologna,Robert Acquafresca,68,0,1,1,0,6.57
Sampdoria,Pedro Pereira,80,1,18,2,0,6.57
Roma,Vasilīs Torosidīs,82,0,8,2,0,6.56
