Team,Name,Blocked shots,Errors lead to goal,Clearances,Interceptions,Tackles,Rating
Bournemouth,Steve Cook,39,1,352,76,46,7.19
West Ham United,Winston Reid,23,0,244,82,32,7.19
Chelsea,N'Golo Kanté,4,0,41,82,127,7.19
Chelsea,César Azpilicueta,8,0,119,71,84,7.17
Burnley,Ben Mee,46,1,300,72,47,7.16
Arsenal,Granit Xhaka,5,1,33,38,77,7.16
Liverpool,Joël Matip,12,1,154,47,47,7.16
Manchester City,İlkay Gündoğan,0,0,4,9,10,7.15
Tottenham,Victor Wanyama,9,1,69,40,90,7.14
Tottenham,Danny Rose,3,0,52,22,50,7.14
Arsenal,Shkodran Mustafi,4,0,129,62,54,7.14
Manchester United,Antonio Valencia,7,0,58,42,67,7.14
West Ham United,Andy Carroll,2,0,38,6,5,7.14
Chelsea,Gary Cahill,19,2,167,46,53,7.14
Crystal Palace,Christian Benteke,1,0,48,6,9,7.14
Chelsea,Diego Costa,3,0,39,7,18,7.13
Manchester United,Marcos Rojo,6,0,143,33,29,7.13
Southampton,Oriol Romeu,13,0,66,89,117,7.13
Everton,Ashley Williams,27,0,286,57,53,7.13
Arsenal,Santi Cazorla,2,0,3,7,10,7.13
Leicester City,Wilfred Ndidi,5,0,55,36,68,7.12
Swansea City,Alfie Mawson,27,1,169,30,29,7.12
Liverpool,Dejan Lovren,16,1,182,45,41,7.11
Manchester United,Juan Mata,0,0,8,12,22,7.11
West Bromwich Albion,Gareth McAuley,31,2,227,71,50,7.11
Hull City,Harry Maguire,27,0,141,63,54,7.11
Tottenham,Kieran Trippier,3,0,13,7,17,7.11
Burnley,Michael Keane,44,0,260,63,28,7.11
Tottenham,Kyle Walker,7,0,94,38,72,7.10
Chelsea,Willian,0,0,5,7,19,7.10
Tottenham,Eric Dier,17,1,149,35,48,7.10
Manchester City,Fernandinho,5,0,60,64,81,7.10
Manchester United,Joel Pereira,0,0,1,0,0,7.10
Southampton,Nathan Redmond,3,0,9,15,39,7.09
Chelsea,Marcos Alonso,5,0,76,44,56,7.08
Stoke City,Marc Muniesa,5,0,31,23,21,7.08
Southampton,Charlie Austin,1,0,13,4,14,7.07
Arsenal,Laurent Koscielny,22,0,202,90,48,7.07
Stoke City,Xherdan Shaqiri,0,0,2,9,11,7.07
Southampton,Maya Yoshida,14,0,144,47,30,7.07
Liverpool,James Milner,5,0,101,44,94,7.06
Chelsea,Nemanja Matić,9,0,46,50,51,7.06
Tottenham,Ben Davies,7,0,78,12,39,7.05
Everton,Ross Barkley,6,0,35,10,30,7.05
Sunderland,Jordan Pickford,0,3,35,3,0,7.04
Tottenham,Dele Alli,1,0,17,11,52,7.04
West Ham United,Pedro Obiang,7,1,29,33,61,7.04
Manchester United,Michael Carrick,8,0,37,41,26,7.04
West Bromwich Albion,Jonny Evans,19,0,151,74,42,7.04
Tottenham,Mousa Dembélé,5,0,20,25,64,7.03
Middlesbrough,Calum Chambers,26,0,175,52,49,7.03
Liverpool,Emre Can,3,0,52,32,66,7.03
Arsenal,Alex Oxlade-Chamberlain,2,1,22,11,37,7.03
Leicester City,Christian Fuchs,13,0,143,71,97,7.02
Bournemouth,Harry Arter,13,1,31,48,83,7.02
Tottenham,Heung-Min Son,1,0,6,7,19,7.02
Burnley,Matthew Lowton,28,0,176,65,101,7.01
Everton,Gareth Barry,22,0,57,35,70,7.01
Middlesbrough,Ben Gibson,31,0,234,57,31,7.01
Bournemouth,Jack Wilshere,6,0,11,13,27,7.01
Liverpool,Lucas Leiva,4,1,60,35,37,7.01
Stoke City,Geoff Cameron,14,0,48,32,48,7.01
Hull City,Curtis Davies,35,2,173,92,40,7.00
Southampton,Martín Cáceres,1,0,4,1,1,7.00
Arsenal,Per Mertesacker,2,0,2,1,2,7.00
Stoke City,Lee Grant,0,0,34,0,0,7.00
Arsenal,Carl Jenkinson,1,0,5,2,4,7.00
Watford,Adrian Mariappa,6,1,52,15,17,7.00
West Ham United,James Collins,18,1,147,38,21,7.00
Burnley,Tom Heaton,0,0,14,1,0,7.00
Everton,Leighton Baines,6,0,65,45,63,7.00
West Bromwich Albion,Chris Brunt,4,0,54,33,36,7.00
Liverpool,Adam Lallana,2,0,21,20,51,7.00
West Ham United,Cheikhou Kouyaté,7,1,111,79,76,6.99
Arsenal,Olivier Giroud,4,0,17,8,14,6.99
Stoke City,Joe Allen,6,0,34,63,88,6.99
Bournemouth,Joshua King,6,0,39,19,49,6.99
Middlesbrough,Álvaro Negredo,3,0,65,10,18,6.99
Manchester United,Chris Smalling,9,2,126,13,12,6.99
Crystal Palace,Luka Milivojević,5,1,24,39,29,6.99
Tottenham,Hugo Lloris,0,2,32,1,0,6.99
Bournemouth,Junior Stanislas,4,0,14,8,14,6.98
Arsenal,Petr Čech,0,1,18,1,0,6.98
Manchester City,Fabian Delph,1,0,4,7,7,6.98
Middlesbrough,Antonio Barragán,13,0,70,59,72,6.98
Southampton,Cédric Soares,7,0,76,33,83,6.98
Swansea City,Fernando Llorente,4,0,36,2,18,6.98
Manchester United,Henrikh Mkhitaryan,0,0,12,22,23,6.98
Crystal Palace,Mamadou Sakho,3,0,47,15,3,6.98
West Ham United,José Fonte,23,1,191,75,48,6.97
Liverpool,Georginio Wijnaldum,2,2,32,26,46,6.97
Stoke City,Peter Crouch,4,0,26,3,4,6.97
Liverpool,Daniel Sturridge,1,0,0,2,0,6.97
Sunderland,Papy Djilobodji,23,1,164,54,25,6.97
Everton,Kevin Mirallas,0,0,11,7,18,6.97
Manchester United,Anthony Martial,1,0,9,9,17,6.96
Manchester United,Luke Shaw,1,0,27,12,12,6.96
Manchester City,John Stones,14,3,114,39,25,6.96
Stoke City,Bruno Martins Indi,20,0,210,58,61,6.96
Arsenal,Alex Iwobi,4,0,4,8,19,6.96
Manchester United,Ashley Young,2,0,25,16,18,6.95
Manchester United,Scott McTominay,1,0,3,2,0,6.95
Hull City,Michael Dawson,32,0,129,30,15,6.95
Chelsea,Victor Moses,7,0,48,41,47,6.95
Everton,Séamus Coleman,17,0,68,29,54,6.95
Middlesbrough,Adama Traoré,2,0,5,6,30,6.95
Tottenham,Érik Lamela,0,0,1,5,13,6.94
Crystal Palace,Patrick van Aanholt,9,0,65,58,43,6.94
Burnley,Sam Vokes,8,0,31,5,7,6.94
Burnley,Joey Barton,3,0,19,20,43,6.94
Arsenal,Francis Coquelin,8,0,32,52,71,6.94
West Ham United,Mark Noble,6,0,11,37,49,6.94
Everton,Joel Robles,0,0,16,0,1,6.94
West Bromwich Albion,Jake Livermore,25,0,64,49,79,6.94
Swansea City,Leroy Fer,8,0,49,23,55,6.94
Burnley,Steven Defour,4,0,11,32,19,6.93
Stoke City,Ryan Shawcross,32,2,228,58,46,6.93
Everton,Morgan Schneiderlin,4,1,28,31,26,6.93
West Ham United,Arthur Masuaku,1,0,27,26,40,6.93
Chelsea,Oscar,1,0,6,5,22,6.93
Crystal Palace,Jason Puncheon,6,2,36,37,73,6.93
Burnley,Ashley Barnes,8,0,25,4,21,6.93
Everton,Yannick Bolasie,2,0,8,3,18,6.92
Bournemouth,Charlie Daniels,14,0,78,50,58,6.92
Southampton,Matt Targett,0,0,10,8,10,6.92
Hull City,Andrea Ranocchia,12,1,114,22,28,6.92
Watford,Troy Deeney,4,0,50,14,20,6.92
Manchester United,Wayne Rooney,3,0,10,17,21,6.92
Stoke City,Erik Pieters,20,1,110,54,106,6.91
Middlesbrough,Bernardo Espinosa,7,0,68,17,22,6.91
Manchester United,Matteo Darmian,2,0,71,39,42,6.91
Watford,Stefano Okaka,1,0,10,1,12,6.91
Watford,Étienne Capoue,7,1,25,59,61,6.91
Everton,Ramiro Funes Mori,8,0,111,31,26,6.90
Sunderland,Lamine Koné,22,0,199,44,30,6.90
Stoke City,Charlie Adam,7,1,24,21,19,6.90
Leicester City,Kasper Schmeichel,0,1,28,1,2,6.90
West Bromwich Albion,Claudio Yacob,18,0,58,54,94,6.90
Manchester United,Timothy Fosu-Mensah,0,0,4,2,5,6.90
Watford,Miguel Britos,18,0,144,49,34,6.90
Tottenham,Filip Lesniak,0,0,0,0,1,6.90
Crystal Palace,Jonathan Benteke,0,0,1,0,0,6.90
Arsenal,Mohamed Elneny,0,0,5,8,22,6.90
Arsenal,Aaron Ramsey,3,0,14,11,21,6.90
Crystal Palace,Pape Souaré,2,0,12,10,5,6.90
Southampton,Jack Stephens,19,0,79,24,22,6.90
Manchester City,Gaël Clichy,2,0,86,53,44,6.90
Watford,Sebastian Prödl,32,2,183,52,36,6.89
West Ham United,Michail Antonio,2,1,38,27,32,6.89
Sunderland,Jermain Defoe,2,0,2,3,20,6.89
West Ham United,Angelo Ogbonna,14,1,96,37,27,6.89
Manchester City,Bacary Sagna,3,0,48,20,23,6.89
Middlesbrough,Daniel Ayala,6,0,68,27,11,6.89
Bournemouth,Lewis Cook,3,0,2,7,10,6.88
Leicester City,Jamie Vardy,0,0,9,8,15,6.88
Manchester City,Willy Caballero,0,1,15,0,1,6.88
Swansea City,Tom Carroll,3,0,8,20,30,6.88
Middlesbrough,Adam Clayton,21,1,40,66,79,6.88
Southampton,Steven Davis,11,0,45,23,54,6.88
Chelsea,Branislav Ivanović,2,0,24,11,11,6.88
Tottenham,Michel Vorm,0,0,2,0,1,6.88
Middlesbrough,Rudy Gestede,1,0,9,2,6,6.88
Manchester City,Pablo Zabaleta,0,0,41,24,41,6.88
Arsenal,Theo Walcott,1,0,13,13,36,6.88
Manchester City,Leroy Sané,1,0,5,17,35,6.88
Swansea City,Federico Fernández,20,1,187,50,44,6.87
Liverpool,Ragnar Klavan,9,1,92,14,25,6.87
Burnley,Robbie Brady,2,0,7,11,21,6.87
Arsenal,Gabriel Paulista,9,0,85,30,25,6.87
Hull City,Tom Huddlestone,11,0,69,50,34,6.87
Crystal Palace,James Tomkins,13,0,124,37,28,6.87
Sunderland,Victor Anichebe,1,0,30,8,9,6.87
Arsenal,Rob Holding,6,0,47,10,12,6.87
Stoke City,Glenn Whelan,20,0,46,37,45,6.87
Leicester City,Danny Drinkwater,12,1,52,39,84,6.87
Watford,Younès Kaboul,15,1,136,47,37,6.87
Southampton,Pierre-Emile Højbjerg,5,0,25,33,44,6.86
Leicester City,Robert Huth,37,0,221,44,28,6.86
Crystal Palace,Scott Dann,19,0,102,32,17,6.86
Stoke City,Jack Butland,0,0,3,0,0,6.86
Crystal Palace,Yohan Cabaye,5,1,21,72,60,6.86
Bournemouth,Andrew Surman,4,0,38,43,15,6.86
Bournemouth,Simon Francis,19,3,219,53,62,6.86
Everton,James McCarthy,3,0,8,10,19,6.86
Chelsea,Thibaut Courtois,0,0,23,0,0,6.86
Manchester City,Nolito,0,0,4,6,15,6.86
Liverpool,Nathaniel Clyne,2,1,54,43,80,6.85
Southampton,Ryan Bertrand,10,0,46,45,37,6.85
Stoke City,Wilfried Bony,1,0,10,3,4,6.85
Bournemouth,Ryan Fraser,1,0,15,10,15,6.85
Manchester United,Jesse Lingard,1,0,8,14,17,6.85
Southampton,Dušan Tadić,2,0,10,17,19,6.85
Hull City,Shaun Maloney,1,0,2,0,8,6.84
Sunderland,Bryan Oviedo,5,0,45,26,47,6.84
West Bromwich Albion,Craig Dawson,29,0,149,58,58,6.84
Manchester City,Fernando,0,0,32,14,21,6.84
Burnley,Stephen Ward,16,1,153,74,70,6.84
Swansea City,Jordi Amat,15,2,109,29,36,6.84
Arsenal,Nacho Monreal,11,0,99,88,90,6.83
Everton,Mason Holgate,5,0,67,21,41,6.83
Burnley,Kevin Long,4,0,15,4,4,6.83
Watford,Craig Cathcart,14,0,52,18,23,6.83
West Ham United,Adrián,0,1,10,0,0,6.83
Middlesbrough,Stewart Downing,0,0,32,31,28,6.83
Hull City,Eldin Jakupović,0,0,20,1,0,6.83
Southampton,Manolo Gabbiadini,0,0,10,3,2,6.83
Watford,Heurelho Gomes,0,1,58,2,0,6.83
Leicester City,Islam Slimani,3,0,3,3,12,6.83
Manchester United,Marouane Fellaini,5,0,52,30,55,6.83
Liverpool,Marko Grujić,0,0,0,0,1,6.83
Middlesbrough,Viktor Fischer,0,0,1,0,3,6.82
Everton,Ademola Lookman,0,0,3,2,5,6.81
Liverpool,Simon Mignolet,0,1,28,1,0,6.81
Swansea City,Kyle Naughton,16,0,115,41,76,6.81
Southampton,Cuco Martina,1,0,16,15,11,6.81
Middlesbrough,Adam Forshaw,4,0,22,36,62,6.81
Hull City,Sam Clucas,9,0,66,54,89,6.81
Watford,José Holebas,10,1,114,55,62,6.81
Stoke City,Glen Johnson,11,1,65,38,49,6.81
Middlesbrough,George Friend,11,1,80,56,62,6.81
Chelsea,Michy Batshuayi,0,0,1,2,2,6.81
Middlesbrough,Víctor Valdés,0,2,29,3,1,6.80
West Ham United,Robert Snodgrass,2,0,20,15,38,6.80
Crystal Palace,James McArthur,6,0,24,26,60,6.80
West Bromwich Albion,Rickie Lambert,0,0,0,1,0,6.80
Bournemouth,Ryan Allsop,0,0,1,0,0,6.80
Sunderland,Jack Rodwell,8,0,51,19,38,6.80
Arsenal,Kieran Gibbs,0,0,34,10,12,6.80
West Ham United,André Ayew,0,0,10,10,17,6.80
Crystal Palace,Andros Townsend,3,0,19,43,77,6.79
Tottenham,Harry Winks,2,0,6,5,10,6.79
Southampton,Jay Rodriguez,1,0,15,2,6,6.79
Middlesbrough,Grant Leadbitter,1,0,6,10,14,6.78
Swansea City,Àngel Rangel,2,0,31,26,31,6.78
West Bromwich Albion,Nacer Chadli,3,0,10,22,29,6.78
Sunderland,Donald Love,7,0,24,15,20,6.78
Stoke City,Phil Bardsley,6,0,27,27,32,6.78
Bournemouth,Adam Smith,13,0,71,54,85,6.78
Manchester United,David De Gea,0,1,11,0,0,6.78
Crystal Palace,Damien Delaney,21,0,151,36,25,6.78
Crystal Palace,Connor Wickham,1,0,10,2,4,6.78
Sunderland,Lee Cattermole,6,0,9,20,13,6.78
Leicester City,Wes Morgan,25,0,141,53,27,6.77
Sunderland,Billy Jones,16,0,94,46,55,6.77
Southampton,James Ward-Prowse,2,0,32,19,29,6.77
Burnley,Dean Marney,16,0,29,27,36,6.77
Leicester City,Andy King,12,0,32,27,38,6.77
Sunderland,John O'Shea,17,0,150,39,29,6.76
Everton,Aaron Lennon,1,0,9,3,13,6.76
Crystal Palace,Joel Ward,11,0,134,59,89,6.76
Crystal Palace,Wilfried Zaha,0,0,11,34,75,6.76
Manchester City,Jesús Navas,1,0,13,22,19,6.76
West Bromwich Albion,Matt Phillips,3,0,25,19,22,6.76
Sunderland,Vito Mannone,0,1,7,1,0,6.76
West Bromwich Albion,Darren Fletcher,2,2,36,43,42,6.76
Hull City,Evandro,0,0,1,4,17,6.75
Leicester City,Yohan Benalouane,5,0,56,26,17,6.75
Bournemouth,Dan Gosling,4,0,18,28,50,6.75
Stoke City,Marko Arnautović,2,0,20,25,32,6.75
Watford,Abdoulaye Doucouré,4,0,22,21,17,6.75
Sunderland,Jeremain Lens,1,0,0,2,2,6.75
Stoke City,Philipp Wollscheid,1,0,8,4,4,6.75
Manchester City,Raheem Sterling,1,0,3,16,24,6.75
Hull City,Abel Hernández,0,0,3,3,8,6.75
Middlesbrough,Fábio,7,0,66,35,63,6.75
West Bromwich Albion,Allan Nyom,8,0,101,60,72,6.74
Bournemouth,Artur Boruc,0,2,25,1,0,6.74
Southampton,Sofiane Boufal,1,0,3,5,38,6.74
Sunderland,Jason Denayer,19,0,80,34,35,6.74
Manchester City,Kelechi Iheanacho,0,0,2,0,6,6.74
Leicester City,Danny Simpson,11,0,143,67,50,6.74
Tottenham,Vincent Janssen,0,0,2,2,15,6.74
Stoke City,Jonathan Walters,4,0,26,4,8,6.74
Crystal Palace,Wayne Hennessey,0,1,15,0,0,6.74
West Bromwich Albion,Ben Foster,0,1,23,1,0,6.73
Southampton,Shane Long,4,0,14,5,12,6.73
West Bromwich Albion,Salomón Rondón,2,1,41,7,18,6.73
Stoke City,Mame Biram Diouf,3,0,37,18,35,6.73
Sunderland,Didier N'Dong,8,1,36,50,82,6.73
Arsenal,Danny Welbeck,1,0,10,6,8,6.73
Swansea City,Mike Van der Hoorn,7,0,56,18,9,6.73
Manchester United,Marcus Rashford,0,0,6,12,16,6.72
Arsenal,Héctor Bellerín,7,0,46,36,24,6.72
Burnley,Andre Gray,1,0,1,4,10,6.72
Burnley,Jon Flanagan,0,0,23,14,23,6.72
Sunderland,Sebastian Larsson,9,0,32,13,37,6.71
Liverpool,Divock Origi,2,0,2,3,11,6.71
Swansea City,Sung-Yueng Ki,3,0,19,21,25,6.71
Hull City,David Meyler,2,0,22,20,27,6.71
Middlesbrough,Brad Guzan,0,2,6,1,0,6.71
Sunderland,Darron Gibson,2,0,18,14,13,6.71
Leicester City,Shinji Okazaki,2,0,5,12,30,6.71
Swansea City,Martin Olsson,4,0,49,10,10,6.71
West Ham United,Sofiane Feghouli,1,0,8,14,18,6.71
Middlesbrough,Christian Stuani,3,0,15,10,35,6.70
Bournemouth,Marc Pugh,2,0,21,12,22,6.70
Everton,Enner Valencia,1,0,12,11,16,6.70
Everton,Tom Davies,5,0,10,18,36,6.70
Leicester City,Daniel Amartey,7,0,33,25,41,6.70
Watford,Valon Behrami,12,0,22,33,73,6.70
Manchester United,Axel Tuanzebe,0,0,8,7,9,6.70
Swansea City,Jordan Ayew,0,0,5,7,14,6.70
Manchester City,Samir Nasri,0,0,0,0,0,6.70
Crystal Palace,Jeffrey Schlupp,4,0,49,26,35,6.70
Hull City,Dieumerci Mbokani,2,0,5,1,3,6.70
Stoke City,Bojan Krkić,1,0,5,3,8,6.70
Southampton,Josh Sims,0,0,1,1,3,6.70
West Bromwich Albion,Brendon Galloway,1,0,6,7,7,6.70
Bournemouth,Adam Federici,0,0,1,0,0,6.70
Bournemouth,Baily Cargill,0,0,2,0,1,6.70
Burnley,Daniel Agyei,0,0,0,1,0,6.70
West Bromwich Albion,Marc Wilson,3,0,19,6,3,6.70
Burnley,Jóhann Guðmundsson,4,0,20,18,20,6.70
Everton,Maarten Stekelenburg,0,3,18,0,0,6.69
Swansea City,Jack Cork,8,0,48,56,59,6.69
Leicester City,Marc Albrighton,2,0,30,35,51,6.69
Watford,Isaac Success,2,0,9,7,16,6.69
West Ham United,Simone Zaza,0,0,2,3,5,6.69
Sunderland,Fabio Borini,2,0,27,23,20,6.69
Bournemouth,Benik Afobe,2,0,19,5,9,6.69
West Bromwich Albion,James Morrison,4,0,11,23,26,6.69
Leicester City,Riyad Mahrez,2,0,15,29,36,6.68
Crystal Palace,Loïc Rémy,0,0,0,0,0,6.68
Arsenal,Lucas Pérez,0,0,1,2,3,6.68
West Ham United,Darren Randolph,0,4,13,1,0,6.68
Middlesbrough,Adlène Guédioura,1,0,10,12,25,6.68
Swansea City,Łukasz Fabiański,0,3,20,1,3,6.68
Manchester City,Aleix García,0,0,0,4,3,6.68
Burnley,James Tarkowski,7,0,37,11,19,6.67
Watford,Daryl Janmaat,3,0,35,20,45,6.67
Everton,Gerard Deulofeu,0,0,0,4,6,6.67
Swansea City,Modou Barrow,0,0,7,6,22,6.67
Watford,Tom Cleverley,6,0,21,31,42,6.67
Hull City,Andrew Robertson,15,0,75,55,53,6.67
Sunderland,Jan Kirchhoff,0,0,12,11,14,6.67
West Bromwich Albion,Jonas Olsson,8,0,38,11,4,6.67
Southampton,Fraser Forster,0,2,18,0,0,6.67
Tottenham,Moussa Sissoko,1,0,11,7,14,6.67
Watford,Roberto Pereyra,0,0,3,8,8,6.67
Southampton,Sam McQueen,4,0,25,15,16,6.67
Watford,Camilo Zúñiga,0,0,22,18,19,6.67
Everton,Matthew Pennington,1,0,11,5,2,6.67
Leicester City,Ben Chilwell,3,0,16,23,23,6.66
Swansea City,Leon Britton,5,0,18,20,23,6.66
Stoke City,Shay Given,0,0,3,0,0,6.66
Swansea City,Jay Fulton,4,0,15,7,31,6.66
Chelsea,John Terry,2,1,21,4,3,6.66
Chelsea,Ola Aina,0,0,1,0,0,6.65
Chelsea,Nathaniel Chalobah,0,0,4,2,5,6.65
Hull City,Lazar Marković,0,0,8,14,18,6.65
Hull City,Jarrod Bowen,0,0,0,1,2,6.65
Watford,Odion Ighalo,1,0,3,3,10,6.65
Watford,Christian Kabasele,2,0,40,17,15,6.65
Watford,M'Baye Niang,1,0,9,11,11,6.64
Southampton,Jordy Clasie,2,0,9,14,18,6.64
Burnley,Scott Arfield,7,0,27,33,36,6.64
West Bromwich Albion,Samuel Field,0,0,1,4,5,6.64
Bournemouth,Callum Wilson,3,0,1,5,6,6.64
Burnley,George Boyd,7,0,35,34,87,6.64
Watford,Nordin Amrabat,3,0,11,24,45,6.64
Leicester City,Demarai Gray,1,0,10,8,19,6.64
Middlesbrough,Jordan Rhodes,2,0,2,0,1,6.63
Chelsea,Kurt Zouma,1,1,11,5,8,6.63
Burnley,Paul Robinson,0,0,2,0,0,6.63
Middlesbrough,Marten de Roon,9,0,64,43,73,6.63
Liverpool,Trent Alexander-Arnold,1,0,11,3,4,6.63
Stoke City,Ramadan Sobhi,1,0,0,8,22,6.63
West Ham United,Diafra Sakho,0,0,4,0,1,6.63
Southampton,Jérémy Pied,1,0,2,2,3,6.63
Middlesbrough,Emilio Nsue,1,0,17,6,3,6.63
Crystal Palace,Lee Chung-yong,0,0,2,4,15,6.62
Manchester City,Claudio Bravo,0,1,18,0,0,6.62
Leicester City,Ahmed Musa,0,0,2,9,13,6.62
Liverpool,Loris Karius,0,2,7,1,0,6.62
Sunderland,George Honeyman,0,0,1,4,9,6.62
Hull City,Ryan Mason,4,0,10,14,13,6.62
Bournemouth,Tyrone Mings,5,0,40,5,10,6.62
West Bromwich Albion,James McClean,3,0,19,17,55,6.61
West Ham United,Edimilson Fernandes,2,0,10,19,22,6.61
Hull City,Adama Diomandé,1,0,7,7,24,6.61
Middlesbrough,Gastón Ramírez,2,0,11,15,46,6.61
Stoke City,Giannelli Imbula,0,0,9,4,11,6.61
Stoke City,Ibrahim Afellay,0,0,1,4,3,6.61
Sunderland,Adnan Januzaj,1,0,19,9,17,6.61
Crystal Palace,Joe Ledley,3,2,26,28,25,6.61
West Bromwich Albion,Hal Robson-Kanu,0,0,8,4,5,6.60
Crystal Palace,Fraizer Campbell,0,0,2,0,3,6.60
Stoke City,Julien Ngoy,0,0,0,0,2,6.60
West Bromwich Albion,Craig Gardner,0,0,2,1,4,6.60
Leicester City,Marcin Wasilewski,0,0,2,2,2,6.60
Tottenham,Kevin Wimmer,1,0,13,4,3,6.60
Liverpool,Kevin Stewart,0,0,1,0,0,6.60
Swansea City,Kristoffer Nordfeldt,0,1,0,0,0,6.60
West Ham United,Sam Byram,4,0,59,42,24,6.59
Stoke City,Saido Berahino,1,0,2,1,9,6.59
Crystal Palace,Mathieu Flamini,1,0,7,5,2,6.59
Sunderland,Steven Pienaar,4,0,9,15,19,6.59
Sunderland,Javier Manquillo,5,0,50,24,31,6.58
Crystal Palace,Martin Kelly,17,2,132,25,46,6.58
Everton,Arouna Koné,0,0,0,0,0,6.58
West Ham United,Håvard Nordtveit,4,0,25,24,18,6.58
Hull City,Ahmed El-Mohamady,8,0,90,49,42,6.58
Swansea City,Stephen Kingsley,4,0,24,8,12,6.58
Hull City,Alfred N'Diaye,6,0,16,20,37,6.57
Bournemouth,Max Gradel,0,0,4,3,4,6.57
Watford,Mauro Zárate,0,0,0,1,0,6.57
Crystal Palace,Jordon Mutch,1,0,1,0,2,6.57
Swansea City,Oliver McBurnie,0,0,0,0,1,6.56
Middlesbrough,Patrick Bamford,0,0,3,4,9,6.56
Leicester City,Leonardo Ulloa,0,0,8,3,11,6.56
Burnley,Ashley Westwood,4,0,12,6,7,6.56
Watford,Costel Pantilimon,0,0,0,0,0,6.55
Leicester City,Luis Hernández,0,0,10,9,7,6.55
Hull City,Markus Henriksen,3,0,13,5,14,6.55
Liverpool,Alberto Moreno,0,0,17,2,6,6.54
Hull City,David Marshall,0,0,9,0,0,6.54
Bournemouth,Lewis Grabban,0,0,0,0,1,6.53
Hull City,Kamil Grosicki,0,0,9,12,6,6.53
West Ham United,Ashley Fletcher,0,0,3,0,3,6.53
Crystal Palace,Bakary Sako,0,0,0,0,6,6.53
Chelsea,Ruben Loftus-Cheek,0,0,1,0,1,6.53
Watford,Jerome Sinclair,0,0,1,0,1,6.53
Burnley,Jeff Hendrick,11,0,33,39,33,6.52
Swansea City,Jefferson Montero,0,0,2,1,7,6.52
Sunderland,Wahbi Khazri,0,0,2,8,10,6.52
West Ham United,Aaron Cresswell,6,1,61,25,21,6.51
Leicester City,Ron-Robert Zieler,0,0,10,0,0,6.51
Swansea City,Luciano Narsingh,0,0,1,3,3,6.51
Manchester United,Memphis Depay,0,0,1,0,1,6.50
Chelsea,Kenedy,0,0,0,2,3,6.50
Everton,Dominic Calvert-Lewin,1,0,7,5,7,6.50
Arsenal,Emiliano Martínez,0,0,0,0,0,6.50
West Ham United,Álvaro Arbeloa,1,0,7,9,5,6.50
Tottenham,Joshua Onomah,0,0,2,0,2,6.50
Leicester City,Nampalys Mendy,1,0,2,5,2,6.50
Sunderland,Joel Asoro,0,0,0,0,0,6.50
Bournemouth,Lys Mousset,1,0,5,0,4,6.50
Burnley,Lukas Jutkiewicz,0,0,0,0,0,6.50
Watford,Ikechi Anya,0,0,0,0,0,6.50
Southampton,Harrison Reed,0,0,2,4,2,6.50
Watford,Michael Folivi,0,0,0,0,0,6.50
