Team,Name,Key passes,Accurate passes percentage,Accurate passes,Assists,Big chances created,Rating
Sampdoria,Vid Belec,1,61,231,0,0,6.51
Hellas Verona,Samuel Souprayen,7,81,580,0,0,6.51
Spal,Marios Oikonomou,1,78,47,0,0,6.50
Milan,Emanuele Torrasi,0,100,11,0,0,6.50
Cagliari,Niccolò Giannetti,1,68,40,0,0,6.50
Sassuolo,Nicholas Pierini,0,94,16,0,0,6.50
Sampdoria,Ognjen Stijepović,0,100,1,0,0,6.50
Hellas Verona,Simone Calvano,2,78,184,0,1,6.50
Udinese,Stipe Perica,10,72,140,1,2,6.49
Sassuolo,Davide Biondini,3,85,89,0,0,6.48
Hellas Verona,Mattia Zaccagni,0,76,44,0,0,6.48
Hellas Verona,Rolando Aarons,3,78,83,0,0,6.47
Cagliari,Alessandro Deiola,2,69,101,0,0,6.47
Benevento,Bright Gyamfi,1,80,115,0,0,6.46
Torino,Simone Edera,3,79,85,1,0,6.46
Torino,Samuel Gustafson,0,71,24,0,0,6.45
Crotone,Mariano Izco,0,80,59,0,0,6.45
Spal,Everton Luiz,4,83,198,0,0,6.44
Benevento,Lorenzo Del Pinto,5,82,335,1,0,6.43
Hellas Verona,Enrico Bearzotti,1,77,103,0,0,6.43
Lazio,Alessandro Murgia,8,84,303,0,0,6.43
Spal,Boukary Dramé,0,78,36,0,0,6.43
Benevento,Gianluca Di Chiara,13,79,409,0,0,6.42
Sassuolo,Francesco Cassata,2,68,81,0,0,6.42
Torino,Antonio Barreca,2,80,161,0,0,6.42
Genoa,Francesco Migliore,3,76,97,0,1,6.42
Cagliari,Han Kwang-song,1,78,39,0,0,6.41
Benevento,Achraf Lazaar,3,78,104,0,1,6.41
Torino,Davide Zappacosta,1,77,24,0,0,6.40
Inter,Andrea Pinamonti,0,100,3,0,0,6.40
Roma,Jonathan Silva,0,86,54,0,0,6.40
Milan,Luca Antonelli,1,83,73,0,0,6.40
Benevento,Fabio Ceravolo,0,64,7,0,0,6.40
Atalanta,Francesco Rossi,0,100,1,0,0,6.40
Hellas Verona,Andrea Danzi,1,90,174,0,0,6.40
Crotone,Oliver Kragl,3,70,26,0,0,6.38
Spal,Eros Schiavon,1,68,75,0,0,6.37
Benevento,Raman Chibsah,9,89,368,0,1,6.37
Udinese,Francesco Zampano,5,75,88,1,0,6.35
Hellas Verona,Ľubomír Tupta,1,69,9,0,0,6.35
Udinese,Giuseppe Pezzella,10,71,228,0,1,6.32
Juventus,Carlo Pinsoglio,0,50,1,0,0,6.30
Spal,Mattia Vitale,0,74,20,0,0,6.30
Genoa,Santiago Gentiletti,0,91,203,0,0,6.25
Fiorentina,Bartłomiej Drągowski,0,49,22,0,0,6.20
Bologna,Cheick Keita,0,85,22,0,0,6.20
Torino,Umar Sadiq,0,49,25,0,0,6.17
Chievoverona,Mehdi Léris,0,75,9,0,0,6.17
Genoa,Ricardo Centurión,0,68,13,0,0,6.15
Benevento,Luca Sparandeo,0,88,14,0,0,5.50
Cagliari,Luca Crosta,0,47,9,0,0,5.40
Lazio,Mauricio,0,100,1,0,0,0.00
Spal,Gabriele Marchegiani,0,0,0,0,0,0.00
Benevento,Giovanni Volpicelli,0,100,1,0,0,0.00
Benevento,Christian Rutjens,0,67,4,0,0,0.00
