Team,Name,Blocked shots,Errors lead to goal,Clearances,Interceptions,Tackles,Rating
Southampton,Pierre-Emile Højbjerg,8,1,28,60,71,6.95
West Ham United,Jack Wilshere,1,0,0,7,7,6.95
Fulham,Jean-Michaël Seri,9,2,14,32,41,6.95
Wolverhampton,Rúben Neves,18,0,44,73,75,6.95
Southampton,James Ward-Prowse,6,0,53,27,36,6.95
West Ham United,Łukasz Fabiański,0,1,27,1,1,6.94
Wolverhampton,Diogo Jota,1,0,11,13,28,6.94
Burnley,Ben Mee,50,1,233,48,54,6.94
West Ham United,Declan Rice,12,0,54,52,98,6.94
Bournemouth,Nathan Aké,35,0,230,32,66,6.94
Bournemouth,David Brooks,7,0,23,24,37,6.94
Crystal Palace,Patrick van Aanholt,9,0,80,40,48,6.94
Manchester United,Antonio Valencia,0,0,6,5,8,6.93
Manchester United,Juan Mata,1,0,5,6,9,6.93
Brighton Hove Albion,Bernardo,14,0,66,34,62,6.93
Manchester United,Luke Shaw,12,1,80,21,55,6.93
Crystal Palace,Michy Batshuayi,3,0,0,3,2,6.93
Liverpool,Jordan Henderson,3,0,13,30,46,6.93
Crystal Palace,Vicente Guaita,0,0,19,0,0,6.93
Chelsea,Gonzalo Higuaín,0,0,5,1,10,6.92
Newcastle United,Isaac Hayden,4,0,28,40,73,6.92
Watford,Daryl Janmaat,6,0,61,32,36,6.91
Everton,Kurt Zouma,12,1,120,54,32,6.91
Chelsea,Callum Hudson-Odoi,0,0,0,3,8,6.91
Chelsea,Ruben Loftus-Cheek,4,0,5,11,18,6.91
Leicester City,Wes Morgan,10,0,104,32,27,6.90
Liverpool,Fabinho,6,0,26,28,59,6.90
Manchester City,Fabian Delph,0,0,17,13,23,6.90
Arsenal,Konstantinos Mavropanos,1,0,5,7,1,6.90
Brighton Hove Albion,Solly March,4,0,26,27,56,6.90
Cardiff City,Nathaniel Mendez-Laing,1,0,13,13,34,6.90
Burnley,Ashley Barnes,8,0,24,2,28,6.89
Manchester United,Romelu Lukaku,1,0,19,2,8,6.89
Bournemouth,Jefferson Lerma,18,0,84,54,45,6.89
Newcastle United,Ayoze Pérez,4,0,28,42,60,6.89
Brighton Hove Albion,Lewis Dunk,38,2,193,46,42,6.89
Tottenham,Érik Lamela,0,0,1,7,17,6.89
Newcastle United,Sean Longstaff,4,0,7,10,17,6.89
Southampton,Mario Lemina,3,0,30,43,49,6.89
Southampton,Jan Bednarek,27,0,168,71,41,6.88
Arsenal,Lucas Torreira,7,0,31,41,65,6.88
Southampton,Maya Yoshida,20,1,100,42,16,6.88
Chelsea,Ross Barkley,1,1,13,9,15,6.88
Arsenal,Sokratis,17,0,108,26,42,6.88
Manchester City,Phil Foden,0,0,1,4,7,6.88
Manchester City,Ederson,0,0,18,1,3,6.88
Southampton,Nathan Redmond,2,0,21,20,45,6.88
Burnley,Dwight McNeil,3,0,32,13,36,6.88
Liverpool,Daniel Sturridge,0,0,0,1,3,6.87
West Ham United,Robert Snodgrass,4,0,18,11,44,6.87
Chelsea,N'Golo Kanté,6,0,26,44,74,6.87
Wolverhampton,Adama Traoré,0,0,6,6,16,6.87
Fulham,Tom Cairney,5,0,11,10,37,6.87
Manchester United,Alexis Sánchez,0,0,1,9,17,6.87
West Ham United,Javier Hernández,1,0,8,1,3,6.87
Leicester City,Christian Fuchs,0,0,7,4,4,6.87
Leicester City,Jonny Evans,10,0,146,33,24,6.87
Burnley,Kevin Long,5,0,34,7,18,6.87
Crystal Palace,James Tomkins,10,2,182,34,33,6.87
Cardiff City,Sean Morrison,30,1,200,52,35,6.86
Cardiff City,Neil Etheridge,0,0,30,7,1,6.86
Crystal Palace,Mamadou Sakho,16,0,132,41,25,6.86
Leicester City,Hamza Choudhury,3,0,12,15,24,6.86
Leicester City,Harvey Barnes,1,0,5,3,10,6.86
Newcastle United,Sung-Yueng Ki,1,0,19,19,14,6.86
Burnley,Jóhann Guðmundsson,4,0,31,33,26,6.86
West Ham United,Samir Nasri,0,0,1,1,0,6.86
Everton,Morgan Schneiderlin,3,0,15,15,24,6.86
Arsenal,Aaron Ramsey,1,0,3,9,34,6.86
Crystal Palace,Scott Dann,12,0,44,5,6,6.86
Burnley,Chris Wood,4,0,26,3,13,6.86
Liverpool,Georginio Wijnaldum,7,0,24,21,40,6.85
West Ham United,Fabián Balbuena,15,0,172,53,40,6.85
Manchester United,Jesse Lingard,2,0,5,10,29,6.85
Arsenal,Bernd Leno,0,5,32,4,0,6.85
West Ham United,Angelo Ogbonna,19,0,99,35,31,6.85
Manchester United,Chris Smalling,25,0,106,26,30,6.85
Wolverhampton,Leander Dendoncker,6,0,29,23,53,6.84
Chelsea,Kepa Arrizabalaga,0,0,14,0,1,6.84
Crystal Palace,Christian Benteke,2,0,14,0,5,6.84
Tottenham,Lucas Moura,1,0,24,24,34,6.84
West Ham United,Mark Noble,2,0,12,21,47,6.84
Manchester City,Gabriel Jesus,2,0,3,3,10,6.83
Leicester City,Marc Albrighton,3,0,24,23,36,6.83
Huddersfield Town,Zanka,14,0,82,69,49,6.83
Tottenham,Danny Rose,4,1,20,24,49,6.83
Liverpool,Divock Origi,0,0,1,0,6,6.83
Manchester United,Victor Lindelöf,12,0,118,24,40,6.83
Tottenham,Davinson Sánchez,9,1,101,30,37,6.83
Arsenal,Mohamed Elneny,4,0,8,2,13,6.83
Chelsea,Andreas Christensen,2,0,27,4,10,6.83
Cardiff City,Víctor Camarasa,2,0,25,33,28,6.83
Arsenal,Rob Holding,7,0,37,12,11,6.82
Wolverhampton,Ryan Bennett,21,1,124,43,58,6.82
Everton,Séamus Coleman,5,0,73,27,44,6.81
Bournemouth,Junior Stanislas,1,0,15,2,12,6.81
Tottenham,Fernando Llorente,2,0,10,1,4,6.81
Watford,Abdoulaye Doucouré,8,1,54,34,71,6.81
Brighton Hove Albion,Anthony Knockaert,0,0,6,29,33,6.81
Fulham,André Schürrle,1,0,16,8,29,6.81
Southampton,Wesley Hoedt,13,0,76,23,28,6.81
Watford,Adam Masina,4,0,36,17,30,6.81
Arsenal,Héctor Bellerín,5,0,33,20,15,6.81
Tottenham,Eric Dier,12,0,43,22,27,6.81
West Ham United,Aaron Cresswell,7,0,42,23,29,6.81
Newcastle United,Paul Dummett,10,0,123,37,34,6.80
Chelsea,Mateo Kovačić,2,0,18,8,45,6.80
Huddersfield Town,Steve Mounié,1,0,15,5,9,6.80
Everton,Richarlison,2,0,39,16,50,6.80
Liverpool,Alex Oxlade-Chamberlain,0,0,0,1,1,6.80
Bournemouth,Artur Boruc,0,0,5,0,1,6.80
Manchester United,Mason Greenwood,0,0,1,0,3,6.80
Burnley,Sam Vokes,1,0,17,0,4,6.80
Everton,James McCarthy,0,0,0,1,2,6.80
Burnley,Ben Gibson,1,0,2,0,1,6.80
Brighton Hove Albion,Dale Stephens,12,0,46,46,84,6.80
Huddersfield Town,Jonathan Hogg,7,1,17,72,78,6.80
Manchester United,Nemanja Matić,18,0,52,31,50,6.80
Fulham,Joe Bryan,12,1,70,31,61,6.80
Cardiff City,Callum Paterson,2,0,28,8,21,6.80
Brighton Hove Albion,Glenn Murray,3,0,16,2,17,6.79
Newcastle United,Federico Fernández,12,0,102,25,16,6.79
Crystal Palace,Jordan Ayew,0,0,5,7,38,6.79
Wolverhampton,Conor Coady,27,0,127,30,31,6.79
West Ham United,Michail Antonio,3,0,21,18,23,6.79
Tottenham,Ben Davies,10,0,62,23,56,6.79
Arsenal,Mattéo Guendouzi,5,1,24,30,44,6.79
Manchester United,Diogo Dalot,2,0,30,10,24,6.79
Chelsea,Olivier Giroud,1,0,6,3,3,6.78
Huddersfield Town,Jon Gorenc Stanković,9,1,19,9,26,6.78
Leicester City,Daniel Amartey,4,0,25,16,18,6.78
Watford,Craig Cathcart,30,1,179,38,49,6.78
Brighton Hove Albion,David Button,0,0,4,0,0,6.78
Crystal Palace,Connor Wickham,0,0,2,0,0,6.78
West Ham United,Lucas Pérez,0,0,3,2,6,6.77
Cardiff City,Bobby Reid,0,0,12,3,16,6.77
Huddersfield Town,Christopher Schindler,34,1,134,70,61,6.77
Chelsea,Emerson Palmieri,1,0,8,8,14,6.77
Huddersfield Town,Alex Pritchard,2,0,7,17,36,6.77
Wolverhampton,Jonny Castro,8,1,53,60,79,6.77
Leicester City,Ben Chilwell,7,0,129,38,55,6.77
Crystal Palace,Max Meyer,0,0,18,15,33,6.77
Fulham,Calum Chambers,12,1,107,69,63,6.76
Everton,Dominic Calvert-Lewin,3,0,19,8,13,6.76
Crystal Palace,James McArthur,22,0,44,39,84,6.76
Everton,Cenk Tosun,0,0,3,5,13,6.76
Crystal Palace,Martin Kelly,12,0,85,11,21,6.76
Arsenal,Alex Iwobi,1,1,10,12,28,6.76
Southampton,Michael Obafemi,1,0,0,1,1,6.76
Manchester United,Fred,2,1,8,16,29,6.76
Tottenham,Moussa Sissoko,4,0,21,16,36,6.76
West Ham United,Arthur Masuaku,6,0,56,36,57,6.76
Wolverhampton,Ivan Cavaleiro,0,0,4,4,5,6.75
Everton,Yerry Mina,5,1,50,8,14,6.75
Watford,Isaac Success,0,0,11,2,14,6.75
Southampton,Mohamed Elyounoussi,1,0,5,6,16,6.75
Southampton,Oriol Romeu,17,0,36,52,81,6.75
Burnley,Tom Heaton,0,2,14,0,0,6.75
Bournemouth,Dominic Solanke,1,0,9,2,8,6.75
Leicester City,Danny Simpson,3,0,15,6,11,6.75
Bournemouth,Tyrone Mings,2,0,8,6,4,6.75
Cardiff City,Joe Bennett,8,0,84,60,50,6.75
West Ham United,Pedro Obiang,9,0,15,12,41,6.75
Cardiff City,Harry Arter,5,2,20,21,62,6.75
Manchester United,Matteo Darmian,0,0,19,7,14,6.74
Bournemouth,Dan Gosling,11,1,45,20,58,6.74
Watford,Ben Foster,0,2,44,2,2,6.74
Tottenham,Harry Winks,3,0,19,21,22,6.74
Cardiff City,Aron Gunnarsson,12,0,54,38,51,6.74
Burnley,Phil Bardsley,12,0,66,31,32,6.74
Liverpool,Naby Keïta,4,0,13,12,37,6.73
Burnley,Stephen Ward,1,0,12,4,4,6.73
Huddersfield Town,Terence Kongolo,16,1,97,65,74,6.73
Fulham,Sergio Rico,0,3,34,1,1,6.73
Liverpool,Adam Lallana,1,0,1,5,16,6.73
West Ham United,Manuel Lanzini,1,0,7,9,12,6.73
Fulham,Luciano Vietto,0,0,5,6,14,6.73
Arsenal,Sead Kolašinac,3,1,25,20,34,6.73
Everton,Jordan Pickford,0,4,33,0,0,6.73
Brighton Hove Albion,Bruno Saltor,2,1,26,11,25,6.73
Newcastle United,Javier Manquillo,1,0,48,17,27,6.73
Arsenal,Danny Welbeck,0,0,1,1,3,6.73
Fulham,Aboubakar Kamara,0,0,5,1,8,6.72
West Ham United,Andriy Yarmolenko,1,0,3,2,4,6.72
Burnley,Joe Hart,0,0,16,0,0,6.72
Cardiff City,Bruno Ecuele Manga,28,2,171,81,69,6.72
Everton,Ademola Lookman,0,0,2,7,15,6.72
Bournemouth,Simon Francis,7,0,66,19,25,6.72
Cardiff City,Daniel Ward,1,0,9,0,2,6.72
Leicester City,Kasper Schmeichel,0,1,29,3,1,6.72
Watford,Will Hughes,6,0,22,25,73,6.72
Southampton,Stuart Armstrong,0,0,11,12,28,6.71
Southampton,Ryan Bertrand,5,0,44,27,46,6.71
Burnley,Charlie Taylor,35,0,83,40,54,6.71
Fulham,Alfie Mawson,17,0,64,19,11,6.71
Chelsea,Álvaro Morata,1,0,6,0,8,6.71
Bournemouth,Andrew Surman,7,0,32,10,11,6.71
Brighton Hove Albion,Yves Bissouma,5,1,25,33,62,6.70
Manchester United,Eric Bailly,4,0,37,13,15,6.70
Tottenham,Serge Aurier,2,0,17,7,21,6.70
Southampton,Shane Long,1,0,18,7,15,6.70
Fulham,Harvey Elliott,0,0,0,0,0,6.70
Watford,Marc Navarro,0,0,2,0,4,6.70
Watford,Kiko Femenia,6,0,63,36,48,6.70
Crystal Palace,Jeffrey Schlupp,8,0,21,19,41,6.70
Cardiff City,Joe Ralls,6,0,28,29,45,6.70
West Ham United,Pablo Zabaleta,15,1,86,48,47,6.70
Fulham,Maxime Le Marchand,16,1,122,54,56,6.70
Tottenham,Victor Wanyama,3,0,9,7,13,6.69
Newcastle United,Martin Dúbravka,0,3,35,0,2,6.69
Leicester City,Rachid Ghezzal,1,0,3,7,14,6.69
Brighton Hove Albion,Martín Montoya,10,0,63,48,58,6.69
Fulham,Denis Odoi,24,0,144,42,48,6.69
Tottenham,Oliver Skipp,1,0,6,1,7,6.69
Manchester United,Marouane Fellaini,5,0,33,4,21,6.68
Chelsea,Cesc Fàbregas,1,0,0,1,6,6.68
Everton,Mason Holgate,2,0,31,3,5,6.68
Cardiff City,Kenneth Zohore,2,0,5,2,3,6.68
Brighton Hove Albion,Davy Pröpper,6,0,33,53,50,6.68
Arsenal,Edward Nketiah,0,0,1,0,1,6.68
West Ham United,Ryan Fredericks,5,1,39,13,38,6.67
Southampton,Cédric Soares,5,2,50,22,23,6.67
Watford,Roberto Pereyra,0,1,20,23,21,6.67
Watford,Adrian Mariappa,15,1,119,25,35,6.67
Tottenham,Juan Foyth,5,1,48,10,31,6.66
Cardiff City,Lee Peltier,12,0,53,18,39,6.66
Newcastle United,Joselu,0,0,14,3,14,6.66
Huddersfield Town,Karlan Grant,0,0,1,2,5,6.66
Manchester United,David De Gea,0,4,23,0,0,6.66
Fulham,Håvard Nordtveit,3,1,14,8,9,6.66
Fulham,André Zambo Anguissa,6,0,29,34,48,6.65
Manchester United,Scott McTominay,4,0,16,15,10,6.65
Chelsea,Davide Zappacosta,0,0,4,3,0,6.65
Liverpool,Alberto Moreno,0,0,0,2,3,6.65
Arsenal,Ainsley Maitland-Niles,4,0,11,19,33,6.65
Leicester City,Nampalys Mendy,8,1,23,24,33,6.65
Burnley,Jack Cork,16,0,79,29,51,6.65
Southampton,Alex McCarthy,0,1,23,0,0,6.65
Everton,Theo Walcott,1,0,6,22,27,6.65
Crystal Palace,Cheikhou Kouyaté,11,0,31,16,58,6.65
Fulham,Floyd Ayité,1,0,3,7,4,6.65
Southampton,Charlie Austin,2,0,13,2,13,6.65
Watford,Christian Kabasele,16,0,106,38,25,6.64
Everton,Bernard,2,0,12,27,49,6.64
Southampton,Manolo Gabbiadini,0,0,5,3,6,6.64
Bournemouth,Chris Mepham,5,1,57,14,9,6.64
Huddersfield Town,Florent Hadergjonaj,7,1,27,21,30,6.64
Watford,Andre Gray,1,0,4,2,3,6.64
Crystal Palace,Wayne Hennessey,0,1,16,0,0,6.64
Brighton Hove Albion,Jürgen Locadia,0,0,9,9,15,6.63
Leicester City,Kelechi Iheanacho,0,0,2,2,6,6.63
Burnley,Peter Crouch,0,0,2,0,1,6.63
Everton,Tom Davies,1,0,9,16,27,6.63
Wolverhampton,Rúben Vinagre,2,0,13,14,14,6.63
West Ham United,Andy Carroll,2,0,8,1,4,6.63
Bournemouth,Charlie Daniels,4,2,43,20,25,6.63
Bournemouth,Adam Smith,7,1,57,31,46,6.63
Huddersfield Town,Chris Löwe,3,0,53,22,34,6.63
Southampton,Jack Stephens,13,0,94,37,25,6.63
Leicester City,Demarai Gray,0,0,13,9,25,6.63
Brighton Hove Albion,Leon Balogun,3,1,32,17,12,6.63
Bournemouth,Diego Rico,2,0,17,14,14,6.63
Burnley,Matthew Lowton,7,1,71,29,56,6.62
Cardiff City,Kadeem Harris,0,0,4,3,12,6.62
Huddersfield Town,Jonas Lössl,0,2,31,2,0,6.62
Everton,Jonjoe Kenny,2,0,30,17,22,6.62
Newcastle United,DeAndre Yedlin,10,0,71,28,54,6.61
Watford,Domingos Quina,0,0,1,3,9,6.61
Burnley,Aaron Lennon,0,0,12,10,26,6.61
Huddersfield Town,Juninho Bacuna,1,1,11,23,46,6.61
Crystal Palace,Alexander Sørloth,0,0,3,0,2,6.61
Wolverhampton,Rui Patrício,0,1,15,1,2,6.60
Newcastle United,Christian Atsu,3,0,14,7,24,6.60
Chelsea,Gary Cahill,0,0,1,0,0,6.60
Tottenham,Mousa Dembélé,1,0,5,7,13,6.60
Manchester United,Angel Gomes,0,0,0,0,1,6.60
Manchester United,Tahith Chong,0,0,1,0,0,6.60
Tottenham,Vincent Janssen,0,0,1,0,2,6.60
Brighton Hove Albion,Mathew Ryan,0,0,20,0,1,6.60
Leicester City,Fousseni Diabaté,0,0,0,0,2,6.60
Huddersfield Town,Abdelhamid Sabiri,0,0,0,1,2,6.60
West Ham United,Xande Silva,0,0,0,0,0,6.60
Bournemouth,Emerson Hyndman,0,0,0,1,6,6.60
Tottenham,Luke Amos,0,0,0,0,1,6.60
Bournemouth,Sam Surridge,0,0,0,0,1,6.60
Brighton Hove Albion,José Izquierdo,1,0,7,5,15,6.59
Brighton Hove Albion,Beram Kayal,10,0,25,15,28,6.59
Burnley,Matěj Vydra,1,0,6,1,2,6.59
Newcastle United,Jacob Murphy,2,0,6,1,6,6.59
Wolverhampton,Hélder Costa,0,0,5,9,18,6.59
Everton,Leighton Baines,0,0,7,2,8,6.58
Cardiff City,Josh Murphy,0,0,8,11,26,6.58
Wolverhampton,Morgan Gibbs-White,0,0,0,1,6,6.58
Huddersfield Town,Laurent Depoitre,0,0,8,2,6,6.58
Fulham,Neeskens Kebano,0,0,3,0,3,6.57
Cardiff City,Greg Cunningham,3,0,13,17,18,6.57
Newcastle United,Yoshinori Muto,0,0,3,5,8,6.57
Everton,André Gomes,4,0,18,19,39,6.57
Everton,Phil Jagielka,0,0,13,2,7,6.57
Wolverhampton,Léo Bonatini,0,0,0,0,1,6.57
Watford,Tom Cleverley,0,0,11,5,17,6.56
West Ham United,Grady Diangana,0,0,4,1,20,6.56
Leicester City,Adrien Silva,0,0,1,1,2,6.55
Bournemouth,Jermain Defoe,0,0,0,0,0,6.55
Huddersfield Town,Isaac Mbenza,0,0,4,5,10,6.55
Newcastle United,Mohamed Diamé,9,0,36,30,78,6.54
Fulham,Cyrus Christie,11,0,80,29,41,6.54
Fulham,Ryan Sessegnon,2,0,38,19,23,6.54
Bournemouth,Lys Mousset,0,0,2,1,3,6.54
Fulham,Kevin McDonald,2,0,20,9,15,6.54
Manchester United,Andreas Pereira,2,1,7,11,8,6.54
Crystal Palace,Joel Ward,0,0,31,10,12,6.53
Newcastle United,Kenedy,0,0,19,32,30,6.53
Bournemouth,Nathaniel Clyne,3,0,28,18,37,6.53
Fulham,Timothy Fosu-Mensah,5,1,25,12,18,6.53
Leicester City,Shinji Okazaki,1,0,1,2,5,6.52
Leicester City,Çağlar Söyüncü,5,1,22,7,5,6.52
Burnley,Robbie Brady,1,0,15,7,15,6.52
Fulham,Stefan Johansen,0,0,5,3,10,6.52
Huddersfield Town,Erik Durm,6,0,37,41,35,6.51
Burnley,Jeff Hendrick,5,0,25,12,24,6.51
Leicester City,Vicente Iborra,0,0,3,8,3,6.51
Fulham,Tim Ream,10,1,77,24,23,6.51
Bournemouth,Jordon Ibe,0,0,4,4,6,6.51
Watford,Stefano Okaka,0,0,0,0,0,6.50
Newcastle United,Antonio Barreca,0,0,0,0,0,6.50
Arsenal,Bukayo Saka,0,0,0,0,0,6.50
Burnley,Steven Defour,3,0,6,8,8,6.50
Bournemouth,Lewis Cook,2,0,7,8,13,6.50
Huddersfield Town,Collin Quaner,0,0,0,0,0,6.50
Bournemouth,Jack Simpson,4,0,22,9,9,6.50
Cardiff City,Rhys Healey,0,0,0,0,1,6.50
Huddersfield Town,Joel Coleman,0,0,1,0,0,6.50
Southampton,Angus Gunn,0,3,11,0,0,6.49
Southampton,Yan Valery,3,1,57,22,42,6.49
Brighton Hove Albion,Alireza Jahanbakhsh,0,0,2,11,32,6.48
Cardiff City,Oumar Niasse,0,0,7,2,12,6.48
Brighton Hove Albion,Florin Andone,1,0,12,3,10,6.48
Huddersfield Town,Ramadan Sobhi,0,0,0,1,1,6.48
Arsenal,Carl Jenkinson,3,0,2,0,3,6.47
Cardiff City,Gary Madine,0,0,0,0,1,6.47
Cardiff City,Junior Hoilett,0,0,25,32,40,6.47
Watford,Ken Sema,0,0,4,8,16,6.46
Watford,Nathaniel Chalobah,1,0,7,5,3,6.45
Huddersfield Town,Adama Diakhaby,0,0,1,1,6,6.45
West Ham United,Carlos Sánchez,0,1,5,1,4,6.44
Huddersfield Town,Jason Puncheon,1,0,8,4,8,6.44
Manchester United,Marcos Rojo,2,1,9,6,5,6.44
Fulham,Ibrahima Cisse,0,0,4,3,0,6.43
Fulham,Marcus Bettinelli,0,0,13,0,0,6.41
Cardiff City,Leandro Bacuna,2,0,9,15,15,6.41
Arsenal,Stephan Lichtsteiner,4,1,23,9,15,6.41
Huddersfield Town,Elias Kachunga,1,0,9,4,22,6.41
Fulham,Lazar Marković,0,0,2,0,0,6.40
Watford,Sebastian Prödl,0,0,0,0,0,6.40
Huddersfield Town,Danny Williams,1,0,2,1,0,6.40
