Team,Name,Goal conversion percentage,Total shots,Successful dribbles,Big chances missed,Goals,Rating
As Monaco,Jérémy Toulalan,0,7,22,0,0,7.16
Montpellier,Vitorino Hilton,6,18,10,2,1,7.16
Stade De Reims,Nicolas de Préville,8,71,83,10,6,7.16
Montpellier,Ryad Boudebouz,5,39,69,1,2,7.16
Olympique De Marseille,Lassana Diarra,13,8,77,0,1,7.16
Caen,Ronny Rodelin,15,65,26,4,10,7.15
Lille Osc,Mike Maignan,0,0,2,0,0,7.15
Fc Nantes,Abdoulaye Touré,0,1,11,0,0,7.15
Paris Saint Germain,Marco Verratti,0,2,21,0,0,7.15
Ogc Nice,Jean-Michaël Seri,8,37,48,1,3,7.15
Paris Saint Germain,Maxwell,33,9,12,0,3,7.15
Lille Osc,Éder,23,26,8,8,6,7.15
Saint Etienne,Oussama Tannane,13,15,7,1,2,7.14
Lille Osc,Djibril Sidibé,12,33,50,2,4,7.14
Montpellier,Daniel Congré,20,10,13,1,2,7.14
Lorient,Denis Bouanga,33,3,3,0,1,7.13
Guingamp,Nicolas Benezet,21,19,28,1,4,7.13
Lorient,Wesley Lautoa,0,4,11,0,0,7.12
Montpellier,Ellyes Skhiri,50,4,5,0,2,7.12
Paris Saint Germain,Marquinhos,11,9,5,0,1,7.12
Olympique De Marseille,Mauricio Isla,29,7,13,1,2,7.12
Lille Osc,Stoppila Sunzu,11,9,1,0,1,7.12
Ogc Nice,Romain Genevois,100,1,5,0,1,7.12
Ogc Nice,Paul Baysse,0,10,4,2,0,7.11
Stade De Reims,Aïssa Mandi,31,16,8,3,5,7.11
Lorient,Walid Mesloub,6,16,38,1,1,7.10
Bordeaux,Nicolas Maurice-Belay,20,5,31,0,1,7.10
Ogc Nice,Ricardo Pereira,0,2,47,1,0,7.10
Olympique Lyonnais,Nabil Fekir,22,18,15,2,4,7.09
Caen,Syam Ben Youssef,60,5,5,0,3,7.09
Bordeaux,Nicolas Pallois,13,8,14,1,1,7.09
Angers,Romain Saïss,9,23,21,3,2,7.09
Paris Saint Germain,Blaise Matuidi,27,15,21,1,4,7.08
As Monaco,Fábio Coentrão,33,9,9,0,3,7.08
Guingamp,Younousse Sankharé,26,23,51,2,6,7.08
Lille Osc,Ibrahim Amadou,14,7,17,1,1,7.08
Angers,Romain Thomas,17,12,1,2,2,7.07
Olympique De Marseille,Karim Rekik,20,5,7,0,1,7.07
Olympique Lyonnais,Mapou Yanga-Mbiwa,29,7,20,0,2,7.06
Paris Saint Germain,Adrien Rabiot,8,12,41,0,1,7.06
Guingamp,Jérémy Sorbon,29,7,7,1,2,7.06
Ogc Nice,Jérémy Pied,0,17,38,0,0,7.06
Saint Etienne,Ronaël Pierre-Gabriel,0,0,1,0,0,7.06
Montpellier,Jonas Martin,15,27,45,4,4,7.06
Ogc Nice,Nampalys Mendy,25,4,31,0,1,7.06
Stade Rennais,Fallou Diagne,36,14,8,0,5,7.05
Angers,Billy Ketkeophomphone,11,47,41,2,5,7.05
Guingamp,Christophe Kerbrat,0,3,2,1,0,7.05
Olympique De Marseille,Michy Batshuayi,16,104,39,19,17,7.04
Guingamp,Dorian Lévêque,13,8,8,0,1,7.04
Troyes,Johan Martial,0,1,8,0,0,7.04
Fc Nantes,Valentin Rongier,14,7,18,0,1,7.04
As Monaco,Almamy Touré,33,9,7,1,3,7.04
Bordeaux,Cheick Diabaté,33,30,11,8,10,7.04
Stade Rennais,Benjamin André,0,13,32,1,0,7.04
As Monaco,Thomas Lemar,17,29,52,1,5,7.03
Toulouse,Wissam Ben Yedder,21,81,24,17,17,7.03
Gfc Ajaccio,Roderic Filippi,17,12,4,1,2,7.03
Fc Nantes,Koffi Djidji,0,1,9,0,0,7.03
Troyes,Jessy Pi,7,46,40,0,3,7.03
Paris Saint Germain,Thiago Motta,8,12,13,2,1,7.03
Montpellier,Bryan Dabo,16,31,62,2,5,7.03
Bastia,Sadio Diallo,17,12,13,0,2,7.03
Lille Osc,Renato Civelli,0,15,7,3,0,7.03
Olympique De Marseille,Nicolas N'Koulou,0,9,13,1,0,7.02
Caen,Andy Delort,11,107,39,14,12,7.02
Bordeaux,Diego Contento,20,10,11,0,2,7.02
Stade Rennais,Juan Quintero,9,11,26,0,1,7.02
Saint Etienne,Kévin Malcuit,0,1,6,0,0,7.01
Montpellier,William Rémy,0,14,29,1,0,7.01
Bordeaux,Valentín Vada,0,7,17,0,0,7.01
Ogc Nice,Valère Germain,28,50,18,12,14,7.01
Lille Osc,Adama Soumaoro,10,10,10,2,1,7.00
Olympique Lyonnais,Lucas Tousart,0,0,0,0,0,7.00
Fc Nantes,Maxime Dupé,0,0,0,0,0,7.00
Ogc Nice,Gautier Lloris,0,0,0,0,0,7.00
Gfc Ajaccio,Jules Goda,0,0,0,0,0,7.00
Bastia,Thomas Vincensini,0,0,0,0,0,7.00
Lorient,Didier Bouanga,33,3,3,0,1,7.00
Olympique De Marseille,Javier Manquillo,0,7,26,0,0,7.00
Fc Nantes,Adrien Thomasson,8,25,56,2,2,6.99
Fc Nantes,Birama Toure,0,6,8,0,0,6.99
Bordeaux,Jaroslav Plašil,19,16,21,0,3,6.99
Fc Nantes,Youssouf Sabaly,25,8,48,0,2,6.99
Bastia,Sébastien Squillaci,20,10,1,1,2,6.98
Paris Saint Germain,Benjamin Stambouli,0,3,20,0,0,6.98
Toulouse,Jean-Daniel Akpa Akpro,8,12,41,2,1,6.98
Stade Rennais,Paul-Georges Ntep,15,13,31,2,2,6.98
Olympique De Marseille,Mario Lemina,0,5,5,0,0,6.98
Stade De Reims,Anthony Weber,33,3,9,1,1,6.97
Lorient,Lindsay Rose,0,6,6,0,0,6.97
Saint Etienne,Florentin Pogba,0,5,5,0,0,6.97
Bordeaux,Cédric Yambéré,18,17,8,1,3,6.97
Bordeaux,Clément Chantôme,14,7,17,1,1,6.97
As Monaco,João Moutinho,8,12,16,0,1,6.97
Lorient,Zargo Touré,36,11,12,0,4,6.97
Guingamp,Franck Hery,0,0,0,0,0,6.97
Saint Etienne,Stéphane Ruffier,0,0,0,0,0,6.97
Olympique Lyonnais,Claudio Beauvue,9,55,4,7,5,6.96
Troyes,Thiago Xavier,20,10,6,2,2,6.96
Ogc Nice,Maxime Le Marchand,20,5,6,0,1,6.96
Stade Rennais,Yacouba Sylla,0,8,27,1,0,6.96
Olympique De Marseille,Stephane Sparagna,0,1,2,0,0,6.96
Guingamp,Thibault Giresse,24,17,12,0,4,6.95
Fc Nantes,Lucas Deaux,0,2,7,0,0,6.95
Angers,Ludovic Butelle,0,0,0,0,0,6.95
Lille Osc,Morgan Amalfitano,18,11,23,3,2,6.95
Ogc Nice,Mathieu Bodmer,25,4,4,2,1,6.95
Saint Etienne,Francois Clerc,0,4,3,0,0,6.95
Gfc Ajaccio,Paul Andre Guerin,0,0,0,0,0,6.95
As Monaco,Tiemoué Bakayoko,8,13,28,1,1,6.95
As Monaco,Paul Nardi,0,0,0,0,0,6.95
Olympique De Marseille,Rolando,14,7,4,2,1,6.95
Lorient,Raphaël Guerreiro,11,28,54,2,3,6.95
Bordeaux,Mathieu Debuchy,0,5,7,1,0,6.94
Bastia,Mathieu Peybernes,0,0,7,0,0,6.94
Stade Rennais,Cheikh M'Bengue,0,3,16,1,0,6.94
Olympique De Marseille,Steven Fletcher,13,16,7,5,2,6.94
Stade Rennais,Pedro Mendes,0,4,12,0,0,6.94
Lorient,Yann Jouffre,7,29,17,0,2,6.94
Saint Etienne,Vincent Pajot,6,17,5,0,1,6.94
Troyes,Matthieu Saunier,0,8,15,2,0,6.94
Bordeaux,Jérôme Prior,0,0,1,0,0,6.94
Angers,Cheikh N'Doye,17,54,18,5,9,6.94
Gfc Ajaccio,David Ducourtioux,0,22,10,0,0,6.94
Lille Osc,Eric Bauthéac,5,39,28,4,2,6.94
Stade Rennais,Abdoulaye Doucouré,12,17,11,2,2,6.93
Lorient,Majeed Waris,24,46,21,6,11,6.93
Ogc Nice,Alassane Pléa,16,38,36,8,6,6.93
Lorient,Benjamin Moukandjo,29,45,32,5,13,6.93
Lille Osc,Vincent Enyeama,0,0,0,0,0,6.93
Stade De Reims,Antoine Devaux,6,18,17,2,1,6.93
Stade Rennais,Gélson Fernandes,17,6,11,1,1,6.92
Guingamp,Yannis Salibur,11,64,58,3,7,6.92
Troyes,Karim Azamoum,15,13,4,1,2,6.92
Stade Rennais,Sylvain Armand,8,12,14,3,1,6.92
Gfc Ajaccio,Mohamed Larbi,22,37,27,2,8,6.92
Lorient,Lamine Koné,0,9,19,1,0,6.92
Caen,Julien Féret,16,25,41,4,4,6.92
Toulouse,Marcel Tisserand,11,9,17,0,1,6.92
Lille Osc,Sébastien Corchia,13,16,23,0,2,6.92
Saint Etienne,Benoît Assou-Ekotto,0,9,12,0,0,6.92
Stade De Reims,Jaba Kankava,0,9,10,1,0,6.91
Toulouse,Issa Diop,20,5,1,2,1,6.91
Paris Saint Germain,Kevin Trapp,0,0,0,0,0,6.91
Toulouse,Alexis Blin,0,10,7,0,0,6.91
Toulouse,Tongo Doumbia,4,26,16,3,1,6.91
Guingamp,Moustapha Diallo,7,15,7,1,1,6.91
Caen,Emmanuel Imorou,100,1,6,0,1,6.91
As Monaco,Nabil Dirar,11,18,38,7,2,6.91
Toulouse,Étienne Didot,0,10,11,0,0,6.90
Olympique Lyonnais,Anthony Lopes,0,0,0,0,0,6.90
Caen,Rémy Vercoutre,0,0,1,0,0,6.90
Olympique De Marseille,Yohann Pelé,0,0,0,0,0,6.90
Olympique De Marseille,Jacques-Alaixys Romao,20,5,8,0,1,6.90
Ogc Nice,Olivier Boscagli,100,1,2,0,1,6.90
Ogc Nice,Vincent Koziello,33,9,33,0,3,6.90
Stade De Reims,Hamari Traore,15,13,29,0,2,6.90
Toulouse,Oscar Trejo,14,28,80,3,4,6.90
As Monaco,Ricardo Carvalho,25,8,1,1,2,6.90
Gfc Ajaccio,Khalid Boutaïb,14,42,9,3,6,6.90
Bordeaux,Pablo Nascimento Castro,14,7,1,0,1,6.89
Fc Nantes,Wilfried Moimbé,0,5,3,1,0,6.89
Saint Etienne,Kévin Théophile-Catherine,20,5,16,1,1,6.89
Lorient,Didier N'Dong,8,26,38,0,2,6.89
Angers,Thomas Mangani,20,25,10,3,5,6.89
Troyes,Quentin Othon,50,2,2,0,1,6.89
Gfc Ajaccio,Kader Mangane,11,9,8,1,1,6.89
Stade De Reims,Mickael Tacalfred,0,4,4,0,0,6.89
Troyes,Matthieu Dreyer,0,0,0,0,0,6.88
Olympique De Marseille,Rémy Cabella,14,37,57,5,5,6.88
Gfc Ajaccio,Gregory Pujol,23,22,5,1,5,6.88
Toulouse,Jean-Armel Kana-Biyik,29,7,11,0,2,6.88
Troyes,Chaouki Ben Saada,5,21,22,2,1,6.88
Saint Etienne,Jérémy Clément,0,1,5,0,0,6.88
Angers,Abdoul Camara,8,25,39,1,2,6.88
Fc Nantes,Emiliano Sala,11,55,25,6,6,6.87
Bordeaux,Frédéric Guilbert,0,7,21,1,0,6.87
As Monaco,Wallace,10,10,4,0,1,6.87
Fc Nantes,Lorik Cana,0,6,6,0,0,6.87
Lille Osc,Rio Mavuba,0,7,18,0,0,6.87
Olympique Lyonnais,Rafael,10,10,18,1,1,6.87
Montpellier,Geoffrey Jourdren,0,0,0,0,0,6.87
Angers,Yoann Andreu,0,2,23,1,0,6.87
Bastia,Florian Marange,0,1,2,0,0,6.87
Stade Rennais,Romain Danzé,0,5,3,2,0,6.87
Bastia,Yannick Cahuzac,20,10,17,1,2,6.87
Ogc Nice,Mahamane Traore,33,6,5,1,2,6.87
Olympique Lyonnais,Jordan Ferri,8,25,32,2,2,6.86
Lille Osc,Rony Lopes,11,19,17,2,2,6.86
Stade De Reims,Antoine Conte,0,8,7,0,0,6.86
Bastia,Jean-Louis Leca,0,0,0,0,0,6.86
Toulouse,Steeve Yago,0,1,5,0,0,6.86
Guingamp,Sloan Privat,23,30,3,5,7,6.86
Olympique Lyonnais,Sergi Darder,11,18,21,3,2,6.85
Bastia,Floyd Ayité,14,56,42,8,8,6.85
Bastia,Julian Palmieri,15,13,43,1,2,6.85
Lille Osc,Yassine Benzia,18,28,18,2,5,6.85
Stade Rennais,Giovanni Sio,12,57,18,12,7,6.85
Bordeaux,Adam Ounas,13,38,48,4,5,6.85
Angers,Grégory Bourillon,33,3,0,0,1,6.85
Stade De Reims,Abdelhamid El Kaoutari,0,2,2,0,0,6.85
Guingamp,Maxime Baca,0,0,1,0,0,6.85
Saint Etienne,Nolan Roux,19,48,14,8,9,6.85
Olympique Lyonnais,Jérémy Morel,0,7,15,0,0,6.85
Toulouse,Martin Braithwaite,13,88,40,19,11,6.84
Gfc Ajaccio,Jeremie Brechet,0,1,1,0,0,6.84
Fc Nantes,Oswaldo Vizcarrondo,0,12,1,1,0,6.84
Bordeaux,Diego Rolán,18,39,49,9,7,6.84
Lorient,Pape Paye,0,2,6,0,0,6.84
Lorient,Jimmy Cabot,15,27,46,1,4,6.84
As Monaco,Danijel Subašić,0,0,3,0,0,6.84
Olympique Lyonnais,Clément Grenier,22,9,12,0,2,6.84
Montpellier,Ramy Bensebaini,29,7,11,0,2,6.84
Troyes,Babacar Guèye,8,12,4,3,1,6.84
Stade De Reims,Mohamed Fofana,0,3,2,0,0,6.83
Montpellier,Jérôme Roussillon,23,13,30,2,3,6.83
Saint Etienne,Renaud Cohade,0,8,6,1,0,6.83
Montpellier,Laurent Pionnier,0,0,1,0,0,6.83
Gfc Ajaccio,Jerome Le Moigne,0,11,11,0,0,6.83
As Monaco,Andrea Raggi,33,6,3,2,2,6.83
As Monaco,Elderson Echiejile,0,5,16,2,0,6.83
Lorient,Rafidine Abdullah,25,4,4,0,1,6.83
Toulouse,Pantxi Sirieix,0,0,0,0,0,6.83
Olympique De Marseille,Lucas Silva,0,9,13,0,0,6.83
Lorient,Benjamin Jeannot,13,52,19,9,7,6.83
Bastia,Gaël Danic,14,35,29,3,5,6.82
Toulouse,Somalia,0,7,32,2,0,6.82
Guingamp,Jonathan Martins Pereira,0,6,15,1,0,6.82
Stade De Reims,Diego,9,32,10,2,3,6.82
Troyes,Thomas Ayasse,13,8,1,1,1,6.82
Montpellier,Souleymane Camara,18,38,14,10,7,6.82
Bastia,Francois Modesto,0,6,3,0,0,6.82
Troyes,Charles Traoré,0,1,3,0,0,6.82
Caen,Chaker Alhadhur,0,0,5,0,0,6.82
Stade De Reims,Alexis Peuget,0,6,1,1,0,6.82
Guingamp,Jimmy Briand,13,55,20,11,7,6.82
Ogc Nice,Rémi Walter,0,8,8,0,0,6.82
Montpellier,Kévin Bérigaud,18,17,8,0,3,6.82
Stade De Reims,Gaëtan Charbonnier,27,15,15,0,4,6.81
Troyes,Rincon,0,2,3,0,0,6.81
Troyes,Corentin Jean,9,44,28,4,4,6.81
Olympique De Marseille,Steve Mandanda,0,0,2,0,0,6.81
Lille Osc,Benjamin Pavard,0,2,3,0,0,6.81
Bordeaux,André Poko,0,13,31,1,0,6.81
Fc Nantes,Kolbeinn Sigthorsson,11,28,17,4,3,6.80
Saint Etienne,Valentin Eysseric,22,27,18,0,6,6.80
Bordeaux,Malcom,11,9,12,0,1,6.80
Bordeaux,Gaëtan Laborde,0,1,1,0,0,6.80
Troyes,Mahamadou N'Diaye,0,0,0,0,0,6.80
Saint Etienne,Fabien Lemoine,0,11,15,0,0,6.80
Toulouse,Yann Bodiger,10,10,13,1,1,6.80
Stade Rennais,Nicolas Janvier,0,1,0,0,0,6.80
Fc Nantes,Remi Gomis,0,2,4,0,0,6.80
Lille Osc,Florent Balmont,0,20,16,0,0,6.80
Angers,Ismaël Traoré,14,7,3,1,1,6.79
As Monaco,Bernardo Silva,23,30,54,8,7,6.79
Bordeaux,Lamine Sané,0,3,2,0,0,6.79
Gfc Ajaccio,Alassane Toure,25,4,18,1,1,6.79
Lorient,François Bellugou,0,3,21,0,0,6.79
Caen,Nicolas Seube,0,10,6,0,0,6.79
Fc Nantes,Rémy Riou,0,0,0,0,0,6.79
Lorient,Lamine Gassama,0,0,39,0,0,6.79
Toulouse,Pavle Ninkov,0,1,2,0,0,6.79
Fc Nantes,Adryan,14,22,41,1,3,6.79
Angers,Alexandre Letellier,0,0,0,0,0,6.79
Gfc Ajaccio,Damjan Đoković,7,30,2,1,2,6.79
Stade De Reims,Prince Oniangué,16,25,11,2,4,6.79
As Monaco,Stephan El Shaarawy,0,18,12,1,0,6.78
Ogc Nice,Yoan Cardinale,0,0,1,0,0,6.78
Caen,Alaeddine Yahia,7,14,2,2,1,6.78
Caen,Ismaël Diomandé,0,4,6,0,0,6.78
As Monaco,Adama Traoré,0,4,3,1,0,6.78
Stade Rennais,Edson Mexer,0,4,6,0,0,6.78
Paris Saint Germain,Christopher Nkunku,0,0,1,0,0,6.78
Saint Etienne,Pierre-Yves Polomat,0,4,2,0,0,6.78
Stade Rennais,Pedro Henrique,10,31,16,2,3,6.78
Bastia,Seko Fofana,4,27,70,3,1,6.78
Angers,Gael Angoula,0,2,1,0,0,6.78
Toulouse,Uroš Spajić,0,6,1,1,0,6.78
Olympique De Marseille,Romain Alessandrini,12,42,22,2,5,6.77
Gfc Ajaccio,Alexandre Coeff,0,6,6,0,0,6.77
Bastia,Alexander Djiku,0,2,12,0,0,6.77
Gfc Ajaccio,Pablo Martinez,0,4,14,0,0,6.77
Troyes,Dušan Veškovac,0,0,0,0,0,6.77
Bordeaux,Enzo Crivelli,13,24,15,3,3,6.77
Lorient,Hamadou Karamoko,0,0,0,0,0,6.77
Olympique De Marseille,Antoine Rabillard,33,3,1,0,1,6.77
Troyes,Mory Kone,0,0,3,0,0,6.77
Bordeaux,Thomas Touré,11,19,23,3,2,6.77
Stade De Reims,Thievy Bifouma,36,11,23,2,4,6.76
As Monaco,Guido Carrillo,10,39,3,10,4,6.76
Bordeaux,Paul Bernardoni,0,0,0,0,0,6.76
Gfc Ajaccio,Issiaga Sylla,0,15,35,0,0,6.76
Stade De Reims,Atila Turan,20,10,10,0,2,6.76
Paris Saint Germain,Ezequiel Lavezzi,20,10,1,2,2,6.76
Caen,Alexandre Raineau,0,0,1,0,0,6.76
Angers,Vincent Manceau,0,5,10,0,0,6.76
Bordeaux,Maxime Poundjé,0,5,28,0,0,6.76
As Monaco,Ivan Cavaleiro,7,14,5,1,1,6.76
Guingamp,Jonas Lössl,0,0,2,0,0,6.75
Saint Etienne,Alexander Søderlund,12,17,3,5,2,6.75
Montpellier,Paul Lasne,0,3,4,1,0,6.75
Caen,Dennis Appiah,14,7,32,1,1,6.75
Toulouse,François Moubandje,0,3,31,0,0,6.75
Montpellier,Joris Marveaux,25,4,3,2,1,6.74
Stade De Reims,Jordan Siebatcheu,13,24,7,2,3,6.74
Stade De Reims,Franck Signorino,0,1,19,0,0,6.74
Toulouse,Adrien Regattin,4,27,22,0,1,6.74
Angers,Gilles Sunu,5,39,29,2,2,6.73
Ogc Nice,Mickaël Le Bihan,17,6,2,1,1,6.73
Saint Etienne,Robert Berić,27,11,4,5,3,6.73
Stade Rennais,Abdoulaye Diallo,0,0,1,0,0,6.73
Fc Nantes,Alejandro Bedoya,9,34,7,6,3,6.73
Lorient,Benjamin Lecomte,0,0,1,0,0,6.73
Olympique Lyonnais,Maxwel Cornet,38,21,17,1,8,6.73
Gfc Ajaccio,Jacques Zoua,13,39,23,4,5,6.73
Ogc Nice,Wallyson Mallmann,0,11,8,1,0,6.72
Fc Nantes,Léo Dubois,0,7,15,1,0,6.72
Stade Rennais,Ludovic Baal,0,2,24,0,0,6.72
Lille Osc,Marvin Martin,0,3,3,0,0,6.72
Montpellier,Jamel Saihi,0,5,5,0,0,6.72
Saint Etienne,Jonathan Brison,0,1,1,0,0,6.72
Olympique Lyonnais,Steed Malbranque,0,5,0,0,0,6.71
Bastia,Lassana Coulibaly,11,9,9,0,1,6.71
Toulouse,Alban Lafont,0,0,0,0,0,6.70
Guingamp,Lars Jacobsen,0,2,3,0,0,6.70
Angers,Mohamed Yattara,12,17,13,1,2,6.70
Ogc Nice,Mouez Hassen,0,0,1,0,0,6.70
Caen,Jonathan Delaplace,0,14,11,2,0,6.70
As Monaco,Anthony Martial,0,1,4,0,0,6.70
Olympique De Marseille,Lucas Ocampos,7,15,19,2,1,6.70
Olympique De Marseille,André Zambo Anguissa,0,4,3,0,0,6.70
Montpellier,Steve Mounié,0,0,0,0,0,6.70
Stade Rennais,Ola Toivonen,0,1,0,0,0,6.70
Lille Osc,Sehrou Guirassy,0,4,1,1,0,6.70
Bordeaux,Grégory Sertic,0,0,0,0,0,6.70
Montpellier,Anthony Mounier,0,2,9,0,0,6.70
Saint Etienne,Yohan Mollo,0,1,0,0,0,6.70
Lille Osc,Franck Béria,0,0,1,0,0,6.70
Ogc Nice,Kevin Gomis,0,0,0,0,0,6.70
Toulouse,Numan Bostan,0,0,0,0,0,6.70
As Monaco,Vagner Love,17,23,14,9,4,6.70
Fc Nantes,Ermir Lenjani,9,11,13,1,1,6.70
Angers,Guy Ngosso,0,0,1,0,0,6.70
Guingamp,Ludovic Blas,17,6,16,0,1,6.70
Stade De Reims,Grejohn Kyei,15,20,18,4,3,6.70
Caen,Vincent Bessat,4,23,39,2,1,6.70
Lorient,Vincent Le Goff,0,5,17,0,0,6.70
Bastia,Axel Ngando,14,14,22,0,2,6.70
As Monaco,Mario Pašalić,17,18,4,4,3,6.69
Stade Rennais,Kamil Grosicki,21,43,24,3,9,6.69
Caen,Jordan Leborgne,0,6,9,0,0,6.69
Stade Rennais,Jérémie Boga,11,19,55,3,2,6.69
Gfc Ajaccio,John Tshibumbu,11,28,4,2,3,6.69
Angers,Saïd Benrahma,30,10,15,0,3,6.69
Bordeaux,Abdou Traoré,0,1,5,0,0,6.69
Angers,Pierrick Capelle,19,21,21,3,4,6.69
Stade Rennais,Benoît Costil,0,0,0,0,0,6.69
Stade De Reims,David N'Gog,16,19,2,3,3,6.69
Lille Osc,Junior Tallo,0,22,16,2,0,6.69
Montpellier,Jean Deza,0,4,6,0,0,6.69
Caen,Hervé Bazile,0,24,18,0,0,6.68
Montpellier,Mamadou Ndiaye,0,1,2,0,0,6.68
Toulouse,William Matheus,0,0,11,0,0,6.68
Ogc Nice,Jonathan Correia,0,0,4,0,0,6.68
Caen,Jeff Louis,7,15,21,1,1,6.68
Troyes,Benjamin Nivet,13,23,12,2,3,6.67
Bastia,Mehdi Mostefa,0,8,5,0,0,6.67
Olympique Lyonnais,Henri Bedimo,0,5,21,0,0,6.67
Angers,Charles Diers,14,7,1,0,1,6.67
Saint Etienne,Romain Hamouma,11,28,18,3,3,6.67
Caen,Saidi Ntibazonkiza,7,14,16,3,1,6.67
Guingamp,Julien Cardy,0,5,3,1,0,6.67
Stade De Reims,Johny Placide,0,0,0,0,0,6.67
Olympique Lyonnais,Bakary Koné,0,3,0,0,0,6.67
Olympique De Marseille,Abou Diaby,0,0,11,0,0,6.67
Stade Rennais,Yoann Gourcuff,25,8,7,1,2,6.67
Stade De Reims,Omenuke Mfulu,0,2,9,0,0,6.66
Olympique De Marseille,Brice Dja Djédjé,0,6,18,0,0,6.66
Troyes,Yoann Court,0,17,18,3,0,6.66
Olympique De Marseille,Benjamin Mendy,14,7,38,0,1,6.66
Saint Etienne,Benjamin Corgnet,13,8,4,1,1,6.66
Olympique Lyonnais,Arnold Mvuemba,0,3,3,0,0,6.66
Montpellier,Mustapha Yatabare,13,30,11,9,4,6.66
Bastia,Brandão,14,21,2,3,3,6.66
As Monaco,Farès Bahlouli,25,4,3,0,1,6.66
Fc Nantes,Yacine Bammou,11,35,11,0,4,6.66
Angers,Arnold Bouka Moutou,33,6,14,1,2,6.66
Gfc Ajaccio,Amos Youga,0,10,15,1,0,6.65
Guingamp,Benjamin Angoua,50,2,1,0,1,6.65
Olympique Lyonnais,Olivier Kemen,0,0,9,0,0,6.65
Stade De Reims,Frederic Bulot,6,17,4,1,1,6.65
Stade De Reims,Aly Ndom,0,3,2,0,0,6.65
Bastia,Jesper Hansen,0,0,0,0,0,6.65
Stade Rennais,Mehdi Zeffane,8,13,2,0,1,6.65
Montpellier,Casimir Ninga,19,36,46,6,7,6.65
Bordeaux,Cédric Carrasso,0,0,0,0,0,6.65
Troyes,Anele Ngcongca,0,3,2,0,0,6.65
Troyes,Stéphane Darbion,4,23,28,4,1,6.64
Olympique De Marseille,Georges-Kévin N'Koudou,14,36,63,4,5,6.64
Gfc Ajaccio,Issiar Dia,0,3,16,0,0,6.64
Bastia,Gilles Cioni,0,2,3,0,0,6.64
Bastia,Julien Romain,100,2,2,0,2,6.64
Olympique De Marseille,Bouna Sarr,15,13,42,0,2,6.64
Saint Etienne,Jean-Christophe Bahebeck,5,22,11,2,1,6.64
Bordeaux,Jussie,0,1,14,1,0,6.64
Ogc Nice,Niklas Hult,20,5,6,1,1,6.64
Guingamp,Lionel Mathis,0,8,3,0,0,6.64
Toulouse,Aleksandar Pešić,22,9,5,0,2,6.63
Montpellier,Mathieu Deplagne,0,5,5,0,0,6.63
