Team,Name,Blocked shots,Errors lead to goal,Clearances,Interceptions,Tackles,Rating
Ogc Nice,Dante,30,0,150,38,54,7.09
Saint Etienne,Ole Selnæs,7,0,28,19,44,7.09
Paris Saint Germain,Thomas Meunier,2,0,23,18,43,7.08
Strasbourg,Ludovic Ajorque,0,0,9,5,17,7.08
Toulouse,Ibrahim Sangaré,20,1,47,29,102,7.07
Olympique Lyonnais,Moussa Dembélé,2,0,13,2,12,7.07
Saint Etienne,Rémy Cabella,1,1,3,19,88,7.07
Guingamp,Pedro Rebocho,13,1,72,40,61,7.06
Stade De Reims,Xavier Chavalerin,12,0,32,72,106,7.06
Montpellier,Pedro Mendes,22,0,65,48,71,7.05
As Monaco,Rony Lopes,1,0,8,8,33,7.05
Ogc Nice,Youcef Atal,8,0,37,56,68,7.05
Olympique Lyonnais,Bertrand Traoré,5,0,16,15,36,7.05
Olympique Lyonnais,Tanguy Ndombélé,9,1,10,30,66,7.04
Olympique Lyonnais,Ferland Mendy,5,0,40,35,44,7.03
Paris Saint Germain,Julian Draxler,1,0,2,15,41,7.03
Fc Nantes,Diego Carlos,31,0,182,50,58,7.02
Caen,Alexander Djiku,31,0,180,83,48,7.02
Olympique Lyonnais,Léo Dubois,10,1,48,22,51,7.02
Stade Rennais,Hatem Ben Arfa,0,0,0,4,15,7.02
Stade Rennais,Damien Da Silva,36,0,149,39,41,7.01
Saint Etienne,Stéphane Ruffier,0,3,33,0,2,7.01
Saint Etienne,Loïc Perrin,24,0,113,44,53,7.01
Ogc Nice,Allan Saint-Maximin,0,0,3,4,12,7.01
Nimes Olympique,Clément Depres,0,0,6,0,2,7.01
As Monaco,Radamel Falcao,6,0,23,3,34,7.01
As Monaco,Youri Tielemans,3,0,19,18,45,7.01
Toulouse,Max Gradel,9,0,25,18,58,7.00
Stade De Reims,Yunis Abdelhamid,24,0,183,65,60,7.00
Lille Osc,Youssouf Koné,3,1,40,39,67,7.00
Stade Rennais,Abdoulaye Diallo,0,0,1,0,1,7.00
Paris Saint Germain,Antoine Bernede,1,0,1,3,13,7.00
Amiens,Sehrou Guirassy,0,0,14,4,7,7.00
Fc Nantes,Anthony Walongwa,2,0,1,1,0,7.00
Guingamp,Louis Carnot,0,0,0,0,0,7.00
Stade De Reims,Edouard Mendy,0,2,31,2,0,7.00
Paris Saint Germain,Thilo Kehrer,17,0,61,31,64,7.00
Strasbourg,Jonas Martin,12,0,40,30,46,6.99
Ogc Nice,Malang Sarr,12,0,95,68,59,6.99
Olympique Lyonnais,Houssem Aouar,6,1,20,31,63,6.99
Stade Rennais,M'Baye Niang,3,0,13,8,16,6.98
Montpellier,Ruben Aguilar,3,1,45,37,88,6.98
Paris Saint Germain,Christopher Nkunku,2,0,6,9,21,6.98
Montpellier,Vitorino Hilton,15,0,193,68,34,6.98
Olympique Lyonnais,Kenny Tete,5,0,26,19,33,6.98
Olympique Lyonnais,Mathieu Gorgelin,0,0,8,0,0,6.98
Angers,Romain Thomas,24,1,129,28,35,6.98
Fc Nantes,Kara Mbodji,1,0,24,6,12,6.97
Guingamp,Nicolas Benezet,0,0,3,19,32,6.97
Nimes Olympique,Anthony Briancon,38,0,178,70,46,6.97
Montpellier,Ellyes Skhiri,7,0,36,61,105,6.96
Saint Etienne,Mathieu Debuchy,7,0,58,47,43,6.96
Fc Nantes,Charles Traoré,3,0,34,19,40,6.96
Lille Osc,José Fonte,26,0,151,37,27,6.96
Stade Rennais,Clément Grenier,4,1,34,29,44,6.96
Olympique De Marseille,Hiroki Sakai,10,0,66,37,58,6.96
Stade De Reims,Björn Engels,24,0,178,44,11,6.95
Lille Osc,Mike Maignan,0,1,18,0,0,6.95
Saint Etienne,Yann M'Vila,12,0,79,74,72,6.95
Olympique Lyonnais,Maxwel Cornet,0,0,8,5,14,6.95
Saint Etienne,Youssef Aït Bennasser,7,0,21,34,58,6.95
Lille Osc,Adama Soumaoro,18,0,88,21,14,6.95
Paris Saint Germain,Alphonse Aréola,0,1,6,0,1,6.95
Strasbourg,Anthony Gonçalves,2,0,16,10,22,6.95
Bordeaux,Benoît Costil,0,1,24,0,2,6.95
Fc Nantes,Nicolas Pallois,14,0,110,34,77,6.95
Angers,Vincent Manceau,10,0,72,43,98,6.95
Olympique Lyonnais,Jérémy Morel,14,0,42,18,16,6.94
Paris Saint Germain,Gianluigi Buffon,0,0,9,0,0,6.94
Montpellier,Gaëtan Laborde,2,0,26,6,40,6.94
Strasbourg,Ismaël Aaneba,0,0,7,8,12,6.93
Olympique De Marseille,Valère Germain,5,0,28,6,38,6.93
Olympique Lyonnais,Jason Denayer,32,1,119,26,33,6.93
Nimes Olympique,Renaud Ripart,7,0,73,28,77,6.93
Olympique De Marseille,Maxime López,2,0,7,20,47,6.93
As Monaco,Stevan Jovetić,0,0,3,1,2,6.93
Saint Etienne,William Saliba,10,0,43,28,32,6.93
Ogc Nice,Pierre Lees Melou,8,0,33,36,74,6.92
Saint Etienne,Robert Berić,2,0,3,4,12,6.92
Angers,Ludovic Butelle,0,0,39,1,1,6.92
Olympique Lyonnais,Martin Terrier,2,0,10,6,23,6.92
Lille Osc,Jonathan Bamba,1,0,8,41,29,6.91
Montpellier,Benjamin Lecomte,0,2,46,5,1,6.91
Nimes Olympique,Rachid Alioui,1,0,10,10,15,6.91
Amiens,Saman Ghoddos,2,0,10,7,33,6.91
Stade Rennais,Edson Mexer,18,0,123,31,23,6.91
Guingamp,Félix Eboa Eboa,24,1,130,39,47,6.90
Caen,Brice Samba,0,3,17,1,1,6.90
Lille Osc,Rafael Leão,4,0,9,4,5,6.90
Bordeaux,Samuel Kalu,3,0,3,8,27,6.90
As Monaco,Almamy Touré,1,0,10,11,13,6.90
Montpellier,Giovanni Sio,0,0,0,0,0,6.90
Fc Nantes,Thomas Basila,1,0,8,0,2,6.90
Fc Nantes,Gabriel Boschilia,2,0,6,8,33,6.90
Bordeaux,François Kamano,0,0,5,16,30,6.89
Olympique De Marseille,Boubacar Kamara,13,1,90,45,67,6.89
Olympique De Marseille,Mario Balotelli,3,0,14,4,6,6.89
Dijon,Júlio Tavares,3,0,51,13,15,6.89
Montpellier,Souleymane Camara,0,0,3,0,0,6.89
Stade Rennais,Ismaila Sarr,2,0,2,15,36,6.89
Stade De Reims,Mathieu Cafaro,0,0,6,20,59,6.89
Olympique De Marseille,Adil Rami,14,2,50,18,14,6.89
Caen,Paul Baysse,21,0,118,32,26,6.89
As Monaco,Cesc Fàbregas,3,1,3,9,14,6.88
Stade Rennais,Benjamin André,6,0,50,54,101,6.88
Stade De Reims,Baba Rahman,3,1,33,16,26,6.88
Amiens,Moussa Konaté,3,0,14,5,10,6.88
Strasbourg,Dimitri Liénard,2,0,18,18,33,6.88
Strasbourg,Adrien Thomasson,5,0,7,18,54,6.88
Toulouse,Christopher Jullien,27,3,200,41,35,6.88
Ogc Nice,Christophe Jallet,5,0,29,14,29,6.88
Angers,Angelo Fulgini,3,0,11,28,38,6.88
Bordeaux,Pablo Nascimento Castro,22,0,168,33,26,6.87
Dijon,Nayef Aguerd,11,1,55,14,17,6.87
Stade De Reims,Jacques-Alaixys Romao,16,0,64,58,118,6.87
Stade Rennais,Eduardo Camavinga,2,0,4,4,23,6.87
Caen,Frédéric Guilbert,21,0,107,78,97,6.86
Amiens,Thomas Monconduit,16,0,73,36,76,6.86
Angers,Mateo Pavlović,29,0,163,20,26,6.86
Bordeaux,Otávio,11,0,50,43,127,6.86
Olympique De Marseille,Duje Ćaleta-Car,9,0,83,20,22,6.86
Olympique De Marseille,Rolando,6,0,25,11,18,6.86
Ogc Nice,Olivier Boscagli,1,0,33,17,20,6.86
Olympique De Marseille,Luiz Gustavo,12,0,60,34,72,6.86
Stade De Reims,Ghislain Konan,4,0,45,40,46,6.86
Olympique De Marseille,Jordan Amavi,8,1,79,46,74,6.85
Nimes Olympique,Paul Bernardoni,0,1,35,1,1,6.85
Montpellier,Daniel Congré,15,0,100,69,76,6.85
Stade Rennais,Benjamin Bourigeaud,5,0,24,32,55,6.85
Angers,Zacharie Boucher,0,0,1,0,0,6.85
Dijon,Cédric Yambéré,32,0,134,51,47,6.85
Caen,Jonathan Gradit,15,0,75,45,52,6.85
Fc Nantes,Abdoulaye Touré,10,0,26,47,48,6.85
Stade De Reims,Remi Oudin,5,0,31,42,51,6.84
Fc Nantes,Ciprian Tătărușanu,0,0,33,2,0,6.84
Olympique De Marseille,Clinton N'Jie,0,0,0,2,7,6.84
As Monaco,Adrien Silva,2,0,22,16,50,6.84
Saint Etienne,Makhtar Gueye,0,0,0,0,2,6.84
Strasbourg,Nuno Da Costa,1,0,4,14,39,6.84
Bordeaux,Maxime Poundjé,5,0,65,30,48,6.84
As Monaco,Kamil Glik,17,1,197,61,32,6.84
As Monaco,Jemerson,17,0,118,25,54,6.83
Montpellier,Damien Le Tallec,8,0,47,59,95,6.83
Saint Etienne,Romain Hamouma,1,0,4,9,30,6.83
Olympique De Marseille,Lucas Ocampos,5,0,25,29,80,6.83
Dijon,Wesley Saïd,0,0,9,9,25,6.83
Bordeaux,Jimmy Briand,6,0,26,4,14,6.83
Stade Rennais,Ramy Bensebaini,10,0,83,41,69,6.83
Caen,Adama Mbengue,4,0,17,7,48,6.83
Olympique De Marseille,Kevin Strootman,6,0,26,24,76,6.83
Paris Saint Germain,Moussa Diaby,1,0,4,12,14,6.83
Fc Nantes,Kalifa Coulibaly,1,0,22,4,15,6.83
Olympique De Marseille,Morgan Sanson,1,0,7,42,70,6.82
Lille Osc,Loïc Rémy,1,0,17,2,2,6.82
Strasbourg,Stefan Mitrović,31,1,143,46,23,6.82
Fc Nantes,Lucas Lima,3,0,53,29,49,6.82
As Monaco,Benjamin Henrichs,0,0,40,35,58,6.82
Strasbourg,Benjamin Corgnet,0,0,8,6,21,6.82
Paris Saint Germain,Presnel Kimpembe,10,0,45,30,55,6.82
Stade De Reims,Thomas Fontaine,2,0,29,7,6,6.81
Ogc Nice,Adrien Tameze,12,0,53,57,74,6.81
Stade Rennais,Adrien Hunou,0,0,8,5,11,6.81
Paris Saint Germain,Stanley N'Soki,1,0,18,18,20,6.81
Stade De Reims,Hassane Kamara,1,0,34,14,29,6.81
As Monaco,Gelson Martins,1,0,7,8,20,6.81
Angers,Stéphane Bahoken,3,0,5,8,15,6.81
Saint Etienne,Timothée Kolodziejczak,11,0,110,53,34,6.81
Dijon,Benjamin Jeannot,3,0,12,12,16,6.81
Nimes Olympique,Loïck Landre,11,0,77,38,31,6.81
Olympique De Marseille,Bouna Sarr,3,1,48,39,67,6.80
As Monaco,Aleksandr Golovin,3,0,5,22,36,6.80
Toulouse,Matthieu Dossevi,1,0,5,33,42,6.80
As Monaco,Fodé Ballo-Touré,9,2,65,55,93,6.80
Strasbourg,Matz Sels,0,0,41,1,0,6.80
Olympique Lyonnais,Anthony Lopes,0,1,19,2,1,6.80
As Monaco,Pietro Pellegri,0,0,0,0,1,6.80
Lille Osc,Zeki Çelik,5,0,66,34,90,6.80
As Monaco,Georges-Kévin N'Koudou,0,0,0,0,2,6.80
Fc Nantes,Valentin Eysseric,0,0,0,0,1,6.80
Paris Saint Germain,Loic Mbe Soh,2,0,5,3,0,6.80
Montpellier,Bilal Boutobba,0,0,0,0,0,6.80
Stade Rennais,Hamari Traore,11,0,74,44,61,6.80
Guingamp,Lebogang Phiri,3,0,16,29,60,6.80
Bordeaux,Jules Kounde,23,3,183,50,48,6.79
Dijon,Wesley Lautoa,15,0,105,87,81,6.79
Angers,Pierrick Capelle,2,0,43,37,51,6.79
Bordeaux,Jaroslav Plašil,5,0,26,20,34,6.79
Fc Nantes,Anthony Limbombe,0,0,9,8,12,6.79
Strasbourg,Lebo Mothiba,1,0,14,0,11,6.79
Dijon,Jordan Marié,5,0,32,40,52,6.79
Bordeaux,Andreas Cornelius,1,0,21,1,4,6.79
Amiens,Regis Gurtner,0,3,13,1,1,6.78
Toulouse,Gen Shoji,14,0,53,21,24,6.78
Stade De Reims,Thomas Foket,4,0,69,49,91,6.78
Toulouse,Jimmy Durmaz,2,0,11,11,34,6.78
Bordeaux,Aurelien Tchouameni,5,0,13,22,23,6.78
Angers,Baptiste Santamaria,4,0,53,58,118,6.78
Bordeaux,Yann Karamoh,0,0,3,6,7,6.78
Bordeaux,Nicolas de Préville,1,0,18,10,28,6.78
Angers,Jeff Reine-Adélaïde,0,0,5,19,40,6.78
Dijon,Fouad Chafik,3,0,63,25,44,6.78
Paris Saint Germain,Juan Bernat,5,0,29,20,47,6.78
Fc Nantes,Rene Krhin,4,0,31,21,23,6.78
Bordeaux,Lukas Lerager,10,0,26,33,39,6.77
Stade Rennais,Jordan Siebatcheu,2,0,5,4,6,6.77
Lille Osc,Luiz Araújo,1,0,4,3,23,6.77
Saint Etienne,Arnaud Nordin,2,0,7,5,14,6.77
Toulouse,Issiaga Sylla,10,0,65,39,54,6.77
Dijon,Mehdi Abeid,7,0,20,29,51,6.77
Saint Etienne,Yannis Salibur,0,0,3,8,9,6.77
Fc Nantes,Matthew Miazga,7,1,39,12,12,6.76
Stade De Reims,Pablo Chavarria,0,0,19,4,20,6.76
Ogc Nice,Igniatius Ganago,0,0,6,1,3,6.76
Bordeaux,Toma Bašić,1,0,22,9,32,6.76
Dijon,Oussama Haddadi,8,1,69,45,51,6.76
Amiens,Jordan Lefort,8,0,103,45,33,6.75
Nimes Olympique,Florian Miguel,7,0,44,21,19,6.75
Fc Nantes,Enock Kwateng,4,0,49,78,65,6.75
Strasbourg,Lionel Carole,5,0,45,32,25,6.75
Bordeaux,Sergi Palencia,3,0,56,17,75,6.75
Olympique Lyonnais,Mariano Díaz,0,0,0,1,0,6.75
Olympique De Marseille,Tomáš Hubočan,0,0,5,2,3,6.75
Amiens,Prince Gouano,27,1,123,46,31,6.75
Saint Etienne,Charles Abi,0,0,1,0,4,6.75
Saint Etienne,Wesley Fofana,0,0,9,4,7,6.75
As Monaco,Jean-Eudes Aholou,0,0,12,17,20,6.75
Lille Osc,Jonathan Ikoné,2,0,4,6,25,6.74
Toulouse,Stephane M'Bia,4,1,25,7,1,6.74
Amiens,Stiven Mendoza,0,0,8,17,29,6.74
Lille Osc,Kouadio Dabila,9,0,44,6,11,6.74
Toulouse,Jean-Clair Todibo,5,0,62,14,21,6.74
Guingamp,Jérémy Sorbon,23,0,102,35,33,6.74
Fc Nantes,Majeed Waris,0,0,5,7,22,6.74
As Monaco,Djibril Sidibé,9,0,49,30,50,6.73
Strasbourg,Ibrahima Sissoko,3,0,37,34,60,6.73
Olympique Lyonnais,Lucas Tousart,13,0,22,26,74,6.73
Dijon,Laurent Ciman,9,0,36,7,11,6.73
Strasbourg,Lamine Koné,13,1,61,33,21,6.73
Montpellier,Petar Škuletić,1,1,14,3,9,6.73
Nimes Olympique,Jordan Ferri,4,1,12,16,57,6.73
Stade De Reims,Hyun-Jun Suk,1,0,4,2,11,6.73
Angers,Abdoulaye Bamba,4,0,71,37,51,6.73
Angers,Ismaël Traoré,16,0,115,42,27,6.73
Nimes Olympique,Sada Thioub,1,0,11,16,30,6.73
Fc Nantes,Fábio,4,0,24,18,51,6.73
As Monaco,Danijel Subašić,0,1,9,0,0,6.73
Toulouse,François Moubandje,4,0,67,27,38,6.73
Saint Etienne,Gabriel Silva,3,1,52,14,19,6.73
Nimes Olympique,Baptiste Guillaume,0,0,5,3,12,6.73
Amiens,Ganso,1,0,0,6,12,6.73
Strasbourg,Anthony Caci,10,0,55,47,56,6.72
Angers,Wilfried Kanga,0,0,2,0,0,6.72
Guingamp,Lucas Deaux,0,0,7,11,41,6.72
Fc Nantes,Lucas Evangelista,0,0,6,9,30,6.72
Stade De Reims,Moussa Doumbia,2,0,6,7,28,6.72
Strasbourg,Youssouf Fofana,0,0,6,11,28,6.72
Saint Etienne,Pierre-Yves Polomat,2,0,17,21,18,6.72
Bordeaux,Igor Lewczuk,2,0,26,5,12,6.72
Lille Osc,Rui Fonte,0,0,8,2,25,6.72
Nimes Olympique,Sofiane Alakouch,4,0,44,46,81,6.72
Guingamp,Nolan Roux,2,0,21,4,11,6.72
Toulouse,Yaya Sanogo,0,0,15,3,4,6.71
Angers,Thomas Mangani,2,0,22,23,42,6.71
Stade De Reims,Arbër Zeneli,0,1,1,2,8,6.71
Montpellier,Mihailo Ristić,3,0,5,9,14,6.71
Toulouse,Mauro Goicoechea,0,0,13,0,0,6.71
Montpellier,Ambroise Oyongo,6,0,45,38,44,6.71
Olympique Lyonnais,Rafael,2,0,22,15,33,6.71
Ogc Nice,Rémi Walter,1,0,10,6,20,6.71
Nimes Olympique,Antonin Bobichon,3,0,12,15,34,6.71
Toulouse,Baptiste Reynet,0,2,26,1,0,6.71
Montpellier,Paul Lasne,2,0,19,22,54,6.71
Nimes Olympique,Umut Bozok,0,0,1,5,9,6.71
Amiens,Alexis Blin,14,0,46,33,77,6.71
Angers,Cheikh N'Doye,8,0,58,25,25,6.71
Guingamp,Marcus Thuram,1,0,14,9,45,6.71
Guingamp,Ronny Rodelin,1,0,13,8,13,6.71
Paris Saint Germain,Eric Maxim Choupo-Moting,0,0,4,3,9,6.71
Stade De Reims,Tristan Dingome,3,0,4,11,27,6.71
Ogc Nice,Bassem Srarfi,0,0,4,5,20,6.70
Lille Osc,Boubakary Soumaré,3,0,5,7,20,6.70
Lille Osc,Xeka,2,2,28,21,59,6.70
Angers,Pape Djibril Diaw,0,0,0,1,0,6.70
Dijon,Valentin Rosier,4,1,33,32,45,6.70
Strasbourg,Abdallah Ndour,2,0,8,5,6,6.70
Ogc Nice,Patrick Burner,5,0,35,31,36,6.70
Toulouse,Hakim El Mokeddem,0,0,0,0,1,6.70
Dijon,Mickaël Alphonse,1,0,25,9,10,6.70
Nimes Olympique,Pierrick Valdivia,0,0,0,1,1,6.70
Bordeaux,Alexandre Lauray,0,0,9,4,11,6.70
Stade Rennais,Diafra Sakho,0,0,0,0,2,6.70
Caen,Claudio Beauvue,2,0,21,10,18,6.70
Amiens,Bakaye Dibassy,21,0,93,44,38,6.69
Caen,Prince Oniangué,9,0,40,29,60,6.69
Ogc Nice,Myziane Maolida,0,0,5,1,12,6.69
Angers,Vincent Pajot,0,0,6,8,18,6.69
As Monaco,Benoît Badiashile,5,1,78,21,25,6.69
Guingamp,Mehdi Merghem,1,0,5,9,25,6.69
Bordeaux,Josh Maja,0,0,0,0,2,6.68
Amiens,Khaled Adenon,11,0,99,31,31,6.68
Caen,Yacine Bammou,3,0,15,9,14,6.68
Toulouse,Kelvin Amian,13,1,102,35,68,6.68
As Monaco,Carlos Vinícius,0,0,2,1,4,6.68
Ogc Nice,Danilo,2,0,22,15,30,6.68
Guingamp,Marc-Aurele Caillard,0,3,20,2,0,6.68
Stade Rennais,Mehdi Zeffane,5,0,33,18,19,6.68
Olympique De Marseille,Steve Mandanda,0,2,18,1,0,6.67
Stade Rennais,Jeremy Gelin,6,0,28,19,30,6.67
Stade De Reims,Boulaye Dia,2,0,9,4,12,6.67
Saint Etienne,Loïs Diony,0,0,8,1,17,6.67
Caen,Enzo Crivelli,0,0,27,4,20,6.67
Guingamp,Ludovic Blas,7,0,8,25,62,6.67
As Monaco,William Vainqueur,0,0,0,0,6,6.67
Stade Rennais,Jakob Johansson,3,0,17,3,17,6.67
As Monaco,Kévin N'Doram,1,0,7,5,5,6.67
Guingamp,Yeni N'Gbakoto,0,0,2,5,9,6.67
Angers,Théo Pellenard,2,0,15,5,11,6.67
Fc Nantes,Andrei Girotto,6,0,40,29,57,6.67
Lille Osc,Thiago Maia,5,0,18,23,32,6.66
Lille Osc,Jérémy Pied,1,0,12,5,12,6.66
Amiens,Juan Otero,3,0,18,22,29,6.66
Olympique De Marseille,Konstantinos Mitroglou,0,0,5,0,0,6.66
Guingamp,Christophe Kerbrat,10,2,130,50,41,6.66
Dijon,Florent Balmont,2,0,8,6,29,6.66
Paris Saint Germain,Colin Dagba,0,1,10,9,24,6.66
Montpellier,Salomon Sambia,2,0,2,5,15,6.66
Guingamp,Étienne Didot,9,0,34,37,41,6.66
Stade Rennais,Tomáš Koubek,0,1,33,0,0,6.66
Guingamp,Alexandre Mendy,0,0,6,1,5,6.66
Fc Nantes,Samuel Moutoussamy,2,0,16,9,35,6.65
Amiens,Emil Krafth,12,0,82,23,55,6.65
Nimes Olympique,Herve Lybohy,11,0,69,14,22,6.65
As Monaco,Julien Serrano,0,0,1,3,5,6.65
Guingamp,Franck Tabanou,0,0,13,6,4,6.65
Stade De Reims,Nolan Mbemba,1,1,4,10,14,6.65
Bordeaux,Youssouf Sabaly,2,0,34,26,46,6.65
Bordeaux,Younousse Sankharé,0,0,4,9,25,6.65
Angers,Cristian López,0,0,2,1,6,6.65
Paris Saint Germain,Layvin Kurzawa,2,0,15,10,19,6.64
Amiens,Eddy Gnahoré,4,1,18,23,39,6.64
Saint Etienne,Valentín Vada,1,0,4,7,9,6.64
Toulouse,Corentin Jean,0,0,3,2,9,6.64
Caen,Emmanuel Imorou,4,1,43,28,18,6.64
Saint Etienne,Neven Subotić,6,1,107,38,44,6.64
Stade De Reims,Marvin Martin,1,0,1,2,2,6.64
Toulouse,Yannick Cahuzac,4,0,52,24,33,6.63
Nimes Olympique,Denis Bouanga,3,0,11,20,52,6.63
Stade Rennais,James Léa Siliki,1,0,7,10,26,6.63
Guingamp,Nathael Julan,1,0,2,0,1,6.63
Nimes Olympique,Moustapha Diallo,1,1,13,10,17,6.63
Dijon,Chang-Hoon Kwon,0,0,8,8,7,6.63
Montpellier,Nicolas Cozza,10,0,32,26,19,6.63
Dijon,Jules Keita,0,0,1,2,10,6.62
Saint Etienne,Kévin Monnet-Paquet,4,0,26,14,46,6.62
Caen,Ismaël Diomandé,7,0,36,10,28,6.62
Toulouse,Bafode Diakite,3,0,22,11,15,6.62
Dijon,Romain Amalfitano,13,0,34,47,52,6.62
Stade Rennais,Romain Del Castillo,0,1,7,21,36,6.62
Saint Etienne,Lamine Ghezali,0,0,2,0,1,6.62
Toulouse,Manu García,1,0,4,15,37,6.62
Dijon,Enzo Loiodice,0,0,6,12,24,6.62
As Monaco,Diego Benaglio,0,0,26,0,1,6.62
Caen,Malik Tchokounte,0,0,24,6,21,6.62
As Monaco,Adama Traoré,0,0,1,3,2,6.62
Amiens,Rafał Kurzawa,0,0,2,3,8,6.61
Strasbourg,Kevin Zohi,0,0,3,7,14,6.61
Toulouse,Aaron Leya Iseka,3,0,10,1,6,6.60
Paris Saint Germain,Giovani Lo Celso,0,0,0,0,1,6.60
Saint Etienne,Assane Dioussé,0,0,7,1,6,6.60
As Monaco,Han-Noah Massengo,0,0,1,2,2,6.60
Lille Osc,Reinildo Isnard Mandava,0,0,0,1,3,6.60
Bordeaux,Zaydou Youssouf,1,0,0,5,7,6.60
Stade Rennais,Souleyman Doumbia,1,0,16,4,11,6.60
Amiens,Gaoussou Traore,0,0,0,0,10,6.60
Nimes Olympique,Fethi Harek,0,0,6,1,4,6.60
As Monaco,Giulian Biancone,0,0,2,3,4,6.60
Ogc Nice,Pedro Brazao,0,0,0,0,0,6.60
Rc Lens,Steven Fortes,1,0,9,2,3,6.60
Fc Nantes,Thody Elie Youan,0,0,0,0,1,6.60
Bordeaux,Till Cissokho,0,0,3,2,1,6.60
Bordeaux,Driss Trichard,0,0,3,1,2,6.60
Toulouse,Firmin Ndombe Mubele,0,0,2,2,9,6.59
Nimes Olympique,Theo Valls,4,0,13,21,37,6.59
Ogc Nice,Jean-Victor Makengo,1,0,3,9,10,6.58
As Monaco,Andrea Raggi,0,0,13,6,7,6.58
Fc Nantes,Edgar Ié,4,0,34,15,25,6.58
Bordeaux,Yassine Benrahou,0,0,1,2,9,6.58
Toulouse,John Bostock,2,0,11,17,24,6.57
Guingamp,Didier N'Dong,3,0,6,15,16,6.57
Dijon,Yoann Gourcuff,1,0,1,0,0,6.57
Toulouse,Kalidou Sidibe,3,0,25,17,24,6.57
Caen,Saîf-Eddine Khaoui,1,0,4,20,20,6.57
Ogc Nice,Mohamed Lamine Diaby,0,0,0,2,1,6.57
Paris Saint Germain,Lassana Diarra,0,0,3,2,2,6.57
Ogc Nice,Eddy Sylvestre,0,0,0,0,3,6.56
Nimes Olympique,Faitout Maouassa,5,1,64,23,54,6.56
As Monaco,Moussa Sylla,2,0,5,2,6,6.55
Amiens,Mathieu Bodmer,0,0,9,2,15,6.55
Caen,Herman Moussaki,1,0,3,0,3,6.55
Olympique De Marseille,Yohann Pelé,0,1,3,0,0,6.54
As Monaco,Antonio Barreca,2,0,17,7,11,6.54
Guingamp,Cheik Traoré,3,0,34,23,37,6.54
Caen,Younn Zahary,8,0,30,16,16,6.54
Caen,Jessy Deminguet,3,1,26,18,37,6.54
Bordeaux,Yacine Adli,0,0,0,2,7,6.53
Ogc Nice,Assil Jaziri,0,0,0,1,2,6.53
