Team,Name,Key passes,Accurate passes percentage,Accurate passes,Assists,Big chances created,Rating
1 Fc Koln,Filip Mladenović,0,100,1,0,0,6.50
Freiburg,Mats Møller Dæhli,0,71,10,0,0,6.50
Hamburger Sv,Nabil Bahoui,0,81,13,0,0,6.50
Borussia Mgladbach,Ba-Muaka Simakala,0,75,3,0,0,6.50
Hertha Bsc,Julius Kade,1,75,3,0,1,6.50
Augsburg,Tim Rieder,0,78,61,0,0,6.50
Ingolstadt,Robert Leipertz,0,71,10,0,0,6.50
Hamburger Sv,Filip Kostić,40,64,416,3,6,6.49
Freiburg,Christian Günter,29,72,704,2,1,6.49
Darmstadt 98,Jan Rosenthal,7,65,188,0,1,6.49
Darmstadt 98,Terrence Boyd,2,66,74,0,0,6.49
1 Fsv Mainz 05,Jairo Samperio,9,63,155,1,1,6.47
Werder Bremen,Jaroslav Drobný,0,54,136,0,0,6.47
Darmstadt 98,Wilson Kamavuaka,2,68,109,0,0,6.46
Eintracht Frankfurt,Taleb Tawatha,10,76,129,0,2,6.46
Rb Leipzig,Oliver Burke,7,72,147,2,2,6.46
Augsburg,Takashi Usami,4,67,74,0,0,6.45
1 Fc Koln,Salih Özcan,3,80,138,2,2,6.45
Darmstadt 98,Marcel Heller,31,65,361,3,8,6.43
Fc Schalke 04,Weston McKennie,0,44,4,0,0,6.40
Rb Leipzig,Lukas Klostermann,0,58,14,0,0,6.40
Wolfsburg,Victor Osimhen,1,75,12,0,0,6.40
Fc Schalke 04,Bernard Tekpetey,0,67,2,0,0,6.40
1 Fc Koln,Sehrou Guirassy,0,64,18,0,0,6.38
Borussia Dortmund,Roman Weidenfeller,0,76,128,0,0,6.37
1 Fsv Mainz 05,Karim Onisiwo,6,63,133,0,0,6.37
Werder Bremen,Ulisses Garcia,3,79,124,1,2,6.37
Wolfsburg,Justin Möbius,0,80,4,0,0,6.35
Augsburg,Julian Günther-Schmidt,0,79,11,0,0,6.35
Darmstadt 98,Sidney Sam,6,73,206,1,2,6.32
Hamburger Sv,Alen Halilović,0,76,47,0,0,6.30
Borussia Mgladbach,Timothée Kolodziejczak,0,33,1,0,0,6.30
Hertha Bsc,Florian Baak,0,67,2,0,0,6.30
1 Fsv Mainz 05,Mounir Bouziane,0,50,1,0,0,6.30
Wolfsburg,Hendrik Hansen,0,67,26,0,0,6.30
Ingolstadt,Maurice Multhaup,0,50,2,0,0,6.30
Werder Bremen,Fallou Diagne,2,76,44,0,0,6.25
Werder Bremen,Janek Sternberg,0,85,17,0,0,6.20
Darmstadt 98,Anis Ben-Hatira,5,59,84,0,0,6.17
Hamburger Sv,Cléber Reis,0,70,121,0,0,6.10
Werder Bremen,Lukas Fröde,0,25,1,0,0,6.10
Werder Bremen,Sambou Yatabare,0,66,29,0,0,5.65
1 Fsv Mainz 05,José Rodríguez,0,50,3,0,0,5.20
Hamburger Sv,Ashton Philip Shawn Gotz,0,79,15,0,0,5.20
Hertha Bsc,Arne Maier,0,0,0,0,0,0.00
Borussia Mgladbach,Djibril Sow,0,0,0,0,0,0.00
Hertha Bsc,Sinan Kurt,0,100,1,0,0,0.00
Hamburger Sv,Finn Dominik Porath,0,0,0,0,0,0.00
Augsburg,Jan-Ingwer Callsen-Bracker,0,50,1,0,0,0.00
Darmstadt 98,Silas Zehnder,0,100,1,0,0,0.00
