Team,Name,Goal conversion percentage,Total shots,Successful dribbles,Big chances missed,Goals,Rating
Spal,Francesco Vicari,25,8,0,0,2,6.86
Torino,Ola Aina,6,18,30,0,1,6.86
Napoli,Adam Ounas,20,15,19,0,3,6.86
Empoli,Miha Zajc,8,40,28,5,3,6.86
Chievoverona,Joel Obi,17,6,6,0,1,6.85
Fiorentina,Giovanni Simeone,11,54,26,13,6,6.85
Napoli,Alex Meret,0,0,0,0,0,6.85
Genoa,Andrea Favilli,0,5,2,0,0,6.85
Genoa,Iuri Medeiros,0,1,3,0,0,6.85
Inter,Matías Vecino,9,33,15,7,3,6.85
Torino,Tomás Rincón,11,28,27,0,3,6.85
Spal,Simone Missiroli,0,10,20,0,0,6.85
Juventus,Moise Kean,46,13,9,3,6,6.85
Juventus,Mattia Perin,0,0,1,0,0,6.84
Lazio,Ştefan Radu,0,8,7,1,0,6.84
Cagliari,Fabrizio Cacciatore,0,4,3,0,0,6.84
Sampdoria,Édgar Barreto,0,6,1,2,0,6.84
Chievoverona,Emanuel Vignato,14,7,11,0,1,6.84
Spal,Felipe,23,13,6,2,3,6.84
Atalanta,Andrea Masiello,0,8,0,3,0,6.84
Frosinone,Andrea Pinamonti,12,41,15,7,5,6.84
Fiorentina,Gerson,14,21,28,0,3,6.84
Frosinone,Daniel Ciofani,11,45,2,2,5,6.84
Spal,Kevin Bonifazi,22,9,23,0,2,6.83
Torino,Salvador Ichazo,0,0,0,0,0,6.83
Sampdoria,Alex Ferrari,0,0,0,0,0,6.83
Parma,Luca Siligardi,4,25,35,3,1,6.83
Cagliari,João Pedro,15,46,19,7,7,6.83
Genoa,Darko Lazović,11,27,36,1,3,6.83
Udinese,William Troost-Ekong,0,5,2,0,0,6.83
Milan,Ignazio Abate,0,1,4,0,0,6.83
Empoli,Giovanni Di Lorenzo,33,15,28,2,5,6.83
Frosinone,Lorenzo Ariaudo,0,6,3,1,0,6.83
Napoli,Marko Rog,17,6,8,0,1,6.82
Spal,Filippo Costa,0,1,7,0,0,6.82
Fiorentina,Federico Ceccherini,0,1,6,0,0,6.82
Sampdoria,Gastón Ramírez,16,25,18,1,4,6.82
Spal,Emiliano Viviano,0,0,1,0,0,6.82
Roma,Justin Kluivert,7,15,24,1,1,6.82
Parma,Federico Dimarco,10,10,10,0,1,6.82
Frosinone,Bartosz Salamon,0,9,2,1,0,6.82
Milan,Fabio Borini,11,18,8,3,2,6.82
Spal,Mohamed Fares,7,45,35,3,3,6.81
Lazio,Valon Berisha,0,0,1,0,0,6.81
Fiorentina,Alban Lafont,0,0,2,0,0,6.81
Inter,Borja Valero,0,8,4,0,0,6.81
Torino,Soualiho Meïté,9,22,52,0,2,6.81
Napoli,Amadou Diawara,0,5,9,0,0,6.81
Empoli,Marko Pajač,40,5,10,0,2,6.81
Frosinone,Luca Valzania,13,16,8,1,2,6.81
Parma,Juraj Kucka,16,25,15,0,4,6.81
Napoli,Simone Verdi,23,13,12,3,3,6.80
Roma,Bryan Cristante,13,30,31,2,4,6.80
Milan,Pepe Reina,0,0,0,0,0,6.80
Torino,Simone Zaza,11,37,2,8,4,6.80
Atalanta,Ali Adnan,0,0,4,1,0,6.80
Juventus,Grigoris Kastanos,0,0,1,0,0,6.80
Lazio,Wallace,0,7,3,2,0,6.80
Cagliari,Filippo Romagna,0,5,0,0,0,6.80
Frosinone,Federico Viviani,0,2,3,0,0,6.80
Genoa,Miguel Veloso,0,20,3,0,0,6.80
Fiorentina,Dávid Hancko,0,2,0,1,0,6.80
Sampdoria,Júnior Tavares,0,1,3,0,0,6.80
Genoa,Koray Günter,0,2,0,0,0,6.80
Torino,Vitalie Damașcan,0,0,1,0,0,6.80
Spal,Sergio Floccari,14,22,7,2,3,6.80
Spal,Gabriele Moncini,0,0,0,0,0,6.80
Lazio,Luan Capanni,0,1,0,0,0,6.80
Sassuolo,Jérémie Boga,17,18,82,2,3,6.80
Sassuolo,Federico Di Francesco,10,21,13,5,2,6.79
Udinese,Kevin Lasagna,12,52,11,9,6,6.79
Bologna,Roberto Soriano,10,21,29,6,2,6.79
Bologna,Łukasz Skorupski,0,0,0,0,0,6.79
Bologna,Giancarlo González,0,2,0,0,0,6.79
Sassuolo,Khouma Babacar,14,50,10,6,7,6.79
Atalanta,Mario Pašalić,19,26,16,5,5,6.79
Udinese,Marco D'Alessandro,0,6,32,1,0,6.79
Sassuolo,Pol Lirola,18,11,41,1,2,6.79
Parma,Matteo Scozzarella,0,5,6,0,0,6.79
Chievoverona,Sergio Pellissier,16,25,6,8,4,6.78
Sampdoria,Karol Linetty,12,25,18,2,3,6.78
Fiorentina,Marco Benassi,16,43,16,5,7,6.78
Torino,Emiliano Moretti,0,0,2,0,0,6.78
Sassuolo,Federico Peluso,50,2,5,1,1,6.78
Roma,Juan Jesus,100,1,3,0,1,6.77
Genoa,Antonio Sanabria,11,27,9,6,3,6.77
Parma,Alberto Grassi,0,5,5,2,0,6.77
Udinese,Hidde ter Avest,0,3,4,0,0,6.77
Torino,Lorenzo De Silvestri,7,27,5,3,2,6.77
Atalanta,Arkadiusz Reca,0,0,2,0,0,6.77
Napoli,Vlad Chiricheş,0,1,2,1,0,6.77
Milan,Samu Castillejo,17,23,19,1,4,6.77
Roma,Davide Santon,0,1,14,0,0,6.76
Empoli,Matías Silvestre,20,10,1,0,2,6.76
Empoli,Jacob Rasmussen,0,2,3,0,0,6.76
Sampdoria,Emil Audero,0,0,0,0,0,6.76
Sassuolo,Andrea Consigli,0,0,0,0,0,6.76
Atalanta,Emiliano Rigoni,30,10,16,0,3,6.76
Cagliari,Charalampos Lykogiannis,0,6,4,0,0,6.76
Genoa,Daniel Bessa,4,23,16,4,1,6.76
Cagliari,Filip Bradarić,0,9,0,0,0,6.76
Spal,Johan Djourou,0,1,2,1,0,6.76
Sampdoria,Jacopo Sala,0,7,10,0,0,6.76
Napoli,David Ospina,0,0,1,0,0,6.76
Inter,João Miranda,0,2,1,0,0,6.76
Parma,Mattia Sprocati,13,8,5,0,1,6.76
Fiorentina,Kevin Mirallas,10,20,14,6,2,6.76
Udinese,Simone Scuffet,0,0,0,0,0,6.76
Udinese,Seko Fofana,5,37,54,1,2,6.75
Roma,Patrik Schick,10,29,9,4,3,6.75
Chievoverona,Luca Rossettini,0,3,0,0,0,6.75
Genoa,Andrei Radu,0,0,3,0,0,6.75
Milan,Andrea Conti,0,0,5,0,0,6.75
Bologna,Ádám Nagy,0,6,4,0,0,6.75
Cagliari,Lucas Castro,17,6,7,0,1,6.75
Atalanta,Pierluigi Gollini,0,0,0,0,0,6.75
Udinese,Molla Wagué,0,2,0,1,0,6.75
Spal,Alessandro Murgia,0,9,3,1,0,6.75
Udinese,Marvin Zeegelaar,0,0,16,0,0,6.75
Bologna,Blerim Džemaili,3,30,27,1,1,6.75
Frosinone,Nicolò Brighenti,0,1,1,1,0,6.75
Cagliari,Valter Birsa,11,18,17,1,2,6.74
Bologna,Ibrahima Mbaye,25,8,4,2,2,6.74
Parma,Alessandro Bastoni,33,3,5,0,1,6.74
Lazio,Patric,0,9,2,3,0,6.74
Sassuolo,Alfred Duncan,20,20,19,1,4,6.74
Inter,Antonio Candreva,6,16,6,4,1,6.74
Genoa,Ervin Zukanović,0,16,2,1,0,6.74
Frosinone,Marco Capuano,0,5,2,1,0,6.74
Bologna,Ladislav Krejčí,0,6,3,0,0,6.73
Empoli,Cristian Dell'Orco,25,4,3,0,1,6.73
Bologna,Andrea Poli,24,17,10,0,4,6.73
Udinese,Jens Stryger Larsen,8,13,11,2,1,6.73
Parma,Jonathan Biabiany,0,4,20,1,0,6.72
Cagliari,Fabio Pisacane,11,9,2,0,1,6.72
Bologna,Filip Helander,0,6,4,1,0,6.72
Frosinone,Edoardo Goldaniga,9,11,7,2,1,6.72
Lazio,Adam Marušić,8,13,22,1,1,6.72
Napoli,Elseid Hysaj,0,6,18,0,0,6.72
Genoa,Oscar Hiljemark,13,8,8,0,1,6.72
Chievoverona,Mariusz Stępiński,15,40,10,8,6,6.71
Cagliari,Ragnar Klavan,0,2,1,0,0,6.71
Chievoverona,Stefano Sorrentino,0,0,0,0,0,6.71
Sassuolo,Francesco Magnanelli,0,8,7,0,0,6.71
Atalanta,Musa Barrow,5,21,7,3,1,6.71
Bologna,Mattia Destro,40,10,1,2,4,6.71
Udinese,Sandro,0,6,7,0,0,6.70
Cagliari,Paolo Faragò,6,18,12,1,1,6.70
Spal,Mirco Antenucci,13,39,20,6,5,6.70
Frosinone,Joel Campbell,0,7,13,0,0,6.70
Genoa,Gianluca Lapadula,6,18,4,4,1,6.70
Udinese,Valon Behrami,14,7,5,1,1,6.70
Atalanta,Marco Tumminello,0,1,1,0,0,6.70
Frosinone,Cristian Molinaro,0,1,7,0,0,6.70
Frosinone,Luka Krajnc,0,3,3,0,0,6.70
Atalanta,Roberto Piccoli,0,0,0,0,0,6.70
Parma,Jacopo Dezi,0,1,1,0,0,6.70
Frosinone,Paolo Sammarco,25,4,5,0,1,6.70
Cagliari,Francesco Verde,0,0,0,0,0,6.70
Roma,Robin Olsen,0,0,0,0,0,6.70
Chievoverona,Federico Barba,0,6,3,2,0,6.69
Fiorentina,Vincent Laurini,0,2,11,0,0,6.69
Genoa,Davide Biraschi,0,9,46,0,0,6.69
Empoli,Antonino La Gumina,13,15,17,3,2,6.69
Spal,Alfred Gomis,0,0,0,0,0,6.69
Frosinone,Lorenzo Crisetig,0,0,1,0,0,6.69
Cagliari,Alberto Cerri,0,13,5,0,0,6.69
Sassuolo,Rogério,9,11,20,3,1,6.68
Milan,Patrick Cutrone,10,30,5,2,3,6.68
Sampdoria,Ronaldo Vieira,0,5,6,1,0,6.68
Chievoverona,Paweł Jaroszyński,0,5,9,0,0,6.68
Sassuolo,Giangiacomo Magnani,0,1,0,0,0,6.68
Sampdoria,Bartosz Bereszyński,0,8,23,0,0,6.68
Cagliari,Simone Padoin,0,2,8,0,0,6.68
Genoa,Lukas Lerager,7,14,4,1,1,6.68
Frosinone,Luca Paganini,8,25,4,1,2,6.68
Sassuolo,Mehdi Bourabia,4,25,33,2,1,6.68
Bologna,Arturo Calabresi,100,1,9,0,1,6.68
Frosinone,Danilo Soddimo,0,4,2,0,0,6.67
Empoli,Hamed Junior Traorè,7,30,43,2,2,6.67
Empoli,Ivan Provedel,0,0,0,0,0,6.67
Torino,Saša Lukić,25,8,8,1,2,6.67
Empoli,Salih Uçan,14,7,6,1,1,6.67
Juventus,Matheus Pereira,0,1,1,0,0,6.67
Parma,Francisco Sierralta,0,2,2,0,0,6.67
Parma,Luca Rigoni,15,13,7,4,2,6.67
Udinese,Darwin Machís,0,9,13,3,0,6.66
Fiorentina,Marko Pjaca,8,13,11,0,1,6.66
Empoli,Afriyie Acquah,13,16,27,1,2,6.66
Chievoverona,Fabio Depaoli,0,11,14,3,0,6.66
Frosinone,Rai Vloet,0,3,0,0,0,6.66
Milan,Diego Laxalt,0,5,7,2,0,6.66
Fiorentina,Bryan Dabo,13,8,6,2,1,6.66
Sassuolo,Alessandro Matri,15,13,4,3,2,6.66
Empoli,Manuel Pasqual,14,7,3,0,1,6.65
Sampdoria,Riccardo Saponara,13,15,15,1,2,6.65
Bologna,Federico Mattiello,11,9,9,1,1,6.65
Lazio,Silvio Proto,0,0,0,0,0,6.65
Empoli,Samuel Mráz,50,2,0,0,1,6.65
Torino,Vittorio Parigini,0,6,8,1,0,6.65
Chievoverona,Nicolas Frey,0,0,0,0,0,6.65
Chievoverona,Filip Đorđević,8,13,2,6,1,6.65
Roma,Rick Karsdorp,0,0,7,0,0,6.65
Empoli,Domenico Maietta,0,6,7,0,0,6.64
Empoli,Luca Antonelli,0,4,5,0,0,6.64
Juventus,Andrea Barzagli,0,0,0,0,0,6.64
Milan,José Mauri,0,2,5,0,0,6.64
Chievoverona,Sofian Kiyine,0,15,28,1,0,6.64
Atalanta,Matteo Pessina,0,3,0,0,0,6.64
Chievoverona,Assane Dioussé,0,5,7,0,0,6.64
Napoli,Sebastiano Luperto,0,2,1,0,0,6.63
Fiorentina,Christian Nørgaard,0,0,2,0,0,6.63
Frosinone,Federico Dionisi,14,7,1,1,1,6.63
Sassuolo,Filip Đuričić,15,13,18,3,2,6.63
Parma,Simone Iacoponi,0,8,12,1,0,6.63
Empoli,Leonardo Capezzi,0,8,6,0,0,6.63
Cagliari,Artur Ioniță,10,29,17,3,3,6.63
Parma,Antonino Barillà,17,18,14,4,3,6.63
Juventus,Leonardo Spinazzola,0,3,11,0,0,6.62
Atalanta,Etrit Berisha,0,0,0,0,0,6.62
Sampdoria,Jakub Jankto,0,18,1,3,0,6.62
Parma,Amato Ciciretti,0,0,7,0,0,6.62
Bologna,Godfred Donsah,0,1,5,0,0,6.62
Genoa,Pedro Pereira,0,1,14,0,0,6.62
Spal,Mattia Valoti,17,12,9,2,2,6.61
Sampdoria,Dawid Kownacki,17,6,4,1,1,6.60
Torino,Adem Ljajić,0,1,0,0,0,6.60
Roma,Ante Ćorić,0,0,0,0,0,6.60
Inter,Yann Karamoh,0,0,1,0,0,6.60
Sassuolo,Jens Odgaard,0,0,0,0,0,6.60
Frosinone,Marcello Trotta,0,7,1,1,0,6.60
Chievoverona,Ezequiel Schelotto,0,1,0,0,0,6.60
Roma,Žan Celar,0,0,1,0,0,6.60
Frosinone,Joaquín Ardaiz,0,0,1,0,0,6.60
Genoa,Nicola Dalmonte,0,0,0,0,0,6.60
Chievoverona,Boštjan Cesar,25,4,1,0,1,6.59
Genoa,Esteban Rolón,0,6,11,2,0,6.59
Empoli,Frédéric Veseli,0,4,5,1,0,6.59
Spal,Alberto Paloschi,29,7,1,2,2,6.59
Frosinone,Stipe Perica,0,7,1,1,0,6.59
Cagliari,Luca Pellegrini,0,2,12,0,0,6.58
Empoli,Levan Mchedlidze,0,3,1,0,0,6.58
Frosinone,Mirko Gori,0,4,2,1,0,6.58
Fiorentina,Edimilson Fernandes,14,14,20,2,2,6.58
Cagliari,Kiril Despodov,0,0,1,0,0,6.58
Sassuolo,Claud Adjapong,100,1,6,0,1,6.58
Bologna,Orji Okwonkwo,0,4,3,1,0,6.58
Udinese,Łukasz Teodorczyk,8,13,3,3,1,6.57
Bologna,Mattias Svanberg,0,18,9,1,0,6.57
Parma,Marcello Gazzola,50,2,4,0,1,6.57
Juventus,Hans Nicolussi Caviglia,0,1,0,0,0,6.57
Lazio,Bruno Jordão,0,1,5,0,0,6.57
Empoli,Joel Untersee,0,0,2,0,0,6.57
Empoli,Matteo Brighi,100,1,0,0,1,6.57
Cagliari,Cyril Théréau,0,2,2,0,0,6.56
Sassuolo,Enrico Brignola,25,4,1,1,1,6.56
Bologna,Simone Edera,0,8,7,1,0,6.56
Genoa,Nicolás Spolli,0,3,0,0,0,6.56
Chievoverona,Mehdi Léris,0,21,23,2,0,6.56
Bologna,Diego Falcinelli,0,13,8,3,0,6.56
Juventus,Martín Cáceres,0,3,0,1,0,6.55
Lazio,Bastos,17,6,10,1,1,6.55
Fiorentina,Riccardo Sottil,0,0,0,0,0,6.55
Udinese,Nicholas Opoku,0,5,4,1,0,6.55
Sampdoria,Marco Sau,13,8,6,2,1,6.54
Lazio,Jordan Lukaku,0,0,4,0,0,6.54
Genoa,Luca Mazzitelli,0,4,0,1,0,6.54
Roma,Nicolò Zaniolo,11,35,41,3,4,6.54
Frosinone,Raman Chibsah,4,24,52,5,1,6.53
Atalanta,Dejan Kulusevski,0,2,2,0,0,6.53
Sassuolo,Gianluca Pegolo,0,0,0,0,0,6.53
Bologna,Mitchell Dijks,17,6,32,0,1,6.53
Udinese,Emmanuel Badu,0,2,0,0,0,6.53
Chievoverona,Nenad Tomović,33,3,1,1,1,6.52
Udinese,Ben Wilmot,0,0,0,0,0,6.52
Cagliari,Daniele Dessena,0,5,0,1,0,6.52
Spal,Lorenco Šimić,0,4,0,1,0,6.52
Chievoverona,Nicola Rigoni,0,19,2,3,0,6.51
Cagliari,Alessandro Deiola,0,10,2,2,0,6.51
Chievoverona,Përparim Hetemaj,20,10,19,0,2,6.50
Udinese,Felipe Vizeu,0,1,0,0,0,6.50
Inter,Andrea Ranocchia,0,2,0,0,0,6.50
Parma,Nicolás Schiappacasse,0,0,2,0,0,6.50
Fiorentina,Dušan Vlahović,0,6,1,3,0,6.50
Spal,Marko Janković,0,1,2,0,0,6.50
