Team,Name,Blocked shots,Errors lead to goal,Clearances,Interceptions,Tackles,Rating
Udinese,Bram Nuytinck,24,0,114,37,65,7.00
Benevento,Sandro,16,0,40,18,29,7.00
Napoli,Piotr Zieliński,3,0,16,13,31,7.00
Spal,Bartosz Salamon,18,0,143,58,28,7.00
Udinese,Ali Adnan,6,0,73,41,54,6.99
Genoa,Nicolás Spolli,17,1,117,36,27,6.99
Lazio,Marco Parolo,8,0,52,43,70,6.99
Napoli,Allan,3,0,14,28,107,6.99
Genoa,Ervin Zukanović,19,0,163,48,50,6.99
Chievoverona,Dario Dainelli,22,0,125,46,19,6.99
Cagliari,Leonardo Pavoletti,5,0,27,14,27,6.98
Atalanta,José Luis Palomino,21,0,101,39,60,6.98
Chievoverona,Valter Birsa,2,1,13,24,28,6.98
Milan,Ricardo Rodríguez,6,0,75,33,48,6.98
Atalanta,Musa Barrow,0,0,2,1,5,6.98
Crotone,Rolando Mandragora,13,0,66,86,91,6.98
Sassuolo,Domenico Berardi,0,0,11,17,31,6.97
Inter,Samir Handanovič,0,0,15,0,0,6.97
Sassuolo,Francesco Magnanelli,7,1,64,58,56,6.97
Lazio,Ştefan Radu,14,0,102,55,53,6.97
Cagliari,Nicolò Barella,6,0,43,46,92,6.96
Sampdoria,Duván Zapata,0,1,22,5,12,6.96
Benevento,Cheick Diabaté,0,0,6,0,1,6.95
Genoa,Oscar Hiljemark,4,0,11,9,12,6.95
Juventus,Andrea Barzagli,7,0,46,17,26,6.95
Torino,Emiliano Moretti,23,1,70,21,31,6.95
Hellas Verona,Matteo Bianchetti,2,0,6,2,3,6.95
Inter,Danilo D'Ambrosio,7,0,60,45,82,6.95
Sassuolo,Gianluca Scamacca,0,0,0,0,0,6.95
Torino,Kevin Bonifazi,5,0,13,13,11,6.95
Torino,Nicolás Burdisso,14,1,123,30,20,6.95
Roma,Juan Jesus,9,0,55,39,42,6.95
Lazio,Nani,0,0,0,2,9,6.94
Torino,Cristian Ansaldi,5,0,45,20,49,6.94
Fiorentina,Nikola Milenković,8,0,68,23,39,6.94
Cagliari,Paolo Faragò,5,0,69,23,92,6.94
Juventus,Kwadwo Asamoah,0,0,19,18,28,6.94
Atalanta,Timothy Castagne,4,0,41,26,54,6.94
Fiorentina,Giovanni Simeone,1,0,31,12,32,6.94
Milan,Alessio Romagnoli,14,1,149,23,20,6.93
Torino,Lorenzo De Silvestri,10,0,141,27,39,6.93
Sampdoria,Leonardo Capezzi,0,0,3,0,8,6.93
Genoa,Raffaele Palladino,0,0,0,1,1,6.93
Sampdoria,Gianmarco Ferrari,38,2,145,31,12,6.92
Udinese,Kevin Lasagna,4,0,17,8,10,6.92
Hellas Verona,Jagoš Vuković,14,0,110,21,5,6.92
Juventus,Gianluigi Buffon,0,1,20,0,0,6.92
Torino,Joel Obi,3,0,15,24,45,6.92
Benevento,Guilherme,1,0,3,8,20,6.92
Genoa,Mattia Perin,0,1,32,1,0,6.92
Hellas Verona,Antonio Caracciolo,44,0,196,39,52,6.92
Sampdoria,Joachim Andersen,4,0,41,9,8,6.91
Atalanta,Pierluigi Gollini,0,0,3,0,0,6.91
Crotone,Marco Tumminello,0,0,0,0,2,6.91
Genoa,Goran Pandev,0,0,5,4,10,6.91
Hellas Verona,Alessio Cerci,0,0,7,4,15,6.91
Fiorentina,Marco Benassi,2,0,34,28,54,6.91
Crotone,Andrea Nalini,2,0,14,15,43,6.90
Roma,Cengiz Ünder,1,0,9,9,10,6.90
Udinese,Danilo,38,1,156,50,35,6.90
Bologna,Simone Romagnoli,8,0,41,7,12,6.90
Inter,João Mário,1,0,5,4,8,6.90
Fiorentina,Cyril Théréau,0,0,11,8,12,6.90
Napoli,Luigi Sepe,0,0,1,0,0,6.90
Torino,Lyanco,3,0,17,5,11,6.90
Chievoverona,Ivan Radovanović,16,0,101,47,55,6.90
Spal,Alberto Grassi,8,0,44,47,44,6.90
Crotone,Davide Faraoni,8,0,60,58,62,6.90
Genoa,Miguel Veloso,3,0,30,13,40,6.90
Roma,Bruno Peres,2,0,20,22,26,6.89
Crotone,Marcello Trotta,2,0,19,14,39,6.89
Juventus,Claudio Marchisio,2,0,6,4,17,6.89
Udinese,Silvan Widmer,5,0,49,28,45,6.89
Chievoverona,Fabrizio Cacciatore,11,1,82,38,34,6.89
Juventus,Mario Mandžukić,3,0,37,26,36,6.89
Bologna,Filip Helander,25,0,153,37,48,6.89
Spal,Pasquale Schiattarella,2,0,25,24,40,6.88
Inter,Roberto Gagliardini,3,0,31,45,63,6.88
Lazio,Senad Lulić,4,0,32,36,66,6.88
Crotone,Ante Budimir,3,0,27,7,28,6.88
Spal,Alfred Gomis,0,1,20,1,0,6.88
Inter,Borja Valero,4,0,35,18,46,6.88
Napoli,Elseid Hysaj,4,0,57,43,64,6.88
Sampdoria,Emiliano Viviano,0,2,19,2,0,6.88
Milan,Nikola Kalinić,1,0,11,3,6,6.88
Juventus,Wojciech Szczęsny,0,0,5,0,0,6.88
Chievoverona,Stefano Sorrentino,0,2,37,0,0,6.88
Crotone,Federico Ricci,0,0,3,13,27,6.87
Lazio,Luiz Felipe,14,0,42,18,40,6.87
Lazio,Bastos,8,0,57,24,33,6.87
Fiorentina,Vincent Laurini,5,1,60,12,33,6.87
Napoli,Pepe Reina,0,0,20,0,1,6.87
Udinese,Gabriele Angella,9,0,64,21,15,6.87
Torino,Álex Berenguer,3,0,9,10,18,6.87
Benevento,Danilo Cataldi,5,1,17,37,34,6.87
Sampdoria,Dawid Kownacki,0,0,4,1,8,6.87
Hellas Verona,Daniele Verde,0,0,15,30,10,6.86
Benevento,Massimo Coda,2,0,11,6,12,6.86
Lazio,Wallace,5,1,36,29,17,6.86
Milan,Fabio Borini,6,0,34,13,38,6.86
Genoa,Andrea Bertolacci,12,0,31,46,85,6.86
Crotone,Stefan Simić,3,0,41,10,13,6.86
Sampdoria,Gianluca Caprari,2,0,3,5,19,6.85
Napoli,Christian Maggio,4,0,19,13,17,6.85
Spal,Lorenco Šimić,4,0,14,11,5,6.85
Genoa,Jawad El Yamiq,5,0,22,5,8,6.85
Atalanta,Luca Vido,0,0,0,0,5,6.85
Bologna,Rodrigo Palacio,2,0,13,12,25,6.85
Sassuolo,Khouma Babacar,0,0,6,5,14,6.85
Milan,Ignazio Abate,2,0,21,8,20,6.85
Benevento,Bacary Sagna,2,0,24,20,9,6.85
Torino,Cristian Molinaro,4,1,57,21,37,6.85
Atalanta,Marten de Roon,5,0,33,46,77,6.84
Sassuolo,Timo Letschert,3,0,23,7,13,6.84
Genoa,Andrej Gălăbinov,1,0,11,2,7,6.84
Inter,Matías Vecino,6,0,28,20,54,6.84
Atalanta,Andrea Petagna,3,0,4,4,8,6.84
Lazio,Thomas Strakosha,0,2,24,2,0,6.84
Inter,Davide Santon,3,2,26,20,19,6.84
Spal,Francesco Vicari,27,1,205,45,38,6.84
Genoa,Davide Biraschi,10,0,70,38,33,6.83
Torino,Daniele Baselli,5,0,38,57,63,6.83
Milan,Patrick Cutrone,1,0,12,3,11,6.83
Bologna,Ibrahima Mbaye,6,0,82,28,59,6.83
Sassuolo,Simone Missiroli,8,0,58,66,62,6.83
Bologna,Mattia Destro,1,0,24,5,15,6.83
Crotone,Simy,3,0,20,1,12,6.83
Hellas Verona,Bruno Petković,1,0,16,11,20,6.83
Milan,Franck Kessié,11,2,39,26,48,6.82
Spal,Federico Mattiello,15,0,51,64,59,6.82
Atalanta,Leonardo Spinazzola,6,1,35,18,14,6.82
Roma,Kevin Strootman,3,0,16,27,57,6.82
Lazio,Patric,0,0,27,3,11,6.82
Cagliari,Rafael,0,0,15,1,0,6.82
Bologna,Blerim Džemaili,4,0,9,18,27,6.82
Sampdoria,Matías Silvestre,26,1,149,11,12,6.82
Cagliari,Marco Andreolli,17,0,133,30,25,6.82
Hellas Verona,Rômulo,2,0,34,43,58,6.82
Fiorentina,Marco Sportiello,0,1,26,1,0,6.81
Spal,Filippo Costa,6,0,31,22,19,6.81
Chievoverona,Përparim Hetemaj,6,0,37,39,74,6.81
Benevento,Fabio Lucioni,11,0,59,7,11,6.81
Bologna,Saphir Taïder,2,0,3,1,6,6.81
Benevento,Filip Đuričić,1,0,4,9,22,6.81
Benevento,Marco D'Alessandro,1,1,6,10,31,6.81
Torino,Tomás Rincón,8,1,57,57,66,6.81
Lazio,Martín Cáceres,9,0,47,23,28,6.81
Benevento,Berat Djimsiti,21,0,170,62,32,6.81
Hellas Verona,Mattia Valoti,3,0,32,40,62,6.81
Sampdoria,Gastón Ramírez,3,0,23,18,33,6.81
Genoa,Luca Rossettini,21,0,146,29,16,6.80
Milan,Mateo Musacchio,3,0,56,12,22,6.80
Udinese,Antonín Barák,2,0,23,18,58,6.80
Spal,Felipe,24,0,143,48,51,6.80
Genoa,Pietro Pellegri,0,0,1,2,1,6.80
Milan,José Mauri,0,0,0,0,0,6.80
Inter,Lisandro López,0,0,3,1,2,6.80
Udinese,Molla Wagué,0,0,5,2,1,6.80
Crotone,Niccolò Zanellato,0,0,0,0,3,6.80
Chievoverona,Gianluca Gaudino,0,0,1,0,0,6.80
Genoa,Eugenio Lamanna,0,0,1,0,0,6.80
Sassuolo,Gianluca Pegolo,0,0,0,0,0,6.80
Hellas Verona,Marco Fossati,6,0,27,23,27,6.80
Inter,Dalbert,4,0,14,13,15,6.80
Spal,Jasmin Kurtić,1,0,28,22,40,6.80
Juventus,Blaise Matuidi,4,1,16,32,49,6.80
Sampdoria,Bartosz Bereszyński,8,0,67,30,63,6.80
Udinese,Samir,16,0,138,75,55,6.80
Cagliari,Fabio Pisacane,16,0,93,38,52,6.80
Crotone,Arlind Ajeti,15,0,79,34,42,6.79
Sassuolo,Andrea Consigli,0,5,45,0,0,6.79
Milan,Riccardo Montolivo,4,0,15,19,29,6.79
Chievoverona,Mattia Bani,10,0,106,27,28,6.79
Bologna,Sebastien De Maio,18,0,144,36,26,6.79
Sassuolo,Edoardo Goldaniga,5,0,53,19,14,6.79
Crotone,Andrea Barberis,5,1,55,58,80,6.79
Benevento,Luca Antei,9,0,36,26,19,6.79
Crotone,Bruno Martella,9,0,118,48,30,6.79
Cagliari,João Pedro,1,0,19,11,15,6.79
Sampdoria,Nicola Murru,4,0,49,17,40,6.79
Spal,Sergio Floccari,1,0,6,2,13,6.78
Hellas Verona,Bruno Zuculini,8,0,30,38,68,6.78
Fiorentina,Valentin Eysseric,2,0,4,6,17,6.78
Hellas Verona,Alex Ferrari,15,2,105,47,73,6.78
Bologna,Federico Di Francesco,2,0,16,16,26,6.78
Genoa,Luca Rigoni,2,0,12,19,32,6.78
Lazio,Adam Marušić,2,0,24,31,28,6.78
Chievoverona,Mariusz Stępiński,1,0,5,4,9,6.78
Genoa,Diego Laxalt,3,0,39,25,53,6.78
Roma,Gerson,2,1,9,11,21,6.78
Genoa,Gianluca Lapadula,1,0,8,3,8,6.78
Napoli,Amadou Diawara,2,0,5,9,11,6.77
Udinese,Valon Behrami,15,0,15,22,63,6.77
Bologna,Andrea Poli,3,0,16,43,66,6.77
Milan,Gianluigi Donnarumma,0,4,34,1,1,6.77
Roma,Patrik Schick,0,0,11,2,8,6.77
Crotone,Alex Cordaz,0,3,37,2,0,6.77
Cagliari,Alessio Cragno,0,0,26,0,0,6.77
Atalanta,Andreas Cornelius,0,0,7,2,9,6.77
Udinese,Andrija Balić,3,0,13,16,18,6.77
Napoli,Arkadiusz Milik,0,0,4,1,2,6.76
Juventus,Stephan Lichtsteiner,2,0,25,15,31,6.76
Inter,Éder,1,0,3,5,10,6.76
Bologna,Antonio Mirante,0,4,29,0,0,6.76
Udinese,Albano Bizzarri,0,2,29,1,2,6.76
Chievoverona,Nenad Tomović,21,0,139,53,25,6.76
Fiorentina,Gil Dias,0,0,10,19,50,6.76
Sassuolo,Federico Peluso,13,0,105,40,46,6.75
Chievoverona,Emanuele Giaccherini,3,0,6,5,8,6.75
Atalanta,Gianluca Mancini,2,0,20,15,20,6.75
Roma,Mirko Antonucci,0,0,0,0,0,6.75
Juventus,Stefano Sturaro,2,0,13,5,17,6.74
Crotone,Federico Ceccherini,21,1,266,83,35,6.74
Roma,Héctor Moreno,1,0,5,3,2,6.74
Cagliari,Gregory van der Wiel,0,0,9,10,5,6.74
Chievoverona,Paweł Jaroszyński,4,1,33,21,20,6.74
Cagliari,Charalampos Lykogiannis,3,0,26,15,16,6.74
Atalanta,Luca Rizzo,0,0,4,2,18,6.74
Chievoverona,Manuel Pucciarelli,0,0,3,7,23,6.74
Benevento,Christian Puggioni,0,1,19,0,0,6.73
Genoa,Pedro Pereira,2,0,14,5,5,6.73
Fiorentina,Bruno Gaspar,1,0,19,9,20,6.73
Genoa,Daniel Bessa,2,1,12,17,32,6.73
Bologna,Godfred Donsah,0,0,41,22,29,6.73
Chievoverona,Alessandro Gamberini,25,0,113,16,13,6.73
Spal,Manuel Lazzari,7,0,52,31,61,6.73
Lazio,Dušan Basta,3,0,11,13,9,6.73
Bologna,Angelo Da Costa,0,0,3,0,0,6.73
Fiorentina,Carlos Sánchez,1,0,10,8,7,6.72
Cagliari,Diego Farias,0,0,6,8,21,6.72
Udinese,Jens Stryger Larsen,14,1,64,32,36,6.72
Bologna,Orji Okwonkwo,0,0,1,1,9,6.72
Milan,Manuel Locatelli,2,0,12,9,16,6.72
Genoa,Darko Lazović,0,0,12,13,19,6.72
Udinese,Seko Fofana,3,1,23,27,20,6.72
Crotone,Giovanni Crociata,0,0,2,4,9,6.72
Genoa,Isaac Cofie,3,0,5,10,13,6.72
Hellas Verona,Moise Kean,0,0,4,6,8,6.72
Benevento,Alin Toșca,4,0,61,13,11,6.72
Fiorentina,Maximiliano Olivera,1,0,9,11,12,6.71
Sassuolo,Paolo Cannavaro,13,0,92,27,17,6.71
Fiorentina,Diego Falcinelli,3,0,11,3,5,6.71
Inter,Yuto Nagatomo,3,0,22,10,10,6.71
Sassuolo,Pol Lirola,4,0,75,28,34,6.70
Torino,M'Baye Niang,3,0,9,13,29,6.70
Juventus,Rodrigo Bentancur,1,0,13,3,18,6.70
Napoli,Nikola Maksimović,0,0,3,0,1,6.70
Roma,Rick Karsdorp,0,0,0,1,1,6.70
Benevento,George Pușcaș,0,0,12,1,0,6.70
Fiorentina,Rafik Zekhnini,0,0,0,0,0,6.70
Fiorentina,Simone Lo Faso,0,0,0,1,1,6.70
Lazio,Davide Di Gennaro,0,0,0,0,1,6.70
Benevento,Andrew Gravillon,1,0,9,3,2,6.70
Benevento,Siriki Sanogo,0,0,1,1,1,6.70
Udinese,Simone Pontisso,0,0,0,0,1,6.70
Crotone,Noë Dussenne,0,0,7,1,2,6.70
Sassuolo,Mauricio Lemos,5,1,31,9,11,6.70
Cagliari,Simone Padoin,14,0,57,24,22,6.70
Crotone,Mario Sampirisi,14,0,96,43,44,6.70
Crotone,Adrian Stoian,0,0,20,25,23,6.69
Cagliari,Leandro Castán,10,0,45,23,24,6.69
Milan,André Silva,1,0,6,4,5,6.69
Bologna,Adam Masina,7,0,108,51,82,6.69
Cagliari,Filippo Romagna,11,0,89,34,33,6.69
Atalanta,Etrit Berisha,0,2,15,1,1,6.69
Udinese,Emil Hallfreðsson,2,0,16,20,19,6.69
Benevento,Cristiano Lombardi,2,0,19,13,25,6.69
Cagliari,Artur Ioniță,7,0,28,28,63,6.69
Fiorentina,Sebastián Cristóforo,0,0,6,4,16,6.69
Bologna,Domenico Maietta,6,1,11,7,5,6.69
Bologna,Giancarlo González,18,0,144,33,20,6.68
Lazio,Jordan Lukaku,2,0,19,15,28,6.68
Hellas Verona,Giampaolo Pazzini,0,0,13,1,0,6.68
Atalanta,Hans Hateboer,5,0,38,30,31,6.68
Sampdoria,Vasco Regini,7,0,52,11,13,6.68
Sassuolo,Marcello Gazzola,2,0,23,8,10,6.68
Benevento,Ledian Memushaj,5,1,8,10,28,6.68
Hellas Verona,Thomas Heurtaux,16,0,96,37,14,6.68
Genoa,Stephane Omeonga,1,0,6,5,25,6.67
Chievoverona,Riccardo Meggiorini,3,0,8,2,9,6.67
Cagliari,Andrea Cossu,0,0,2,3,1,6.67
Inter,Yann Karamoh,0,0,1,4,3,6.67
Sassuolo,Rogério,1,0,26,9,18,6.67
Napoli,Adam Ounas,0,0,2,0,4,6.67
Atalanta,Alessandro Bastoni,0,0,3,1,2,6.67
Chievoverona,Nicola Rigoni,3,0,22,11,29,6.66
Fiorentina,Bryan Dabo,1,0,21,15,17,6.66
Crotone,Leandro Cabrera,2,0,31,6,8,6.66
Sampdoria,Ivan Strinić,2,1,38,22,35,6.66
Sampdoria,Karol Linetty,2,0,8,18,66,6.66
Bologna,César Falletti,0,0,3,0,11,6.66
Benevento,Samuel Armenteros,2,0,3,1,4,6.66
Bologna,Riccardo Orsolini,1,0,4,3,8,6.65
Crotone,Moussa Diaby,0,0,0,1,1,6.65
Benevento,Karamoko Cissé,0,0,0,0,1,6.65
Udinese,Simone Scuffet,0,1,4,1,0,6.65
Cagliari,Senna Miangue,1,0,32,7,7,6.65
Benevento,Lorenzo Venuti,16,3,84,39,44,6.65
Genoa,Giuseppe Rossi,0,0,1,1,1,6.64
Cagliari,Daniele Dessena,1,0,15,6,18,6.64
Spal,Alberto Paloschi,1,0,11,4,10,6.64
Sassuolo,Luca Mazzitelli,2,0,16,21,37,6.64
Sampdoria,Jacopo Sala,1,1,24,8,17,6.64
Crotone,Marco Capuano,15,0,112,34,33,6.64
Udinese,Maxi López,2,0,17,2,12,6.63
Hellas Verona,Seung-Woo Lee,0,0,0,2,3,6.63
Sassuolo,Cristian Dell'Orco,1,0,19,10,4,6.63
Chievoverona,Fabio Depaoli,10,0,35,15,31,6.63
Sassuolo,Alessandro Matri,0,0,5,0,2,6.63
Torino,Mirko Valdifiori,1,0,8,6,13,6.63
Lazio,Felipe Caicedo,0,0,3,1,11,6.62
Benevento,Pietro Iemmello,0,1,11,1,2,6.62
Bologna,Ádám Nagy,0,0,3,7,16,6.62
Sassuolo,Alfred Duncan,2,1,21,19,39,6.61
Hellas Verona,Ryder Matos,0,1,10,5,21,6.61
Torino,Lucas Boyé,0,0,2,2,9,6.61
Roma,Grégoire Defrel,0,0,5,3,8,6.61
Chievoverona,Massimo Gobbi,5,0,70,22,24,6.60
Cagliari,Marco Sau,0,0,1,9,9,6.60
Benevento,Enrico Brignola,0,0,5,6,28,6.60
Crotone,Aristóteles Romero,0,0,0,5,11,6.60
Roma,Emerson Palmieri,0,0,0,0,0,6.60
Napoli,Marko Rog,1,0,0,2,11,6.60
Udinese,Riad Bajić,0,0,3,0,0,6.60
Sassuolo,Claud Adjapong,3,0,30,23,35,6.60
Cagliari,Fabrizio Caligara,1,0,1,1,0,6.60
Lazio,Simone Palombi,0,0,0,0,0,6.60
Spal,Federico Bonazzoli,0,0,0,0,1,6.60
Torino,Alessandro Buongiorno,0,0,1,0,0,6.60
Bologna,Lorenzo Crisetig,2,0,14,13,18,6.60
Benevento,Mamadou Kanoute,0,0,0,1,0,6.60
Benevento,Gaetano Letizia,3,0,36,33,36,6.60
Bologna,Emil Krafth,4,1,33,16,23,6.59
Crotone,Ahmad Benali,1,0,15,8,19,6.59
Sampdoria,Valerio Verre,0,0,7,8,7,6.59
Crotone,Aleksandăr Tonev,1,0,3,1,5,6.59
Hellas Verona,Marcel Büchel,6,0,39,46,37,6.59
Genoa,Aleandro Rosi,5,0,51,20,24,6.58
Chievoverona,Sergio Pellissier,0,0,2,1,6,6.58
Cagliari,Damir Ceter,0,0,1,0,2,6.58
Bologna,Vasilīs Torosidīs,3,0,36,15,8,6.58
Hellas Verona,Franco Zuculini,0,0,6,5,12,6.58
Spal,Michele Cremonesi,3,0,27,7,4,6.58
Sassuolo,Antonino Ragusa,1,0,10,6,17,6.57
Sampdoria,Édgar Barreto,2,2,22,21,67,6.57
Benevento,Andrea Costa,15,0,77,37,19,6.57
Hellas Verona,Gian Filippo Felicioli,0,0,5,5,13,6.57
Udinese,Svante Ingelsson,0,0,4,6,9,6.56
Benevento,Vittorio Parigini,1,0,1,5,18,6.56
Bologna,Felipe Avenatti,1,0,6,1,6,6.55
Cagliari,Duje Čop,0,0,0,0,1,6.55
Genoa,Eddy Salcedo,0,0,0,0,0,6.55
Spal,Luca Mora,3,0,18,4,19,6.55
Hellas Verona,Mohamed Fares,5,0,100,52,50,6.55
Bologna,Ladislav Krejčí,0,0,3,2,7,6.55
Torino,Afriyie Acquah,1,1,9,16,8,6.55
Spal,Sauli Väisänen,4,0,25,13,12,6.54
Spal,Marco Borriello,0,0,6,1,4,6.54
Benevento,Jean Claude Billong,3,0,17,6,8,6.54
Benevento,Alberto Brignoli,0,3,22,0,0,6.54
Sampdoria,Ricardo Álvarez,0,0,2,2,4,6.54
Chievoverona,Boštjan Cesar,4,0,40,3,4,6.53
Chievoverona,Samuel Bastien,2,0,20,18,17,6.53
Chievoverona,Luca Garritano,1,0,5,1,4,6.53
Genoa,Petar Brlek,0,0,1,1,9,6.53
Crotone,Marcus Rohdén,1,0,26,18,33,6.52
Crotone,Daniel Pavlović,3,0,24,5,13,6.52
Atalanta,Nicolas Haas,1,1,4,1,1,6.51
Sampdoria,Vid Belec,0,1,16,1,0,6.51
Hellas Verona,Samuel Souprayen,9,1,59,22,29,6.51
Spal,Marios Oikonomou,0,0,12,4,5,6.50
Milan,Emanuele Torrasi,0,0,0,0,0,6.50
Cagliari,Niccolò Giannetti,0,0,2,1,5,6.50
Sassuolo,Nicholas Pierini,0,0,0,1,1,6.50
