Team,Name,Goal conversion percentage,Total shots,Successful dribbles,Big chances missed,Goals,Rating
Roda Jc Kerkrade,Marcos Gullon,17,6,4,0,1,6.84
Ado Den Haag,Kevin Jansen,21,24,13,1,5,6.84
Heerenveen,Joey van den Berg,11,18,24,0,2,6.84
Vitesse,Kosuke Ota,0,7,3,0,0,6.84
Vitesse,Valeri Qazaishvili,19,53,66,5,10,6.84
Fc Twente,Bruno Uvini,11,18,2,0,2,6.83
Willem Ii Tilburg,Erik Falkenburg,16,68,12,13,11,6.83
Feyenoord,Kenneth Vermeer,0,0,0,0,0,6.83
Roda Jc Kerkrade,Jordy Buijs,9,11,2,1,1,6.83
Excelsior,Bas Kuipers,0,4,6,1,0,6.83
Groningen,Hedwiges Maduro,11,9,9,3,1,6.83
Fc Twente,Peet Bijen,25,4,3,1,1,6.83
Pec Zwolle,Sheraldo Becker,13,32,32,3,4,6.83
Az Alkmaar,Sergio Rochet,0,0,1,0,0,6.83
Heerenveen,Mitchell Te Vrede,24,42,7,10,10,6.83
Willem Ii Tilburg,Nick Van der Velden,17,18,8,5,3,6.82
Fc Twente,Chinedu Ede,26,23,20,2,6,6.82
Roda Jc Kerkrade,Gibril Sankoh,0,3,3,0,0,6.82
Heerenveen,Arbër Zeneli,20,20,30,1,4,6.82
Willem Ii Tilburg,Frank van der Struijk,0,6,3,1,0,6.82
Psv Eindhoven,Joshua Brenet,0,11,35,0,0,6.81
Az Alkmaar,Mounir El Hamdaoui,8,12,7,1,1,6.81
Excelsior,Khalid Karami,0,17,24,0,0,6.81
Roda Jc Kerkrade,Henk Dijkhuizen,0,4,5,0,0,6.81
Excelsior,Jeff Stans,27,22,15,3,6,6.81
Heracles Almelo,Gonzalo Garcia,0,7,4,1,0,6.81
Roda Jc Kerkrade,Richmond Boakye,0,16,6,1,0,6.81
Nec Nijmegen,Marcel Ritzmaier,6,16,5,1,1,6.81
Feyenoord,Renato Tapia,7,15,23,2,1,6.81
Az Alkmaar,Muamer Tanković,16,19,12,2,3,6.81
Sc Cambuur,Martijn Van der Laan,0,2,7,0,0,6.80
Heerenveen,Pele Van Anholt,0,1,20,0,0,6.80
Fc Twente,Jesús Corona,0,10,11,2,0,6.80
Ado Den Haag,Dennis van der Heijden,33,6,0,1,2,6.80
Willem Ii Tilburg,Bruno Andrade,13,8,7,0,1,6.80
Az Alkmaar,Rajko Brežančić,25,4,1,0,1,6.80
Pec Zwolle,Kevin Begois,0,0,0,0,0,6.80
Az Alkmaar,Levi Opdam,0,0,0,0,0,6.80
Sc Cambuur,Ron Janzen,0,0,0,0,0,6.80
Roda Jc Kerkrade,Rostyn Griffiths,13,16,3,3,2,6.80
Ado Den Haag,Dion Malone,13,8,17,0,1,6.80
De Graafschap,Mark Diemers,13,8,9,0,1,6.79
Psv Eindhoven,Adam Maher,11,18,6,1,2,6.79
Groningen,Mimoun Mahi,29,17,8,1,5,6.79
Vitesse,Dominic Solanke,24,29,18,3,7,6.79
Roda Jc Kerkrade,Georgy Zhukov,20,5,23,1,1,6.79
Heracles Almelo,Paul Gladon,20,10,2,2,2,6.79
Fc Utrecht,Robbin Ruiter,0,0,4,0,0,6.79
Heerenveen,Erwin Mulder,0,0,1,0,0,6.79
Roda Jc Kerkrade,Mike van Duinen,17,12,4,0,2,6.78
Feyenoord,Jan-Arie van der Heijden,0,3,0,1,0,6.78
Fc Twente,Zakaria El Azzouzi,19,21,6,3,4,6.78
Fc Twente,Robbert Schilder,0,2,8,0,0,6.78
Sc Cambuur,Darryl Lachman,0,1,4,0,0,6.78
De Graafschap,Cas Peters,10,52,19,8,5,6.78
Groningen,Jarchinio Antonia,0,16,9,3,0,6.78
Groningen,Oussama Idrissi,13,23,14,4,3,6.78
Sc Cambuur,Furdjel Narsingh,20,5,17,1,1,6.77
Willem Ii Tilburg,Dico Koppers,0,0,11,0,0,6.77
Ado Den Haag,Thomas Kristensen,20,5,1,0,1,6.77
Willem Ii Tilburg,Freek Heerkens,0,2,2,0,0,6.77
Fc Twente,Jeroen van der Lely,0,1,7,0,0,6.77
Sc Cambuur,Xander Houtkoop,0,17,3,2,0,6.77
Fc Utrecht,Sofyan Amrabat,0,3,7,0,0,6.77
Sc Cambuur,Martijn Barto,12,33,6,4,4,6.76
Willem Ii Tilburg,Adam Nemec,0,7,0,0,0,6.76
Willem Ii Tilburg,Kostas Lamprou,0,0,1,0,0,6.76
Az Alkmaar,Celso Ortiz,0,4,2,1,0,6.76
Groningen,Danny Hoesen,19,26,2,2,5,6.76
Roda Jc Kerkrade,Benjamin van Leer,0,0,2,0,0,6.75
Willem Ii Tilburg,Anouar Kali,0,0,1,0,0,6.75
Vitesse,Abiola Dauda,38,8,1,2,3,6.75
Nec Nijmegen,Cihat Celik,0,2,0,0,0,6.75
Heerenveen,Kenneth Otigba,17,18,12,4,3,6.75
Ajax,Ricardo Van Rhijn,0,3,2,0,0,6.75
Ado Den Haag,Martin Hansen,33,3,0,0,1,6.75
Vitesse,Nathan,20,10,17,2,2,6.74
Pec Zwolle,Trent Sainsbury,17,6,5,0,1,6.74
Groningen,Lorenzo Burnet,25,4,15,1,1,6.74
Heerenveen,Simon Thern,21,14,8,0,3,6.74
Roda Jc Kerkrade,Martin Milec,0,3,3,0,0,6.73
Groningen,Kasper Larsen,0,1,1,0,0,6.73
Pec Zwolle,Mickey van der Hart,0,0,0,0,0,6.73
Groningen,Hans Hateboer,0,19,10,1,0,6.73
Heracles Almelo,Peter van Ooijen,0,14,16,4,0,6.73
De Graafschap,Lion Kaak,0,6,0,0,0,6.73
Ado Den Haag,Ludcinio Marengo,0,12,23,1,0,6.73
Sc Cambuur,Vytautas Andriuškevičius,0,6,15,0,0,6.73
Pec Zwolle,Kingsley Ehizibue,19,21,21,3,4,6.73
Ajax,Donny van de Beek,0,2,3,0,0,6.73
Roda Jc Kerkrade,Farshad Noor,0,8,11,1,0,6.73
Sc Cambuur,Jamiro Monteiro,14,14,10,0,2,6.73
Excelsior,Henrico Drost,0,1,0,0,0,6.72
De Graafschap,Andy Driver,27,15,21,0,4,6.72
Fc Twente,Nick Marsman,0,0,0,0,0,6.72
Fc Twente,Thomas Agyepong,20,5,22,1,1,6.72
De Graafschap,Tolgahan Çiçek,0,2,8,0,0,6.71
De Graafschap,Nathan Kabasele,18,17,17,2,3,6.71
Heerenveen,Stefano Marzo,0,6,7,1,0,6.71
Vitesse,Isaiah Brown,8,12,21,3,1,6.71
De Graafschap,Bart Straalman,50,4,4,1,2,6.71
Willem Ii Tilburg,Guus Hupperts,6,17,18,2,1,6.70
Groningen,Simon Tibbling,0,11,33,0,0,6.70
Feyenoord,Colin Kazim-Richards,9,11,1,3,1,6.70
Fc Twente,Alessio Da Cruz,0,0,2,0,0,6.70
Fc Utrecht,Issa Kallon,0,1,0,0,0,6.70
Excelsior,Cedric Badjeck,0,0,0,0,0,6.70
Ajax,John Heitinga,0,1,0,0,0,6.70
Fc Twente,Jelle van der Heyden,0,2,6,0,0,6.69
Ado Den Haag,Ruben Schaken,12,17,26,3,2,6.69
Excelsior,Kevin Vermeulen,22,9,4,0,2,6.69
Groningen,Desevio Payne,0,0,1,0,0,6.69
De Graafschap,Nathaniel Will,11,9,10,0,1,6.69
Groningen,Juninho Bacuna,0,5,16,0,0,6.69
Sc Cambuur,Calvin Mac-Intosh,50,4,2,0,2,6.68
Ado Den Haag,Tyronne Ebuehi,0,1,4,0,0,6.68
Heerenveen,Lucas Bijker,0,1,10,0,0,6.68
De Graafschap,Jeroen Tesselaar,0,6,6,0,0,6.68
Sc Cambuur,Kevin van Veen,6,16,9,1,1,6.67
Roda Jc Kerkrade,Nathan Rutjes,0,1,3,1,0,6.67
Groningen,Jesper Drost,5,22,14,1,1,6.67
Ado Den Haag,Gervane Kastaneer,0,1,1,0,0,6.67
Nec Nijmegen,Marco Van Duin,0,0,0,0,0,6.67
Groningen,Abel Tamata,0,2,4,0,0,6.66
Fc Utrecht,Filip Bednarek,0,0,0,0,0,6.66
Fc Twente,Michael Olaitan,0,17,13,2,0,6.66
Heracles Almelo,Tim Breukers,0,0,0,0,0,6.66
Sc Cambuur,Sander van de Streek,9,44,16,3,4,6.66
Excelsior,Jordan Botaka,0,6,3,1,0,6.65
Excelsior,Stanley Elbers,0,13,9,1,0,6.64
Excelsior,Daryl van Mieghem,17,18,16,2,3,6.64
Fc Utrecht,Rubio Rubin,0,3,1,1,0,6.64
Heracles Almelo,Dario Vujicevic,0,1,1,0,0,6.64
Fc Utrecht,Patrick Joosten,7,14,21,0,1,6.64
Excelsior,Nigel Hasselbaink,11,9,19,1,1,6.64
Willem Ii Tilburg,Richairo Zivkovic,18,11,5,3,2,6.64
Sc Cambuur,Erik Bakker,14,7,6,0,1,6.64
Ado Den Haag,Giovanni Korte,0,16,3,2,0,6.63
Fc Utrecht,Giovanni Troupee,0,0,0,0,0,6.63
Pec Zwolle,Boban Lazic,0,0,0,0,0,6.63
Fc Twente,Jari Oosterwijk,15,20,2,5,3,6.63
Sc Cambuur,Tom Hiariej,0,0,1,0,0,6.63
Nec Nijmegen,Mihai Roman,11,9,1,1,1,6.63
Pec Zwolle,Queensy Menig,12,41,53,6,5,6.63
Nec Nijmegen,Marcel Appiah,0,6,7,0,0,6.63
Psv Eindhoven,Florian Jozefzoon,100,1,4,0,1,6.63
Fc Twente,Torgeir Børven,0,1,1,1,0,6.63
Ado Den Haag,Kenji Gorre,0,4,0,1,0,6.63
Nec Nijmegen,Mohamed Rayhi,0,8,10,0,0,6.62
De Graafschap,Dean Koolhof,0,7,4,0,0,6.62
Roda Jc Kerkrade,Fred Ngombo,36,11,2,0,4,6.61
Ajax,Yaya Sanogo,0,0,0,0,0,6.60
Roda Jc Kerkrade,Edwin Gyasi,8,13,30,3,1,6.60
Excelsior,Michiel Hemmen,0,1,0,0,0,6.60
Vitesse,Mohammed Osman,0,0,1,0,0,6.60
Vitesse,Yuning Zhang,29,7,1,1,2,6.60
Psv Eindhoven,Jordy de Wijs,0,0,0,0,0,6.60
Roda Jc Kerkrade,Rigino Cicilia,0,0,0,0,0,6.60
Feyenoord,Nigel Robertha,0,0,0,0,0,6.60
Roda Jc Kerkrade,Tim Blättler,0,0,0,0,0,6.60
Sc Cambuur,Jerge Hoefdraad,14,7,6,0,1,6.60
Heerenveen,Willem Huizing,0,0,0,0,0,6.60
Willem Ii Tilburg,Lesley De Sa,0,8,8,1,0,6.60
Heracles Almelo,Menno Heerkes,0,0,0,0,0,6.60
Pec Zwolle,Wouter Marinus,8,37,7,6,3,6.60
Willem Ii Tilburg,Robert Braber,0,8,3,2,0,6.59
Sc Cambuur,Leonard Nienhuis,0,0,0,0,0,6.58
Feyenoord,Lex Immers,0,4,1,2,0,6.58
De Graafschap,Jan Lammers,0,0,0,0,0,6.58
De Graafschap,Kristopher Vida,6,18,5,3,1,6.58
De Graafschap,Piotr Parzyszek,67,3,0,0,2,6.58
Fc Utrecht,Kevin Conboy,0,1,2,0,0,6.58
Pec Zwolle,Abdel Malek El Hasnaoui,0,4,3,0,0,6.57
Heerenveen,Morten Thorsby,5,21,15,4,1,6.57
Roda Jc Kerkrade,Daniel De Silva,0,4,2,0,0,6.57
Groningen,Alexander Sørloth,40,5,7,1,2,6.57
Vitesse,Danilo Pantić,0,4,0,0,0,6.57
Heerenveen,Luka Zahović,0,1,2,0,0,6.56
Nec Nijmegen,Joey Sleegers,0,20,6,4,0,6.56
Fc Utrecht,Louis Nganioni,0,1,6,0,0,6.56
De Graafschap,Youssef El Jebli,4,23,17,3,1,6.56
Willem Ii Tilburg,Justin Mathieu,0,0,0,0,0,6.55
De Graafschap,Erik Quekel,0,3,0,1,0,6.55
Pec Zwolle,Dario Tanda,0,0,0,0,0,6.55
Az Alkmaar,Robert Muhren,9,11,0,3,1,6.55
Willem Ii Tilburg,Terell Ondaan,9,11,10,0,1,6.55
Sc Cambuur,Mikhael Rosheuvel,0,15,27,2,0,6.55
Az Alkmaar,Gino Coutinho,0,0,0,0,0,6.54
Roda Jc Kerkrade,Martijn Monteyne,0,0,0,0,0,6.53
Fc Twente,Tim Holscher,0,0,4,0,0,6.53
Sc Cambuur,Rai Vloet,0,10,2,1,0,6.52
De Graafschap,Tim Linthorst,0,2,0,0,0,6.52
Heracles Almelo,Tarik Kada,0,1,1,0,0,6.52
Fc Twente,Oskar Zawada,0,6,3,2,0,6.51
Roda Jc Kerkrade,Kristoffer Peterson,4,27,24,2,1,6.51
Nec Nijmegen,Mikael Dyrestam,0,0,0,0,0,6.50
Ado Den Haag,Hector Hevel,0,0,0,0,0,6.50
Willem Ii Tilburg,Asumah Abubakar,0,0,0,0,0,6.50
Psv Eindhoven,Simon Poulsen,0,1,2,0,0,6.50
Vitesse,Thomas Oude Kotte,0,1,0,0,0,6.50
Nec Nijmegen,Sjoerd Ars,0,1,0,0,0,6.50
Nec Nijmegen,Jeffrey Leiwakabessy,0,0,0,0,0,6.50
Excelsior,Kevin Van Diermen,0,0,0,0,0,6.50
Az Alkmaar,Achille Vaarnhold,0,1,1,0,0,6.50
Nec Nijmegen,Kristjan Gauti Emilsson,0,1,0,0,0,6.50
Roda Jc Kerkrade,Jens Van Son,0,1,0,0,0,6.48
Az Alkmaar,Pantelis Hatzidiakos,0,0,2,0,0,6.48
Willem Ii Tilburg,Andy Kawaya,0,4,4,1,0,6.48
Fc Twente,Shadrach Eghan,0,1,0,1,0,6.48
Psv Eindhoven,Steven Bergwijn,0,0,0,0,0,6.48
Sc Cambuur,Djavan Anderson,0,0,4,0,0,6.47
Sc Cambuur,Valmir Berisha,0,4,0,2,0,6.47
Nec Nijmegen,Sam Lundholm,0,2,1,0,0,6.46
Excelsior,Yoell Van Nieff,0,1,2,0,0,6.46
Fc Twente,Joel Drommel,0,0,0,0,0,6.46
Roda Jc Kerkrade,Daryl Werker,0,1,1,0,0,6.45
Groningen,Keziah Veendorp,0,0,0,0,0,6.40
Sc Cambuur,Sebastian Steblecki,0,2,1,0,0,6.40
Pec Zwolle,Samet Bulut,0,0,0,0,0,6.40
Roda Jc Kerkrade,Brian Jacobs,0,0,0,0,0,6.40
Roda Jc Kerkrade,Mitchell Paulissen,0,7,5,2,0,6.38
De Graafschap,Thijs Bouma,0,1,1,0,0,6.38
Heerenveen,Younes Namli,0,1,2,0,0,6.37
De Graafschap,Alexander Bannink,4,23,9,9,1,6.37
