Team,Name,Key passes,Accurate passes percentage,Accurate passes,Assists,Big chances created,Rating
Celta Vigo,Daniel Wass,42,80,1225,5,8,7.04
Malaga,Weligton,5,72,813,2,2,7.03
Real Betis,Germán Pezzella,3,73,570,1,2,7.03
Las Palmas,Momo,24,86,682,3,6,7.03
Real Madrid,Raphaël Varane,1,88,1084,0,0,7.02
Atletico Madrid,Lucas Hernández,3,70,203,0,0,7.02
Barcelona,Sergi Roberto,20,88,1090,5,8,7.02
Real Sociedad,Iñigo Martínez,4,79,1106,0,1,7.02
Real Betis,Bruno González,1,78,806,0,1,7.02
Granada,Ricardo Costa,3,80,350,0,1,7.01
Real Madrid,Daniel Carvajal,31,88,874,4,5,7.01
Barcelona,Marc Bartra,2,88,343,1,0,7.01
Sporting Gijon,Luis Hernández,17,81,1203,0,0,7.01
Real Betis,Heiko Westermann,2,76,469,0,0,7.01
Barcelona,Claudio Bravo,0,84,720,0,0,7.00
Real Madrid,Kiko Casilla,0,61,45,0,0,7.00
Villarreal,Rodrigo,1,87,66,0,0,7.00
Valencia,Rubén Vezo,3,74,326,0,1,7.00
Las Palmas,Antolín Alcaraz,2,73,161,0,0,7.00
Granada,Rubén Pérez,23,78,1042,2,2,7.00
Real Betis,Rubén Castro,31,75,713,4,4,7.00
Las Palmas,Aythami Artiles,7,83,1302,1,1,7.00
Malaga,Raúl Albentosa,10,70,732,0,0,7.00
Villarreal,Jaume Costa,6,78,479,1,1,6.99
Valencia,Paco Alcácer,33,75,347,6,12,6.99
Athletic Bilbao,Aymeric Laporte,6,80,1038,1,2,6.99
Villarreal,Adrián Marín,6,76,291,0,1,6.98
Espanyol,Joan Jordan,9,88,319,0,0,6.98
Rayo Vallecano,Miku Fedor,27,74,292,4,6,6.98
Atletico Madrid,Jan Oblak,1,47,331,0,0,6.97
Atletico Madrid,Fernando Torres,20,66,236,4,8,6.97
Levante,Verza,39,82,1013,3,3,6.97
Real Sociedad,Yuri Berchiche,16,77,645,4,2,6.97
Atletico Madrid,Augusto Fernández,7,89,1290,1,0,6.97
Espanyol,Marco Asensio,67,81,897,10,14,6.97
Sporting Gijon,Sergio Álvarez,15,75,804,2,1,6.97
Barcelona,Dani Alves,22,87,1459,4,5,6.97
Villarreal,Eric Bailly,2,77,598,0,1,6.96
Celta Vigo,Hugo Mallo,17,78,1138,4,5,6.96
Sevilla,Yevhen Konoplyanka,36,80,398,4,13,6.96
Malaga,Yegor Filipenko,0,68,123,0,0,6.96
Eibar,Sergi Enrich,31,68,591,6,9,6.96
Deportivo La Coruna,Federico Cartabia,23,79,449,3,3,6.96
Malaga,Roberto Rosales,21,75,906,5,5,6.96
Eibar,Dani García,13,76,1312,0,0,6.95
Real Madrid,Isco,46,89,1054,7,8,6.95
Levante,Deyverson,25,55,353,1,1,6.95
Celta Vigo,Fabián Orellana,60,78,1189,7,11,6.95
Sevilla,Nicolás Pareja,1,73,65,0,0,6.95
Real Sociedad,Esteban Granero,13,84,399,0,0,6.95
Sevilla,Steven N'Zonzi,12,80,738,1,1,6.95
Villarreal,Mario Gaspar,12,73,929,2,2,6.95
Getafe,Juan Cala,5,74,582,1,1,6.95
Villarreal,Manu Trigueros,16,82,961,1,1,6.94
Deportivo La Coruna,Celso Borges,24,80,764,2,0,6.94
Las Palmas,Willian José,22,73,382,1,1,6.94
Atletico Madrid,Thomas Partey,7,78,156,1,1,6.94
Real Betis,Alfred N'Diaye,6,80,913,0,0,6.94
Atletico Madrid,Juanfran,30,77,904,1,2,6.94
Sevilla,Kévin Gameiro,24,74,305,4,10,6.94
Villarreal,Víctor Ruiz,0,81,1232,0,0,6.93
Getafe,Alexis Ruano,6,79,415,0,0,6.93
Deportivo La Coruna,Álex Bergantiños,21,77,680,1,3,6.93
Barcelona,Rafinha Alcántara,6,84,154,0,1,6.93
Deportivo La Coruna,Fayçal Fajr,58,82,1191,3,6,6.93
Real Madrid,Nacho Fernández,3,90,477,0,0,6.93
Deportivo La Coruna,Luis Alberto,32,69,487,7,9,6.93
Getafe,Emiliano Velazquez,3,67,248,1,0,6.93
Sevilla,Sergio Rico,0,61,518,0,0,6.93
Eibar,Gonzalo Escalante,13,73,893,1,2,6.93
Real Madrid,Jesé Rodríguez,23,81,289,6,5,6.93
Espanyol,Raillo,1,77,81,0,0,6.93
Valencia,Aymen Abdennour,4,83,698,0,0,6.92
Granada,Miguel Lopes,11,76,530,1,3,6.92
Levante,Zouhair Feddal,5,74,832,1,2,6.92
Real Sociedad,Mikel González,1,78,426,0,0,6.92
Espanyol,Víctor Sánchez,25,79,792,6,7,6.92
Atletico Madrid,Jackson Martínez,9,71,137,3,4,6.92
Real Sociedad,David Zurutuza,14,78,430,3,2,6.92
Sevilla,Michael Krohn-Dehli,36,84,681,3,4,6.91
Athletic Bilbao,Xabier Etxeita,7,80,909,1,0,6.91
Eibar,Borja Bastón,18,69,414,3,4,6.91
Valencia,Denis Cheryshev,4,72,149,1,3,6.91
Real Betis,Antonio Adán,2,39,397,0,0,6.91
Athletic Bilbao,Iker Muniain,17,84,444,0,1,6.91
Malaga,Carlos Kameni,1,60,392,1,1,6.91
Malaga,Guillermo Ochoa,0,53,130,0,0,6.91
Espanyol,Papakouli Diop,3,78,905,0,0,6.91
Real Betis,Charly Musonda Jr,13,78,268,1,1,6.91
Levante,Giuseppe Rossi,20,79,242,2,3,6.91
Sevilla,Mariano,22,75,424,3,4,6.90
Granada,Jean-Sylvain Babin,1,82,668,0,0,6.90
Las Palmas,Dani Castellano,11,82,904,0,2,6.90
Malaga,Chori Castro,34,70,346,4,4,6.90
Barcelona,Sergi Samper,0,81,22,0,0,6.90
Real Madrid,Álvaro Arbeloa,1,85,113,0,0,6.90
Real Sociedad,Markel Bergara,5,82,446,0,1,6.90
Valencia,Javi Fuego,10,85,1067,0,1,6.90
Granada,Jesús Fernández,1,40,17,0,0,6.90
Real Sociedad,Eneko Capilla,0,67,2,0,0,6.90
Sevilla,Sergio Escudero,14,78,355,1,2,6.90
Levante,José Mari,3,78,318,0,0,6.90
Villarreal,Denis Suárez,46,73,687,4,12,6.90
Athletic Bilbao,Mikel San José,15,79,1182,3,4,6.90
Celta Vigo,Pablo Hernández,15,79,1194,4,3,6.89
Real Sociedad,Alberto de la Bella,11,77,437,2,1,6.89
Real Betis,Martín Montoya,4,78,433,1,1,6.89
Real Sociedad,Gerónimo Rulli,1,59,632,0,0,6.89
Real Betis,Juan Manuel Vargas,27,75,450,2,1,6.89
Villarreal,Jonathan dos Santos,27,81,725,1,3,6.89
Real Betis,Petros,15,83,981,1,4,6.89
Celta Vigo,Marcelo Díaz,2,89,656,1,1,6.89
Malaga,Marcos Angeleri,2,80,280,0,0,6.88
Malaga,Fernando Tissone,12,77,409,0,0,6.88
Real Sociedad,Aritz Elustondo,10,78,879,0,0,6.88
Valencia,Rodrigo De Paul,17,75,171,0,2,6.88
Athletic Bilbao,Eneko Bóveda,10,77,630,0,2,6.88
Villarreal,Tomás Pina,7,79,578,1,0,6.88
Las Palmas,Vicente Gómez,7,88,877,1,1,6.88
Eibar,Iván Ramis,4,77,566,1,2,6.87
Malaga,Miguel Torres,7,70,441,2,0,6.87
Las Palmas,Mauricio Lemos,0,83,283,0,0,6.87
Valencia,Enzo Pérez,9,88,602,0,1,6.87
Atletico Madrid,Jesús Gámez,5,75,188,0,1,6.87
Sporting Gijon,Bernardo Espinosa,5,70,368,0,2,6.87
Las Palmas,Ángel Montoro,5,84,266,0,0,6.87
Las Palmas,Sergio Araujo,18,70,364,3,5,6.86
Barcelona,Adriano,5,91,284,1,1,6.86
Valencia,Mathew Ryan,0,58,135,0,0,6.86
Valencia,Zakaria Bakkali,13,84,141,3,4,6.86
Sporting Gijon,Antonio Sanabria,12,72,424,1,2,6.86
Real Sociedad,Xabi Prieto,37,78,938,3,9,6.86
Deportivo La Coruna,Alejandro Arribas,3,74,806,0,0,6.86
Espanyol,Anaitz Arbilla,6,79,253,0,0,6.86
Atletico Madrid,Yannick Carrasco,21,82,589,1,4,6.86
Getafe,Pablo Sarabia,76,75,683,6,10,6.85
Rayo Vallecano,Javi Guerra,19,75,474,0,2,6.85
Valencia,Danilo,8,76,364,0,1,6.85
Valencia,João Cancelo,17,79,686,4,4,6.85
Rayo Vallecano,Jozabed Sánchez,30,85,872,2,2,6.85
Valencia,Álvaro Negredo,13,63,221,2,5,6.85
Sporting Gijon,Iván Cuéllar,4,34,296,2,2,6.85
Deportivo La Coruna,Fernando Navarro,13,75,948,2,3,6.85
Las Palmas,Javi Varas,0,57,606,0,0,6.85
Rayo Vallecano,Razvan Rat,11,70,279,0,1,6.84
Levante,Carl Medjani,3,76,387,0,1,6.84
Barcelona,Munir El Haddadi,10,79,244,2,3,6.84
Valencia,Rodrigo,25,76,359,3,8,6.84
Rayo Vallecano,Zé Castro,8,76,878,0,0,6.84
Getafe,Juan Rodriguez,7,78,868,1,1,6.84
Athletic Bilbao,Mikel Balenziaga,24,78,826,3,2,6.84
Athletic Bilbao,Óscar de Marcos,25,71,822,3,2,6.84
Real Sociedad,Carlos Vela,50,79,829,4,9,6.84
Celta Vigo,Sergi Gómez,3,86,1269,1,1,6.84
Sporting Gijon,Jorge Meré,1,77,601,0,0,6.84
Rayo Vallecano,Diego Llorente,2,80,1129,0,0,6.83
Malaga,Duda,41,69,419,1,6,6.83
Athletic Bilbao,Ander Iturraspe,5,78,332,1,1,6.83
Levante,Joan Verdu,21,85,426,1,3,6.83
Barcelona,Jérémy Mathieu,4,88,703,2,2,6.83
Las Palmas,Roque Mesa,16,88,1792,2,2,6.83
Sevilla,Timothée Kolodziejczak,3,83,964,0,0,6.83
Real Sociedad,Jonathas,20,69,249,2,1,6.83
Villarreal,Sergio Asenjo,0,52,49,0,0,6.83
Sevilla,Adil Rami,4,80,826,1,1,6.83
Valencia,Diego Alves,0,61,216,0,0,6.82
Levante,Jefferson Lerma,28,75,800,2,4,6.82
Sevilla,Daniel Carriço,2,80,393,1,0,6.82
Espanyol,Álvaro González,13,76,1098,1,1,6.82
Espanyol,Gerard Moreno,19,71,468,3,4,6.82
Las Palmas,Javier Garrido,5,87,737,1,0,6.82
Real Madrid,Mateo Kovačić,18,90,684,2,2,6.82
Espanyol,Óscar Duarte,1,73,316,0,0,6.81
Granada,Abdoulaye Doucouré,11,84,468,2,1,6.81
Athletic Bilbao,Carlos Gurpegi,1,80,422,0,0,6.81
Espanyol,Felipe Caicedo,16,76,377,0,1,6.81
Villarreal,Cédric Bakambu,12,74,351,3,4,6.81
Getafe,Roberto Lago,11,78,386,2,4,6.81
Eibar,Ander Capa,22,63,745,5,3,6.81
Sevilla,Vicente Iborra,13,67,413,2,7,6.81
Levante,Diego Mariño,1,63,431,0,0,6.81
Rayo Vallecano,Juan Carlos,1,65,387,0,0,6.80
Granada,Rene Krhin,5,76,388,0,0,6.80
Athletic Bilbao,Iñaki Williams,15,65,260,3,6,6.80
Espanyol,Burgui,17,77,268,3,6,6.80
Sporting Gijon,Alberto Lora,22,76,805,4,4,6.80
Rayo Vallecano,José Ángel Crespo,0,82,322,0,0,6.80
Real Sociedad,Bruma,24,80,485,1,5,6.80
Barcelona,Aleix Vidal,6,87,339,1,2,6.80
Sevilla,Fernando Llorente,17,64,247,3,3,6.80
Real Sociedad,Jon Bautista,2,61,20,0,0,6.80
Granada,Isaac Cuenca,6,86,183,2,2,6.80
Rayo Vallecano,Bebé,32,73,440,6,14,6.80
Valencia,José Luis Gayà,13,82,504,0,1,6.79
Villarreal,Adrián López,15,68,234,4,3,6.79
Real Betis,Joaquín,50,79,641,5,7,6.79
Athletic Bilbao,Markel Susaeta,42,77,502,8,9,6.79
Sporting Gijon,Ognjen Vranješ,1,68,185,0,0,6.79
Las Palmas,Emmanuel Culio,10,85,291,1,1,6.79
Athletic Bilbao,Íñigo Lekue,12,76,352,0,0,6.79
Eibar,Saúl,43,65,339,4,4,6.79
Real Sociedad,Mikel Oyarzabal,20,72,332,1,5,6.79
Malaga,Christian Atsu,6,79,103,0,2,6.78
Celta Vigo,Nemanja Radoja,3,83,654,1,0,6.78
Sporting Gijon,Rachid Aït-Atmane,12,78,352,2,3,6.78
Atletico Madrid,Luciano Vietto,14,80,290,3,5,6.78
Barcelona,Arda Turan,8,92,567,3,2,6.78
Malaga,Duje Čop,20,68,436,3,2,6.78
Atletico Madrid,Ángel Correa,15,68,228,4,4,6.78
Real Sociedad,Joseba Zaldúa,4,69,216,0,0,6.78
Getafe,Mehdi Lacen,10,82,1131,0,0,6.77
Rayo Vallecano,Quini,8,69,493,1,3,6.77
Athletic Bilbao,Gorka Iraizoz,2,56,675,0,0,6.77
Celta Vigo,Jonny Castro,22,83,1266,4,3,6.77
Sporting Gijon,Carlos Carmona,26,74,398,3,1,6.77
Athletic Bilbao,Mikel Rico,5,76,274,1,2,6.77
Deportivo La Coruna,Miguel Cardoso,1,80,12,1,1,6.77
Las Palmas,Tana,34,84,928,4,4,6.77
Malaga,Juankar,15,76,333,2,1,6.77
Getafe,Vicente Guaita,2,44,413,0,0,6.76
Eibar,Mauro Dos Santos,6,67,628,1,2,6.76
Sporting Gijon,Alen Halilović,27,79,631,5,6,6.75
Celta Vigo,Carles Planas,9,77,703,2,0,6.75
Barcelona,Marc-André ter Stegen,1,83,126,0,1,6.75
Granada,Fran Rico,38,78,649,1,0,6.75
Rayo Vallecano,Pablo Hernández,29,77,733,4,4,6.75
Levante,Víctor Casadesús,12,70,267,1,4,6.75
Sevilla,Benoît Trémoulinas,20,76,639,3,4,6.75
Villarreal,Samu García,14,73,243,1,4,6.74
Rayo Vallecano,Manucho,10,65,155,1,0,6.74
Espanyol,Abraham González,15,80,402,1,3,6.74
Sevilla,Vitolo,36,75,571,4,7,6.74
Villarreal,Antonio Rukavina,4,79,380,0,1,6.74
Real Betis,Cristiano Piccini,13,78,471,0,1,6.74
Levante,José Luis Morales,55,72,561,5,6,6.74
Eibar,Antonio Luna,5,71,275,1,1,6.74
Celta Vigo,Sergio Álvarez,0,53,448,0,0,6.74
Getafe,Santiago Vergini,3,83,726,0,0,6.73
Real Betis,Ricky van Wolfswinkel,7,70,105,2,2,6.73
Levante,Simao Mate,3,76,745,0,1,6.73
Real Betis,Jordi Figueras,0,76,51,0,0,6.73
Getafe,Miguel Angel,0,85,50,0,0,6.73
Espanyol,Rubén Duarte,11,73,464,1,1,6.73
Eibar,Keko,44,71,524,3,6,6.73
Sevilla,Sebastián Cristóforo,6,86,697,1,0,6.73
Granada,Adalberto Peñaranda,18,76,263,3,2,6.73
Eibar,David Juncà,22,68,583,4,8,6.73
Eibar,Aleksandar Pantić,1,64,320,0,0,6.73
Granada,David Lombán,5,79,735,0,0,6.72
Real Betis,Francisco Varela,9,76,279,1,1,6.72
Las Palmas,Mubarak Wakaso,8,82,379,0,0,6.72
Deportivo La Coruna,Germán Lux,1,49,457,0,0,6.72
Real Betis,Dani Ceballos,23,81,1002,2,6,6.72
Eibar,Josip Radošević,1,75,140,0,0,6.72
Real Betis,Vincenzo Rennella,1,58,32,0,0,6.72
Celta Vigo,John Guidetti,16,72,218,0,2,6.71
Valencia,Sofiane Feghouli,26,69,319,1,5,6.71
Villarreal,Daniele Bonera,0,86,415,0,0,6.71
Malaga,Adnane Tighadouini,5,74,77,0,0,6.71
Deportivo La Coruna,Alberto Lopo,1,79,253,0,0,6.71
Eibar,Asier Riesgo,0,41,392,0,0,6.71
Real Betis,Álvaro Cejudo,27,72,483,2,2,6.71
Valencia,Guilherme Siqueira,3,83,424,0,0,6.71
Atletico Madrid,Óliver Torres,17,80,402,2,2,6.71
Getafe,Moi Gómez,7,86,343,3,2,6.70
Getafe,Stefan Šćepović,22,69,330,1,4,6.70
Sevilla,Marco Andreolli,2,84,157,0,0,6.70
Deportivo La Coruna,Oriol Riera,7,65,165,0,0,6.70
Real Betis,Jorge Molina,10,64,176,1,3,6.70
Eibar,Eddy Silvestre,1,66,52,0,1,6.70
Rayo Vallecano,Tito,15,78,729,3,5,6.70
Villarreal,Bojan Jokić,0,69,36,0,0,6.70
Sevilla,David Carmona,0,63,15,0,0,6.70
Eibar,Mikel Arruabarrena,0,87,33,0,0,6.70
Atletico Madrid,Nacho Monsalve,1,84,27,0,0,6.70
Getafe,Ian Gonzalez Nieto,1,90,9,0,1,6.70
Levante,Mauricio Cuero,7,65,77,1,3,6.70
Athletic Bilbao,Kike Sola,0,73,8,0,0,6.70
Sevilla,Diego Gonzalez,0,91,41,0,0,6.70
Levante,Juanfran,6,65,392,1,0,6.70
Las Palmas,Hernán,2,86,466,0,0,6.69
Eibar,Adrián González,15,73,706,0,0,6.69
Malaga,Pablo Fornals,13,78,549,0,0,6.69
Sporting Gijon,Isma López,15,71,697,0,1,6.69
Granada,Andrés Fernández,2,54,552,0,0,6.69
Deportivo La Coruna,Juanfran,20,74,796,2,1,6.69
Getafe,Víctor Rodríguez,25,86,859,2,9,6.68
Real Madrid,Borja Mayoral,1,79,71,0,0,6.68
Real Sociedad,Sergio Canales,12,83,379,0,1,6.68
Eibar,Simone Verdi,7,82,60,0,4,6.68
Deportivo La Coruna,Luisinho,6,75,277,0,1,6.68
Granada,Nico López,2,67,31,0,0,6.68
Malaga,Roque Santa Cruz,7,74,131,1,2,6.68
Eibar,Xabier Irureta,0,38,35,0,0,6.68
Sporting Gijon,Omar Mascarell,10,75,615,1,0,6.67
Granada,Cristiano Biraghi,17,70,647,1,0,6.67
Malaga,Arthur Boka,6,78,359,0,0,6.67
Sporting Gijon,Miguel Ángel Guerrero,11,71,191,1,4,6.67
Getafe,Bernard Mensah,0,88,35,0,0,6.67
Las Palmas,Angel,0,89,31,0,0,6.67
Espanyol,Javi López,7,71,637,2,2,6.66
Espanyol,Salva Sevilla,14,87,271,0,2,6.66
Sevilla,José Antonio Reyes,33,66,344,1,4,6.66
Getafe,Álvaro Vázquez,22,69,279,4,4,6.66
Villarreal,Léo Baptistão,7,67,240,1,1,6.66
Getafe,Pedro León,34,69,402,4,4,6.66
Rayo Vallecano,Yoel Rodríguez,1,57,160,0,0,6.66
Levante,David Navarro,1,79,530,0,0,6.66
Getafe,Damián Suárez,33,75,894,3,2,6.65
Sevilla,Diogo Figueiras,3,73,72,0,0,6.65
Getafe,Henok Goitom,2,58,19,0,0,6.65
Las Palmas,Nili,8,80,86,0,0,6.65
Sporting Gijon,Carlos Castro,5,81,155,0,2,6.65
Granada,Javi Marquez,12,71,428,1,0,6.65
Espanyol,Pau López,0,48,386,0,0,6.65
Valencia,Santi Mina,10,76,378,1,4,6.64
Athletic Bilbao,Sabin Merino,10,68,193,0,3,6.64
Valencia,Antonio Barragán,7,80,587,0,0,6.64
Rayo Vallecano,Toño,0,67,177,0,0,6.64
Sporting Gijon,Álex Menéndez,13,66,195,1,3,6.64
Sevilla,Ciro Immobile,1,63,40,0,0,6.64
Rayo Vallecano,Piti,16,60,157,2,0,6.64
Espanyol,Enzo Roco,2,80,773,0,0,6.64
Deportivo La Coruna,Cani,8,71,280,0,1,6.64
Real Betis,Dani Giménez,0,50,40,0,0,6.63
Sporting Gijon,Nacho Cases,9,85,780,0,1,6.63
Levante,Rubén García,21,69,273,0,2,6.63
Espanyol,Juan Rafael Fuentes,2,78,192,0,0,6.63
Las Palmas,David Simón,20,78,835,2,3,6.63
Real Betis,Didier Digard,0,72,114,0,0,6.63
Eibar,Takashi Inui,23,75,347,3,6,6.63
Sevilla,Beto,0,67,72,0,0,6.63
Sporting Gijon,Juan Muñiz,4,81,21,0,0,6.63
Levante,Víctor Camarasa,19,85,891,3,2,6.62
Levante,Pedro López,4,76,375,0,0,6.62
Levante,Ivan Lopez,4,69,209,0,0,6.62
Athletic Bilbao,Gorka Elustondo,2,82,188,0,0,6.62
Valencia,André Gomes,28,81,1047,3,6,6.62
Granada,Isaac Success,29,65,392,2,7,6.61
Rayo Vallecano,Antonio Amaya,1,75,340,0,0,6.61
Las Palmas,Nauzet Aleman,6,77,105,0,0,6.61
Celta Vigo,Theo Bongonda,10,76,224,1,2,6.61
Sevilla,Coke,10,73,452,1,2,6.61
Espanyol,José Alberto Cañas,3,84,328,0,0,6.61
Sporting Gijon,Jony,48,67,579,7,11,6.60
Granada,Uche Agbo,1,85,96,0,0,6.60
Getafe,Karim Yoda,9,77,319,0,0,6.60
Deportivo La Coruna,Manuel Pablo,1,83,74,0,0,6.60
Real Madrid,Marcos Llorente,1,95,20,0,0,6.60
Malaga,Hachim Mastour,0,50,1,0,0,6.60
Real Betis,Rafael van der Vaart,2,75,71,0,0,6.60
Sporting Gijon,Alberto Guitian,0,58,15,0,0,6.60
Valencia,Sito,0,80,4,0,0,6.60
Sporting Gijon,Alex Barrera,0,72,21,0,0,6.60
Eibar,Lillo Castellano,3,75,199,0,0,6.60
Levante,Roger,5,59,77,0,0,6.60
Eibar,Ion Ansotegi,2,68,114,0,0,6.60
Deportivo La Coruna,Laure,6,74,415,0,2,6.60
Getafe,Álvaro Medrán,9,81,494,1,0,6.59
Real Betis,Francisco Portillo,18,84,449,0,1,6.59
Celta Vigo,Rubén Blanco,0,51,99,0,0,6.59
Rayo Vallecano,Raúl Baena,11,78,564,1,1,6.59
Las Palmas,Juan Carlos Valerón,6,88,341,0,0,6.58
Getafe,Emiliano Buendia,5,82,274,0,0,6.58
Espanyol,Hernán Pérez,30,71,628,1,3,6.58
Getafe,Wanderson,8,80,183,0,1,6.58
Celta Vigo,Borja Fernández,1,73,37,0,0,6.58
Villarreal,Samu Castillejo,23,71,404,1,0,6.57
Granada,David Barral,2,85,86,0,0,6.57
Malaga,Juanpi Añor,27,77,493,1,6,6.57
Real Betis,Leandro Damião,4,68,15,0,0,6.57
Atletico Madrid,Matías Kranevitter,0,77,101,0,0,6.56
Sevilla,Juan Muñoz,0,71,24,0,0,6.56
Espanyol,Mamadou Sylla,3,73,45,0,2,6.56
Barcelona,Sandro Ramírez,6,83,75,1,1,6.56
Valencia,Pablo Piatti,10,74,189,0,0,6.55
Las Palmas,Nabil El Zhar,21,81,453,4,3,6.55
Rayo Vallecano,Adrian Embarba,33,71,413,5,6,6.55
Real Sociedad,Héctor Hernández,1,75,113,1,1,6.54
Rayo Vallecano,Nacho Martinez,11,73,578,0,1,6.54
Levante,Rubén Martínez,0,49,171,0,0,6.54
Celta Vigo,Pape Cheikh,0,92,23,0,0,6.54
Granada,Dimitri Foulquier,11,71,343,1,1,6.54
Levante,Angel Trujillo,0,77,140,0,0,6.54
Rayo Vallecano,Manuel Iturra,2,81,131,0,0,6.53
Malaga,Ikechukwu Uche,1,78,21,0,0,6.53
Levante,Toño,19,72,658,1,2,6.53
Real Betis,Foued Kadir,8,79,207,0,2,6.53
Deportivo La Coruna,Jonathan Rodriguez,3,72,60,0,2,6.53
Athletic Bilbao,Borja Viguera,2,73,66,0,0,6.52
Getafe,Carlos Vigaray,7,78,266,0,0,6.52
Deportivo La Coruna,Juan Dominguez,2,78,47,0,0,6.52
Sporting Gijon,Pablo Pérez,6,63,163,1,1,6.52
Real Betis,Xavi Torres,1,76,243,0,0,6.52
Espanyol,Paco Montañés,3,71,50,0,1,6.51
Celta Vigo,Claudio Beauvue,5,68,78,0,1,6.51
Malaga,Ricardo Horta,9,78,224,0,0,6.50
Barcelona,Gerard Gumbau,0,84,16,0,0,6.50
Sevilla,Carlos Fernández Luna,1,89,8,0,0,6.50
Real Betis,Álvaro Vadillo,2,85,29,0,0,6.50
Athletic Bilbao,Ager Aketxe,2,79,60,0,0,6.50
