Team,Name,Accurate passing percentage,Assists,Tackles,Successful Dribbles,Goals,Rating
Manchester City,Benjamin Mendy,86,1,5,3,0,6.91
Watford,Gerard Deulofeu,75,0,5,17,1,6.91
Watford,Craig Cathcart,77,0,8,1,0,6.91
Tottenham,Hugo Lloris,75,0,1,1,0,6.91
Manchester City,Ederson,85,0,1,1,0,6.91
Burnley,Steven Defour,84,1,33,13,1,6.91
West Bromwich Albion,Craig Dawson,70,0,38,7,2,6.91
Swansea City,Łukasz Fabiański,53,0,0,0,0,6.91
Bournemouth,Simon Francis,74,1,49,11,0,6.90
Brighton Hove Albion,Anthony Knockaert,83,1,39,62,3,6.90
Chelsea,Charly Musonda Jr,83,1,1,1,0,6.90
Watford,Dodi Lukebakio,100,0,1,0,0,6.90
Watford,Christian Kabasele,75,0,42,3,2,6.90
Stoke City,Bojan Krkić,88,0,0,1,0,6.90
Newcastle United,Kenedy,77,2,31,17,2,6.90
Everton,Séamus Coleman,73,1,14,25,0,6.90
West Ham United,Pedro Obiang,80,0,53,24,2,6.90
Swansea City,Mike Van der Hoorn,76,0,30,9,1,6.90
Swansea City,Tom Carroll,83,4,53,14,0,6.89
Manchester United,Victor Lindelöf,91,0,17,4,0,6.89
Burnley,Stephen Ward,69,1,39,5,1,6.89
Crystal Palace,Yohan Cabaye,82,1,71,10,0,6.89
Everton,Michael Keane,78,1,33,7,0,6.89
Leicester City,Vicente Iborra,81,0,23,11,3,6.89
Watford,Kiko Femenia,83,1,36,25,1,6.89
West Ham United,Mark Noble,84,0,61,20,4,6.89
Manchester United,Marcus Rashford,78,5,14,45,7,6.89
Arsenal,Jack Wilshere,86,3,15,45,1,6.89
Everton,Wayne Rooney,78,2,28,9,10,6.88
Watford,Nathaniel Chalobah,73,0,9,7,0,6.88
Everton,Phil Jagielka,76,0,33,1,0,6.88
Huddersfield Town,Alex Pritchard,72,1,19,14,1,6.88
Stoke City,Peter Crouch,59,2,2,5,5,6.88
Watford,José Holebas,68,4,51,23,0,6.88
Bournemouth,Joshua King,73,3,36,62,8,6.87
Chelsea,Olivier Giroud,66,1,9,3,7,6.87
Crystal Palace,Joel Ward,72,1,34,8,0,6.87
Leicester City,Wilfred Ndidi,76,3,138,33,0,6.87
Newcastle United,Mikel Merino,79,1,56,28,1,6.87
Everton,Mason Holgate,67,0,23,8,0,6.86
Liverpool,Loris Karius,67,0,0,0,0,6.86
Burnley,Phil Bardsley,67,0,17,3,0,6.86
Chelsea,Gary Cahill,89,0,29,4,0,6.86
West Ham United,Aaron Cresswell,77,7,34,5,1,6.86
West Bromwich Albion,Salomón Rondón,67,3,14,45,7,6.86
Everton,Oumar Niasse,62,2,10,20,8,6.85
Arsenal,Mohamed Elneny,94,1,12,3,0,6.85
Southampton,Nathan Redmond,77,3,32,55,1,6.85
Newcastle United,Paul Dummett,69,0,28,0,0,6.85
Brighton Hove Albion,Bruno Saltor,82,0,30,15,0,6.85
Chelsea,Thibaut Courtois,71,0,0,0,0,6.85
Newcastle United,Martin Dúbravka,54,0,0,0,0,6.85
Arsenal,Sead Kolašinac,80,4,49,12,2,6.85
Arsenal,Petr Čech,65,0,1,2,0,6.85
Leicester City,Marc Albrighton,67,7,51,52,2,6.84
Burnley,Ashley Barnes,61,0,21,16,9,6.84
Brighton Hove Albion,Dale Stephens,84,3,103,18,0,6.84
West Ham United,Angelo Ogbonna,80,0,30,9,1,6.84
Everton,Ashley Williams,81,0,23,2,1,6.84
Arsenal,Calum Chambers,83,0,17,7,0,6.84
Stoke City,Erik Pieters,72,1,71,10,0,6.84
Manchester City,Claudio Bravo,91,0,0,0,0,6.83
Newcastle United,Robert Elliot,54,0,0,0,0,6.83
Newcastle United,Ayoze Pérez,71,5,39,32,8,6.83
Leicester City,Kelechi Iheanacho,80,3,9,13,3,6.83
West Bromwich Albion,Jonny Evans,80,2,29,10,2,6.83
Leicester City,Christian Fuchs,74,1,41,9,0,6.83
Southampton,Ryan Bertrand,79,4,49,17,0,6.83
Tottenham,Mousa Dembélé,92,0,36,68,0,6.83
Liverpool,Georginio Wijnaldum,90,2,34,42,1,6.83
Leicester City,Aleksandar Dragović,85,0,13,1,0,6.83
Huddersfield Town,Jonathan Hogg,85,0,92,8,0,6.83
Watford,Tom Cleverley,82,2,48,5,1,6.83
Crystal Palace,Christian Benteke,56,5,10,16,3,6.83
Bournemouth,Charlie Daniels,79,3,48,13,1,6.83
Newcastle United,Ciaran Clark,72,1,25,4,2,6.83
Swansea City,Connor Roberts,80,0,6,0,0,6.83
Southampton,Jack Stephens,76,0,29,17,2,6.82
Chelsea,Tiemoué Bakayoko,86,2,63,36,2,6.82
West Ham United,Andy Carroll,61,0,3,9,3,6.82
Tottenham,Victor Wanyama,87,0,30,18,1,6.82
Watford,Daryl Janmaat,76,0,46,10,3,6.82
Swansea City,Leroy Fer,81,1,44,26,1,6.81
Bournemouth,Jordon Ibe,80,6,14,38,2,6.81
Burnley,Sam Vokes,49,1,3,1,4,6.81
Brighton Hove Albion,Glenn Murray,55,0,18,7,12,6.80
Watford,Richarlison,64,4,64,47,5,6.80
Manchester United,Michael Carrick,85,0,1,2,0,6.80
Watford,André Carrillo,77,2,31,59,1,6.80
Newcastle United,Chancel Mbemba,72,0,16,8,0,6.80
Bournemouth,Lewis Cook,79,2,67,49,0,6.80
Leicester City,Eldin Jakupović,53,0,0,0,0,6.80
Arsenal,Reiss Nelson,92,0,4,1,0,6.80
Tottenham,Danny Rose,81,1,15,11,0,6.80
Everton,Muhamed Bešić,96,0,1,0,0,6.80
Brighton Hove Albion,Mathew Ryan,48,0,0,0,0,6.80
West Ham United,Reece Oxford,0,0,2,0,0,6.80
Newcastle United,Henri Saivet,63,0,5,0,1,6.80
Stoke City,Konstantinos Stafylidis,78,0,12,2,0,6.80
Stoke City,Lasse Sorensen,74,1,2,0,0,6.80
Newcastle United,Joselu,63,1,22,7,4,6.80
West Ham United,Michail Antonio,68,1,15,51,3,6.80
Southampton,Cédric Soares,73,3,54,7,0,6.79
Arsenal,Danny Welbeck,80,2,20,14,5,6.79
Arsenal,Héctor Bellerín,85,3,57,25,2,6.79
Watford,Étienne Capoue,82,0,43,13,1,6.79
Everton,Dominic Calvert-Lewin,61,6,15,21,4,6.79
Crystal Palace,Wayne Hennessey,46,0,0,0,0,6.79
Crystal Palace,Scott Dann,80,0,10,7,1,6.79
Tottenham,Érik Lamela,83,2,23,23,2,6.79
Southampton,Charlie Austin,68,0,8,3,7,6.79
Everton,Jordan Pickford,44,0,0,0,0,6.79
Tottenham,Harry Winks,90,1,15,8,0,6.79
Watford,Troy Deeney,57,2,15,4,5,6.79
Stoke City,Joe Allen,81,6,95,44,2,6.79
Southampton,Guido Carrillo,66,1,5,3,0,6.79
Arsenal,Per Mertesacker,92,0,2,0,1,6.78
Newcastle United,Dwight Gayle,72,3,12,9,6,6.78
West Bromwich Albion,Allan Nyom,76,1,64,10,0,6.78
Bournemouth,Callum Wilson,71,2,9,17,8,6.78
West Bromwich Albion,Kieran Gibbs,75,1,41,24,0,6.78
Brighton Hove Albion,José Izquierdo,78,3,23,32,5,6.78
Bournemouth,Harry Arter,87,0,19,4,1,6.78
Huddersfield Town,Zanka,77,2,54,3,0,6.78
West Ham United,Sam Byram,60,0,9,2,0,6.78
West Bromwich Albion,Grzegorz Krychowiak,78,2,40,19,0,6.77
Everton,Jonjoe Kenny,68,1,41,6,0,6.77
Liverpool,Dominic Solanke,75,1,7,9,1,6.77
Newcastle United,Mohamed Diamé,82,0,88,25,2,6.77
West Ham United,Arthur Masuaku,81,3,58,83,0,6.77
Swansea City,Kyle Naughton,75,2,92,24,0,6.77
Southampton,Shane Long,67,1,25,9,2,6.77
Arsenal,Rob Holding,85,0,19,5,0,6.77
Stoke City,Tom Edwards,72,0,15,3,0,6.77
Southampton,Fraser Forster,43,0,0,0,0,6.77
Leicester City,Ben Chilwell,74,2,36,31,0,6.76
Swansea City,Wilfried Bony,63,0,5,10,2,6.76
Chelsea,Emerson Palmieri,81,1,6,5,0,6.76
Burnley,Jack Cork,80,1,60,31,2,6.76
Stoke City,Mame Biram Diouf,57,2,48,11,6,6.76
West Ham United,Winston Reid,82,0,11,0,0,6.75
Bournemouth,Adam Smith,82,3,49,29,1,6.75
Newcastle United,Karl Darlow,46,0,0,0,0,6.75
Newcastle United,DeAndre Yedlin,75,2,57,28,0,6.75
Leicester City,Kasper Schmeichel,50,0,1,2,0,6.75
Manchester United,Ander Herrera,88,2,56,10,0,6.75
Swansea City,Jordan Ayew,83,2,82,74,7,6.75
West Bromwich Albion,Gareth Barry,76,1,35,10,1,6.74
Bournemouth,Asmir Begović,51,0,0,0,0,6.74
Swansea City,Sam Clucas,84,1,34,5,3,6.74
Crystal Palace,Timothy Fosu-Mensah,75,0,42,11,0,6.74
Stoke City,Jesé Rodríguez,77,1,10,15,1,6.74
West Ham United,Pablo Zabaleta,73,1,96,7,0,6.74
Burnley,Charlie Taylor,67,0,16,8,0,6.74
Swansea City,André Ayew,79,4,35,21,3,6.73
Swansea City,Andy King,82,0,26,2,3,6.73
Watford,Heurelho Gomes,56,0,0,0,0,6.73
Crystal Palace,Bakary Sako,66,0,7,7,3,6.73
Chelsea,Davide Zappacosta,85,1,26,14,1,6.73
Leicester City,Wes Morgan,81,0,34,9,0,6.73
Crystal Palace,Julián Speroni,44,0,0,1,0,6.73
Tottenham,Moussa Sissoko,84,1,23,18,1,6.73
Watford,Roberto Pereyra,85,2,10,31,5,6.73
Chelsea,Danny Drinkwater,86,0,15,3,1,6.73
Manchester City,Phil Foden,91,1,1,3,0,6.73
West Bromwich Albion,James Morrison,88,0,2,2,1,6.73
Watford,Marvin Zeegelaar,80,1,23,15,0,6.73
Brighton Hove Albion,Davy Pröpper,78,4,73,36,0,6.72
Burnley,Ashley Westwood,82,1,13,2,0,6.72
West Bromwich Albion,Jay Rodriguez,72,1,31,29,7,6.72
Watford,Sebastian Prödl,78,0,22,0,0,6.72
Chelsea,Michy Batshuayi,70,1,5,5,2,6.72
Manchester United,Matteo Darmian,84,0,16,1,0,6.72
West Ham United,Declan Rice,79,0,36,2,0,6.72
Huddersfield Town,Laurent Depoitre,57,1,14,12,6,6.72
Crystal Palace,James McArthur,79,1,58,27,5,6.72
Liverpool,Danny Ings,62,0,5,1,1,6.71
Swansea City,Tammy Abraham,68,1,10,27,5,6.71
West Bromwich Albion,Claudio Yacob,83,0,36,2,0,6.71
Southampton,Sofiane Boufal,79,2,37,61,2,6.71
Southampton,Manolo Gabbiadini,71,0,3,6,5,6.71
Brighton Hove Albion,Gaëtan Bong,71,0,38,16,0,6.71
Crystal Palace,Jeffrey Schlupp,74,1,57,13,0,6.70
Leicester City,Demarai Gray,79,1,17,38,3,6.70
Leicester City,Shinji Okazaki,73,2,25,16,6,6.70
Huddersfield Town,Florent Hadergjonaj,67,1,23,16,0,6.70
Watford,Nordin Amrabat,61,0,6,2,0,6.70
Chelsea,Willy Caballero,69,0,0,0,0,6.70
Chelsea,Ethan Ampadu,100,0,1,0,0,6.70
Arsenal,Ainsley Maitland-Niles,85,0,25,20,0,6.70
Bournemouth,Jermain Defoe,74,1,12,3,4,6.70
Tottenham,Michel Vorm,88,0,0,0,0,6.70
Huddersfield Town,Philip Billing,75,0,25,4,0,6.70
Brighton Hove Albion,Tomer Hemed,62,2,7,7,2,6.70
West Bromwich Albion,Rekeem Harper,80,0,1,0,0,6.70
Newcastle United,Aleksandar Mitrović,72,0,1,2,1,6.70
Stoke City,Darren Fletcher,79,1,47,15,1,6.70
Brighton Hove Albion,Solly March,78,1,54,48,1,6.70
Manchester United,Marcos Rojo,82,0,7,4,0,6.69
Huddersfield Town,Thomas Ince,80,0,35,27,2,6.69
Brighton Hove Albion,Jürgen Locadia,71,1,1,0,1,6.68
Watford,Adrian Mariappa,77,0,45,2,0,6.68
Huddersfield Town,Jonas Lössl,56,1,1,3,0,6.68
Everton,Morgan Schneiderlin,84,0,58,6,0,6.68
Stoke City,Moritz Bauer,66,0,24,12,0,6.68
Burnley,Jeff Hendrick,81,2,16,24,2,6.68
Liverpool,Simon Mignolet,69,0,2,1,0,6.68
West Ham United,Edimilson Fernandes,78,1,17,10,0,6.68
Huddersfield Town,Chris Löwe,73,0,43,5,0,6.68
Leicester City,Matthew James,81,0,19,8,0,6.68
West Bromwich Albion,Matt Phillips,73,2,26,45,2,6.68
West Bromwich Albion,Ben Foster,46,0,1,2,0,6.68
Manchester United,Zlatan Ibrahimović,76,0,2,0,0,6.68
Everton,James McCarthy,74,0,9,3,0,6.68
Stoke City,Tyrese Campbell,53,0,2,0,0,6.68
Watford,Stefano Okaka,66,1,6,14,1,6.67
Crystal Palace,Jaïro Riedewald,79,0,11,3,0,6.67
Brighton Hove Albion,Markus Suttner,76,0,25,1,0,6.67
West Bromwich Albion,Jake Livermore,78,2,68,19,2,6.67
Bournemouth,Tyrone Mings,78,0,1,1,0,6.67
Burnley,Scott Arfield,69,1,36,14,2,6.67
Southampton,Jan Bednarek,75,0,6,0,1,6.66
West Bromwich Albion,Nacer Chadli,77,0,1,1,1,6.66
Bournemouth,Lys Mousset,63,0,9,17,2,6.65
Stoke City,Ramadan Sobhi,77,0,32,31,2,6.65
Liverpool,Marko Grujić,79,0,2,0,0,6.65
Everton,Eliaquim Mangala,90,0,7,4,0,6.65
Burnley,Tom Heaton,51,0,0,0,0,6.65
Southampton,Pierre-Emile Højbjerg,85,0,44,21,0,6.65
Huddersfield Town,Danny Williams,77,0,23,10,0,6.65
Leicester City,Fousseni Diabaté,79,1,9,16,0,6.65
Huddersfield Town,Tommy Smith,71,1,38,9,0,6.65
Stoke City,Geoff Cameron,72,0,34,14,0,6.65
Huddersfield Town,Scott Malone,72,1,39,15,0,6.64
West Ham United,Cheikhou Kouyaté,76,3,71,20,2,6.64
Stoke City,Kevin Wimmer,77,0,24,2,0,6.64
Manchester United,Scott McTominay,88,0,11,5,0,6.63
Brighton Hove Albion,Leonardo Ulloa,73,0,4,6,1,6.63
Swansea City,Luciano Narsingh,81,0,7,17,1,6.63
Tottenham,Fernando Llorente,68,0,6,0,1,6.63
Watford,Andre Gray,72,2,2,2,5,6.63
West Bromwich Albion,Hal Robson-Kanu,67,0,5,14,2,6.63
Stoke City,Bruno Martins Indi,80,0,20,0,0,6.63
Everton,Nikola Vlašić,75,0,9,13,0,6.63
West Bromwich Albion,Samuel Field,76,0,14,3,1,6.63
Swansea City,Oliver McBurnie,69,1,4,1,0,6.63
Newcastle United,Christian Atsu,77,2,17,28,2,6.63
Newcastle United,Islam Slimani,68,1,2,6,1,6.62
Southampton,Alex McCarthy,39,0,0,0,0,6.62
Newcastle United,Isaac Hayden,75,0,40,6,1,6.61
Swansea City,Renato Sanches,84,0,12,25,0,6.61
West Ham United,Diafra Sakho,61,0,5,2,2,6.61
Bournemouth,Benik Afobe,74,0,4,7,0,6.61
Leicester City,Hamza Choudhury,84,1,9,0,0,6.60
Liverpool,Nathaniel Clyne,80,0,3,0,0,6.60
Watford,Molla Wagué,74,0,5,0,1,6.60
Bournemouth,Dan Gosling,77,1,50,18,2,6.60
Brighton Hove Albion,Liam Rosenior,72,0,4,0,0,6.60
Everton,Kevin Mirallas,81,0,4,2,0,6.60
Arsenal,Edward Nketiah,86,0,1,0,0,6.60
Everton,Ramiro Funes Mori,77,0,0,0,0,6.60
Crystal Palace,Freddie Ladapo,71,0,0,0,0,6.60
Stoke City,Charlie Adam,63,0,9,12,0,6.59
Huddersfield Town,Collin Quaner,74,4,22,23,0,6.58
Southampton,Josh Sims,77,0,4,2,0,6.58
Newcastle United,Javier Manquillo,75,1,36,12,0,6.58
Newcastle United,Rolando Aarons,68,0,4,4,0,6.58
Huddersfield Town,Elias Kachunga,66,1,30,13,1,6.57
Crystal Palace,Martin Kelly,74,0,19,2,0,6.57
Huddersfield Town,Martin Cranie,79,0,3,1,0,6.57
Liverpool,Adam Lallana,86,0,3,6,0,6.57
Brighton Hove Albion,Connor Goldson,73,0,2,0,0,6.57
Watford,Miguel Britos,81,0,15,2,1,6.56
West Ham United,Joe Hart,44,1,1,1,0,6.56
Everton,Sandro Ramírez,80,0,2,3,0,6.56
Southampton,Sam McQueen,73,0,4,2,0,6.56
Leicester City,Adrien Silva,81,1,22,5,0,6.55
Watford,Orestis Karnezis,45,0,0,0,0,6.55
Everton,Ademola Lookman,84,1,1,8,0,6.55
Bournemouth,Marc Pugh,80,0,7,19,0,6.55
Leicester City,Danny Simpson,74,0,38,10,0,6.55
Swansea City,Wayne Routledge,69,0,10,5,0,6.54
Everton,Yannick Bolasie,63,0,8,17,1,6.54
Swansea City,Roque Mesa,86,0,20,5,0,6.54
Tottenham,Lucas Moura,78,1,4,6,0,6.53
Arsenal,Francis Coquelin,82,0,5,1,0,6.53
Brighton Hove Albion,Beram Kayal,79,0,19,5,0,6.53
Huddersfield Town,Rajiv Van La Parra,79,0,41,68,3,6.53
Stoke City,Saido Berahino,78,1,2,1,0,6.52
Everton,Tom Davies,78,1,30,26,2,6.52
West Bromwich Albion,James McClean,73,0,40,23,1,6.51
Swansea City,Nathan Dyer,81,0,22,22,0,6.51
Manchester City,Brahim Díaz,89,0,1,1,0,6.50
Chelsea,Ross Barkley,76,0,0,5,0,6.50
Liverpool,Ben Woodburn,88,0,0,0,0,6.50
Everton,Davy Klaassen,80,0,3,0,0,6.50
Crystal Palace,Pape Souaré,89,0,0,0,0,6.50
Arsenal,Joseph Willock,78,0,4,0,0,6.50
Leicester City,Harvey Barnes,100,0,0,0,0,6.50
Huddersfield Town,Abdelhamid Sabiri,67,1,5,1,0,6.50
Crystal Palace,Lee Chung-yong,82,0,2,2,0,6.50
Leicester City,Ben Hamer,57,0,0,0,0,6.50
Watford,Jerome Sinclair,88,0,0,2,0,6.50
Bournemouth,Emerson Hyndman,88,0,0,0,0,6.50
West Ham United,Josh Cullen,75,0,0,0,0,6.50
Brighton Hove Albion,Jamie Murphy,86,0,2,1,0,6.50
West Bromwich Albion,Boaz Myhill,53,0,0,0,0,6.50
Swansea City,Leon Britton,93,0,6,0,0,6.50
