Team,Name,Key passes,Accurate passes percentage,Accurate passes,Assists,Big chances created,Rating
Sunderland,Jan Kirchhoff,13,69,384,0,0,6.91
Newcastle United,Georginio Wijnaldum,48,85,1062,5,5,6.91
Chelsea,Kurt Zouma,1,80,592,1,1,6.91
Manchester City,Fabian Delph,2,86,414,0,1,6.91
Stoke City,Phil Bardsley,4,77,230,1,1,6.91
West Bromwich Albion,Claudio Yacob,8,78,856,1,1,6.91
Norwich City,Dieumerci Mbokani,25,69,333,1,1,6.90
West Ham United,Adrián,0,51,431,0,0,6.90
Watford,Alessandro Diamanti,2,71,36,0,0,6.90
Crystal Palace,Sullay Kaikai,2,92,12,0,0,6.90
Manchester United,Donald Love,0,73,19,0,0,6.90
Sunderland,Adam Matthews,1,85,11,0,0,6.90
Swansea City,Jay Fulton,0,100,10,0,0,6.90
Everton,Tony Hibbert,0,82,14,0,0,6.90
Manchester United,Phil Jones,0,85,271,0,0,6.90
Stoke City,Glenn Whelan,25,87,1801,1,1,6.90
Leicester City,Kasper Schmeichel,5,36,409,0,1,6.90
Tottenham,Hugo Lloris,1,64,668,0,0,6.90
West Ham United,Angelo Ogbonna,2,79,750,0,0,6.90
Manchester City,Kelechi Iheanacho,14,77,266,1,2,6.89
Everton,Kevin Mirallas,18,83,271,2,3,6.89
Swansea City,André Ayew,24,82,863,2,3,6.89
Watford,Sebastian Prödl,2,74,375,0,0,6.89
Swansea City,Jordi Amat,1,80,154,0,0,6.89
Bournemouth,Lee Tomlin,7,73,85,0,1,6.88
Liverpool,Joe Allen,12,84,344,1,2,6.88
Aston Villa,Ciaran Clark,4,76,425,0,1,6.88
Arsenal,Per Mertesacker,2,89,1113,0,1,6.88
Manchester City,Eliaquim Mangala,0,87,877,0,0,6.88
Chelsea,John Mikel Obi,5,90,1113,1,0,6.87
Chelsea,Kenedy,6,86,250,0,1,6.87
Watford,Almen Abdi,33,82,769,0,4,6.87
Manchester United,Marcos Rojo,10,73,512,1,1,6.87
Liverpool,Danny Ings,5,76,61,0,0,6.87
Leicester City,Andy King,9,78,371,1,2,6.87
Aston Villa,Jordan Amavi,7,79,292,2,1,6.86
Crystal Palace,Mile Jedinak,8,72,594,0,2,6.86
Bournemouth,Adam Smith,15,84,767,0,1,6.86
Manchester City,Samir Nasri,10,94,389,2,1,6.86
Everton,Muhamed Bešić,5,86,290,0,1,6.86
Chelsea,Branislav Ivanović,14,83,1078,2,2,6.86
Swansea City,Leroy Fer,8,84,371,2,0,6.85
Newcastle United,Vurnon Anita,13,77,766,3,0,6.85
Manchester United,Matteo Darmian,12,79,741,0,3,6.85
Manchester United,David De Gea,0,57,486,0,0,6.85
Newcastle United,Aleksandar Mitrović,30,72,517,4,1,6.85
Arsenal,Alex Oxlade-Chamberlain,19,82,362,0,3,6.85
Norwich City,Alexander Tettey,5,84,892,0,0,6.85
Sunderland,DeAndre Yedlin,12,68,351,1,2,6.85
Sunderland,Jordan Pickford,0,31,22,0,0,6.85
Southampton,Gastón Ramírez,2,87,13,1,1,6.85
Newcastle United,Cheik Tiote,8,86,714,0,1,6.85
Liverpool,Nathaniel Clyne,26,79,1187,0,1,6.85
Chelsea,Gary Cahill,3,84,646,1,0,6.85
Arsenal,Mohamed Elneny,3,93,685,1,1,6.85
Arsenal,Calum Chambers,2,84,163,0,0,6.84
Everton,Tim Howard,1,58,354,0,0,6.84
Southampton,Matt Targett,7,77,310,1,0,6.84
Aston Villa,Micah Richards,8,85,610,1,0,6.84
West Ham United,Alex Song,8,85,382,0,0,6.84
Manchester City,Joe Hart,2,53,379,0,1,6.84
Newcastle United,Andros Townsend,28,81,319,2,5,6.84
Bournemouth,Sylvain Distin,1,83,375,0,0,6.84
West Bromwich Albion,Craig Dawson,28,62,693,0,3,6.84
Crystal Palace,Connor Wickham,12,67,258,3,1,6.84
Bournemouth,Charlie Daniels,36,80,1361,5,3,6.84
Norwich City,Wesley Hoolahan,49,82,914,8,7,6.84
Newcastle United,Paul Dummett,4,69,466,0,0,6.83
Watford,Miguel Britos,0,66,520,0,0,6.83
Norwich City,Youssouf Mulumbu,1,89,140,0,0,6.83
Stoke City,Xherdan Shaqiri,50,82,526,6,10,6.83
Everton,Aaron Lennon,24,81,387,0,1,6.83
Everton,Arouna Koné,15,84,488,4,5,6.83
Liverpool,Sheyi Ojo,12,86,121,3,2,6.83
Southampton,Fraser Forster,0,51,233,0,0,6.83
Aston Villa,Libor Kozák,3,63,48,0,0,6.83
Everton,Matthew Pennington,0,83,140,0,0,6.83
Chelsea,Asmir Begović,0,47,158,0,0,6.82
Tottenham,Ben Davies,15,76,475,2,2,6.82
Crystal Palace,Joel Ward,13,71,712,1,3,6.82
Swansea City,Bafétimbi Gomis,17,80,408,0,4,6.82
West Ham United,Aaron Cresswell,41,77,1067,4,3,6.82
Sunderland,Jordi Gomez,2,86,134,0,0,6.82
West Bromwich Albion,Ben Foster,0,42,154,0,0,6.82
West Ham United,Enner Valencia,12,75,187,2,2,6.82
Swansea City,Łukasz Fabiański,2,58,580,1,0,6.81
Southampton,Ryan Bertrand,23,80,894,3,6,6.81
Bournemouth,Dan Gosling,27,84,997,1,2,6.81
Watford,Craig Cathcart,3,70,723,0,0,6.81
Norwich City,Ryan Bennett,4,74,417,0,0,6.81
Manchester City,Jesús Navas,55,83,1058,7,6,6.81
Everton,Gerard Deulofeu,37,74,384,8,10,6.81
Leicester City,Leonardo Ulloa,14,70,281,2,2,6.81
Arsenal,Mathieu Flamini,3,87,545,0,0,6.81
Newcastle United,Jamaal Lascelles,2,80,388,0,0,6.81
West Bromwich Albion,Chris Brunt,21,70,434,3,2,6.80
Aston Villa,Jordan Veretout,39,83,823,5,2,6.80
Stoke City,Bojan Krkić,27,84,614,1,1,6.80
Bournemouth,Joshua King,25,77,342,2,6,6.80
Swansea City,Leon Britton,4,88,880,0,0,6.80
Liverpool,Divock Origi,9,75,123,1,0,6.80
Manchester City,Willy Caballero,0,53,45,0,0,6.80
Arsenal,Mathieu Debuchy,1,75,59,0,0,6.80
Chelsea,Ruben Loftus-Cheek,4,88,213,0,0,6.80
Everton,Tom Davies,0,78,38,0,0,6.80
Chelsea,Jake Clarke-Salter,0,100,6,0,0,6.80
West Bromwich Albion,Sandro,1,64,89,0,0,6.80
Swansea City,Kristoffer Nordfeldt,0,72,18,0,0,6.80
West Bromwich Albion,Callum McManaman,8,88,68,1,0,6.80
Aston Villa,Kevin Toner,1,72,70,1,0,6.80
Southampton,Kelvin Davis,0,38,9,0,0,6.80
Crystal Palace,James McArthur,22,85,905,2,1,6.80
Norwich City,Jonathan Howson,26,75,960,4,5,6.80
Manchester United,Anthony Martial,36,77,707,4,8,6.80
Crystal Palace,Yannick Bolasie,24,73,367,3,7,6.80
Southampton,Jordy Clasie,14,82,626,0,0,6.80
Everton,Joel Robles,0,46,194,0,0,6.79
Aston Villa,Joleon Lescott,4,77,811,0,0,6.79
Norwich City,Graham Dorrans,15,86,620,1,1,6.79
Newcastle United,Tim Krul,0,56,144,0,0,6.79
Everton,Bryan Oviedo,13,81,351,1,2,6.79
Stoke City,Marco van Ginkel,5,82,306,0,0,6.79
Watford,José Holebas,6,74,305,0,0,6.78
Manchester United,Marcus Rashford,7,77,153,2,1,6.78
Southampton,James Ward-Prowse,33,84,584,4,6,6.78
Stoke City,Ryan Shawcross,1,73,430,0,0,6.78
West Ham United,Pedro Obiang,3,79,374,1,1,6.78
Manchester City,Pablo Zabaleta,3,85,489,1,1,6.78
Bournemouth,Callum Wilson,7,73,96,0,2,6.78
Stoke City,Charlie Adam,11,75,412,1,1,6.78
Stoke City,Stephen Ireland,8,84,135,1,3,6.78
Leicester City,Jeffrey Schlupp,17,73,337,2,2,6.77
Everton,Brendon Galloway,4,81,321,1,1,6.77
West Bromwich Albion,James Chester,4,69,226,0,0,6.77
Sunderland,Steven Fletcher,8,62,179,0,1,6.77
Arsenal,Theo Walcott,19,80,247,2,2,6.77
Crystal Palace,Lee Chung-yong,7,86,152,0,1,6.76
Norwich City,Russell Martin,8,73,820,0,2,6.76
Newcastle United,Daryl Janmaat,25,74,924,4,5,6.76
Norwich City,Sebastien Bassong,2,77,677,0,0,6.76
Stoke City,Jonathan Walters,24,66,323,3,4,6.76
Aston Villa,Leandro Bacuna,16,77,877,0,2,6.76
Leicester City,Gökhan Inler,1,79,98,0,0,6.76
Liverpool,Jordon Ibe,20,85,408,2,1,6.76
West Bromwich Albion,Victor Anichebe,5,65,70,0,0,6.76
Norwich City,Steven Naismith,20,74,369,1,3,6.75
Newcastle United,Moussa Sissoko,58,76,1051,7,10,6.75
West Bromwich Albion,Jonas Olsson,4,69,397,1,1,6.75
West Bromwich Albion,Salomón Rondón,28,66,412,2,1,6.75
Stoke City,Glen Johnson,18,82,733,3,5,6.75
Manchester City,Raheem Sterling,35,85,722,2,2,6.75
Manchester United,Sergio Romero,0,56,64,0,0,6.75
Southampton,Paulo Gazzaniga,0,57,31,0,0,6.75
Watford,Steven Berghuis,8,72,62,2,1,6.75
Bournemouth,Juan Iturbe,1,78,18,0,0,6.75
Liverpool,Daniel Ward,0,53,26,0,0,6.75
Everton,Séamus Coleman,19,84,878,3,3,6.75
West Ham United,Diafra Sakho,14,62,214,1,3,6.75
Stoke City,Geoff Cameron,9,76,861,0,1,6.75
West Ham United,Nikica Jelavić,9,69,51,2,1,6.75
Stoke City,Ibrahim Afellay,21,90,1149,2,3,6.75
Chelsea,Thibaut Courtois,0,48,252,0,0,6.74
Stoke City,Joselu,10,72,272,1,1,6.74
Norwich City,Nathan Redmond,45,78,755,3,4,6.74
Everton,Darron Gibson,4,85,154,1,1,6.74
Aston Villa,Carles Gil,25,87,635,0,1,6.74
West Bromwich Albion,Craig Gardner,24,64,395,3,4,6.73
Arsenal,Jack Wilshere,1,84,70,0,0,6.73
Stoke City,Mame Biram Diouf,10,72,190,1,1,6.73
Newcastle United,Henri Saivet,1,76,62,0,0,6.73
Sunderland,Sebastián Coates,2,71,268,1,0,6.73
Chelsea,Baba Rahman,3,84,440,1,0,6.73
Newcastle United,Robert Elliot,1,51,310,0,0,6.73
Aston Villa,Jordan Ayew,18,81,647,0,4,6.73
Sunderland,John O'Shea,1,74,437,0,1,6.73
Chelsea,John Terry,2,90,830,0,0,6.73
West Bromwich Albion,Darren Fletcher,30,78,1157,3,3,6.73
Tottenham,Clinton N'Jie,2,64,46,1,1,6.73
West Bromwich Albion,Stéphane Sessègnon,29,80,442,2,4,6.73
Manchester City,Martín Demichelis,4,86,476,0,1,6.73
Tottenham,Ryan Mason,10,86,454,0,1,6.73
Newcastle United,Papiss Demba Cissé,11,75,303,0,0,6.73
West Ham United,Sam Byram,2,75,71,0,0,6.73
Watford,Allan Nyom,7,68,582,1,1,6.72
Watford,Costel Pantilimon,1,45,225,0,0,6.72
Tottenham,Nacer Chadli,24,83,312,2,4,6.72
Chelsea,Loïc Rémy,4,84,85,0,0,6.72
Watford,Mario Suárez,7,79,332,0,0,6.71
Crystal Palace,Dwight Gayle,8,71,102,0,1,6.71
Chelsea,Radamel Falcao,2,75,63,0,0,6.71
Manchester United,Marouane Fellaini,11,84,493,0,0,6.71
West Bromwich Albion,Boaz Myhill,0,42,254,0,0,6.71
Watford,Adlène Guédioura,10,70,175,2,1,6.71
Sunderland,Wahbi Khazri,27,74,241,1,3,6.71
Bournemouth,Glenn Murray,9,65,132,0,2,6.71
Newcastle United,Ayoze Pérez,30,76,444,2,4,6.70
Chelsea,Juan Cuadrado,0,100,9,0,0,6.70
Manchester United,Javier Hernández,1,86,12,0,0,6.70
West Bromwich Albion,Cristian Gamboa,0,75,9,0,0,6.70
Watford,Valon Behrami,5,80,404,1,1,6.70
Southampton,Charlie Austin,1,64,32,0,0,6.70
Sunderland,Dame N'Doye,4,70,130,0,0,6.70
Everton,Jonjoe Kenny,0,68,15,0,0,6.70
West Bromwich Albion,Alex Pritchard,0,84,21,0,0,6.70
Crystal Palace,Julián Speroni,0,56,36,0,0,6.70
Newcastle United,Emmanuel Rivière,1,95,18,0,0,6.70
Sunderland,George Honeyman,1,100,5,0,0,6.70
Stoke City,Steve Sidwell,0,83,5,0,0,6.70
Sunderland,Thomas Robson,0,69,25,0,0,6.70
Sunderland,Fabio Borini,18,72,394,2,3,6.70
Liverpool,Simon Mignolet,1,61,487,0,0,6.70
Stoke City,Marc Muniesa,5,83,440,0,0,6.69
Leicester City,Demarai Gray,6,79,70,1,2,6.69
Leicester City,Shinji Okazaki,20,75,406,0,2,6.69
Newcastle United,Fabricio Coloccini,4,84,711,0,0,6.69
Southampton,Maarten Stekelenburg,1,58,236,0,0,6.69
Manchester United,Jesse Lingard,14,85,603,1,2,6.69
Crystal Palace,Joe Ledley,3,80,319,0,0,6.68
Leicester City,Ritchie De Laet,6,65,141,0,0,6.68
Stoke City,Peter Crouch,4,58,88,1,1,6.68
Crystal Palace,Bakary Sako,10,82,276,1,5,6.68
Aston Villa,Gabriel Agbonlahor,13,71,159,2,2,6.68
Swansea City,Kyle Naughton,20,79,853,3,2,6.68
Crystal Palace,Pape Souaré,27,75,874,1,4,6.68
Crystal Palace,Wayne Hennessey,0,44,332,0,0,6.67
Crystal Palace,Alex McCarthy,0,41,84,0,0,6.67
Watford,Ikechi Anya,20,79,524,1,2,6.67
Sunderland,Lee Cattermole,23,76,702,0,1,6.67
Sunderland,Jack Rodwell,14,76,337,0,1,6.67
Arsenal,Mikel Arteta,1,87,115,0,1,6.67
Watford,Miguel Layún,2,81,42,0,0,6.67
Tottenham,Tom Carroll,9,84,285,0,0,6.66
Bournemouth,Tommy Elphick,1,83,378,0,0,6.66
Southampton,Maya Yoshida,0,80,387,0,0,6.66
Manchester United,Ashley Young,11,78,440,2,2,6.66
Crystal Palace,Jordon Mutch,7,78,239,0,0,6.66
Chelsea,Ramires,1,80,246,0,0,6.65
Chelsea,Alexandre Pato,1,89,24,0,0,6.65
Leicester City,Marcin Wasilewski,0,77,56,0,0,6.65
Swansea City,Alberto Paloschi,3,74,148,0,1,6.65
Swansea City,Modou Barrow,13,79,163,2,1,6.65
Everton,Tyias Browning,2,82,75,0,0,6.65
West Ham United,Kevin Nolan,0,93,14,0,0,6.65
West Ham United,Reece Oxford,0,83,43,0,0,6.65
Aston Villa,Brad Guzan,1,52,375,0,0,6.65
Aston Villa,Jack Grealish,12,86,270,0,1,6.64
Newcastle United,Massadio Haïdara,2,81,187,0,0,6.64
Crystal Palace,Wilfried Zaha,41,77,425,1,6,6.64
Sunderland,Sebastian Larsson,7,75,178,1,1,6.64
Newcastle United,Steven Taylor,2,85,274,0,0,6.64
West Bromwich Albion,Rickie Lambert,11,68,186,1,1,6.64
Swansea City,Éder,3,73,63,0,0,6.64
Tottenham,Heung-Min Son,18,80,356,1,0,6.63
West Ham United,Victor Moses,16,80,224,2,2,6.63
Manchester United,Cameron Borthwick-Jackson,8,82,289,1,2,6.63
West Bromwich Albion,Saido Berahino,18,78,357,0,1,6.63
Liverpool,Bradley Smith,2,77,83,0,0,6.63
Norwich City,Bradley Johnson,2,70,47,0,0,6.63
Sunderland,Billy Jones,12,72,407,1,1,6.63
Norwich City,Gary O'Neil,9,77,728,0,1,6.62
Arsenal,Kieran Gibbs,1,74,147,0,0,6.62
West Bromwich Albion,James McClean,30,69,416,2,3,6.61
Bournemouth,Max Gradel,10,74,211,2,0,6.61
Bournemouth,Benik Afobe,12,87,196,0,0,6.61
Norwich City,Declan Rudd,0,41,120,0,0,6.61
Tottenham,Nabil Bentaleb,2,79,77,0,0,6.60
Crystal Palace,Martin Kelly,4,71,268,0,0,6.60
Liverpool,Joe Gomez,3,79,175,1,0,6.60
Manchester United,Adnan Januzaj,1,88,37,0,0,6.60
Newcastle United,Seydou Doumbia,0,75,6,0,0,6.60
Manchester City,Patrick Roberts,0,100,3,0,0,6.60
Tottenham,Michel Vorm,0,93,42,0,0,6.60
Chelsea,Fikayo Tomori,0,85,11,0,0,6.60
Newcastle United,Kevin Mbabu,1,61,25,0,0,6.60
Manchester United,James Wilson,0,86,6,0,0,6.60
Aston Villa,Andre Green,2,65,15,0,0,6.60
Liverpool,Sergi Canos,0,80,4,0,0,6.60
Liverpool,Jordan Rossiter,0,80,4,0,0,6.60
Southampton,Jay Rodriguez,3,78,73,0,0,6.59
Swansea City,Neil Taylor,16,78,1004,1,1,6.59
Norwich City,Andre Wisdom,4,77,237,0,1,6.59
Aston Villa,Mark Bunn,0,41,100,0,0,6.59
Crystal Palace,Marouane Chamakh,4,78,73,0,0,6.59
Norwich City,John Ruddy,0,48,374,0,0,6.59
Sunderland,Jeremain Lens,19,68,260,3,4,6.59
Bournemouth,Artur Boruc,1,54,400,0,0,6.58
Sunderland,Ola Toivonen,8,73,186,2,1,6.58
Bournemouth,Marc Pugh,13,78,393,2,1,6.58
Manchester United,Guillermo Varela,2,79,115,0,0,6.58
Sunderland,Duncan Watmore,12,74,116,1,1,6.57
West Ham United,Emmanuel Emenike,7,76,108,0,0,6.57
Newcastle United,Rolando Aarons,5,84,100,1,1,6.57
Norwich City,Cameron Jerome,8,63,256,2,0,6.56
Newcastle United,Siem de Jong,2,75,144,1,0,6.56
Norwich City,Patrick Bamford,4,68,61,0,0,6.56
Aston Villa,Alan Hutton,21,75,636,1,3,6.56
Bournemouth,Lewis Grabban,8,83,255,0,0,6.56
Swansea City,Wayne Routledge,29,75,485,1,1,6.56
Watford,Juan Carlos Paredes,4,71,187,0,0,6.56
Crystal Palace,Emmanuel Adebayor,6,76,175,1,0,6.54
Everton,Oumar Niasse,3,77,34,0,1,6.54
Stoke City,Peter Odemwingie,0,90,44,0,0,6.54
Bournemouth,Yann Kermorgant,1,71,42,0,0,6.54
Southampton,Juanmi,3,77,37,0,0,6.54
Crystal Palace,Adrian Mariappa,0,79,92,0,0,6.53
Leicester City,Yohan Benalouane,0,29,4,0,0,6.53
