Team,Name,Blocked shots,Errors lead to goal,Clearances,Interceptions,Tackles,Rating
Vvv Venlo,Peter van Ooijen,2,0,10,8,28,6.82
Psv Eindhoven,Jeroen Zoet,0,0,12,0,1,6.82
Heerenveen,Jizz Hornkamp,12,0,30,10,27,6.82
Excelsior,Ryan Koolwijk,10,0,42,43,88,6.82
Vvv Venlo,Lars Unnerstall,0,0,29,4,2,6.82
Az Alkmaar,Bjorn Johnsen,0,0,7,0,11,6.81
Excelsior,Elías Már Ómarsson,0,0,12,3,10,6.81
Pec Zwolle,Ouasim Bouy,4,0,27,10,13,6.81
Nac Breda,Mikhael Rosheuvel,0,0,11,14,37,6.80
Ajax,Ryan Gravenberch,0,0,0,0,1,6.80
Psv Eindhoven,Nicolas Isimat-Mirin,0,0,4,1,1,6.80
Ajax,Jurgen Ekkelenkamp,0,0,4,1,2,6.80
Fc Utrecht,Simon Makienok,0,0,2,0,0,6.80
Heerenveen,Daniel Høegh,32,0,194,31,38,6.80
De Graafschap,Nigel Bertrams,0,0,10,1,0,6.80
Vvv Venlo,Sem Steijn,0,0,0,0,0,6.80
Excelsior,Siebe Horemans,5,0,30,22,30,6.80
Excelsior,Alessandro Damen,0,0,18,0,1,6.80
Fc Emmen,Luciano Slagveer,1,0,8,13,43,6.80
Heerenveen,Nemanja Mihajlović,0,0,5,4,5,6.79
Heracles Almelo,Lerin Duarte,3,0,11,11,36,6.79
Willem Ii Tilburg,Donis Avdijaj,0,0,2,3,18,6.79
Ajax,Carel Eiting,2,0,6,2,14,6.79
Excelsior,Jeffrey Fortes,9,0,107,38,92,6.78
Feyenoord,Dylan Vente,1,0,7,2,7,6.78
Vitesse,Hillary Gong,0,0,1,0,1,6.78
Ado Den Haag,Danny Bakker,10,0,63,33,61,6.78
Groningen,Ajdin Hrustic,1,0,11,6,27,6.78
De Graafschap,Robert Klaasen,5,0,8,8,29,6.78
Groningen,Tim Freriks,0,0,0,0,1,6.78
De Graafschap,Hidde Jurjus,0,2,19,0,0,6.77
Heerenveen,Kik Pierie,16,1,162,66,66,6.77
De Graafschap,Leeroy Owusu,14,0,110,36,98,6.77
Pec Zwolle,Darryl Lachman,9,0,55,7,21,6.77
Heerenveen,Dave Bulthuis,8,0,63,36,12,6.77
Heerenveen,Morten Thorsby,5,0,15,16,39,6.77
Fortuna Sittard,Ahmed El Messaoudi,2,0,23,27,42,6.77
Vitesse,Ali Mukhtar,0,0,2,2,5,6.77
Heerenveen,Yuki Kobayashi,7,0,29,23,54,6.77
Pec Zwolle,Sepp van den Berg,4,0,41,12,20,6.76
Ajax,Rasmus Kristensen,3,0,8,4,14,6.76
Groningen,Kaj Sierhuis,0,0,10,1,8,6.76
Pec Zwolle,Mickey van der Hart,0,1,21,0,0,6.76
Vvv Venlo,Evert Linthorst,6,0,7,10,21,6.76
De Graafschap,Daryl van Mieghem,0,1,10,6,14,6.75
Vvv Venlo,Ralf Seuntjens,4,0,39,9,27,6.75
Fc Utrecht,Michiel Kramer,0,0,2,0,5,6.75
Groningen,Amir Absalem,0,0,3,6,6,6.75
Az Alkmaar,Leon Bergsma,0,0,0,0,1,6.75
Willem Ii Tilburg,Evangelos Pavlidis,0,0,0,2,11,6.75
Heerenveen,Pelle van Amersfoort,4,0,19,9,24,6.74
Vvv Venlo,Martin Samuelsen,4,0,3,8,17,6.74
Vitesse,Max Clark,5,0,50,25,52,6.74
Ado Den Haag,Wilfried Kanon,24,1,130,52,54,6.74
Heracles Almelo,Yoell Van Nieff,3,0,13,14,37,6.74
Excelsior,Denis Mahmudov,1,0,5,5,9,6.74
De Graafschap,Stefan Nijland,3,0,5,3,7,6.74
Ajax,Dani De Wit,1,0,3,0,0,6.73
Feyenoord,Yassin Ayoub,1,0,4,1,8,6.73
Groningen,Ahmad Mendes Moreira,0,0,3,0,7,6.73
Fortuna Sittard,José Rodríguez,6,0,42,40,61,6.73
Fortuna Sittard,Branislav Niňaj,17,0,108,26,53,6.73
Pec Zwolle,Yuta Nakayama,1,0,8,4,2,6.73
Ado Den Haag,John Goossens,4,0,17,19,12,6.72
Ado Den Haag,Aaron Meijers,13,1,90,46,86,6.72
Nac Breda,Anouar Kali,7,0,27,32,43,6.72
Az Alkmaar,Pantelis Hatzidiakos,9,0,41,15,22,6.72
Excelsior,Dennis Eckert,1,0,8,2,3,6.72
De Graafschap,Frank Olijve,7,1,30,33,34,6.72
Heerenveen,Lucas Woudenberg,11,0,62,28,61,6.71
Heerenveen,Stijn Schaars,2,0,6,5,10,6.71
Fc Emmen,Tim Siekman,5,0,34,14,20,6.71
Nac Breda,Gianluca Nijholt,9,0,54,25,55,6.71
Groningen,Mohammed El Hankouri,1,0,3,2,7,6.71
Groningen,Django Warmerdam,4,0,38,17,42,6.70
Groningen,Ritsu Doan,2,0,3,23,66,6.70
Fc Den Bosch,Vincent Vermeij,0,0,3,0,1,6.70
Ado Den Haag,Erik Falkenburg,1,0,8,1,14,6.70
Ado Den Haag,Bas Kuipers,2,0,6,2,9,6.70
Fc Emmen,Dennis Telgenkamp,0,0,0,0,0,6.70
Fc Emmen,Kjelt Engbers,0,0,1,1,0,6.70
Fc Emmen,Jafar Arias,1,0,13,5,23,6.70
De Graafschap,Jordy Tutuarima,6,0,84,72,81,6.70
Heracles Almelo,Maximilian Rossmann,19,0,132,41,46,6.70
Willem Ii Tilburg,Freek Heerkens,19,0,116,46,33,6.70
Vitesse,Eduardo,0,2,28,2,0,6.70
Fortuna Sittard,Lisandro Semedo,0,0,8,6,18,6.70
Pec Zwolle,Pelle Clement,2,0,19,13,28,6.69
Fc Emmen,Sven Braken,0,0,6,2,4,6.69
Heracles Almelo,Alexander Merkel,9,0,48,41,88,6.69
Ado Den Haag,Elson Hooi,0,0,16,8,16,6.69
Heracles Almelo,Sylvester van de Water,0,0,0,1,11,6.69
Ado Den Haag,Shaquille Pinas,6,1,46,20,24,6.69
De Graafschap,Fabian Serrarens,2,0,20,3,18,6.69
Willem Ii Tilburg,Pol Llonch,8,0,29,48,97,6.68
Vitesse,Danilho Doekhi,8,0,65,29,23,6.68
Ado Den Haag,Melvyn Lorenzen,1,0,10,7,12,6.68
Heracles Almelo,Tim Breukers,14,0,56,32,76,6.68
Fc Utrecht,David Jensen,0,3,26,2,0,6.68
Ado Den Haag,Giovanni Troupee,9,0,48,9,51,6.68
Excelsior,Mounir El Hamdaoui,0,0,3,3,10,6.68
Heerenveen,Ben Rienstra,3,0,38,31,62,6.68
Fortuna Sittard,Ruben Ramirez,3,0,21,6,10,6.67
Groningen,Mateo Cassierra,0,0,2,2,2,6.67
Excelsior,Thomas Oude Kotte,21,2,102,30,17,6.67
Fc Emmen,Hilal Ben Moussa,2,0,21,28,31,6.67
Fortuna Sittard,Alexei Koşelev,0,3,63,5,2,6.66
Fc Utrecht,Lukas Görtler,0,0,4,5,5,6.66
Groningen,Jannik Pohl,0,0,0,0,0,6.66
Vitesse,Rasmus Thelander,4,0,27,7,6,6.66
Willem Ii Tilburg,Kristofer Ingi Kristinsson,1,0,3,2,2,6.66
Pec Zwolle,Kenneth Paal,4,0,43,35,43,6.66
Groningen,Tom Van De Looi,4,0,18,8,22,6.65
Feyenoord,Luis Sinisterra,0,0,0,0,2,6.65
Psv Eindhoven,Dante Rigo,1,0,4,0,4,6.65
Vitesse,Dauda Mohammed,1,0,2,2,11,6.65
Az Alkmaar,Marko Vejinović,0,0,1,1,5,6.65
Nac Breda,Mounir El Allouchi,1,0,24,15,35,6.65
Ado Den Haag,Thijmen Goppel,1,0,2,5,15,6.65
Fc Emmen,Keziah Veendorp,18,1,99,42,27,6.65
De Graafschap,Nabil Bahoui,1,0,4,2,8,6.64
Ajax,Daley Sinkgraven,0,0,1,7,4,6.64
Vvv Venlo,Jerold Promes,12,1,109,20,29,6.64
Fc Utrecht,Leon Guwara,3,0,20,6,16,6.63
Heerenveen,Warner Hahn,0,4,31,0,0,6.63
Groningen,Uriel Antuna,0,0,2,3,9,6.63
Nac Breda,Luka Ilić,1,0,5,10,15,6.63
Fc Emmen,Michael De Leeuw,1,0,17,10,18,6.63
Fortuna Sittard,Alessandro Ciranni,11,0,40,16,48,6.62
Nac Breda,Daan Klomp,6,0,30,14,11,6.62
Fc Emmen,Nick Bakker,18,0,120,29,42,6.62
Fc Utrecht,Nick Venema,1,0,0,0,2,6.62
Nac Breda,Sullay Kaikai,0,0,0,0,5,6.62
Willem Ii Tilburg,Elmo Lieftink,0,0,11,6,12,6.61
Fc Emmen,Henk Bos,0,0,0,1,5,6.61
Nac Breda,Arno Verschueren,1,0,38,26,45,6.61
Excelsior,Mikael Anderson,0,0,4,2,18,6.61
Fc Utrecht,Cyriel Dessers,0,0,0,0,1,6.61
Fortuna Sittard,Jorrit Smeets,8,0,18,31,82,6.61
Nac Breda,Giovanni Korte,2,0,14,18,22,6.60
Willem Ii Tilburg,Diego Palacios,3,2,69,41,91,6.60
Ado Den Haag,Dion Malone,7,1,51,33,58,6.60
Excelsior,Ali Messaoud,1,0,9,3,18,6.60
Pec Zwolle,Gianluca Scamacca,1,0,3,1,4,6.60
Ajax,Perr Schuurs,0,0,0,0,1,6.60
Ajax,Kostas Lamprou,0,0,1,0,0,6.60
Psv Eindhoven,Aziz Behich,0,0,2,0,1,6.60
Pec Zwolle,Alessandro Tripaldelli,0,0,1,1,3,6.60
Heerenveen,Marco Rojas,0,0,0,1,1,6.60
Feyenoord,Lutsharel Geertruida,0,0,1,0,0,6.60
Feyenoord,Wouter Burger,0,0,0,0,1,6.60
Vvv Venlo,Evren Korkmaz,0,0,2,0,0,6.60
Az Alkmaar,Jeremy Helmer,0,0,0,0,0,6.60
Pec Zwolle,Stanley Elbers,1,0,7,2,8,6.60
Heracles Almelo,Mats Knoester,2,0,7,4,2,6.60
Vvv Venlo,Josimar Lima,1,0,5,2,1,6.60
Heracles Almelo,Tim van de Berg,0,0,0,0,0,6.60
Willem Ii Tilburg,Damil Dankerlui,2,1,41,38,54,6.60
Nac Breda,Paolo Fernandes,0,0,0,3,6,6.59
Az Alkmaar,Stijn Wuytens,2,0,15,2,1,6.59
Fc Emmen,Stef Gronsveld,1,0,13,16,27,6.58
Excelsior,Herve Matthys,26,1,107,32,30,6.58
Heracles Almelo,Robin Propper,3,0,28,5,11,6.58
Fc Utrecht,Mark van der Maarel,6,0,30,7,22,6.58
Az Alkmaar,Ricardo Van Rhijn,3,0,19,10,8,6.58
Pec Zwolle,Zian Flemming,1,0,13,6,9,6.58
Excelsior,Robin Van der Meer,2,0,20,3,13,6.57
Ajax,Maximilian Wöber,1,0,14,5,3,6.57
Fortuna Sittard,Mica Pinto,7,2,72,38,75,6.57
Psv Eindhoven,Mauro Junior,0,0,2,0,2,6.57
Vvv Venlo,Roel Janssen,9,0,67,44,74,6.56
Willem Ii Tilburg,Thomas Meissner,12,0,89,24,23,6.56
Heracles Almelo,Wout Droste,4,0,30,10,21,6.56
Az Alkmaar,Owen Wijndal,0,0,9,4,8,6.56
De Graafschap,Jordy Thomassen,0,0,1,1,4,6.55
Feyenoord,Bart Nieuwkoop,5,0,25,20,27,6.55
Heerenveen,Sherel Floranus,8,0,42,25,27,6.55
Willem Ii Tilburg,Jordens Peters,8,0,69,8,16,6.55
Heracles Almelo,Jesper Drost,4,0,9,6,36,6.55
Ado Den Haag,Yuning Zhang,0,0,1,1,0,6.55
Fc Emmen,Robbert De Vos,2,0,4,0,1,6.55
Ado Den Haag,Donny Gorter,1,0,2,0,0,6.55
Vvv Venlo,Axel Borgmann,2,0,26,18,14,6.55
Fortuna Sittard,Lars Hutten,1,0,12,2,15,6.55
Willem Ii Tilburg,Timon Wellenreuther,0,1,34,4,3,6.54
De Graafschap,Bart Straalman,18,1,95,27,33,6.53
Fortuna Sittard,Kai Heerings,12,0,89,28,23,6.53
Willem Ii Tilburg,Dries Saddiki,2,0,24,13,16,6.53
Excelsior,Lorenzo Burnet,8,1,109,27,59,6.53
Nac Breda,Fabian Sporkslede,8,0,42,10,19,6.53
Fc Emmen,Alexander Bannink,2,0,9,11,20,6.53
Nac Breda,Benjamin van Leer,0,4,12,2,0,6.53
Nac Breda,Pele Van Anholt,6,1,24,19,35,6.53
Fortuna Sittard,Calvin Mac-Intosh,7,0,31,20,27,6.53
Fc Emmen,Gersom Klok,5,0,38,35,35,6.53
Vvv Venlo,Tristan Dekker,5,0,15,8,12,6.52
Fc Emmen,Kjell Scherpen,0,6,29,1,0,6.52
De Graafschap,Myenty Abena,2,0,30,18,30,6.52
Fc Utrecht,Othman Boussaid,0,0,2,3,20,6.51
Heracles Almelo,Joey Konings,1,0,4,2,4,6.51
Vitesse,Charly Musonda Jr,0,0,0,0,1,6.50
Psv Eindhoven,Maximiliano Romero,0,0,0,0,0,6.50
Heerenveen,Rodney Kongolo,1,0,11,10,4,6.50
Psv Eindhoven,Jordan Teze,0,0,2,0,0,6.50
Nac Breda,Sydney van Hooijdonk,0,0,0,0,0,6.50
Nac Breda,Gervane Kastaneer,2,0,15,2,29,6.50
Fortuna Sittard,Djibril Dianessy,0,0,0,0,0,6.50
Willem Ii Tilburg,Abdou Coulibaly,0,0,0,0,1,6.50
Fc Emmen,Reuven Niemeijer,2,0,5,5,12,6.50
Fc Emmen,Easah Suliman,2,0,0,1,2,6.50
Pec Zwolle,Terell Ondaan,0,0,0,0,0,6.50
Nac Breda,Jurich Carolina,0,0,22,11,26,6.50
Groningen,Daniel Van Kaam,0,0,0,0,0,6.50
Heerenveen,Doke Schmidt,3,0,24,19,33,6.50
Vvv Venlo,Delano van Crooy,0,0,2,0,0,6.50
De Graafschap,Erik Bakker,6,0,16,9,31,6.49
Fortuna Sittard,Amadou Ciss,1,0,1,0,5,6.49
Vvv Venlo,Damian van Bruggen,5,2,30,20,21,6.49
Vitesse,Remko Pasveer,0,0,1,0,0,6.49
Excelsior,Anouar Hadouir,0,1,0,0,4,6.48
De Graafschap,Mohamed Hamdaoui,0,0,1,0,2,6.48
Excelsior,Haspolat Dogucan,2,0,12,5,12,6.47
Heerenveen,Dennis Johnsen,0,0,5,2,9,6.47
Fc Emmen,Wouter Marinus,0,0,2,1,4,6.47
Willem Ii Tilburg,Vurnon Anita,3,0,23,22,16,6.47
De Graafschap,Sven Nieuwpoort,12,1,97,12,13,6.47
Heracles Almelo,Dabney dos Santos,1,0,3,3,5,6.46
Nec Nijmegen,Ferdy Druijf,0,0,0,0,0,6.45
Fc Utrecht,Rico Strieder,0,0,6,4,4,6.45
Pec Zwolle,Dirk Marcellis,1,0,4,2,1,6.45
De Graafschap,Javier Vet,5,0,29,16,31,6.45
Heracles Almelo,Lennart Czyborra,3,0,35,35,44,6.44
Nec Nijmegen,Jordy Bruijn,0,0,4,3,3,6.43
Nac Breda,Marwin Reuvers,0,0,3,1,2,6.43
Psv Eindhoven,Bart Ramselaar,0,0,0,0,1,6.40
Willem Ii Tilburg,Dimitrios Kolovos,0,0,0,0,0,6.40
Fortuna Sittard,Áron Dobos,0,0,1,0,0,6.40
Fortuna Sittard,Mahamadou Dembele,1,0,8,1,5,6.40
Excelsior,Jinty Caenepeel,0,0,0,0,1,6.40
Excelsior,Carlito Fermina,0,0,1,0,0,6.40
Vvv Venlo,Simon Janssen,0,0,0,0,0,6.40
Fc Emmen,Andrej Lukić,3,1,32,9,5,6.39
Fc Emmen,Nico Neidhart,1,0,10,5,9,6.38
Heerenveen,Ibrahim Dresevic,2,0,9,5,7,6.38
Excelsior,Sonny Stevens,0,3,11,2,0,6.37
Fortuna Sittard,Andrija Balić,1,1,10,6,11,6.37
Fortuna Sittard,Clint Essers,1,0,31,8,28,6.37
Nac Breda,Alex Gersbach,5,0,33,8,13,6.36
Nac Breda,Robert Muhren,0,0,4,2,7,6.35
Fortuna Sittard,Marco Ospitalieri,0,0,13,7,18,6.35
Pec Zwolle,Denis Genreau,1,0,3,3,15,6.35
Heracles Almelo,Michael Brouwer,0,0,2,0,0,6.35
Fortuna Sittard,Gavin Vlijter,0,0,0,1,2,6.33
Almere City Fc,Agil Etemadi,0,0,2,0,0,6.33
