Team,Name,Goal conversion percentage,Total shots,Successful dribbles,Big chances missed,Goals,Rating
Liverpool,Adam Lallana,28,29,33,2,8,7.00
West Ham United,Cheikhou Kouyaté,6,17,26,0,1,6.99
Arsenal,Olivier Giroud,35,34,2,3,12,6.99
Stoke City,Joe Allen,19,31,36,3,6,6.99
Bournemouth,Joshua King,31,52,77,4,16,6.99
Middlesbrough,Álvaro Negredo,18,50,19,5,9,6.99
Manchester United,Chris Smalling,17,6,1,0,1,6.99
Crystal Palace,Luka Milivojević,20,10,7,0,2,6.99
Tottenham,Hugo Lloris,0,0,0,0,0,6.99
Bournemouth,Junior Stanislas,23,30,13,1,7,6.98
Arsenal,Petr Čech,0,0,3,0,0,6.98
Manchester City,Fabian Delph,20,5,2,0,1,6.98
Middlesbrough,Antonio Barragán,0,2,16,0,0,6.98
Southampton,Cédric Soares,0,16,12,0,0,6.98
Swansea City,Fernando Llorente,33,45,9,5,15,6.98
Manchester United,Henrikh Mkhitaryan,15,26,29,2,4,6.98
Crystal Palace,Mamadou Sakho,0,2,3,0,0,6.98
West Ham United,José Fonte,0,13,6,0,0,6.97
Liverpool,Georginio Wijnaldum,14,43,30,1,6,6.97
Stoke City,Peter Crouch,22,32,7,5,7,6.97
Liverpool,Daniel Sturridge,8,36,17,3,3,6.97
Sunderland,Papy Djilobodji,0,4,11,0,0,6.97
Everton,Kevin Mirallas,10,41,49,1,4,6.97
Manchester United,Anthony Martial,13,32,44,1,4,6.96
Manchester United,Luke Shaw,0,2,9,0,0,6.96
Manchester City,John Stones,0,11,21,3,0,6.96
Stoke City,Bruno Martins Indi,8,13,7,1,1,6.96
Arsenal,Alex Iwobi,14,22,28,2,3,6.96
Manchester United,Ashley Young,0,3,11,0,0,6.95
Manchester United,Scott McTominay,0,1,0,0,0,6.95
Hull City,Michael Dawson,27,11,3,0,3,6.95
Chelsea,Victor Moses,11,27,54,1,3,6.95
Everton,Séamus Coleman,25,16,31,0,4,6.95
Middlesbrough,Adama Traoré,0,8,136,1,0,6.95
Tottenham,Érik Lamela,8,12,15,1,1,6.94
Crystal Palace,Patrick van Aanholt,19,27,36,0,5,6.94
Burnley,Sam Vokes,20,49,7,3,10,6.94
Burnley,Joey Barton,14,7,6,0,1,6.94
Arsenal,Francis Coquelin,0,9,18,1,0,6.94
West Ham United,Mark Noble,15,20,15,1,3,6.94
Everton,Joel Robles,0,0,1,0,0,6.94
West Bromwich Albion,Jake Livermore,4,23,24,0,1,6.94
Swansea City,Leroy Fer,21,28,39,1,6,6.94
Burnley,Steven Defour,17,6,14,1,1,6.93
Stoke City,Ryan Shawcross,7,15,10,0,1,6.93
Everton,Morgan Schneiderlin,14,7,9,0,1,6.93
West Ham United,Arthur Masuaku,0,3,30,0,0,6.93
Chelsea,Oscar,0,6,1,0,0,6.93
Crystal Palace,Jason Puncheon,0,31,38,0,0,6.93
Burnley,Ashley Barnes,16,37,6,2,6,6.93
Everton,Yannick Bolasie,5,20,39,1,1,6.92
Bournemouth,Charlie Daniels,29,14,31,0,4,6.92
Southampton,Matt Targett,0,2,1,0,0,6.92
Hull City,Andrea Ranocchia,33,6,1,1,2,6.92
Watford,Troy Deeney,29,34,14,7,10,6.92
Manchester United,Wayne Rooney,12,42,14,6,5,6.92
Stoke City,Erik Pieters,0,5,15,1,0,6.91
Middlesbrough,Bernardo Espinosa,0,2,0,0,0,6.91
Manchester United,Matteo Darmian,0,2,3,0,0,6.91
Watford,Stefano Okaka,19,21,23,1,4,6.91
Watford,Étienne Capoue,18,40,34,3,7,6.91
Everton,Ramiro Funes Mori,0,10,7,1,0,6.90
Sunderland,Lamine Koné,8,12,14,2,1,6.90
Stoke City,Charlie Adam,4,28,12,1,1,6.90
Leicester City,Kasper Schmeichel,0,0,2,0,0,6.90
West Bromwich Albion,Claudio Yacob,0,7,4,1,0,6.90
Manchester United,Timothy Fosu-Mensah,0,0,0,0,0,6.90
Watford,Miguel Britos,8,13,4,2,1,6.90
Tottenham,Filip Lesniak,0,0,0,0,0,6.90
Crystal Palace,Jonathan Benteke,0,1,0,0,0,6.90
Arsenal,Mohamed Elneny,0,10,3,0,0,6.90
Arsenal,Aaron Ramsey,3,29,20,2,1,6.90
Crystal Palace,Pape Souaré,0,2,1,0,0,6.90
Southampton,Jack Stephens,0,3,8,0,0,6.90
Manchester City,Gaël Clichy,50,2,9,0,1,6.90
Watford,Sebastian Prödl,6,18,2,0,1,6.89
West Ham United,Michail Antonio,16,56,75,7,9,6.89
Sunderland,Jermain Defoe,25,61,27,7,15,6.89
West Ham United,Angelo Ogbonna,0,1,4,0,0,6.89
Manchester City,Bacary Sagna,0,3,3,0,0,6.89
Middlesbrough,Daniel Ayala,10,10,0,1,1,6.89
Bournemouth,Lewis Cook,0,4,2,0,0,6.88
Leicester City,Jamie Vardy,31,42,16,6,13,6.88
Manchester City,Willy Caballero,0,0,0,0,0,6.88
Swansea City,Tom Carroll,17,6,12,0,1,6.88
Middlesbrough,Adam Clayton,0,8,19,0,0,6.88
Southampton,Steven Davis,0,20,20,2,0,6.88
Chelsea,Branislav Ivanović,0,5,6,0,0,6.88
Tottenham,Michel Vorm,0,0,0,0,0,6.88
Middlesbrough,Rudy Gestede,7,14,3,1,1,6.88
Manchester City,Pablo Zabaleta,25,4,8,0,1,6.88
Arsenal,Theo Walcott,20,50,41,6,10,6.88
Manchester City,Leroy Sané,18,28,53,6,5,6.88
Swansea City,Federico Fernández,0,12,3,2,0,6.87
Liverpool,Ragnar Klavan,0,3,6,0,0,6.87
Burnley,Robbie Brady,7,14,7,0,1,6.87
Arsenal,Gabriel Paulista,0,8,9,1,0,6.87
Hull City,Tom Huddlestone,6,17,7,0,1,6.87
Crystal Palace,James Tomkins,23,13,2,3,3,6.87
Sunderland,Victor Anichebe,18,17,13,1,3,6.87
Arsenal,Rob Holding,0,3,7,1,0,6.87
Stoke City,Glenn Whelan,0,4,9,0,0,6.87
Leicester City,Danny Drinkwater,6,18,21,0,1,6.87
Watford,Younès Kaboul,22,9,11,1,2,6.87
Southampton,Pierre-Emile Højbjerg,0,19,15,1,0,6.86
Leicester City,Robert Huth,13,16,0,1,2,6.86
Crystal Palace,Scott Dann,17,18,2,0,3,6.86
Stoke City,Jack Butland,0,0,1,0,0,6.86
Crystal Palace,Yohan Cabaye,15,27,13,2,4,6.86
Bournemouth,Andrew Surman,0,6,12,0,0,6.86
Bournemouth,Simon Francis,0,4,17,0,0,6.86
Everton,James McCarthy,25,4,5,0,1,6.86
Chelsea,Thibaut Courtois,0,0,0,0,0,6.86
Manchester City,Nolito,18,22,10,3,4,6.86
Liverpool,Nathaniel Clyne,0,18,21,1,0,6.85
Southampton,Ryan Bertrand,15,13,14,0,2,6.85
Stoke City,Wilfried Bony,14,14,9,1,2,6.85
Bournemouth,Ryan Fraser,14,21,20,0,3,6.85
Manchester United,Jesse Lingard,4,25,21,4,1,6.85
Southampton,Dušan Tadić,7,41,29,6,3,6.85
Hull City,Shaun Maloney,50,2,6,0,1,6.84
Sunderland,Bryan Oviedo,0,3,19,0,0,6.84
West Bromwich Albion,Craig Dawson,24,17,14,1,4,6.84
Manchester City,Fernando,0,1,1,0,0,6.84
Burnley,Stephen Ward,25,4,15,0,1,6.84
Swansea City,Jordi Amat,0,7,5,2,0,6.84
Arsenal,Nacho Monreal,0,8,13,2,0,6.83
Everton,Mason Holgate,0,5,7,0,0,6.83
Burnley,Kevin Long,0,1,1,0,0,6.83
Watford,Craig Cathcart,0,3,1,0,0,6.83
West Ham United,Adrián,0,0,0,0,0,6.83
Middlesbrough,Stewart Downing,5,20,7,1,1,6.83
Hull City,Eldin Jakupović,0,0,1,0,0,6.83
Southampton,Manolo Gabbiadini,20,20,2,3,4,6.83
Watford,Heurelho Gomes,0,0,1,0,0,6.83
Leicester City,Islam Slimani,23,30,10,7,7,6.83
Manchester United,Marouane Fellaini,6,18,15,2,1,6.83
Liverpool,Marko Grujić,0,4,2,0,0,6.83
Middlesbrough,Viktor Fischer,0,5,10,0,0,6.82
Everton,Ademola Lookman,8,13,9,1,1,6.81
Liverpool,Simon Mignolet,0,0,3,0,0,6.81
Swansea City,Kyle Naughton,10,10,26,0,1,6.81
Southampton,Cuco Martina,0,1,1,0,0,6.81
Middlesbrough,Adam Forshaw,0,19,22,2,0,6.81
Hull City,Sam Clucas,12,25,28,1,3,6.81
Watford,José Holebas,12,17,43,0,2,6.81
Stoke City,Glen Johnson,0,4,27,1,0,6.81
Middlesbrough,George Friend,0,8,36,0,0,6.81
Chelsea,Michy Batshuayi,45,11,3,2,5,6.81
Middlesbrough,Víctor Valdés,0,0,0,0,0,6.80
West Ham United,Robert Snodgrass,19,37,25,1,7,6.80
Crystal Palace,James McArthur,29,17,18,0,5,6.80
West Bromwich Albion,Rickie Lambert,0,0,1,0,0,6.80
Bournemouth,Ryan Allsop,0,0,0,0,0,6.80
Sunderland,Jack Rodwell,0,12,9,1,0,6.80
Arsenal,Kieran Gibbs,0,4,14,0,0,6.80
West Ham United,André Ayew,22,27,13,4,6,6.80
Crystal Palace,Andros Townsend,9,34,68,2,3,6.79
Tottenham,Harry Winks,25,4,11,0,1,6.79
Southampton,Jay Rodriguez,20,25,6,4,5,6.79
Middlesbrough,Grant Leadbitter,11,9,4,0,1,6.78
Swansea City,Àngel Rangel,20,5,5,0,1,6.78
West Bromwich Albion,Nacer Chadli,13,39,20,4,5,6.78
Sunderland,Donald Love,0,1,3,0,0,6.78
Stoke City,Phil Bardsley,0,10,3,0,0,6.78
Bournemouth,Adam Smith,6,18,36,1,1,6.78
Manchester United,David De Gea,0,0,0,0,0,6.78
Crystal Palace,Damien Delaney,0,4,0,0,0,6.78
Crystal Palace,Connor Wickham,20,10,4,1,2,6.78
Sunderland,Lee Cattermole,0,4,3,0,0,6.78
Leicester City,Wes Morgan,11,9,4,2,1,6.77
Sunderland,Billy Jones,8,12,10,2,1,6.77
Southampton,James Ward-Prowse,12,33,6,4,4,6.77
Burnley,Dean Marney,10,10,3,0,1,6.77
Leicester City,Andy King,8,12,4,0,1,6.77
Sunderland,John O'Shea,0,3,0,0,0,6.76
Everton,Aaron Lennon,0,2,3,0,0,6.76
Crystal Palace,Joel Ward,0,8,20,1,0,6.76
Crystal Palace,Wilfried Zaha,21,34,142,6,7,6.76
Manchester City,Jesús Navas,0,6,15,0,0,6.76
West Bromwich Albion,Matt Phillips,11,35,54,2,4,6.76
Sunderland,Vito Mannone,0,0,1,0,0,6.76
West Bromwich Albion,Darren Fletcher,14,14,27,1,2,6.76
Hull City,Evandro,0,3,4,0,0,6.75
Leicester City,Yohan Benalouane,0,3,3,0,0,6.75
Bournemouth,Dan Gosling,15,13,15,0,2,6.75
Stoke City,Marko Arnautović,14,43,62,12,6,6.75
Watford,Abdoulaye Doucouré,7,15,14,1,1,6.75
Sunderland,Jeremain Lens,0,0,0,0,0,6.75
Stoke City,Philipp Wollscheid,0,1,1,0,0,6.75
Manchester City,Raheem Sterling,17,42,79,4,7,6.75
Hull City,Abel Hernández,12,33,2,2,4,6.75
Middlesbrough,Fábio,0,4,18,0,0,6.75
West Bromwich Albion,Allan Nyom,0,3,30,0,0,6.74
Bournemouth,Artur Boruc,0,0,1,0,0,6.74
Southampton,Sofiane Boufal,6,17,73,0,1,6.74
Sunderland,Jason Denayer,0,4,5,0,0,6.74
Manchester City,Kelechi Iheanacho,36,11,8,3,4,6.74
Leicester City,Danny Simpson,0,0,6,0,0,6.74
Tottenham,Vincent Janssen,8,25,5,5,2,6.74
Stoke City,Jonathan Walters,19,21,8,4,4,6.74
Crystal Palace,Wayne Hennessey,0,0,0,0,0,6.74
West Bromwich Albion,Ben Foster,0,1,1,0,0,6.73
Southampton,Shane Long,9,35,6,7,3,6.73
West Bromwich Albion,Salomón Rondón,12,66,27,8,8,6.73
Stoke City,Mame Biram Diouf,8,12,15,3,1,6.73
Sunderland,Didier N'Dong,8,13,22,1,1,6.73
Arsenal,Danny Welbeck,13,16,3,5,2,6.73
Swansea City,Mike Van der Hoorn,25,4,0,2,1,6.73
Manchester United,Marcus Rashford,15,33,39,4,5,6.72
Arsenal,Héctor Bellerín,6,16,45,1,1,6.72
Burnley,Andre Gray,24,37,23,6,9,6.72
Burnley,Jon Flanagan,0,0,0,0,0,6.72
Sunderland,Sebastian Larsson,0,10,3,0,0,6.71
Liverpool,Divock Origi,23,31,19,4,7,6.71
Swansea City,Sung-Yueng Ki,0,7,7,0,0,6.71
Hull City,David Meyler,17,6,3,0,1,6.71
Middlesbrough,Brad Guzan,0,0,0,0,0,6.71
Sunderland,Darron Gibson,0,5,4,0,0,6.71
Leicester City,Shinji Okazaki,14,21,13,2,3,6.71
Swansea City,Martin Olsson,29,7,9,0,2,6.71
West Ham United,Sofiane Feghouli,21,14,18,0,3,6.71
Middlesbrough,Christian Stuani,24,17,12,2,4,6.70
Bournemouth,Marc Pugh,15,13,31,2,2,6.70
Everton,Enner Valencia,15,20,19,3,3,6.70
Everton,Tom Davies,25,8,15,1,2,6.70
Leicester City,Daniel Amartey,9,11,2,0,1,6.70
Watford,Valon Behrami,0,6,6,0,0,6.70
Manchester United,Axel Tuanzebe,0,1,1,0,0,6.70
Swansea City,Jordan Ayew,10,10,21,0,1,6.70
Manchester City,Samir Nasri,0,2,1,1,0,6.70
Crystal Palace,Jeffrey Schlupp,0,1,15,0,0,6.70
Hull City,Dieumerci Mbokani,0,11,8,2,0,6.70
Stoke City,Bojan Krkić,33,9,8,1,3,6.70
Southampton,Josh Sims,0,4,9,1,0,6.70
West Bromwich Albion,Brendon Galloway,0,1,3,0,0,6.70
Bournemouth,Adam Federici,0,0,0,0,0,6.70
Bournemouth,Baily Cargill,0,0,0,0,0,6.70
Burnley,Daniel Agyei,0,2,1,0,0,6.70
West Bromwich Albion,Marc Wilson,0,1,3,0,0,6.70
Burnley,Jóhann Guðmundsson,8,13,6,0,1,6.70
Everton,Maarten Stekelenburg,0,0,1,0,0,6.69
Swansea City,Jack Cork,0,15,23,2,0,6.69
Leicester City,Marc Albrighton,13,16,48,1,2,6.69
Watford,Isaac Success,10,10,21,3,1,6.69
West Ham United,Simone Zaza,0,9,3,0,0,6.69
Sunderland,Fabio Borini,9,23,18,2,2,6.69
Bournemouth,Benik Afobe,18,33,8,13,6,6.69
West Bromwich Albion,James Morrison,28,18,15,2,5,6.69
Leicester City,Riyad Mahrez,13,47,78,5,6,6.68
Crystal Palace,Loïc Rémy,0,5,5,0,0,6.68
Arsenal,Lucas Pérez,20,5,1,1,1,6.68
West Ham United,Darren Randolph,0,0,1,0,0,6.68
Middlesbrough,Adlène Guédioura,0,14,20,0,0,6.68
Swansea City,Łukasz Fabiański,0,0,0,0,0,6.68
Manchester City,Aleix García,0,0,0,0,0,6.68
Burnley,James Tarkowski,0,3,3,1,0,6.67
Watford,Daryl Janmaat,11,19,16,1,2,6.67
Everton,Gerard Deulofeu,0,5,20,1,0,6.67
Swansea City,Modou Barrow,0,13,24,1,0,6.67
Watford,Tom Cleverley,0,9,8,1,0,6.67
Hull City,Andrew Robertson,25,4,26,0,1,6.67
Sunderland,Jan Kirchhoff,0,2,1,0,0,6.67
West Bromwich Albion,Jonas Olsson,0,3,3,0,0,6.67
Southampton,Fraser Forster,0,0,1,0,0,6.67
Tottenham,Moussa Sissoko,0,12,20,0,0,6.67
Watford,Roberto Pereyra,25,8,12,2,2,6.67
Southampton,Sam McQueen,0,1,0,0,0,6.67
Watford,Camilo Zúñiga,33,3,3,0,1,6.67
Everton,Matthew Pennington,100,1,0,0,1,6.67
Leicester City,Ben Chilwell,20,5,11,0,1,6.66
Swansea City,Leon Britton,0,0,5,0,0,6.66
Stoke City,Shay Given,0,0,0,0,0,6.66
Swansea City,Jay Fulton,0,1,1,0,0,6.66
Chelsea,John Terry,14,7,0,1,1,6.66
Chelsea,Ola Aina,0,1,0,0,0,6.65
Chelsea,Nathaniel Chalobah,0,1,1,0,0,6.65
Hull City,Lazar Marković,20,10,21,1,2,6.65
Hull City,Jarrod Bowen,0,2,3,1,0,6.65
Watford,Odion Ighalo,4,26,14,4,1,6.65
Watford,Christian Kabasele,40,5,2,0,2,6.65
Watford,M'Baye Niang,9,23,31,0,2,6.64
Southampton,Jordy Clasie,11,9,1,0,1,6.64
Burnley,Scott Arfield,4,26,15,2,1,6.64
West Bromwich Albion,Samuel Field,0,1,1,0,0,6.64
Bournemouth,Callum Wilson,25,24,8,2,6,6.64
Burnley,George Boyd,11,19,20,0,2,6.64
Watford,Nordin Amrabat,0,18,61,0,0,6.64
Leicester City,Demarai Gray,5,19,36,0,1,6.64
Middlesbrough,Jordan Rhodes,0,6,2,1,0,6.63
Chelsea,Kurt Zouma,0,1,5,0,0,6.63
Burnley,Paul Robinson,0,0,0,0,0,6.63
Middlesbrough,Marten de Roon,24,17,5,1,4,6.63
Liverpool,Trent Alexander-Arnold,0,2,1,0,0,6.63
Stoke City,Ramadan Sobhi,0,4,26,1,0,6.63
West Ham United,Diafra Sakho,50,2,2,0,1,6.63
Southampton,Jérémy Pied,0,2,2,0,0,6.63
Middlesbrough,Emilio Nsue,0,0,1,0,0,6.63
Crystal Palace,Lee Chung-yong,0,4,6,0,0,6.62
Manchester City,Claudio Bravo,0,0,3,0,0,6.62
Leicester City,Ahmed Musa,15,13,14,1,2,6.62
Liverpool,Loris Karius,0,0,0,0,0,6.62
Sunderland,George Honeyman,0,2,6,1,0,6.62
Hull City,Ryan Mason,8,13,3,0,1,6.62
Bournemouth,Tyrone Mings,0,1,2,0,0,6.62
West Bromwich Albion,James McClean,6,16,22,0,1,6.61
West Ham United,Edimilson Fernandes,0,7,10,0,0,6.61
Hull City,Adama Diomandé,10,20,22,2,2,6.61
Middlesbrough,Gastón Ramírez,9,23,49,2,2,6.61
Stoke City,Giannelli Imbula,0,8,21,0,0,6.61
Stoke City,Ibrahim Afellay,0,4,9,1,0,6.61
Sunderland,Adnan Januzaj,0,15,57,0,0,6.61
Crystal Palace,Joe Ledley,50,2,5,0,1,6.61
West Bromwich Albion,Hal Robson-Kanu,27,11,8,2,3,6.60
Crystal Palace,Fraizer Campbell,50,2,1,0,1,6.60
Stoke City,Julien Ngoy,0,0,3,0,0,6.60
West Bromwich Albion,Craig Gardner,0,1,1,0,0,6.60
Leicester City,Marcin Wasilewski,0,0,0,0,0,6.60
Tottenham,Kevin Wimmer,0,0,1,0,0,6.60
Liverpool,Kevin Stewart,0,0,1,0,0,6.60
Swansea City,Kristoffer Nordfeldt,0,0,0,0,0,6.60
West Ham United,Sam Byram,0,6,4,0,0,6.59
Stoke City,Saido Berahino,0,15,10,4,0,6.59
Crystal Palace,Mathieu Flamini,0,1,0,0,0,6.59
Sunderland,Steven Pienaar,0,3,6,1,0,6.59
Sunderland,Javier Manquillo,50,2,15,0,1,6.58
Crystal Palace,Martin Kelly,0,1,3,0,0,6.58
Everton,Arouna Koné,0,3,2,0,0,6.58
West Ham United,Håvard Nordtveit,0,3,4,0,0,6.58
Hull City,Ahmed El-Mohamady,0,7,11,0,0,6.58
Swansea City,Stephen Kingsley,0,4,6,0,0,6.58
Hull City,Alfred N'Diaye,14,7,8,2,1,6.57
Bournemouth,Max Gradel,0,3,5,0,0,6.57
Watford,Mauro Zárate,0,4,5,0,0,6.57
Crystal Palace,Jordon Mutch,0,0,0,0,0,6.57
Swansea City,Oliver McBurnie,0,2,0,0,0,6.56
Middlesbrough,Patrick Bamford,25,4,2,1,1,6.56
Leicester City,Leonardo Ulloa,11,9,3,2,1,6.56
Burnley,Ashley Westwood,0,2,0,0,0,6.56
Watford,Costel Pantilimon,0,0,0,0,0,6.55
Leicester City,Luis Hernández,0,0,0,0,0,6.55
Hull City,Markus Henriksen,0,1,2,0,0,6.55
Liverpool,Alberto Moreno,0,2,3,0,0,6.54
Hull City,David Marshall,0,0,0,0,0,6.54
Bournemouth,Lewis Grabban,0,1,0,0,0,6.53
Hull City,Kamil Grosicki,0,23,18,1,0,6.53
West Ham United,Ashley Fletcher,0,9,3,1,0,6.53
Crystal Palace,Bakary Sako,0,2,2,0,0,6.53
Chelsea,Ruben Loftus-Cheek,0,1,1,0,0,6.53
Watford,Jerome Sinclair,0,1,0,0,0,6.53
Burnley,Jeff Hendrick,11,19,23,1,2,6.52
Swansea City,Jefferson Montero,0,1,21,0,0,6.52
Sunderland,Wahbi Khazri,6,18,13,1,1,6.52
West Ham United,Aaron Cresswell,0,7,9,1,0,6.51
Leicester City,Ron-Robert Zieler,0,0,0,0,0,6.51
Swansea City,Luciano Narsingh,0,1,12,0,0,6.51
Manchester United,Memphis Depay,0,0,0,0,0,6.50
Chelsea,Kenedy,0,0,1,0,0,6.50
Everton,Dominic Calvert-Lewin,17,6,0,1,1,6.50
Arsenal,Emiliano Martínez,0,0,0,0,0,6.50
West Ham United,Álvaro Arbeloa,0,1,0,0,0,6.50
Tottenham,Joshua Onomah,0,0,1,0,0,6.50
Leicester City,Nampalys Mendy,0,0,4,0,0,6.50
Sunderland,Joel Asoro,0,0,0,0,0,6.50
Bournemouth,Lys Mousset,0,7,4,2,0,6.50
Burnley,Lukas Jutkiewicz,0,0,0,0,0,6.50
Watford,Ikechi Anya,0,0,0,0,0,6.50
Southampton,Harrison Reed,0,0,0,0,0,6.50
Watford,Michael Folivi,0,0,0,0,0,6.50
