Team,Name,Accurate passing percentage,Assists,Tackles,Successful Dribbles,Goals,Rating
Real Betis,Aïssa Mandi,93,1,52,7,1,6.99
Valencia,Gonçalo Guedes,76,3,31,36,5,6.99
Leganes,Guido Carrillo,64,1,25,10,6,6.99
Valencia,Francis Coquelin,86,1,46,27,0,6.98
Real Betis,Cristian Tello,85,6,32,26,4,6.98
Barcelona,Sergi Roberto,91,7,28,15,0,6.98
Celta Vigo,Lucas Olaza,79,2,29,5,0,6.98
Espanyol,Marc Roca,87,2,73,29,1,6.97
Eibar,Charles Días,69,1,7,1,14,6.97
Girona,Bono,63,0,0,1,0,6.97
Real Betis,Marc Bartra,88,0,86,13,1,6.97
Rayo Vallecano,Raúl de Tomás,82,1,8,48,14,6.97
Leganes,Jonathan Silva,72,6,51,12,3,6.97
Levante,Rubén Vezo,78,1,28,6,2,6.96
Getafe,David Soria,40,0,1,1,0,6.96
Real Madrid,Keylor Navas,75,0,0,0,0,6.96
Sevilla,André Silva,73,0,8,14,9,6.96
Celta Vigo,Néstor Araujo,86,0,42,2,3,6.96
Athletic Bilbao,Iñigo Martínez,78,0,53,4,0,6.96
Real Madrid,Marcos Llorente,93,0,16,7,0,6.96
Huesca,Jorge Miramon,75,0,72,34,1,6.96
Real Sociedad,Raúl Navas,87,0,23,4,0,6.96
Real Valladolid,Míchel Herrero,85,2,60,21,1,6.95
Atletico Madrid,Filipe Luís,83,2,66,23,2,6.95
Athletic Bilbao,Yuri Berchiche,82,2,46,33,2,6.95
Atletico Madrid,Saúl Ñíguez,79,1,83,34,4,6.95
Espanyol,Roberto Rosales,77,1,48,12,3,6.95
Villarreal,Gerard Moreno,72,1,22,32,8,6.95
Deportivo Alaves,Ximo Navarro,79,2,57,15,2,6.95
Real Madrid,Marcelo,84,2,34,33,2,6.95
Atletico Madrid,Diego Godín,81,1,52,10,3,6.94
Huesca,Ezequiel Ávila,54,2,18,22,10,6.94
Leganes,Andriy Lunin,61,0,0,0,0,6.94
Celta Vigo,Wesley Hoedt,85,0,17,4,0,6.94
Girona,Pedro Alcala,79,1,32,4,1,6.94
Celta Vigo,Okay Yokuşlu,86,0,61,28,2,6.94
Getafe,Vitorino Antunes,58,3,41,22,1,6.94
Athletic Bilbao,Raúl García,56,3,61,12,9,6.93
Espanyol,Sergi Darder,80,2,60,33,4,6.93
Real Valladolid,Rubén Alcaraz,84,2,96,23,3,6.93
Espanyol,Esteban Granero,86,1,50,33,3,6.93
Huesca,Enric Gallego,55,1,21,14,5,6.93
Real Madrid,Raphaël Varane,89,0,33,5,2,6.93
Real Sociedad,Adnan Januzaj,75,3,11,65,1,6.93
Eibar,Sergi Enrich,71,4,27,10,7,6.93
Leganes,Dimitrios Siovas,72,0,57,12,1,6.92
Real Madrid,Vinícius Júnior,76,0,10,41,2,6.92
Valencia,Neto,49,0,2,0,0,6.92
Barcelona,Clément Lenglet,89,0,47,6,1,6.92
Villarreal,Andrés Fernández,69,0,1,0,0,6.92
Real Madrid,Brahim Díaz,86,1,9,17,1,6.91
Getafe,Leandro Cabrera,51,0,47,2,2,6.91
Rayo Vallecano,Adrian Embarba,72,6,54,48,5,6.91
Espanyol,David López,88,0,27,6,0,6.91
Valencia,José Luis Gayà,82,1,83,39,1,6.91
Girona,Bernardo Espinosa,86,1,20,3,1,6.91
Villarreal,Vicente Iborra,80,1,31,7,3,6.91
Levante,Oier Olazábal,54,0,1,0,0,6.90
Leganes,Youssef En-Nesyri,57,2,16,27,9,6.90
Barcelona,Marc-André ter Stegen,83,0,0,1,0,6.90
Real Betis,William Carvalho,89,5,45,43,0,6.90
Barcelona,Jean-Clair Todibo,92,0,7,3,0,6.90
Real Betis,Junior Firpo,83,4,38,31,3,6.90
Villarreal,Víctor Ruiz,86,0,28,9,0,6.90
Villarreal,Álvaro González,80,2,49,0,1,6.90
Real Sociedad,Aritz Elustondo,79,0,46,16,1,6.90
Atletico Madrid,Borja Garcés,50,0,0,0,1,6.90
Celta Vigo,Róbert Mazáň,86,0,3,0,0,6.90
Levante,Aitor,53,0,1,0,0,6.90
Atletico Madrid,Antonio Moya Vega,92,0,2,0,0,6.90
Villarreal,Manuel Morlanes,84,3,21,7,0,6.90
Athletic Bilbao,Peru Nolaskoain Esnal,86,0,11,2,2,6.90
Valencia,Daniel Wass,78,3,35,10,1,6.90
Sevilla,Sergi Gómez,85,0,49,0,0,6.90
Valencia,Santi Mina,73,5,17,12,7,6.90
Leganes,Kenneth Omeruo,80,0,49,8,0,6.90
Real Madrid,Dani Ceballos,93,0,32,14,3,6.90
Sevilla,Munir El Haddadi,75,2,20,14,6,6.90
Rayo Vallecano,Emiliano Velazquez,70,2,49,15,0,6.89
Villarreal,Karl Toko Ekambi,75,1,11,52,10,6.89
Girona,Marc Muniesa,81,0,49,11,0,6.89
Athletic Bilbao,Beñat Etxebarria,85,2,47,9,1,6.89
Celta Vigo,Hugo Mallo,75,4,73,22,1,6.89
Leganes,Unai Bustinza,71,1,41,3,0,6.89
Real Sociedad,Asier Illarramendi,85,1,39,7,1,6.89
Deportivo Alaves,Fernando Pacheco,52,0,0,0,0,6.88
Getafe,Damián Suárez,65,3,96,23,0,6.88
Huesca,Roberto Santamaria,50,0,0,0,0,6.88
Leganes,Óscar Rodríguez,75,3,46,36,4,6.88
Real Madrid,Mariano Díaz,75,0,2,1,3,6.88
Villarreal,Daniele Bonera,90,0,2,0,0,6.88
Real Betis,Sidnei,90,0,48,12,1,6.87
Villarreal,Ramiro Funes Mori,81,1,41,7,2,6.87
Barcelona,Samuel Umtiti,94,1,8,4,0,6.87
Real Sociedad,Diego Llorente,85,0,26,2,0,6.87
Sevilla,Quincy Promes,79,3,35,28,2,6.87
Athletic Bilbao,Yeray Álvarez,80,0,55,5,0,6.87
Athletic Bilbao,Iker Muniain,86,4,29,63,7,6.87
Huesca,Cucho Hernández,70,3,22,37,4,6.86
Espanyol,Léo Baptistão,73,1,22,21,2,6.86
Athletic Bilbao,Ibai Gómez,75,4,20,21,3,6.86
Atletico Madrid,Juanfran,82,2,35,11,0,6.86
Eibar,Iván Ramis,79,0,23,4,0,6.86
Leganes,Juanfran,73,1,20,13,1,6.86
Atletico Madrid,Thomas Lemar,85,3,38,48,3,6.85
Sevilla,Daniel Carriço,80,1,35,8,1,6.85
Rayo Vallecano,Abdoulaye Ba,82,0,46,4,1,6.85
Eibar,Papakouli Diop,73,1,66,17,1,6.85
Barcelona,Malcom,87,2,3,11,1,6.85
Espanyol,Diego López,66,0,0,1,0,6.85
Rayo Vallecano,Mario Suárez,79,0,37,16,2,6.85
Girona,Raúl García,71,1,29,11,0,6.85
Levante,Roger,69,0,8,11,13,6.85
Real Valladolid,Sergi Guardiola,65,1,20,19,3,6.84
Real Madrid,Lucas Vázquez,84,3,43,33,1,6.84
Valencia,Denis Cheryshev,69,2,46,19,2,6.84
Deportivo Alaves,Víctor Laguardia,70,2,46,0,1,6.84
Celta Vigo,Ryad Boudebouz,85,2,22,20,1,6.84
Real Madrid,Isco,89,2,29,34,3,6.83
Real Sociedad,Kevin Rodrigues,75,0,21,9,0,6.83
Rayo Vallecano,Álvaro Medrán,83,0,15,20,3,6.83
Huesca,Martín Mantovani,80,0,15,0,2,6.83
Barcelona,Nélson Semedo,91,0,38,19,1,6.83
Real Sociedad,Héctor Moreno,86,0,16,2,1,6.83
Real Sociedad,Mikel Oyarzabal,74,2,36,47,13,6.83
Real Madrid,Álvaro Odriozola,91,2,28,7,0,6.83
Sevilla,Joris Gnagnon,90,0,11,3,0,6.83
Girona,Aleix García,85,1,37,13,2,6.83
Barcelona,Arthur,94,1,15,10,0,6.83
Villarreal,Pablo Fornals,78,3,49,39,2,6.83
Villarreal,Jaume Costa,82,0,33,10,1,6.83
Espanyol,Óscar Melendo,85,5,17,33,0,6.83
Huesca,Javi Galán,65,2,61,29,0,6.83
Real Valladolid,Kiko Olivas,88,0,51,19,0,6.82
Real Valladolid,Fernando Calero,84,0,51,12,1,6.82
Levante,Ruben Rochina,73,5,51,65,4,6.82
Leganes,Rodrigo Tarin,77,0,22,1,0,6.82
Leganes,Martin Braithwaite,73,5,5,17,4,6.82
Eibar,Anaitz Arbilla,75,2,31,4,1,6.82
Real Valladolid,Oscar Plano,77,4,63,26,3,6.82
Deportivo Alaves,Tomás Pina,83,0,64,10,2,6.82
Huesca,Álex Gallar,75,1,15,19,4,6.82
Leganes,Diego Reyes,83,0,7,2,0,6.82
Huesca,Moi Gómez,83,7,42,33,2,6.82
Espanyol,Didac Vila,73,2,66,9,0,6.81
Leganes,Rubén Pérez,80,0,71,12,0,6.81
Real Sociedad,Joseba Zaldúa,77,2,36,20,1,6.81
Atletico Madrid,Stefan Savić,82,2,11,1,0,6.81
Espanyol,Sergio García,69,1,17,17,2,6.81
Sevilla,Sergio Escudero,81,1,43,12,0,6.81
Real Valladolid,Jordi Masip,44,0,1,0,0,6.81
Real Madrid,Thibaut Courtois,72,0,0,1,0,6.80
Getafe,Ángel Rodríguez,67,3,16,11,8,6.80
Barcelona,Rafinha Alcántara,89,0,8,0,0,6.80
Barcelona,Denis Suárez,73,0,0,3,0,6.80
Barcelona,Jeison Murillo,93,0,4,0,0,6.80
Villarreal,Nicola Sansone,85,1,0,0,1,6.80
Sevilla,Maximilian Wöber,81,0,12,1,0,6.80
Levante,José Luis Morales,71,5,21,69,12,6.80
Girona,Juanpe,82,0,48,10,0,6.80
Girona,David Timor,85,0,2,0,0,6.80
Real Sociedad,Martín Zubimendi,25,0,1,0,0,6.80
Valencia,Mouctar Diakhaby,85,0,14,5,2,6.80
Huesca,Cristian Rivera,79,0,38,18,2,6.80
Celta Vigo,David Juncà,83,3,55,13,0,6.80
Celta Vigo,David Costas,88,0,25,1,0,6.79
Huesca,Jorge Pulido,75,3,63,5,3,6.79
Real Sociedad,Mikel Merino,80,3,50,29,3,6.79
Celta Vigo,Gustavo Cabral,87,0,37,1,0,6.79
Real Madrid,Nacho Fernández,90,1,26,9,0,6.79
Real Betis,Pau López,79,0,0,0,0,6.78
Real Sociedad,Igor Zubeldia,86,1,61,38,0,6.78
Leganes,Vasyl Kravets,76,0,16,7,0,6.78
Getafe,Djené,72,0,54,16,0,6.78
Real Sociedad,Gerónimo Rulli,69,0,2,0,0,6.78
Rayo Vallecano,Gorka Elustondo,81,0,7,1,0,6.78
Deportivo Alaves,Rubén Duarte,67,0,72,5,0,6.78
Real Madrid,Federico Valverde,86,0,12,13,0,6.78
Villarreal,Santiago Cáseres,91,1,67,11,0,6.78
Villarreal,Miguel Layún,80,1,8,5,0,6.78
Huesca,David Ferreiro,76,3,36,25,1,6.78
Real Sociedad,Robin Le Normand,88,1,5,1,0,6.78
Celta Vigo,Sofiane Boufal,80,3,35,144,3,6.77
Valencia,Ferrán Torres,78,1,15,14,2,6.77
Leganes,Allan Nyom,76,1,32,9,1,6.77
Sevilla,Gabriel Mercado,82,1,35,1,2,6.77
Sevilla,Luis Muriel,77,1,0,2,1,6.77
Real Sociedad,Sandro Ramírez,78,0,19,12,0,6.77
Real Valladolid,Enes Ünal,69,3,17,18,6,6.77
Espanyol,Javi López,78,0,63,19,0,6.77
Real Betis,Andrés Guardado,89,4,24,24,0,6.76
Celta Vigo,Pione Sisto,86,1,4,26,2,6.76
Valencia,Kévin Gameiro,77,1,14,12,6,6.76
Espanyol,Óscar Duarte,87,0,12,0,0,6.76
Rayo Vallecano,Luis Advíncula,82,3,52,39,1,6.76
Athletic Bilbao,Markel Susaeta,83,2,17,16,1,6.76
Villarreal,Samuel Chukwueze,73,2,19,52,5,6.76
Barcelona,Carles Aleñá,92,0,7,12,2,6.76
Eibar,Paulo Oliveira,69,0,49,1,0,6.76
Real Betis,Loren Moron,75,0,18,15,6,6.76
Sevilla,Franco Vázquez,79,4,51,44,3,6.76
Real Sociedad,Theo Hernández,83,2,54,42,1,6.75
Girona,Portu,74,2,33,32,9,6.75
Levante,Chema,74,0,27,2,2,6.75
Athletic Bilbao,Dani García,83,0,56,3,0,6.75
Espanyol,Lei Wu,74,1,13,9,3,6.75
Levante,Sanjin Prcić,83,0,18,2,0,6.75
Eibar,Sergio Álvarez,79,0,34,1,0,6.75
Sevilla,Tomáš Vaclík,52,0,0,1,0,6.75
Eibar,Kike,70,0,7,6,3,6.75
Valencia,Cristiano Piccini,78,0,32,30,1,6.75
Leganes,Iván Cuéllar,52,0,0,0,0,6.75
Sevilla,Roque Mesa,87,2,46,23,2,6.75
Levante,Róber Pier,82,0,41,10,1,6.75
Real Betis,Francis Guerrero,81,1,51,15,0,6.75
Valencia,Carlos Soler,79,6,41,24,2,6.75
Getafe,Nemanja Maksimović,76,0,77,10,1,6.74
Villarreal,Carlos Bacca,68,1,4,12,6,6.74
Real Sociedad,Juanmi,80,2,21,16,5,6.74
Valencia,Facundo Roncaglia,83,0,47,3,0,6.74
Huesca,Xabier Etxeita,75,0,47,1,4,6.74
Villarreal,Alfonso Pedraza,76,3,59,32,3,6.74
Sevilla,Ibrahim Amadou,86,0,27,5,0,6.74
Espanyol,Pablo Piatti,75,0,21,12,1,6.74
Deportivo Alaves,Rodrigo Ely,71,0,8,0,0,6.74
Villarreal,Mario Gaspar,77,2,62,11,1,6.74
Real Sociedad,David Zurutuza,81,0,27,5,2,6.73
Real Valladolid,Moises Delgado,68,0,7,2,0,6.73
Real Valladolid,Joaquin Fernandez,78,0,16,0,1,6.73
Leganes,Recio,85,0,30,10,0,6.73
Villarreal,Manu Trigueros,87,0,46,6,0,6.73
Sevilla,Aleix Vidal,76,0,13,4,0,6.73
Eibar,Marc Cucurella,79,2,49,17,1,6.73
Getafe,Ignasi Miquel,55,0,1,2,0,6.73
Real Valladolid,Toni Villa,78,2,51,54,2,6.72
Rayo Vallecano,Giannelli Imbula,91,1,14,57,1,6.72
Getafe,Bruno González,71,1,23,3,0,6.72
Levante,Sergio Postigo,78,1,25,0,1,6.72
Espanyol,Adrià Pedrosa,82,0,14,13,1,6.72
Getafe,Hugo Duro,66,0,6,5,0,6.72
Real Sociedad,Aihen Muñoz,74,0,13,20,0,6.72
Rayo Vallecano,Alejandro Gálvez,81,0,38,1,1,6.72
Levante,Borja Mayoral,81,2,9,23,3,6.71
Real Valladolid,Daniele Verde,79,0,6,9,2,6.71
Real Sociedad,Jon Bautista,62,0,5,5,1,6.71
Sevilla,Guilherme Arana,85,0,11,3,0,6.71
Eibar,Gonzalo Escalante,78,1,49,23,4,6.71
Eibar,Pedro León,57,0,7,1,1,6.71
Deportivo Alaves,Takashi Inui,80,0,13,22,2,6.71
Rayo Vallecano,Oscar Trejo,78,4,57,34,1,6.71
Deportivo Alaves,Mubarak Wakaso,77,1,46,19,1,6.71
Sevilla,Marko Rog,86,0,12,11,0,6.70
Levante,Emmanuel Boateng,65,0,4,4,1,6.70
Barcelona,Abel Ruíz,80,0,1,2,0,6.70
Getafe,Mauro Arambarri,69,2,59,34,1,6.70
Celta Vigo,Rubén Blanco,60,0,1,0,0,6.70
Real Valladolid,Hacen,0,0,0,0,0,6.70
Real Valladolid,Javi Moyano,74,0,25,8,0,6.70
Real Valladolid,Waldo Rubio Marin,69,0,4,7,1,6.70
Huesca,Lluis Sastre,80,0,5,0,0,6.70
Levante,Francisco De La Manzanara,90,0,7,0,0,6.70
Girona,Pedro Porro,71,4,51,30,0,6.69
Rayo Vallecano,Stole Dimitrievski,58,0,0,0,0,6.69
Girona,Aday Benítez,81,2,9,6,0,6.69
Rayo Vallecano,Bebé,69,1,19,35,1,6.69
Getafe,Samu Sáiz,70,0,4,15,1,6.69
Celta Vigo,Stanislav Lobotka,89,1,30,31,0,6.69
Huesca,Juanpi Añor,76,2,16,8,2,6.69
Deportivo Alaves,Manu García,74,1,82,13,1,6.69
Levante,Coke,75,0,44,12,4,6.69
Rayo Vallecano,Alex Moreno,76,1,63,57,1,6.68
Rayo Vallecano,Santi Comesaña,85,1,56,26,1,6.68
Real Sociedad,Miguel Ángel Moyà,79,0,1,1,0,6.68
Huesca,Ruben Semedo,87,0,20,3,0,6.68
Villarreal,Raba,78,1,6,1,0,6.68
Levante,Enis Bardhi,76,4,70,43,3,6.68
Espanyol,Hernán Pérez,73,2,13,20,1,6.68
Real Madrid,Jesús Vallejo,88,0,6,0,1,6.68
Eibar,Marko Dmitrović,44,0,0,0,0,6.68
Celta Vigo,Junior Alonso,76,0,13,1,0,6.68
Athletic Bilbao,Óscar de Marcos,77,2,60,10,1,6.67
Atletico Madrid,Ángel Correa,76,2,38,63,3,6.67
Real Sociedad,Andoni Gorosabel,79,0,16,1,0,6.67
Huesca,Damian Musto,80,0,52,1,0,6.67
Leganes,Nabil El Zhar,75,0,8,26,4,6.67
Deportivo Alaves,Borja Bastón,62,1,16,5,5,6.67
Real Betis,Antonio Sanabria,75,0,8,4,2,6.67
Sevilla,Bryan Salvatierra,72,1,6,9,1,6.67
Real Valladolid,Pablo Hervias,84,1,2,7,0,6.67
Deportivo Alaves,Martín Aguirregabiria,69,0,45,26,0,6.67
Rayo Vallecano,Alberto Garcia,65,0,1,0,0,6.66
Eibar,Fabián Orellana,78,5,44,81,3,6.66
Deportivo Alaves,John Guidetti,69,1,4,1,2,6.66
Rayo Vallecano,Javi Guerra,78,1,3,4,0,6.66
Huesca,Carlos Akapo,76,0,28,8,0,6.66
Celta Vigo,Jozabed Sánchez,85,0,19,5,0,6.66
Real Betis,Emerson,82,0,9,0,0,6.66
Getafe,Sebastián Cristóforo,78,2,15,3,0,6.66
Villarreal,Xavier Quintilla,78,0,10,0,0,6.66
Real Sociedad,Luca Sangalli,74,3,19,16,1,6.65
Rayo Vallecano,Álvaro García,69,2,22,10,4,6.65
Barcelona,Riqui Puig,92,0,3,0,0,6.65
Athletic Bilbao,Unai López,89,0,7,5,0,6.65
Huesca,Pablo Insua,78,0,23,1,0,6.65
Eibar,Pablo De Blasis,70,0,32,8,2,6.65
Atletico Madrid,Vitolo,78,1,17,27,0,6.65
Levante,Jason,69,5,44,29,2,6.65
Valencia,Rubén Sobrino,70,1,22,18,3,6.65
Athletic Bilbao,Iago Herrerín,52,1,0,0,0,6.65
Eibar,Marc Cardona,72,1,7,6,3,6.64
Girona,Douglas Luiz,84,0,34,23,0,6.64
Leganes,Mikel Vesga,80,1,50,19,1,6.64
Levante,Toño,75,2,17,34,1,6.64
Leganes,Gerard Gumbau,76,1,22,5,1,6.64
Athletic Bilbao,Íñigo Lekue,82,0,5,3,0,6.63
Celta Vigo,Kevin Vazquez,77,0,6,1,0,6.63
Atletico Madrid,Nikola Kalinić,57,0,6,0,2,6.63
Eibar,Pedro Bigas,82,1,4,0,0,6.63
Leganes,Sabin Merino,76,0,1,2,0,6.63
Celta Vigo,Fran Beltran,91,0,23,12,1,6.63
Real Betis,Jesé Rodríguez,75,0,7,12,2,6.63
Levante,Pedro López,85,1,5,6,0,6.63
Girona,Carles Planas,71,1,12,1,0,6.63
Girona,Jonas Ramalho,84,0,13,4,1,6.63
Atletico Madrid,Gelson Martins,77,0,5,8,0,6.63
Deportivo Alaves,Burgui,80,0,6,6,1,6.63
Rayo Vallecano,Álex Alegría,69,0,1,6,0,6.63
Real Valladolid,Anuar,75,0,33,4,1,6.62
Girona,Pere Pons,78,2,83,27,1,6.62
Girona,Valery Fernández,82,1,20,19,0,6.62
Real Valladolid,Borja,79,0,17,1,0,6.62
Real Valladolid,Keko,72,1,42,30,2,6.62
Huesca,Adrián Diéguez,73,0,16,6,0,6.62
Athletic Bilbao,Ander Capa,74,0,43,20,0,6.62
Leganes,Michael Santos,73,3,12,3,1,6.62
Getafe,Robert Ibáñez,89,0,2,3,0,6.62
Athletic Bilbao,Mikel San José,76,0,43,5,0,6.62
Espanyol,Facundo Ferreyra,67,0,5,0,1,6.61
Girona,Seydou Doumbia,71,0,5,12,2,6.61
Barcelona,Thomas Vermaelen,94,0,6,0,0,6.61
Sevilla,Maxime Gonalons,83,0,8,8,0,6.61
Real Valladolid,Leonardo Suárez,80,0,3,4,2,6.61
Deportivo Alaves,Diego Rolán,78,0,13,16,0,6.61
Espanyol,Javi Puado,70,0,2,6,0,6.61
Levante,Antonio Luna,73,2,14,9,0,6.61
Barcelona,Moussa Wagué,87,0,6,6,0,6.60
Valencia,Kang-in Lee,85,0,2,0,0,6.60
Girona,Johan Mojica,83,0,1,0,0,6.60
Athletic Bilbao,Kenan Kodro,80,0,3,1,1,6.60
Barcelona,Carles Pérez,86,0,0,1,0,6.60
Real Betis,Javi García,94,0,3,3,0,6.60
Rayo Vallecano,Jose Pozo,83,0,13,63,3,6.60
Real Sociedad,Ander Barrenetxea,78,0,7,19,1,6.60
Huesca,Juan Aguilera,89,0,2,1,0,6.60
Leganes,Daniel Ojeda,73,0,3,2,0,6.60
Villarreal,Miguelón,79,0,21,5,0,6.60
Espanyol,Alejandro López,91,0,3,1,0,6.60
Huesca,Camacho,55,0,1,2,0,6.60
Valencia,Michy Batshuayi,76,0,1,4,1,6.59
Getafe,Mathias Olivera,59,1,24,10,0,6.59
Athletic Bilbao,Íñigo Córdoba,70,5,37,32,0,6.59
Real Betis,Wilfrid Kaptoum,86,0,15,19,0,6.59
Huesca,Gonzalo Melero,86,1,26,13,2,6.59
Rayo Vallecano,Jordi Amat,82,0,54,24,0,6.59
Deportivo Alaves,Darko Brašanac,80,1,32,12,0,6.59
Celta Vigo,Dennis Eckert,74,0,3,0,0,6.59
Real Betis,Diego Lainez,86,1,4,16,0,6.58
Getafe,Francisco Portillo,77,4,26,39,1,6.58
Celta Vigo,Sergio Álvarez,63,0,0,0,0,6.58
Real Valladolid,Duje Čop,67,0,5,1,0,6.57
Real Betis,Antonio Barragán,86,0,14,3,0,6.57
Athletic Bilbao,Aritz Aduriz,62,0,4,2,2,6.57
Barcelona,Jasper Cillessen,87,0,0,0,0,6.57
Atletico Madrid,Francisco Montero,75,0,8,0,0,6.57
Rayo Vallecano,Uche Agbo,91,0,7,3,0,6.57
Deportivo Alaves,Carlos Vigaray,72,0,15,3,0,6.56
Deportivo Alaves,Patrick Twumasi,71,0,3,1,0,6.56
Levante,Raphael Dwamena,71,1,0,2,0,6.56
Huesca,Yangel Herrera,76,0,48,15,0,6.56
Leganes,José Manuel Arnáiz,83,0,1,3,0,6.55
Real Valladolid,Stiven Plaza,67,0,0,0,0,6.55
Leganes,Javier Eraso,81,0,6,3,0,6.55
Huesca,Samuele Longo,64,2,4,8,1,6.55
Celta Vigo,Emre Mor,78,0,7,10,0,6.54
Levante,Moses Simon,69,1,14,20,1,6.54
Real Betis,Sergio León,79,1,4,4,0,6.54
Athletic Bilbao,Mikel Balenziaga,74,0,10,2,0,6.54
Atletico Madrid,Diego Costa,70,2,4,10,2,6.54
Barcelona,Kevin-Prince Boateng,77,0,3,0,0,6.53
Athletic Bilbao,Ander Iturraspe,89,0,2,0,0,6.53
Real Valladolid,Antoñito,77,1,35,22,2,6.53
Getafe,Gaku Shibasaki,66,0,7,4,0,6.53
Eibar,Asier Riesgo,52,0,1,0,0,6.52
Girona,Anthony Lozano,68,0,6,5,0,6.52
Levante,Nikola Vukčević,82,1,25,5,0,6.52
