Team,Name,Key passes,Accurate passes percentage,Accurate passes,Assists,Big chances created,Rating
Bayer 04 Leverkusen,Sven Bender,3,91,1514,0,0,6.97
1899 Hoffenheim,Pavel Kadeřábek,44,76,839,4,9,6.97
Borussia Dortmund,Manuel Akanji,7,93,1705,0,1,6.97
Wolfsburg,Marcel Tisserand,2,78,444,0,0,6.97
Borussia Dortmund,Abdou Diallo,11,89,1617,1,0,6.97
Freiburg,Nico Schlotterbeck,0,78,70,0,0,6.97
Freiburg,Luca Waldschmidt,23,81,469,1,4,6.96
1 Fsv Mainz 05,Jean-Paul Boëtius,32,77,645,7,9,6.96
Rb Leipzig,Marcel Sabitzer,36,70,780,3,8,6.95
Borussia Mgladbach,Jonas Hofmann,35,84,874,5,5,6.95
Wolfsburg,William,41,74,1008,1,2,6.95
Wolfsburg,John Brooks,4,86,1496,2,1,6.94
Borussia Dortmund,Achraf Hakimi,11,86,1146,4,5,6.94
Bayer 04 Leverkusen,Julian Baumgartlinger,10,90,1228,1,1,6.94
Fortuna Dusseldorf,Rouwen Hennings,28,66,295,4,5,6.94
Hertha Bsc,Maximilian Mittelstädt,19,73,541,1,1,6.94
Fc Schalke 04,Nabil Bentaleb,18,79,713,0,4,6.94
Augsburg,Andreas Luthe,0,65,275,0,0,6.94
1 Fsv Mainz 05,Robin Zentner,0,54,155,0,0,6.94
Bayer 04 Leverkusen,Aleksandar Dragović,3,90,978,0,0,6.94
Vfb Stuttgart,Timo Baumgartl,5,82,689,0,0,6.94
Bayer 04 Leverkusen,Lucas Alario,15,76,305,3,2,6.94
Hannover 96,Pirmin Schwegler,41,82,896,1,1,6.94
Eintracht Frankfurt,Kevin Trapp,0,64,700,0,0,6.94
Hertha Bsc,Niklas Stark,3,84,859,0,0,6.93
1899 Hoffenheim,Nico Schulz,61,78,924,5,15,6.93
Fc Schalke 04,Franco di Santo,5,53,32,0,1,6.93
Borussia Dortmund,Julian Weigl,2,93,1123,0,0,6.92
1 Fsv Mainz 05,Giulio Donati,7,76,188,0,1,6.92
Borussia Mgladbach,Matthias Ginter,9,86,1524,0,1,6.92
1899 Hoffenheim,Reiss Nelson,16,86,194,0,0,6.92
1 Fc Nurnberg,Ewerton,2,84,506,0,0,6.92
Augsburg,Dong-Won Ji,10,72,263,1,1,6.92
1 Fsv Mainz 05,Pierre Kunde,16,83,930,0,0,6.91
1899 Hoffenheim,Ermin Bičakčić,5,89,1016,2,1,6.91
Wolfsburg,Jérôme Roussillon,31,77,793,4,4,6.91
Augsburg,Rani Khedira,9,82,1027,1,1,6.90
Borussia Mgladbach,Alassane Pléa,33,72,443,4,4,6.90
Bayern Munchen,Corentin Tolisso,2,79,34,0,0,6.90
Wolfsburg,Koen Casteels,0,77,794,0,0,6.90
1 Fc Nurnberg,Matheus Pereira,14,74,329,2,2,6.90
Borussia Mgladbach,Josip Drmić,1,90,53,0,0,6.90
1899 Hoffenheim,Dennis Geiger,7,90,122,1,4,6.90
Fc Schalke 04,Steven Skrzybski,8,70,92,1,2,6.90
1899 Hoffenheim,Justin Hoogma,0,88,90,0,0,6.90
Hannover 96,Uffe Bech,2,64,7,0,1,6.90
Eintracht Frankfurt,Martin Hinteregger,10,75,1062,0,1,6.90
Vfb Stuttgart,Marc-Oliver Kempf,7,81,821,0,0,6.90
Vfb Stuttgart,Ozan Kabak,2,77,431,0,0,6.89
Bayern Munchen,Rafinha,5,93,739,1,1,6.89
Fortuna Dusseldorf,Dodi Lukebakio,20,76,413,3,4,6.89
Wolfsburg,Renato Steffen,14,76,393,1,4,6.89
Hertha Bsc,Fabian Lustenberger,4,86,1146,1,1,6.89
Hannover 96,Hendrik Weydandt,27,58,246,1,7,6.89
Borussia Mgladbach,Tobias Strobl,17,90,1339,4,4,6.89
Fc Schalke 04,Weston McKennie,19,72,445,4,3,6.88
Werder Bremen,Davy Klaassen,39,74,885,4,6,6.88
Augsburg,Kevin Danso,2,74,443,1,1,6.88
1 Fsv Mainz 05,Daniel Brosinski,41,74,698,5,6,6.88
Werder Bremen,Nuri Şahin,15,86,935,1,0,6.88
1 Fsv Mainz 05,Stefan Bell,21,80,958,0,1,6.88
Hannover 96,Niclas Füllkrug,13,68,259,1,1,6.88
1899 Hoffenheim,Stefan Posch,1,88,869,0,1,6.88
1899 Hoffenheim,Joshua Brenet,9,83,328,1,2,6.88
1 Fc Nurnberg,Georg Margreitter,3,82,988,0,0,6.87
Vfb Stuttgart,Benjamin Pavard,11,85,1221,0,1,6.87
Augsburg,Marco Richter,16,70,302,6,6,6.87
Eintracht Frankfurt,Ante Rebić,34,57,282,4,10,6.87
Fortuna Dusseldorf,Kenan Karaman,14,71,193,1,3,6.87
Hertha Bsc,Vedad Ibišević,18,72,312,2,1,6.86
Hertha Bsc,Karim Rekik,2,89,1031,0,0,6.86
Werder Bremen,Philipp Bargfrede,4,82,452,0,0,6.86
Hannover 96,Felipe,0,75,370,0,0,6.86
Borussia Mgladbach,Patrick Herrmann,25,81,327,2,6,6.86
Freiburg,Jérôme Gondorf,20,73,336,2,6,6.86
Eintracht Frankfurt,David Abraham,5,77,509,0,1,6.86
Augsburg,Jeffrey Gouweleeuw,9,77,928,2,3,6.86
Wolfsburg,Josuha Guilavogui,8,82,652,1,0,6.86
Freiburg,Keven Schlotterbeck,0,87,388,0,0,6.86
Wolfsburg,Daniel Ginczek,13,59,197,2,3,6.85
Rb Leipzig,Dayot Upamecano,3,82,617,0,0,6.85
1899 Hoffenheim,Oliver Baumann,2,76,835,1,0,6.85
Vfb Stuttgart,Mario Gómez,26,66,320,2,6,6.85
Vfb Stuttgart,Nicolás González,29,62,351,3,5,6.85
Werder Bremen,Yuya Osako,16,73,355,2,4,6.85
Werder Bremen,Jiří Pavlenka,0,70,749,0,0,6.85
Werder Bremen,Theodor Gebre Selassie,21,80,1070,2,1,6.85
Fortuna Dusseldorf,Marvin Ducksch,19,69,178,1,4,6.85
Freiburg,Pascal Stenzel,16,82,603,2,3,6.85
Freiburg,Manuel Gulde,3,82,717,0,0,6.84
1899 Hoffenheim,Ádám Szalai,27,71,298,3,4,6.84
Hannover 96,Waldemar Anton,5,84,1432,0,0,6.84
Eintracht Frankfurt,Lucas Torró,2,72,188,0,0,6.84
1 Fsv Mainz 05,Moussa Niakhaté,10,83,1233,1,0,6.84
1 Fsv Mainz 05,Anthony Ujah,12,66,115,0,3,6.84
Rb Leipzig,Amadou Haidara,6,79,149,0,1,6.83
Hertha Bsc,Arne Maier,19,87,1021,0,2,6.83
Borussia Mgladbach,Florian Neuhaus,29,84,724,8,5,6.83
Werder Bremen,Niklas Moisander,12,86,1661,0,0,6.83
Fortuna Dusseldorf,Matthias Zimmermann,20,78,1007,3,5,6.83
Augsburg,André Hahn,30,58,264,4,5,6.83
Hannover 96,Florent Muslija,15,79,227,0,0,6.82
Hertha Bsc,Marvin Plattenhardt,33,79,637,2,3,6.82
Wolfsburg,Pavao Pervan,1,75,229,0,0,6.82
Augsburg,Caiuby,14,70,256,1,1,6.82
Fortuna Dusseldorf,Benito Raman,21,70,286,4,4,6.82
Freiburg,Janik Haberer,46,79,827,3,4,6.81
Werder Bremen,Sebastian Langkamp,5,89,855,0,1,6.81
Hertha Bsc,Salomon Kalou,31,73,498,2,9,6.81
Borussia Dortmund,Marcel Schmelzer,3,85,321,1,1,6.81
Borussia Dortmund,Roman Bürki,0,66,594,0,0,6.81
Vfb Stuttgart,Steven Zuber,19,78,496,2,3,6.81
Werder Bremen,Claudio Pizarro,10,70,181,2,1,6.81
Fc Schalke 04,Matija Nastasić,5,82,1017,0,0,6.81
1 Fc Nurnberg,Enrico Valentini,24,68,360,2,0,6.81
Fc Schalke 04,Ralf Fährmann,0,69,307,0,0,6.81
1 Fsv Mainz 05,Phillipp Mwene,3,72,70,0,1,6.80
Eintracht Frankfurt,Marco Fabián,0,67,8,0,0,6.80
Augsburg,Michael Gregoritsch,29,71,645,2,3,6.80
Borussia Mgladbach,László Bénes,0,57,8,0,0,6.80
Borussia Mgladbach,Oscar Wendt,29,82,1240,1,3,6.80
Wolfsburg,Yannick Gerhardt,27,78,746,2,6,6.80
Eintracht Frankfurt,Timothy Chandler,1,100,2,0,0,6.80
1 Fc Nurnberg,Christian Mathenia,1,60,474,0,0,6.80
Wolfsburg,Sebastian Jung,1,87,40,0,0,6.80
Werder Bremen,Ludwig Augustinsson,28,80,1229,4,3,6.80
Hertha Bsc,Davie Selke,19,59,269,5,6,6.80
Vfb Stuttgart,Gonzalo Castro,29,77,617,4,3,6.79
Vfb Stuttgart,Borna Sosa,15,74,208,1,3,6.79
Freiburg,Alexander Schwolow,2,63,708,1,1,6.79
Hertha Bsc,Rune Jarstein,0,57,606,0,0,6.79
Werder Bremen,Miloš Veljković,5,85,1045,0,0,6.79
Vfb Stuttgart,Dennis Aogo,15,87,450,0,1,6.79
Borussia Dortmund,Mahmoud Dahoud,9,83,374,0,2,6.78
Borussia Mgladbach,Raffael,16,83,176,1,2,6.78
Vfb Stuttgart,Anastasios Donis,8,80,129,2,2,6.78
Borussia Mgladbach,Christoph Kramer,9,89,652,1,2,6.78
1 Fsv Mainz 05,Alexandru Maxim,16,83,276,0,4,6.78
1899 Hoffenheim,Kevin Vogt,6,89,1652,0,0,6.78
Rb Leipzig,Marcelo Saracchi,10,71,254,1,2,6.78
Vfb Stuttgart,Christian Gentner,17,72,699,5,4,6.78
Borussia Dortmund,Marius Wolf,7,84,474,0,1,6.78
Fc Schalke 04,Breel Embolo,19,65,163,1,6,6.77
Freiburg,Philipp Lienhart,2,82,237,0,0,6.77
Hertha Bsc,Vladimír Darida,7,86,198,1,1,6.77
Fc Schalke 04,Omar Mascarell,5,84,397,2,1,6.77
1899 Hoffenheim,Leonardo Bittencourt,22,80,341,3,3,6.77
Werder Bremen,Martin Harnik,13,63,162,2,2,6.77
Freiburg,Dominique Heintz,8,82,1354,1,1,6.77
Fortuna Dusseldorf,Dawid Kownacki,5,68,97,0,0,6.77
Werder Bremen,Kevin Möhwald,9,82,397,1,1,6.77
Fortuna Dusseldorf,Niko Giesselmann,26,74,802,3,6,6.77
Hertha Bsc,Javairô Dilrosun,12,82,169,3,4,6.76
Bayern Munchen,Franck Ribéry,21,83,580,3,3,6.76
Wolfsburg,Josip Brekalo,20,73,401,3,1,6.76
Vfb Stuttgart,Santiago Ascacibar,13,81,880,0,0,6.76
Borussia Mgladbach,Michael Lang,4,84,547,0,1,6.76
1 Fc Nurnberg,Sebastian Kerk,24,74,264,1,3,6.76
Fc Schalke 04,Amine Harit,21,80,339,1,1,6.76
Freiburg,Florian Niederlechner,10,70,119,1,1,6.76
Bayer 04 Leverkusen,Mitchell Weiser,31,82,1056,3,5,6.76
Bayer 04 Leverkusen,Lukáš Hrádecký,1,77,912,0,0,6.76
Wolfsburg,Felix Uduokhai,0,84,101,0,0,6.76
1 Fc Nurnberg,Ondřej Petrák,6,85,606,0,0,6.75
Fc Schalke 04,Yevhen Konoplyanka,10,79,140,0,1,6.75
Eintracht Frankfurt,Danny da Costa,33,63,575,4,10,6.75
Fc Schalke 04,Benjamin Stambouli,9,77,746,2,0,6.75
Wolfsburg,Felix Klaus,6,79,103,1,4,6.75
1 Fsv Mainz 05,Danny Latza,23,81,819,3,3,6.75
Hannover 96,Iver Fossum,9,82,179,0,2,6.74
Fc Schalke 04,Mark Uth,13,72,266,1,2,6.74
Borussia Dortmund,Jacob Bruun Larsen,18,78,400,2,6,6.74
1 Fc Nurnberg,Lukas Mühl,4,84,1224,0,1,6.74
Fortuna Dusseldorf,Takashi Usami,14,76,166,2,0,6.74
Rb Leipzig,Jean-Kévin Augustin,8,79,68,0,1,6.73
1899 Hoffenheim,David Otto,2,55,6,0,1,6.73
Freiburg,Nicolas Höfler,12,86,757,0,1,6.73
Eintracht Frankfurt,Mijat Gaćinović,19,72,419,1,4,6.73
Wolfsburg,Elvis Rexhbecaj,8,71,273,2,3,6.73
Borussia Mgladbach,Denis Zakaria,17,83,620,0,0,6.73
1 Fc Nurnberg,Mikael Ishak,21,70,286,3,2,6.73
Augsburg,Raphael Framberger,7,63,117,0,3,6.73
Fortuna Dusseldorf,Jean Zimmer,36,71,326,2,2,6.73
Bayern Munchen,Renato Sanches,9,91,307,1,1,6.73
1 Fc Nurnberg,Patrick Erras,8,80,372,1,1,6.73
Werder Bremen,Florian Kainz,6,72,122,1,1,6.73
Bayer 04 Leverkusen,Dominik Kohr,9,80,403,2,2,6.73
Fortuna Dusseldorf,Andre Hoffmann,1,87,431,0,0,6.72
Werder Bremen,Josh Sargent,2,77,47,0,0,6.72
1 Fc Nurnberg,Adam Zreľák,9,56,108,1,0,6.72
Borussia Dortmund,Christian Pulišić,19,80,384,4,5,6.72
Rb Leipzig,Bruma,10,87,287,1,3,6.72
Fc Schalke 04,Ahmed Kutucu,2,69,64,0,0,6.71
Fortuna Dusseldorf,Marcin Kamiński,7,84,978,1,1,6.71
Vfb Stuttgart,Emiliano Insúa,28,77,752,2,6,6.71
Fortuna Dusseldorf,Marcel Sobottka,2,79,267,0,0,6.71
Freiburg,Mike Frantz,16,78,466,1,3,6.71
Augsburg,Daniel Baier,22,76,1201,1,1,6.71
Hannover 96,Walace,15,85,909,1,0,6.70
Rb Leipzig,Emile Smith Rowe,1,78,14,0,1,6.70
Eintracht Frankfurt,Simon Falette,0,74,214,0,0,6.70
Rb Leipzig,Matheus Cunha,7,69,155,0,1,6.70
Augsburg,Konstantinos Stafylidis,9,80,354,0,1,6.70
Hertha Bsc,Mathew Leckie,12,69,230,0,1,6.70
Wolfsburg,Paul Verhaegh,1,82,75,0,0,6.70
Hannover 96,Oliver Sorg,6,76,549,0,1,6.70
Freiburg,Christian Günter,49,77,741,5,8,6.70
Fortuna Dusseldorf,Adam Bodzek,8,84,579,1,2,6.70
Borussia Dortmund,Maximilian Philipp,5,78,181,1,0,6.69
1 Fsv Mainz 05,Robin Quaison,22,73,320,3,2,6.69
Freiburg,Marco Terrazzino,10,77,157,0,1,6.69
1 Fsv Mainz 05,Jean-Philippe Gbamin,23,80,1072,1,2,6.69
Hannover 96,Kevin Wimmer,7,81,835,0,0,6.69
Freiburg,Robin Koch,5,82,728,0,1,6.68
Eintracht Frankfurt,Evan N'Dicka,4,79,875,1,0,6.68
Hannover 96,Linton Maina,16,76,320,3,5,6.68
Hertha Bsc,Per Ciljan Skjelbred,8,87,489,1,0,6.68
Vfb Stuttgart,Andreas Beck,16,70,453,2,2,6.68
Augsburg,Sergio Córdova,4,75,87,0,0,6.68
Fc Schalke 04,Alexander Nübel,0,64,295,0,0,6.68
Vfb Stuttgart,Erik Thommy,18,79,212,1,2,6.68
1 Fc Nurnberg,Robert Bauer,12,77,460,0,1,6.68
Rb Leipzig,Stefan Ilsanker,4,79,359,0,0,6.68
Bayer 04 Leverkusen,Tin Jedvaj,3,80,496,0,0,6.68
Eintracht Frankfurt,Marc Stendera,1,84,81,0,0,6.68
1 Fsv Mainz 05,Ridle Baku,6,82,364,0,0,6.67
Hannover 96,Nicolai Müller,14,72,202,0,1,6.67
Werder Bremen,Johannes Eggestein,10,72,225,1,3,6.66
Augsburg,Ja-Cheol Koo,23,81,504,1,0,6.65
Eintracht Frankfurt,Jetro Willems,21,71,184,1,3,6.65
Fc Schalke 04,Sebastian Rudy,13,81,517,0,2,6.65
Eintracht Frankfurt,Carlos Salcedo,0,80,212,0,0,6.65
Freiburg,Amir Abrashi,2,86,316,0,0,6.65
Fortuna Dusseldorf,Davor Lovren,0,75,12,0,0,6.65
Bayer 04 Leverkusen,Ramazan Özcan,0,57,35,0,0,6.65
Wolfsburg,John Yeboah,2,76,16,0,1,6.65
Rb Leipzig,Konrad Laimer,20,70,514,1,5,6.65
Eintracht Frankfurt,Gélson Fernandes,4,83,703,0,0,6.65
Hertha Bsc,Lukas Klünter,2,76,138,0,1,6.64
Hannover 96,Matthias Ostrzolek,8,75,465,0,0,6.64
Vfb Stuttgart,Ron-Robert Zieler,1,56,609,0,0,6.64
Fortuna Dusseldorf,Michael Rensing,0,59,507,0,0,6.64
1 Fc Nurnberg,Tim Leibold,37,78,968,2,4,6.63
Wolfsburg,Yunus Malli,17,78,246,1,2,6.63
Hannover 96,Genki Haraguchi,27,78,574,3,5,6.63
Fc Schalke 04,Nassim Boujellab,1,77,80,1,1,6.63
1 Fsv Mainz 05,Florian Müller,2,61,443,0,0,6.63
1 Fsv Mainz 05,Gerit Holtmann,2,64,16,0,1,6.63
Borussia Mgladbach,Michaël Cuisance,5,79,119,1,0,6.62
Bayer 04 Leverkusen,Isaac Thelin,1,58,22,0,0,6.62
1 Fc Nurnberg,Yuya Kubo,13,73,287,0,1,6.61
Augsburg,Julian Schieber,1,73,56,0,1,6.61
Freiburg,Lucas Höler,7,68,167,0,0,6.61
Vfb Stuttgart,Alexander Esswein,21,71,277,0,2,6.61
Bayern Munchen,Sven Ulreich,0,80,160,0,0,6.61
Fc Schalke 04,Hamza Mendyl,0,73,143,0,0,6.61
1899 Hoffenheim,Kasim Adams,1,80,427,1,0,6.61
Fortuna Dusseldorf,Alfredo Morales,8,74,497,1,2,6.60
Fc Schalke 04,Guido Burgstaller,10,64,183,0,2,6.60
Werder Bremen,Stefanos Kapino,0,56,5,0,0,6.60
Hertha Bsc,Peter Pekarík,1,75,79,0,0,6.60
1 Fsv Mainz 05,Issah Abass,0,50,1,0,0,6.60
Eintracht Frankfurt,Danny Blum,0,100,1,0,0,6.60
Fortuna Dusseldorf,Oliver Fink,6,59,225,0,1,6.59
1 Fc Nurnberg,Törles Knöll,2,62,52,0,0,6.59
1 Fc Nurnberg,Eduard Löwen,15,75,525,2,3,6.59
Vfb Stuttgart,Holger Badstuber,0,91,242,0,0,6.59
1 Fc Nurnberg,Alexander Fuchs,9,77,179,0,1,6.59
Bayern Munchen,Manuel Neuer,1,82,659,0,0,6.59
Augsburg,Jan Morávek,8,79,314,2,1,6.58
Bayern Munchen,Sandro Wagner,1,67,24,0,0,6.58
Borussia Mgladbach,Fabian Johnson,4,80,403,0,1,6.58
Augsburg,Georg Teigl,2,57,36,0,0,6.58
Freiburg,Roland Sallai,5,78,105,0,1,6.58
Eintracht Frankfurt,Marco Russ,2,72,79,0,1,6.58
Eintracht Frankfurt,Allan,1,69,42,0,0,6.58
Hannover 96,Bobby Wood,12,79,226,1,3,6.58
1 Fc Nurnberg,Hanno Behrens,21,68,613,1,2,6.57
Fc Schalke 04,Suat Serdar,15,72,313,1,3,6.57
Fc Schalke 04,Alessandro Schöpf,13,81,347,0,2,6.57
1 Fsv Mainz 05,Levin Öztunali,6,68,183,1,2,6.57
Vfb Stuttgart,Chadrac Akolo,6,76,117,1,1,6.56
Borussia Dortmund,Shinji Kagawa,0,89,65,0,0,6.55
Freiburg,Tim Kleindienst,1,72,42,0,0,6.55
Fc Schalke 04,Baba Rahman,3,78,56,0,0,6.55
Augsburg,Felix Götze,0,75,24,0,0,6.55
Eintracht Frankfurt,Taleb Tawatha,0,70,26,0,0,6.55
Fortuna Dusseldorf,Jaroslav Drobný,0,72,23,0,0,6.55
1 Fc Nurnberg,Federico Palacios,6,82,241,0,0,6.55
Hertha Bsc,Palkó Dárdai,2,70,28,0,0,6.54
Hannover 96,Kevin Akpoguma,0,82,355,0,0,6.54
Werder Bremen,Marco Friedl,0,85,204,0,0,6.53
1 Fc Nurnberg,Edgar Salli,1,100,19,0,0,6.53
Hannover 96,Sebastian Soto,1,100,3,0,0,6.53
Augsburg,Fredrik Jensen,2,58,30,0,1,6.52
Augsburg,Reece Oxford,2,81,243,1,0,6.51
Hannover 96,Jonathas,1,65,96,1,0,6.51
Fc Schalke 04,Jeffrey Bruma,0,80,253,0,0,6.50
1 Fsv Mainz 05,Jonathan Burkardt,5,61,27,0,1,6.50
1 Fc Nurnberg,Ivo Iličević,0,79,11,0,0,6.50
Hertha Bsc,Pascal Köpke,0,81,22,0,0,6.50
Vfb Stuttgart,Leon Dajaku,0,83,5,0,0,6.50
Fortuna Dusseldorf,Robin Bormuth,1,80,218,0,0,6.50
1 Fsv Mainz 05,Ahmet Gurleyen,0,100,2,0,0,6.50
Freiburg,Christoph Daferner,0,50,2,0,0,6.50
Vfb Stuttgart,Pablo Maffeo,4,76,162,0,1,6.48
Fc Schalke 04,Cedric Teuchert,1,60,9,0,0,6.48
Fc Schalke 04,Rabbi Matondo,4,84,26,0,1,6.47
Hertha Bsc,Derrick Luckassen,0,90,166,0,0,6.47
Augsburg,Gregor Kobel,0,66,326,0,0,6.46
Bayer 04 Leverkusen,Paulinho,2,83,75,0,0,6.46
Borussia Dortmund,Ömer Toprak,0,97,177,0,0,6.46
