Team,Name,Key passes,Accurate passes percentage,Accurate passes,Assists,Big chances created,Rating
Az Alkmaar,Teun Koopmeiners,44,82,1035,4,6,7.23
Vitesse,Bryan Linssen,27,67,443,5,3,7.23
Feyenoord,Renato Tapia,3,86,791,0,1,7.22
Pec Zwolle,Youness Mokhtar,70,74,633,5,5,7.21
Vvv Venlo,Clint Leemans,60,78,1185,4,4,7.21
Nac Breda,Angeliño,83,76,1112,6,11,7.21
Ajax,Azor Matusiwa,3,86,66,0,0,7.20
Vvv Venlo,Delano van Crooy,0,53,39,0,0,7.20
Ado Den Haag,Tim Coremans,0,58,14,0,0,7.20
Ajax,Nick Viergever,13,86,722,1,1,7.19
Heerenveen,Stijn Schaars,42,80,1434,3,4,7.19
Nac Breda,Manu García,65,79,1242,2,11,7.18
Ajax,Joël Veltman,22,85,1421,1,5,7.17
Excelsior,Luigi Bruins,37,80,941,2,2,7.17
Feyenoord,Karim El Ahmadi,26,90,1701,4,4,7.16
Ajax,Noussair Mazraoui,6,85,157,0,0,7.16
Roda Jc Kerkrade,Simon Gustafsson,60,82,1011,6,10,7.16
Willem Ii Tilburg,Bartholomew Ogbeche,11,70,275,1,0,7.15
Fc Twente,Joachim Andersen,0,86,86,0,0,7.15
Feyenoord,Dylan Vente,7,80,113,4,2,7.15
Psv Eindhoven,Joshua Brenet,43,80,1098,4,9,7.15
Feyenoord,Jeremiah St. Juste,7,86,682,0,0,7.15
Groningen,Sergio Padt,1,50,613,0,0,7.13
Pec Zwolle,Ryan Thomas,38,84,1316,3,1,7.12
Az Alkmaar,Jonas Svensson,44,85,1533,5,9,7.12
Feyenoord,Jens Toornstra,55,80,879,10,11,7.11
Ado Den Haag,Bjorn Johnsen,19,59,368,0,2,7.11
Fc Utrecht,Willem Janssen,4,83,1566,0,0,7.11
Ajax,Klaas-Jan Huntelaar,30,75,422,5,6,7.11
Psv Eindhoven,Jorrit Hendrix,30,79,1063,4,5,7.10
Az Alkmaar,Fredrik Midtsjø,41,85,1578,0,5,7.10
Ajax,Luis Orejuela,0,83,15,0,0,7.10
Psv Eindhoven,Kenneth Paal,3,79,114,0,1,7.10
Excelsior,Jurgen Matheij,6,77,1169,2,2,7.10
Roda Jc Kerkrade,Dani Schahin,29,65,535,2,1,7.10
Nac Breda,Umar Sadiq,5,77,92,1,2,7.10
Ajax,Matthijs De Ligt,10,89,1839,2,2,7.10
Feyenoord,Nicolai Jørgensen,37,76,621,3,7,7.09
Fc Twente,Oussama Assaidi,41,88,636,3,2,7.09
Sparta Rotterdam,Soufyan Ahannach,15,72,279,0,0,7.09
Vitesse,Guram Kashia,12,81,1440,1,2,7.09
Groningen,Amir Absalem,7,76,167,0,0,7.09
Ajax,Amin Younes,18,79,268,2,2,7.08
Willem Ii Tilburg,Fran Sol,29,73,532,5,4,7.08
Pec Zwolle,Philippe Sandler,6,85,1158,0,0,7.08
Willem Ii Tilburg,Etien Velikonja,0,74,20,0,0,7.08
Psv Eindhoven,Daniel Schwaab,11,82,1289,2,2,7.08
Fc Twente,Danny Holla,39,76,568,4,3,7.07
Vvv Venlo,Vito van Crooy,42,70,538,5,6,7.07
Az Alkmaar,Oussama Idrissi,49,79,587,7,4,7.07
Feyenoord,Sven van Beek,6,88,1210,1,1,7.07
Groningen,Mimoun Mahi,36,74,400,5,13,7.07
Az Alkmaar,Thomas Ouwejan,30,85,1136,1,8,7.06
Roda Jc Kerkrade,Adil Auassar,23,71,962,3,4,7.06
Heracles Almelo,Brahim Darri,21,82,275,3,4,7.05
Ajax,Václav Černý,9,88,76,2,0,7.05
Az Alkmaar,Stijn Wuytens,8,90,1765,1,0,7.05
Feyenoord,Bilal Başaçıkoğlu,10,78,123,3,2,7.05
Vitesse,Alexander Büttner,29,78,507,6,5,7.04
Heerenveen,Daniel Høegh,9,87,1634,1,1,7.04
Ado Den Haag,Sheraldo Becker,44,72,423,7,7,7.04
Fc Utrecht,Mateusz Klich,23,84,544,2,2,7.04
Feyenoord,Kevin Diks,16,85,992,4,5,7.03
Vitesse,Matthew Miazga,6,84,1420,0,0,7.03
Heracles Almelo,Robin Propper,10,83,1120,1,2,7.03
Heracles Almelo,Kristoffer Peterson,34,80,611,3,7,7.02
Psv Eindhoven,Albert Guðmundsson,8,94,76,2,2,7.02
Groningen,Ritsu Doan,32,81,614,3,3,7.02
Vvv Venlo,Lars Unnerstall,0,50,480,0,0,7.01
Nac Breda,Mounir El Allouchi,23,84,1087,3,1,7.01
Ajax,Maximilian Wöber,3,88,770,0,0,7.01
Ado Den Haag,Robert Zwinkels,1,60,605,0,0,7.01
Pec Zwolle,Bram Van Polen,23,84,1228,1,2,7.01
Nac Breda,Nigel Bertrams,0,70,325,0,0,7.01
Feyenoord,Tonny Vilhena,48,82,1080,4,3,7.01
Groningen,Deyovaisio Zeefuik,10,80,389,1,0,7.01
Vvv Venlo,Lennart Thy,34,68,592,5,5,7.00
Feyenoord,Justin Bijlow,0,70,69,0,0,7.00
Nac Breda,Pablo Mari,5,81,1114,0,0,7.00
Groningen,Etienne Reijnen,3,87,299,0,1,7.00
Feyenoord,Jan-Arie van der Heijden,1,89,973,0,0,6.99
Fc Utrecht,Mark van der Maarel,11,78,1053,0,1,6.99
Psv Eindhoven,Jeroen Zoet,0,59,475,0,0,6.98
Roda Jc Kerkrade,Tsiy-William Ndenge,20,80,705,2,3,6.98
Willem Ii Tilburg,Konstantinos Tsimikas,32,70,694,3,7,6.98
Nac Breda,Menno Koch,3,86,447,1,0,6.98
Vitesse,Thulani Serero,14,89,1322,0,1,6.98
Heerenveen,Jordy Bruijn,2,81,79,0,0,6.98
Heracles Almelo,Bram Castro,2,60,689,0,1,6.97
Psv Eindhoven,Mauro Junior,21,82,160,3,3,6.97
Ado Den Haag,Lex Immers,40,76,999,5,4,6.97
Sparta Rotterdam,Loris Brogno,26,80,276,3,4,6.97
Az Alkmaar,Pantelis Hatzidiakos,2,90,1231,1,0,6.97
Vitesse,Tim Matavz,21,51,200,1,3,6.97
Sparta Rotterdam,Fred Friday,26,75,240,2,5,6.97
Az Alkmaar,Mats Seuntjens,28,84,794,4,6,6.97
Fc Twente,Stefan Thesker,4,78,615,0,0,6.97
Heracles Almelo,Jamiro Monteiro,55,88,1294,3,3,6.96
Groningen,Mike te Wierik,15,81,959,0,2,6.96
Sparta Rotterdam,Nick Proschwitz,2,57,77,0,0,6.96
Sparta Rotterdam,Robert Muhren,27,61,310,4,5,6.96
Vitesse,Thomas Bruns,32,76,722,3,3,6.96
Excelsior,Jordy de Wijs,3,77,605,0,0,6.95
Ajax,André Onana,0,73,622,0,0,6.95
Az Alkmaar,Marco Bizot,3,66,654,1,1,6.95
Heerenveen,Nemanja Mihajlović,12,76,83,1,2,6.95
Fc Utrecht,Urby Emanuelson,39,79,836,3,6,6.94
Az Alkmaar,Guus Til,42,83,940,3,8,6.94
Heerenveen,Kik Pierie,7,85,1418,1,0,6.94
Sparta Rotterdam,Thomas Verhaar,19,67,145,3,3,6.94
Fc Twente,Haris Vučkić,20,78,276,0,1,6.93
Sparta Rotterdam,Julian Chabot,6,74,496,1,1,6.93
Ajax,Rasmus Kristensen,7,82,257,0,1,6.93
Pec Zwolle,Mustafa Saymak,36,76,649,2,1,6.93
Az Alkmaar,Jeremy Helmer,6,80,153,1,1,6.93
Fc Utrecht,Robin Van der Meer,3,78,174,1,0,6.93
Willem Ii Tilburg,Thom Haye,28,72,751,1,3,6.92
Groningen,Tom Van Weert,21,64,320,1,0,6.92
Willem Ii Tilburg,Mattijs Branderhorst,0,47,259,0,0,6.92
Groningen,Yoell Van Nieff,16,75,549,3,1,6.91
Nac Breda,Thierry Ambrose,27,68,338,4,6,6.91
Sparta Rotterdam,Ryan Sanusi,27,80,1050,1,2,6.91
Ado Den Haag,Danny Bakker,23,77,1105,1,4,6.91
Fc Twente,Hidde ter Avest,11,69,497,0,1,6.91
Pec Zwolle,Kingsley Ehizibue,45,81,948,1,5,6.91
Heracles Almelo,Vincent Vermeij,16,63,264,1,0,6.91
Ado Den Haag,Tom Beugelsdijk,2,71,606,0,0,6.91
Heerenveen,Yuki Kobayashi,40,83,999,0,3,6.91
Psv Eindhoven,Nicolas Isimat-Mirin,4,87,1266,1,1,6.91
Roda Jc Kerkrade,Christian Kum,6,77,515,1,0,6.91
Feyenoord,Ridgeciano Haps,11,85,792,1,1,6.90
Groningen,Samir Memisevic,4,79,1041,0,0,6.90
Ajax,Kostas Lamprou,0,73,22,0,0,6.90
Az Alkmaar,Myron Boadu,1,100,12,0,0,6.90
Ado Den Haag,Shaquille Pinas,1,71,93,0,0,6.90
Groningen,Lars Kramer,0,50,1,0,0,6.90
Ajax,Carel Eiting,7,82,82,0,1,6.90
Az Alkmaar,Ron Vlaar,5,89,581,0,0,6.90
Vitesse,Julian Lelieveld,5,82,113,1,0,6.90
Nac Breda,Fabian Sporkslede,14,83,772,0,0,6.90
Pec Zwolle,Diederik Boer,2,63,778,0,1,6.89
Sparta Rotterdam,Jannik Huth,0,48,205,0,0,6.89
Feyenoord,Robin van Persie,10,84,141,1,1,6.89
Az Alkmaar,Ricardo Van Rhijn,4,87,247,1,1,6.89
Roda Jc Kerkrade,Patrick Banggaard,1,81,377,1,0,6.89
Excelsior,Wout Faes,0,83,512,0,0,6.88
Feyenoord,Bart Nieuwkoop,9,81,335,1,3,6.88
Groningen,Juninho Bacuna,36,74,947,4,4,6.88
Heerenveen,Denzel Dumfries,29,76,988,7,9,6.88
Vitesse,Fankaty Dabo,18,78,713,2,2,6.88
Nac Breda,Bart Meijers,4,85,433,0,0,6.88
Pec Zwolle,Piotr Parzyszek,13,69,182,3,3,6.87
Willem Ii Tilburg,Ben Rienstra,30,75,818,2,3,6.87
Ado Den Haag,Aaron Meijers,29,70,984,1,3,6.87
Sparta Rotterdam,Roy Kortsmit,0,46,249,0,0,6.87
Fc Twente,Michaël Maria,5,65,68,0,0,6.87
Ajax,Kasper Dolberg,17,78,207,0,2,6.87
Heracles Almelo,Jeff Hardeveld,6,77,676,0,1,6.87
Fc Twente,Michael Liendl,24,78,416,3,0,6.86
Fc Utrecht,Sander van de Streek,36,69,525,6,3,6.85
Excelsior,Lorenzo Burnet,2,72,68,0,0,6.85
Pec Zwolle,Dirk Marcellis,9,82,1252,0,0,6.85
Fc Utrecht,Sean Klaiber,35,77,1074,1,4,6.85
Nac Breda,Mitchell Te Vrede,5,70,106,1,1,6.85
Vitesse,Mitchell Van Bergen,13,84,103,2,1,6.84
Fc Utrecht,Gyrano Kerk,22,69,280,4,8,6.84
Roda Jc Kerkrade,Mitchell Paulissen,6,70,92,1,1,6.84
Roda Jc Kerkrade,Hidde Jurjus,0,59,714,0,0,6.84
Excelsior,Mike van Duinen,28,58,268,3,4,6.83
Vvv Venlo,Torino Hunte,16,73,346,1,1,6.83
Ajax,Mitchell Dijks,8,85,278,0,0,6.83
Fc Twente,Joel Drommel,0,51,279,0,0,6.83
Fc Twente,Peet Bijen,5,81,1158,1,1,6.83
Excelsior,Ögmundur Kristinsson,0,49,212,0,0,6.83
Excelsior,Theo Zwarthoed,0,50,230,0,0,6.83
Ado Den Haag,Erik Falkenburg,7,72,299,1,0,6.82
Roda Jc Kerkrade,Mikhael Rosheuvel,52,77,561,5,8,6.82
Nac Breda,Mark Birighitti,0,51,222,0,0,6.82
Groningen,Ruben Jenssen,6,83,416,3,2,6.82
Sparta Rotterdam,Michiel Kramer,14,65,174,3,2,6.81
Excelsior,Levi García,13,71,131,1,1,6.81
Psv Eindhoven,Bart Ramselaar,40,84,579,2,4,6.81
Feyenoord,Sofyan Amrabat,12,86,633,2,1,6.81
Roda Jc Kerkrade,Donis Avdijaj,10,73,189,2,2,6.81
Willem Ii Tilburg,Jop Van der Linden,17,76,415,2,0,6.81
Fc Twente,Tom Boere,29,68,318,4,4,6.80
Mvv Maastricht,Kelechi Nwakali,3,80,122,0,0,6.80
Heerenveen,Warner Hahn,0,64,176,0,0,6.80
Fc Utrecht,Sylla Sow,1,100,3,0,0,6.80
Fc Utrecht,Nick Marsman,0,65,11,0,0,6.80
Vvv Venlo,Etienne Amenyido,1,60,3,0,0,6.80
Vitesse,Arnold Kruiswijk,0,89,137,0,0,6.80
Ado Den Haag,Hennos Asmelash,0,84,27,0,0,6.80
Az Alkmaar,Mees Hoedemakers,0,86,12,0,0,6.80
Sparta Rotterdam,Leonard Nienhuis,0,23,7,0,0,6.80
Nac Breda,Diego Snepvangers,0,100,7,0,0,6.80
Az Alkmaar,Iliass Bel Hassani,2,77,50,0,0,6.80
Vitesse,Thomas Oude Kotte,2,81,179,0,0,6.80
Vvv Venlo,Moreno Rutten,14,72,650,1,0,6.80
Fc Utrecht,Cyriel Dessers,16,67,242,3,4,6.80
Excelsior,Ryan Koolwijk,13,79,1000,1,2,6.80
Nac Breda,Karol Mets,4,86,723,0,0,6.80
Willem Ii Tilburg,Fernando Lewis,23,71,501,3,3,6.79
Fc Utrecht,Ramon Leeuwin,3,86,1177,0,0,6.79
Fc Utrecht,Dario Đumić,5,83,333,2,1,6.79
Ajax,Siem de Jong,13,75,144,1,2,6.79
Sparta Rotterdam,Miquel Nelom,7,81,468,1,2,6.79
Vvv Venlo,Nils Röseler,3,78,1102,0,1,6.79
Heracles Almelo,Paul Gladon,16,64,297,0,2,6.78
De Graafschap,Tarik Tissoudali,5,76,104,1,1,6.78
Heracles Almelo,Wout Droste,3,82,623,0,0,6.78
Fc Utrecht,Rico Strieder,14,85,886,2,1,6.78
Fc Twente,Cristian Cuevas,26,77,709,0,0,6.78
Groningen,Lars Veldwijk,13,66,114,1,2,6.78
Heracles Almelo,Dario Van Den Buijs,4,80,299,1,0,6.78
Groningen,Jesper Drost,23,72,394,6,4,6.78
Sparta Rotterdam,Ragnar Ache,11,53,60,0,1,6.78
Ajax,Daley Sinkgraven,2,88,87,0,0,6.78
Groningen,Django Warmerdam,21,80,808,0,3,6.77
Heracles Almelo,Dries Wuytens,1,82,580,0,0,6.77
Sparta Rotterdam,Kenneth Dougall,26,79,984,0,0,6.77
Fc Utrecht,Nick Venema,1,80,4,0,0,6.77
Vvv Venlo,Roel Janssen,8,74,662,0,0,6.76
Vitesse,Navarone Foor,33,81,861,4,0,6.76
Excelsior,Anouar Hadouir,13,76,239,1,1,6.76
Heerenveen,Morten Thorsby,22,80,799,2,1,6.76
Feyenoord,Brad Jones,0,59,517,0,0,6.76
Az Alkmaar,Joris van Overeem,31,81,639,2,5,6.76
Heerenveen,Henk Veerman,15,60,160,2,2,6.76
Sparta Rotterdam,Craig Goodwin,29,77,298,0,2,6.76
Ado Den Haag,Tyronne Ebuehi,19,79,855,2,3,6.76
Heracles Almelo,Bart Van Hintum,3,87,251,1,1,6.76
Fc Twente,Thomas Lam,13,81,886,1,2,6.75
Willem Ii Tilburg,Elmo Lieftink,13,69,303,2,2,6.75
Ado Den Haag,Wilfried Kanon,1,77,551,1,1,6.75
Nac Breda,Rai Vloet,15,80,609,1,2,6.75
Psv Eindhoven,Donyell Malen,2,73,22,0,0,6.75
Ado Den Haag,Thijmen Goppel,6,61,84,1,4,6.75
Roda Jc Kerkrade,Mohamed El Makrini,7,75,501,0,0,6.75
Heerenveen,Marco Rojas,6,71,146,0,0,6.75
Vvv Venlo,Danny Post,11,71,502,2,1,6.75
Sparta Rotterdam,Dabney dos Santos,10,73,167,0,3,6.74
Roda Jc Kerkrade,Daryl Werker,0,83,298,0,0,6.74
Willem Ii Tilburg,Freek Heerkens,11,73,817,1,2,6.74
Feyenoord,Tyrell Malacia,7,78,283,0,0,6.74
Willem Ii Tilburg,Pedro Chirivella,14,81,950,3,1,6.73
Ado Den Haag,Donny Gorter,15,77,210,1,2,6.73
Ado Den Haag,Elson Hooi,19,76,250,1,2,6.72
Willem Ii Tilburg,Ismail Azzaoui,20,68,192,4,2,6.72
Nac Breda,Giovanni Korte,26,78,249,0,1,6.72
Nac Breda,Arno Verschueren,12,75,752,0,0,6.72
Willem Ii Tilburg,Darryl Lachman,4,79,1071,0,0,6.72
Heracles Almelo,Joey Pelupessy,7,88,663,1,0,6.72
Sparta Rotterdam,Sherel Floranus,14,79,615,3,2,6.72
Excelsior,Milan Massop,10,70,539,1,2,6.72
Fc Utrecht,Lukas Görtler,9,69,120,2,3,6.72
Heerenveen,Michel Vlap,22,75,403,3,3,6.71
Heerenveen,Lucas Woudenberg,15,78,626,1,3,6.71
Groningen,Ajdin Hrustic,18,84,454,1,2,6.71
Excelsior,Khalid Karami,28,75,772,2,2,6.71
Fc Twente,Fredrik Jensen,36,74,453,3,5,6.71
Willem Ii Tilburg,Thomas Meissner,3,83,460,1,1,6.71
Willem Ii Tilburg,Jordy Croux,12,74,143,0,1,6.71
Az Alkmaar,Calvin Stengs,1,100,5,0,0,6.70
Az Alkmaar,Tijani Reijnders,1,100,10,1,0,6.70
Excelsior,Desevio Payne,0,65,17,0,0,6.70
Az Alkmaar,Rens Van Eijden,0,90,146,0,0,6.70
Fc Twente,George Dylan,4,76,37,0,1,6.70
Ado Den Haag,Delano Ladan,0,40,2,0,0,6.70
Ado Den Haag,Ricardo Kishna,2,82,14,1,0,6.70
Heerenveen,Reza Ghoochannejhad,22,71,307,1,2,6.70
Vvv Venlo,Jonathan Opoku,7,61,142,0,1,6.69
Vvv Venlo,Romeo Castelen,13,80,167,0,1,6.69
Vitesse,Remko Pasveer,2,57,501,0,1,6.69
Vvv Venlo,Jerold Promes,1,83,696,0,1,6.69
Pec Zwolle,Erik Bakker,16,82,566,2,1,6.69
Groningen,Ludovit Reis,9,75,351,1,0,6.69
Sparta Rotterdam,Stijn Spierings,12,76,296,0,2,6.69
Vvv Venlo,Tristan Dekker,9,65,118,1,1,6.68
Fc Twente,Richard Jensen,3,81,252,0,0,6.68
Excelsior,Stanley Elbers,15,81,316,3,2,6.68
Heracles Almelo,Tim Breukers,20,75,791,0,1,6.68
Sparta Rotterdam,Sander Fischer,3,75,695,0,0,6.67
Heerenveen,Martin Hansen,1,65,434,0,0,6.67
Fc Twente,Jos Hooiveld,3,68,133,0,0,6.67
Vitesse,Ali Mukhtar,1,83,30,0,0,6.67
Excelsior,Zakaria El Azzouzi,4,80,205,0,1,6.66
Heerenveen,Dave Bulthuis,6,79,314,0,0,6.66
Roda Jc Kerkrade,Fred Ngombo,5,69,50,1,1,6.66
Ado Den Haag,Melvyn Lorenzen,9,71,151,0,1,6.66
Pec Zwolle,Stefan Nijland,6,77,127,1,0,6.66
Groningen,Uriel Antuna,5,78,65,0,0,6.66
Groningen,Tom Van De Looi,16,78,565,0,0,6.66
Vitesse,Jeroen Houwen,1,60,147,0,0,6.66
Heracles Almelo,Reuven Niemeijer,17,76,287,2,1,6.66
Fc Twente,Luciano Slagveer,13,71,158,1,1,6.66
Excelsior,Jinty Caenepeel,4,71,113,1,0,6.66
Fc Utrecht,David Jensen,1,62,559,0,0,6.66
Roda Jc Kerkrade,Ognjen Gnjatic,4,78,468,0,0,6.66
Psv Eindhoven,Armando Obispo,0,100,20,0,0,6.65
Roda Jc Kerkrade,Nathan Rutjes,1,73,8,0,0,6.65
Heracles Almelo,Lerin Duarte,4,82,290,0,0,6.65
Roda Jc Kerkrade,Livio Milts,7,66,88,0,0,6.65
Roda Jc Kerkrade,Ard Van Peppen,7,75,231,1,0,6.65
Ajax,Mateo Cassierra,2,86,18,0,0,6.65
Pec Zwolle,Terell Ondaan,8,71,155,0,0,6.65
Az Alkmaar,Owen Wijndal,4,84,196,0,1,6.64
Heracles Almelo,Roland Baas,11,79,413,1,3,6.64
Sparta Rotterdam,Nicholas Marfelt,7,69,138,0,0,6.64
Ado Den Haag,Indy Groothuizen,1,54,95,0,0,6.64
Vitesse,Charlie Colkett,1,82,87,0,0,6.64
Heerenveen,Doke Schmidt,3,76,285,1,0,6.64
Willem Ii Tilburg,Giliano Wijnaldum,1,75,88,1,0,6.64
Fc Twente,Jeroen van der Lely,3,73,434,1,1,6.63
Fc Twente,Adnane Tighadouini,13,75,299,0,1,6.63
Vitesse,Thomas Buitink,2,79,11,0,0,6.63
Roda Jc Kerkrade,Ashton Philip Shawn Gotz,2,78,301,0,0,6.63
Roda Jc Kerkrade,Henk Dijkhuizen,4,79,483,0,0,6.63
Psv Eindhoven,Pablo Rosario,2,85,189,0,0,6.63
Pec Zwolle,Queensy Menig,4,80,82,0,0,6.62
Vvv Venlo,Damian van Bruggen,3,76,423,0,1,6.62
Psv Eindhoven,Derrick Luckassen,4,85,317,0,2,6.62
Nac Breda,Thomas Enevoldsen,4,78,38,0,0,6.62
Heerenveen,Pelle van Amersfoort,17,68,257,2,1,6.62
Willem Ii Tilburg,Damil Dankerlui,3,72,79,0,0,6.61
Sparta Rotterdam,Bart Vriends,1,75,180,0,0,6.61
Nac Breda,Thomas Agyepong,3,84,132,0,0,6.61
Vvv Venlo,Leroy Labylle,7,74,371,0,0,6.61
Roda Jc Kerkrade,Gyliano Van Velzen,13,74,166,1,2,6.60
Roda Jc Kerkrade,Jorn Vancamp,5,68,155,3,1,6.60
Vvv Venlo,Emil Riis,1,67,14,0,0,6.60
Fc Utrecht,Matthew Willock,0,77,10,0,0,6.60
Fc Twente,Nikola Gjorgjev,2,80,28,0,0,6.60
Az Alkmaar,Ondřej Mihálik,0,50,8,0,0,6.60
Fc Dordrecht,Andreas Calcan,0,100,1,0,0,6.60
Roda Jc Kerkrade,Célestin Djim,0,80,4,0,0,6.60
Heerenveen,Nicolai Naess,1,86,171,0,0,6.60
Vitesse,Lars Ten Teije,0,50,2,0,0,6.60
Groningen,Michael Breij,0,90,9,0,0,6.60
Roda Jc Kerkrade,Jannes Vansteenkiste,10,72,607,2,0,6.60
Sparta Rotterdam,Michel Breuer,2,73,442,1,0,6.59
Vvv Venlo,Ralf Seuntjens,33,72,813,2,1,6.59
Pec Zwolle,Rick Dekker,14,85,955,1,0,6.59
Groningen,Todd Kane,3,70,161,0,0,6.59
Sparta Rotterdam,Deroy Duarte,14,78,372,1,3,6.58
Nac Breda,Paolo Fernandes,7,81,260,0,1,6.58
Pec Zwolle,Nicolás Freire,7,76,471,2,2,6.58
Fc Twente,Marko Kvasina,2,48,43,0,0,6.58
Fc Twente,Alexander Laukart,1,70,46,0,0,6.58
Willem Ii Tilburg,Timon Wellenreuther,0,45,190,0,0,6.58
Nac Breda,Gianluca Nijholt,1,82,334,0,0,6.58
Heracles Almelo,Sebastian Jakubiak,4,90,464,1,1,6.58
Excelsior,Jeffrey Fortes,12,78,544,0,0,6.58
Heerenveen,Wouter Van der Steen,2,63,57,1,1,6.58
Vitesse,Maikel Van der Werff,2,79,304,1,0,6.58
Willem Ii Tilburg,Mohammed El Hankouri,11,74,285,3,0,6.57
Groningen,Kasper Larsen,2,84,262,0,0,6.57
Psv Eindhoven,Sam Lammers,2,63,26,0,0,6.57
Fc Utrecht,Bilal Ould-Chikh,0,80,8,0,0,6.57
Az Alkmaar,Ferdy Druijf,2,86,18,0,0,6.57
Willem Ii Tilburg,Jordens Peters,1,83,369,0,0,6.56
Fc Twente,Jorn Brondeel,0,55,282,0,0,6.56
Sparta Rotterdam,George Dobson,0,79,159,0,0,6.56
Heracles Almelo,Jaroslav Navratil,3,78,92,1,0,6.56
Fc Utrecht,Anouar Kali,2,82,103,0,0,6.55
Vitesse,Luc Castaignos,8,65,126,1,1,6.55
Sparta Rotterdam,Frederik Holst,16,70,589,1,2,6.54
Ado Den Haag,Trevor David,4,75,90,0,0,6.54
Sparta Rotterdam,Ilias Alhaft,4,82,64,0,0,6.54
Roda Jc Kerkrade,Frederic Ananou,0,88,381,0,0,6.54
Excelsior,Alessandro Damen,0,50,43,0,0,6.53
Sparta Rotterdam,Paco van Moorsel,8,79,189,1,0,6.53
Excelsior,Ali Messaoud,24,80,454,5,1,6.53
Pec Zwolle,Ruben Ligeon,1,82,80,0,0,6.53
Sparta Rotterdam,Dalibor Volas,3,57,39,0,0,6.53
Nac Breda,Lucas Schoofs,1,83,151,0,1,6.52
Pec Zwolle,Sepp van den Berg,2,83,224,1,0,6.51
Vitesse,Lassana Faye,12,77,492,1,0,6.51
Roda Jc Kerkrade,Mario Engels,15,82,200,2,2,6.50
Ajax,Dani De Wit,0,17,1,0,0,6.50
Ajax,Jurgen Ekkelenkamp,0,100,10,0,0,6.50
Fc Twente,Mounir El Hamdaoui,1,81,44,0,0,6.50
Nac Breda,Karol Niemczycki,0,25,1,0,0,6.50
Willem Ii Tilburg,Kristofer Ingi Kristinsson,0,44,4,0,0,6.50
Fc Twente,Dejan Trajkovski,3,70,68,0,0,6.50
Fc Utrecht,Odysseus Velanas,0,50,3,0,0,6.50
Pec Zwolle,Athanasios Karagounis,0,0,0,0,0,6.50
Sparta Rotterdam,Abdou Harroui,1,79,23,0,0,6.50
Fc Twente,Rashaan Fernandes,1,73,11,0,0,6.50
Heracles Almelo,Niels Leemhuis,1,85,44,1,1,6.50
Vvv Venlo,Jens Janse,0,64,47,0,0,6.50
Fc Utrecht,Giovanni Troupee,5,79,206,1,1,6.49
Ado Den Haag,Edouard Duplan,4,77,105,0,0,6.49
Heracles Almelo,Peter van Ooijen,11,80,513,0,0,6.49
Fc Utrecht,Edson Braafheid,2,85,217,0,0,6.49
Sc Cambuur,Dan Crowley,2,79,78,0,0,6.49
Fc Twente,Isaac Buckley-Ricketts,0,77,17,0,0,6.47
Ado Den Haag,Bas Kuipers,0,75,63,0,0,6.47
Nac Breda,Richelor Sprangers,0,67,10,0,0,6.46
Pec Zwolle,Erik Israelsson,1,61,28,0,0,6.46
