Team,Name,Goal conversion percentage,Total shots,Successful dribbles,Big chances missed,Goals,Rating
Bournemouth,Eunan O'Kane,0,5,10,1,0,6.52
Leicester City,Andrej Kramarić,0,1,1,1,0,6.50
Tottenham,Joshua Onomah,0,3,1,0,0,6.50
West Bromwich Albion,Tyler Roberts,0,0,1,0,0,6.50
Aston Villa,José Ángel Crespo,0,0,0,0,0,6.50
Bournemouth,Tyrone Mings,0,0,0,0,0,6.50
Sunderland,Wes Brown,0,0,3,0,0,6.50
Swansea City,Matt Grimes,0,0,0,0,0,6.50
Manchester United,Will Keane,0,0,0,0,0,6.50
Norwich City,Gary Hooper,0,1,0,0,0,6.50
Crystal Palace,Jonathan Williams,0,0,0,0,0,6.50
Bournemouth,Tokelo Rantie,0,0,0,0,0,6.50
Southampton,Harrison Reed,0,0,0,0,0,6.50
Everton,Callumm Connolly,0,0,0,0,0,6.50
Newcastle United,Jamie Sterry,0,0,0,0,0,6.50
Everton,Steven Pienaar,0,1,3,0,0,6.50
Bournemouth,Shaun MacDonald,0,0,0,0,0,6.50
Stoke City,Dionatan Teixeira,0,0,0,0,0,6.50
Sunderland,Rees Greenwood,0,0,1,0,0,6.50
Aston Villa,Aly Cissokho,0,3,4,0,0,6.49
Sunderland,Danny Graham,0,4,0,1,0,6.49
Manchester United,Memphis Depay,5,39,28,5,2,6.49
Norwich City,Martin Olsson,14,7,6,0,1,6.49
Newcastle United,Gabriel Obertan,0,3,1,0,0,6.48
Aston Villa,Jordan Lyden,0,1,0,0,0,6.48
Swansea City,Jefferson Montero,0,12,41,2,0,6.47
Manchester United,Andreas Pereira,0,0,4,0,0,6.47
West Ham United,Darren Randolph,0,1,1,0,0,6.47
Aston Villa,Adama Traoré,0,1,25,0,0,6.46
Liverpool,Jon Flanagan,0,0,2,0,0,6.46
Norwich City,Matt Jarvis,14,7,6,1,1,6.46
Newcastle United,Florian Thauvin,0,5,11,0,0,6.45
Chelsea,Matthew Miazga,0,0,0,0,0,6.45
Newcastle United,Yoan Gouffran,0,2,1,1,0,6.44
Norwich City,Vadis Odjidja-Ofoe,0,2,6,0,0,6.44
West Bromwich Albion,Jonathan Leko,0,0,11,0,0,6.44
Aston Villa,Scott Sinclair,15,13,26,2,2,6.44
West Ham United,Carl Jenkinson,40,5,7,0,2,6.42
Crystal Palace,Fraizer Campbell,0,4,3,2,0,6.42
Manchester City,Manu García,0,0,0,0,0,6.40
Norwich City,Kyle Lafferty,0,0,0,0,0,6.40
Manchester United,Nick Powell,0,0,0,0,0,6.40
Swansea City,Marvin Emnes,0,0,0,0,0,6.40
Leicester City,Joe Dodoo,0,0,0,0,0,6.40
Aston Villa,Charles N'Zogbia,0,0,1,0,0,6.40
Watford,Nordin Amrabat,0,4,14,1,0,6.40
Everton,Leon Osman,0,3,0,0,0,6.39
Norwich City,Ivo Pinto,0,0,8,0,0,6.38
Stoke City,Marc Wilson,0,0,0,0,0,6.38
Watford,Víctor Ibarbo,0,0,0,0,0,6.35
Chelsea,Tammy Abraham,0,1,1,0,0,6.35
Newcastle United,Ivan Toney,0,0,0,0,0,6.35
Aston Villa,Kieran Richardson,0,6,4,1,0,6.35
Leicester City,Nathan Dyer,33,3,8,0,1,6.31
Liverpool,Connor Randall,0,1,0,0,0,6.30
Bournemouth,Ryan Allsop,0,0,0,0,0,6.30
Manchester United,Paddy McNair,0,3,0,0,0,6.29
Stoke City,Jakob Haugaard,0,0,0,0,0,6.28
Norwich City,Steven Whittaker,17,6,5,0,1,6.26
Bournemouth,Adam Federici,0,0,0,0,0,6.23
Watford,Giedrius Arlauskis,0,0,0,0,0,6.20
Crystal Palace,Hiram Boateng,0,0,0,0,0,6.20
Liverpool,Ádám Bogdán,0,0,0,0,0,6.10
Liverpool,Pedro Chirivella,0,0,0,0,0,6.00
Everton,Kieran Dowell,0,0,2,0,0,5.90
Liverpool,João Teixeira,0,0,0,0,0,0.00
Watford,Obbi Oulare,0,0,0,0,0,0.00
West Bromwich Albion,Samuel Field,0,0,0,0,0,0.00
West Ham United,Josh Cullen,0,0,0,0,0,0.00
Aston Villa,Rushian Hepburn-Murphy,0,0,0,0,0,0.00
Manchester United,James Weir,0,0,0,0,0,0.00
