Team,Name,Key passes,Accurate passes percentage,Accurate passes,Assists,Big chances created,Rating
As Monaco,Paul Nardi,0,74,25,0,0,6.95
Olympique De Marseille,Rolando,2,87,797,0,0,6.95
Lorient,Raphaël Guerreiro,24,84,1117,2,3,6.95
Bordeaux,Mathieu Debuchy,3,77,228,0,0,6.94
Bastia,Mathieu Peybernes,3,74,527,0,1,6.94
Stade Rennais,Cheikh M'Bengue,9,83,787,0,2,6.94
Olympique De Marseille,Steven Fletcher,16,74,200,2,4,6.94
Stade Rennais,Pedro Mendes,6,83,740,0,0,6.94
Lorient,Yann Jouffre,36,83,1013,5,5,6.94
Saint Etienne,Vincent Pajot,14,83,697,1,3,6.94
Troyes,Matthieu Saunier,5,84,904,0,1,6.94
Bordeaux,Jérôme Prior,0,54,214,0,0,6.94
Angers,Cheikh N'Doye,25,66,747,4,3,6.94
Gfc Ajaccio,David Ducourtioux,37,76,1118,3,1,6.94
Lille Osc,Eric Bauthéac,27,73,566,1,4,6.94
Stade Rennais,Abdoulaye Doucouré,21,86,489,2,2,6.93
Lorient,Majeed Waris,20,79,292,3,3,6.93
Ogc Nice,Alassane Pléa,13,77,382,4,5,6.93
Lorient,Benjamin Moukandjo,20,73,476,1,3,6.93
Lille Osc,Vincent Enyeama,1,54,525,0,0,6.93
Stade De Reims,Antoine Devaux,20,82,1129,1,1,6.93
Stade Rennais,Gélson Fernandes,8,88,1374,1,0,6.92
Guingamp,Yannis Salibur,30,75,397,6,5,6.92
Troyes,Karim Azamoum,15,77,275,1,2,6.92
Stade Rennais,Sylvain Armand,13,81,1403,1,3,6.92
Gfc Ajaccio,Mohamed Larbi,45,81,885,3,4,6.92
Lorient,Lamine Koné,2,82,505,0,0,6.92
Caen,Julien Féret,72,74,1184,8,13,6.92
Toulouse,Marcel Tisserand,14,77,879,0,1,6.92
Lille Osc,Sébastien Corchia,23,75,530,2,0,6.92
Saint Etienne,Benoît Assou-Ekotto,11,71,581,0,1,6.92
Stade De Reims,Jaba Kankava,15,81,982,1,1,6.91
Toulouse,Issa Diop,3,75,557,0,1,6.91
Paris Saint Germain,Kevin Trapp,0,81,614,0,0,6.91
Toulouse,Alexis Blin,11,79,583,0,0,6.91
Toulouse,Tongo Doumbia,12,83,785,1,2,6.91
Guingamp,Moustapha Diallo,8,76,580,2,0,6.91
Caen,Emmanuel Imorou,8,70,286,1,3,6.91
As Monaco,Nabil Dirar,30,73,461,9,7,6.91
Toulouse,Étienne Didot,28,71,793,2,2,6.90
Olympique Lyonnais,Anthony Lopes,0,67,600,0,0,6.90
Caen,Rémy Vercoutre,0,52,496,0,0,6.90
Olympique De Marseille,Yohann Pelé,0,84,49,0,0,6.90
Olympique De Marseille,Jacques-Alaixys Romao,6,84,693,1,0,6.90
Ogc Nice,Olivier Boscagli,2,84,441,0,1,6.90
Ogc Nice,Vincent Koziello,34,91,1591,6,3,6.90
Stade De Reims,Hamari Traore,34,76,1009,1,1,6.90
Toulouse,Oscar Trejo,55,76,883,4,14,6.90
As Monaco,Ricardo Carvalho,3,88,1187,0,0,6.90
Gfc Ajaccio,Khalid Boutaïb,31,72,488,1,1,6.90
Bordeaux,Pablo Nascimento Castro,2,82,519,0,0,6.89
Fc Nantes,Wilfried Moimbé,9,71,337,1,1,6.89
Saint Etienne,Kévin Théophile-Catherine,14,71,544,1,2,6.89
Lorient,Didier N'Dong,16,87,1502,1,0,6.89
Angers,Thomas Mangani,60,77,1241,4,10,6.89
Troyes,Quentin Othon,2,76,211,0,0,6.89
Gfc Ajaccio,Kader Mangane,14,74,758,1,2,6.89
Stade De Reims,Mickael Tacalfred,1,82,476,0,0,6.89
Troyes,Matthieu Dreyer,0,60,237,0,0,6.88
Olympique De Marseille,Rémy Cabella,49,87,1324,3,9,6.88
Gfc Ajaccio,Gregory Pujol,14,72,229,0,0,6.88
Toulouse,Jean-Armel Kana-Biyik,4,85,550,0,1,6.88
Troyes,Chaouki Ben Saada,18,77,360,1,1,6.88
Saint Etienne,Jérémy Clément,11,86,1118,1,0,6.88
Angers,Abdoul Camara,17,78,309,0,1,6.88
Fc Nantes,Emiliano Sala,31,69,400,3,5,6.87
Bordeaux,Frédéric Guilbert,7,79,834,0,1,6.87
As Monaco,Wallace,3,78,745,0,0,6.87
Fc Nantes,Lorik Cana,3,79,599,0,0,6.87
Lille Osc,Rio Mavuba,11,83,1167,0,0,6.87
Olympique Lyonnais,Rafael,12,82,643,2,2,6.87
Montpellier,Geoffrey Jourdren,0,48,98,0,0,6.87
Angers,Yoann Andreu,12,78,881,1,1,6.87
Bastia,Florian Marange,4,72,540,1,1,6.87
Stade Rennais,Romain Danzé,14,76,640,3,4,6.87
Bastia,Yannick Cahuzac,11,80,876,1,0,6.87
Ogc Nice,Mahamane Traore,6,88,230,2,2,6.87
Olympique Lyonnais,Jordan Ferri,47,87,1598,5,9,6.86
Lille Osc,Rony Lopes,11,77,176,1,1,6.86
Stade De Reims,Antoine Conte,2,80,340,0,1,6.86
Bastia,Jean-Louis Leca,0,46,463,0,0,6.86
Toulouse,Steeve Yago,3,81,405,0,0,6.86
Guingamp,Sloan Privat,15,58,177,1,2,6.86
Olympique Lyonnais,Sergi Darder,26,83,786,1,6,6.85
Bastia,Floyd Ayité,34,78,619,3,3,6.85
Bastia,Julian Palmieri,20,76,961,2,2,6.85
Lille Osc,Yassine Benzia,16,71,317,0,0,6.85
Stade Rennais,Giovanni Sio,29,74,560,7,9,6.85
Bordeaux,Adam Ounas,22,76,350,2,2,6.85
Angers,Grégory Bourillon,2,71,152,0,0,6.85
Stade De Reims,Abdelhamid El Kaoutari,2,78,223,0,1,6.85
Guingamp,Maxime Baca,2,74,43,0,0,6.85
Saint Etienne,Nolan Roux,21,71,338,2,3,6.85
Olympique Lyonnais,Jérémy Morel,27,80,1107,1,5,6.85
Toulouse,Martin Braithwaite,27,79,505,0,6,6.84
Gfc Ajaccio,Jeremie Brechet,2,81,710,0,0,6.84
Fc Nantes,Oswaldo Vizcarrondo,2,75,784,0,0,6.84
Bordeaux,Diego Rolán,32,83,735,4,4,6.84
Lorient,Pape Paye,2,83,223,0,0,6.84
Lorient,Jimmy Cabot,28,74,477,4,7,6.84
As Monaco,Danijel Subašić,1,54,457,0,0,6.84
Olympique Lyonnais,Clément Grenier,18,77,579,3,0,6.84
Montpellier,Ramy Bensebaini,2,76,478,0,1,6.84
Troyes,Babacar Guèye,9,74,133,2,1,6.84
Stade De Reims,Mohamed Fofana,2,85,324,2,1,6.83
Montpellier,Jérôme Roussillon,25,81,799,3,6,6.83
Saint Etienne,Renaud Cohade,21,73,472,2,4,6.83
Montpellier,Laurent Pionnier,2,53,327,0,1,6.83
Gfc Ajaccio,Jerome Le Moigne,12,80,1000,1,0,6.83
As Monaco,Andrea Raggi,6,79,792,1,2,6.83
As Monaco,Elderson Echiejile,9,75,456,1,2,6.83
Lorient,Rafidine Abdullah,6,86,349,0,1,6.83
Toulouse,Pantxi Sirieix,3,73,33,2,1,6.83
Olympique De Marseille,Lucas Silva,9,85,624,0,1,6.83
Lorient,Benjamin Jeannot,19,74,491,1,2,6.83
Bastia,Gaël Danic,54,70,724,4,9,6.82
Toulouse,Somalia,12,79,573,2,2,6.82
Guingamp,Jonathan Martins Pereira,26,80,971,5,6,6.82
Stade De Reims,Diego,28,70,368,3,6,6.82
Troyes,Thomas Ayasse,4,78,422,0,0,6.82
Montpellier,Souleymane Camara,21,70,421,6,4,6.82
Bastia,Francois Modesto,6,73,755,0,0,6.82
Troyes,Charles Traoré,2,70,127,0,1,6.82
Caen,Chaker Alhadhur,4,83,237,0,0,6.82
Stade De Reims,Alexis Peuget,6,78,292,0,0,6.82
Guingamp,Jimmy Briand,44,74,761,7,12,6.82
Ogc Nice,Rémi Walter,6,89,366,0,0,6.82
Montpellier,Kévin Bérigaud,11,76,247,1,3,6.82
Stade De Reims,Gaëtan Charbonnier,21,72,400,1,4,6.81
Troyes,Rincon,2,81,265,0,0,6.81
Troyes,Corentin Jean,43,79,584,1,5,6.81
Olympique De Marseille,Steve Mandanda,0,64,777,0,0,6.81
Lille Osc,Benjamin Pavard,4,75,192,0,0,6.81
Bordeaux,André Poko,17,72,525,1,1,6.81
Fc Nantes,Kolbeinn Sigthorsson,12,72,416,0,1,6.80
Saint Etienne,Valentin Eysseric,43,77,601,4,3,6.80
Bordeaux,Malcom,12,84,151,1,3,6.80
Bordeaux,Gaëtan Laborde,0,0,0,0,0,6.80
Troyes,Mahamadou N'Diaye,0,83,5,0,0,6.80
Saint Etienne,Fabien Lemoine,16,85,1347,1,1,6.80
Toulouse,Yann Bodiger,8,76,516,0,0,6.80
Stade Rennais,Nicolas Janvier,2,60,15,0,0,6.80
Fc Nantes,Remi Gomis,6,87,571,0,0,6.80
Lille Osc,Florent Balmont,15,85,1091,1,2,6.80
Angers,Ismaël Traoré,3,84,912,0,1,6.79
As Monaco,Bernardo Silva,45,83,715,1,7,6.79
Bordeaux,Lamine Sané,2,85,434,0,0,6.79
Gfc Ajaccio,Alassane Toure,7,71,236,0,2,6.79
Lorient,François Bellugou,9,87,1164,1,1,6.79
Caen,Nicolas Seube,15,79,618,1,0,6.79
Fc Nantes,Rémy Riou,1,58,517,0,0,6.79
Lorient,Lamine Gassama,12,80,963,1,2,6.79
Toulouse,Pavle Ninkov,4,73,123,1,2,6.79
Fc Nantes,Adryan,30,76,390,2,6,6.79
Angers,Alexandre Letellier,2,56,229,0,0,6.79
Gfc Ajaccio,Damjan Đoković,46,73,831,4,1,6.79
Stade De Reims,Prince Oniangué,12,83,719,2,2,6.79
As Monaco,Stephan El Shaarawy,9,84,225,0,3,6.78
Ogc Nice,Yoan Cardinale,0,61,340,0,0,6.78
Caen,Alaeddine Yahia,4,69,513,0,0,6.78
Caen,Ismaël Diomandé,7,82,297,0,0,6.78
As Monaco,Adama Traoré,2,88,164,1,1,6.78
Stade Rennais,Edson Mexer,0,82,457,0,0,6.78
Paris Saint Germain,Christopher Nkunku,2,94,251,0,0,6.78
Saint Etienne,Pierre-Yves Polomat,6,74,305,0,0,6.78
Stade Rennais,Pedro Henrique,12,73,265,1,1,6.78
Bastia,Seko Fofana,16,86,985,2,1,6.78
Angers,Gael Angoula,7,72,276,0,1,6.78
Toulouse,Uroš Spajić,0,79,335,0,0,6.78
Olympique De Marseille,Romain Alessandrini,15,77,341,4,4,6.77
Gfc Ajaccio,Alexandre Coeff,22,70,647,2,2,6.77
Bastia,Alexander Djiku,4,69,374,0,1,6.77
Gfc Ajaccio,Pablo Martinez,6,76,635,1,0,6.77
Troyes,Dušan Veškovac,0,87,431,0,0,6.77
Bordeaux,Enzo Crivelli,16,73,272,4,5,6.77
Lorient,Hamadou Karamoko,1,87,67,0,0,6.77
Olympique De Marseille,Antoine Rabillard,0,56,10,0,0,6.77
Troyes,Mory Kone,1,85,98,1,0,6.77
Bordeaux,Thomas Touré,15,76,244,1,5,6.77
Stade De Reims,Thievy Bifouma,10,73,188,1,2,6.76
As Monaco,Guido Carrillo,10,66,350,2,3,6.76
Bordeaux,Paul Bernardoni,0,42,238,0,0,6.76
Gfc Ajaccio,Issiaga Sylla,31,72,819,4,3,6.76
Stade De Reims,Atila Turan,3,70,179,0,0,6.76
Paris Saint Germain,Ezequiel Lavezzi,10,86,184,0,0,6.76
Caen,Alexandre Raineau,0,64,96,0,0,6.76
Angers,Vincent Manceau,13,77,647,1,0,6.76
Bordeaux,Maxime Poundjé,4,82,401,1,2,6.76
As Monaco,Ivan Cavaleiro,8,85,111,0,2,6.76
Guingamp,Jonas Lössl,1,53,533,0,0,6.75
Saint Etienne,Alexander Søderlund,12,69,125,2,1,6.75
Montpellier,Paul Lasne,2,86,221,0,0,6.75
Caen,Dennis Appiah,27,67,620,1,2,6.75
Toulouse,François Moubandje,14,70,511,0,0,6.75
Montpellier,Joris Marveaux,0,82,212,0,0,6.74
Stade De Reims,Jordan Siebatcheu,9,69,145,3,4,6.74
Stade De Reims,Franck Signorino,17,75,798,2,0,6.74
Toulouse,Adrien Regattin,40,75,562,4,7,6.74
Angers,Gilles Sunu,28,77,524,1,1,6.73
Ogc Nice,Mickaël Le Bihan,3,75,39,1,1,6.73
Saint Etienne,Robert Berić,6,73,129,0,0,6.73
Stade Rennais,Abdoulaye Diallo,0,70,88,0,0,6.73
Fc Nantes,Alejandro Bedoya,28,82,712,3,5,6.73
Lorient,Benjamin Lecomte,1,52,542,0,0,6.73
Olympique Lyonnais,Maxwel Cornet,23,73,353,1,2,6.73
Gfc Ajaccio,Jacques Zoua,35,78,610,2,1,6.73
Ogc Nice,Wallyson Mallmann,10,84,429,2,2,6.72
Fc Nantes,Léo Dubois,19,74,658,0,1,6.72
Stade Rennais,Ludovic Baal,16,82,645,3,4,6.72
Lille Osc,Marvin Martin,9,79,171,1,0,6.72
Montpellier,Jamel Saihi,10,81,326,0,1,6.72
Saint Etienne,Jonathan Brison,1,81,143,0,0,6.72
Olympique Lyonnais,Steed Malbranque,5,84,219,1,1,6.71
Bastia,Lassana Coulibaly,4,73,177,0,0,6.71
Toulouse,Alban Lafont,0,43,262,0,0,6.70
Guingamp,Lars Jacobsen,18,75,600,3,1,6.70
Angers,Mohamed Yattara,6,66,176,2,3,6.70
Ogc Nice,Mouez Hassen,0,47,127,0,0,6.70
Caen,Jonathan Delaplace,18,74,415,2,4,6.70
As Monaco,Anthony Martial,4,69,41,1,2,6.70
Olympique De Marseille,Lucas Ocampos,7,75,179,1,1,6.70
Olympique De Marseille,André Zambo Anguissa,2,79,140,0,0,6.70
Montpellier,Steve Mounié,1,86,12,0,0,6.70
Stade Rennais,Ola Toivonen,0,67,2,0,0,6.70
Lille Osc,Sehrou Guirassy,2,62,59,0,1,6.70
Bordeaux,Grégory Sertic,0,93,13,0,0,6.70
Montpellier,Anthony Mounier,1,70,74,0,0,6.70
Saint Etienne,Yohan Mollo,0,71,5,0,0,6.70
Lille Osc,Franck Béria,1,80,24,0,0,6.70
Ogc Nice,Kevin Gomis,2,91,104,0,0,6.70
Toulouse,Numan Bostan,0,59,13,0,0,6.70
As Monaco,Vagner Love,8,69,134,0,0,6.70
Fc Nantes,Ermir Lenjani,24,72,336,1,3,6.70
Angers,Guy Ngosso,1,82,50,0,0,6.70
Guingamp,Ludovic Blas,8,70,141,2,4,6.70
Stade De Reims,Grejohn Kyei,9,68,107,2,2,6.70
Caen,Vincent Bessat,34,72,647,1,2,6.70
Lorient,Vincent Le Goff,14,80,785,0,0,6.70
Bastia,Axel Ngando,16,82,437,1,4,6.70
As Monaco,Mario Pašalić,8,81,366,0,2,6.69
Stade Rennais,Kamil Grosicki,24,76,388,3,5,6.69
Caen,Jordan Leborgne,10,76,172,1,1,6.69
Stade Rennais,Jérémie Boga,12,83,263,1,3,6.69
Gfc Ajaccio,John Tshibumbu,8,70,196,0,1,6.69
Angers,Saïd Benrahma,5,77,104,0,0,6.69
Bordeaux,Abdou Traoré,1,85,204,0,0,6.69
Angers,Pierrick Capelle,19,77,388,0,1,6.69
Stade Rennais,Benoît Costil,1,56,460,0,0,6.69
Stade De Reims,David N'Gog,10,68,162,0,0,6.69
Lille Osc,Junior Tallo,13,76,241,3,2,6.69
Montpellier,Jean Deza,2,76,58,0,0,6.69
Caen,Hervé Bazile,19,66,193,3,3,6.68
Montpellier,Mamadou Ndiaye,2,81,52,1,1,6.68
Toulouse,William Matheus,8,75,327,1,3,6.68
Ogc Nice,Jonathan Correia,1,92,123,0,1,6.68
Caen,Jeff Louis,6,78,149,0,2,6.68
Troyes,Benjamin Nivet,36,80,1176,4,5,6.67
Bastia,Mehdi Mostefa,9,78,727,0,1,6.67
Olympique Lyonnais,Henri Bedimo,7,82,565,0,2,6.67
Angers,Charles Diers,4,77,146,0,1,6.67
Saint Etienne,Romain Hamouma,37,72,355,3,5,6.67
Caen,Saidi Ntibazonkiza,10,66,93,0,1,6.67
Guingamp,Julien Cardy,2,76,175,0,1,6.67
Stade De Reims,Johny Placide,1,52,258,0,1,6.67
Olympique Lyonnais,Bakary Koné,0,91,205,0,0,6.67
Olympique De Marseille,Abou Diaby,0,86,77,0,0,6.67
Stade Rennais,Yoann Gourcuff,10,87,335,0,0,6.67
Stade De Reims,Omenuke Mfulu,3,81,161,0,0,6.66
Olympique De Marseille,Brice Dja Djédjé,6,84,718,0,2,6.66
Troyes,Yoann Court,13,76,238,0,1,6.66
Olympique De Marseille,Benjamin Mendy,29,80,780,1,2,6.66
Saint Etienne,Benjamin Corgnet,11,62,151,1,2,6.66
Olympique Lyonnais,Arnold Mvuemba,4,93,258,0,0,6.66
Montpellier,Mustapha Yatabare,11,72,322,2,3,6.66
Bastia,Brandão,10,53,230,2,3,6.66
As Monaco,Farès Bahlouli,4,75,71,0,1,6.66
Fc Nantes,Yacine Bammou,16,77,503,2,3,6.66
Angers,Arnold Bouka Moutou,9,70,317,0,2,6.66
Gfc Ajaccio,Amos Youga,13,75,390,1,2,6.65
Guingamp,Benjamin Angoua,0,78,348,0,0,6.65
Olympique Lyonnais,Olivier Kemen,1,87,61,0,0,6.65
Stade De Reims,Frederic Bulot,15,81,370,0,2,6.65
Stade De Reims,Aly Ndom,4,80,140,0,0,6.65
Bastia,Jesper Hansen,0,32,33,0,0,6.65
Stade Rennais,Mehdi Zeffane,6,80,289,1,0,6.65
Montpellier,Casimir Ninga,16,76,400,4,5,6.65
Bordeaux,Cédric Carrasso,0,56,279,0,0,6.65
Troyes,Anele Ngcongca,5,84,522,0,0,6.65
Troyes,Stéphane Darbion,33,81,694,2,5,6.64
Olympique De Marseille,Georges-Kévin N'Koudou,25,82,496,3,4,6.64
Gfc Ajaccio,Issiar Dia,3,71,74,0,0,6.64
Bastia,Gilles Cioni,5,68,343,0,0,6.64
Bastia,Julien Romain,2,65,24,0,0,6.64
Olympique De Marseille,Bouna Sarr,18,80,342,1,1,6.64
Saint Etienne,Jean-Christophe Bahebeck,8,72,180,0,0,6.64
Bordeaux,Jussie,7,84,172,0,1,6.64
Ogc Nice,Niklas Hult,7,79,284,0,1,6.64
