Team,Name,Accurate passing percentage,Assists,Tackles,Successful Dribbles,Goals,Rating
West Ham United,Mark Noble,86,4,103,29,7,7.18
Sunderland,Yann M'Vila,81,4,99,15,1,7.18
Everton,Romelu Lukaku,73,6,13,41,18,7.18
Arsenal,Francis Coquelin,89,0,72,30,0,7.17
West Bromwich Albion,Jonny Evans,75,1,75,22,1,7.16
Manchester City,Gaël Clichy,81,1,28,15,0,7.16
Liverpool,Roberto Firmino,77,7,67,43,10,7.16
Liverpool,Lucas Leiva,83,1,108,14,0,7.16
Liverpool,Daniel Sturridge,78,1,3,13,8,7.16
Chelsea,Eden Hazard,86,3,21,89,4,7.15
Everton,Gareth Barry,82,1,96,18,0,7.15
Watford,Nathan Aké,73,0,79,10,1,7.14
West Ham United,Winston Reid,83,1,44,2,1,7.13
Norwich City,Timm Klose,65,0,14,2,1,7.12
Tottenham,Kieran Trippier,74,1,14,3,1,7.12
Liverpool,James Milner,77,11,69,19,5,7.11
Liverpool,Kevin Stewart,88,0,19,3,0,7.11
Arsenal,Olivier Giroud,68,6,34,11,16,7.11
Manchester City,Fernandinho,87,2,105,30,2,7.11
West Ham United,Manuel Lanzini,89,2,33,57,6,7.11
Tottenham,Jan Vertonghen,88,0,48,13,0,7.11
Arsenal,Aaron Ramsey,86,4,78,39,5,7.11
Liverpool,Alberto Moreno,81,4,92,16,1,7.10
Arsenal,Nacho Monreal,85,3,79,16,0,7.09
West Bromwich Albion,James Morrison,83,3,26,22,3,7.09
Southampton,Dušan Tadić,73,12,37,37,7,7.09
Southampton,Sadio Mané,81,6,54,77,11,7.09
Aston Villa,Jores Okore,81,0,37,3,0,7.09
Liverpool,Dejan Lovren,85,0,34,1,0,7.09
Swansea City,Jack Cork,84,2,77,32,1,7.09
Bournemouth,Harry Arter,86,0,57,22,1,7.09
Manchester United,Antonio Valencia,88,3,27,16,0,7.09
Chelsea,César Azpilicueta,82,3,114,6,2,7.08
West Ham United,Cheikhou Kouyaté,80,2,95,29,5,7.08
Southampton,José Fonte,84,1,53,2,2,7.08
Manchester United,Chris Smalling,82,1,55,12,0,7.08
Crystal Palace,Brede Hangeland,86,0,10,6,0,7.07
Southampton,Cédric Soares,68,2,70,18,0,7.07
Tottenham,Kyle Walker,78,3,87,17,1,7.07
Liverpool,Mamadou Sakho,88,0,30,8,1,7.06
Tottenham,Danny Rose,79,3,67,28,1,7.06
Liverpool,Emre Can,81,0,79,39,1,7.05
Chelsea,Pedro,84,2,37,52,7,7.05
Stoke City,Marko Arnautović,79,6,53,60,11,7.05
Stoke City,Giannelli Imbula,88,0,14,61,2,7.05
Liverpool,Steven Caulker,69,0,2,0,0,7.05
Chelsea,Nemanja Matić,88,2,84,38,2,7.05
West Ham United,Andy Carroll,62,2,9,7,9,7.05
Tottenham,Dele Alli,76,9,71,30,10,7.04
Southampton,Steven Davis,84,3,56,20,5,7.04
Tottenham,Eric Dier,83,2,80,8,3,7.03
Crystal Palace,Scott Dann,75,1,35,10,5,7.03
Everton,James McCarthy,87,2,79,7,2,7.03
West Ham United,Michail Antonio,70,3,37,47,8,7.03
Leicester City,Robert Huth,72,0,41,3,3,7.03
Watford,Odion Ighalo,76,3,27,49,15,7.02
Stoke City,Jack Butland,50,0,1,2,0,7.02
Tottenham,Érik Lamela,79,9,81,40,5,7.02
Chelsea,Bertrand Traoré,83,1,9,9,2,7.02
Bournemouth,Steve Cook,81,0,33,3,4,7.01
Liverpool,Adam Lallana,82,6,59,42,4,7.01
Arsenal,Petr Čech,59,0,0,2,0,7.01
Southampton,Oriol Romeu,85,0,77,16,1,7.01
Manchester City,Aleksandar Kolarov,79,3,34,24,3,7.01
Leicester City,Wes Morgan,74,0,51,10,2,7.01
West Ham United,Mauro Zárate,85,0,25,21,3,7.00
Southampton,Victor Wanyama,82,1,94,23,1,7.00
Arsenal,Alex Iwobi,86,2,8,16,2,7.00
Arsenal,Danny Welbeck,77,2,11,14,4,7.00
West Bromwich Albion,Serge Gnabry,86,0,0,1,0,7.00
Tottenham,Kevin Wimmer,89,0,5,0,0,7.00
West Bromwich Albion,Sebastien Pocognoli,63,1,0,0,0,7.00
Manchester United,Morgan Schneiderlin,90,0,71,9,1,7.00
Swansea City,Federico Fernández,85,1,58,4,1,7.00
Stoke City,Philipp Wollscheid,85,0,74,11,0,7.00
Sunderland,Younès Kaboul,68,1,43,15,0,7.00
Manchester United,Michael Carrick,86,0,43,8,0,6.99
Everton,Tom Cleverley,83,4,47,13,2,6.99
Sunderland,Vito Mannone,40,0,0,0,0,6.99
Bournemouth,Andrew Surman,85,3,51,16,0,6.99
Aston Villa,Carlos Sánchez,81,0,53,17,0,6.99
Norwich City,Robbie Brady,71,2,101,52,3,6.98
Sunderland,Jermain Defoe,76,1,17,18,15,6.98
Liverpool,Kolo Touré,82,0,22,7,1,6.98
Liverpool,Martin Škrtel,85,0,23,2,1,6.98
Swansea City,Gylfi Sigurðsson,79,3,42,24,11,6.98
Liverpool,Christian Benteke,66,3,8,14,9,6.98
Newcastle United,Jack Colback,85,1,81,7,1,6.98
Bournemouth,Simon Francis,79,4,105,30,0,6.98
Sunderland,Adam Johnson,77,5,10,14,2,6.98
Watford,Heurelho Gomes,46,0,2,0,0,6.98
Everton,John Stones,89,0,46,23,0,6.98
Manchester City,Bacary Sagna,83,3,50,5,0,6.98
Manchester United,Timothy Fosu-Mensah,73,1,12,2,0,6.97
Sunderland,Patrick van Aanholt,77,3,85,46,4,6.97
West Ham United,James Tomkins,79,0,62,5,0,6.96
Bournemouth,Junior Stanislas,78,2,29,32,3,6.96
Chelsea,Diego Costa,78,6,21,40,12,6.96
West Ham United,James Collins,75,0,18,3,0,6.96
Manchester United,Ander Herrera,84,2,56,19,3,6.96
Manchester United,Bastian Schweinsteiger,86,0,36,13,1,6.96
Newcastle United,Karl Darlow,44,0,1,0,0,6.96
Chelsea,Oscar,81,3,62,25,3,6.95
Swansea City,Stephen Kingsley,76,1,5,6,0,6.95
Everton,Leighton Baines,82,1,34,4,2,6.95
West Bromwich Albion,Gareth McAuley,69,0,45,9,1,6.95
Swansea City,Kyle Bartley,79,0,9,1,0,6.95
Leicester City,Marc Albrighton,64,6,65,51,2,6.95
Arsenal,Héctor Bellerín,86,5,57,63,1,6.95
Newcastle United,Chancel Mbemba,77,0,77,20,0,6.95
Crystal Palace,Jason Puncheon,80,3,54,46,2,6.95
Aston Villa,Rudy Gestede,57,2,11,11,5,6.94
Aston Villa,Ashley Westwood,83,2,62,8,2,6.94
Watford,Étienne Capoue,79,1,95,49,0,6.94
Southampton,Cuco Martina,74,1,37,1,1,6.94
Southampton,Shane Long,67,4,15,12,10,6.94
Arsenal,Joel Campbell,79,2,26,17,3,6.94
Crystal Palace,Damien Delaney,73,3,31,4,2,6.94
Leicester City,Danny Simpson,72,0,52,9,0,6.94
Liverpool,Cameron Brannagan,94,0,5,2,0,6.93
Watford,Ben Watson,78,0,71,4,2,6.93
Manchester City,Wilfried Bony,78,3,9,11,4,6.93
Manchester United,Juan Mata,89,5,30,30,6,6.93
Swansea City,Sung-Yueng Ki,91,1,32,11,2,6.93
Bournemouth,Matt Ritchie,76,6,54,19,4,6.92
Watford,José Jurado,84,0,37,52,0,6.92
Manchester United,Luke Shaw,86,1,9,6,0,6.92
Stoke City,Erik Pieters,78,1,116,8,0,6.92
Manchester City,Fernando,89,0,60,16,2,6.92
Swansea City,Àngel Rangel,80,0,43,13,0,6.91
Sunderland,Jan Kirchhoff,69,0,51,11,0,6.91
Newcastle United,Georginio Wijnaldum,85,5,38,50,11,6.91
Chelsea,Kurt Zouma,80,1,30,4,1,6.91
Manchester City,Fabian Delph,86,0,26,24,2,6.91
Stoke City,Phil Bardsley,77,1,31,3,0,6.91
West Bromwich Albion,Claudio Yacob,78,1,108,9,0,6.91
Norwich City,Dieumerci Mbokani,69,1,11,22,7,6.90
West Ham United,Adrián,51,0,0,0,0,6.90
Watford,Alessandro Diamanti,71,0,3,1,0,6.90
Crystal Palace,Sullay Kaikai,92,0,2,0,0,6.90
Manchester United,Donald Love,73,0,4,2,0,6.90
Sunderland,Adam Matthews,85,0,2,1,0,6.90
Swansea City,Jay Fulton,100,0,3,0,0,6.90
Everton,Tony Hibbert,82,0,1,0,0,6.90
Manchester United,Phil Jones,85,0,9,2,0,6.90
Stoke City,Glenn Whelan,87,1,71,10,0,6.90
Leicester City,Kasper Schmeichel,36,0,1,1,0,6.90
Tottenham,Hugo Lloris,64,0,2,0,0,6.90
West Ham United,Angelo Ogbonna,79,0,43,8,0,6.90
Manchester City,Kelechi Iheanacho,77,1,14,13,8,6.89
Everton,Kevin Mirallas,83,2,14,19,4,6.89
Swansea City,André Ayew,82,2,55,28,12,6.89
Watford,Sebastian Prödl,74,0,23,0,2,6.89
Swansea City,Jordi Amat,80,0,7,2,0,6.89
Bournemouth,Lee Tomlin,73,0,6,6,0,6.88
Liverpool,Joe Allen,84,1,28,7,2,6.88
Aston Villa,Ciaran Clark,76,0,24,9,1,6.88
Arsenal,Per Mertesacker,89,0,27,3,0,6.88
Manchester City,Eliaquim Mangala,87,0,32,5,0,6.88
Chelsea,John Mikel Obi,90,1,52,20,0,6.87
Chelsea,Kenedy,86,0,14,26,1,6.87
Watford,Almen Abdi,82,0,83,12,2,6.87
Manchester United,Marcos Rojo,73,1,43,4,0,6.87
Liverpool,Danny Ings,76,0,1,2,2,6.87
Leicester City,Andy King,78,1,27,7,2,6.87
Aston Villa,Jordan Amavi,79,2,36,25,0,6.86
Crystal Palace,Mile Jedinak,72,0,50,5,0,6.86
Bournemouth,Adam Smith,84,0,71,46,2,6.86
Manchester City,Samir Nasri,94,2,11,6,2,6.86
Everton,Muhamed Bešić,86,0,26,14,0,6.86
Chelsea,Branislav Ivanović,83,2,66,10,2,6.86
Swansea City,Leroy Fer,84,2,21,5,0,6.85
Newcastle United,Vurnon Anita,77,3,74,8,1,6.85
Manchester United,Matteo Darmian,79,0,84,11,1,6.85
Manchester United,David De Gea,57,0,1,0,0,6.85
Newcastle United,Aleksandar Mitrović,72,4,24,16,9,6.85
Arsenal,Alex Oxlade-Chamberlain,82,0,23,36,1,6.85
Norwich City,Alexander Tettey,84,0,48,15,2,6.85
Sunderland,DeAndre Yedlin,68,1,39,22,0,6.85
Sunderland,Jordan Pickford,31,0,0,0,0,6.85
Southampton,Gastón Ramírez,87,1,2,2,0,6.85
Newcastle United,Cheik Tiote,86,0,48,15,0,6.85
Liverpool,Nathaniel Clyne,79,0,84,23,1,6.85
Chelsea,Gary Cahill,84,1,22,3,2,6.85
Arsenal,Mohamed Elneny,93,1,10,4,0,6.85
Arsenal,Calum Chambers,84,0,8,5,0,6.84
Everton,Tim Howard,58,0,1,1,0,6.84
Southampton,Matt Targett,77,1,20,5,0,6.84
Aston Villa,Micah Richards,85,1,41,28,1,6.84
West Ham United,Alex Song,85,0,41,7,0,6.84
Manchester City,Joe Hart,53,0,1,1,0,6.84
Newcastle United,Andros Townsend,81,2,29,31,4,6.84
Bournemouth,Sylvain Distin,83,0,19,6,0,6.84
West Bromwich Albion,Craig Dawson,62,0,59,8,4,6.84
Crystal Palace,Connor Wickham,67,3,13,8,5,6.84
Bournemouth,Charlie Daniels,80,5,75,57,3,6.84
Norwich City,Wesley Hoolahan,82,8,27,34,4,6.84
Newcastle United,Paul Dummett,69,0,54,7,1,6.83
Watford,Miguel Britos,66,0,25,7,0,6.83
Norwich City,Youssouf Mulumbu,89,0,21,5,0,6.83
Stoke City,Xherdan Shaqiri,82,6,19,36,3,6.83
Everton,Aaron Lennon,81,0,35,26,5,6.83
Everton,Arouna Koné,84,4,25,24,5,6.83
Liverpool,Sheyi Ojo,86,3,9,13,0,6.83
Southampton,Fraser Forster,51,0,0,1,0,6.83
Aston Villa,Libor Kozák,63,0,3,2,0,6.83
Everton,Matthew Pennington,83,0,1,3,0,6.83
Chelsea,Asmir Begović,47,0,0,0,0,6.82
Tottenham,Ben Davies,76,2,32,6,0,6.82
Crystal Palace,Joel Ward,71,1,62,18,2,6.82
Swansea City,Bafétimbi Gomis,80,0,7,23,6,6.82
West Ham United,Aaron Cresswell,77,4,38,12,2,6.82
Sunderland,Jordi Gomez,86,0,9,1,0,6.82
West Bromwich Albion,Ben Foster,42,0,0,0,0,6.82
West Ham United,Enner Valencia,75,2,19,15,4,6.82
Swansea City,Łukasz Fabiański,58,1,0,0,0,6.81
Southampton,Ryan Bertrand,80,3,43,17,1,6.81
Bournemouth,Dan Gosling,84,1,73,37,3,6.81
Watford,Craig Cathcart,70,0,45,8,1,6.81
Norwich City,Ryan Bennett,74,0,20,1,0,6.81
Manchester City,Jesús Navas,83,7,29,48,0,6.81
Everton,Gerard Deulofeu,74,8,16,46,2,6.81
Leicester City,Leonardo Ulloa,70,2,27,11,6,6.81
Arsenal,Mathieu Flamini,87,0,30,2,0,6.81
Newcastle United,Jamaal Lascelles,80,0,12,3,2,6.81
West Bromwich Albion,Chris Brunt,70,3,28,14,0,6.80
Aston Villa,Jordan Veretout,83,5,32,11,0,6.80
Stoke City,Bojan Krkić,84,1,18,47,7,6.80
Bournemouth,Joshua King,77,2,29,45,6,6.80
Swansea City,Leon Britton,88,0,41,16,0,6.80
Liverpool,Divock Origi,75,1,5,14,5,6.80
Manchester City,Willy Caballero,53,0,0,0,0,6.80
Arsenal,Mathieu Debuchy,75,0,9,1,0,6.80
Chelsea,Ruben Loftus-Cheek,88,0,11,10,1,6.80
Everton,Tom Davies,78,0,1,2,0,6.80
Chelsea,Jake Clarke-Salter,100,0,2,0,0,6.80
West Bromwich Albion,Sandro,64,0,10,5,0,6.80
Swansea City,Kristoffer Nordfeldt,72,0,0,0,0,6.80
West Bromwich Albion,Callum McManaman,88,1,6,14,0,6.80
Aston Villa,Kevin Toner,72,1,10,0,0,6.80
Southampton,Kelvin Davis,38,0,0,0,0,6.80
Crystal Palace,James McArthur,85,2,55,10,2,6.80
Norwich City,Jonathan Howson,75,4,76,28,3,6.80
Manchester United,Anthony Martial,77,4,21,84,11,6.80
Crystal Palace,Yannick Bolasie,73,3,26,75,5,6.80
Southampton,Jordy Clasie,82,0,42,4,0,6.80
Everton,Joel Robles,46,0,0,1,0,6.79
Aston Villa,Joleon Lescott,77,0,35,7,1,6.79
Norwich City,Graham Dorrans,86,1,23,17,0,6.79
Newcastle United,Tim Krul,56,0,0,0,0,6.79
Everton,Bryan Oviedo,81,1,41,8,0,6.79
Stoke City,Marco van Ginkel,82,0,28,5,0,6.79
Watford,José Holebas,74,0,25,22,0,6.78
Manchester United,Marcus Rashford,77,2,7,9,5,6.78
Southampton,James Ward-Prowse,84,4,14,6,2,6.78
Stoke City,Ryan Shawcross,73,0,43,5,0,6.78
West Ham United,Pedro Obiang,79,1,42,13,0,6.78
Manchester City,Pablo Zabaleta,85,1,43,3,0,6.78
Bournemouth,Callum Wilson,73,0,5,7,5,6.78
Stoke City,Charlie Adam,75,1,18,10,1,6.78
Stoke City,Stephen Ireland,84,1,10,2,0,6.78
Leicester City,Jeffrey Schlupp,73,2,46,41,1,6.77
Everton,Brendon Galloway,81,1,50,7,0,6.77
West Bromwich Albion,James Chester,69,0,32,3,0,6.77
Sunderland,Steven Fletcher,62,0,11,7,4,6.77
Arsenal,Theo Walcott,80,2,11,25,5,6.77
Crystal Palace,Lee Chung-yong,86,0,15,8,1,6.76
Norwich City,Russell Martin,73,0,41,1,3,6.76
Newcastle United,Daryl Janmaat,74,4,80,38,2,6.76
Norwich City,Sebastien Bassong,77,0,27,11,1,6.76
Stoke City,Jonathan Walters,66,3,8,12,5,6.76
Aston Villa,Leandro Bacuna,77,0,48,25,1,6.76
Leicester City,Gökhan Inler,79,0,10,1,0,6.76
Liverpool,Jordon Ibe,85,2,10,60,1,6.76
West Bromwich Albion,Victor Anichebe,65,0,2,4,0,6.76
Norwich City,Steven Naismith,74,1,23,8,4,6.75
Newcastle United,Moussa Sissoko,76,7,54,84,1,6.75
West Bromwich Albion,Jonas Olsson,69,1,16,2,1,6.75
West Bromwich Albion,Salomón Rondón,66,2,9,13,9,6.75
Stoke City,Glen Johnson,82,3,41,33,0,6.75
Manchester City,Raheem Sterling,85,2,34,41,6,6.75
Manchester United,Sergio Romero,56,0,0,0,0,6.75
Southampton,Paulo Gazzaniga,57,0,0,0,0,6.75
Watford,Steven Berghuis,72,2,6,4,0,6.75
Bournemouth,Juan Iturbe,78,0,0,3,0,6.75
Liverpool,Daniel Ward,53,0,0,0,0,6.75
Everton,Séamus Coleman,84,3,58,43,1,6.75
West Ham United,Diafra Sakho,62,1,15,18,5,6.75
Stoke City,Geoff Cameron,76,0,60,28,0,6.75
West Ham United,Nikica Jelavić,69,2,3,2,1,6.75
Stoke City,Ibrahim Afellay,90,2,27,41,2,6.75
Chelsea,Thibaut Courtois,48,0,0,0,0,6.74
Stoke City,Joselu,72,1,14,6,4,6.74
Norwich City,Nathan Redmond,78,3,31,59,6,6.74
Everton,Darron Gibson,85,1,4,3,0,6.74
Aston Villa,Carles Gil,87,0,22,29,2,6.74
West Bromwich Albion,Craig Gardner,64,3,51,7,3,6.73
Arsenal,Jack Wilshere,84,0,3,6,0,6.73
Stoke City,Mame Biram Diouf,72,1,18,12,5,6.73
Newcastle United,Henri Saivet,76,0,13,1,0,6.73
Sunderland,Sebastián Coates,71,1,45,7,0,6.73
Chelsea,Baba Rahman,84,1,47,8,0,6.73
Newcastle United,Robert Elliot,51,0,0,0,0,6.73
Aston Villa,Jordan Ayew,81,0,40,75,7,6.73
Sunderland,John O'Shea,74,0,32,0,0,6.73
Chelsea,John Terry,90,0,21,2,1,6.73
West Bromwich Albion,Darren Fletcher,78,3,52,29,1,6.73
Tottenham,Clinton N'Jie,64,1,7,6,0,6.73
West Bromwich Albion,Stéphane Sessègnon,80,2,19,55,2,6.73
Manchester City,Martín Demichelis,86,0,20,5,0,6.73
Tottenham,Ryan Mason,86,0,25,6,1,6.73
Newcastle United,Papiss Demba Cissé,75,0,10,3,3,6.73
West Ham United,Sam Byram,75,0,5,0,0,6.73
Watford,Allan Nyom,68,1,84,27,0,6.72
Watford,Costel Pantilimon,45,0,0,0,0,6.72
Tottenham,Nacer Chadli,83,2,11,7,3,6.72
Chelsea,Loïc Rémy,84,0,0,7,1,6.72
Watford,Mario Suárez,79,0,21,10,0,6.71
Crystal Palace,Dwight Gayle,71,0,11,1,3,6.71
Chelsea,Radamel Falcao,75,0,2,2,1,6.71
Manchester United,Marouane Fellaini,84,0,25,17,1,6.71
West Bromwich Albion,Boaz Myhill,42,0,0,0,0,6.71
Watford,Adlène Guédioura,70,2,13,12,0,6.71
Sunderland,Wahbi Khazri,74,1,27,21,2,6.71
Bournemouth,Glenn Murray,65,0,7,9,3,6.71
Newcastle United,Ayoze Pérez,76,2,56,42,6,6.70
Chelsea,Juan Cuadrado,100,0,0,1,0,6.70
Manchester United,Javier Hernández,86,0,0,1,0,6.70
West Bromwich Albion,Cristian Gamboa,75,0,2,0,0,6.70
Watford,Valon Behrami,80,1,66,4,0,6.70
Southampton,Charlie Austin,64,0,5,1,1,6.70
Sunderland,Dame N'Doye,70,0,12,5,1,6.70
Everton,Jonjoe Kenny,68,0,1,0,0,6.70
West Bromwich Albion,Alex Pritchard,84,0,4,2,0,6.70
Crystal Palace,Julián Speroni,56,0,0,0,0,6.70
Newcastle United,Emmanuel Rivière,95,0,3,1,0,6.70
Sunderland,George Honeyman,100,0,0,1,0,6.70
Stoke City,Steve Sidwell,83,0,4,0,0,6.70
Sunderland,Thomas Robson,69,0,4,2,0,6.70
Sunderland,Fabio Borini,72,2,24,24,5,6.70
Liverpool,Simon Mignolet,61,0,1,4,0,6.70
Stoke City,Marc Muniesa,83,0,28,6,0,6.69
Leicester City,Demarai Gray,79,1,3,12,0,6.69
Leicester City,Shinji Okazaki,75,0,37,17,5,6.69
Newcastle United,Fabricio Coloccini,84,0,43,4,1,6.69
Southampton,Maarten Stekelenburg,58,0,1,0,0,6.69
Manchester United,Jesse Lingard,85,1,38,21,4,6.69
Crystal Palace,Joe Ledley,80,0,16,2,1,6.68
Leicester City,Ritchie De Laet,65,0,25,3,1,6.68
Stoke City,Peter Crouch,58,1,3,2,0,6.68
Crystal Palace,Bakary Sako,82,1,18,20,2,6.68
Aston Villa,Gabriel Agbonlahor,71,2,6,4,1,6.68
Swansea City,Kyle Naughton,79,3,40,13,0,6.68
Crystal Palace,Pape Souaré,75,1,32,17,0,6.68
Crystal Palace,Wayne Hennessey,44,0,0,0,0,6.67
Crystal Palace,Alex McCarthy,41,0,0,0,0,6.67
Watford,Ikechi Anya,79,1,16,14,0,6.67
Sunderland,Lee Cattermole,76,0,57,13,0,6.67
Sunderland,Jack Rodwell,76,0,25,6,1,6.67
Arsenal,Mikel Arteta,87,0,8,0,0,6.67
Watford,Miguel Layún,81,0,2,1,1,6.67
Tottenham,Tom Carroll,84,0,15,2,1,6.66
Bournemouth,Tommy Elphick,83,0,11,0,1,6.66
Southampton,Maya Yoshida,80,0,13,0,1,6.66
Manchester United,Ashley Young,78,2,20,12,1,6.66
Crystal Palace,Jordon Mutch,78,0,18,11,0,6.66
Chelsea,Ramires,80,0,23,6,2,6.65
Chelsea,Alexandre Pato,89,0,3,0,1,6.65
Leicester City,Marcin Wasilewski,77,0,10,0,0,6.65
Swansea City,Alberto Paloschi,74,0,7,2,2,6.65
Swansea City,Modou Barrow,79,2,18,23,1,6.65
Everton,Tyias Browning,82,0,9,0,0,6.65
West Ham United,Kevin Nolan,93,0,1,1,0,6.65
West Ham United,Reece Oxford,83,0,8,0,0,6.65
Aston Villa,Brad Guzan,52,0,3,0,0,6.65
Aston Villa,Jack Grealish,86,0,6,24,1,6.64
Newcastle United,Massadio Haïdara,81,0,12,5,0,6.64
Crystal Palace,Wilfried Zaha,77,1,46,127,2,6.64
Sunderland,Sebastian Larsson,75,1,12,4,0,6.64
Newcastle United,Steven Taylor,85,0,3,2,0,6.64
West Bromwich Albion,Rickie Lambert,68,1,0,0,1,6.64
Swansea City,Éder,73,0,4,6,0,6.64
Tottenham,Heung-Min Son,80,1,27,17,4,6.63
West Ham United,Victor Moses,80,2,13,31,1,6.63
Manchester United,Cameron Borthwick-Jackson,82,1,8,9,0,6.63
West Bromwich Albion,Saido Berahino,78,0,18,19,4,6.63
Liverpool,Bradley Smith,77,0,11,4,0,6.63
Norwich City,Bradley Johnson,70,0,5,0,0,6.63
Sunderland,Billy Jones,72,1,76,11,1,6.63
Norwich City,Gary O'Neil,77,0,41,13,0,6.62
Arsenal,Kieran Gibbs,74,0,12,2,1,6.62
West Bromwich Albion,James McClean,69,2,69,38,2,6.61
Bournemouth,Max Gradel,74,2,23,19,1,6.61
Bournemouth,Benik Afobe,87,0,5,5,4,6.61
Norwich City,Declan Rudd,41,0,1,0,0,6.61
Tottenham,Nabil Bentaleb,79,0,2,1,0,6.60
Crystal Palace,Martin Kelly,71,0,32,1,0,6.60
Liverpool,Joe Gomez,79,1,12,2,0,6.60
Manchester United,Adnan Januzaj,88,0,1,3,1,6.60
Newcastle United,Seydou Doumbia,75,0,0,0,0,6.60
Manchester City,Patrick Roberts,100,0,0,0,0,6.60
Tottenham,Michel Vorm,93,0,0,0,0,6.60
Chelsea,Fikayo Tomori,85,0,1,0,0,6.60
Newcastle United,Kevin Mbabu,61,0,11,1,0,6.60
Manchester United,James Wilson,86,0,0,1,0,6.60
Aston Villa,Andre Green,65,0,2,2,0,6.60
Liverpool,Sergi Canos,80,0,1,0,0,6.60
Liverpool,Jordan Rossiter,80,0,1,0,0,6.60
Southampton,Jay Rodriguez,78,0,5,5,0,6.59
Swansea City,Neil Taylor,78,1,41,12,0,6.59
Norwich City,Andre Wisdom,77,0,19,8,0,6.59
Aston Villa,Mark Bunn,41,0,0,0,0,6.59
Crystal Palace,Marouane Chamakh,78,0,7,1,0,6.59
Norwich City,John Ruddy,48,0,0,2,0,6.59
Sunderland,Jeremain Lens,68,3,36,26,3,6.59
Bournemouth,Artur Boruc,54,0,0,1,0,6.58
Sunderland,Ola Toivonen,73,2,10,0,0,6.58
Bournemouth,Marc Pugh,78,2,32,32,3,6.58
Manchester United,Guillermo Varela,79,0,13,4,0,6.58
Sunderland,Duncan Watmore,74,1,7,25,3,6.57
West Ham United,Emmanuel Emenike,76,0,5,11,0,6.57
Newcastle United,Rolando Aarons,84,1,13,5,1,6.57
Norwich City,Cameron Jerome,63,2,11,12,3,6.56
Newcastle United,Siem de Jong,75,1,16,3,0,6.56
Norwich City,Patrick Bamford,68,0,5,3,0,6.56
Aston Villa,Alan Hutton,75,1,55,12,0,6.56
Bournemouth,Lewis Grabban,83,0,11,11,1,6.56
Swansea City,Wayne Routledge,75,1,23,16,2,6.56
Watford,Juan Carlos Paredes,71,0,15,9,0,6.56
Crystal Palace,Emmanuel Adebayor,76,1,2,5,1,6.54
Everton,Oumar Niasse,77,0,4,1,0,6.54
Stoke City,Peter Odemwingie,90,0,3,1,0,6.54
Bournemouth,Yann Kermorgant,71,0,0,0,0,6.54
Southampton,Juanmi,77,0,1,1,0,6.54
Crystal Palace,Adrian Mariappa,79,0,4,3,0,6.53
Leicester City,Yohan Benalouane,29,0,0,0,0,6.53
Stoke City,Shay Given,64,0,0,0,0,6.53
Leicester City,Daniel Amartey,82,0,1,1,0,6.53
Bournemouth,Eunan O'Kane,77,1,9,10,0,6.52
