Team,Name,Blocked shots,Errors lead to goal,Clearances,Interceptions,Tackles,Rating
Montpellier,Daniel Congré,10,0,127,141,73,7.14
Lorient,Denis Bouanga,0,0,1,2,3,7.13
Guingamp,Nicolas Benezet,0,0,2,28,34,7.13
Lorient,Wesley Lautoa,9,1,52,52,18,7.12
Montpellier,Ellyes Skhiri,6,0,16,28,24,7.12
Paris Saint Germain,Marquinhos,16,0,89,38,42,7.12
Olympique De Marseille,Mauricio Isla,6,0,13,58,53,7.12
Lille Osc,Stoppila Sunzu,2,0,44,21,28,7.12
Ogc Nice,Romain Genevois,5,0,40,35,35,7.12
Ogc Nice,Paul Baysse,12,0,168,71,47,7.11
Stade De Reims,Aïssa Mandi,20,1,160,109,41,7.11
Lorient,Walid Mesloub,3,0,9,27,38,7.10
Bordeaux,Nicolas Maurice-Belay,0,0,10,13,19,7.10
Ogc Nice,Ricardo Pereira,3,0,70,76,102,7.10
Olympique Lyonnais,Nabil Fekir,0,0,0,5,4,7.09
Caen,Syam Ben Youssef,7,1,97,58,49,7.09
Bordeaux,Nicolas Pallois,12,0,87,44,35,7.09
Angers,Romain Saïss,24,0,108,81,81,7.09
Paris Saint Germain,Blaise Matuidi,4,0,12,46,73,7.08
As Monaco,Fábio Coentrão,0,0,25,21,21,7.08
Guingamp,Younousse Sankharé,7,0,33,75,94,7.08
Lille Osc,Ibrahim Amadou,4,0,34,64,47,7.08
Angers,Romain Thomas,31,1,166,77,63,7.07
Olympique De Marseille,Karim Rekik,13,1,97,53,34,7.07
Olympique Lyonnais,Mapou Yanga-Mbiwa,12,2,88,75,48,7.06
Paris Saint Germain,Adrien Rabiot,3,0,15,45,61,7.06
Guingamp,Jérémy Sorbon,24,0,120,84,53,7.06
Ogc Nice,Jérémy Pied,4,1,68,102,119,7.06
Saint Etienne,Ronaël Pierre-Gabriel,0,0,6,17,15,7.06
Montpellier,Jonas Martin,8,0,35,69,64,7.06
Ogc Nice,Nampalys Mendy,6,1,22,82,65,7.06
Stade Rennais,Fallou Diagne,11,1,88,64,40,7.05
Angers,Billy Ketkeophomphone,2,0,10,29,69,7.05
Guingamp,Christophe Kerbrat,21,2,178,104,65,7.05
Olympique De Marseille,Michy Batshuayi,2,0,9,8,15,7.04
Guingamp,Dorian Lévêque,5,0,33,46,40,7.04
Troyes,Johan Martial,8,0,45,23,21,7.04
Fc Nantes,Valentin Rongier,1,0,10,24,34,7.04
As Monaco,Almamy Touré,1,0,36,24,19,7.04
Bordeaux,Cheick Diabaté,0,0,25,7,1,7.04
Stade Rennais,Benjamin André,10,0,43,62,114,7.04
As Monaco,Thomas Lemar,2,0,10,20,39,7.03
Toulouse,Wissam Ben Yedder,0,0,5,19,24,7.03
Gfc Ajaccio,Roderic Filippi,7,0,111,97,46,7.03
Fc Nantes,Koffi Djidji,14,0,108,54,55,7.03
Troyes,Jessy Pi,13,1,40,86,83,7.03
Paris Saint Germain,Thiago Motta,3,0,25,39,69,7.03
Montpellier,Bryan Dabo,1,0,42,66,64,7.03
Bastia,Sadio Diallo,0,0,8,9,12,7.03
Lille Osc,Renato Civelli,18,0,164,63,49,7.03
Olympique De Marseille,Nicolas N'Koulou,14,1,144,111,52,7.02
Caen,Andy Delort,1,0,7,10,32,7.02
Bordeaux,Diego Contento,6,0,49,65,74,7.02
Stade Rennais,Juan Quintero,0,0,0,6,2,7.02
Saint Etienne,Kévin Malcuit,2,0,16,28,31,7.01
Montpellier,William Rémy,1,0,62,60,68,7.01
Bordeaux,Valentín Vada,1,0,4,29,16,7.01
Ogc Nice,Valère Germain,3,0,44,18,29,7.01
Lille Osc,Adama Soumaoro,19,0,120,60,32,7.00
Olympique Lyonnais,Lucas Tousart,0,0,2,1,7,7.00
Fc Nantes,Maxime Dupé,0,0,5,0,0,7.00
Ogc Nice,Gautier Lloris,1,0,5,3,1,7.00
Gfc Ajaccio,Jules Goda,0,0,1,1,0,7.00
Bastia,Thomas Vincensini,0,0,1,0,0,7.00
Lorient,Didier Bouanga,0,0,1,2,3,7.00
Olympique De Marseille,Javier Manquillo,7,0,62,88,76,7.00
Fc Nantes,Adrien Thomasson,1,0,14,44,69,6.99
Fc Nantes,Birama Toure,2,0,30,65,52,6.99
Bordeaux,Jaroslav Plašil,1,0,26,34,63,6.99
Fc Nantes,Youssouf Sabaly,4,0,80,64,79,6.99
Bastia,Sébastien Squillaci,15,0,217,58,39,6.98
Paris Saint Germain,Benjamin Stambouli,6,0,18,41,57,6.98
Toulouse,Jean-Daniel Akpa Akpro,2,0,44,61,134,6.98
Stade Rennais,Paul-Georges Ntep,1,0,4,6,9,6.98
Olympique De Marseille,Mario Lemina,0,0,3,4,11,6.98
Stade De Reims,Anthony Weber,10,0,85,54,26,6.97
Lorient,Lindsay Rose,13,0,75,36,15,6.97
Saint Etienne,Florentin Pogba,11,1,111,64,26,6.97
Bordeaux,Cédric Yambéré,14,0,135,65,56,6.97
Bordeaux,Clément Chantôme,0,0,48,49,64,6.97
As Monaco,João Moutinho,7,1,21,50,32,6.97
Lorient,Zargo Touré,16,0,147,83,33,6.97
Guingamp,Franck Hery,3,0,10,9,5,6.97
Saint Etienne,Stéphane Ruffier,0,2,33,3,1,6.97
Olympique Lyonnais,Claudio Beauvue,0,0,5,4,10,6.96
Troyes,Thiago Xavier,9,0,51,49,40,6.96
Ogc Nice,Maxime Le Marchand,9,0,81,84,32,6.96
Stade Rennais,Yacouba Sylla,1,0,26,33,51,6.96
Olympique De Marseille,Stephane Sparagna,0,0,8,6,10,6.96
Guingamp,Thibault Giresse,1,0,16,14,49,6.95
Fc Nantes,Lucas Deaux,5,0,25,23,35,6.95
Angers,Ludovic Butelle,0,0,11,1,0,6.95
Lille Osc,Morgan Amalfitano,0,0,4,22,13,6.95
Ogc Nice,Mathieu Bodmer,6,0,54,33,34,6.95
Saint Etienne,Francois Clerc,1,0,25,16,26,6.95
Gfc Ajaccio,Paul Andre Guerin,0,0,4,0,0,6.95
As Monaco,Tiemoué Bakayoko,1,0,20,46,53,6.95
As Monaco,Paul Nardi,0,0,0,0,0,6.95
Olympique De Marseille,Rolando,10,0,72,58,25,6.95
Lorient,Raphaël Guerreiro,1,1,27,92,46,6.95
Bordeaux,Mathieu Debuchy,0,0,25,36,36,6.94
Bastia,Mathieu Peybernes,12,1,112,64,44,6.94
Stade Rennais,Cheikh M'Bengue,6,0,52,51,59,6.94
Olympique De Marseille,Steven Fletcher,3,0,11,1,5,6.94
Stade Rennais,Pedro Mendes,13,0,78,50,35,6.94
Lorient,Yann Jouffre,0,0,7,24,29,6.94
Saint Etienne,Vincent Pajot,5,0,33,52,56,6.94
Troyes,Matthieu Saunier,31,3,136,85,46,6.94
Bordeaux,Jérôme Prior,0,0,15,1,2,6.94
Angers,Cheikh N'Doye,9,0,91,34,61,6.94
Gfc Ajaccio,David Ducourtioux,6,0,28,54,76,6.94
Lille Osc,Eric Bauthéac,0,0,15,46,55,6.94
Stade Rennais,Abdoulaye Doucouré,0,0,9,14,20,6.93
Lorient,Majeed Waris,0,0,1,5,8,6.93
Ogc Nice,Alassane Pléa,1,0,5,3,17,6.93
Lorient,Benjamin Moukandjo,4,0,13,9,14,6.93
Lille Osc,Vincent Enyeama,0,1,28,1,1,6.93
Stade De Reims,Antoine Devaux,11,0,31,62,80,6.93
Stade Rennais,Gélson Fernandes,12,0,21,80,128,6.92
Guingamp,Yannis Salibur,1,0,3,24,37,6.92
Troyes,Karim Azamoum,0,0,12,17,28,6.92
Stade Rennais,Sylvain Armand,15,0,115,98,55,6.92
Gfc Ajaccio,Mohamed Larbi,0,0,9,12,40,6.92
Lorient,Lamine Koné,12,0,102,49,14,6.92
Caen,Julien Féret,5,0,40,41,41,6.92
Toulouse,Marcel Tisserand,11,1,154,90,79,6.92
Lille Osc,Sébastien Corchia,10,0,56,68,77,6.92
Saint Etienne,Benoît Assou-Ekotto,2,0,30,45,28,6.92
Stade De Reims,Jaba Kankava,3,0,33,85,98,6.91
Toulouse,Issa Diop,14,1,120,55,30,6.91
Paris Saint Germain,Kevin Trapp,0,4,11,0,1,6.91
Toulouse,Alexis Blin,5,0,39,56,58,6.91
Toulouse,Tongo Doumbia,3,0,17,31,67,6.91
Guingamp,Moustapha Diallo,17,0,56,58,62,6.91
Caen,Emmanuel Imorou,7,0,27,41,25,6.91
As Monaco,Nabil Dirar,0,0,13,20,39,6.91
Toulouse,Étienne Didot,1,0,25,47,43,6.90
Olympique Lyonnais,Anthony Lopes,0,2,30,2,2,6.90
Caen,Rémy Vercoutre,0,3,30,1,1,6.90
Olympique De Marseille,Yohann Pelé,0,0,2,0,0,6.90
Olympique De Marseille,Jacques-Alaixys Romao,3,0,31,37,49,6.90
Ogc Nice,Olivier Boscagli,2,0,42,32,19,6.90
Ogc Nice,Vincent Koziello,5,0,15,42,108,6.90
Stade De Reims,Hamari Traore,5,0,66,111,87,6.90
Toulouse,Oscar Trejo,0,0,2,32,68,6.90
As Monaco,Ricardo Carvalho,24,1,137,85,36,6.90
Gfc Ajaccio,Khalid Boutaïb,1,0,23,23,38,6.90
Bordeaux,Pablo Nascimento Castro,4,1,104,59,21,6.89
Fc Nantes,Wilfried Moimbé,4,0,31,31,26,6.89
Saint Etienne,Kévin Théophile-Catherine,8,0,56,37,27,6.89
Lorient,Didier N'Dong,5,1,44,76,96,6.89
Angers,Thomas Mangani,4,0,23,33,65,6.89
Troyes,Quentin Othon,1,0,13,18,25,6.89
Gfc Ajaccio,Kader Mangane,10,0,144,69,60,6.89
Stade De Reims,Mickael Tacalfred,3,1,46,48,23,6.89
Troyes,Matthieu Dreyer,0,0,25,3,0,6.88
Olympique De Marseille,Rémy Cabella,1,0,1,29,60,6.88
Gfc Ajaccio,Gregory Pujol,1,0,9,6,9,6.88
Toulouse,Jean-Armel Kana-Biyik,5,0,82,38,24,6.88
Troyes,Chaouki Ben Saada,0,0,0,11,19,6.88
Saint Etienne,Jérémy Clément,12,0,33,59,86,6.88
Angers,Abdoul Camara,1,0,5,20,28,6.88
Fc Nantes,Emiliano Sala,4,0,20,13,31,6.87
Bordeaux,Frédéric Guilbert,15,0,121,93,63,6.87
As Monaco,Wallace,15,0,160,62,28,6.87
Fc Nantes,Lorik Cana,21,0,105,40,30,6.87
Lille Osc,Rio Mavuba,9,0,15,56,62,6.87
Olympique Lyonnais,Rafael,5,1,32,39,64,6.87
Montpellier,Geoffrey Jourdren,0,0,8,2,0,6.87
Angers,Yoann Andreu,7,0,64,75,62,6.87
Bastia,Florian Marange,6,0,64,44,50,6.87
Stade Rennais,Romain Danzé,7,0,53,48,32,6.87
Bastia,Yannick Cahuzac,6,0,51,81,83,6.87
Ogc Nice,Mahamane Traore,0,0,5,6,13,6.87
Olympique Lyonnais,Jordan Ferri,1,0,9,23,58,6.86
Lille Osc,Rony Lopes,0,0,2,7,14,6.86
Stade De Reims,Antoine Conte,1,0,32,22,19,6.86
Bastia,Jean-Louis Leca,0,0,32,5,0,6.86
Toulouse,Steeve Yago,7,1,50,47,51,6.86
Guingamp,Sloan Privat,0,0,5,2,4,6.86
Olympique Lyonnais,Sergi Darder,3,0,2,19,40,6.85
Bastia,Floyd Ayité,3,0,4,21,34,6.85
Bastia,Julian Palmieri,7,2,58,89,103,6.85
Lille Osc,Yassine Benzia,2,0,8,15,21,6.85
Stade Rennais,Giovanni Sio,2,0,9,12,22,6.85
Bordeaux,Adam Ounas,1,0,4,17,28,6.85
Angers,Grégory Bourillon,0,0,12,10,23,6.85
Stade De Reims,Abdelhamid El Kaoutari,6,0,29,18,7,6.85
Guingamp,Maxime Baca,0,0,7,7,5,6.85
Saint Etienne,Nolan Roux,4,0,22,6,22,6.85
Olympique Lyonnais,Jérémy Morel,6,0,68,59,52,6.85
Toulouse,Martin Braithwaite,0,0,21,12,15,6.84
Gfc Ajaccio,Jeremie Brechet,13,0,76,68,30,6.84
Fc Nantes,Oswaldo Vizcarrondo,14,0,153,47,44,6.84
Bordeaux,Diego Rolán,1,0,5,15,41,6.84
Lorient,Pape Paye,3,0,27,16,23,6.84
Lorient,Jimmy Cabot,0,0,2,26,37,6.84
As Monaco,Danijel Subašić,0,3,22,3,2,6.84
Olympique Lyonnais,Clément Grenier,0,0,13,17,24,6.84
Montpellier,Ramy Bensebaini,5,0,52,50,39,6.84
Troyes,Babacar Guèye,2,0,7,3,2,6.84
Stade De Reims,Mohamed Fofana,3,0,54,38,7,6.83
Montpellier,Jérôme Roussillon,9,1,45,58,56,6.83
Saint Etienne,Renaud Cohade,2,0,5,13,50,6.83
Montpellier,Laurent Pionnier,0,0,42,1,2,6.83
Gfc Ajaccio,Jerome Le Moigne,4,0,36,89,45,6.83
As Monaco,Andrea Raggi,8,1,112,55,40,6.83
As Monaco,Elderson Echiejile,7,0,56,41,43,6.83
Lorient,Rafidine Abdullah,1,0,10,24,24,6.83
Toulouse,Pantxi Sirieix,0,0,0,1,2,6.83
Olympique De Marseille,Lucas Silva,1,0,6,21,35,6.83
Lorient,Benjamin Jeannot,1,0,11,8,17,6.83
Bastia,Gaël Danic,1,0,7,29,48,6.82
Toulouse,Somalia,6,0,63,58,88,6.82
Guingamp,Jonathan Martins Pereira,7,0,53,79,63,6.82
Stade De Reims,Diego,1,0,9,26,23,6.82
Troyes,Thomas Ayasse,6,0,31,23,40,6.82
Montpellier,Souleymane Camara,0,0,17,12,23,6.82
Bastia,Francois Modesto,11,0,130,67,42,6.82
Troyes,Charles Traoré,1,0,20,13,21,6.82
Caen,Chaker Alhadhur,2,0,10,36,36,6.82
Stade De Reims,Alexis Peuget,5,0,10,19,25,6.82
Guingamp,Jimmy Briand,2,0,14,11,21,6.82
Ogc Nice,Rémi Walter,3,0,4,9,11,6.82
Montpellier,Kévin Bérigaud,1,0,2,8,14,6.82
Stade De Reims,Gaëtan Charbonnier,1,1,7,12,21,6.81
Troyes,Rincon,7,1,19,27,20,6.81
Troyes,Corentin Jean,2,0,3,6,36,6.81
Olympique De Marseille,Steve Mandanda,0,2,18,3,0,6.81
Lille Osc,Benjamin Pavard,4,0,19,26,13,6.81
Bordeaux,André Poko,5,0,50,53,92,6.81
Fc Nantes,Kolbeinn Sigthorsson,2,0,38,5,17,6.80
Saint Etienne,Valentin Eysseric,2,0,7,18,18,6.80
Bordeaux,Malcom,0,0,1,3,5,6.80
Bordeaux,Gaëtan Laborde,0,0,1,2,0,6.80
Troyes,Mahamadou N'Diaye,0,0,2,2,0,6.80
Saint Etienne,Fabien Lemoine,5,3,27,41,83,6.80
Toulouse,Yann Bodiger,1,0,15,44,38,6.80
Stade Rennais,Nicolas Janvier,0,0,0,0,3,6.80
Fc Nantes,Remi Gomis,2,0,20,30,34,6.80
Lille Osc,Florent Balmont,2,0,3,31,39,6.80
Angers,Ismaël Traoré,17,2,136,64,50,6.79
As Monaco,Bernardo Silva,2,0,16,31,46,6.79
Bordeaux,Lamine Sané,5,1,37,30,22,6.79
Gfc Ajaccio,Alassane Toure,1,0,15,34,40,6.79
Lorient,François Bellugou,10,0,39,77,61,6.79
Caen,Nicolas Seube,18,0,41,49,90,6.79
Fc Nantes,Rémy Riou,0,4,21,1,2,6.79
Lorient,Lamine Gassama,4,1,61,97,65,6.79
Toulouse,Pavle Ninkov,1,0,21,22,16,6.79
Fc Nantes,Adryan,0,0,6,12,32,6.79
Angers,Alexandre Letellier,0,1,11,0,0,6.79
Gfc Ajaccio,Damjan Đoković,7,0,30,41,41,6.79
Stade De Reims,Prince Oniangué,2,1,29,29,38,6.79
As Monaco,Stephan El Shaarawy,0,0,1,9,10,6.78
Ogc Nice,Yoan Cardinale,1,3,22,1,0,6.78
Caen,Alaeddine Yahia,17,1,131,46,33,6.78
Caen,Ismaël Diomandé,1,0,4,20,28,6.78
As Monaco,Adama Traoré,1,0,2,12,7,6.78
Stade Rennais,Edson Mexer,4,0,55,36,18,6.78
Paris Saint Germain,Christopher Nkunku,0,0,3,8,8,6.78
Saint Etienne,Pierre-Yves Polomat,3,0,26,34,35,6.78
Stade Rennais,Pedro Henrique,0,0,9,23,31,6.78
Bastia,Seko Fofana,4,0,22,34,46,6.78
Angers,Gael Angoula,3,0,27,32,33,6.78
Toulouse,Uroš Spajić,9,1,66,29,20,6.78
Olympique De Marseille,Romain Alessandrini,2,0,3,24,15,6.77
Gfc Ajaccio,Alexandre Coeff,8,0,45,62,65,6.77
Bastia,Alexander Djiku,2,0,70,43,61,6.77
Gfc Ajaccio,Pablo Martinez,7,0,59,84,67,6.77
Troyes,Dušan Veškovac,14,0,52,33,21,6.77
Bordeaux,Enzo Crivelli,1,0,14,7,11,6.77
Lorient,Hamadou Karamoko,2,0,12,10,4,6.77
Olympique De Marseille,Antoine Rabillard,0,0,1,2,0,6.77
Troyes,Mory Kone,2,0,8,2,6,6.77
Bordeaux,Thomas Touré,0,0,5,13,27,6.77
Stade De Reims,Thievy Bifouma,0,0,0,3,10,6.76
As Monaco,Guido Carrillo,1,0,29,5,10,6.76
Bordeaux,Paul Bernardoni,0,3,16,2,1,6.76
Gfc Ajaccio,Issiaga Sylla,4,0,60,116,109,6.76
Stade De Reims,Atila Turan,0,0,12,16,11,6.76
Paris Saint Germain,Ezequiel Lavezzi,0,0,1,0,10,6.76
Caen,Alexandre Raineau,0,0,9,8,17,6.76
Angers,Vincent Manceau,3,0,52,52,45,6.76
Bordeaux,Maxime Poundjé,6,0,39,34,38,6.76
As Monaco,Ivan Cavaleiro,1,0,2,6,14,6.76
Guingamp,Jonas Lössl,0,2,25,2,0,6.75
Saint Etienne,Alexander Søderlund,1,0,7,0,4,6.75
Montpellier,Paul Lasne,0,0,1,13,11,6.75
Caen,Dennis Appiah,10,0,97,70,141,6.75
Toulouse,François Moubandje,8,0,66,49,44,6.75
Montpellier,Joris Marveaux,4,0,8,14,17,6.74
Stade De Reims,Jordan Siebatcheu,1,0,2,8,21,6.74
Stade De Reims,Franck Signorino,16,0,88,62,51,6.74
Toulouse,Adrien Regattin,2,0,7,24,28,6.74
Angers,Gilles Sunu,0,0,2,9,27,6.73
Ogc Nice,Mickaël Le Bihan,0,0,0,0,1,6.73
Saint Etienne,Robert Berić,0,0,7,0,7,6.73
Stade Rennais,Abdoulaye Diallo,0,1,1,0,0,6.73
Fc Nantes,Alejandro Bedoya,3,0,21,23,40,6.73
Lorient,Benjamin Lecomte,0,0,42,0,0,6.73
Olympique Lyonnais,Maxwel Cornet,1,0,5,13,23,6.73
Gfc Ajaccio,Jacques Zoua,2,1,8,6,4,6.73
Ogc Nice,Wallyson Mallmann,1,0,3,9,16,6.72
Fc Nantes,Léo Dubois,4,0,55,43,65,6.72
Stade Rennais,Ludovic Baal,3,0,21,24,45,6.72
Lille Osc,Marvin Martin,1,0,1,7,12,6.72
Montpellier,Jamel Saihi,0,0,3,19,23,6.72
Saint Etienne,Jonathan Brison,1,0,9,12,12,6.72
Olympique Lyonnais,Steed Malbranque,0,0,0,2,13,6.71
Bastia,Lassana Coulibaly,1,0,11,8,25,6.71
Toulouse,Alban Lafont,0,2,23,3,0,6.70
Guingamp,Lars Jacobsen,9,0,68,34,40,6.70
Angers,Mohamed Yattara,0,0,1,4,20,6.70
Ogc Nice,Mouez Hassen,0,0,16,0,0,6.70
Caen,Jonathan Delaplace,5,0,7,33,37,6.70
As Monaco,Anthony Martial,0,0,1,0,1,6.70
Olympique De Marseille,Lucas Ocampos,0,0,3,5,21,6.70
Olympique De Marseille,André Zambo Anguissa,0,0,5,9,11,6.70
Montpellier,Steve Mounié,0,0,2,0,0,6.70
Stade Rennais,Ola Toivonen,0,0,0,0,0,6.70
Lille Osc,Sehrou Guirassy,0,0,6,1,1,6.70
Bordeaux,Grégory Sertic,0,0,1,0,1,6.70
Montpellier,Anthony Mounier,0,0,0,7,5,6.70
Saint Etienne,Yohan Mollo,0,0,0,1,0,6.70
Lille Osc,Franck Béria,0,0,1,2,1,6.70
Ogc Nice,Kevin Gomis,1,0,3,3,5,6.70
Toulouse,Numan Bostan,0,0,0,0,0,6.70
As Monaco,Vagner Love,1,0,14,4,9,6.70
Fc Nantes,Ermir Lenjani,0,0,21,20,29,6.70
Angers,Guy Ngosso,1,0,3,2,3,6.70
Guingamp,Ludovic Blas,2,0,4,13,19,6.70
Stade De Reims,Grejohn Kyei,0,0,4,1,5,6.70
Caen,Vincent Bessat,3,0,25,44,63,6.70
Lorient,Vincent Le Goff,6,1,40,62,31,6.70
Bastia,Axel Ngando,1,0,3,13,21,6.70
As Monaco,Mario Pašalić,0,0,12,19,17,6.69
Stade Rennais,Kamil Grosicki,2,0,10,11,17,6.69
Caen,Jordan Leborgne,1,0,2,11,14,6.69
Stade Rennais,Jérémie Boga,0,0,0,1,10,6.69
Gfc Ajaccio,John Tshibumbu,0,0,1,12,10,6.69
Angers,Saïd Benrahma,0,0,0,7,16,6.69
Bordeaux,Abdou Traoré,0,0,1,12,6,6.69
Angers,Pierrick Capelle,1,0,7,25,37,6.69
Stade Rennais,Benoît Costil,0,6,20,2,0,6.69
Stade De Reims,David N'Gog,0,0,5,3,9,6.69
Lille Osc,Junior Tallo,2,0,12,6,3,6.69
Montpellier,Jean Deza,0,0,0,2,1,6.69
Caen,Hervé Bazile,0,0,8,15,24,6.68
Montpellier,Mamadou Ndiaye,1,0,2,9,2,6.68
Toulouse,William Matheus,2,0,41,13,33,6.68
Ogc Nice,Jonathan Correia,0,0,6,6,3,6.68
Caen,Jeff Louis,1,0,2,3,8,6.68
Troyes,Benjamin Nivet,3,0,40,40,76,6.67
Bastia,Mehdi Mostefa,6,0,32,39,40,6.67
Olympique Lyonnais,Henri Bedimo,2,0,12,16,26,6.67
Angers,Charles Diers,3,0,5,8,9,6.67
Saint Etienne,Romain Hamouma,1,0,11,11,17,6.67
Caen,Saidi Ntibazonkiza,0,0,2,6,16,6.67
Guingamp,Julien Cardy,1,0,11,16,16,6.67
Stade De Reims,Johny Placide,0,3,16,3,0,6.67
Olympique Lyonnais,Bakary Koné,1,0,24,12,3,6.67
Olympique De Marseille,Abou Diaby,0,0,1,5,1,6.67
Stade Rennais,Yoann Gourcuff,1,0,0,4,12,6.67
Stade De Reims,Omenuke Mfulu,0,0,9,8,11,6.66
Olympique De Marseille,Brice Dja Djédjé,6,0,28,36,23,6.66
Troyes,Yoann Court,3,0,2,12,29,6.66
Olympique De Marseille,Benjamin Mendy,4,0,35,57,46,6.66
Saint Etienne,Benjamin Corgnet,0,0,9,7,17,6.66
Olympique Lyonnais,Arnold Mvuemba,0,0,0,3,5,6.66
Montpellier,Mustapha Yatabare,0,0,8,6,18,6.66
Bastia,Brandão,1,0,13,5,12,6.66
As Monaco,Farès Bahlouli,0,0,1,1,8,6.66
Fc Nantes,Yacine Bammou,2,0,14,10,20,6.66
Angers,Arnold Bouka Moutou,2,0,26,24,23,6.66
Gfc Ajaccio,Amos Youga,2,0,5,25,32,6.65
Guingamp,Benjamin Angoua,7,1,75,35,21,6.65
Olympique Lyonnais,Olivier Kemen,0,0,2,4,0,6.65
Stade De Reims,Frederic Bulot,0,0,3,6,11,6.65
Stade De Reims,Aly Ndom,0,0,10,6,5,6.65
Bastia,Jesper Hansen,0,0,5,0,0,6.65
Stade Rennais,Mehdi Zeffane,3,0,16,24,22,6.65
Montpellier,Casimir Ninga,0,0,5,16,21,6.65
Bordeaux,Cédric Carrasso,0,3,14,0,1,6.65
Troyes,Anele Ngcongca,13,1,93,46,21,6.65
Troyes,Stéphane Darbion,1,0,7,29,32,6.64
Olympique De Marseille,Georges-Kévin N'Koudou,1,0,3,13,51,6.64
Gfc Ajaccio,Issiar Dia,0,0,0,0,1,6.64
Bastia,Gilles Cioni,0,1,39,42,18,6.64
Bastia,Julien Romain,0,0,1,0,2,6.64
Olympique De Marseille,Bouna Sarr,0,0,3,11,19,6.64
Saint Etienne,Jean-Christophe Bahebeck,1,0,2,5,18,6.64
Bordeaux,Jussie,0,0,2,3,3,6.64
Ogc Nice,Niklas Hult,2,0,13,25,32,6.64
Guingamp,Lionel Mathis,1,0,35,14,44,6.64
Toulouse,Aleksandar Pešić,2,0,3,1,6,6.63
Montpellier,Mathieu Deplagne,11,0,50,53,37,6.63
