Team,Name,Key passes,Accurate passes percentage,Accurate passes,Assists,Big chances created,Rating
Az Alkmaar,Alireza Jahanbakhsh,32,70,444,5,10,7.20
Heracles Almelo,Justin Hoogma,2,76,52,0,0,7.20
Az Alkmaar,Fernando Lewis,3,83,25,0,0,7.20
Sc Cambuur,Noureddine Boutzamar,0,80,52,0,0,7.20
Fc Utrecht,Ruud Boymans,15,66,129,0,4,7.19
Pec Zwolle,Lars Veldwijk,53,62,473,10,8,7.19
Pec Zwolle,Ouasim Bouy,35,73,926,7,6,7.18
Vitesse,Lewis Baker,70,83,1025,4,9,7.17
Psv Eindhoven,Jeffrey Bruma,8,89,1381,1,1,7.17
Fc Twente,Jerson Cabral,33,82,404,5,6,7.17
Feyenoord,Eric Botteghin,7,86,986,0,1,7.17
Vitesse,Marvelous Nakamba,38,85,1506,2,1,7.17
Pec Zwolle,Dirk Marcellis,12,77,964,3,2,7.17
Feyenoord,Tonny Vilhena,45,78,838,4,7,7.17
Fc Utrecht,Timo Letschert,13,85,1518,0,2,7.16
Ajax,Riechedly Bazoer,24,85,1115,4,6,7.16
Feyenoord,Terence Kongolo,21,82,1052,1,2,7.15
Az Alkmaar,Thomas Ouwejan,0,65,39,0,0,7.15
Feyenoord,Eljero Elia,45,78,774,4,5,7.15
Ajax,Jaïro Riedewald,9,89,1286,1,0,7.14
Fc Twente,Kamohelo Mokotjo,45,87,1543,4,3,7.14
Psv Eindhoven,Héctor Moreno,8,88,1594,0,2,7.14
Ajax,Mike Van der Hoorn,7,79,495,1,0,7.14
Fc Twente,Stefan Thesker,4,74,172,1,1,7.14
Ajax,Mitchell Dijks,33,81,1015,6,3,7.14
Willem Ii Tilburg,Lucas Andersen,50,78,565,4,9,7.13
Nec Nijmegen,Rens Van Eijden,8,85,1018,1,1,7.13
Feyenoord,Marko Vejinović,31,80,850,1,2,7.12
Pec Zwolle,Stefan Nijland,35,74,340,2,4,7.12
Vitesse,Arnold Kruiswijk,1,90,1084,0,0,7.12
Az Alkmaar,Ridgeciano Haps,22,70,542,2,2,7.11
Nec Nijmegen,Gregor Breinburg,22,84,1112,3,1,7.11
Ajax,Amin Younes,39,82,524,5,8,7.11
Willem Ii Tilburg,Rochdi Achenteh,21,81,720,3,5,7.11
Fc Utrecht,Nacer Barazite,44,78,671,6,13,7.10
Nec Nijmegen,Hannes Þór Halldórsson,0,66,152,0,0,7.10
Nec Nijmegen,Brad Jones,1,62,303,0,0,7.10
Excelsior,Danilho Doekhi,0,33,1,0,0,7.10
Ajax,Kenny Tete,10,85,764,1,1,7.10
Willem Ii Tilburg,Jordens Peters,3,79,1178,0,0,7.09
Ajax,Nick Viergever,10,87,804,2,1,7.09
Feyenoord,Bart Nieuwkoop,6,71,142,1,0,7.08
Az Alkmaar,Markus Henriksen,42,71,506,6,6,7.07
Heracles Almelo,Iliass Bel Hassani,46,74,1004,4,7,7.07
De Graafschap,Karim Tarfi,14,68,279,0,1,7.07
Fc Utrecht,Sean Klaiber,24,75,477,4,4,7.07
Feyenoord,Rick Karsdorp,43,82,1264,10,8,7.07
Nec Nijmegen,Anthony Limbombe,51,82,753,2,4,7.06
Roda Jc Kerkrade,Hicham Faik,36,73,657,2,8,7.06
Az Alkmaar,Jeffrey Gouweleeuw,15,79,658,0,0,7.06
Vitesse,Kelvin Leerdam,12,82,617,1,1,7.05
Excelsior,Jurgen Matheij,2,80,617,0,0,7.05
Feyenoord,Sven van Beek,12,86,1608,0,0,7.05
Feyenoord,Michiel Kramer,26,67,251,4,3,7.05
Pec Zwolle,Ryan Thomas,16,76,245,1,2,7.05
Heracles Almelo,Mike te Wierik,4,81,1008,0,0,7.05
Excelsior,Tom Van Weert,26,71,446,2,5,7.05
Willem Ii Tilburg,Funso Ojo,16,80,1235,2,4,7.05
Heracles Almelo,Wout Droste,14,73,729,2,0,7.04
Excelsior,Adil Auassar,61,61,792,4,4,7.04
Groningen,Johan Kappelhof,4,81,675,1,1,7.04
Ado Den Haag,Mike Havenaar,31,62,351,3,3,7.04
Roda Jc Kerkrade,Rydell Poepon,23,70,271,1,1,7.04
Fc Twente,Felipe Gutiérrez,33,78,872,3,3,7.03
Feyenoord,Simon Gustafsson,20,76,242,5,7,7.03
De Graafschap,Ted Van de Pavert,9,80,759,1,2,7.03
Heracles Almelo,Robin Gosens,17,68,378,1,4,7.03
Heerenveen,Jeremiah St. Juste,11,82,1001,0,0,7.03
Fc Utrecht,Yassin Ayoub,37,80,667,5,8,7.02
Heracles Almelo,Thomas Bruns,39,72,819,6,7,7.02
Heracles Almelo,Mark Jan Fledderus,36,75,825,1,3,7.02
Vitesse,Kevin Diks,28,79,1087,3,5,7.02
Heracles Almelo,Ramon Zomer,7,78,1055,2,1,7.02
Vitesse,Sheran Yeini,16,84,1291,0,0,7.02
Ado Den Haag,Timothy Derijck,9,76,596,1,2,7.01
Pec Zwolle,Bram Van Polen,20,79,770,2,0,7.01
Fc Utrecht,Christian Kum,18,81,640,2,4,7.01
Psv Eindhoven,Luciano Narsingh,50,83,535,5,7,7.01
Psv Eindhoven,Gastón Pereiro,17,77,365,3,7,7.00
Willem Ii Tilburg,Frenkie de Jong,3,91,10,0,0,7.00
Feyenoord,Anass Achahbar,4,78,56,0,0,7.00
Ado Den Haag,Tom Beugelsdijk,8,79,624,0,1,7.00
Ajax,Sam Hendriks,1,50,1,1,1,7.00
Excelsior,Tom Overtoom,0,79,11,0,0,7.00
Sc Cambuur,Jack Byrne,49,80,974,3,6,7.00
Nec Nijmegen,Lucas Woudenberg,19,79,901,2,0,7.00
Ajax,Viktor Fischer,20,80,357,3,4,7.00
Ajax,Lasse Schöne,33,82,395,4,8,7.00
Nec Nijmegen,Navarone Foor,45,77,1152,4,8,6.99
Excelsior,Daan Bovenberg,14,62,277,0,1,6.99
Heerenveen,Caner Cavlan,32,78,886,0,3,6.99
Willem Ii Tilburg,Dries Wuytens,5,86,1329,0,0,6.99
Pec Zwolle,Thomas Lam,19,87,1270,1,3,6.99
Feyenoord,Jens Toornstra,30,79,499,5,3,6.99
Heerenveen,Joost van Aken,5,78,720,2,0,6.99
Az Alkmaar,Dabney dos Santos,53,68,409,8,14,6.99
Ado Den Haag,Vito Wormgoor,5,84,843,0,2,6.99
Groningen,Bryan Linssen,28,67,345,4,4,6.99
Groningen,Etienne Reijnen,13,86,1591,1,0,6.98
Az Alkmaar,Ben Rienstra,31,79,1048,3,5,6.98
Nec Nijmegen,Wojciech Golla,4,84,1310,0,0,6.98
Ajax,Jasper Cillessen,2,62,575,0,1,6.98
Nec Nijmegen,Bart Buysse,3,82,135,0,0,6.98
Excelsior,Sander Fischer,7,78,916,2,1,6.97
Heracles Almelo,Wout Weghorst,32,70,501,0,1,6.97
Vitesse,Eloy Room,1,68,738,0,0,6.96
Roda Jc Kerkrade,Arjan Swinkels,7,77,769,0,1,6.96
Ajax,Anwar El Ghazi,24,76,332,2,3,6.96
Nec Nijmegen,Dario Đumić,4,79,568,0,0,6.96
Groningen,Sergio Padt,3,53,689,0,0,6.96
Groningen,Michael De Leeuw,24,73,442,2,6,6.95
Vitesse,Milot Rashica,33,73,358,3,6,6.95
Feyenoord,Karim El Ahmadi,17,88,1299,2,2,6.95
Fc Utrecht,Rico Strieder,17,85,1254,1,3,6.95
Vitesse,Renato Ibarra,14,84,295,1,1,6.95
Ajax,Robert Murić,1,93,14,1,1,6.95
Groningen,Albert Rusnák,42,82,774,1,3,6.95
Willem Ii Tilburg,Guus Joppen,7,77,323,1,1,6.94
Fc Twente,Joachim Andersen,7,78,687,0,0,6.94
Az Alkmaar,Ron Vlaar,4,83,555,0,0,6.94
Roda Jc Kerkrade,Anco Jansen,4,78,45,2,1,6.93
Feyenoord,Miquel Nelom,10,81,619,1,0,6.93
Psv Eindhoven,Jorrit Hendrix,13,84,724,2,1,6.93
Az Alkmaar,Levi García,12,80,67,1,0,6.93
Ajax,Thulani Serero,4,88,277,0,1,6.92
Fc Twente,Hidde ter Avest,20,74,655,2,2,6.92
Pec Zwolle,Bart Schenkeveld,4,84,182,1,1,6.92
Pec Zwolle,Wout Brama,18,78,752,4,3,6.92
Psv Eindhoven,Jeroen Zoet,0,70,598,0,0,6.91
Heerenveen,Henk Veerman,13,59,226,3,6,6.91
Fc Utrecht,Mark van der Maarel,13,80,1241,1,3,6.91
Az Alkmaar,Thom Haye,17,78,476,2,4,6.91
De Graafschap,Hidde Jurjus,2,52,603,0,0,6.91
Fc Utrecht,Ramon Leeuwin,6,86,815,0,0,6.91
Az Alkmaar,Derrick Luckassen,8,78,492,0,1,6.91
Feyenoord,Bilal Başaçıkoğlu,31,71,290,4,6,6.91
Roda Jc Kerkrade,Uğur İnceman,12,74,444,1,0,6.91
Fc Utrecht,Bart Ramselaar,38,84,938,5,6,6.91
Excelsior,Luigi Bruins,9,78,534,0,2,6.91
Pec Zwolle,Boy De Jong,0,40,8,0,0,6.90
Pec Zwolle,Rick Dekker,14,80,445,2,3,6.90
Psv Eindhoven,Stijn Schaars,6,85,184,0,0,6.90
Heracles Almelo,Bram Castro,1,61,644,0,0,6.90
Nec Nijmegen,Benjamin Kirsten,0,55,120,0,0,6.90
Sc Cambuur,Sjoerd Overgoor,29,75,456,0,1,6.90
Psv Eindhoven,Maxime Lestienne,23,78,165,6,6,6.89
Heracles Almelo,Joey Pelupessy,16,82,975,2,1,6.89
Az Alkmaar,Joris van Overeem,47,77,832,9,8,6.89
Nec Nijmegen,Janio Bikel,14,79,789,0,1,6.88
Excelsior,Brandley Kuwas,41,79,493,2,4,6.88
De Graafschap,Bryan Smeets,40,75,791,4,5,6.88
Nec Nijmegen,Todd Kane,23,78,863,2,5,6.88
Ado Den Haag,Aaron Meijers,33,69,853,3,5,6.87
Sc Cambuur,Wessel Dammers,0,85,699,0,0,6.87
Roda Jc Kerkrade,Tom van Hyfte,31,70,639,2,7,6.87
Ajax,Daley Sinkgraven,10,83,409,0,1,6.87
Willem Ii Tilburg,Robbie Haemhouts,13,73,298,1,2,6.87
Excelsior,Tom Muyters,0,52,413,0,0,6.87
Roda Jc Kerkrade,Ard Van Peppen,14,67,678,2,0,6.87
Fc Twente,Giorgos Katsikas,0,90,104,0,0,6.87
Ado Den Haag,Roland Alberg,5,82,192,1,0,6.87
Fc Utrecht,Andreas Ludwig,20,80,394,5,6,6.87
Excelsior,Filip Kurto,0,57,159,0,0,6.86
Fc Utrecht,Willem Janssen,13,75,418,3,3,6.86
Vitesse,Denys Oliynyk,32,85,638,2,2,6.86
Heerenveen,Luciano Slagveer,24,74,437,5,3,6.86
Sc Cambuur,Marvin Peersman,17,77,1180,3,5,6.86
Heracles Almelo,Jaroslav Navratil,22,69,304,3,5,6.86
Fc Utrecht,Ruben Ligeon,4,76,165,1,0,6.86
Ajax,Václav Černý,7,86,95,1,0,6.86
Pec Zwolle,Gustavo,4,82,53,1,1,6.86
Heerenveen,Branco Van den Boomen,22,81,741,3,1,6.86
Roda Jc Kerkrade,Tomi Juric,10,66,165,1,3,6.86
Ado Den Haag,Gianni Zuiverloon,7,83,596,1,1,6.85
Excelsior,Rick Kruys,9,79,717,2,1,6.85
Ado Den Haag,Danny Bakker,20,75,748,2,2,6.85
Psv Eindhoven,Nicolas Isimat-Mirin,0,92,592,0,0,6.85
Heracles Almelo,Brahim Darri,38,81,375,3,1,6.85
Az Alkmaar,Mattias Johansson,14,77,759,3,4,6.85
De Graafschap,Vincent Vermeij,23,63,416,1,3,6.85
De Graafschap,Robin Propper,16,74,786,0,1,6.85
Sc Cambuur,Marlon Pereira,6,72,105,1,1,6.84
Roda Jc Kerkrade,Marcos Gullon,4,77,355,1,1,6.84
Ado Den Haag,Kevin Jansen,11,76,541,1,3,6.84
Heerenveen,Joey van den Berg,31,76,899,2,4,6.84
Vitesse,Kosuke Ota,24,78,579,2,4,6.84
Vitesse,Valeri Qazaishvili,37,88,737,2,1,6.84
Fc Twente,Bruno Uvini,8,84,994,0,3,6.83
Willem Ii Tilburg,Erik Falkenburg,19,71,546,3,1,6.83
Feyenoord,Kenneth Vermeer,0,68,667,0,0,6.83
Roda Jc Kerkrade,Jordy Buijs,16,79,650,2,1,6.83
Excelsior,Bas Kuipers,12,73,518,2,2,6.83
Groningen,Hedwiges Maduro,13,82,960,0,1,6.83
Fc Twente,Peet Bijen,5,82,591,0,0,6.83
Pec Zwolle,Sheraldo Becker,26,67,269,5,10,6.83
Az Alkmaar,Sergio Rochet,2,56,343,0,0,6.83
Heerenveen,Mitchell Te Vrede,13,63,326,0,0,6.83
Willem Ii Tilburg,Nick Van der Velden,18,73,499,3,4,6.82
Fc Twente,Chinedu Ede,20,77,497,5,3,6.82
Roda Jc Kerkrade,Gibril Sankoh,4,79,472,0,1,6.82
Heerenveen,Arbër Zeneli,17,79,347,0,5,6.82
Willem Ii Tilburg,Frank van der Struijk,17,73,806,1,2,6.82
Psv Eindhoven,Joshua Brenet,12,81,726,1,2,6.81
Az Alkmaar,Mounir El Hamdaoui,4,83,137,0,0,6.81
Excelsior,Khalid Karami,23,75,728,1,1,6.81
Roda Jc Kerkrade,Henk Dijkhuizen,10,70,384,0,1,6.81
Excelsior,Jeff Stans,39,75,670,3,4,6.81
Heracles Almelo,Gonzalo Garcia,5,74,103,2,1,6.81
Roda Jc Kerkrade,Richmond Boakye,8,76,114,1,0,6.81
Nec Nijmegen,Marcel Ritzmaier,24,77,384,2,1,6.81
Feyenoord,Renato Tapia,8,76,295,0,1,6.81
Az Alkmaar,Muamer Tanković,11,79,216,1,1,6.81
Sc Cambuur,Martijn Van der Laan,2,81,646,0,0,6.80
Heerenveen,Pele Van Anholt,10,79,659,1,0,6.80
Fc Twente,Jesús Corona,4,76,78,0,1,6.80
Ado Den Haag,Dennis van der Heijden,3,58,25,0,0,6.80
Willem Ii Tilburg,Bruno Andrade,14,88,108,2,3,6.80
Az Alkmaar,Rajko Brežančić,6,74,179,0,1,6.80
Pec Zwolle,Kevin Begois,0,64,313,0,0,6.80
Az Alkmaar,Levi Opdam,0,100,10,0,0,6.80
Sc Cambuur,Ron Janzen,0,86,12,0,0,6.80
Roda Jc Kerkrade,Rostyn Griffiths,3,78,483,0,1,6.80
Ado Den Haag,Dion Malone,13,76,529,1,3,6.80
De Graafschap,Mark Diemers,12,84,412,1,4,6.79
Psv Eindhoven,Adam Maher,7,78,281,2,3,6.79
Groningen,Mimoun Mahi,4,80,127,0,1,6.79
Vitesse,Dominic Solanke,20,73,269,1,4,6.79
Roda Jc Kerkrade,Georgy Zhukov,11,77,339,1,2,6.79
Heracles Almelo,Paul Gladon,10,69,115,2,2,6.79
Fc Utrecht,Robbin Ruiter,2,63,572,0,0,6.79
Heerenveen,Erwin Mulder,1,59,674,0,0,6.79
Roda Jc Kerkrade,Mike van Duinen,5,62,94,1,1,6.78
Feyenoord,Jan-Arie van der Heijden,4,85,691,0,2,6.78
Fc Twente,Zakaria El Azzouzi,13,80,195,0,0,6.78
Fc Twente,Robbert Schilder,11,78,508,1,2,6.78
Sc Cambuur,Darryl Lachman,5,86,685,0,1,6.78
De Graafschap,Cas Peters,34,68,307,1,9,6.78
Groningen,Jarchinio Antonia,14,78,214,3,3,6.78
Groningen,Oussama Idrissi,13,74,222,3,3,6.78
Sc Cambuur,Furdjel Narsingh,39,77,328,4,6,6.77
Willem Ii Tilburg,Dico Koppers,13,73,504,0,2,6.77
Ado Den Haag,Thomas Kristensen,5,79,415,0,1,6.77
Willem Ii Tilburg,Freek Heerkens,0,72,240,0,0,6.77
Fc Twente,Jeroen van der Lely,2,78,437,1,1,6.77
Sc Cambuur,Xander Houtkoop,19,76,172,3,2,6.77
Fc Utrecht,Sofyan Amrabat,2,79,106,1,1,6.77
Sc Cambuur,Martijn Barto,20,66,351,1,3,6.76
Willem Ii Tilburg,Adam Nemec,4,61,88,0,0,6.76
Willem Ii Tilburg,Kostas Lamprou,0,63,748,0,0,6.76
Az Alkmaar,Celso Ortiz,4,80,326,0,0,6.76
Groningen,Danny Hoesen,16,74,191,2,2,6.76
Roda Jc Kerkrade,Benjamin van Leer,3,50,564,1,0,6.75
Willem Ii Tilburg,Anouar Kali,0,85,41,0,0,6.75
Vitesse,Abiola Dauda,2,75,72,0,0,6.75
Nec Nijmegen,Cihat Celik,1,78,14,0,0,6.75
Heerenveen,Kenneth Otigba,6,77,766,0,0,6.75
Ajax,Ricardo Van Rhijn,3,83,165,0,1,6.75
Ado Den Haag,Martin Hansen,1,58,661,0,0,6.75
Vitesse,Nathan,4,76,182,0,0,6.74
Pec Zwolle,Trent Sainsbury,7,81,327,0,1,6.74
Groningen,Lorenzo Burnet,10,79,484,1,3,6.74
Heerenveen,Simon Thern,10,81,261,0,0,6.74
Roda Jc Kerkrade,Martin Milec,10,74,325,0,0,6.73
Groningen,Kasper Larsen,1,80,216,0,0,6.73
Pec Zwolle,Mickey van der Hart,0,67,439,0,0,6.73
Groningen,Hans Hateboer,22,78,871,0,3,6.73
Heracles Almelo,Peter van Ooijen,12,80,174,2,0,6.73
De Graafschap,Lion Kaak,4,73,241,0,0,6.73
Ado Den Haag,Ludcinio Marengo,9,69,163,0,0,6.73
Sc Cambuur,Vytautas Andriuškevičius,14,78,792,0,1,6.73
Pec Zwolle,Kingsley Ehizibue,12,70,318,2,0,6.73
Ajax,Donny van de Beek,5,84,159,0,0,6.73
Roda Jc Kerkrade,Farshad Noor,8,62,160,1,0,6.73
Sc Cambuur,Jamiro Monteiro,12,86,663,1,1,6.73
Excelsior,Henrico Drost,1,83,288,0,0,6.72
De Graafschap,Andy Driver,40,73,426,4,7,6.72
Fc Twente,Nick Marsman,2,61,456,0,0,6.72
Fc Twente,Thomas Agyepong,6,81,111,1,0,6.72
De Graafschap,Tolgahan Çiçek,6,64,162,0,1,6.71
De Graafschap,Nathan Kabasele,15,67,175,1,2,6.71
Heerenveen,Stefano Marzo,13,78,779,1,1,6.71
Vitesse,Isaiah Brown,15,72,329,1,2,6.71
De Graafschap,Bart Straalman,10,76,360,1,1,6.71
Willem Ii Tilburg,Guus Hupperts,24,73,321,2,3,6.70
Groningen,Simon Tibbling,30,85,1400,3,2,6.70
Feyenoord,Colin Kazim-Richards,2,74,70,0,2,6.70
Fc Twente,Alessio Da Cruz,3,94,34,0,0,6.70
Fc Utrecht,Issa Kallon,2,100,4,0,0,6.70
Excelsior,Cedric Badjeck,1,75,3,0,0,6.70
Ajax,John Heitinga,0,77,10,0,0,6.70
Fc Twente,Jelle van der Heyden,2,76,116,1,1,6.69
Ado Den Haag,Ruben Schaken,24,83,468,2,6,6.69
Excelsior,Kevin Vermeulen,3,69,73,1,1,6.69
Groningen,Desevio Payne,3,77,113,0,0,6.69
De Graafschap,Nathaniel Will,17,67,440,2,6,6.69
Groningen,Juninho Bacuna,7,78,258,1,0,6.69
Sc Cambuur,Calvin Mac-Intosh,5,84,447,1,0,6.68
Ado Den Haag,Tyronne Ebuehi,6,76,353,0,1,6.68
Heerenveen,Lucas Bijker,7,83,765,2,0,6.68
De Graafschap,Jeroen Tesselaar,19,65,304,1,2,6.68
Sc Cambuur,Kevin van Veen,4,66,88,0,0,6.67
Roda Jc Kerkrade,Nathan Rutjes,3,75,76,1,1,6.67
Groningen,Jesper Drost,25,76,510,3,3,6.67
Ado Den Haag,Gervane Kastaneer,0,63,5,0,0,6.67
Nec Nijmegen,Marco Van Duin,0,65,51,0,0,6.67
Groningen,Abel Tamata,5,72,224,0,0,6.66
Fc Utrecht,Filip Bednarek,0,67,93,0,0,6.66
Fc Twente,Michael Olaitan,11,80,164,0,0,6.66
Heracles Almelo,Tim Breukers,1,78,59,0,0,6.66
Sc Cambuur,Sander van de Streek,24,69,546,2,3,6.66
Excelsior,Jordan Botaka,3,80,45,0,0,6.65
Excelsior,Stanley Elbers,10,71,115,2,3,6.64
Excelsior,Daryl van Mieghem,15,66,166,2,5,6.64
Fc Utrecht,Rubio Rubin,3,82,32,0,2,6.64
Heracles Almelo,Dario Vujicevic,0,89,114,0,0,6.64
Fc Utrecht,Patrick Joosten,17,76,219,2,0,6.64
Excelsior,Nigel Hasselbaink,9,68,113,0,3,6.64
Willem Ii Tilburg,Richairo Zivkovic,3,61,109,1,1,6.64
Sc Cambuur,Erik Bakker,16,84,913,2,1,6.64
Ado Den Haag,Giovanni Korte,8,79,73,2,1,6.63
Fc Utrecht,Giovanni Troupee,2,84,49,0,0,6.63
Pec Zwolle,Boban Lazic,1,81,17,0,0,6.63
Fc Twente,Jari Oosterwijk,7,60,140,1,0,6.63
Sc Cambuur,Tom Hiariej,5,80,317,0,0,6.63
Nec Nijmegen,Mihai Roman,3,74,87,0,0,6.63
Pec Zwolle,Queensy Menig,20,75,323,0,2,6.63
Nec Nijmegen,Marcel Appiah,8,76,340,0,0,6.63
Psv Eindhoven,Florian Jozefzoon,3,84,43,0,0,6.63
Fc Twente,Torgeir Børven,5,68,17,0,1,6.63
Ado Den Haag,Kenji Gorre,3,80,24,1,0,6.63
Nec Nijmegen,Mohamed Rayhi,5,69,75,0,0,6.62
De Graafschap,Dean Koolhof,2,70,81,0,0,6.62
Roda Jc Kerkrade,Fred Ngombo,5,64,48,0,1,6.61
Ajax,Yaya Sanogo,1,40,8,0,0,6.60
Roda Jc Kerkrade,Edwin Gyasi,12,80,197,1,3,6.60
Excelsior,Michiel Hemmen,0,78,7,0,0,6.60
Vitesse,Mohammed Osman,0,100,12,0,0,6.60
Vitesse,Yuning Zhang,1,67,40,0,0,6.60
Psv Eindhoven,Jordy de Wijs,0,50,2,0,0,6.60
Roda Jc Kerkrade,Rigino Cicilia,0,63,10,0,0,6.60
Feyenoord,Nigel Robertha,1,75,6,0,0,6.60
Roda Jc Kerkrade,Tim Blättler,0,50,2,0,0,6.60
Sc Cambuur,Jerge Hoefdraad,6,75,83,0,0,6.60
Heerenveen,Willem Huizing,0,57,4,0,0,6.60
Willem Ii Tilburg,Lesley De Sa,9,74,111,0,3,6.60
Heracles Almelo,Menno Heerkes,0,84,43,0,0,6.60
Pec Zwolle,Wouter Marinus,19,69,344,2,2,6.60
Willem Ii Tilburg,Robert Braber,7,59,121,0,1,6.59
Sc Cambuur,Leonard Nienhuis,2,56,652,0,0,6.58
Feyenoord,Lex Immers,0,69,59,0,0,6.58
De Graafschap,Jan Lammers,0,87,120,0,0,6.58
De Graafschap,Kristopher Vida,18,76,276,1,0,6.58
De Graafschap,Piotr Parzyszek,1,55,31,0,0,6.58
Fc Utrecht,Kevin Conboy,5,80,191,0,0,6.58
Pec Zwolle,Abdel Malek El Hasnaoui,4,88,145,1,0,6.57
Heerenveen,Morten Thorsby,24,73,559,1,2,6.57
Roda Jc Kerkrade,Daniel De Silva,2,75,111,0,1,6.57
Groningen,Alexander Sørloth,13,62,145,1,0,6.57
Vitesse,Danilo Pantić,3,79,26,0,0,6.57
Heerenveen,Luka Zahović,2,88,30,0,0,6.56
Nec Nijmegen,Joey Sleegers,10,75,203,0,0,6.56
Fc Utrecht,Louis Nganioni,4,72,186,0,2,6.56
De Graafschap,Youssef El Jebli,35,70,345,3,4,6.56
Willem Ii Tilburg,Justin Mathieu,0,78,21,0,0,6.55
De Graafschap,Erik Quekel,3,80,65,0,1,6.55
Pec Zwolle,Dario Tanda,0,100,7,0,0,6.55
Az Alkmaar,Robert Muhren,5,59,45,1,1,6.55
Willem Ii Tilburg,Terell Ondaan,8,72,107,0,2,6.55
Sc Cambuur,Mikhael Rosheuvel,11,74,184,1,0,6.55
Az Alkmaar,Gino Coutinho,0,57,155,0,0,6.54
Roda Jc Kerkrade,Martijn Monteyne,0,67,65,0,0,6.53
Fc Twente,Tim Holscher,4,84,178,0,2,6.53
Sc Cambuur,Rai Vloet,2,68,57,0,0,6.52
De Graafschap,Tim Linthorst,0,77,140,0,0,6.52
Heracles Almelo,Tarik Kada,4,76,66,0,1,6.52
Fc Twente,Oskar Zawada,1,63,59,0,0,6.51
Roda Jc Kerkrade,Kristoffer Peterson,17,74,172,3,2,6.51
Nec Nijmegen,Mikael Dyrestam,0,71,5,0,0,6.50
Ado Den Haag,Hector Hevel,0,70,14,0,0,6.50
Willem Ii Tilburg,Asumah Abubakar,0,0,0,0,0,6.50
Psv Eindhoven,Simon Poulsen,1,77,33,0,0,6.50
Vitesse,Thomas Oude Kotte,0,88,61,0,0,6.50
Nec Nijmegen,Sjoerd Ars,1,74,20,0,0,6.50
Nec Nijmegen,Jeffrey Leiwakabessy,1,83,53,0,0,6.50
Excelsior,Kevin Van Diermen,0,81,77,0,0,6.50
Az Alkmaar,Achille Vaarnhold,0,75,3,0,0,6.50
Nec Nijmegen,Kristjan Gauti Emilsson,1,61,27,0,0,6.50
Roda Jc Kerkrade,Jens Van Son,7,70,75,0,0,6.48
Az Alkmaar,Pantelis Hatzidiakos,2,80,48,0,0,6.48
Willem Ii Tilburg,Andy Kawaya,3,75,40,0,1,6.48
Fc Twente,Shadrach Eghan,3,83,33,1,0,6.48
Psv Eindhoven,Steven Bergwijn,2,85,22,0,0,6.48
Sc Cambuur,Djavan Anderson,5,77,211,1,2,6.47
Sc Cambuur,Valmir Berisha,1,71,24,0,0,6.47
Nec Nijmegen,Sam Lundholm,1,76,42,0,0,6.46
Excelsior,Yoell Van Nieff,1,73,56,0,0,6.46
Fc Twente,Joel Drommel,0,58,245,0,0,6.46
Roda Jc Kerkrade,Daryl Werker,0,76,60,0,0,6.45
Groningen,Keziah Veendorp,0,73,11,0,0,6.40
Sc Cambuur,Sebastian Steblecki,2,73,24,0,0,6.40
Pec Zwolle,Samet Bulut,0,40,2,0,0,6.40
Roda Jc Kerkrade,Brian Jacobs,0,0,0,0,0,6.40
Roda Jc Kerkrade,Mitchell Paulissen,5,68,126,1,1,6.38
De Graafschap,Thijs Bouma,2,68,83,0,1,6.38
