Team,Name,Goal conversion percentage,Total shots,Successful dribbles,Big chances missed,Goals,Rating
Inter,Samir Handanovič,0,0,0,0,0,7.05
Roma,Konstantinos Manolas,17,12,11,0,2,7.05
Torino,Kamil Glik,0,15,11,1,0,7.04
Udinese,Bruno Fernandes,7,43,33,1,3,7.04
Inter,Gary Medel,17,6,8,0,1,7.03
Lazio,Marco Parolo,9,34,4,6,3,7.03
Bologna,Domenico Maietta,0,1,8,1,0,7.03
Inter,João Miranda,11,9,12,0,1,7.03
Fiorentina,Federico Bernardeschi,6,34,70,0,2,7.03
Inter,Jeison Murillo,13,15,19,2,2,7.03
Lazio,Keita Baldé,8,48,69,6,4,7.02
Torino,Ciro Immobile,17,30,16,6,5,7.02
Chievoverona,Alessandro Gamberini,0,2,2,0,0,7.02
Genoa,Ezequiel Muñoz,0,6,5,1,0,7.02
Chievoverona,Ivan Radovanović,0,13,7,0,0,7.02
Torino,Emiliano Moretti,13,8,9,1,1,7.01
Chievoverona,Fabrizio Cacciatore,11,9,6,2,1,7.01
Empoli,Massimo Maccarone,22,59,20,6,13,7.01
Inter,Felipe Melo,8,13,13,1,1,7.01
Carpi,Andrea Lazzari,13,8,1,2,1,7.01
Carpi,Cristian Zaccardo,9,11,7,1,1,7.01
Bologna,Emanuele Giaccherini,21,34,29,3,7,7.01
Lazio,Santiago Gentiletti,0,4,9,1,0,7.01
Atalanta,Marten de Roon,6,18,15,0,1,7.01
Genoa,Mattia Perin,0,0,0,0,0,7.01
Lazio,Antonio Candreva,14,69,34,4,10,7.01
Juventus,Daniele Rugani,0,2,7,0,0,7.01
Juventus,Sami Khedira,28,18,14,3,5,7.00
Empoli,Mário Rui,0,19,25,0,0,7.00
Chievoverona,Federico Mattiello,0,0,1,0,0,7.00
Sassuolo,Luca Antei,0,0,0,0,0,7.00
Atalanta,Luigi Giorgi,0,0,0,0,0,7.00
Napoli,Vlad Chiricheş,33,3,5,0,1,7.00
Napoli,Faouzi Ghoulam,0,18,30,0,0,6.99
Napoli,Dries Mertens,12,41,36,3,5,6.99
Milan,Cristián Zapata,50,2,4,0,1,6.99
Fiorentina,Marcos Alonso,7,44,23,2,3,6.99
Inter,Jonathan Biabiany,6,17,40,1,1,6.99
Atalanta,Boukary Dramé,0,13,32,3,0,6.99
Sampdoria,Antonio Cassano,13,15,18,3,2,6.99
Carpi,Riccardo Gagliolo,10,10,20,0,1,6.99
Napoli,Allan,14,21,57,1,3,6.99
Fiorentina,Matías Fernández,6,18,18,0,1,6.99
Juventus,Kwadwo Asamoah,0,6,10,1,0,6.98
Juventus,Patrice Evra,13,15,14,3,2,6.98
Palermo,Gastón Brugman,0,8,10,0,0,6.97
Bologna,Marios Oikonomou,0,3,5,2,0,6.97
Udinese,Francesco Lodi,5,19,9,1,1,6.97
Sampdoria,Roberto Soriano,18,44,39,1,8,6.97
Atalanta,Berat Djimsiti,0,0,0,0,0,6.97
Lazio,Ogenyi Onazi,9,11,10,0,1,6.97
Roma,Antonio Rüdiger,12,17,8,0,2,6.96
Bologna,Franco Brienza,10,30,19,3,3,6.96
Frosinone,Federico Dionisi,14,65,37,2,9,6.96
Atalanta,Mauricio Pinilla,14,36,6,4,5,6.96
Sampdoria,Fabio Quagliarella,10,81,8,9,8,6.96
Torino,Cristian Molinaro,13,8,35,0,1,6.96
Empoli,Raffaele Maiello,0,1,4,0,0,6.96
Genoa,Blerim Džemaili,12,25,21,0,3,6.96
Sampdoria,Emiliano Viviano,0,0,0,0,0,6.95
Frosinone,Paolo Sammarco,24,17,11,1,4,6.95
Fiorentina,Cristian Tello,18,11,39,1,2,6.95
Juventus,Roberto Pereyra,0,8,20,0,0,6.95
Chievoverona,Dario Dainelli,100,1,3,0,1,6.94
Roma,Wojciech Szczęsny,0,0,3,0,0,6.94
Carpi,Simone Romagnoli,0,10,1,0,0,6.94
Sampdoria,Carlos Carbonero,0,5,12,1,0,6.94
Sassuolo,Šime Vrsaljko,0,9,25,2,0,6.94
Atalanta,Germán Denis,22,18,8,2,4,6.94
Chievoverona,Riccardo Meggiorini,22,23,10,3,5,6.94
Milan,Carlos Bacca,31,59,31,9,18,6.94
Torino,Gastón Silva,0,4,12,0,0,6.94
Lazio,Wesley Hoedt,0,9,9,0,0,6.94
Inter,Ivan Perišić,13,53,28,3,7,6.94
Frosinone,Leonardo Blanchard,19,16,9,2,3,6.94
Milan,M'Baye Niang,16,32,27,4,5,6.94
Chievoverona,Antonio Floro Flores,11,38,26,3,4,6.94
Napoli,Mirko Valdifiori,0,0,0,0,0,6.93
Chievoverona,Përparim Hetemaj,5,19,30,0,1,6.93
Inter,Alex Telles,0,8,24,0,0,6.93
Fiorentina,Khouma Babacar,22,23,5,1,5,6.93
Milan,Andrea Bertolacci,8,13,22,1,1,6.93
Carpi,Lorenzo Lollo,12,26,21,3,3,6.92
Chievoverona,Boštjan Cesar,8,12,2,1,1,6.92
Torino,Josef Martínez,9,32,6,5,3,6.92
Lazio,Ştefan Radu,0,5,9,0,0,6.92
Hellas Verona,Luca Marrone,14,7,20,0,1,6.91
Atalanta,Andrea Masiello,0,4,3,0,0,6.91
Atalanta,Alessandro Diamanti,7,15,9,1,1,6.91
Carpi,Simone Verdi,25,12,6,0,3,6.91
Sassuolo,Simone Missiroli,22,9,19,2,2,6.91
Juventus,Gianluigi Buffon,0,0,1,0,0,6.91
Atalanta,Marco Borriello,19,43,25,5,8,6.91
Roma,Edin Džeko,12,66,17,13,8,6.91
Empoli,Riccardo Saponara,10,48,69,8,5,6.91
Sassuolo,Lorenzo Pellegrini,14,21,11,1,3,6.91
Udinese,Molla Wagué,0,8,4,2,0,6.90
Palermo,Siniša Anđelković,0,1,0,1,0,6.90
Lazio,Mauricio,0,8,5,0,0,6.90
Bologna,Luca Rossettini,25,12,0,3,3,6.90
Juventus,Álvaro Morata,19,36,31,4,7,6.90
Palermo,Stefano Sorrentino,0,0,1,0,0,6.90
Carpi,Wallace,0,5,7,0,0,6.90
Genoa,Olivier Ntcham,0,12,20,0,0,6.90
Atalanta,Roberto Gagliardini,0,1,0,0,0,6.90
Empoli,Maurizio Pugliesi,0,0,0,0,0,6.90
Genoa,Eugenio Lamanna,0,0,0,0,0,6.90
Sampdoria,Luis Muriel,14,44,50,7,6,6.90
Milan,Alessio Romagnoli,0,5,5,0,0,6.90
Sassuolo,Alfred Duncan,4,26,42,0,1,6.90
Sassuolo,Paolo Cannavaro,0,3,5,0,0,6.90
Bologna,Antonio Mirante,0,0,3,0,0,6.89
Milan,Gianluigi Donnarumma,0,0,0,0,0,6.89
Inter,Fredy Guarin,5,20,23,1,1,6.89
Genoa,Luca Rigoni,14,28,7,6,4,6.89
Genoa,Gabriel Silva,0,9,28,1,0,6.89
Lazio,Felipe Anderson,21,33,68,4,7,6.89
Empoli,Federico Barba,0,3,1,0,0,6.89
Lazio,Abdoulay Konko,0,10,20,1,0,6.89
Hellas Verona,Eros Pisano,28,18,18,0,5,6.89
Torino,Alessandro Gazzi,0,1,2,0,0,6.89
Carpi,Stefano Sabelli,33,3,0,0,1,6.89
Sampdoria,Ricardo Álvarez,13,8,36,1,1,6.88
Bologna,Sergio Floccari,17,36,27,5,6,6.88
Fiorentina,Panagiotis Kone,0,8,3,0,0,6.88
Bologna,Adam Masina,18,11,25,1,2,6.88
Hellas Verona,Urby Emanuelson,0,11,2,0,0,6.88
Chievoverona,Albano Bizzarri,0,0,1,0,0,6.88
Udinese,Antonio Di Natale,8,25,4,3,2,6.88
Carpi,Gaetano Letizia,6,18,40,0,1,6.88
Napoli,Alberto Grassi,0,11,6,1,0,6.88
Bologna,Amadou Diawara,0,13,21,0,0,6.88
Lazio,Senad Lulić,19,16,39,0,3,6.87
Sassuolo,Nicola Sansone,15,47,42,3,7,6.87
Atalanta,Rafael Tolói,20,5,8,0,1,6.87
Palermo,Ivajlo Čočev,0,22,10,1,0,6.87
Carpi,Raffaele Bianco,10,10,15,0,1,6.87
Milan,Juraj Kucka,3,35,39,4,1,6.87
Hellas Verona,Mattia Zaccagni,0,2,2,0,0,6.87
Empoli,Ronaldo,0,5,4,0,0,6.87
Hellas Verona,Vaggelīs Moras,17,6,15,0,1,6.86
Empoli,Manuel Pucciarelli,17,36,38,7,6,6.86
Udinese,Guilherme,0,6,3,0,0,6.86
Milan,Luiz Adriano,19,21,4,3,4,6.86
Chievoverona,Valter Birsa,15,39,39,4,6,6.86
Bologna,Lorenzo Crisetig,0,1,6,0,0,6.86
Palermo,Mato Jajalo,0,16,14,2,0,6.86
Sassuolo,Grégoire Defrel,23,31,20,4,7,6.86
Milan,Keisuke Honda,3,31,32,3,1,6.86
Juventus,Simone Padoin,33,3,3,0,1,6.85
Chievoverona,Nicola Rigoni,15,20,5,0,3,6.85
Fiorentina,Mauro Zárate,12,26,21,1,3,6.85
Atalanta,Guglielmo Stendardo,25,4,2,0,1,6.85
Frosinone,Daniel Ciofani,16,55,12,7,9,6.85
Roma,Seydou Keita,9,11,5,1,1,6.85
Carpi,Lorenzo Pasciuti,67,3,10,0,2,6.85
Napoli,Elseid Hysaj,0,10,25,0,0,6.85
Juventus,Martín Cáceres,0,1,0,0,0,6.85
Bologna,Emil Krafth,0,0,0,0,0,6.85
Frosinone,Daniele Verde,0,9,4,0,0,6.85
Sassuolo,Gianluca Pegolo,0,0,0,0,0,6.85
Carpi,Simone Colombi,0,0,0,0,0,6.85
Sampdoria,Dodô,0,9,29,0,0,6.85
Fiorentina,Nenad Tomović,0,4,9,1,0,6.85
Inter,Juan Jesus,0,2,12,1,0,6.84
Sampdoria,Nenad Krstičić,0,3,5,0,0,6.84
Bologna,Angelo Da Costa,0,0,0,0,0,6.84
Fiorentina,Joan Verdu,33,3,1,0,1,6.84
Roma,Umar Sadiq,50,4,2,1,2,6.84
Udinese,Emmanuel Badu,13,32,36,5,4,6.84
Sassuolo,Federico Peluso,7,14,17,1,1,6.84
Roma,Juan Iturbe,13,8,10,0,1,6.84
Atalanta,Marco Sportiello,0,0,1,0,0,6.84
Palermo,Giancarlo González,40,5,4,0,2,6.83
Bologna,Ibrahima Mbaye,0,3,5,0,0,6.83
Fiorentina,Mario Suárez,17,6,9,0,1,6.83
Torino,Daniele Baselli,17,23,39,3,4,6.83
Udinese,Danilo,0,13,6,1,0,6.83
Empoli,Łukasz Skorupski,0,1,0,0,0,6.83
Genoa,Panagiotis Tachtsidis,13,15,16,0,2,6.83
Genoa,Sebastien De Maio,10,10,8,2,1,6.83
Inter,Rodrigo Palacio,15,13,32,4,2,6.83
Sassuolo,Andrea Consigli,0,0,1,0,0,6.82
Chievoverona,Alberto Paloschi,24,34,11,8,8,6.82
Hellas Verona,Leandro Greco,13,8,29,0,1,6.82
Palermo,Roberto Vitiello,0,2,0,0,0,6.82
Bologna,Matteo Brighi,0,16,11,3,0,6.82
Atalanta,Andrea Conti,40,5,5,0,2,6.82
Napoli,Manolo Gabbiadini,23,22,3,4,5,6.82
Sampdoria,Niklas Moisander,0,1,3,0,0,6.82
Torino,Afriyie Acquah,11,18,46,0,2,6.82
Carpi,Isaac Cofie,0,19,14,1,0,6.82
Lazio,Danilo Cataldi,5,19,2,0,1,6.82
Roma,Lucas Digne,23,13,25,0,3,6.82
Chievoverona,Massimo Gobbi,0,10,22,1,0,6.81
Hellas Verona,Luca Toni,13,48,8,7,6,6.81
Fiorentina,Nikola Kalinić,20,60,13,22,12,6.81
Torino,Joel Obi,33,3,7,0,1,6.81
Hellas Verona,Giampaolo Pazzini,10,58,3,7,6,6.81
Fiorentina,Giuseppe Rossi,0,9,5,0,0,6.81
Fiorentina,Jakub Błaszczykowski,29,7,4,0,2,6.81
Udinese,Thomas Heurtaux,0,2,3,0,0,6.81
Udinese,Zdravko Kuzmanović,0,7,8,1,0,6.81
Bologna,Godfred Donsah,13,16,23,1,2,6.81
Frosinone,Daniel Pavlović,0,6,5,0,0,6.80
Frosinone,Robert Gucher,0,16,11,0,0,6.80
Hellas Verona,Matteo Bianchetti,14,7,2,0,1,6.80
Napoli,Ivan Strinić,0,2,2,0,0,6.80
Udinese,Ali Adnan,8,13,36,0,1,6.80
Chievoverona,Sergio Pellissier,31,16,1,2,5,6.80
Sampdoria,Alberto Brignoli,0,0,0,0,0,6.80
Atalanta,Gabriel Paletta,13,8,4,0,1,6.80
Hellas Verona,Juanito Gómez,4,26,14,3,1,6.80
Chievoverona,Giampiero Pinzi,0,3,3,0,0,6.80
Juventus,Simone Zaza,22,23,8,1,5,6.79
Juventus,Stephan Lichtsteiner,0,12,15,2,0,6.79
Empoli,Vincent Laurini,33,3,18,0,1,6.79
Carpi,Jerry Mbakogu,7,29,13,7,2,6.79
Palermo,Alberto Gilardino,22,45,8,5,10,6.79
Empoli,Lorenzo Ariaudo,0,1,0,0,0,6.79
Sampdoria,Joaquín Correa,13,23,60,3,3,6.79
Sassuolo,Matteo Politano,19,26,24,0,5,6.79
Carpi,Vid Belec,0,0,1,0,0,6.79
Genoa,Diego Laxalt,12,25,40,2,3,6.79
Empoli,Luca Bittante,0,1,8,0,0,6.78
Genoa,Alessio Cerci,15,27,31,3,4,6.78
Roma,Ervin Zukanović,33,9,1,0,3,6.78
Chievoverona,Lucas Castro,8,37,16,3,3,6.78
Udinese,Pablo Armero,50,2,2,1,1,6.78
Sampdoria,Andrea Ranocchia,0,8,2,1,0,6.78
Roma,Kevin Strootman,0,0,0,0,0,6.78
Bologna,Mattia Destro,16,50,18,13,8,6.77
Roma,Maicon,10,10,20,1,1,6.77
Lazio,Federico Marchetti,0,0,0,0,0,6.77
Udinese,Duván Zapata,18,44,17,7,8,6.77
Bologna,Saphir Taïder,0,19,9,1,0,6.77
Hellas Verona,Artur Ioniță,13,31,17,2,4,6.77
Genoa,Issa Cissokho,0,1,8,0,0,6.77
Napoli,Christian Maggio,0,1,0,0,0,6.77
Carpi,Marco Crimi,0,6,8,0,0,6.77
Sampdoria,David Ivan,50,2,6,0,1,6.77
Fiorentina,Ciprian Tătărușanu,0,0,1,0,0,6.76
Napoli,Omar El Kaddouri,11,9,5,2,1,6.76
Chievoverona,Nicolás Spolli,0,2,3,0,0,6.76
Napoli,David López,14,7,7,1,1,6.76
Chievoverona,Simone Pepe,20,15,2,1,3,6.76
Atalanta,Marco D'Alessandro,30,10,33,1,3,6.76
Atalanta,Jasmin Kurtić,7,30,14,3,2,6.76
Torino,Marco Benassi,9,33,13,2,3,6.76
Lazio,Sergej Milinković-Savić,3,29,23,0,1,6.76
Udinese,Silvan Widmer,0,20,23,2,0,6.76
Hellas Verona,Michelangelo Albertazzi,0,0,2,0,0,6.76
Inter,Davide Santon,0,3,8,0,0,6.76
Udinese,Manuel Iturra,0,4,8,1,0,6.76
Hellas Verona,Rafael Márquez,0,3,2,0,0,6.76
Palermo,Edoardo Goldaniga,29,7,3,0,2,6.75
Atalanta,Cristian Raimondi,0,5,2,1,0,6.75
Carpi,Emanuele Suagher,0,1,2,0,0,6.75
Carpi,Francesco Benussi,0,0,0,0,0,6.75
Carpi,Matteo Fedele,0,8,5,0,0,6.75
Chievoverona,Roberto Inglese,9,32,3,3,3,6.75
Inter,Danilo D'Ambrosio,33,6,20,0,2,6.75
Sampdoria,Angelo Palombo,0,1,1,0,0,6.74
Sampdoria,Mattia Cassani,0,3,9,1,0,6.74
Frosinone,Danilo Soddimo,3,31,42,0,1,6.74
Atalanta,Serge Gakpé,15,20,5,1,3,6.74
Palermo,Aleksandar Trajkovski,10,30,26,3,3,6.74
Roma,Iago Falque,15,13,5,0,2,6.74
Lazio,Ricardo Kishna,29,7,8,1,2,6.74
Sampdoria,Édgar Barreto,0,14,3,1,0,6.73
Inter,Martín Montoya,0,0,3,0,0,6.73
Frosinone,Nicola Leali,0,0,0,0,0,6.73
Lazio,Etrit Berisha,0,0,0,0,0,6.73
Napoli,Pepe Reina,0,0,0,0,0,6.73
Atalanta,Carlos Carmona,0,0,0,0,0,6.73
Genoa,Darko Lazović,0,10,11,2,0,6.72
Empoli,Marcel Büchel,8,24,18,1,2,6.72
Sampdoria,Matías Silvestre,0,3,6,0,0,6.72
Udinese,Ivan Piris,0,4,13,0,0,6.72
Sassuolo,Karim Laribi,0,7,3,1,0,6.72
Chievoverona,Paul-José Mpoku,0,13,15,2,0,6.72
Torino,Danilo Avelar,0,2,0,0,0,6.72
Atalanta,Nicolò Cherubin,33,3,3,0,1,6.72
Sassuolo,Marcello Trotta,9,11,4,1,1,6.71
Milan,Mattia De Sciglio,0,8,9,0,0,6.71
Frosinone,Luca Paganini,9,22,16,4,2,6.71
Empoli,Assane Dioussé,0,5,13,0,0,6.71
Fiorentina,Manuel Pasqual,0,4,1,0,0,6.71
Sampdoria,Modibo Diakité,14,7,12,4,1,6.70
Udinese,Orestis Karnezis,0,0,0,0,0,6.70
Milan,Manuel Locatelli,0,0,1,0,0,6.70
Juventus,Neto,0,0,0,0,0,6.70
Carpi,Kamil Wilczek,0,4,2,0,0,6.70
Roma,Salih Uçan,0,0,0,0,0,6.70
Hellas Verona,Filip Helander,40,5,3,0,2,6.70
Chievoverona,Nikola Ninković,0,0,0,0,0,6.70
Empoli,Franco Signorelli,0,0,1,0,0,6.70
Torino,Maxi López,17,23,8,2,4,6.70
Roma,Morgan De Sanctis,0,0,0,0,0,6.70
Frosinone,Adriano Russo,100,1,3,0,1,6.70
Palermo,Andrea Rispoli,0,8,12,0,0,6.70
Frosinone,Oliver Kragl,4,25,11,1,1,6.69
Milan,Kevin-Prince Boateng,20,5,3,0,1,6.69
Carpi,Fabrizio Poli,0,0,1,0,0,6.69
Fiorentina,Tino Costa,0,12,8,0,0,6.69
Bologna,Alex Ferrari,0,4,16,1,0,6.69
Inter,Yuto Nagatomo,0,5,11,0,0,6.69
Carpi,Kevin Lasagna,15,33,13,4,5,6.69
Roma,William Vainqueur,0,3,5,0,0,6.69
Milan,Davide Calabria,0,1,0,0,0,6.68
Chievoverona,Filippo Costa,0,0,6,0,0,6.68
Sassuolo,Emanuele Terranova,0,0,0,0,0,6.68
Lazio,Stefano Mauri,20,5,1,0,1,6.68
Torino,Alexander Farnerud,0,0,3,0,0,6.68
Milan,José Mauri,0,5,2,0,0,6.68
Genoa,Goran Pandev,0,14,13,3,0,6.68
Palermo,Oscar Hiljemark,19,21,13,0,4,6.68
Sassuolo,Marcello Gazzola,0,1,1,0,0,6.68
Hellas Verona,Luca Siligardi,8,25,30,0,2,6.67
Lazio,Filip Đorđević,17,18,5,6,3,6.67
Carpi,Antonio Di Gaudio,14,21,38,1,3,6.67
Atalanta,Giulio Migliaccio,0,2,0,0,0,6.67
Genoa,Diego Capel,0,10,6,1,0,6.66
Milan,Jérémy Ménez,40,5,3,1,2,6.66
Udinese,Emil Hallfreðsson,0,12,28,0,0,6.66
Chievoverona,Nicolas Frey,0,0,3,0,0,6.66
Genoa,Giovanni Marchese,0,4,0,0,0,6.65
Torino,Sanjin Prcić,0,0,1,0,0,6.65
Sampdoria,Federico Bonazzoli,0,1,1,0,0,6.65
Inter,Assane Gnoukouri,0,2,0,0,0,6.65
Milan,Antonio Nocerino,0,0,1,0,0,6.65
Torino,Daniele Padelli,0,0,1,0,0,6.65
Udinese,Stipe Perica,14,14,8,1,2,6.65
Palermo,Aljaž Struna,14,7,9,0,1,6.65
Bologna,Luca Rizzo,0,8,24,1,0,6.64
Bologna,Anthony Mounier,33,12,34,3,4,6.64
Sassuolo,Diego Falcinelli,12,17,3,1,2,6.64
Frosinone,Raman Chibsah,0,6,26,0,0,6.64
Palermo,Giuseppe Pezzella,0,1,11,0,0,6.64
Udinese,Edenilson,0,8,32,1,0,6.63
Juventus,Stefano Sturaro,14,7,11,1,1,6.63
Palermo,Robin Quaison,10,10,32,1,1,6.63
Atalanta,Gianpaolo Bellini,20,5,3,0,1,6.63
Sampdoria,Lazaros Christodoulopoulos,25,4,6,0,1,6.63
Udinese,Rodrigo Aguirre,0,7,2,1,0,6.63
Udinese,Marquinho,0,5,5,0,0,6.63
Sampdoria,Lorenzo De Silvestri,10,10,11,1,1,6.63
Carpi,Matteo Mancosu,18,11,5,3,2,6.63
Sampdoria,Jacopo Sala,0,8,12,0,0,6.63
Hellas Verona,Samuel Souprayen,0,8,14,0,0,6.63
Lazio,Patric,0,2,3,0,0,6.63
Napoli,Vasco Regini,0,4,10,0,0,6.62
Milan,Andrea Poli,0,2,6,0,0,6.62
Hellas Verona,Pierluigi Gollini,0,0,0,0,0,6.62
Sassuolo,Davide Biondini,0,5,6,0,0,6.62
Udinese,Giovanni Pasquale,0,0,0,0,0,6.62
Chievoverona,Gennaro Sardo,50,2,1,1,1,6.62
Empoli,Marco Zambelli,0,0,13,0,0,6.62
Frosinone,Alessandro Frara,29,7,4,0,2,6.62
Genoa,Riccardo Fiamozzi,0,0,3,0,0,6.61
Lazio,Alessandro Matri,36,11,5,3,4,6.61
Roma,Emerson Palmieri,33,3,1,0,1,6.60
Napoli,Nathaniel Chalobah,0,0,1,0,0,6.60
Juventus,Fernando Llorente,0,0,0,0,0,6.60
Palermo,Achraf Lazaar,4,23,41,0,1,6.60
Hellas Verona,Rômulo,0,7,4,1,0,6.60
Sassuolo,Claud Adjapong,0,0,0,0,0,6.60
Torino,Amauri,0,0,0,0,0,6.60
Carpi,Igor Bubnjić,0,6,0,2,0,6.60
Fiorentina,Luca Lezzerini,0,0,1,0,0,6.60
Bologna,Aaron Mattia Tabacchi,0,0,0,0,0,6.60
Frosinone,Mirko Gori,0,17,17,0,0,6.59
Hellas Verona,Ante Rebić,11,9,19,0,1,6.59
Frosinone,Aleksandăr Tonev,0,26,17,1,0,6.59
Bologna,Camilo Zúñiga,0,4,7,0,0,6.59
Empoli,Marko Livaja,8,12,13,0,1,6.59
Empoli,Daniele Croce,0,7,31,1,0,6.59
Carpi,Fabio Daprelà,0,1,1,0,0,6.58
Hellas Verona,Mohamed Fares,0,3,5,0,0,6.58
Frosinone,Arlind Ajeti,17,6,2,0,1,6.58
Udinese,Ryder Matos,7,27,31,9,2,6.58
Lazio,Edson Braafheid,0,0,0,0,0,6.58
Hellas Verona,Luca Checchin,0,0,0,0,0,6.58
Frosinone,Massimo Zappino,0,0,0,0,0,6.58
Lazio,Dušan Basta,0,8,12,1,0,6.57
Empoli,Rade Krunić,14,7,3,2,1,6.57
Empoli,Alessandro Piu,0,3,1,0,0,6.57
Frosinone,Aleandro Rosi,0,11,14,0,0,6.57
Bologna,Robert Acquafresca,0,1,1,0,0,6.57
Sampdoria,Pedro Pereira,0,2,2,0,0,6.57
Roma,Vasilīs Torosidīs,0,0,2,0,0,6.56
