Team,Name,Accurate passing percentage,Assists,Tackles,Successful Dribbles,Goals,Rating
Werder Bremen,Maximilian Eggestein,78,0,5,1,0,6.46
1899 Hoffenheim,Jiloan Hamad,70,0,6,3,1,6.46
Eintracht Frankfurt,Kaan Ayhan,83,0,2,0,0,6.45
Hannover 96,Fynn Arkenberg,63,0,9,0,0,6.45
Wolfsburg,Kevin De Bruyne,74,0,0,5,0,6.45
Eintracht Frankfurt,Timothy Chandler,67,0,13,1,0,6.45
Werder Bremen,Ulisses Garcia,70,1,15,18,0,6.43
Vfb Stuttgart,Jan Kliment,77,0,2,2,1,6.43
Bayern Munchen,Sven Ulreich,63,0,0,0,0,6.40
Borussia Mgladbach,Nico Schulz,71,0,0,2,0,6.40
Fc Schalke 04,Matija Nastasić,100,0,0,0,0,6.40
Vfb Stuttgart,Matthias Zimmermann,73,0,3,1,0,6.40
Werder Bremen,Marcel Hilßner,71,0,0,0,0,6.40
Hertha Bsc,Ronny,80,0,0,0,0,6.40
Darmstadt 98,Benjamin Gorka,67,0,0,0,0,6.40
1 Fsv Mainz 05,Gonzalo Jara,80,0,5,3,0,6.38
Hertha Bsc,Valentin Stocker,63,0,14,9,1,6.36
Werder Bremen,Melvyn Lorenzen,48,0,2,3,0,6.35
Borussia Mgladbach,Martin Stranzl,89,0,4,0,0,6.35
Eintracht Frankfurt,Václav Kadlec,81,0,3,0,0,6.33
Darmstadt 98,Sandro Sirigu,43,2,6,1,0,6.33
Vfb Stuttgart,Mart Ristl,81,0,2,1,0,6.30
Eintracht Frankfurt,Takashi Inui,67,0,1,0,0,6.30
Hamburger Sv,Batuhan Altıntaş,67,0,0,0,0,6.30
Werder Bremen,Oliver Hüsing,50,0,0,0,0,6.30
Werder Bremen,Özkan Yıldırım,75,0,0,0,0,6.30
Hannover 96,Mike-Steven Bähre,50,0,0,0,0,6.30
Bayer 04 Leverkusen,David Yelldell,25,0,0,0,0,6.30
Hannover 96,Felipe,66,0,2,1,0,6.28
Hannover 96,Valmir Sulejmani,68,0,2,2,0,6.28
1899 Hoffenheim,Jens Grahl,72,0,0,0,0,6.20
Bayer 04 Leverkusen,Dario Krešić,50,0,0,0,0,6.20
1 Fsv Mainz 05,Philipp Klement,85,0,1,1,0,6.20
Bayer 04 Leverkusen,Heung-Min Son,76,0,0,2,0,6.10
Vfb Stuttgart,Carlos Gruezo,57,0,3,0,0,6.10
Augsburg,Alex Manninger,63,0,0,0,0,6.10
1 Fc Koln,Lukas Klünter,33,0,1,0,0,6.10
Darmstadt 98,Łukasz Załuska,53,0,0,0,0,6.10
Hamburger Sv,Andreas Hirzel,42,0,0,0,0,6.10
Werder Bremen,Leon Guwara,65,0,3,2,0,6.10
Hertha Bsc,Roy Beerens,73,0,0,2,0,6.05
Werder Bremen,Luca-Milan Zander,50,0,3,0,0,6.05
Vfb Stuttgart,Odysseas Vlachodimos,64,0,0,0,0,6.03
Ingolstadt,Stefan Wannenwetsch,60,0,0,0,0,6.00
Hannover 96,Marius Wolf,44,0,1,0,0,5.90
1 Fc Koln,Thomas Kessler,50,0,0,0,0,5.80
Fc Schalke 04,Thilo Kehrer,0,0,1,0,0,0.00
1899 Hoffenheim,Joelinton,50,0,0,0,0,0.00
Fc Schalke 04,Alexander Nübel,0,0,0,0,0,0.00
Bayern Munchen,Miloš Pantović,100,0,0,0,0,0.00
Fc Schalke 04,Fabian Reese,75,0,0,0,0,0.00
Fc Schalke 04,Marvin Friedrich,0,0,0,0,0,0.00
1 Fsv Mainz 05,Elkin Soto,0,0,0,0,0,0.00
Hamburger Sv,Ahmet Arslan,100,0,0,0,0,0.00
Vfb Stuttgart,Marvin Wanitzek,75,0,0,0,0,0.00
1 Fsv Mainz 05,Devante Parker,100,0,0,0,0,0.00
Darmstadt 98,Milan Ivana,0,0,0,0,0,0.00
Eintracht Frankfurt,Nico Rinderknecht,100,0,0,0,0,0.00
