Team,Name,Key passes,Accurate passes percentage,Accurate passes,Assists,Big chances created,Rating
De Graafschap,Delano Burgzorg,16,75,199,3,2,6.86
Heracles Almelo,Dario Van Den Buijs,9,78,1070,1,3,6.86
Feyenoord,Justin Bijlow,0,70,331,0,0,6.86
Vvv Venlo,Nils Röseler,5,78,1183,1,2,6.86
Feyenoord,Ridgeciano Haps,3,85,250,0,1,6.86
Vvv Venlo,Jay-Roy Grot,22,66,304,3,1,6.86
Az Alkmaar,Ron Vlaar,1,88,1259,0,0,6.85
Pec Zwolle,Rick Dekker,11,84,446,0,0,6.85
Az Alkmaar,Myron Boadu,6,86,48,2,2,6.85
Az Alkmaar,Albert Guðmundsson,20,81,387,2,5,6.85
De Graafschap,Furdjel Narsingh,16,80,413,4,2,6.85
Fc Utrecht,Urby Emanuelson,25,82,659,2,8,6.85
Ajax,Zakaria Labyad,9,82,133,2,4,6.84
Nac Breda,Erik Palmer-Brown,0,85,642,0,0,6.84
Nac Breda,Greg Leigh,19,71,413,3,2,6.84
Vvv Venlo,Moreno Rutten,25,69,720,1,3,6.84
Vvv Venlo,Danny Post,16,72,646,0,3,6.84
Nac Breda,Menno Koch,6,84,1306,0,1,6.84
Fc Emmen,Michael Chacon,25,85,1064,2,2,6.84
Heracles Almelo,Janis Jonathan Blaswich,3,63,634,0,0,6.84
Psv Eindhoven,Michal Sadílek,4,88,397,1,0,6.84
Groningen,Iliass Bel Hassani,20,72,278,1,4,6.84
Ajax,Joël Veltman,7,82,218,0,0,6.83
Az Alkmaar,Dorin Rotariu,2,77,59,0,1,6.83
Fortuna Sittard,André Vidigal,6,71,56,1,1,6.83
Fc Utrecht,Sander van de Streek,29,69,455,2,4,6.83
De Graafschap,Ted Van de Pavert,4,76,701,0,1,6.83
Heracles Almelo,Bart Van Hintum,14,79,652,1,3,6.83
Groningen,Ludovit Reis,15,75,675,2,1,6.82
Vitesse,Vyacheslav Karavaev,33,78,1082,7,6,6.82
Fortuna Sittard,Andrija Novakovich,27,63,270,2,5,6.82
Vvv Venlo,Peter van Ooijen,27,81,360,4,5,6.82
Psv Eindhoven,Jeroen Zoet,1,73,480,0,0,6.82
Heerenveen,Jizz Hornkamp,4,78,302,0,1,6.82
Excelsior,Ryan Koolwijk,36,82,1343,1,3,6.82
Vvv Venlo,Lars Unnerstall,1,56,567,0,0,6.82
Az Alkmaar,Bjorn Johnsen,14,66,130,0,2,6.81
Excelsior,Elías Már Ómarsson,15,70,167,2,3,6.81
Pec Zwolle,Ouasim Bouy,12,84,684,0,2,6.81
Nac Breda,Mikhael Rosheuvel,62,76,482,6,11,6.80
Ajax,Ryan Gravenberch,0,60,3,0,0,6.80
Psv Eindhoven,Nicolas Isimat-Mirin,0,92,89,0,0,6.80
Ajax,Jurgen Ekkelenkamp,0,82,73,0,0,6.80
Fc Utrecht,Simon Makienok,1,41,18,0,0,6.80
Heerenveen,Daniel Høegh,3,84,1292,1,0,6.80
De Graafschap,Nigel Bertrams,0,54,193,0,0,6.80
Vvv Venlo,Sem Steijn,0,33,2,0,0,6.80
Excelsior,Siebe Horemans,11,70,196,1,2,6.80
Excelsior,Alessandro Damen,1,62,385,0,0,6.80
Fc Emmen,Luciano Slagveer,19,77,292,1,1,6.80
Heerenveen,Nemanja Mihajlović,15,66,132,4,4,6.79
Heracles Almelo,Lerin Duarte,17,79,564,1,2,6.79
Willem Ii Tilburg,Donis Avdijaj,21,73,274,2,3,6.79
Ajax,Carel Eiting,4,80,243,1,2,6.79
Excelsior,Jeffrey Fortes,28,76,928,1,0,6.78
Feyenoord,Dylan Vente,12,78,154,3,1,6.78
Vitesse,Hillary Gong,3,79,15,1,0,6.78
Ado Den Haag,Danny Bakker,17,76,639,1,0,6.78
Groningen,Ajdin Hrustic,14,79,380,1,1,6.78
De Graafschap,Robert Klaasen,3,74,188,0,0,6.78
Groningen,Tim Freriks,2,44,14,0,1,6.78
De Graafschap,Hidde Jurjus,2,52,389,0,0,6.77
Heerenveen,Kik Pierie,7,82,1344,3,2,6.77
De Graafschap,Leeroy Owusu,38,74,910,1,5,6.77
Pec Zwolle,Darryl Lachman,3,92,1135,0,1,6.77
Heerenveen,Dave Bulthuis,1,80,440,0,0,6.77
Heerenveen,Morten Thorsby,17,81,528,2,3,6.77
Fortuna Sittard,Ahmed El Messaoudi,25,82,631,2,3,6.77
Vitesse,Ali Mukhtar,0,87,67,0,0,6.77
Heerenveen,Yuki Kobayashi,37,82,818,8,9,6.77
Pec Zwolle,Sepp van den Berg,3,88,480,0,0,6.76
Ajax,Rasmus Kristensen,7,80,243,2,1,6.76
Groningen,Kaj Sierhuis,19,64,167,0,4,6.76
Pec Zwolle,Mickey van der Hart,0,69,642,0,0,6.76
Vvv Venlo,Evert Linthorst,3,80,261,0,0,6.76
De Graafschap,Daryl van Mieghem,27,64,265,1,6,6.75
Vvv Venlo,Ralf Seuntjens,38,70,662,6,4,6.75
Fc Utrecht,Michiel Kramer,4,73,58,1,1,6.75
Groningen,Amir Absalem,1,67,38,1,0,6.75
Az Alkmaar,Leon Bergsma,0,90,46,0,0,6.75
Willem Ii Tilburg,Evangelos Pavlidis,13,70,222,3,1,6.75
Heerenveen,Pelle van Amersfoort,18,66,243,1,6,6.74
Vvv Venlo,Martin Samuelsen,0,71,106,0,0,6.74
Vitesse,Max Clark,25,69,523,4,3,6.74
Ado Den Haag,Wilfried Kanon,2,80,740,1,0,6.74
Heracles Almelo,Yoell Van Nieff,7,82,324,0,0,6.74
Excelsior,Denis Mahmudov,7,85,199,2,1,6.74
De Graafschap,Stefan Nijland,15,78,198,0,1,6.74
Ajax,Dani De Wit,2,85,17,0,0,6.73
Feyenoord,Yassin Ayoub,9,84,190,3,0,6.73
Groningen,Ahmad Mendes Moreira,4,56,38,2,2,6.73
Fortuna Sittard,José Rodríguez,14,85,1040,2,5,6.73
Fortuna Sittard,Branislav Niňaj,1,76,494,0,0,6.73
Pec Zwolle,Yuta Nakayama,1,92,196,0,0,6.73
Ado Den Haag,John Goossens,12,73,319,1,3,6.72
Ado Den Haag,Aaron Meijers,19,73,962,1,3,6.72
Nac Breda,Anouar Kali,9,86,825,0,0,6.72
Az Alkmaar,Pantelis Hatzidiakos,2,88,810,1,1,6.72
Excelsior,Dennis Eckert,2,56,64,0,1,6.72
De Graafschap,Frank Olijve,5,82,301,1,2,6.72
Heerenveen,Lucas Woudenberg,20,77,743,4,4,6.71
Heerenveen,Stijn Schaars,10,78,235,0,1,6.71
Fc Emmen,Tim Siekman,2,74,167,1,1,6.71
Nac Breda,Gianluca Nijholt,10,82,603,0,1,6.71
Groningen,Mohammed El Hankouri,6,70,139,0,1,6.71
Groningen,Django Warmerdam,22,75,447,1,1,6.70
Groningen,Ritsu Doan,31,71,604,3,2,6.70
Fc Den Bosch,Vincent Vermeij,4,59,30,0,2,6.70
Ado Den Haag,Erik Falkenburg,6,68,162,0,1,6.70
Ado Den Haag,Bas Kuipers,0,76,65,0,0,6.70
Fc Emmen,Dennis Telgenkamp,0,50,2,0,0,6.70
Fc Emmen,Kjelt Engbers,0,75,3,0,0,6.70
Fc Emmen,Jafar Arias,35,75,581,0,2,6.70
De Graafschap,Jordy Tutuarima,15,78,869,1,1,6.70
Heracles Almelo,Maximilian Rossmann,4,78,1040,1,2,6.70
Willem Ii Tilburg,Freek Heerkens,10,78,898,1,3,6.70
Vitesse,Eduardo,2,59,534,1,1,6.70
Fortuna Sittard,Lisandro Semedo,28,65,295,2,6,6.70
Pec Zwolle,Pelle Clement,15,87,669,3,3,6.69
Fc Emmen,Sven Braken,3,67,103,0,0,6.69
Heracles Almelo,Alexander Merkel,20,85,1354,1,2,6.69
Ado Den Haag,Elson Hooi,12,81,283,1,3,6.69
Heracles Almelo,Sylvester van de Water,7,78,66,1,2,6.69
Ado Den Haag,Shaquille Pinas,4,77,364,1,0,6.69
De Graafschap,Fabian Serrarens,21,69,390,2,3,6.69
Willem Ii Tilburg,Pol Llonch,13,79,933,1,1,6.68
Vitesse,Danilho Doekhi,3,91,700,0,1,6.68
Ado Den Haag,Melvyn Lorenzen,9,66,114,3,2,6.68
Heracles Almelo,Tim Breukers,11,77,610,2,2,6.68
Fc Utrecht,David Jensen,1,60,471,1,1,6.68
Ado Den Haag,Giovanni Troupee,8,80,535,2,0,6.68
Excelsior,Mounir El Hamdaoui,14,74,383,2,3,6.68
Heerenveen,Ben Rienstra,29,77,1043,3,5,6.68
Fortuna Sittard,Ruben Ramirez,0,67,89,0,0,6.67
Groningen,Mateo Cassierra,4,74,93,0,0,6.67
Excelsior,Thomas Oude Kotte,4,85,695,0,1,6.67
Fc Emmen,Hilal Ben Moussa,10,82,673,0,0,6.67
Fortuna Sittard,Alexei Koşelev,2,50,482,0,0,6.66
Fc Utrecht,Lukas Görtler,3,71,90,1,1,6.66
Groningen,Jannik Pohl,2,65,30,0,0,6.66
Vitesse,Rasmus Thelander,1,82,261,0,0,6.66
Willem Ii Tilburg,Kristofer Ingi Kristinsson,3,72,41,0,1,6.66
Pec Zwolle,Kenneth Paal,31,83,1056,3,2,6.66
Groningen,Tom Van De Looi,7,73,255,0,0,6.65
Feyenoord,Luis Sinisterra,0,77,24,0,0,6.65
Psv Eindhoven,Dante Rigo,0,86,64,0,0,6.65
Vitesse,Dauda Mohammed,4,73,81,0,0,6.65
Az Alkmaar,Marko Vejinović,1,85,66,0,0,6.65
Nac Breda,Mounir El Allouchi,20,82,823,2,5,6.65
Ado Den Haag,Thijmen Goppel,6,62,73,0,1,6.65
Fc Emmen,Keziah Veendorp,7,82,989,2,2,6.65
De Graafschap,Nabil Bahoui,3,63,46,1,1,6.64
Ajax,Daley Sinkgraven,1,85,137,0,0,6.64
Vvv Venlo,Jerold Promes,3,82,528,0,0,6.64
Fc Utrecht,Leon Guwara,4,77,267,0,0,6.63
Heerenveen,Warner Hahn,0,58,603,0,0,6.63
Groningen,Uriel Antuna,1,76,60,0,0,6.63
Nac Breda,Luka Ilić,16,83,317,2,3,6.63
Fc Emmen,Michael De Leeuw,12,68,226,0,1,6.63
Fortuna Sittard,Alessandro Ciranni,6,73,439,1,0,6.62
Nac Breda,Daan Klomp,0,84,241,0,0,6.62
Fc Emmen,Nick Bakker,7,83,1111,1,2,6.62
Fc Utrecht,Nick Venema,2,66,35,0,0,6.62
Nac Breda,Sullay Kaikai,4,66,31,0,1,6.62
Willem Ii Tilburg,Elmo Lieftink,2,80,184,0,0,6.61
Fc Emmen,Henk Bos,1,78,57,0,0,6.61
Nac Breda,Arno Verschueren,7,83,525,0,1,6.61
Excelsior,Mikael Anderson,4,64,99,1,1,6.61
Fc Utrecht,Cyriel Dessers,3,75,59,0,0,6.61
Fortuna Sittard,Jorrit Smeets,20,80,1003,2,0,6.61
Nac Breda,Giovanni Korte,28,76,295,1,4,6.60
Willem Ii Tilburg,Diego Palacios,29,79,741,3,5,6.60
Ado Den Haag,Dion Malone,9,81,661,2,1,6.60
Excelsior,Ali Messaoud,28,77,494,4,5,6.60
Pec Zwolle,Gianluca Scamacca,2,69,38,0,0,6.60
Ajax,Perr Schuurs,0,100,6,0,0,6.60
Ajax,Kostas Lamprou,0,91,53,0,0,6.60
Psv Eindhoven,Aziz Behich,1,89,57,0,0,6.60
Pec Zwolle,Alessandro Tripaldelli,2,77,27,0,0,6.60
Heerenveen,Marco Rojas,1,71,15,0,1,6.60
Feyenoord,Lutsharel Geertruida,0,71,5,0,0,6.60
Feyenoord,Wouter Burger,0,100,8,0,0,6.60
Vvv Venlo,Evren Korkmaz,0,100,6,0,0,6.60
Az Alkmaar,Jeremy Helmer,1,0,0,0,0,6.60
Pec Zwolle,Stanley Elbers,7,84,113,1,3,6.60
Heracles Almelo,Mats Knoester,0,81,26,0,0,6.60
Vvv Venlo,Josimar Lima,0,89,33,0,0,6.60
Heracles Almelo,Tim van de Berg,1,63,5,0,0,6.60
Willem Ii Tilburg,Damil Dankerlui,22,78,641,7,6,6.60
Nac Breda,Paolo Fernandes,2,82,110,1,1,6.59
Az Alkmaar,Stijn Wuytens,0,83,91,0,0,6.59
Fc Emmen,Stef Gronsveld,5,75,221,1,1,6.58
Excelsior,Herve Matthys,5,83,827,2,0,6.58
Heracles Almelo,Robin Propper,3,76,143,1,0,6.58
Fc Utrecht,Mark van der Maarel,2,78,282,1,0,6.58
Az Alkmaar,Ricardo Van Rhijn,1,79,315,0,0,6.58
Pec Zwolle,Zian Flemming,10,67,161,0,0,6.58
Excelsior,Robin Van der Meer,2,72,112,1,1,6.57
Ajax,Maximilian Wöber,0,86,210,0,0,6.57
Fortuna Sittard,Mica Pinto,21,78,948,1,1,6.57
Psv Eindhoven,Mauro Junior,0,68,17,0,0,6.57
Vvv Venlo,Roel Janssen,9,66,434,0,0,6.56
Willem Ii Tilburg,Thomas Meissner,5,85,735,0,0,6.56
Heracles Almelo,Wout Droste,6,77,234,2,1,6.56
Az Alkmaar,Owen Wijndal,4,78,144,0,1,6.56
De Graafschap,Jordy Thomassen,3,50,42,0,2,6.55
Feyenoord,Bart Nieuwkoop,10,81,272,0,0,6.55
Heerenveen,Sherel Floranus,3,79,542,1,0,6.55
Willem Ii Tilburg,Jordens Peters,0,81,647,0,0,6.55
Heracles Almelo,Jesper Drost,11,68,223,0,0,6.55
Ado Den Haag,Yuning Zhang,0,80,28,0,0,6.55
Fc Emmen,Robbert De Vos,1,73,16,0,1,6.55
Ado Den Haag,Donny Gorter,0,71,10,0,0,6.55
Vvv Venlo,Axel Borgmann,3,74,127,0,0,6.55
Fortuna Sittard,Lars Hutten,8,71,182,0,0,6.55
Willem Ii Tilburg,Timon Wellenreuther,1,48,460,0,0,6.54
De Graafschap,Bart Straalman,2,81,848,0,0,6.53
Fortuna Sittard,Kai Heerings,6,81,606,1,2,6.53
Willem Ii Tilburg,Dries Saddiki,1,70,113,0,0,6.53
Excelsior,Lorenzo Burnet,16,78,698,2,5,6.53
Nac Breda,Fabian Sporkslede,8,80,409,0,2,6.53
Fc Emmen,Alexander Bannink,15,75,269,0,2,6.53
Nac Breda,Benjamin van Leer,0,58,519,0,0,6.53
Nac Breda,Pele Van Anholt,5,76,424,0,0,6.53
Fortuna Sittard,Calvin Mac-Intosh,6,72,275,1,1,6.53
Fc Emmen,Gersom Klok,9,74,415,1,2,6.53
Vvv Venlo,Tristan Dekker,3,75,110,1,1,6.52
Fc Emmen,Kjell Scherpen,1,53,530,0,0,6.52
De Graafschap,Myenty Abena,2,83,283,0,0,6.52
Fc Utrecht,Othman Boussaid,11,78,218,0,0,6.51
Heracles Almelo,Joey Konings,5,62,69,0,0,6.51
Vitesse,Charly Musonda Jr,0,100,5,0,0,6.50
Psv Eindhoven,Maximiliano Romero,0,100,1,0,0,6.50
Heerenveen,Rodney Kongolo,2,78,98,0,0,6.50
Psv Eindhoven,Jordan Teze,0,90,9,0,0,6.50
Nac Breda,Sydney van Hooijdonk,1,74,26,0,0,6.50
Nac Breda,Gervane Kastaneer,7,61,130,1,1,6.50
Fortuna Sittard,Djibril Dianessy,0,0,0,0,0,6.50
Willem Ii Tilburg,Abdou Coulibaly,0,50,5,0,0,6.50
Fc Emmen,Reuven Niemeijer,5,73,109,0,2,6.50
Fc Emmen,Easah Suliman,0,67,2,0,0,6.50
Pec Zwolle,Terell Ondaan,0,50,2,0,0,6.50
Nac Breda,Jurich Carolina,3,70,143,0,0,6.50
Groningen,Daniel Van Kaam,0,86,6,0,0,6.50
Heerenveen,Doke Schmidt,0,78,421,0,0,6.50
Vvv Venlo,Delano van Crooy,0,53,32,0,0,6.50
De Graafschap,Erik Bakker,11,83,360,1,0,6.49
Fortuna Sittard,Amadou Ciss,4,76,41,1,0,6.49
Vvv Venlo,Damian van Bruggen,1,76,221,1,1,6.49
Vitesse,Remko Pasveer,0,52,122,0,0,6.49
Excelsior,Anouar Hadouir,7,71,56,1,2,6.48
De Graafschap,Mohamed Hamdaoui,1,78,18,0,0,6.48
Excelsior,Haspolat Dogucan,4,83,119,0,1,6.47
Heerenveen,Dennis Johnsen,10,72,161,0,4,6.47
Fc Emmen,Wouter Marinus,5,72,59,0,1,6.47
Willem Ii Tilburg,Vurnon Anita,3,82,524,0,0,6.47
De Graafschap,Sven Nieuwpoort,1,83,491,0,0,6.47
Heracles Almelo,Dabney dos Santos,5,71,151,1,1,6.46
Nec Nijmegen,Ferdy Druijf,0,57,4,0,0,6.45
Fc Utrecht,Rico Strieder,0,86,83,0,0,6.45
Pec Zwolle,Dirk Marcellis,1,89,102,0,1,6.45
De Graafschap,Javier Vet,6,64,312,0,0,6.45
Heracles Almelo,Lennart Czyborra,16,70,407,1,3,6.44
Nec Nijmegen,Jordy Bruijn,3,85,44,0,1,6.43
Nac Breda,Marwin Reuvers,0,73,38,0,0,6.43
Psv Eindhoven,Bart Ramselaar,0,93,13,0,0,6.40
Willem Ii Tilburg,Dimitrios Kolovos,1,90,35,0,0,6.40
Fortuna Sittard,Áron Dobos,0,75,12,0,0,6.40
Fortuna Sittard,Mahamadou Dembele,0,69,18,0,0,6.40
Excelsior,Jinty Caenepeel,0,67,4,0,0,6.40
Excelsior,Carlito Fermina,0,50,1,0,0,6.40
Vvv Venlo,Simon Janssen,0,80,8,0,0,6.40
Fc Emmen,Andrej Lukić,1,90,226,0,0,6.39
Fc Emmen,Nico Neidhart,0,70,64,0,0,6.38
Heerenveen,Ibrahim Dresevic,1,81,155,0,0,6.38
Excelsior,Sonny Stevens,0,66,281,0,0,6.37
Fortuna Sittard,Andrija Balić,7,79,257,0,2,6.37
Fortuna Sittard,Clint Essers,2,72,206,0,0,6.37
Nac Breda,Alex Gersbach,7,60,110,0,2,6.36
Nac Breda,Robert Muhren,0,51,31,0,0,6.35
Fortuna Sittard,Marco Ospitalieri,1,72,189,0,0,6.35
Pec Zwolle,Denis Genreau,8,73,153,1,0,6.35
Heracles Almelo,Michael Brouwer,0,52,25,0,0,6.35
