Team,Name,Accurate passing percentage,Assists,Tackles,Successful Dribbles,Goals,Rating
Heracles Almelo,Brandley Kuwas,79,10,27,94,10,7.18
Az Alkmaar,Mats Seuntjens,73,5,23,65,6,7.18
Ado Den Haag,Sheraldo Becker,74,8,20,36,7,7.17
Vitesse,Roy Beerens,76,4,14,9,1,7.17
Feyenoord,Jordy Clasie,88,4,90,12,1,7.16
Heerenveen,Arbër Zeneli,78,9,12,40,3,7.16
Az Alkmaar,Teun Koopmeiners,86,1,48,16,8,7.15
Az Alkmaar,Calvin Stengs,74,4,32,31,3,7.15
Psv Eindhoven,Donyell Malen,80,4,10,35,10,7.14
Willem Ii Tilburg,Fran Sol,72,0,4,3,13,7.14
Vvv Venlo,Peniel Mlapa,60,3,9,11,15,7.13
Feyenoord,Jens Toornstra,83,5,35,22,8,7.13
Pec Zwolle,Lennart Thy,75,1,5,10,9,7.12
Ajax,Donny van de Beek,79,10,51,21,9,7.11
Psv Eindhoven,Pablo Rosario,86,3,80,26,0,7.10
Fortuna Sittard,Wessel Dammers,83,0,37,2,1,7.09
Fortuna Sittard,Lazaros Lamprou,75,6,16,29,7,7.09
Psv Eindhoven,Mohammed Ihattaren,80,0,8,10,0,7.08
Psv Eindhoven,Denzel Dumfries,82,6,71,42,4,7.08
Vvv Venlo,Patrick Joosten,70,5,19,41,6,7.08
Ajax,Klaas-Jan Huntelaar,82,4,7,6,16,7.08
Psv Eindhoven,Trent Sainsbury,94,0,4,0,0,7.08
Ajax,Noussair Mazraoui,87,1,72,48,1,7.07
Ajax,Lasse Schöne,90,5,47,20,5,7.06
Excelsior,Luigi Bruins,79,5,41,27,6,7.06
Willem Ii Tilburg,Renato Tapia,80,0,46,27,1,7.04
Psv Eindhoven,Erick Gutierrez,86,4,23,3,3,7.04
Fc Utrecht,Nicolas Gavory,80,5,66,11,1,7.04
Feyenoord,Tyrell Malacia,84,0,44,24,3,7.04
Ado Den Haag,Robert Zwinkels,57,0,0,2,0,7.04
Groningen,Deyovaisio Zeefuik,69,1,108,27,1,7.04
Feyenoord,Orkun Kökçü,85,4,6,8,3,7.04
Fc Emmen,Caner Cavlan,78,6,86,27,4,7.04
Ajax,Noa Lang,81,1,3,2,0,7.03
Willem Ii Tilburg,Marios Vrushai,67,2,23,21,4,7.03
Ajax,David Neres,83,8,28,51,8,7.02
Psv Eindhoven,Daniel Schwaab,88,0,50,3,1,7.02
Ajax,Kasper Dolberg,79,2,7,14,11,7.02
Groningen,Mimoun Mahi,75,6,26,40,7,7.02
Fc Utrecht,Joris van Overeem,84,3,97,15,2,7.01
Fc Utrecht,Willem Janssen,86,0,31,1,6,7.01
Fc Utrecht,Riechedly Bazoer,88,1,11,11,3,7.01
Fc Emmen,Nicklas Pedersen,69,1,5,1,4,7.01
Heracles Almelo,Mohammed Osman,84,3,65,19,5,7.00
Psv Eindhoven,Nick Viergever,90,1,35,6,3,7.00
Vitesse,Oussama Darfalou,60,2,25,8,7,7.00
Psv Eindhoven,Jorrit Hendrix,83,3,88,22,1,7.00
Feyenoord,Calvin Verdonk,81,2,42,4,1,7.00
Nac Breda,Yassine Azzagari,89,0,5,0,0,7.00
Nac Breda,Ramon-Pascal Lundqvist,68,5,26,32,0,6.99
Az Alkmaar,Jonas Svensson,85,2,80,18,1,6.99
Excelsior,Marcus Edwards,81,4,27,83,2,6.99
Feyenoord,Tonny Vilhena,83,5,70,30,7,6.99
Psv Eindhoven,Cody Gakpo,74,5,1,9,1,6.98
Az Alkmaar,Thomas Ouwejan,85,6,59,10,2,6.98
Fc Utrecht,Timo Letschert,86,1,57,7,2,6.98
Fc Utrecht,Simon Gustafsson,83,6,54,18,8,6.98
Fc Utrecht,Jean-Christophe Bahebeck,69,2,6,7,3,6.98
Groningen,Paul Gladon,55,0,2,0,5,6.98
Az Alkmaar,Marco Bizot,64,0,1,0,0,6.97
Feyenoord,Jan-Arie van der Heijden,93,0,38,10,2,6.97
Ado Den Haag,Lex Immers,73,2,51,12,7,6.97
Excelsior,Jerdy Schouten,82,2,72,42,1,6.96
Vitesse,Tim Matavz,55,1,4,5,6,6.96
Az Alkmaar,Guus Til,83,4,70,17,12,6.96
Groningen,Samir Memisevic,71,1,54,21,4,6.96
Pec Zwolle,Gustavo Hamer,84,1,48,12,0,6.96
Excelsior,Jurgen Matheij,74,2,47,3,3,6.96
Vvv Venlo,Tino-Sven Sušić,80,2,27,45,6,6.96
Feyenoord,Cuco Martina,89,0,21,2,0,6.95
Groningen,Mike te Wierik,81,1,58,3,0,6.95
Pec Zwolle,Vito van Crooy,71,3,37,17,9,6.95
De Graafschap,Charlison Benschop,62,0,6,8,3,6.95
Willem Ii Tilburg,Dan Crowley,85,7,31,77,5,6.94
Vitesse,Thomas Buitink,67,0,10,12,7,6.94
Fc Utrecht,Sean Klaiber,77,5,79,26,2,6.94
Nac Breda,Dorian Dervite,70,0,6,0,0,6.94
Heracles Almelo,Adrian Dalmau,66,3,20,20,19,6.94
Groningen,Sergio Padt,51,0,4,1,0,6.94
Feyenoord,Sven van Beek,92,0,34,6,0,6.94
Vvv Venlo,Christian Kum,75,0,62,4,0,6.94
Vitesse,Thulani Serero,89,2,52,12,1,6.93
Ajax,André Onana,76,0,0,2,0,6.92
Az Alkmaar,Fredrik Midtsjø,83,5,74,50,1,6.92
Fc Emmen,Nick Kuipers,73,0,25,1,1,6.92
Nac Breda,Mitchell Te Vrede,69,0,13,9,10,6.92
Pec Zwolle,Bram Van Polen,85,0,41,3,2,6.92
Groningen,Michael Breij,70,0,10,4,1,6.92
Heerenveen,Mitchell Van Bergen,75,2,29,38,7,6.92
Fc Emmen,Glenn Bijl,82,4,104,12,2,6.92
Groningen,Julian Chabot,72,0,73,12,1,6.92
Ado Den Haag,Tomáš Necid,64,3,14,7,9,6.92
Pec Zwolle,Mike van Duinen,69,3,47,46,8,6.92
Nac Breda,Karol Mets,86,0,16,4,1,6.91
Pec Zwolle,Thomas Lam,88,1,25,3,4,6.91
Pec Zwolle,Clint Leemans,77,0,22,1,2,6.91
Groningen,Thomas Bruns,65,1,39,9,2,6.91
Feyenoord,Nicolai Jørgensen,78,2,14,11,7,6.91
Nac Breda,Khalid Karami,75,0,19,11,0,6.90
Groningen,Tom Van Weert,66,1,0,0,0,6.90
Ado Den Haag,Tom Beugelsdijk,74,3,37,11,0,6.90
Az Alkmaar,Kenzo Goudmijn,100,0,2,1,0,6.90
Vvv Venlo,Jonathan Opoku,66,5,27,14,5,6.90
Fc Emmen,Cas Peters,67,0,0,0,0,6.90
Fc Utrecht,Gyrano Kerk,71,8,39,96,8,6.90
Pec Zwolle,Kingsley Ehizibue,83,7,79,39,1,6.89
Vitesse,Jake Clarke-Salter,82,0,38,9,1,6.89
Vitesse,Alexander Büttner,77,4,49,19,2,6.89
Willem Ii Tilburg,Aras Özbiliz,74,2,13,22,1,6.89
Heracles Almelo,Kristoffer Peterson,73,5,32,73,12,6.89
Feyenoord,Kenneth Vermeer,68,0,0,0,0,6.89
Fortuna Sittard,Finn Stokkers,57,1,6,6,5,6.89
De Graafschap,Azor Matusiwa,75,2,46,23,0,6.89
Feyenoord,Jeremiah St. Juste,89,2,49,26,3,6.89
Groningen,Tim Handwerker,63,2,84,13,0,6.88
De Graafschap,Youssef El Jebli,75,7,50,26,10,6.88
Willem Ii Tilburg,Fernando Lewis,77,1,42,18,2,6.88
Heerenveen,Michel Vlap,76,4,38,29,16,6.88
Willem Ii Tilburg,Jordy Croux,78,0,3,3,0,6.88
Nac Breda,Grad Damen,76,0,2,2,0,6.88
Vitesse,Matúš Bero,81,3,75,29,9,6.87
Vitesse,Maikel Van der Werff,78,2,30,2,3,6.87
Fc Utrecht,Emil Bergstrom,83,1,13,0,1,6.87
Vitesse,Navarone Foor,81,4,75,14,5,6.86
De Graafschap,Delano Burgzorg,75,3,19,28,5,6.86
Heracles Almelo,Dario Van Den Buijs,78,1,50,5,1,6.86
Feyenoord,Justin Bijlow,70,0,0,0,0,6.86
Vvv Venlo,Nils Röseler,78,1,34,2,1,6.86
Feyenoord,Ridgeciano Haps,85,0,17,9,0,6.86
Vvv Venlo,Jay-Roy Grot,66,3,25,44,6,6.86
Az Alkmaar,Ron Vlaar,88,0,20,9,2,6.85
Pec Zwolle,Rick Dekker,84,0,29,2,1,6.85
Az Alkmaar,Myron Boadu,86,2,1,6,3,6.85
Az Alkmaar,Albert Guðmundsson,81,2,22,31,6,6.85
De Graafschap,Furdjel Narsingh,80,4,31,26,3,6.85
Fc Utrecht,Urby Emanuelson,82,2,30,19,4,6.85
Ajax,Zakaria Labyad,82,2,4,4,1,6.84
Nac Breda,Erik Palmer-Brown,85,0,28,7,1,6.84
Nac Breda,Greg Leigh,71,3,19,19,1,6.84
Vvv Venlo,Moreno Rutten,69,1,85,19,1,6.84
Vvv Venlo,Danny Post,72,0,108,11,3,6.84
Nac Breda,Menno Koch,84,0,53,6,2,6.84
Fc Emmen,Michael Chacon,85,2,78,34,2,6.84
Heracles Almelo,Janis Jonathan Blaswich,63,0,0,0,0,6.84
Psv Eindhoven,Michal Sadílek,88,1,18,1,1,6.84
Groningen,Iliass Bel Hassani,72,1,20,5,1,6.84
Ajax,Joël Veltman,82,0,18,5,1,6.83
Az Alkmaar,Dorin Rotariu,77,0,5,7,0,6.83
Fortuna Sittard,André Vidigal,71,1,5,9,2,6.83
Fc Utrecht,Sander van de Streek,69,2,33,9,8,6.83
De Graafschap,Ted Van de Pavert,76,0,41,2,0,6.83
Heracles Almelo,Bart Van Hintum,79,1,62,5,1,6.83
Groningen,Ludovit Reis,75,2,107,20,1,6.82
Vitesse,Vyacheslav Karavaev,78,7,80,16,1,6.82
Fortuna Sittard,Andrija Novakovich,63,2,4,28,9,6.82
Vvv Venlo,Peter van Ooijen,81,4,28,37,2,6.82
Psv Eindhoven,Jeroen Zoet,73,0,1,2,0,6.82
Heerenveen,Jizz Hornkamp,78,0,27,3,2,6.82
Excelsior,Ryan Koolwijk,82,1,88,25,3,6.82
Vvv Venlo,Lars Unnerstall,56,0,2,2,0,6.82
Az Alkmaar,Bjorn Johnsen,66,0,11,4,6,6.81
Excelsior,Elías Már Ómarsson,70,2,10,24,7,6.81
Pec Zwolle,Ouasim Bouy,84,0,13,4,0,6.81
Nac Breda,Mikhael Rosheuvel,76,6,37,42,5,6.80
Ajax,Ryan Gravenberch,60,0,1,1,0,6.80
Psv Eindhoven,Nicolas Isimat-Mirin,92,0,1,1,0,6.80
Ajax,Jurgen Ekkelenkamp,82,0,2,1,0,6.80
Fc Utrecht,Simon Makienok,41,0,0,1,0,6.80
Heerenveen,Daniel Høegh,84,1,38,1,2,6.80
De Graafschap,Nigel Bertrams,54,0,0,0,0,6.80
Vvv Venlo,Sem Steijn,33,0,0,2,1,6.80
Excelsior,Siebe Horemans,70,1,30,8,0,6.80
Excelsior,Alessandro Damen,62,0,1,0,0,6.80
Fc Emmen,Luciano Slagveer,77,1,43,20,3,6.80
Heerenveen,Nemanja Mihajlović,66,4,5,9,1,6.79
Heracles Almelo,Lerin Duarte,79,1,36,39,6,6.79
Willem Ii Tilburg,Donis Avdijaj,73,2,18,31,4,6.79
Ajax,Carel Eiting,80,1,14,2,0,6.79
Excelsior,Jeffrey Fortes,76,1,92,16,4,6.78
Feyenoord,Dylan Vente,78,3,7,2,1,6.78
Vitesse,Hillary Gong,79,1,1,6,0,6.78
Ado Den Haag,Danny Bakker,76,1,61,6,2,6.78
Groningen,Ajdin Hrustic,79,1,27,18,0,6.78
De Graafschap,Robert Klaasen,74,0,29,2,0,6.78
Groningen,Tim Freriks,44,0,1,1,0,6.78
De Graafschap,Hidde Jurjus,52,0,0,0,0,6.77
Heerenveen,Kik Pierie,82,3,66,1,2,6.77
De Graafschap,Leeroy Owusu,74,1,98,42,1,6.77
Pec Zwolle,Darryl Lachman,92,0,21,3,0,6.77
Heerenveen,Dave Bulthuis,80,0,12,5,2,6.77
Heerenveen,Morten Thorsby,81,2,39,5,5,6.77
Fortuna Sittard,Ahmed El Messaoudi,82,2,42,45,5,6.77
Vitesse,Ali Mukhtar,87,0,5,1,1,6.77
Heerenveen,Yuki Kobayashi,82,8,54,14,0,6.77
Pec Zwolle,Sepp van den Berg,88,0,20,3,0,6.76
Ajax,Rasmus Kristensen,80,2,14,8,0,6.76
Groningen,Kaj Sierhuis,64,0,8,6,3,6.76
Pec Zwolle,Mickey van der Hart,69,0,0,0,0,6.76
Vvv Venlo,Evert Linthorst,80,0,21,13,0,6.76
De Graafschap,Daryl van Mieghem,64,1,14,18,1,6.75
Vvv Venlo,Ralf Seuntjens,70,6,27,16,2,6.75
Fc Utrecht,Michiel Kramer,73,1,5,0,1,6.75
Groningen,Amir Absalem,67,1,6,0,0,6.75
Az Alkmaar,Leon Bergsma,90,0,1,0,0,6.75
Willem Ii Tilburg,Evangelos Pavlidis,70,3,11,11,5,6.75
Heerenveen,Pelle van Amersfoort,66,1,24,4,4,6.74
Vvv Venlo,Martin Samuelsen,71,0,17,10,0,6.74
Vitesse,Max Clark,69,4,52,6,1,6.74
Ado Den Haag,Wilfried Kanon,80,1,54,8,1,6.74
Heracles Almelo,Yoell Van Nieff,82,0,37,7,0,6.74
Excelsior,Denis Mahmudov,85,2,9,7,3,6.74
De Graafschap,Stefan Nijland,78,0,7,3,2,6.74
Ajax,Dani De Wit,85,0,0,1,0,6.73
Feyenoord,Yassin Ayoub,84,3,8,4,2,6.73
Groningen,Ahmad Mendes Moreira,56,2,7,3,1,6.73
Fortuna Sittard,José Rodríguez,85,2,61,14,2,6.73
Fortuna Sittard,Branislav Niňaj,76,0,53,9,3,6.73
Pec Zwolle,Yuta Nakayama,92,0,2,1,0,6.73
Ado Den Haag,John Goossens,73,1,12,7,1,6.72
Ado Den Haag,Aaron Meijers,73,1,86,18,2,6.72
Nac Breda,Anouar Kali,86,0,43,5,0,6.72
Az Alkmaar,Pantelis Hatzidiakos,88,1,22,4,1,6.72
Excelsior,Dennis Eckert,56,0,3,6,2,6.72
De Graafschap,Frank Olijve,82,1,34,4,1,6.72
Heerenveen,Lucas Woudenberg,77,4,61,3,0,6.71
Heerenveen,Stijn Schaars,78,0,10,5,0,6.71
Fc Emmen,Tim Siekman,74,1,20,1,0,6.71
Nac Breda,Gianluca Nijholt,82,0,55,9,2,6.71
Groningen,Mohammed El Hankouri,70,0,7,19,1,6.71
Groningen,Django Warmerdam,75,1,42,25,2,6.70
Groningen,Ritsu Doan,71,3,66,62,5,6.70
Fc Den Bosch,Vincent Vermeij,59,0,1,0,1,6.70
Ado Den Haag,Erik Falkenburg,68,0,14,5,5,6.70
Ado Den Haag,Bas Kuipers,76,0,9,0,0,6.70
Fc Emmen,Dennis Telgenkamp,50,0,0,0,0,6.70
Fc Emmen,Kjelt Engbers,75,0,0,0,0,6.70
Fc Emmen,Jafar Arias,75,0,23,16,4,6.70
De Graafschap,Jordy Tutuarima,78,1,81,25,0,6.70
Heracles Almelo,Maximilian Rossmann,78,1,46,1,1,6.70
Willem Ii Tilburg,Freek Heerkens,78,1,33,7,1,6.70
Vitesse,Eduardo,59,1,0,0,0,6.70
Fortuna Sittard,Lisandro Semedo,65,2,18,28,3,6.70
Pec Zwolle,Pelle Clement,87,3,28,25,0,6.69
Fc Emmen,Sven Braken,67,0,4,1,2,6.69
Heracles Almelo,Alexander Merkel,85,1,88,9,0,6.69
Ado Den Haag,Elson Hooi,81,1,16,19,1,6.69
Heracles Almelo,Sylvester van de Water,78,1,11,3,0,6.69
Ado Den Haag,Shaquille Pinas,77,1,24,3,0,6.69
De Graafschap,Fabian Serrarens,69,2,18,20,7,6.69
Willem Ii Tilburg,Pol Llonch,79,1,97,23,1,6.68
Vitesse,Danilho Doekhi,91,0,23,2,0,6.68
Ado Den Haag,Melvyn Lorenzen,66,3,12,13,2,6.68
Heracles Almelo,Tim Breukers,77,2,76,3,0,6.68
Fc Utrecht,David Jensen,60,1,0,0,0,6.68
Ado Den Haag,Giovanni Troupee,80,2,51,1,1,6.68
Excelsior,Mounir El Hamdaoui,74,2,10,13,4,6.68
Heerenveen,Ben Rienstra,77,3,62,11,4,6.68
Fortuna Sittard,Ruben Ramirez,67,0,10,2,0,6.67
Groningen,Mateo Cassierra,74,0,2,1,1,6.67
Excelsior,Thomas Oude Kotte,85,0,17,3,0,6.67
Fc Emmen,Hilal Ben Moussa,82,0,31,10,1,6.67
Fortuna Sittard,Alexei Koşelev,50,0,2,0,0,6.66
Fc Utrecht,Lukas Görtler,71,1,5,2,0,6.66
Groningen,Jannik Pohl,65,0,0,2,1,6.66
Vitesse,Rasmus Thelander,82,0,6,0,0,6.66
Willem Ii Tilburg,Kristofer Ingi Kristinsson,72,0,2,1,1,6.66
Pec Zwolle,Kenneth Paal,83,3,43,29,0,6.66
Groningen,Tom Van De Looi,73,0,22,1,0,6.65
Feyenoord,Luis Sinisterra,77,0,2,6,0,6.65
Psv Eindhoven,Dante Rigo,86,0,4,0,1,6.65
Vitesse,Dauda Mohammed,73,0,11,7,3,6.65
Az Alkmaar,Marko Vejinović,85,0,5,0,0,6.65
Nac Breda,Mounir El Allouchi,82,2,35,10,0,6.65
Ado Den Haag,Thijmen Goppel,62,0,15,19,0,6.65
Fc Emmen,Keziah Veendorp,82,2,27,3,1,6.65
De Graafschap,Nabil Bahoui,63,1,8,3,0,6.64
Ajax,Daley Sinkgraven,85,0,4,5,0,6.64
Vvv Venlo,Jerold Promes,82,0,29,0,0,6.64
Fc Utrecht,Leon Guwara,77,0,16,14,0,6.63
Heerenveen,Warner Hahn,58,0,0,0,0,6.63
Groningen,Uriel Antuna,76,0,9,2,0,6.63
Nac Breda,Luka Ilić,83,2,15,12,2,6.63
Fc Emmen,Michael De Leeuw,68,0,18,1,3,6.63
Fortuna Sittard,Alessandro Ciranni,73,1,48,4,0,6.62
Nac Breda,Daan Klomp,84,0,11,0,0,6.62
Fc Emmen,Nick Bakker,83,1,42,6,1,6.62
Fc Utrecht,Nick Venema,66,0,2,3,4,6.62
Nac Breda,Sullay Kaikai,66,0,5,4,0,6.62
Willem Ii Tilburg,Elmo Lieftink,80,0,12,2,0,6.61
Fc Emmen,Henk Bos,78,0,5,3,0,6.61
Nac Breda,Arno Verschueren,83,0,45,5,1,6.61
Excelsior,Mikael Anderson,64,1,18,10,1,6.61
Fc Utrecht,Cyriel Dessers,75,0,1,0,3,6.61
Fortuna Sittard,Jorrit Smeets,80,2,82,10,2,6.61
Nac Breda,Giovanni Korte,76,1,22,15,2,6.60
Willem Ii Tilburg,Diego Palacios,79,3,91,27,0,6.60
Ado Den Haag,Dion Malone,81,2,58,21,1,6.60
Excelsior,Ali Messaoud,77,4,18,18,7,6.60
Pec Zwolle,Gianluca Scamacca,69,0,4,0,0,6.60
Ajax,Perr Schuurs,100,0,1,0,0,6.60
Ajax,Kostas Lamprou,91,0,0,0,0,6.60
Psv Eindhoven,Aziz Behich,89,0,1,0,0,6.60
Pec Zwolle,Alessandro Tripaldelli,77,0,3,1,0,6.60
Heerenveen,Marco Rojas,71,0,1,2,0,6.60
Feyenoord,Lutsharel Geertruida,71,0,0,0,0,6.60
Feyenoord,Wouter Burger,100,0,1,1,0,6.60
Vvv Venlo,Evren Korkmaz,100,0,0,0,0,6.60
Az Alkmaar,Jeremy Helmer,0,0,0,0,0,6.60
Pec Zwolle,Stanley Elbers,84,1,8,6,1,6.60
Heracles Almelo,Mats Knoester,81,0,2,0,0,6.60
Vvv Venlo,Josimar Lima,89,0,1,0,0,6.60
Heracles Almelo,Tim van de Berg,63,0,0,0,0,6.60
Willem Ii Tilburg,Damil Dankerlui,78,7,54,27,3,6.60
Nac Breda,Paolo Fernandes,82,1,6,10,0,6.59
Az Alkmaar,Stijn Wuytens,83,0,1,0,0,6.59
Fc Emmen,Stef Gronsveld,75,1,27,5,1,6.58
Excelsior,Herve Matthys,83,2,30,1,0,6.58
Heracles Almelo,Robin Propper,76,1,11,2,0,6.58
Fc Utrecht,Mark van der Maarel,78,1,22,1,0,6.58
Az Alkmaar,Ricardo Van Rhijn,79,0,8,1,1,6.58
Pec Zwolle,Zian Flemming,67,0,9,5,2,6.58
Excelsior,Robin Van der Meer,72,1,13,7,1,6.57
Ajax,Maximilian Wöber,86,0,3,0,0,6.57
Fortuna Sittard,Mica Pinto,78,1,75,23,0,6.57
Psv Eindhoven,Mauro Junior,68,0,2,2,0,6.57
Vvv Venlo,Roel Janssen,66,0,74,3,0,6.56
Willem Ii Tilburg,Thomas Meissner,85,0,23,5,1,6.56
Heracles Almelo,Wout Droste,77,2,21,3,0,6.56
Az Alkmaar,Owen Wijndal,78,0,8,5,0,6.56
De Graafschap,Jordy Thomassen,50,0,4,2,0,6.55
Feyenoord,Bart Nieuwkoop,81,0,27,6,0,6.55
Heerenveen,Sherel Floranus,79,1,27,6,0,6.55
Willem Ii Tilburg,Jordens Peters,81,0,16,3,0,6.55
Heracles Almelo,Jesper Drost,68,0,36,9,2,6.55
Ado Den Haag,Yuning Zhang,80,0,0,1,0,6.55
Fc Emmen,Robbert De Vos,73,0,1,0,0,6.55
Ado Den Haag,Donny Gorter,71,0,0,0,0,6.55
Vvv Venlo,Axel Borgmann,74,0,14,0,0,6.55
Fortuna Sittard,Lars Hutten,71,0,15,4,2,6.55
Willem Ii Tilburg,Timon Wellenreuther,48,0,3,0,0,6.54
De Graafschap,Bart Straalman,81,0,33,4,1,6.53
Fortuna Sittard,Kai Heerings,81,1,23,2,0,6.53
Willem Ii Tilburg,Dries Saddiki,70,0,16,2,1,6.53
Excelsior,Lorenzo Burnet,78,2,59,29,0,6.53
Nac Breda,Fabian Sporkslede,80,0,19,6,0,6.53
Fc Emmen,Alexander Bannink,75,0,20,28,4,6.53
Nac Breda,Benjamin van Leer,58,0,0,0,0,6.53
Nac Breda,Pele Van Anholt,76,0,35,11,0,6.53
Fortuna Sittard,Calvin Mac-Intosh,72,1,27,6,0,6.53
Fc Emmen,Gersom Klok,74,1,35,6,0,6.53
Vvv Venlo,Tristan Dekker,75,1,12,1,0,6.52
Fc Emmen,Kjell Scherpen,53,0,0,0,0,6.52
De Graafschap,Myenty Abena,83,0,30,8,0,6.52
Fc Utrecht,Othman Boussaid,78,0,20,5,1,6.51
Heracles Almelo,Joey Konings,62,0,4,4,2,6.51
Vitesse,Charly Musonda Jr,100,0,1,0,0,6.50
Psv Eindhoven,Maximiliano Romero,100,0,0,0,0,6.50
Heerenveen,Rodney Kongolo,78,0,4,4,0,6.50
Psv Eindhoven,Jordan Teze,90,0,0,0,0,6.50
Nac Breda,Sydney van Hooijdonk,74,0,0,0,0,6.50
Nac Breda,Gervane Kastaneer,61,1,29,11,2,6.50
Fortuna Sittard,Djibril Dianessy,0,0,0,0,0,6.50
Willem Ii Tilburg,Abdou Coulibaly,50,0,1,0,0,6.50
Fc Emmen,Reuven Niemeijer,73,0,12,3,2,6.50
Fc Emmen,Easah Suliman,67,0,2,0,0,6.50
Pec Zwolle,Terell Ondaan,50,0,0,0,0,6.50
Nac Breda,Jurich Carolina,70,0,26,2,0,6.50
Groningen,Daniel Van Kaam,86,0,0,0,0,6.50
Heerenveen,Doke Schmidt,78,0,33,3,0,6.50
Vvv Venlo,Delano van Crooy,53,0,0,0,0,6.50
De Graafschap,Erik Bakker,83,1,31,3,0,6.49
Fortuna Sittard,Amadou Ciss,76,1,5,1,0,6.49
Vvv Venlo,Damian van Bruggen,76,1,21,2,0,6.49
Vitesse,Remko Pasveer,52,0,0,0,0,6.49
Excelsior,Anouar Hadouir,71,1,4,2,0,6.48
De Graafschap,Mohamed Hamdaoui,78,0,2,3,0,6.48
Excelsior,Haspolat Dogucan,83,0,12,1,0,6.47
Heerenveen,Dennis Johnsen,72,0,9,23,0,6.47
Fc Emmen,Wouter Marinus,72,0,4,2,0,6.47
Willem Ii Tilburg,Vurnon Anita,82,0,16,6,0,6.47
De Graafschap,Sven Nieuwpoort,83,0,13,0,0,6.47
Heracles Almelo,Dabney dos Santos,71,1,5,6,0,6.46
Nec Nijmegen,Ferdy Druijf,57,0,0,0,0,6.45
Fc Utrecht,Rico Strieder,86,0,4,0,0,6.45
Pec Zwolle,Dirk Marcellis,89,0,1,0,0,6.45
De Graafschap,Javier Vet,64,0,31,13,1,6.45
Heracles Almelo,Lennart Czyborra,70,1,44,13,0,6.44
Nec Nijmegen,Jordy Bruijn,85,0,3,2,0,6.43
Nac Breda,Marwin Reuvers,73,0,2,0,0,6.43
Psv Eindhoven,Bart Ramselaar,93,0,1,1,0,6.40
Willem Ii Tilburg,Dimitrios Kolovos,90,0,0,1,0,6.40
Fortuna Sittard,Áron Dobos,75,0,0,0,0,6.40
Fortuna Sittard,Mahamadou Dembele,69,0,5,1,0,6.40
Excelsior,Jinty Caenepeel,67,0,1,0,0,6.40
Excelsior,Carlito Fermina,50,0,0,0,0,6.40
Vvv Venlo,Simon Janssen,80,0,0,0,0,6.40
Fc Emmen,Andrej Lukić,90,0,5,0,0,6.39
Fc Emmen,Nico Neidhart,70,0,9,5,0,6.38
Heerenveen,Ibrahim Dresevic,81,0,7,1,0,6.38
Excelsior,Sonny Stevens,66,0,0,0,0,6.37
Fortuna Sittard,Andrija Balić,79,0,11,16,1,6.37
Fortuna Sittard,Clint Essers,72,0,28,1,0,6.37
Nac Breda,Alex Gersbach,60,0,13,6,0,6.36
Nac Breda,Robert Muhren,51,0,7,0,0,6.35
Fortuna Sittard,Marco Ospitalieri,72,0,18,5,0,6.35
Pec Zwolle,Denis Genreau,73,1,15,3,0,6.35
Heracles Almelo,Michael Brouwer,52,0,0,0,0,6.35
Fortuna Sittard,Gavin Vlijter,76,0,2,0,0,6.33
Almere City Fc,Agil Etemadi,44,0,0,0,0,6.33
