Team,Name,Blocked shots,Errors lead to goal,Clearances,Interceptions,Tackles,Rating
Nec Nijmegen,Navarone Foor,3,0,31,32,57,6.99
Excelsior,Daan Bovenberg,4,0,61,43,41,6.99
Heerenveen,Caner Cavlan,8,0,50,53,85,6.99
Willem Ii Tilburg,Dries Wuytens,20,1,155,74,58,6.99
Pec Zwolle,Thomas Lam,20,1,177,67,36,6.99
Feyenoord,Jens Toornstra,1,0,5,10,18,6.99
Heerenveen,Joost van Aken,7,0,103,56,42,6.99
Az Alkmaar,Dabney dos Santos,2,0,7,28,28,6.99
Ado Den Haag,Vito Wormgoor,11,1,121,69,30,6.99
Groningen,Bryan Linssen,1,0,12,29,51,6.99
Groningen,Etienne Reijnen,22,0,192,79,42,6.98
Az Alkmaar,Ben Rienstra,5,1,52,53,42,6.98
Nec Nijmegen,Wojciech Golla,23,1,153,78,40,6.98
Ajax,Jasper Cillessen,0,1,23,0,0,6.98
Nec Nijmegen,Bart Buysse,0,0,11,9,18,6.98
Excelsior,Sander Fischer,27,1,251,92,42,6.97
Heracles Almelo,Wout Weghorst,6,1,26,13,30,6.97
Vitesse,Eloy Room,0,2,27,2,0,6.96
Roda Jc Kerkrade,Arjan Swinkels,19,1,177,79,42,6.96
Ajax,Anwar El Ghazi,1,0,6,5,16,6.96
Nec Nijmegen,Dario Đumić,10,0,70,34,13,6.96
Groningen,Sergio Padt,0,2,59,2,1,6.96
Groningen,Michael De Leeuw,3,0,34,33,28,6.95
Vitesse,Milot Rashica,1,0,7,17,36,6.95
Feyenoord,Karim El Ahmadi,6,0,18,47,85,6.95
Fc Utrecht,Rico Strieder,10,0,50,75,68,6.95
Vitesse,Renato Ibarra,0,0,3,22,13,6.95
Ajax,Robert Murić,1,0,0,0,0,6.95
Groningen,Albert Rusnák,0,0,12,25,21,6.95
Willem Ii Tilburg,Guus Joppen,5,1,54,31,53,6.94
Fc Twente,Joachim Andersen,10,1,102,42,27,6.94
Az Alkmaar,Ron Vlaar,15,0,78,34,20,6.94
Roda Jc Kerkrade,Anco Jansen,1,0,1,0,1,6.93
Feyenoord,Miquel Nelom,5,0,28,33,27,6.93
Psv Eindhoven,Jorrit Hendrix,7,0,39,29,42,6.93
Az Alkmaar,Levi García,0,0,1,4,10,6.93
Ajax,Thulani Serero,0,0,8,17,15,6.92
Fc Twente,Hidde ter Avest,6,0,87,71,67,6.92
Pec Zwolle,Bart Schenkeveld,3,0,39,20,15,6.92
Pec Zwolle,Wout Brama,5,0,42,47,36,6.92
Psv Eindhoven,Jeroen Zoet,0,1,15,0,4,6.91
Heerenveen,Henk Veerman,4,0,23,1,5,6.91
Fc Utrecht,Mark van der Maarel,18,1,96,90,65,6.91
Az Alkmaar,Thom Haye,1,0,25,19,38,6.91
De Graafschap,Hidde Jurjus,0,2,48,1,0,6.91
Fc Utrecht,Ramon Leeuwin,14,1,51,41,26,6.91
Az Alkmaar,Derrick Luckassen,12,0,68,35,29,6.91
Feyenoord,Bilal Başaçıkoğlu,0,0,5,9,28,6.91
Roda Jc Kerkrade,Uğur İnceman,11,0,35,40,27,6.91
Fc Utrecht,Bart Ramselaar,5,0,4,18,34,6.91
Excelsior,Luigi Bruins,1,0,31,40,29,6.91
Pec Zwolle,Boy De Jong,0,0,1,1,0,6.90
Pec Zwolle,Rick Dekker,7,1,50,56,52,6.90
Psv Eindhoven,Stijn Schaars,0,0,8,4,8,6.90
Heracles Almelo,Bram Castro,0,0,17,1,0,6.90
Nec Nijmegen,Benjamin Kirsten,0,1,9,0,2,6.90
Sc Cambuur,Sjoerd Overgoor,8,0,33,31,38,6.90
Psv Eindhoven,Maxime Lestienne,1,0,1,4,6,6.89
Heracles Almelo,Joey Pelupessy,14,1,48,90,70,6.89
Az Alkmaar,Joris van Overeem,5,0,13,36,53,6.89
Nec Nijmegen,Janio Bikel,7,0,42,59,75,6.88
Excelsior,Brandley Kuwas,6,0,4,7,41,6.88
De Graafschap,Bryan Smeets,8,1,31,26,29,6.88
Nec Nijmegen,Todd Kane,9,1,82,55,47,6.88
Ado Den Haag,Aaron Meijers,10,1,117,58,91,6.87
Sc Cambuur,Wessel Dammers,8,2,86,60,33,6.87
Roda Jc Kerkrade,Tom van Hyfte,4,0,43,25,69,6.87
Ajax,Daley Sinkgraven,3,0,4,16,28,6.87
Willem Ii Tilburg,Robbie Haemhouts,5,0,15,27,15,6.87
Excelsior,Tom Muyters,0,4,26,2,1,6.87
Roda Jc Kerkrade,Ard Van Peppen,8,1,101,66,69,6.87
Fc Twente,Giorgos Katsikas,1,0,18,5,2,6.87
Ado Den Haag,Roland Alberg,0,0,6,10,11,6.87
Fc Utrecht,Andreas Ludwig,2,0,9,25,39,6.87
Excelsior,Filip Kurto,0,0,25,0,0,6.86
Fc Utrecht,Willem Janssen,6,0,14,23,22,6.86
Vitesse,Denys Oliynyk,1,0,8,16,17,6.86
Heerenveen,Luciano Slagveer,5,0,25,24,33,6.86
Sc Cambuur,Marvin Peersman,11,3,174,85,78,6.86
Heracles Almelo,Jaroslav Navratil,1,0,9,20,27,6.86
Fc Utrecht,Ruben Ligeon,2,0,8,24,25,6.86
Ajax,Václav Černý,0,0,1,4,5,6.86
Pec Zwolle,Gustavo,1,0,3,4,3,6.86
Heerenveen,Branco Van den Boomen,6,0,27,23,30,6.86
Roda Jc Kerkrade,Tomi Juric,1,0,10,4,3,6.86
Ado Den Haag,Gianni Zuiverloon,4,0,84,46,42,6.85
Excelsior,Rick Kruys,12,0,74,69,68,6.85
Ado Den Haag,Danny Bakker,11,0,75,60,73,6.85
Psv Eindhoven,Nicolas Isimat-Mirin,12,0,74,15,12,6.85
Heracles Almelo,Brahim Darri,0,0,5,5,20,6.85
Az Alkmaar,Mattias Johansson,7,0,83,66,81,6.85
De Graafschap,Vincent Vermeij,6,0,41,12,29,6.85
De Graafschap,Robin Propper,23,3,162,61,66,6.85
Sc Cambuur,Marlon Pereira,0,0,20,17,5,6.84
Roda Jc Kerkrade,Marcos Gullon,3,1,30,38,26,6.84
Ado Den Haag,Kevin Jansen,2,0,18,46,48,6.84
Heerenveen,Joey van den Berg,7,0,43,52,46,6.84
Vitesse,Kosuke Ota,5,0,40,17,28,6.84
Vitesse,Valeri Qazaishvili,0,0,2,14,16,6.84
Fc Twente,Bruno Uvini,32,0,163,101,23,6.83
Willem Ii Tilburg,Erik Falkenburg,4,0,13,20,31,6.83
Feyenoord,Kenneth Vermeer,0,1,12,1,7,6.83
Roda Jc Kerkrade,Jordy Buijs,7,1,78,28,6,6.83
Excelsior,Bas Kuipers,8,0,92,75,46,6.83
Groningen,Hedwiges Maduro,7,0,55,38,50,6.83
Fc Twente,Peet Bijen,14,1,95,36,23,6.83
Pec Zwolle,Sheraldo Becker,1,0,3,10,9,6.83
Az Alkmaar,Sergio Rochet,0,0,22,0,0,6.83
Heerenveen,Mitchell Te Vrede,5,0,21,3,5,6.83
Willem Ii Tilburg,Nick Van der Velden,6,0,23,12,18,6.82
Fc Twente,Chinedu Ede,0,0,12,20,23,6.82
Roda Jc Kerkrade,Gibril Sankoh,7,1,92,29,19,6.82
Heerenveen,Arbër Zeneli,0,0,4,4,16,6.82
Willem Ii Tilburg,Frank van der Struijk,9,1,98,110,59,6.82
Psv Eindhoven,Joshua Brenet,2,0,74,49,55,6.81
Az Alkmaar,Mounir El Hamdaoui,0,0,1,1,5,6.81
Excelsior,Khalid Karami,14,0,73,68,65,6.81
Roda Jc Kerkrade,Henk Dijkhuizen,5,0,61,49,66,6.81
Excelsior,Jeff Stans,3,1,31,38,50,6.81
Heracles Almelo,Gonzalo Garcia,1,0,1,4,3,6.81
Roda Jc Kerkrade,Richmond Boakye,0,0,1,2,7,6.81
Nec Nijmegen,Marcel Ritzmaier,0,0,3,14,17,6.81
Feyenoord,Renato Tapia,5,0,28,28,27,6.81
Az Alkmaar,Muamer Tanković,0,0,2,4,5,6.81
Sc Cambuur,Martijn Van der Laan,8,0,68,37,25,6.80
Heerenveen,Pele Van Anholt,4,0,45,57,54,6.80
Fc Twente,Jesús Corona,0,0,0,4,3,6.80
Ado Den Haag,Dennis van der Heijden,0,0,1,2,6,6.80
Willem Ii Tilburg,Bruno Andrade,0,0,1,3,2,6.80
Az Alkmaar,Rajko Brežančić,3,0,18,9,13,6.80
Pec Zwolle,Kevin Begois,0,1,18,0,0,6.80
Az Alkmaar,Levi Opdam,0,0,2,0,1,6.80
Sc Cambuur,Ron Janzen,0,0,1,2,0,6.80
Roda Jc Kerkrade,Rostyn Griffiths,5,0,46,50,29,6.80
Ado Den Haag,Dion Malone,10,0,58,69,44,6.80
De Graafschap,Mark Diemers,1,1,17,25,32,6.79
Psv Eindhoven,Adam Maher,0,0,1,8,11,6.79
Groningen,Mimoun Mahi,1,0,5,1,11,6.79
Vitesse,Dominic Solanke,0,0,21,6,7,6.79
Roda Jc Kerkrade,Georgy Zhukov,1,0,12,34,45,6.79
Heracles Almelo,Paul Gladon,0,0,4,1,2,6.79
Fc Utrecht,Robbin Ruiter,0,2,34,6,0,6.79
Heerenveen,Erwin Mulder,0,2,39,4,3,6.79
Roda Jc Kerkrade,Mike van Duinen,1,0,5,8,7,6.78
Feyenoord,Jan-Arie van der Heijden,8,1,50,23,26,6.78
Fc Twente,Zakaria El Azzouzi,1,0,3,6,1,6.78
Fc Twente,Robbert Schilder,5,0,63,51,46,6.78
Sc Cambuur,Darryl Lachman,7,0,49,35,20,6.78
De Graafschap,Cas Peters,0,0,15,4,18,6.78
Groningen,Jarchinio Antonia,0,0,7,6,11,6.78
Groningen,Oussama Idrissi,0,0,4,10,18,6.78
Sc Cambuur,Furdjel Narsingh,1,0,7,9,23,6.77
Willem Ii Tilburg,Dico Koppers,4,0,80,52,32,6.77
Ado Den Haag,Thomas Kristensen,5,0,21,29,29,6.77
Willem Ii Tilburg,Freek Heerkens,1,0,32,23,14,6.77
Fc Twente,Jeroen van der Lely,7,0,51,41,65,6.77
Sc Cambuur,Xander Houtkoop,0,0,3,8,13,6.77
Fc Utrecht,Sofyan Amrabat,1,0,3,5,9,6.77
Sc Cambuur,Martijn Barto,0,0,26,11,26,6.76
Willem Ii Tilburg,Adam Nemec,0,0,7,4,2,6.76
Willem Ii Tilburg,Kostas Lamprou,0,5,32,3,1,6.76
Az Alkmaar,Celso Ortiz,5,0,17,25,26,6.76
Groningen,Danny Hoesen,2,0,7,1,3,6.76
Roda Jc Kerkrade,Benjamin van Leer,0,1,31,5,0,6.75
Willem Ii Tilburg,Anouar Kali,0,0,0,5,4,6.75
Vitesse,Abiola Dauda,0,0,5,2,0,6.75
Nec Nijmegen,Cihat Celik,0,0,0,0,0,6.75
Heerenveen,Kenneth Otigba,17,0,127,52,38,6.75
Ajax,Ricardo Van Rhijn,1,0,11,11,12,6.75
Ado Den Haag,Martin Hansen,0,0,30,2,0,6.75
Vitesse,Nathan,1,0,1,4,9,6.74
Pec Zwolle,Trent Sainsbury,3,0,47,17,11,6.74
Groningen,Lorenzo Burnet,10,1,63,40,42,6.74
Heerenveen,Simon Thern,4,0,4,12,15,6.74
Roda Jc Kerkrade,Martin Milec,4,0,22,30,35,6.73
Groningen,Kasper Larsen,9,0,57,10,5,6.73
Pec Zwolle,Mickey van der Hart,0,4,14,1,1,6.73
Groningen,Hans Hateboer,9,0,109,48,64,6.73
Heracles Almelo,Peter van Ooijen,1,0,5,15,23,6.73
De Graafschap,Lion Kaak,4,1,20,24,31,6.73
Ado Den Haag,Ludcinio Marengo,1,0,1,10,15,6.73
Sc Cambuur,Vytautas Andriuškevičius,5,2,91,64,55,6.73
Pec Zwolle,Kingsley Ehizibue,6,0,44,17,45,6.73
Ajax,Donny van de Beek,1,0,3,3,13,6.73
Roda Jc Kerkrade,Farshad Noor,4,0,15,14,38,6.73
Sc Cambuur,Jamiro Monteiro,4,0,7,29,39,6.73
Excelsior,Henrico Drost,4,0,63,29,10,6.72
De Graafschap,Andy Driver,2,0,28,17,38,6.72
Fc Twente,Nick Marsman,0,5,21,0,0,6.72
Fc Twente,Thomas Agyepong,0,0,0,3,7,6.72
De Graafschap,Tolgahan Çiçek,8,0,58,19,36,6.71
De Graafschap,Nathan Kabasele,0,0,0,1,1,6.71
Heerenveen,Stefano Marzo,7,0,62,77,50,6.71
Vitesse,Isaiah Brown,1,0,11,13,15,6.71
De Graafschap,Bart Straalman,8,0,105,28,38,6.71
Willem Ii Tilburg,Guus Hupperts,2,0,5,12,12,6.70
Groningen,Simon Tibbling,2,0,22,45,28,6.70
Feyenoord,Colin Kazim-Richards,1,0,1,0,4,6.70
Fc Twente,Alessio Da Cruz,0,0,1,2,1,6.70
Fc Utrecht,Issa Kallon,0,0,0,0,0,6.70
Excelsior,Cedric Badjeck,0,0,0,0,1,6.70
Ajax,John Heitinga,0,0,0,1,0,6.70
Fc Twente,Jelle van der Heyden,1,0,8,16,15,6.69
Ado Den Haag,Ruben Schaken,2,0,7,19,19,6.69
Excelsior,Kevin Vermeulen,1,0,6,6,18,6.69
Groningen,Desevio Payne,3,0,25,12,13,6.69
De Graafschap,Nathaniel Will,14,0,90,46,70,6.69
Groningen,Juninho Bacuna,4,0,18,24,15,6.69
Sc Cambuur,Calvin Mac-Intosh,6,0,60,45,21,6.68
Ado Den Haag,Tyronne Ebuehi,2,0,46,27,27,6.68
Heerenveen,Lucas Bijker,7,1,104,69,43,6.68
De Graafschap,Jeroen Tesselaar,2,0,69,46,45,6.68
Sc Cambuur,Kevin van Veen,0,0,2,2,5,6.67
Roda Jc Kerkrade,Nathan Rutjes,2,0,1,8,20,6.67
Groningen,Jesper Drost,3,0,16,21,33,6.67
Ado Den Haag,Gervane Kastaneer,0,0,0,2,0,6.67
Nec Nijmegen,Marco Van Duin,0,0,7,0,0,6.67
Groningen,Abel Tamata,8,1,31,21,28,6.66
Fc Utrecht,Filip Bednarek,0,0,3,2,0,6.66
Fc Twente,Michael Olaitan,1,0,4,5,25,6.66
Heracles Almelo,Tim Breukers,0,0,5,6,4,6.66
Sc Cambuur,Sander van de Streek,4,0,39,35,50,6.66
Excelsior,Jordan Botaka,1,0,0,1,0,6.65
Excelsior,Stanley Elbers,1,0,9,18,13,6.64
Excelsior,Daryl van Mieghem,0,0,4,9,7,6.64
Fc Utrecht,Rubio Rubin,0,0,0,2,2,6.64
Heracles Almelo,Dario Vujicevic,6,1,5,12,4,6.64
Fc Utrecht,Patrick Joosten,2,0,3,9,15,6.64
Excelsior,Nigel Hasselbaink,0,0,0,2,3,6.64
Willem Ii Tilburg,Richairo Zivkovic,1,0,4,5,20,6.64
Sc Cambuur,Erik Bakker,5,0,45,39,33,6.64
Ado Den Haag,Giovanni Korte,0,0,4,1,0,6.63
Fc Utrecht,Giovanni Troupee,0,0,4,3,3,6.63
Pec Zwolle,Boban Lazic,0,0,1,3,3,6.63
Fc Twente,Jari Oosterwijk,0,0,8,3,6,6.63
Sc Cambuur,Tom Hiariej,1,0,16,27,28,6.63
Nec Nijmegen,Mihai Roman,1,0,6,2,2,6.63
Pec Zwolle,Queensy Menig,2,0,7,19,21,6.63
Nec Nijmegen,Marcel Appiah,2,0,26,35,26,6.63
Psv Eindhoven,Florian Jozefzoon,0,0,1,0,1,6.63
Fc Twente,Torgeir Børven,0,0,0,0,0,6.63
Ado Den Haag,Kenji Gorre,0,0,1,0,4,6.63
Nec Nijmegen,Mohamed Rayhi,0,0,4,4,15,6.62
De Graafschap,Dean Koolhof,0,0,5,5,10,6.62
Roda Jc Kerkrade,Fred Ngombo,0,0,2,1,3,6.61
Ajax,Yaya Sanogo,0,0,1,0,0,6.60
Roda Jc Kerkrade,Edwin Gyasi,0,0,2,4,6,6.60
Excelsior,Michiel Hemmen,0,0,1,1,1,6.60
Vitesse,Mohammed Osman,0,0,0,0,0,6.60
Vitesse,Yuning Zhang,0,0,0,1,1,6.60
Psv Eindhoven,Jordy de Wijs,0,0,1,0,0,6.60
Roda Jc Kerkrade,Rigino Cicilia,0,0,1,0,1,6.60
Feyenoord,Nigel Robertha,0,0,0,1,0,6.60
Roda Jc Kerkrade,Tim Blättler,0,0,0,1,1,6.60
Sc Cambuur,Jerge Hoefdraad,0,0,0,2,0,6.60
Heerenveen,Willem Huizing,0,0,2,2,3,6.60
Willem Ii Tilburg,Lesley De Sa,0,0,3,9,13,6.60
Heracles Almelo,Menno Heerkes,0,0,0,3,1,6.60
Pec Zwolle,Wouter Marinus,3,0,17,16,24,6.60
Willem Ii Tilburg,Robert Braber,1,0,6,11,13,6.59
Sc Cambuur,Leonard Nienhuis,0,4,14,0,0,6.58
Feyenoord,Lex Immers,0,0,1,4,3,6.58
De Graafschap,Jan Lammers,1,0,19,10,5,6.58
De Graafschap,Kristopher Vida,3,0,17,15,37,6.58
De Graafschap,Piotr Parzyszek,0,0,1,1,0,6.58
Fc Utrecht,Kevin Conboy,3,0,15,19,6,6.58
Pec Zwolle,Abdel Malek El Hasnaoui,1,0,1,4,10,6.57
Heerenveen,Morten Thorsby,3,0,26,27,36,6.57
Roda Jc Kerkrade,Daniel De Silva,0,0,3,3,7,6.57
Groningen,Alexander Sørloth,3,0,10,3,3,6.57
Vitesse,Danilo Pantić,0,0,0,2,3,6.57
Heerenveen,Luka Zahović,0,0,0,2,1,6.56
Nec Nijmegen,Joey Sleegers,0,0,5,6,7,6.56
Fc Utrecht,Louis Nganioni,2,0,18,16,16,6.56
De Graafschap,Youssef El Jebli,1,0,2,12,22,6.56
Willem Ii Tilburg,Justin Mathieu,0,0,0,0,1,6.55
De Graafschap,Erik Quekel,0,0,4,1,5,6.55
Pec Zwolle,Dario Tanda,0,0,1,0,0,6.55
Az Alkmaar,Robert Muhren,1,0,5,1,0,6.55
Willem Ii Tilburg,Terell Ondaan,0,0,7,9,6,6.55
Sc Cambuur,Mikhael Rosheuvel,0,0,3,9,10,6.55
Az Alkmaar,Gino Coutinho,0,1,4,0,0,6.54
Roda Jc Kerkrade,Martijn Monteyne,0,0,10,8,2,6.53
Fc Twente,Tim Holscher,0,0,3,7,7,6.53
Sc Cambuur,Rai Vloet,0,0,2,1,0,6.52
De Graafschap,Tim Linthorst,5,0,19,7,9,6.52
Heracles Almelo,Tarik Kada,0,0,1,2,2,6.52
Fc Twente,Oskar Zawada,0,0,1,1,0,6.51
Roda Jc Kerkrade,Kristoffer Peterson,0,1,4,4,8,6.51
Nec Nijmegen,Mikael Dyrestam,0,0,2,0,0,6.50
Ado Den Haag,Hector Hevel,0,0,2,1,1,6.50
Willem Ii Tilburg,Asumah Abubakar,0,0,0,0,0,6.50
Psv Eindhoven,Simon Poulsen,1,0,2,1,2,6.50
Vitesse,Thomas Oude Kotte,0,0,2,2,1,6.50
Nec Nijmegen,Sjoerd Ars,0,0,0,0,1,6.50
Nec Nijmegen,Jeffrey Leiwakabessy,0,0,3,1,4,6.50
Excelsior,Kevin Van Diermen,1,0,20,6,4,6.50
Az Alkmaar,Achille Vaarnhold,0,0,1,0,1,6.50
Nec Nijmegen,Kristjan Gauti Emilsson,0,0,2,0,0,6.50
Roda Jc Kerkrade,Jens Van Son,1,0,3,10,8,6.48
Az Alkmaar,Pantelis Hatzidiakos,2,0,10,3,8,6.48
Willem Ii Tilburg,Andy Kawaya,0,0,2,3,6,6.48
Fc Twente,Shadrach Eghan,0,0,0,2,3,6.48
Psv Eindhoven,Steven Bergwijn,0,0,0,0,1,6.48
Sc Cambuur,Djavan Anderson,0,0,13,28,23,6.47
Sc Cambuur,Valmir Berisha,0,0,0,1,0,6.47
Nec Nijmegen,Sam Lundholm,0,0,1,2,4,6.46
Excelsior,Yoell Van Nieff,1,0,1,0,2,6.46
Fc Twente,Joel Drommel,0,2,14,1,0,6.46
Roda Jc Kerkrade,Daryl Werker,3,0,23,3,5,6.45
Groningen,Keziah Veendorp,0,0,0,0,1,6.40
Sc Cambuur,Sebastian Steblecki,0,0,1,0,1,6.40
Pec Zwolle,Samet Bulut,0,0,0,0,0,6.40
Roda Jc Kerkrade,Brian Jacobs,0,0,0,0,0,6.40
Roda Jc Kerkrade,Mitchell Paulissen,0,0,3,3,4,6.38
De Graafschap,Thijs Bouma,1,1,15,9,9,6.38
Heerenveen,Younes Namli,0,0,1,0,0,6.37
De Graafschap,Alexander Bannink,1,0,18,6,13,6.37
