Team,Name,Accurate passing percentage,Assists,Tackles,Successful Dribbles,Goals,Rating
Cagliari,Artur Ioniță,78,0,27,13,3,6.54
Sampdoria,Bartosz Bereszyński,76,0,29,21,0,6.54
Roma,Gerson,89,0,3,2,0,6.53
Fiorentina,Sebastien De Maio,93,0,4,1,0,6.53
Chievoverona,Mariano Izco,82,1,43,18,0,6.53
Torino,Lorenzo De Silvestri,74,4,10,6,1,6.53
Cagliari,Niccolò Giannetti,63,0,0,2,0,6.53
Crotone,Aleksandăr Tonev,65,0,6,8,1,6.52
Empoli,Marcel Büchel,82,0,13,5,0,6.52
Palermo,Roberto Vitiello,87,0,9,1,0,6.52
Palermo,Aleksandar Trajkovski,82,0,10,6,1,6.52
Chievoverona,Nicola Rigoni,72,0,18,2,1,6.51
Napoli,Emanuele Giaccherini,83,0,0,2,1,6.51
Palermo,Roland Sallai,83,0,11,3,1,6.50
Atalanta,Alberto Paloschi,68,0,4,0,0,6.50
Milan,Luiz Adriano,68,0,0,1,0,6.50
Fiorentina,Giuseppe Rossi,100,0,0,0,0,6.50
Inter,Juan Pablo Carrizo,65,0,0,0,0,6.50
Crotone,Ćazim Suljić,50,0,1,0,0,6.50
Genoa,Giovanni Marchese,60,0,0,0,0,6.50
Atalanta,Giulio Migliaccio,75,0,2,0,0,6.50
Pescara,Alessandro Crescenzi,81,1,21,17,0,6.50
Pescara,Alberto Gilardino,70,0,0,1,0,6.49
Chievoverona,Sofian Kiyine,83,0,3,2,0,6.48
Inter,Stevan Jovetić,73,0,0,0,0,6.48
Cagliari,Gianni Munari,82,0,4,1,0,6.48
Cagliari,Luca Bittante,70,0,6,2,0,6.48
Bologna,Emil Krafth,80,0,28,4,0,6.48
Pescara,Grigoris Kastanos,80,0,4,4,0,6.48
Palermo,Michel Morganella,69,0,18,1,0,6.47
Atalanta,Hans Hateboer,69,1,4,1,0,6.47
Cagliari,Víctor Ibarbo,100,0,0,0,0,6.47
Bologna,Luca Rizzo,72,0,9,11,0,6.46
Palermo,Haitam Aleesami,74,3,53,30,1,6.46
Pescara,Andrea Coda,76,0,11,0,0,6.45
Udinese,Assane Gnoukouri,86,0,3,2,0,6.45
Lazio,Moritz Leitner,91,0,1,0,0,6.45
Palermo,Gennaro Ruggiero,70,0,4,0,0,6.45
Sampdoria,Dodô,75,0,6,4,0,6.44
Udinese,Ali Adnan,75,0,18,10,0,6.44
Cagliari,Marco Capuano,78,0,14,2,1,6.44
Juventus,Marko Pjaca,73,0,9,12,0,6.43
Palermo,Giuseppe Pezzella,69,0,17,16,0,6.43
Atalanta,Aleksandar Pešić,67,0,1,0,0,6.43
Udinese,Gabriel Silva,80,0,1,2,0,6.43
Sassuolo,Timo Letschert,81,0,10,4,0,6.42
Pescara,Dario Župarić,79,0,2,0,0,6.42
Fiorentina,Marco Sportiello,63,0,0,0,0,6.41
Juventus,Emil Audero,80,0,0,1,0,6.40
Chievoverona,Emanuel Vignato,63,0,0,1,0,6.40
Bologna,Alex Ferrari,76,0,1,0,0,6.40
Palermo,Stefan Silva,83,0,1,0,0,6.40
Crotone,Andrej Kotnik,78,0,0,0,0,6.40
Chievoverona,Gennaro Sardo,0,0,0,0,0,6.40
Pescara,Davide Vitturini,80,0,1,0,0,6.40
Torino,Samuel Gustafson,80,0,3,0,0,6.38
Empoli,Marco Zambelli,80,0,7,4,0,6.38
Chievoverona,Lamin Jallow,80,0,0,0,0,6.35
Napoli,Rafael,83,0,0,0,0,6.30
Fiorentina,Jan Mlakar,100,0,0,0,0,6.30
Chievoverona,Vittorio Parigini,80,0,1,0,0,6.30
Palermo,Ouasim Bouy,76,0,1,0,0,6.30
Sassuolo,Claud Adjapong,70,0,12,7,1,6.29
Cagliari,Gabriel,32,0,0,0,0,6.27
Pescara,Mamadou Coulibaly,72,0,10,8,0,6.21
Pescara,Andrés Cubas,67,0,0,0,0,6.20
Udinese,Francesco Lodi,75,0,0,0,0,6.20
Fiorentina,Joshua Pérez,100,0,0,0,0,6.20
Crotone,Nicolò Fazzi,100,0,0,0,0,6.20
Lazio,Ivan Vargić,96,0,0,0,0,6.10
Atalanta,Carlos Carmona,83,0,3,1,0,6.10
Sassuolo,Gianluca Pegolo,75,0,0,0,0,6.10
Cagliari,Marko Pajač,100,0,0,0,0,6.00
Genoa,Rubinho,56,0,0,0,0,6.00
Fiorentina,Kevin Diks,92,0,0,0,0,5.90
Chievoverona,Filippo Costa,67,0,3,0,0,5.60
Milan,Patrick Cutrone,0,0,0,0,0,0.00
Inter,Jonathan Biabiany,0,0,0,1,0,0.00
Empoli,Arnel Jakupović,75,0,0,0,0,0.00
Lazio,Franjo Prce,33,0,0,0,0,0.00
Lazio,Mamadou Tounkara,0,0,0,0,0,0.00
Crotone,Giuseppe Borello,0,0,0,0,0,0.00
Cagliari,Roberto Colombo,50,0,0,0,0,0.00
Crotone,Giuseppe Cuomo,100,0,1,0,0,0.00
