Team,Name,Goal conversion percentage,Total shots,Successful dribbles,Big chances missed,Goals,Rating
Paris Saint Germain,Marco Verratti,0,1,35,0,0,7.15
Paris Saint Germain,Timothy Weah,50,2,0,0,1,7.15
Ogc Nice,Christophe Herelle,0,12,8,3,0,7.14
Strasbourg,Kenny Lala,25,20,36,1,5,7.14
As Monaco,Ronaël Pierre-Gabriel,0,0,3,0,0,7.13
Bordeaux,Vukašin Jovanović,0,1,5,0,0,7.11
Olympique Lyonnais,Fernando Marçal,0,4,1,0,0,7.10
Guingamp,Djegui Koita,0,0,0,0,0,7.10
Dijon,Naïm Sliti,6,49,84,3,3,7.10
Dijon,Bobby Allain,0,0,0,0,0,7.09
Strasbourg,Pablo Martinez,23,13,6,0,3,7.09
Ogc Nice,Dante,7,15,4,0,1,7.09
Saint Etienne,Ole Selnæs,0,7,11,0,0,7.09
Paris Saint Germain,Thomas Meunier,17,18,8,2,3,7.08
Strasbourg,Ludovic Ajorque,25,36,10,3,9,7.08
Toulouse,Ibrahim Sangaré,3,31,50,2,1,7.07
Olympique Lyonnais,Moussa Dembélé,20,75,26,16,15,7.07
Saint Etienne,Rémy Cabella,13,64,56,11,8,7.07
Guingamp,Pedro Rebocho,0,11,22,0,0,7.06
Stade De Reims,Xavier Chavalerin,11,18,23,1,2,7.06
Montpellier,Pedro Mendes,17,6,11,0,1,7.05
As Monaco,Rony Lopes,5,38,28,2,2,7.05
Ogc Nice,Youcef Atal,22,27,101,3,6,7.05
Olympique Lyonnais,Bertrand Traoré,14,50,52,8,7,7.05
Olympique Lyonnais,Tanguy Ndombélé,5,21,63,1,1,7.04
Olympique Lyonnais,Ferland Mendy,12,17,54,0,2,7.03
Paris Saint Germain,Julian Draxler,11,27,44,3,3,7.03
Fc Nantes,Diego Carlos,4,23,6,1,1,7.02
Caen,Alexander Djiku,20,5,8,0,1,7.02
Olympique Lyonnais,Léo Dubois,7,15,13,1,1,7.02
Stade Rennais,Hatem Ben Arfa,18,39,116,4,7,7.02
Stade Rennais,Damien Da Silva,15,13,8,1,2,7.01
Saint Etienne,Stéphane Ruffier,0,0,0,0,0,7.01
Saint Etienne,Loïc Perrin,13,8,6,1,1,7.01
Ogc Nice,Allan Saint-Maximin,11,53,143,6,6,7.01
Nimes Olympique,Clément Depres,19,21,2,1,4,7.01
As Monaco,Radamel Falcao,20,76,14,16,15,7.01
As Monaco,Youri Tielemans,19,27,18,0,5,7.01
Toulouse,Max Gradel,13,83,88,9,11,7.00
Stade De Reims,Yunis Abdelhamid,0,17,21,2,0,7.00
Lille Osc,Youssouf Koné,0,3,17,0,0,7.00
Stade Rennais,Abdoulaye Diallo,0,0,0,0,0,7.00
Paris Saint Germain,Antoine Bernede,0,1,0,0,0,7.00
Amiens,Sehrou Guirassy,15,20,9,5,3,7.00
Fc Nantes,Anthony Walongwa,0,1,0,0,0,7.00
Guingamp,Louis Carnot,0,0,0,0,0,7.00
Stade De Reims,Edouard Mendy,0,0,0,0,0,7.00
Paris Saint Germain,Thilo Kehrer,9,11,4,3,1,7.00
Strasbourg,Jonas Martin,20,15,19,4,3,6.99
Ogc Nice,Malang Sarr,13,8,9,0,1,6.99
Olympique Lyonnais,Houssem Aouar,15,46,58,5,7,6.99
Stade Rennais,M'Baye Niang,21,52,19,5,11,6.98
Montpellier,Ruben Aguilar,11,9,37,1,1,6.98
Paris Saint Germain,Christopher Nkunku,20,15,23,3,3,6.98
Montpellier,Vitorino Hilton,0,11,3,2,0,6.98
Olympique Lyonnais,Kenny Tete,0,5,1,1,0,6.98
Olympique Lyonnais,Mathieu Gorgelin,0,0,0,0,0,6.98
Angers,Romain Thomas,18,11,0,2,2,6.98
Fc Nantes,Kara Mbodji,0,4,0,0,0,6.97
Guingamp,Nicolas Benezet,18,17,34,1,3,6.97
Nimes Olympique,Anthony Briancon,11,18,2,4,2,6.97
Montpellier,Ellyes Skhiri,17,18,32,1,3,6.96
Saint Etienne,Mathieu Debuchy,33,12,9,3,4,6.96
Fc Nantes,Charles Traoré,0,6,1,0,0,6.96
Lille Osc,José Fonte,12,26,4,5,3,6.96
Stade Rennais,Clément Grenier,7,30,23,5,2,6.96
Olympique De Marseille,Hiroki Sakai,20,5,12,0,1,6.96
Stade De Reims,Björn Engels,13,8,6,1,1,6.95
Lille Osc,Mike Maignan,0,0,1,0,0,6.95
Saint Etienne,Yann M'Vila,0,10,11,0,0,6.95
Olympique Lyonnais,Maxwel Cornet,18,38,23,7,7,6.95
Saint Etienne,Youssef Aït Bennasser,0,10,23,0,0,6.95
Lille Osc,Adama Soumaoro,0,5,6,1,0,6.95
Paris Saint Germain,Alphonse Aréola,0,0,0,0,0,6.95
Strasbourg,Anthony Gonçalves,42,12,7,0,5,6.95
Bordeaux,Benoît Costil,0,0,1,0,0,6.95
Fc Nantes,Nicolas Pallois,12,17,22,2,2,6.95
Angers,Vincent Manceau,9,11,13,0,1,6.95
Olympique Lyonnais,Jérémy Morel,0,3,0,0,0,6.94
Paris Saint Germain,Gianluigi Buffon,0,0,1,0,0,6.94
Montpellier,Gaëtan Laborde,16,70,44,6,11,6.94
Strasbourg,Ismaël Aaneba,0,0,2,0,0,6.93
Olympique De Marseille,Valère Germain,19,42,3,4,8,6.93
Olympique Lyonnais,Jason Denayer,14,14,11,3,2,6.93
Nimes Olympique,Renaud Ripart,15,52,17,4,8,6.93
Olympique De Marseille,Maxime López,14,7,13,0,1,6.93
As Monaco,Stevan Jovetić,18,11,1,1,2,6.93
Saint Etienne,William Saliba,0,4,9,0,0,6.93
Ogc Nice,Pierre Lees Melou,8,26,15,4,2,6.92
Saint Etienne,Robert Berić,28,32,5,5,9,6.92
Angers,Ludovic Butelle,0,1,0,0,0,6.92
Olympique Lyonnais,Martin Terrier,30,33,14,2,10,6.92
Lille Osc,Jonathan Bamba,25,51,34,5,13,6.91
Montpellier,Benjamin Lecomte,0,0,1,0,0,6.91
Nimes Olympique,Rachid Alioui,12,42,7,6,5,6.91
Amiens,Saman Ghoddos,11,35,10,2,4,6.91
Stade Rennais,Edson Mexer,0,6,12,1,0,6.91
Guingamp,Félix Eboa Eboa,25,12,9,2,3,6.90
Caen,Brice Samba,0,0,0,0,0,6.90
Lille Osc,Rafael Leão,28,29,9,3,8,6.90
Bordeaux,Samuel Kalu,11,27,46,2,3,6.90
As Monaco,Almamy Touré,0,1,3,0,0,6.90
Montpellier,Giovanni Sio,0,0,0,0,0,6.90
Fc Nantes,Thomas Basila,0,0,0,0,0,6.90
Fc Nantes,Gabriel Boschilia,15,26,15,2,4,6.90
Bordeaux,François Kamano,15,68,39,4,10,6.89
Olympique De Marseille,Boubacar Kamara,11,9,10,1,1,6.89
Olympique De Marseille,Mario Balotelli,15,54,13,8,8,6.89
Dijon,Júlio Tavares,11,46,11,10,5,6.89
Montpellier,Souleymane Camara,38,8,3,0,3,6.89
Stade Rennais,Ismaila Sarr,19,43,62,2,8,6.89
Stade De Reims,Mathieu Cafaro,13,54,25,1,7,6.89
Olympique De Marseille,Adil Rami,10,10,4,0,1,6.89
Caen,Paul Baysse,0,8,1,1,0,6.89
As Monaco,Cesc Fàbregas,10,10,3,1,1,6.88
Stade Rennais,Benjamin André,13,23,21,2,3,6.88
Stade De Reims,Baba Rahman,20,5,13,0,1,6.88
Amiens,Moussa Konaté,19,37,15,6,7,6.88
Strasbourg,Dimitri Liénard,0,15,16,0,0,6.88
Strasbourg,Adrien Thomasson,13,39,21,5,5,6.88
Toulouse,Christopher Jullien,6,18,4,2,1,6.88
Ogc Nice,Christophe Jallet,25,4,1,0,1,6.88
Angers,Angelo Fulgini,17,23,19,2,4,6.88
Bordeaux,Pablo Nascimento Castro,9,11,8,1,1,6.87
Dijon,Nayef Aguerd,30,10,6,0,3,6.87
Stade De Reims,Jacques-Alaixys Romao,0,7,26,0,0,6.87
Stade Rennais,Eduardo Camavinga,0,1,3,0,0,6.87
Caen,Frédéric Guilbert,25,4,29,0,1,6.86
Amiens,Thomas Monconduit,0,12,34,0,0,6.86
Angers,Mateo Pavlović,14,14,1,1,2,6.86
Bordeaux,Otávio,0,17,16,0,0,6.86
Olympique De Marseille,Duje Ćaleta-Car,0,9,0,1,0,6.86
Olympique De Marseille,Rolando,0,7,2,0,0,6.86
Ogc Nice,Olivier Boscagli,0,4,6,1,0,6.86
Olympique De Marseille,Luiz Gustavo,11,18,15,1,2,6.86
Stade De Reims,Ghislain Konan,0,1,25,0,0,6.86
Olympique De Marseille,Jordan Amavi,0,17,23,0,0,6.85
Nimes Olympique,Paul Bernardoni,0,0,0,0,0,6.85
Montpellier,Daniel Congré,15,13,3,0,2,6.85
Stade Rennais,Benjamin Bourigeaud,17,36,10,6,6,6.85
Angers,Zacharie Boucher,0,0,0,0,0,6.85
Dijon,Cédric Yambéré,0,17,6,3,0,6.85
Caen,Jonathan Gradit,0,1,21,0,0,6.85
Fc Nantes,Abdoulaye Touré,8,37,42,1,3,6.85
Stade De Reims,Remi Oudin,18,56,12,7,10,6.84
Fc Nantes,Ciprian Tătărușanu,0,0,0,0,0,6.84
Olympique De Marseille,Clinton N'Jie,50,6,10,0,3,6.84
As Monaco,Adrien Silva,0,7,15,0,0,6.84
Saint Etienne,Makhtar Gueye,100,1,0,0,1,6.84
Strasbourg,Nuno Da Costa,23,35,33,2,8,6.84
Bordeaux,Maxime Poundjé,0,4,15,0,0,6.84
As Monaco,Kamil Glik,8,13,2,1,1,6.84
As Monaco,Jemerson,0,4,1,0,0,6.83
Montpellier,Damien Le Tallec,10,30,2,4,3,6.83
Saint Etienne,Romain Hamouma,22,18,21,4,4,6.83
Olympique De Marseille,Lucas Ocampos,9,47,66,4,4,6.83
Dijon,Wesley Saïd,9,44,45,3,4,6.83
Bordeaux,Jimmy Briand,17,42,13,6,7,6.83
Stade Rennais,Ramy Bensebaini,7,15,12,1,1,6.83
Caen,Adama Mbengue,0,7,8,0,0,6.83
Olympique De Marseille,Kevin Strootman,10,10,10,2,1,6.83
Paris Saint Germain,Moussa Diaby,13,15,20,0,2,6.83
Fc Nantes,Kalifa Coulibaly,17,46,19,13,8,6.83
Olympique De Marseille,Morgan Sanson,19,27,33,1,5,6.82
Lille Osc,Loïc Rémy,26,27,5,5,7,6.82
Strasbourg,Stefan Mitrović,0,12,3,1,0,6.82
Fc Nantes,Lucas Lima,0,10,23,0,0,6.82
As Monaco,Benjamin Henrichs,25,4,13,0,1,6.82
Strasbourg,Benjamin Corgnet,6,18,8,1,1,6.82
Paris Saint Germain,Presnel Kimpembe,0,3,5,0,0,6.82
Stade De Reims,Thomas Fontaine,0,0,1,0,0,6.81
Ogc Nice,Adrien Tameze,0,15,40,0,0,6.81
Stade Rennais,Adrien Hunou,29,24,3,10,7,6.81
Paris Saint Germain,Stanley N'Soki,0,0,13,0,0,6.81
Stade De Reims,Hassane Kamara,0,8,22,1,0,6.81
As Monaco,Gelson Martins,17,23,25,3,4,6.81
Angers,Stéphane Bahoken,22,51,6,7,11,6.81
Saint Etienne,Timothée Kolodziejczak,20,15,12,1,3,6.81
Dijon,Benjamin Jeannot,6,34,14,5,2,6.81
Nimes Olympique,Loïck Landre,43,7,4,0,3,6.81
Olympique De Marseille,Bouna Sarr,9,11,55,0,1,6.80
As Monaco,Aleksandr Golovin,10,31,29,4,3,6.80
Toulouse,Matthieu Dossevi,21,19,40,2,4,6.80
As Monaco,Fodé Ballo-Touré,0,7,48,1,0,6.80
Strasbourg,Matz Sels,0,0,0,0,0,6.80
Olympique Lyonnais,Anthony Lopes,0,0,0,0,0,6.80
As Monaco,Pietro Pellegri,100,1,1,0,1,6.80
Lille Osc,Zeki Çelik,8,13,16,0,1,6.80
As Monaco,Georges-Kévin N'Koudou,0,1,1,0,0,6.80
Fc Nantes,Valentin Eysseric,25,4,3,1,1,6.80
Paris Saint Germain,Loic Mbe Soh,0,1,1,1,0,6.80
Montpellier,Bilal Boutobba,0,2,2,0,0,6.80
Stade Rennais,Hamari Traore,0,20,26,2,0,6.80
Guingamp,Lebogang Phiri,0,7,12,0,0,6.80
Bordeaux,Jules Kounde,0,9,13,2,0,6.79
Dijon,Wesley Lautoa,0,9,13,0,0,6.79
Angers,Pierrick Capelle,18,17,18,4,3,6.79
Bordeaux,Jaroslav Plašil,0,7,10,1,0,6.79
Fc Nantes,Anthony Limbombe,3,31,11,1,1,6.79
Strasbourg,Lebo Mothiba,36,28,13,6,10,6.79
Dijon,Jordan Marié,8,12,12,0,1,6.79
Bordeaux,Andreas Cornelius,19,16,5,0,3,6.79
Amiens,Regis Gurtner,0,0,1,0,0,6.78
Toulouse,Gen Shoji,0,0,4,0,0,6.78
Stade De Reims,Thomas Foket,0,2,11,0,0,6.78
Toulouse,Jimmy Durmaz,14,29,49,4,4,6.78
Bordeaux,Aurelien Tchouameni,0,6,5,0,0,6.78
Angers,Baptiste Santamaria,7,14,29,0,1,6.78
Bordeaux,Yann Karamoh,11,27,44,6,3,6.78
Bordeaux,Nicolas de Préville,12,25,22,0,3,6.78
Angers,Jeff Reine-Adélaïde,12,25,94,6,3,6.78
Dijon,Fouad Chafik,0,9,17,0,0,6.78
Paris Saint Germain,Juan Bernat,25,4,18,0,1,6.78
Fc Nantes,Rene Krhin,0,4,4,1,0,6.78
Bordeaux,Lukas Lerager,0,11,1,1,0,6.77
Stade Rennais,Jordan Siebatcheu,17,18,1,5,3,6.77
Lille Osc,Luiz Araújo,16,19,23,1,3,6.77
Saint Etienne,Arnaud Nordin,8,36,22,3,3,6.77
Toulouse,Issiaga Sylla,13,15,16,2,2,6.77
Dijon,Mehdi Abeid,12,25,31,1,3,6.77
Saint Etienne,Yannis Salibur,8,12,26,0,1,6.77
Fc Nantes,Matthew Miazga,0,4,0,1,0,6.76
Stade De Reims,Pablo Chavarria,14,37,10,6,5,6.76
Ogc Nice,Igniatius Ganago,9,22,17,2,2,6.76
Bordeaux,Toma Bašić,13,15,18,0,2,6.76
Dijon,Oussama Haddadi,25,8,11,0,2,6.76
Amiens,Jordan Lefort,0,7,8,0,0,6.75
Nimes Olympique,Florian Miguel,0,3,3,1,0,6.75
Fc Nantes,Enock Kwateng,0,5,23,0,0,6.75
Strasbourg,Lionel Carole,0,7,10,0,0,6.75
Bordeaux,Sergi Palencia,0,6,12,0,0,6.75
Olympique Lyonnais,Mariano Díaz,0,2,3,0,0,6.75
Olympique De Marseille,Tomáš Hubočan,0,1,1,0,0,6.75
Amiens,Prince Gouano,14,7,1,0,1,6.75
Saint Etienne,Charles Abi,0,0,2,0,0,6.75
Saint Etienne,Wesley Fofana,0,0,0,0,0,6.75
As Monaco,Jean-Eudes Aholou,0,12,10,0,0,6.75
Lille Osc,Jonathan Ikoné,8,39,75,5,3,6.74
Toulouse,Stephane M'Bia,0,0,1,0,0,6.74
Amiens,Stiven Mendoza,7,28,40,1,2,6.74
Lille Osc,Kouadio Dabila,0,2,1,0,0,6.74
Toulouse,Jean-Clair Todibo,50,2,5,0,1,6.74
Guingamp,Jérémy Sorbon,20,5,5,0,1,6.74
Fc Nantes,Majeed Waris,19,26,27,6,5,6.74
As Monaco,Djibril Sidibé,0,12,8,0,0,6.73
Strasbourg,Ibrahima Sissoko,21,14,33,0,3,6.73
Olympique Lyonnais,Lucas Tousart,0,18,10,0,0,6.73
Dijon,Laurent Ciman,0,7,0,0,0,6.73
Strasbourg,Lamine Koné,17,6,8,0,1,6.73
Montpellier,Petar Škuletić,4,27,8,4,1,6.73
Nimes Olympique,Jordan Ferri,20,10,28,0,2,6.73
Stade De Reims,Hyun-Jun Suk,16,19,6,1,3,6.73
Angers,Abdoulaye Bamba,0,3,15,0,0,6.73
Angers,Ismaël Traoré,23,13,6,4,3,6.73
Nimes Olympique,Sada Thioub,13,23,72,2,3,6.73
Fc Nantes,Fábio,0,1,8,0,0,6.73
As Monaco,Danijel Subašić,0,0,0,0,0,6.73
Toulouse,François Moubandje,0,5,16,0,0,6.73
Saint Etienne,Gabriel Silva,0,3,9,0,0,6.73
Nimes Olympique,Baptiste Guillaume,14,14,10,4,2,6.73
Amiens,Ganso,0,1,6,1,0,6.73
Strasbourg,Anthony Caci,0,4,12,0,0,6.72
Angers,Wilfried Kanga,13,15,4,3,2,6.72
Guingamp,Lucas Deaux,20,15,5,0,3,6.72
Fc Nantes,Lucas Evangelista,11,9,10,1,1,6.72
Stade De Reims,Moussa Doumbia,12,25,32,0,3,6.72
Strasbourg,Youssouf Fofana,25,8,16,0,2,6.72
Saint Etienne,Pierre-Yves Polomat,0,4,8,0,0,6.72
Bordeaux,Igor Lewczuk,0,0,0,0,0,6.72
Lille Osc,Rui Fonte,10,10,1,0,1,6.72
Nimes Olympique,Sofiane Alakouch,11,9,21,0,1,6.72
Guingamp,Nolan Roux,6,31,8,7,2,6.72
Toulouse,Yaya Sanogo,9,33,4,8,3,6.71
Angers,Thomas Mangani,19,16,8,1,3,6.71
Stade De Reims,Arbër Zeneli,19,16,36,1,3,6.71
Montpellier,Mihailo Ristić,33,3,2,0,1,6.71
Toulouse,Mauro Goicoechea,0,0,0,0,0,6.71
Montpellier,Ambroise Oyongo,29,7,29,0,2,6.71
Olympique Lyonnais,Rafael,0,1,11,0,0,6.71
Ogc Nice,Rémi Walter,33,6,5,1,2,6.71
Nimes Olympique,Antonin Bobichon,30,23,17,0,7,6.71
Toulouse,Baptiste Reynet,0,0,3,0,0,6.71
Montpellier,Paul Lasne,12,17,12,0,2,6.71
Nimes Olympique,Umut Bozok,9,22,12,4,2,6.71
Amiens,Alexis Blin,20,5,5,0,1,6.71
Angers,Cheikh N'Doye,0,29,5,0,0,6.71
Guingamp,Marcus Thuram,18,50,101,6,9,6.71
Guingamp,Ronny Rodelin,0,17,8,2,0,6.71
Paris Saint Germain,Eric Maxim Choupo-Moting,18,17,20,6,3,6.71
Stade De Reims,Tristan Dingome,17,6,9,0,1,6.71
Ogc Nice,Bassem Srarfi,17,6,22,3,1,6.70
Lille Osc,Boubakary Soumaré,33,3,8,1,1,6.70
Lille Osc,Xeka,7,27,8,1,2,6.70
Angers,Pape Djibril Diaw,0,0,0,0,0,6.70
Dijon,Valentin Rosier,0,11,16,0,0,6.70
Strasbourg,Abdallah Ndour,0,1,0,0,0,6.70
Ogc Nice,Patrick Burner,0,7,13,0,0,6.70
Toulouse,Hakim El Mokeddem,0,0,0,0,0,6.70
Dijon,Mickaël Alphonse,50,2,4,0,1,6.70
Nimes Olympique,Pierrick Valdivia,0,0,0,0,0,6.70
Bordeaux,Alexandre Lauray,0,0,0,0,0,6.70
Stade Rennais,Diafra Sakho,0,0,3,0,0,6.70
Caen,Claudio Beauvue,9,33,10,3,3,6.70
Amiens,Bakaye Dibassy,11,9,16,0,1,6.69
Caen,Prince Oniangué,11,18,2,3,2,6.69
Ogc Nice,Myziane Maolida,0,15,19,6,0,6.69
Angers,Vincent Pajot,0,8,1,0,0,6.69
As Monaco,Benoît Badiashile,20,5,1,1,1,6.69
Guingamp,Mehdi Merghem,0,13,17,2,0,6.69
Bordeaux,Josh Maja,33,3,1,0,1,6.68
Amiens,Khaled Adenon,0,7,1,2,0,6.68
Caen,Yacine Bammou,17,12,3,0,2,6.68
Toulouse,Kelvin Amian,0,12,24,0,0,6.68
As Monaco,Carlos Vinícius,25,8,10,2,2,6.68
Ogc Nice,Danilo,0,17,33,1,0,6.68
Guingamp,Marc-Aurele Caillard,0,0,0,0,0,6.68
Stade Rennais,Mehdi Zeffane,17,6,4,0,1,6.68
Olympique De Marseille,Steve Mandanda,0,0,0,0,0,6.67
Stade Rennais,Jeremy Gelin,0,6,6,0,0,6.67
Stade De Reims,Boulaye Dia,16,19,17,4,3,6.67
Saint Etienne,Loïs Diony,16,31,15,12,5,6.67
Caen,Enzo Crivelli,32,19,12,5,6,6.67
Guingamp,Ludovic Blas,4,26,57,1,1,6.67
As Monaco,William Vainqueur,0,0,2,0,0,6.67
Stade Rennais,Jakob Johansson,20,5,4,0,1,6.67
As Monaco,Kévin N'Doram,0,1,0,0,0,6.67
Guingamp,Yeni N'Gbakoto,8,13,2,2,1,6.67
Angers,Théo Pellenard,0,1,8,0,0,6.67
Fc Nantes,Andrei Girotto,18,11,2,0,2,6.67
Lille Osc,Thiago Maia,0,2,4,2,0,6.66
Lille Osc,Jérémy Pied,0,0,2,0,0,6.66
Amiens,Juan Otero,5,38,37,1,2,6.66
Olympique De Marseille,Konstantinos Mitroglou,18,17,1,6,3,6.66
Guingamp,Christophe Kerbrat,0,2,3,0,0,6.66
Dijon,Florent Balmont,0,5,4,0,0,6.66
Paris Saint Germain,Colin Dagba,0,2,10,0,0,6.66
Montpellier,Salomon Sambia,0,14,30,4,0,6.66
Guingamp,Étienne Didot,6,17,4,0,1,6.66
Stade Rennais,Tomáš Koubek,0,0,1,0,0,6.66
Guingamp,Alexandre Mendy,19,16,4,1,3,6.66
Fc Nantes,Samuel Moutoussamy,10,20,16,3,2,6.65
Amiens,Emil Krafth,13,8,8,0,1,6.65
Nimes Olympique,Herve Lybohy,50,4,1,1,2,6.65
As Monaco,Julien Serrano,0,1,0,1,0,6.65
Guingamp,Franck Tabanou,0,0,0,0,0,6.65
Stade De Reims,Nolan Mbemba,0,4,4,0,0,6.65
Bordeaux,Youssouf Sabaly,0,9,20,0,0,6.65
Bordeaux,Younousse Sankharé,7,14,29,2,1,6.65
Angers,Cristian López,18,11,1,3,2,6.65
Paris Saint Germain,Layvin Kurzawa,20,5,12,1,1,6.64
Amiens,Eddy Gnahoré,17,24,23,4,4,6.64
Saint Etienne,Valentín Vada,50,2,4,0,1,6.64
Toulouse,Corentin Jean,0,11,5,3,0,6.64
Caen,Emmanuel Imorou,0,3,5,0,0,6.64
Saint Etienne,Neven Subotić,11,9,3,3,1,6.64
Stade De Reims,Marvin Martin,0,5,4,0,0,6.64
Toulouse,Yannick Cahuzac,50,2,0,0,1,6.63
Nimes Olympique,Denis Bouanga,12,67,50,9,8,6.63
Stade Rennais,James Léa Siliki,0,15,12,2,0,6.63
Guingamp,Nathael Julan,0,11,2,2,0,6.63
Nimes Olympique,Moustapha Diallo,0,6,0,0,0,6.63
Dijon,Chang-Hoon Kwon,13,15,18,1,2,6.63
Montpellier,Nicolas Cozza,0,0,8,0,0,6.63
Dijon,Jules Keita,17,12,16,2,2,6.62
Saint Etienne,Kévin Monnet-Paquet,7,15,21,1,1,6.62
Caen,Ismaël Diomandé,0,6,8,0,0,6.62
Toulouse,Bafode Diakite,100,1,0,0,1,6.62
Dijon,Romain Amalfitano,0,15,27,0,0,6.62
Stade Rennais,Romain Del Castillo,0,12,36,0,0,6.62
Saint Etienne,Lamine Ghezali,100,1,1,0,1,6.62
Toulouse,Manu García,0,12,32,1,0,6.62
Dijon,Enzo Loiodice,0,3,4,0,0,6.62
As Monaco,Diego Benaglio,0,0,0,0,0,6.62
Caen,Malik Tchokounte,0,17,15,3,0,6.62
As Monaco,Adama Traoré,0,5,2,0,0,6.62
Amiens,Rafał Kurzawa,100,1,1,0,1,6.61
Strasbourg,Kevin Zohi,7,15,14,0,1,6.61
Toulouse,Aaron Leya Iseka,15,26,7,6,4,6.60
Paris Saint Germain,Giovani Lo Celso,0,0,0,0,0,6.60
Saint Etienne,Assane Dioussé,0,1,4,0,0,6.60
As Monaco,Han-Noah Massengo,0,0,1,0,0,6.60
Lille Osc,Reinildo Isnard Mandava,0,0,1,0,0,6.60
Bordeaux,Zaydou Youssouf,0,5,7,0,0,6.60
Stade Rennais,Souleyman Doumbia,0,0,7,0,0,6.60
Amiens,Gaoussou Traore,0,1,0,0,0,6.60
Nimes Olympique,Fethi Harek,0,0,1,0,0,6.60
As Monaco,Giulian Biancone,0,0,0,0,0,6.60
Ogc Nice,Pedro Brazao,0,0,0,0,0,6.60
Rc Lens,Steven Fortes,0,0,0,0,0,6.60
Fc Nantes,Thody Elie Youan,0,0,0,0,0,6.60
Bordeaux,Till Cissokho,0,0,1,0,0,6.60
Bordeaux,Driss Trichard,0,0,0,0,0,6.60
Toulouse,Firmin Ndombe Mubele,11,9,7,1,1,6.59
Nimes Olympique,Theo Valls,0,11,7,0,0,6.59
Ogc Nice,Jean-Victor Makengo,11,9,26,1,1,6.58
As Monaco,Andrea Raggi,0,0,0,0,0,6.58
Fc Nantes,Edgar Ié,0,2,8,0,0,6.58
Bordeaux,Yassine Benrahou,0,4,2,0,0,6.58
Toulouse,John Bostock,0,4,1,0,0,6.57
Guingamp,Didier N'Dong,0,2,6,0,0,6.57
Dijon,Yoann Gourcuff,0,3,1,0,0,6.57
Toulouse,Kalidou Sidibe,25,4,4,0,1,6.57
Caen,Saîf-Eddine Khaoui,13,23,24,2,3,6.57
Ogc Nice,Mohamed Lamine Diaby,0,2,1,0,0,6.57
Paris Saint Germain,Lassana Diarra,0,0,4,0,0,6.57
Ogc Nice,Eddy Sylvestre,0,2,3,1,0,6.56
Nimes Olympique,Faitout Maouassa,0,7,24,2,0,6.56
As Monaco,Moussa Sylla,0,13,8,4,0,6.55
Amiens,Mathieu Bodmer,10,10,4,1,1,6.55
Caen,Herman Moussaki,0,3,3,0,0,6.55
Olympique De Marseille,Yohann Pelé,0,0,0,0,0,6.54
As Monaco,Antonio Barreca,0,4,2,0,0,6.54
Guingamp,Cheik Traoré,0,5,16,1,0,6.54
Caen,Younn Zahary,0,0,3,0,0,6.54
Caen,Jessy Deminguet,0,3,14,0,0,6.54
Bordeaux,Yacine Adli,0,1,9,0,0,6.53
Ogc Nice,Assil Jaziri,0,2,1,1,0,6.53
