Team,Name,Blocked shots,Errors lead to goal,Clearances,Interceptions,Tackles,Rating
Bayer 04 Leverkusen,Ömer Toprak,13,0,75,46,37,7.12
1 Fc Koln,Jonas Hector,14,0,77,77,62,7.12
Wolfsburg,Timm Klose,2,0,25,17,10,7.11
Vfb Stuttgart,Christian Gentner,6,1,58,60,66,7.11
Borussia Mgladbach,Andreas Christensen,20,0,129,85,42,7.11
1 Fsv Mainz 05,Leon Balogun,13,0,110,58,43,7.10
Wolfsburg,Ivan Perišić,0,0,1,0,3,7.10
Ingolstadt,Danilo Soares,0,0,1,5,3,7.10
Wolfsburg,Francisco Jose Rodriguez,0,0,0,0,1,7.10
Hamburger Sv,Lewis Holtby,5,0,40,67,100,7.09
Vfb Stuttgart,Daniel Didavi,2,0,17,28,47,7.09
Hannover 96,Hiroshi Kiyotake,0,0,1,17,10,7.09
Borussia Dortmund,Gonzalo Castro,1,0,6,27,30,7.08
Borussia Dortmund,Julian Weigl,4,0,27,63,49,7.08
Darmstadt 98,Aytaç Sulu,29,0,186,104,52,7.08
Wolfsburg,Julian Draxler,0,1,8,18,18,7.08
Hamburger Sv,Jaroslav Drobný,0,0,4,0,0,7.07
Augsburg,Caiuby,10,0,41,33,38,7.07
Fc Schalke 04,Eric Maxim Choupo-Moting,4,0,21,34,35,7.07
Borussia Dortmund,Shinji Kagawa,1,0,3,16,33,7.07
Fc Schalke 04,Benedikt Höwedes,6,0,42,31,13,7.06
Werder Bremen,Claudio Pizarro,0,0,12,24,16,7.06
1 Fc Koln,Anthony Modeste,3,0,38,10,6,7.06
1 Fsv Mainz 05,Stefan Bell,21,1,156,89,42,7.05
Borussia Dortmund,Neven Subotić,3,0,19,10,4,7.05
Borussia Dortmund,Łukasz Piszczek,7,0,40,44,23,7.05
Borussia Dortmund,Adrian Ramos,1,0,7,5,12,7.05
Vfb Stuttgart,Mitchell Langerak,0,0,2,0,0,7.05
Bayer 04 Leverkusen,Jonathan Tah,9,0,126,91,42,7.05
1 Fc Koln,Dominic Maroh,19,0,106,76,43,7.05
Bayern Munchen,Rafinha,4,0,21,38,32,7.04
1899 Hoffenheim,Kevin Volland,1,0,10,26,48,7.04
1 Fsv Mainz 05,Danny Latza,7,0,35,56,67,7.04
Wolfsburg,Dante,17,1,86,59,38,7.03
Bayer 04 Leverkusen,Kevin Kampl,7,0,13,62,39,7.03
1 Fsv Mainz 05,Karim Onisiwo,0,0,2,4,18,7.03
Borussia Mgladbach,Håvard Nordtveit,18,1,86,60,36,7.03
Augsburg,Ja-Cheol Koo,4,0,22,41,51,7.02
Ingolstadt,Benjamin Hübner,16,0,174,75,54,7.02
Bayer 04 Leverkusen,Charles Aránguiz,3,0,8,18,6,7.02
Bayern Munchen,Holger Badstuber,0,0,21,4,5,7.02
Bayern Munchen,Joshua Kimmich,3,0,12,25,24,7.01
Wolfsburg,Maximilian Arnold,3,0,12,26,40,7.01
Fc Schalke 04,Roman Neustädter,18,3,110,66,61,7.01
Ingolstadt,Tobias Levels,2,0,40,54,45,7.01
Hertha Bsc,Vedad Ibišević,3,0,14,7,16,7.00
Wolfsburg,Josuha Guilavogui,8,1,33,91,68,7.00
Borussia Dortmund,Sven Bender,8,2,61,45,35,7.00
Hannover 96,Salif Sané,18,0,102,70,75,7.00
Werder Bremen,Arón Johannssón,1,0,0,3,5,7.00
Werder Bremen,Clemens Fritz,11,0,39,68,81,7.00
1899 Hoffenheim,Andrej Kramarić,0,0,0,6,4,6.99
Werder Bremen,Philipp Bargfrede,7,0,13,48,48,6.99
1899 Hoffenheim,Niklas Süle,29,0,203,69,47,6.98
Werder Bremen,Jannik Vestergaard,22,0,149,107,67,6.98
Eintracht Frankfurt,Marc Stendera,2,1,9,50,84,6.98
1 Fsv Mainz 05,Julian Baumgartlinger,9,0,60,79,115,6.98
Wolfsburg,Bas Dost,1,0,15,2,3,6.98
1 Fc Koln,Frederik Sørensen,21,0,108,37,44,6.98
Darmstadt 98,Florian Jungwirth,5,0,52,67,56,6.98
Fc Schalke 04,Klaas-Jan Huntelaar,4,0,19,10,6,6.98
Wolfsburg,Koen Casteels,0,0,7,0,0,6.98
Wolfsburg,Max Kruse,1,2,1,8,8,6.98
Vfb Stuttgart,Lukas Rupp,5,0,19,64,70,6.97
Hamburger Sv,Cléber Reis,11,0,88,60,43,6.97
Hertha Bsc,Fabian Lustenberger,13,0,87,53,65,6.97
Ingolstadt,Markus Suttner,0,0,56,52,39,6.97
Borussia Dortmund,Sokratis,9,1,67,34,52,6.97
Augsburg,Marwin Hitz,0,0,23,0,0,6.97
Augsburg,Jeong-Ho Hong,19,2,114,44,23,6.97
1 Fsv Mainz 05,Gaëtan Bussmann,5,0,34,42,35,6.97
Werder Bremen,Santiago García,10,0,63,107,66,6.97
1 Fsv Mainz 05,Loris Karius,0,0,23,2,0,6.96
Werder Bremen,Anthony Ujah,4,0,46,4,14,6.96
1 Fc Koln,Dominique Heintz,14,1,140,80,66,6.96
Hertha Bsc,Sebastian Langkamp,15,1,109,32,35,6.95
Eintracht Frankfurt,Szabolcs Huszti,1,0,10,23,35,6.95
1 Fc Koln,Timo Horn,0,1,23,0,0,6.95
Bayern Munchen,Mario Götze,0,0,3,5,15,6.95
Hannover 96,Ron-Robert Zieler,0,0,29,0,0,6.95
Augsburg,Ragnar Klavan,29,0,181,42,40,6.95
Werder Bremen,Florian Grillitsch,6,1,16,84,57,6.94
Fc Schalke 04,Ralf Fährmann,0,1,39,2,0,6.94
Augsburg,Alexander Esswein,0,0,6,36,38,6.94
Hertha Bsc,Niklas Stark,11,0,66,23,17,6.94
Hamburger Sv,Emir Spahić,13,2,138,80,44,6.94
Bayern Munchen,Manuel Neuer,0,1,16,0,0,6.94
Ingolstadt,Roger,8,0,63,74,59,6.94
Hamburger Sv,Aaron Hunt,3,0,6,20,26,6.93
Hamburger Sv,Albin Ekdal,1,0,22,42,27,6.93
Augsburg,Paul Verhaegh,9,0,51,50,25,6.93
Hertha Bsc,Rune Jarstein,0,1,22,1,0,6.93
Borussia Mgladbach,André Hahn,0,0,2,10,14,6.93
Bayer 04 Leverkusen,Stefan Kießling,1,0,25,15,34,6.93
Vfb Stuttgart,Georg Niedermeier,16,2,69,37,23,6.92
Darmstadt 98,Slobodan Rajković,12,0,82,33,17,6.92
Augsburg,Raúl Bobadilla,3,1,11,16,26,6.92
Augsburg,Jan-Ingwer Callsen-Bracker,12,0,42,25,11,6.92
1 Fc Koln,Leonardo Bittencourt,2,0,5,39,78,6.92
Bayer 04 Leverkusen,Bernd Leno,0,4,31,6,0,6.92
Augsburg,Jeffrey Gouweleeuw,11,0,65,23,20,6.92
Hamburger Sv,Pierre-Michel Lasogga,2,0,33,4,8,6.92
Hertha Bsc,Tolga Ciğerci,2,0,14,32,24,6.92
Vfb Stuttgart,Serey Dié,1,1,12,56,55,6.92
Wolfsburg,André Schürrle,3,0,6,22,27,6.92
Borussia Dortmund,Erik Durm,1,0,17,26,19,6.92
Wolfsburg,Marcel Schafer,5,0,17,15,22,6.91
Ingolstadt,Marvin Matip,18,0,203,81,33,6.91
Ingolstadt,Danny da Costa,3,0,40,45,57,6.91
Eintracht Frankfurt,Marco Fabián,1,1,3,8,12,6.91
Ingolstadt,Moritz Hartmann,0,0,10,31,24,6.91
Hertha Bsc,Vladimír Darida,6,1,18,64,29,6.91
1 Fsv Mainz 05,Yunus Malli,0,0,6,14,18,6.91
Eintracht Frankfurt,Lukáš Hrádecký,0,2,48,1,0,6.91
1899 Hoffenheim,Nadiem Amiri,0,0,5,16,29,6.90
Hertha Bsc,Florian Kohls,0,0,1,0,1,6.90
Werder Bremen,Theodor Gebre Selassie,5,0,97,96,80,6.90
1899 Hoffenheim,Tobias Strobl,8,1,50,63,74,6.90
Bayern Munchen,Serdar Taşçı,2,0,5,6,1,6.90
Hannover 96,Ceyhun Gülselam,2,0,32,23,35,6.90
1 Fc Koln,Yannick Gerhardt,2,0,14,34,58,6.90
Borussia Dortmund,Marcel Schmelzer,0,0,40,38,41,6.90
1899 Hoffenheim,Eduardo Vargas,1,0,0,9,8,6.90
Ingolstadt,Robert Bauer,2,0,49,58,67,6.90
Wolfsburg,Robin Knoche,4,0,35,25,17,6.89
1 Fsv Mainz 05,Daniel Brosinski,7,1,70,36,47,6.89
Bayern Munchen,Juan Bernat,2,0,20,25,21,6.89
Hamburger Sv,Johan Djourou,21,2,129,45,44,6.88
Darmstadt 98,Peter Niemeyer,12,0,40,91,83,6.88
1899 Hoffenheim,Ermin Bičakčić,25,0,132,47,27,6.88
Hamburger Sv,Ivo Iličević,2,0,9,39,57,6.88
Borussia Mgladbach,Nico Elvedi,7,2,65,49,38,6.88
Borussia Mgladbach,Thorgan Hazard,1,0,7,25,41,6.88
Borussia Mgladbach,Jonas Hofmann,0,0,1,5,8,6.88
Borussia Mgladbach,Oscar Wendt,6,0,55,65,51,6.88
Bayer 04 Leverkusen,Karim Bellarabi,0,0,7,30,52,6.88
1 Fc Koln,Marcel Hartel,1,0,0,0,3,6.88
Fc Schalke 04,Younès Belhanda,0,0,2,17,22,6.87
1899 Hoffenheim,Sebastian Rudy,6,0,30,37,60,6.87
Fc Schalke 04,Junior Caiçara,7,0,70,46,57,6.87
Wolfsburg,Luiz Gustavo,1,1,15,43,46,6.87
Vfb Stuttgart,Arianit Ferati,0,0,0,1,4,6.87
Hertha Bsc,Genki Haraguchi,1,0,13,34,66,6.87
Fc Schalke 04,Pierre-Emile Højbjerg,4,0,11,54,33,6.87
Borussia Dortmund,Nuri Şahin,1,0,1,11,11,6.86
Hamburger Sv,René Adler,0,0,22,0,0,6.86
1 Fsv Mainz 05,Niko Bungert,13,1,71,49,23,6.86
Ingolstadt,Mathew Leckie,3,0,16,42,37,6.86
Eintracht Frankfurt,Luc Castaignos,0,0,1,6,7,6.86
Borussia Mgladbach,Fabian Johnson,3,0,19,30,26,6.86
Bayer 04 Leverkusen,Christoph Kramer,4,0,29,46,78,6.86
Hannover 96,Artur Sobiech,4,0,10,3,12,6.86
Fc Schalke 04,Max Meyer,2,0,3,20,14,6.85
1899 Hoffenheim,Tarik Elyounoussi,0,0,5,8,11,6.85
Wolfsburg,Sebastian Jung,2,0,8,11,12,6.85
Hertha Bsc,Per Ciljan Skjelbred,5,0,27,80,57,6.85
1 Fsv Mainz 05,Giulio Donati,6,1,49,55,49,6.85
1 Fsv Mainz 05,Fabian Frei,8,0,23,32,24,6.85
Hertha Bsc,Marvin Plattenhardt,8,0,61,42,47,6.85
Hamburger Sv,Matthias Ostrzolek,10,2,59,81,68,6.84
1 Fsv Mainz 05,Christian Clemens,1,0,11,29,30,6.84
1 Fc Koln,Kevin Vogt,12,0,18,27,26,6.83
Borussia Mgladbach,Tony Jantschke,1,1,33,23,24,6.83
Augsburg,Tobias Werner,0,0,6,20,7,6.83
Vfb Stuttgart,Alexandru Maxim,0,0,1,18,15,6.83
Hannover 96,Kenan Karaman,1,1,7,24,36,6.83
Bayer 04 Leverkusen,Wendell,1,3,72,102,82,6.83
Hannover 96,Hugo Almeida,0,0,7,0,2,6.83
Darmstadt 98,Luca Caldirola,23,1,135,84,71,6.83
1 Fsv Mainz 05,Yoshinori Muto,0,0,1,13,23,6.83
Fc Schalke 04,Sead Kolašinac,7,0,45,40,45,6.82
Vfb Stuttgart,Filip Kostić,0,0,4,49,34,6.82
Hertha Bsc,Salomon Kalou,6,0,16,18,16,6.82
1899 Hoffenheim,Fabian Schär,17,0,98,53,30,6.82
Bayer 04 Leverkusen,Vladlen Yurchenko,0,0,3,14,2,6.82
Hannover 96,Alexander Milošević,6,0,42,19,14,6.81
Augsburg,Konstantinos Stafylidis,4,0,32,24,21,6.81
Bayer 04 Leverkusen,Kyriakos Papadopoulos,12,0,60,29,29,6.81
Eintracht Frankfurt,Haris Seferović,1,0,17,12,13,6.80
Werder Bremen,Fin Bartels,4,0,4,33,31,6.80
Hannover 96,Hotaru Yamaguchi,3,0,5,18,15,6.80
Fc Schalke 04,Dennis Aogo,6,0,54,42,28,6.80
1 Fc Koln,Simon Zoller,0,0,6,10,11,6.80
1 Fc Koln,Yuya Osako,1,0,8,12,28,6.80
Fc Schalke 04,Leroy Sané,1,0,4,28,59,6.79
Eintracht Frankfurt,Bastian Oczipka,9,0,48,77,57,6.79
Wolfsburg,Christian Träsch,4,1,59,52,70,6.79
Eintracht Frankfurt,Marco Russ,14,0,92,63,30,6.79
1 Fc Koln,Filip Mladenović,4,1,18,18,21,6.79
Darmstadt 98,Jérôme Gondorf,11,0,43,87,77,6.79
Borussia Mgladbach,Yann Sommer,0,0,11,0,0,6.79
Augsburg,Alfreð Finnbogason,2,1,10,14,16,6.79
Hannover 96,Miiko Albornoz,8,2,46,54,56,6.78
Hannover 96,Marcelo,11,1,105,29,25,6.78
1899 Hoffenheim,Eugen Polański,5,0,26,57,64,6.78
Borussia Dortmund,Christian Pulišić,1,0,2,10,11,6.78
1 Fc Koln,Matthias Lehmann,8,1,34,50,54,6.78
Hamburger Sv,Marcelo Díaz,0,0,5,9,9,6.77
Hannover 96,Andre Hoffmann,2,0,13,13,15,6.77
Augsburg,Dominik Kohr,14,0,73,92,63,6.77
Hamburger Sv,Michael Gregoritsch,4,0,18,30,17,6.77
Bayer 04 Leverkusen,Admir Mehmedi,1,0,6,12,20,6.77
Eintracht Frankfurt,Makoto Hasebe,9,0,41,55,53,6.77
1899 Hoffenheim,Mark Uth,0,0,13,28,28,6.77
Bayer 04 Leverkusen,Julian Brandt,0,0,3,18,14,6.77
Borussia Dortmund,Adnan Januzaj,0,0,0,2,1,6.77
1899 Hoffenheim,Pirmin Schwegler,4,0,32,42,45,6.77
Ingolstadt,Darío Lezcano,0,0,5,9,22,6.76
Wolfsburg,Daniel Caligiuri,4,1,9,33,52,6.76
Bayern Munchen,Franck Ribéry,0,0,3,6,1,6.76
Ingolstadt,Almog Cohen,0,0,10,29,25,6.76
Ingolstadt,Romain Brégerie,5,0,53,42,24,6.76
Eintracht Frankfurt,David Abraham,11,0,118,76,38,6.76
Darmstadt 98,Konstantin Rausch,1,0,24,36,31,6.76
Hannover 96,Iver Fossum,1,0,5,21,15,6.76
Augsburg,Philipp Max,6,0,57,51,54,6.75
Eintracht Frankfurt,Stefan Reinartz,4,1,14,48,19,6.75
Borussia Dortmund,Ju Ho Park,0,0,9,14,14,6.75
Ingolstadt,Konstantin Engel,0,0,5,12,2,6.75
Ingolstadt,Lukas Hinterseer,3,0,11,16,23,6.75
Darmstadt 98,Mario Vrančić,0,0,9,14,25,6.75
Bayer 04 Leverkusen,Marlon Frey,0,0,4,7,4,6.74
Borussia Dortmund,Roman Bürki,0,2,19,1,0,6.74
Hamburger Sv,Nicolai Müller,1,0,11,32,57,6.74
Bayer 04 Leverkusen,André Ramalho,5,1,64,33,27,6.74
Eintracht Frankfurt,Carlos Zambrano,9,0,76,59,25,6.74
Werder Bremen,Alejandro Gálvez,9,1,62,56,30,6.74
1 Fsv Mainz 05,Jhon Córdoba,1,0,8,8,10,6.74
Hamburger Sv,Gotoku Sakai,5,1,50,62,49,6.74
Borussia Mgladbach,Patrick Herrmann,0,0,3,9,12,6.74
Fc Schalke 04,Marco Höger,0,0,3,2,5,6.73
Vfb Stuttgart,Artem Kravets,2,0,4,1,4,6.73
Fc Schalke 04,Franco di Santo,2,0,15,10,14,6.73
Ingolstadt,Ramazan Özcan,1,0,14,0,2,6.73
Hamburger Sv,Gojko Kačar,3,0,21,32,37,6.73
1 Fc Koln,Miloš Jojić,0,0,3,7,10,6.73
Hertha Bsc,Peter Pekarík,2,0,27,23,27,6.73
Augsburg,Daniel Opare,0,0,19,10,5,6.73
Hannover 96,Manuel Schmiedebach,7,0,16,62,46,6.72
Hertha Bsc,Mitchell Weiser,3,0,25,48,65,6.72
Hannover 96,Noah Joel Sarenren Bazee,0,0,0,7,5,6.72
Augsburg,Piotr Trochowski,0,0,0,0,3,6.72
Darmstadt 98,Junior Diaz,4,0,36,30,25,6.72
Darmstadt 98,Tobias Kempe,1,0,8,30,17,6.72
Borussia Mgladbach,Álvaro Domínguez,4,0,17,8,5,6.72
1899 Hoffenheim,Jin-Su Kim,3,0,55,50,24,6.71
Vfb Stuttgart,Przemysław Tytoń,0,3,27,0,0,6.70
Hannover 96,Waldemar Anton,4,0,25,21,6,6.70
Fc Schalke 04,Sidney Sam,0,0,0,0,0,6.70
Augsburg,Sascha Mölders,0,0,0,0,1,6.70
Eintracht Frankfurt,David Kinsombi,1,0,10,4,3,6.70
Hertha Bsc,Maximilian Mittelstädt,0,0,3,5,3,6.70
Borussia Dortmund,Moritz Leitner,0,0,1,3,8,6.70
Vfb Stuttgart,Federico Barba,1,0,9,6,2,6.70
Hamburger Sv,Sven Schipplock,1,0,13,10,12,6.70
Darmstadt 98,Christian Mathenia,0,3,40,0,0,6.70
Vfb Stuttgart,Toni Šunjić,8,1,100,48,27,6.69
Darmstadt 98,Jan Rosenthal,5,0,13,12,15,6.69
Ingolstadt,Max Christiansen,0,0,14,25,27,6.69
Hamburger Sv,Gideon Jung,3,0,15,33,21,6.69
1 Fsv Mainz 05,Pablo De Blasis,2,0,16,29,49,6.69
Bayer 04 Leverkusen,Sebastian Boenisch,4,0,19,25,18,6.69
1899 Hoffenheim,Jonathan Schmid,0,0,13,33,13,6.69
Wolfsburg,Bruno Henrique,0,0,0,2,2,6.68
Hannover 96,Leon Andreasen,3,0,15,18,16,6.68
Augsburg,Halil Altintop,0,0,6,6,20,6.68
Hannover 96,Christian Schulz,17,1,117,55,21,6.68
1899 Hoffenheim,Steven Zuber,2,0,1,6,10,6.68
Fc Schalke 04,Sascha Riether,9,0,35,21,22,6.68
Vfb Stuttgart,Timo Werner,2,0,1,15,12,6.67
Eintracht Frankfurt,Stefan Aigner,0,0,12,32,49,6.67
Augsburg,Tim Matavz,0,0,0,0,8,6.67
Hertha Bsc,Jens Hegeler,3,0,16,9,10,6.67
Ingolstadt,Stefan Lex,0,0,3,7,14,6.67
Werder Bremen,Miloš Veljković,0,0,1,9,3,6.67
Ingolstadt,Tomáš Pekhart,0,0,0,0,1,6.67
Werder Bremen,Assani Lukimya,6,0,45,20,25,6.67
Eintracht Frankfurt,Joel Gerezgiher,0,0,0,3,1,6.67
Vfb Stuttgart,Daniel Schwaab,8,0,97,53,57,6.66
Darmstadt 98,Gyorgy Garics,5,0,72,63,31,6.66
Vfb Stuttgart,Emiliano Insúa,6,1,70,105,64,6.66
1899 Hoffenheim,Pavel Kadeřábek,13,1,90,54,33,6.66
Hamburger Sv,Dennis Diekmeier,4,0,25,32,33,6.66
Bayern Munchen,Sebastian Rode,2,0,3,4,9,6.65
Vfb Stuttgart,Martin Harnik,2,1,14,19,14,6.64
Borussia Mgladbach,Martin Hinteregger,3,0,15,17,23,6.64
Hannover 96,Hiroki Sakai,8,0,76,63,63,6.64
Hannover 96,Allan Saint-Maximin,1,0,2,1,4,6.64
Hannover 96,Mevlüt Erdinç,0,0,9,1,2,6.64
Hamburger Sv,Artjoms Rudnevs,2,0,9,1,4,6.64
Borussia Dortmund,Felix Passlack,0,0,2,1,4,6.63
Eintracht Frankfurt,Aleksandar Ignjovski,3,0,16,38,40,6.63
Darmstadt 98,Dominik Stroh-Engel,3,0,6,2,2,6.63
Wolfsburg,Diego Benaglio,0,3,11,0,0,6.63
Eintracht Frankfurt,Johannes Flum,0,0,0,4,2,6.63
1899 Hoffenheim,Jeremy Toljan,8,0,42,49,17,6.62
Hertha Bsc,Alexander Baumjohann,0,1,0,2,8,6.62
Ingolstadt,Alfredo Morales,2,0,22,39,35,6.62
Bayer 04 Leverkusen,Robbie Kruse,0,0,4,12,4,6.62
Hannover 96,Felix Klaus,1,0,4,13,19,6.62
Werder Bremen,Felix Kroos,0,0,5,11,9,6.61
Wolfsburg,Nicklas Bendtner,1,0,3,0,4,6.61
1 Fc Koln,Philipp Hosiner,0,0,3,0,9,6.61
Hannover 96,Ádám Szalai,0,0,2,7,5,6.61
Werder Bremen,Felix Wiedwald,0,1,26,0,1,6.60
Vfb Stuttgart,Philip Heise,0,0,4,6,3,6.60
Hertha Bsc,Julian Schieber,0,0,1,1,0,6.60
Darmstadt 98,Marco Sailer,1,0,2,4,6,6.60
Borussia Mgladbach,Roel Brouwers,2,0,13,6,2,6.60
Hamburger Sv,Zoltán Stieber,0,0,0,1,0,6.60
Wolfsburg,Carlos Ascues,0,0,0,1,0,6.60
Hamburger Sv,Nabil Bahoui,1,0,2,2,9,6.60
1899 Hoffenheim,Russell Canouse,0,0,2,1,0,6.60
1 Fc Koln,Kazuki Nagasawa,0,0,2,1,0,6.60
Vfb Stuttgart,Florian Klein,4,0,37,40,46,6.60
Darmstadt 98,Fabian Holland,5,1,36,34,47,6.59
Fc Schalke 04,Alessandro Schöpf,1,0,6,4,10,6.59
Hannover 96,Uffe Bech,1,0,2,10,16,6.59
Eintracht Frankfurt,Luca Waldschmidt,0,0,1,3,1,6.58
Borussia Mgladbach,Branimir Hrgota,0,0,0,1,0,6.58
Borussia Mgladbach,Julian Korb,3,0,26,30,25,6.58
1899 Hoffenheim,Phillipp Ochs,0,0,5,7,24,6.57
Augsburg,Markus Feulner,4,0,29,19,41,6.57
Augsburg,Dong-Won Ji,2,0,6,8,9,6.56
Werder Bremen,Janek Sternberg,2,0,11,16,7,6.56
Werder Bremen,László Kleinheisler,0,0,0,4,3,6.56
Eintracht Frankfurt,Slobodan Medojević,0,0,6,10,15,6.56
Werder Bremen,Levin Öztunali,2,0,2,20,19,6.56
Ingolstadt,Elias Kachunga,0,0,2,2,3,6.56
Bayer 04 Leverkusen,Tin Jedvaj,3,0,38,31,16,6.55
Hertha Bsc,Thomas Kraft,0,0,6,0,0,6.55
1 Fsv Mainz 05,Christoph Moritz,3,0,1,4,14,6.55
1899 Hoffenheim,Kevin Kurányi,1,0,9,5,8,6.55
Wolfsburg,Ismail Azzaoui,0,0,0,0,1,6.55
Eintracht Frankfurt,Constant Djakpa,0,0,22,27,11,6.55
1 Fsv Mainz 05,Pierre Bengtsson,3,0,39,24,17,6.55
1 Fc Koln,Paweł Olkowski,4,1,32,26,22,6.55
Augsburg,Christoph Janker,6,0,18,6,7,6.54
Vfb Stuttgart,Timo Baumgartl,9,1,82,31,34,6.54
Hamburger Sv,Ivica Olić,0,0,3,0,1,6.54
1 Fc Koln,Dušan Švento,0,0,2,6,0,6.54
Darmstadt 98,Felix Platte,0,0,0,1,3,6.53
Hamburger Sv,Josip Drmić,3,0,5,12,13,6.53
Borussia Mgladbach,Marvin Schulz,3,0,11,12,10,6.53
1 Fsv Mainz 05,Jairo Samperio,2,0,9,46,25,6.53
Bayer 04 Leverkusen,Roberto Hilbert,3,1,26,25,22,6.53
Hannover 96,Oliver Sorg,3,0,28,37,37,6.53
Hannover 96,Edgar Prib,0,0,18,24,32,6.53
Hannover 96,Charlison Benschop,0,0,1,4,1,6.53
Darmstadt 98,Marcel Heller,1,0,10,36,59,6.52
Eintracht Frankfurt,Yanni Regäsel,2,0,17,21,16,6.51
Hertha Bsc,Johannes van den Bergh,0,0,4,5,5,6.51
Augsburg,Albian Ajeti,0,0,0,0,1,6.50
Wolfsburg,Paul Seguin,0,0,1,1,2,6.50
1 Fsv Mainz 05,Maximilian Beister,0,0,0,0,0,6.50
Wolfsburg,Leandro Putaro,0,0,0,1,0,6.50
Hannover 96,Tim Dierßen,0,0,0,0,1,6.50
Ingolstadt,Maurice Multhaup,0,0,0,1,1,6.50
Eintracht Frankfurt,Mijat Gaćinović,1,0,0,9,8,6.50
1 Fsv Mainz 05,Suat Serdar,0,0,2,8,7,6.49
1 Fsv Mainz 05,Florian Niederlechner,0,0,1,5,3,6.49
Vfb Stuttgart,Borys Tashchy,0,0,2,1,2,6.49
Eintracht Frankfurt,Sonny Kittel,1,0,0,4,6,6.48
Vfb Stuttgart,Adam Hloušek,2,0,14,7,7,6.48
Ingolstadt,Ørjan Nyland,0,0,5,0,0,6.48
Vfb Stuttgart,Kevin Großkreutz,3,0,17,24,32,6.48
Eintracht Frankfurt,Anis Ben-Hatira,0,0,5,5,9,6.48
Augsburg,Jan Morávek,0,0,1,8,9,6.47
Werder Bremen,Lukas Fröde,0,0,2,4,4,6.47
Werder Bremen,Sambou Yatabare,0,0,6,5,7,6.46
Werder Bremen,Maximilian Eggestein,0,0,1,3,5,6.46
1899 Hoffenheim,Jiloan Hamad,0,0,1,4,6,6.46
Eintracht Frankfurt,Kaan Ayhan,2,0,6,1,2,6.45
