Team,Name,Blocked shots,Errors lead to goal,Clearances,Interceptions,Tackles,Rating
Ingolstadt,Max Christiansen,1,0,5,13,12,6.60
Augsburg,Markus Feulner,0,0,1,1,0,6.60
Darmstadt 98,Benjamin Gorka,0,0,0,0,2,6.60
1 Fsv Mainz 05,Levin Öztunali,1,0,4,41,38,6.60
Augsburg,Halil Altintop,2,0,17,19,25,6.59
Werder Bremen,Arón Johannssón,1,0,1,2,1,6.59
1 Fc Koln,Simon Zoller,2,0,6,16,10,6.59
Ingolstadt,Ørjan Nyland,0,0,6,0,2,6.58
1899 Hoffenheim,Eduardo Vargas,0,0,0,3,0,6.58
Augsburg,Georg Teigl,4,0,15,19,11,6.58
Ingolstadt,Stefan Lex,1,0,2,4,13,6.58
Rb Leipzig,Rani Khedira,0,0,2,10,11,6.57
Darmstadt 98,Leon Guwara,4,0,21,41,31,6.57
Darmstadt 98,László Kleinheisler,0,0,8,5,13,6.57
Eintracht Frankfurt,Marius Wolf,0,0,1,2,6,6.57
Darmstadt 98,Dominik Stroh-Engel,2,0,0,0,0,6.57
Augsburg,Jan Morávek,2,0,7,15,29,6.56
Hamburger Sv,René Adler,0,3,17,1,0,6.56
Augsburg,Moritz Leitner,1,0,4,7,4,6.56
Wolfsburg,Josip Brekalo,0,0,0,1,2,6.55
Freiburg,Jonas Föhrenbach,1,0,1,2,2,6.55
Eintracht Frankfurt,Heinz Lindner,0,0,0,0,0,6.55
Freiburg,Georg Niedermeier,1,0,6,2,2,6.55
Darmstadt 98,Sandro Sirigu,8,1,27,38,50,6.55
Werder Bremen,Luca Caldirola,2,0,22,5,9,6.54
1899 Hoffenheim,Phillipp Ochs,0,0,3,2,5,6.53
Freiburg,Aleksandar Ignjovski,2,0,30,30,39,6.53
Hertha Bsc,Sami Allagui,1,0,0,1,1,6.53
Augsburg,Kevin Danso,3,2,37,20,15,6.51
Eintracht Frankfurt,Shani Tarashaj,0,0,0,3,1,6.51
Ingolstadt,Moritz Hartmann,2,0,5,11,15,6.51
1 Fsv Mainz 05,Robin Quaison,0,0,3,9,5,6.50
Wolfsburg,Paul-Georges Ntep,1,0,5,5,8,6.50
Borussia Mgladbach,Josip Drmić,0,0,0,3,2,6.50
Fc Schalke 04,Junior Caiçara,0,0,2,4,5,6.50
1 Fc Koln,Filip Mladenović,0,0,1,0,0,6.50
Freiburg,Mats Møller Dæhli,0,0,0,0,0,6.50
Hamburger Sv,Nabil Bahoui,0,0,1,2,1,6.50
Borussia Mgladbach,Ba-Muaka Simakala,0,0,0,0,0,6.50
Hertha Bsc,Julius Kade,0,0,0,0,0,6.50
