Team,Name,Accurate passing percentage,Assists,Tackles,Successful Dribbles,Goals,Rating
Benevento,Sandro,89,0,29,11,1,7.00
Napoli,Piotr Zieliński,88,2,31,42,4,7.00
Spal,Bartosz Salamon,82,0,28,5,0,7.00
Udinese,Ali Adnan,70,2,54,25,0,6.99
Genoa,Nicolás Spolli,87,0,27,0,0,6.99
Lazio,Marco Parolo,82,6,70,6,4,6.99
Napoli,Allan,88,5,107,79,4,6.99
Genoa,Ervin Zukanović,85,1,50,6,0,6.99
Chievoverona,Dario Dainelli,78,0,19,4,0,6.99
Cagliari,Leonardo Pavoletti,66,0,27,4,11,6.98
Atalanta,José Luis Palomino,84,0,60,12,1,6.98
Chievoverona,Valter Birsa,81,6,28,29,3,6.98
Milan,Ricardo Rodríguez,88,0,48,22,1,6.98
Atalanta,Musa Barrow,79,2,5,8,3,6.98
Crotone,Rolando Mandragora,81,0,91,11,2,6.98
Sassuolo,Domenico Berardi,71,2,31,36,4,6.97
Inter,Samir Handanovič,80,0,0,0,0,6.97
Sassuolo,Francesco Magnanelli,83,0,56,11,0,6.97
Lazio,Ştefan Radu,87,2,53,23,0,6.97
Cagliari,Nicolò Barella,79,1,92,50,6,6.96
Sampdoria,Duván Zapata,71,4,12,28,11,6.96
Benevento,Cheick Diabaté,74,0,1,0,8,6.95
Genoa,Oscar Hiljemark,83,3,12,13,0,6.95
Juventus,Andrea Barzagli,92,1,26,2,0,6.95
Torino,Emiliano Moretti,85,0,31,1,0,6.95
Hellas Verona,Matteo Bianchetti,70,0,3,0,0,6.95
Inter,Danilo D'Ambrosio,82,3,82,15,2,6.95
Sassuolo,Gianluca Scamacca,69,0,0,0,0,6.95
Torino,Kevin Bonifazi,89,0,11,1,0,6.95
Torino,Nicolás Burdisso,85,0,20,1,0,6.95
Roma,Juan Jesus,87,0,42,3,0,6.95
Lazio,Nani,81,3,9,8,3,6.94
Torino,Cristian Ansaldi,74,3,49,47,1,6.94
Fiorentina,Nikola Milenković,84,0,39,2,0,6.94
Cagliari,Paolo Faragò,65,5,92,15,2,6.94
Juventus,Kwadwo Asamoah,89,1,28,23,0,6.94
Atalanta,Timothy Castagne,81,2,54,13,0,6.94
Fiorentina,Giovanni Simeone,71,4,32,32,14,6.94
Milan,Alessio Romagnoli,91,0,20,2,2,6.93
Torino,Lorenzo De Silvestri,72,4,39,16,5,6.93
Sampdoria,Leonardo Capezzi,80,1,8,0,0,6.93
Genoa,Raffaele Palladino,81,0,1,3,0,6.93
Sampdoria,Gianmarco Ferrari,88,0,12,6,2,6.92
Udinese,Kevin Lasagna,64,1,10,3,12,6.92
Hellas Verona,Jagoš Vuković,82,1,5,7,1,6.92
Juventus,Gianluigi Buffon,78,0,0,1,0,6.92
Torino,Joel Obi,82,2,45,14,5,6.92
Benevento,Guilherme,84,2,20,17,2,6.92
Genoa,Mattia Perin,58,0,0,0,0,6.92
Hellas Verona,Antonio Caracciolo,81,0,52,9,2,6.92
Sampdoria,Joachim Andersen,87,0,8,0,0,6.91
Atalanta,Pierluigi Gollini,82,0,0,0,0,6.91
Crotone,Marco Tumminello,69,1,2,0,3,6.91
Genoa,Goran Pandev,75,1,10,36,5,6.91
Hellas Verona,Alessio Cerci,71,2,15,27,3,6.91
Fiorentina,Marco Benassi,76,2,54,14,5,6.91
Crotone,Andrea Nalini,66,3,43,20,0,6.90
Roma,Cengiz Ünder,74,1,10,23,7,6.90
Udinese,Danilo,79,0,35,4,1,6.90
Bologna,Simone Romagnoli,81,0,12,1,0,6.90
Inter,João Mário,89,3,8,10,0,6.90
Fiorentina,Cyril Théréau,81,4,12,17,7,6.90
Napoli,Luigi Sepe,88,0,0,0,0,6.90
Torino,Lyanco,87,0,11,6,0,6.90
Chievoverona,Ivan Radovanović,81,2,55,8,1,6.90
Spal,Alberto Grassi,84,0,44,13,3,6.90
Crotone,Davide Faraoni,71,4,62,15,2,6.90
Genoa,Miguel Veloso,83,0,40,8,1,6.90
Roma,Bruno Peres,87,0,26,18,0,6.89
Crotone,Marcello Trotta,70,4,39,26,7,6.89
Juventus,Claudio Marchisio,89,1,17,9,0,6.89
Udinese,Silvan Widmer,74,2,45,8,3,6.89
Chievoverona,Fabrizio Cacciatore,78,3,34,10,2,6.89
Juventus,Mario Mandžukić,76,3,36,12,5,6.89
Bologna,Filip Helander,81,0,48,6,0,6.89
Spal,Pasquale Schiattarella,81,4,40,25,1,6.88
Inter,Roberto Gagliardini,85,0,63,12,0,6.88
Lazio,Senad Lulić,77,6,66,63,3,6.88
Crotone,Ante Budimir,63,0,28,4,6,6.88
Spal,Alfred Gomis,52,0,0,0,0,6.88
Inter,Borja Valero,92,0,46,22,2,6.88
Napoli,Elseid Hysaj,87,1,64,24,0,6.88
Sampdoria,Emiliano Viviano,65,0,0,0,0,6.88
Milan,Nikola Kalinić,80,3,6,6,6,6.88
Juventus,Wojciech Szczęsny,75,0,0,1,0,6.88
Chievoverona,Stefano Sorrentino,59,0,0,0,0,6.88
Crotone,Federico Ricci,71,1,27,21,1,6.87
Lazio,Luiz Felipe,89,0,40,9,0,6.87
Lazio,Bastos,91,0,33,13,4,6.87
Fiorentina,Vincent Laurini,79,1,33,13,0,6.87
Napoli,Pepe Reina,81,0,1,0,0,6.87
Udinese,Gabriele Angella,83,0,15,1,0,6.87
Torino,Álex Berenguer,78,3,18,35,1,6.87
Benevento,Danilo Cataldi,85,4,34,23,1,6.87
Sampdoria,Dawid Kownacki,75,1,8,8,5,6.87
Hellas Verona,Daniele Verde,72,3,10,26,2,6.86
Benevento,Massimo Coda,71,1,12,15,4,6.86
Lazio,Wallace,86,0,17,7,0,6.86
Milan,Fabio Borini,81,3,38,12,2,6.86
Genoa,Andrea Bertolacci,81,1,85,19,1,6.86
Crotone,Stefan Simić,80,0,13,0,0,6.86
Sampdoria,Gianluca Caprari,78,2,19,36,5,6.85
Napoli,Christian Maggio,85,0,17,1,0,6.85
Spal,Lorenco Šimić,75,0,5,2,1,6.85
Genoa,Jawad El Yamiq,82,0,8,1,0,6.85
Atalanta,Luca Vido,89,0,5,2,0,6.85
Bologna,Rodrigo Palacio,74,2,25,34,4,6.85
Sassuolo,Khouma Babacar,80,2,14,6,6,6.85
Milan,Ignazio Abate,83,0,20,0,1,6.85
Benevento,Bacary Sagna,90,0,9,2,1,6.85
Torino,Cristian Molinaro,78,1,37,19,0,6.85
Atalanta,Marten de Roon,85,2,77,11,3,6.84
Sassuolo,Timo Letschert,82,0,13,2,0,6.84
Genoa,Andrej Gălăbinov,65,1,7,10,3,6.84
Inter,Matías Vecino,88,2,54,21,3,6.84
Atalanta,Andrea Petagna,74,5,8,28,4,6.84
Lazio,Thomas Strakosha,71,0,0,0,0,6.84
Inter,Davide Santon,84,0,19,13,0,6.84
Spal,Francesco Vicari,87,1,38,3,0,6.84
Genoa,Davide Biraschi,78,1,33,24,0,6.83
Torino,Daniele Baselli,82,2,63,22,4,6.83
Milan,Patrick Cutrone,79,2,11,6,10,6.83
Bologna,Ibrahima Mbaye,80,0,59,17,1,6.83
Sassuolo,Simone Missiroli,74,1,62,23,1,6.83
Bologna,Mattia Destro,65,3,15,16,6,6.83
Crotone,Simy,66,1,12,8,7,6.83
Hellas Verona,Bruno Petković,70,3,20,34,0,6.83
Milan,Franck Kessié,85,3,48,49,5,6.82
Spal,Federico Mattiello,79,1,59,24,0,6.82
Atalanta,Leonardo Spinazzola,77,2,14,38,0,6.82
Roma,Kevin Strootman,85,0,57,13,1,6.82
Lazio,Patric,88,1,11,1,0,6.82
Cagliari,Rafael,54,0,0,0,0,6.82
Bologna,Blerim Džemaili,79,0,27,11,1,6.82
Sampdoria,Matías Silvestre,89,0,12,7,1,6.82
Cagliari,Marco Andreolli,81,0,25,1,0,6.82
Hellas Verona,Rômulo,80,5,58,58,3,6.82
Fiorentina,Marco Sportiello,70,0,0,0,0,6.81
Spal,Filippo Costa,76,1,19,17,0,6.81
Chievoverona,Përparim Hetemaj,83,2,74,27,3,6.81
Benevento,Fabio Lucioni,79,0,11,2,0,6.81
Bologna,Saphir Taïder,92,1,6,1,0,6.81
Benevento,Filip Đuričić,81,2,22,37,0,6.81
Benevento,Marco D'Alessandro,76,1,31,37,1,6.81
Torino,Tomás Rincón,83,0,66,46,1,6.81
Lazio,Martín Cáceres,75,1,28,3,4,6.81
Benevento,Berat Djimsiti,88,1,32,8,0,6.81
Hellas Verona,Mattia Valoti,72,0,62,15,3,6.81
Sampdoria,Gastón Ramírez,78,8,33,56,3,6.81
Genoa,Luca Rossettini,84,0,16,0,0,6.80
Milan,Mateo Musacchio,89,1,22,4,0,6.80
Udinese,Antonín Barák,79,4,58,31,7,6.80
Spal,Felipe,82,0,51,13,1,6.80
Genoa,Pietro Pellegri,76,0,1,0,2,6.80
Milan,José Mauri,92,0,0,0,0,6.80
Inter,Lisandro López,93,0,2,1,0,6.80
Udinese,Molla Wagué,86,0,1,0,0,6.80
Crotone,Niccolò Zanellato,71,0,3,0,0,6.80
Chievoverona,Gianluca Gaudino,80,0,0,1,0,6.80
Genoa,Eugenio Lamanna,71,0,0,0,0,6.80
Sassuolo,Gianluca Pegolo,34,0,0,0,0,6.80
Hellas Verona,Marco Fossati,84,0,27,5,0,6.80
Inter,Dalbert,84,0,15,10,0,6.80
Spal,Jasmin Kurtić,77,0,40,14,3,6.80
Juventus,Blaise Matuidi,92,1,49,23,3,6.80
Sampdoria,Bartosz Bereszyński,81,1,63,25,0,6.80
Udinese,Samir,84,0,55,14,2,6.80
Cagliari,Fabio Pisacane,82,0,52,3,0,6.80
Crotone,Arlind Ajeti,78,1,42,5,0,6.79
Sassuolo,Andrea Consigli,63,0,0,0,0,6.79
Milan,Riccardo Montolivo,83,1,29,3,1,6.79
Chievoverona,Mattia Bani,83,0,28,0,0,6.79
Bologna,Sebastien De Maio,82,0,26,4,2,6.79
Sassuolo,Edoardo Goldaniga,73,0,14,4,1,6.79
Crotone,Andrea Barberis,75,1,80,18,2,6.79
Benevento,Luca Antei,87,0,19,3,0,6.79
Crotone,Bruno Martella,70,3,30,33,1,6.79
Cagliari,João Pedro,72,1,15,16,5,6.79
Sampdoria,Nicola Murru,81,2,40,10,0,6.79
Spal,Sergio Floccari,74,0,13,12,3,6.78
Hellas Verona,Bruno Zuculini,82,0,68,4,2,6.78
Fiorentina,Valentin Eysseric,79,1,17,17,1,6.78
Hellas Verona,Alex Ferrari,73,0,73,20,1,6.78
Bologna,Federico Di Francesco,79,2,26,20,1,6.78
Genoa,Luca Rigoni,81,2,32,9,2,6.78
Lazio,Adam Marušić,79,5,28,29,3,6.78
Chievoverona,Mariusz Stępiński,74,1,9,4,5,6.78
Genoa,Diego Laxalt,72,3,53,41,3,6.78
Roma,Gerson,88,1,21,6,2,6.78
Genoa,Gianluca Lapadula,63,1,8,12,6,6.78
Napoli,Amadou Diawara,93,1,11,2,1,6.77
Udinese,Valon Behrami,82,1,63,9,1,6.77
Bologna,Andrea Poli,90,0,66,20,2,6.77
Milan,Gianluigi Donnarumma,77,0,1,1,0,6.77
Roma,Patrik Schick,78,0,8,17,2,6.77
Crotone,Alex Cordaz,42,0,0,0,0,6.77
Cagliari,Alessio Cragno,58,0,0,0,0,6.77
Atalanta,Andreas Cornelius,67,1,9,6,3,6.77
Udinese,Andrija Balić,84,1,18,24,0,6.77
Napoli,Arkadiusz Milik,78,0,2,2,5,6.76
Juventus,Stephan Lichtsteiner,82,2,31,16,0,6.76
Inter,Éder,85,0,10,5,3,6.76
Bologna,Antonio Mirante,67,0,0,2,0,6.76
Udinese,Albano Bizzarri,61,0,2,1,0,6.76
Chievoverona,Nenad Tomović,83,0,25,4,0,6.76
Fiorentina,Gil Dias,80,2,50,31,2,6.76
Sassuolo,Federico Peluso,72,1,46,4,1,6.75
Chievoverona,Emanuele Giaccherini,79,3,8,13,3,6.75
Atalanta,Gianluca Mancini,82,0,20,3,1,6.75
Roma,Mirko Antonucci,90,1,0,0,0,6.75
Juventus,Stefano Sturaro,81,0,17,2,0,6.74
Crotone,Federico Ceccherini,81,1,35,17,1,6.74
Roma,Héctor Moreno,93,0,2,0,0,6.74
Cagliari,Gregory van der Wiel,81,0,5,1,0,6.74
Chievoverona,Paweł Jaroszyński,66,0,20,3,0,6.74
Cagliari,Charalampos Lykogiannis,59,2,16,6,0,6.74
Atalanta,Luca Rizzo,75,0,18,9,2,6.74
Chievoverona,Manuel Pucciarelli,78,0,23,8,2,6.74
Benevento,Christian Puggioni,69,0,0,0,0,6.73
Genoa,Pedro Pereira,76,0,5,4,0,6.73
Fiorentina,Bruno Gaspar,85,2,20,5,0,6.73
Genoa,Daniel Bessa,82,2,32,24,3,6.73
Bologna,Godfred Donsah,75,1,29,30,2,6.73
Chievoverona,Alessandro Gamberini,87,0,13,0,0,6.73
Spal,Manuel Lazzari,84,1,61,89,2,6.73
Lazio,Dušan Basta,76,1,9,4,0,6.73
Bologna,Angelo Da Costa,67,0,0,0,0,6.73
Fiorentina,Carlos Sánchez,84,0,7,1,1,6.72
Cagliari,Diego Farias,82,5,21,31,1,6.72
Udinese,Jens Stryger Larsen,83,1,36,8,1,6.72
Bologna,Orji Okwonkwo,83,0,9,1,3,6.72
Milan,Manuel Locatelli,86,0,16,8,0,6.72
Genoa,Darko Lazović,77,2,19,22,0,6.72
Udinese,Seko Fofana,84,0,20,36,3,6.72
Crotone,Giovanni Crociata,70,0,9,4,1,6.72
Genoa,Isaac Cofie,80,0,13,4,0,6.72
Hellas Verona,Moise Kean,77,0,8,28,4,6.72
Benevento,Alin Toșca,88,0,11,6,0,6.72
Fiorentina,Maximiliano Olivera,82,0,12,1,0,6.71
Sassuolo,Paolo Cannavaro,78,0,17,1,0,6.71
Fiorentina,Diego Falcinelli,72,1,5,11,2,6.71
Inter,Yuto Nagatomo,79,0,10,7,0,6.71
Sassuolo,Pol Lirola,72,1,34,33,0,6.70
Torino,M'Baye Niang,74,1,29,32,4,6.70
Juventus,Rodrigo Bentancur,88,0,18,9,0,6.70
Napoli,Nikola Maksimović,97,0,1,0,0,6.70
Roma,Rick Karsdorp,80,0,1,0,0,6.70
Benevento,George Pușcaș,78,0,0,7,1,6.70
Fiorentina,Rafik Zekhnini,80,0,0,0,0,6.70
Fiorentina,Simone Lo Faso,88,0,1,1,0,6.70
Lazio,Davide Di Gennaro,100,0,1,0,0,6.70
Benevento,Andrew Gravillon,73,0,2,0,0,6.70
Benevento,Siriki Sanogo,82,0,1,1,0,6.70
Udinese,Simone Pontisso,93,0,1,1,0,6.70
Crotone,Noë Dussenne,58,0,2,0,0,6.70
Sassuolo,Mauricio Lemos,76,0,11,2,1,6.70
Cagliari,Simone Padoin,79,1,22,12,1,6.70
Crotone,Mario Sampirisi,75,0,44,7,0,6.70
Crotone,Adrian Stoian,64,4,23,33,2,6.69
Cagliari,Leandro Castán,78,1,24,4,0,6.69
Milan,André Silva,77,0,5,10,2,6.69
Bologna,Adam Masina,76,1,82,20,0,6.69
Cagliari,Filippo Romagna,77,0,33,8,0,6.69
Atalanta,Etrit Berisha,62,0,1,0,0,6.69
Udinese,Emil Hallfreðsson,89,0,19,8,0,6.69
Benevento,Cristiano Lombardi,74,2,25,8,0,6.69
Cagliari,Artur Ioniță,78,2,63,19,0,6.69
Fiorentina,Sebastián Cristóforo,82,0,16,2,0,6.69
Bologna,Domenico Maietta,84,0,5,4,0,6.69
Bologna,Giancarlo González,81,0,20,0,0,6.68
Lazio,Jordan Lukaku,81,2,28,34,1,6.68
Hellas Verona,Giampaolo Pazzini,72,0,0,3,4,6.68
Atalanta,Hans Hateboer,80,2,31,11,0,6.68
Sampdoria,Vasco Regini,88,0,13,9,0,6.68
Sassuolo,Marcello Gazzola,73,0,10,1,0,6.68
Benevento,Ledian Memushaj,83,0,28,23,0,6.68
Hellas Verona,Thomas Heurtaux,81,0,14,1,0,6.68
Genoa,Stephane Omeonga,86,0,25,18,0,6.67
Chievoverona,Riccardo Meggiorini,61,0,9,3,0,6.67
Cagliari,Andrea Cossu,74,1,1,9,0,6.67
Inter,Yann Karamoh,86,0,3,11,1,6.67
Sassuolo,Rogério,73,0,18,20,0,6.67
Napoli,Adam Ounas,84,0,4,4,0,6.67
Atalanta,Alessandro Bastoni,80,0,2,2,0,6.67
Chievoverona,Nicola Rigoni,82,0,29,3,0,6.66
Fiorentina,Bryan Dabo,77,0,17,14,1,6.66
Crotone,Leandro Cabrera,67,0,8,0,0,6.66
Sampdoria,Ivan Strinić,82,2,35,10,0,6.66
Sampdoria,Karol Linetty,81,2,66,31,3,6.66
Bologna,César Falletti,82,0,11,9,1,6.66
Benevento,Samuel Armenteros,75,0,4,6,1,6.66
Bologna,Riccardo Orsolini,73,0,8,3,0,6.65
Crotone,Moussa Diaby,69,0,1,3,0,6.65
Benevento,Karamoko Cissé,50,0,1,0,0,6.65
Udinese,Simone Scuffet,49,0,0,0,0,6.65
Cagliari,Senna Miangue,73,1,7,9,0,6.65
Benevento,Lorenzo Venuti,82,1,44,17,0,6.65
Genoa,Giuseppe Rossi,84,0,1,2,1,6.64
Cagliari,Daniele Dessena,70,0,18,3,0,6.64
Spal,Alberto Paloschi,74,1,10,12,7,6.64
Sassuolo,Luca Mazzitelli,72,1,37,4,0,6.64
Sampdoria,Jacopo Sala,87,0,17,5,0,6.64
Crotone,Marco Capuano,80,0,33,9,0,6.64
Udinese,Maxi López,67,2,12,12,2,6.63
Hellas Verona,Seung-Woo Lee,78,0,3,8,1,6.63
Sassuolo,Cristian Dell'Orco,67,0,4,5,0,6.63
Chievoverona,Fabio Depaoli,63,0,31,6,0,6.63
Sassuolo,Alessandro Matri,72,0,2,8,3,6.63
Torino,Mirko Valdifiori,82,0,13,3,0,6.63
Lazio,Felipe Caicedo,77,1,11,17,3,6.62
Benevento,Pietro Iemmello,77,1,2,4,2,6.62
Bologna,Ádám Nagy,86,0,16,5,1,6.62
Sassuolo,Alfred Duncan,75,2,39,34,0,6.61
Hellas Verona,Ryder Matos,82,1,21,25,0,6.61
Torino,Lucas Boyé,71,1,9,5,0,6.61
Roma,Grégoire Defrel,83,0,8,6,1,6.61
Chievoverona,Massimo Gobbi,74,3,24,4,0,6.60
Cagliari,Marco Sau,77,0,9,3,2,6.60
Benevento,Enrico Brignola,82,2,28,24,3,6.60
Crotone,Aristóteles Romero,76,0,11,1,0,6.60
Roma,Emerson Palmieri,100,0,0,0,0,6.60
Napoli,Marko Rog,87,0,11,10,1,6.60
Udinese,Riad Bajić,68,0,0,1,0,6.60
Sassuolo,Claud Adjapong,73,1,35,9,0,6.60
Cagliari,Fabrizio Caligara,80,0,0,1,0,6.60
Lazio,Simone Palombi,85,0,0,0,0,6.60
Spal,Federico Bonazzoli,84,0,1,4,0,6.60
Torino,Alessandro Buongiorno,86,0,0,0,0,6.60
Bologna,Lorenzo Crisetig,87,0,18,3,0,6.60
Benevento,Mamadou Kanoute,88,0,0,1,0,6.60
Benevento,Gaetano Letizia,81,0,36,38,1,6.60
Bologna,Emil Krafth,79,0,23,5,0,6.59
Crotone,Ahmad Benali,79,1,19,3,1,6.59
Sampdoria,Valerio Verre,86,0,7,3,0,6.59
Crotone,Aleksandăr Tonev,62,0,5,4,0,6.59
Hellas Verona,Marcel Büchel,78,0,37,17,0,6.59
Genoa,Aleandro Rosi,71,1,24,11,0,6.58
Chievoverona,Sergio Pellissier,71,1,6,1,1,6.58
Cagliari,Damir Ceter,65,0,2,3,0,6.58
Bologna,Vasilīs Torosidīs,75,0,8,7,0,6.58
Hellas Verona,Franco Zuculini,82,0,12,9,0,6.58
Spal,Michele Cremonesi,87,0,4,0,0,6.58
Sassuolo,Antonino Ragusa,71,1,17,18,0,6.57
Sampdoria,Édgar Barreto,81,0,67,8,1,6.57
Benevento,Andrea Costa,77,0,19,3,0,6.57
Hellas Verona,Gian Filippo Felicioli,80,0,13,3,0,6.57
Udinese,Svante Ingelsson,77,0,9,3,1,6.56
Benevento,Vittorio Parigini,80,0,18,23,0,6.56
Bologna,Felipe Avenatti,59,0,6,1,0,6.55
Cagliari,Duje Čop,52,0,1,0,0,6.55
Genoa,Eddy Salcedo,86,0,0,0,0,6.55
Spal,Luca Mora,74,0,19,9,0,6.55
Hellas Verona,Mohamed Fares,69,1,50,34,0,6.55
Bologna,Ladislav Krejčí,78,0,7,3,0,6.55
Torino,Afriyie Acquah,87,0,8,16,1,6.55
Spal,Sauli Väisänen,89,0,12,0,0,6.54
Spal,Marco Borriello,78,0,4,2,1,6.54
Benevento,Jean Claude Billong,92,0,8,1,0,6.54
Benevento,Alberto Brignoli,56,0,0,0,1,6.54
Sampdoria,Ricardo Álvarez,81,1,4,3,1,6.54
Chievoverona,Boštjan Cesar,82,0,4,0,0,6.53
Chievoverona,Samuel Bastien,84,0,17,9,1,6.53
Chievoverona,Luca Garritano,75,0,4,6,0,6.53
Genoa,Petar Brlek,83,0,9,2,0,6.53
Crotone,Marcus Rohdén,68,0,33,12,2,6.52
Crotone,Daniel Pavlović,67,0,13,1,0,6.52
Atalanta,Nicolas Haas,86,0,1,3,0,6.51
Sampdoria,Vid Belec,61,0,0,0,0,6.51
Hellas Verona,Samuel Souprayen,81,0,29,9,0,6.51
Spal,Marios Oikonomou,78,0,5,0,0,6.50
Milan,Emanuele Torrasi,100,0,0,0,0,6.50
Cagliari,Niccolò Giannetti,68,0,5,3,0,6.50
Sassuolo,Nicholas Pierini,94,0,1,1,0,6.50
