Team,Name,Blocked shots,Errors lead to goal,Clearances,Interceptions,Tackles,Rating
Juventus,Giorgio Chiellini,11,0,82,56,35,7.18
Sassuolo,Francesco Magnanelli,21,1,75,90,94,7.17
Empoli,Andrea Costa,23,0,131,92,16,7.16
Milan,Alex,10,1,143,66,46,7.16
Juventus,Andrea Barzagli,10,0,95,68,28,7.16
Empoli,Piotr Zieliński,1,0,35,49,69,7.16
Torino,Andrea Belotti,2,0,10,15,48,7.15
Inter,Marcelo Brozović,4,0,12,40,56,7.14
Fiorentina,Davide Astori,18,1,149,95,47,7.14
Lazio,Milan Biševac,9,1,55,35,11,7.13
Napoli,Kalidou Koulibaly,21,1,120,82,82,7.13
Roma,Francesco Totti,0,0,0,2,3,7.12
Roma,Gervinho,1,0,1,10,7,7.12
Roma,Radja Nainggolan,1,0,21,46,64,7.12
Juventus,Hernanes,5,1,15,25,15,7.12
Genoa,Suso,1,0,1,5,9,7.12
Atalanta,Luca Cigarini,4,0,19,38,52,7.12
Udinese,Cyril Théréau,3,0,21,19,27,7.11
Inter,Mauro Icardi,3,0,34,5,4,7.10
Napoli,Raúl Albiol,18,0,158,47,55,7.10
Bologna,Daniele Gastaldello,16,0,126,83,40,7.10
Fiorentina,Facundo Roncaglia,6,2,70,68,87,7.10
Empoli,Lorenzo Tonelli,26,0,133,80,47,7.10
Inter,Stevan Jovetić,0,0,5,4,18,7.10
Roma,Mohamed Salah,0,0,3,12,20,7.09
Genoa,Nicolás Burdisso,21,2,185,92,32,7.09
Juventus,Mario Mandžukić,5,0,20,10,36,7.09
Inter,Geoffrey Kondogbia,2,1,23,34,71,7.09
Torino,Nikola Maksimović,4,0,54,63,42,7.09
Torino,Cesare Bovo,8,0,68,43,31,7.08
Genoa,Armando Izzo,17,0,145,120,78,7.08
Genoa,Tomás Rincón,6,0,44,51,72,7.07
Palermo,Abdelhamid El Kaoutari,5,0,20,18,22,7.07
Fiorentina,Gonzalo Rodríguez,17,0,149,87,49,7.07
Atalanta,Maxi Moralez,0,0,5,18,22,7.07
Palermo,Enzo Maresca,3,0,16,22,26,7.07
Napoli,José Callejón,1,0,18,24,43,7.07
Genoa,Leonardo Pavoletti,5,0,15,6,16,7.06
Udinese,Felipe,12,0,93,87,68,7.06
Bologna,Archimede Morleo,2,0,11,20,10,7.06
Inter,Adem Ljajić,1,0,8,10,9,7.06
Lazio,Miroslav Klose,1,0,14,11,9,7.06
Torino,Pontus Jansson,8,0,32,12,5,7.06
Torino,Giuseppe Vives,12,0,57,70,98,7.06
Empoli,Uroš Ćosić,14,0,52,27,9,7.06
Inter,Éder,2,0,4,18,27,7.05
Milan,Mario Balotelli,2,0,3,2,9,7.05
Inter,Samir Handanovič,0,1,21,0,0,7.05
Roma,Konstantinos Manolas,28,0,153,71,62,7.05
Torino,Kamil Glik,17,0,212,88,47,7.04
Udinese,Bruno Fernandes,7,1,18,47,46,7.04
Inter,Gary Medel,2,0,71,54,52,7.03
Lazio,Marco Parolo,3,0,49,68,71,7.03
Bologna,Domenico Maietta,8,1,87,61,40,7.03
Inter,João Miranda,20,0,152,66,59,7.03
Fiorentina,Federico Bernardeschi,5,0,17,32,36,7.03
Inter,Jeison Murillo,22,0,138,75,65,7.03
Lazio,Keita Baldé,0,0,1,9,9,7.02
Torino,Ciro Immobile,1,0,3,0,6,7.02
Chievoverona,Alessandro Gamberini,20,0,124,59,21,7.02
Genoa,Ezequiel Muñoz,16,1,94,60,35,7.02
Chievoverona,Ivan Radovanović,15,0,70,76,44,7.02
Torino,Emiliano Moretti,19,0,119,64,53,7.01
Chievoverona,Fabrizio Cacciatore,8,0,67,51,44,7.01
Empoli,Massimo Maccarone,2,0,25,5,25,7.01
Inter,Felipe Melo,14,0,50,47,53,7.01
Carpi,Andrea Lazzari,1,0,0,1,11,7.01
Carpi,Cristian Zaccardo,11,0,109,86,67,7.01
Bologna,Emanuele Giaccherini,1,0,12,15,23,7.01
Lazio,Santiago Gentiletti,14,0,47,76,46,7.01
Atalanta,Marten de Roon,11,0,48,132,121,7.01
Genoa,Mattia Perin,0,1,21,2,1,7.01
Lazio,Antonio Candreva,0,0,6,14,7,7.01
Juventus,Daniele Rugani,3,0,48,23,29,7.01
Juventus,Sami Khedira,5,0,16,20,16,7.00
Empoli,Mário Rui,6,1,82,91,63,7.00
Chievoverona,Federico Mattiello,0,0,0,1,2,7.00
Sassuolo,Luca Antei,4,0,20,9,14,7.00
Atalanta,Luigi Giorgi,0,0,0,1,1,7.00
Napoli,Vlad Chiricheş,5,1,22,17,10,7.00
Napoli,Faouzi Ghoulam,6,1,55,49,43,6.99
Napoli,Dries Mertens,4,0,3,10,12,6.99
Milan,Cristián Zapata,16,0,83,42,24,6.99
Fiorentina,Marcos Alonso,10,1,67,53,51,6.99
Inter,Jonathan Biabiany,1,0,5,8,30,6.99
Atalanta,Boukary Dramé,4,0,48,62,48,6.99
Sampdoria,Antonio Cassano,0,0,3,2,7,6.99
Carpi,Riccardo Gagliolo,14,0,164,107,93,6.99
Napoli,Allan,10,0,13,38,109,6.99
Fiorentina,Matías Fernández,1,0,1,14,28,6.99
Juventus,Kwadwo Asamoah,2,0,3,5,12,6.98
Juventus,Patrice Evra,2,0,54,34,54,6.98
Palermo,Gastón Brugman,3,1,7,24,32,6.97
Bologna,Marios Oikonomou,16,0,88,68,41,6.97
Udinese,Francesco Lodi,5,2,11,44,18,6.97
Sampdoria,Roberto Soriano,4,0,48,33,64,6.97
Atalanta,Berat Djimsiti,1,0,24,7,5,6.97
Lazio,Ogenyi Onazi,1,0,13,33,37,6.97
Roma,Antonio Rüdiger,9,1,97,45,44,6.96
Bologna,Franco Brienza,1,0,7,19,21,6.96
Frosinone,Federico Dionisi,0,1,4,21,32,6.96
Atalanta,Mauricio Pinilla,1,0,22,8,18,6.96
Sampdoria,Fabio Quagliarella,2,0,27,5,20,6.96
Torino,Cristian Molinaro,3,0,37,58,44,6.96
Empoli,Raffaele Maiello,2,0,7,25,14,6.96
Genoa,Blerim Džemaili,3,0,24,30,50,6.96
Sampdoria,Emiliano Viviano,0,1,27,1,2,6.95
Frosinone,Paolo Sammarco,18,0,42,61,52,6.95
Fiorentina,Cristian Tello,0,0,3,10,10,6.95
Juventus,Roberto Pereyra,0,0,0,7,11,6.95
Chievoverona,Dario Dainelli,12,0,78,73,17,6.94
Roma,Wojciech Szczęsny,0,3,24,3,0,6.94
Carpi,Simone Romagnoli,26,0,202,64,46,6.94
Sampdoria,Carlos Carbonero,2,0,12,16,34,6.94
Sassuolo,Šime Vrsaljko,10,0,132,79,67,6.94
Atalanta,Germán Denis,1,0,9,1,6,6.94
Chievoverona,Riccardo Meggiorini,2,0,10,11,19,6.94
Milan,Carlos Bacca,1,0,23,10,12,6.94
Torino,Gastón Silva,2,0,18,24,26,6.94
Lazio,Wesley Hoedt,13,0,84,80,32,6.94
Inter,Ivan Perišić,8,0,24,28,24,6.94
Frosinone,Leonardo Blanchard,54,1,159,64,30,6.94
Milan,M'Baye Niang,1,0,4,8,18,6.94
Chievoverona,Antonio Floro Flores,0,0,8,9,16,6.94
Napoli,Mirko Valdifiori,1,0,2,4,11,6.93
Chievoverona,Përparim Hetemaj,8,0,28,56,75,6.93
Inter,Alex Telles,5,0,48,47,38,6.93
Fiorentina,Khouma Babacar,0,0,5,3,10,6.93
Milan,Andrea Bertolacci,8,0,7,30,64,6.93
Carpi,Lorenzo Lollo,6,0,18,54,77,6.92
Chievoverona,Boštjan Cesar,26,1,207,83,36,6.92
Torino,Josef Martínez,0,0,0,5,11,6.92
Lazio,Ştefan Radu,2,1,26,52,22,6.92
Hellas Verona,Luca Marrone,4,0,21,28,27,6.91
Atalanta,Andrea Masiello,7,0,112,88,41,6.91
Atalanta,Alessandro Diamanti,0,0,3,7,13,6.91
Carpi,Simone Verdi,1,0,0,2,7,6.91
Sassuolo,Simone Missiroli,9,0,33,59,58,6.91
Juventus,Gianluigi Buffon,0,1,11,0,0,6.91
Atalanta,Marco Borriello,2,0,20,10,15,6.91
Roma,Edin Džeko,2,0,23,3,12,6.91
Empoli,Riccardo Saponara,2,0,17,11,29,6.91
Sassuolo,Lorenzo Pellegrini,0,0,11,29,29,6.91
Udinese,Molla Wagué,13,0,99,57,37,6.90
Palermo,Siniša Anđelković,17,0,115,54,34,6.90
Lazio,Mauricio,13,0,105,85,44,6.90
Bologna,Luca Rossettini,11,1,140,86,57,6.90
Juventus,Álvaro Morata,2,0,9,9,17,6.90
Palermo,Stefano Sorrentino,0,1,43,2,0,6.90
Carpi,Wallace,0,0,0,5,9,6.90
Genoa,Olivier Ntcham,0,0,4,9,20,6.90
Atalanta,Roberto Gagliardini,1,0,1,1,3,6.90
Empoli,Maurizio Pugliesi,0,0,1,0,0,6.90
Genoa,Eugenio Lamanna,0,0,12,4,0,6.90
Sampdoria,Luis Muriel,1,0,4,7,9,6.90
Milan,Alessio Romagnoli,21,0,184,84,45,6.90
Sassuolo,Alfred Duncan,7,0,13,42,66,6.90
Sassuolo,Paolo Cannavaro,23,0,129,71,32,6.90
Bologna,Antonio Mirante,0,0,28,2,0,6.89
Milan,Gianluigi Donnarumma,0,1,29,4,0,6.89
Inter,Fredy Guarin,0,0,10,10,20,6.89
Genoa,Luca Rigoni,3,0,9,38,53,6.89
Genoa,Gabriel Silva,2,0,60,77,49,6.89
Lazio,Felipe Anderson,3,0,11,35,58,6.89
Empoli,Federico Barba,6,0,59,29,10,6.89
Lazio,Abdoulay Konko,7,0,44,59,45,6.89
Hellas Verona,Eros Pisano,19,0,112,54,68,6.89
Torino,Alessandro Gazzi,3,0,32,56,14,6.89
Carpi,Stefano Sabelli,0,0,21,10,20,6.89
Sampdoria,Ricardo Álvarez,1,0,6,12,15,6.88
Bologna,Sergio Floccari,0,0,19,6,13,6.88
Fiorentina,Panagiotis Kone,1,1,1,5,9,6.88
Bologna,Adam Masina,16,0,97,84,70,6.88
Hellas Verona,Urby Emanuelson,0,0,7,8,23,6.88
Chievoverona,Albano Bizzarri,0,1,17,1,0,6.88
Udinese,Antonio Di Natale,0,0,1,2,3,6.88
Carpi,Gaetano Letizia,10,0,59,91,102,6.88
Napoli,Alberto Grassi,2,0,19,27,34,6.88
Bologna,Amadou Diawara,7,0,35,91,75,6.88
Lazio,Senad Lulić,2,0,27,69,71,6.87
Sassuolo,Nicola Sansone,2,0,4,22,26,6.87
Atalanta,Rafael Tolói,9,1,106,73,48,6.87
Palermo,Ivajlo Čočev,5,0,27,57,49,6.87
Carpi,Raffaele Bianco,6,0,29,47,52,6.87
Milan,Juraj Kucka,5,0,34,66,82,6.87
Hellas Verona,Mattia Zaccagni,0,0,0,2,5,6.87
Empoli,Ronaldo,0,0,0,0,1,6.87
Hellas Verona,Vaggelīs Moras,12,1,202,53,48,6.86
Empoli,Manuel Pucciarelli,1,0,2,19,37,6.86
Udinese,Guilherme,5,0,4,8,6,6.86
Milan,Luiz Adriano,1,0,6,7,10,6.86
Chievoverona,Valter Birsa,0,0,16,34,37,6.86
Bologna,Lorenzo Crisetig,1,0,4,11,9,6.86
Palermo,Mato Jajalo,12,0,33,57,61,6.86
Sassuolo,Grégoire Defrel,1,0,10,12,19,6.86
Milan,Keisuke Honda,2,0,19,29,34,6.86
Juventus,Simone Padoin,2,0,8,16,11,6.85
Chievoverona,Nicola Rigoni,9,0,40,51,57,6.85
Fiorentina,Mauro Zárate,0,0,0,4,10,6.85
Atalanta,Guglielmo Stendardo,2,0,44,25,28,6.85
Frosinone,Daniel Ciofani,8,0,48,6,12,6.85
Roma,Seydou Keita,7,0,25,28,29,6.85
Carpi,Lorenzo Pasciuti,3,0,20,34,25,6.85
Napoli,Elseid Hysaj,10,0,63,40,88,6.85
Juventus,Martín Cáceres,0,0,14,7,5,6.85
Bologna,Emil Krafth,2,0,9,3,4,6.85
Frosinone,Daniele Verde,0,0,0,0,1,6.85
Sassuolo,Gianluca Pegolo,0,0,1,1,0,6.85
Carpi,Simone Colombi,0,0,4,0,0,6.85
Sampdoria,Dodô,3,0,36,34,24,6.85
Fiorentina,Nenad Tomović,7,0,61,41,38,6.85
Inter,Juan Jesus,11,0,40,27,36,6.84
Sampdoria,Nenad Krstičić,4,0,10,14,19,6.84
Bologna,Angelo Da Costa,0,0,4,0,0,6.84
Fiorentina,Joan Verdu,0,1,0,2,8,6.84
Roma,Umar Sadiq,0,0,2,1,2,6.84
Udinese,Emmanuel Badu,10,0,33,37,38,6.84
Sassuolo,Federico Peluso,14,1,93,99,71,6.84
Roma,Juan Iturbe,0,0,3,7,5,6.84
Atalanta,Marco Sportiello,0,0,3,1,0,6.84
Palermo,Giancarlo González,31,0,232,75,33,6.83
Bologna,Ibrahima Mbaye,4,0,43,35,35,6.83
Fiorentina,Mario Suárez,2,0,4,6,10,6.83
Torino,Daniele Baselli,1,0,9,44,56,6.83
Udinese,Danilo,37,0,162,85,39,6.83
Empoli,Łukasz Skorupski,0,1,40,0,0,6.83
Genoa,Panagiotis Tachtsidis,2,0,17,29,27,6.83
Genoa,Sebastien De Maio,14,0,162,69,49,6.83
Inter,Rodrigo Palacio,1,0,10,8,21,6.83
Sassuolo,Andrea Consigli,0,3,33,1,0,6.82
Chievoverona,Alberto Paloschi,2,0,2,6,11,6.82
Hellas Verona,Leandro Greco,2,1,16,43,53,6.82
Palermo,Roberto Vitiello,3,0,20,27,17,6.82
Bologna,Matteo Brighi,6,0,12,39,48,6.82
Atalanta,Andrea Conti,3,0,27,38,30,6.82
Napoli,Manolo Gabbiadini,1,0,3,0,1,6.82
Sampdoria,Niklas Moisander,12,1,107,36,25,6.82
Torino,Afriyie Acquah,3,0,17,25,24,6.82
Carpi,Isaac Cofie,7,1,56,67,66,6.82
Lazio,Danilo Cataldi,1,0,10,20,27,6.82
Roma,Lucas Digne,8,1,101,65,56,6.82
Chievoverona,Massimo Gobbi,6,1,79,78,56,6.81
Hellas Verona,Luca Toni,2,0,12,5,4,6.81
Fiorentina,Nikola Kalinić,3,0,12,5,9,6.81
Torino,Joel Obi,1,0,1,11,21,6.81
Hellas Verona,Giampaolo Pazzini,2,0,11,4,5,6.81
Fiorentina,Giuseppe Rossi,0,0,0,1,6,6.81
Fiorentina,Jakub Błaszczykowski,0,0,4,14,17,6.81
Udinese,Thomas Heurtaux,9,0,55,33,21,6.81
Udinese,Zdravko Kuzmanović,7,0,17,26,14,6.81
Bologna,Godfred Donsah,3,0,27,32,24,6.81
Frosinone,Daniel Pavlović,6,1,69,40,38,6.80
Frosinone,Robert Gucher,8,0,23,35,42,6.80
Hellas Verona,Matteo Bianchetti,15,0,106,41,43,6.80
Napoli,Ivan Strinić,0,0,3,8,7,6.80
Udinese,Ali Adnan,5,0,56,43,59,6.80
Chievoverona,Sergio Pellissier,0,0,3,1,3,6.80
Sampdoria,Alberto Brignoli,0,0,3,0,0,6.80
Atalanta,Gabriel Paletta,13,0,121,51,51,6.80
Hellas Verona,Juanito Gómez,2,0,17,11,26,6.80
Chievoverona,Giampiero Pinzi,3,0,13,28,40,6.80
Juventus,Simone Zaza,1,0,4,5,5,6.79
Juventus,Stephan Lichtsteiner,6,1,28,12,26,6.79
Empoli,Vincent Laurini,9,1,63,65,28,6.79
Carpi,Jerry Mbakogu,4,0,30,6,15,6.79
Palermo,Alberto Gilardino,2,0,18,1,8,6.79
Empoli,Lorenzo Ariaudo,4,0,38,13,5,6.79
Sampdoria,Joaquín Correa,1,0,8,12,17,6.79
Sassuolo,Matteo Politano,1,0,2,14,12,6.79
Carpi,Vid Belec,0,1,31,4,1,6.79
Genoa,Diego Laxalt,4,0,43,51,76,6.79
Empoli,Luca Bittante,2,0,15,10,20,6.78
Genoa,Alessio Cerci,1,0,2,7,14,6.78
Roma,Ervin Zukanović,23,0,127,39,11,6.78
Chievoverona,Lucas Castro,5,0,31,86,95,6.78
Udinese,Pablo Armero,0,0,11,11,8,6.78
Sampdoria,Andrea Ranocchia,15,4,91,35,21,6.78
Roma,Kevin Strootman,0,0,0,5,4,6.78
Bologna,Mattia Destro,3,0,28,7,18,6.77
Roma,Maicon,2,0,23,10,18,6.77
Lazio,Federico Marchetti,0,1,16,5,0,6.77
Udinese,Duván Zapata,2,0,14,11,5,6.77
Bologna,Saphir Taïder,4,0,29,40,43,6.77
Hellas Verona,Artur Ioniță,4,0,17,54,71,6.77
Genoa,Issa Cissokho,1,0,17,22,9,6.77
Napoli,Christian Maggio,3,0,9,9,17,6.77
Carpi,Marco Crimi,6,0,9,34,54,6.77
Sampdoria,David Ivan,3,0,25,23,50,6.77
Fiorentina,Ciprian Tătărușanu,0,1,25,3,1,6.76
Napoli,Omar El Kaddouri,0,0,3,6,5,6.76
Chievoverona,Nicolás Spolli,7,0,93,26,18,6.76
Napoli,David López,1,0,4,10,32,6.76
Chievoverona,Simone Pepe,0,0,6,9,15,6.76
Atalanta,Marco D'Alessandro,1,0,10,11,26,6.76
Atalanta,Jasmin Kurtić,2,0,31,36,47,6.76
Torino,Marco Benassi,3,0,23,35,33,6.76
Lazio,Sergej Milinković-Savić,4,0,25,25,35,6.76
Udinese,Silvan Widmer,5,0,44,36,41,6.76
Hellas Verona,Michelangelo Albertazzi,5,0,24,19,19,6.76
Inter,Davide Santon,4,0,26,12,16,6.76
Udinese,Manuel Iturra,3,0,12,23,37,6.76
Hellas Verona,Rafael Márquez,6,0,34,23,9,6.76
Palermo,Edoardo Goldaniga,11,1,64,51,19,6.75
Atalanta,Cristian Raimondi,4,0,21,19,39,6.75
Carpi,Emanuele Suagher,9,0,48,19,14,6.75
Carpi,Francesco Benussi,0,0,1,2,0,6.75
Carpi,Matteo Fedele,1,1,7,10,14,6.75
Chievoverona,Roberto Inglese,1,0,10,8,16,6.75
Inter,Danilo D'Ambrosio,9,1,42,27,48,6.75
Sampdoria,Angelo Palombo,5,0,5,12,6,6.74
Sampdoria,Mattia Cassani,6,0,76,52,32,6.74
Frosinone,Danilo Soddimo,1,1,9,39,47,6.74
Atalanta,Serge Gakpé,3,0,6,9,8,6.74
Palermo,Aleksandar Trajkovski,0,0,2,11,20,6.74
Roma,Iago Falque,0,0,8,10,15,6.74
Lazio,Ricardo Kishna,0,0,2,5,8,6.74
Sampdoria,Édgar Barreto,7,1,22,40,74,6.73
Inter,Martín Montoya,1,0,3,4,5,6.73
Frosinone,Nicola Leali,0,4,27,2,0,6.73
Lazio,Etrit Berisha,0,1,6,1,1,6.73
Napoli,Pepe Reina,0,2,13,1,2,6.73
Atalanta,Carlos Carmona,2,0,1,16,22,6.73
Genoa,Darko Lazović,2,0,2,6,10,6.72
Empoli,Marcel Büchel,1,0,18,38,30,6.72
Sampdoria,Matías Silvestre,22,0,121,29,27,6.72
Udinese,Ivan Piris,12,0,76,82,46,6.72
Sassuolo,Karim Laribi,1,0,5,2,9,6.72
Chievoverona,Paul-José Mpoku,0,0,1,8,7,6.72
Torino,Danilo Avelar,0,0,7,6,12,6.72
Atalanta,Nicolò Cherubin,11,1,51,25,9,6.72
Sassuolo,Marcello Trotta,0,0,1,0,1,6.71
Milan,Mattia De Sciglio,6,0,57,49,39,6.71
Frosinone,Luca Paganini,3,0,35,37,46,6.71
Empoli,Assane Dioussé,1,0,6,14,18,6.71
Fiorentina,Manuel Pasqual,1,0,11,14,21,6.71
Sampdoria,Modibo Diakité,30,1,127,55,32,6.70
Udinese,Orestis Karnezis,1,1,19,5,0,6.70
Milan,Manuel Locatelli,1,0,1,1,1,6.70
Juventus,Neto,0,0,1,0,0,6.70
Carpi,Kamil Wilczek,0,0,0,0,2,6.70
Roma,Salih Uçan,0,0,1,2,2,6.70
Hellas Verona,Filip Helander,16,0,123,21,35,6.70
Chievoverona,Nikola Ninković,0,0,0,0,2,6.70
Empoli,Franco Signorelli,1,0,0,0,1,6.70
Torino,Maxi López,0,0,2,1,13,6.70
Roma,Morgan De Sanctis,0,0,2,0,0,6.70
Frosinone,Adriano Russo,11,0,70,13,24,6.70
Palermo,Andrea Rispoli,3,0,37,37,24,6.70
Frosinone,Oliver Kragl,4,0,13,15,24,6.69
Milan,Kevin-Prince Boateng,0,0,3,0,5,6.69
Carpi,Fabrizio Poli,5,0,30,13,19,6.69
Fiorentina,Tino Costa,1,0,8,29,17,6.69
Bologna,Alex Ferrari,8,1,46,65,53,6.69
Inter,Yuto Nagatomo,0,0,41,30,53,6.69
Carpi,Kevin Lasagna,0,0,18,9,13,6.69
Roma,William Vainqueur,4,0,10,13,25,6.69
Milan,Davide Calabria,1,0,8,9,20,6.68
Chievoverona,Filippo Costa,0,0,7,3,4,6.68
Sassuolo,Emanuele Terranova,3,0,23,6,2,6.68
Lazio,Stefano Mauri,1,0,2,4,4,6.68
Torino,Alexander Farnerud,0,0,0,1,1,6.68
Milan,José Mauri,1,0,1,2,7,6.68
Genoa,Goran Pandev,1,0,3,2,1,6.68
Palermo,Oscar Hiljemark,2,0,24,32,46,6.68
Sassuolo,Marcello Gazzola,1,0,16,10,4,6.68
Hellas Verona,Luca Siligardi,6,0,6,14,28,6.67
Lazio,Filip Đorđević,0,0,18,10,11,6.67
Carpi,Antonio Di Gaudio,0,0,13,11,9,6.67
Atalanta,Giulio Migliaccio,3,0,23,12,24,6.67
Genoa,Diego Capel,0,0,1,6,6,6.66
Milan,Jérémy Ménez,0,0,0,0,8,6.66
Udinese,Emil Hallfreðsson,4,1,25,31,53,6.66
Chievoverona,Nicolas Frey,12,0,80,26,31,6.66
Genoa,Giovanni Marchese,6,0,45,17,12,6.65
Torino,Sanjin Prcić,0,0,0,1,1,6.65
Sampdoria,Federico Bonazzoli,0,0,1,0,1,6.65
Inter,Assane Gnoukouri,1,0,0,2,0,6.65
Milan,Antonio Nocerino,0,0,1,0,0,6.65
Torino,Daniele Padelli,0,2,30,1,0,6.65
Udinese,Stipe Perica,1,0,3,2,1,6.65
Palermo,Aljaž Struna,9,0,54,31,43,6.65
Bologna,Luca Rizzo,3,0,13,22,29,6.64
Bologna,Anthony Mounier,1,0,7,17,39,6.64
Sassuolo,Diego Falcinelli,1,0,4,4,12,6.64
Frosinone,Raman Chibsah,2,0,9,24,26,6.64
Palermo,Giuseppe Pezzella,2,0,20,13,15,6.64
Udinese,Edenilson,3,1,36,47,49,6.63
Juventus,Stefano Sturaro,1,0,8,16,30,6.63
Palermo,Robin Quaison,1,0,6,7,30,6.63
Atalanta,Gianpaolo Bellini,3,0,32,31,28,6.63
Sampdoria,Lazaros Christodoulopoulos,0,0,6,4,7,6.63
Udinese,Rodrigo Aguirre,0,0,1,2,3,6.63
Udinese,Marquinho,3,0,7,14,9,6.63
Sampdoria,Lorenzo De Silvestri,4,0,57,9,6,6.63
Carpi,Matteo Mancosu,2,0,12,4,6,6.63
Sampdoria,Jacopo Sala,4,0,27,34,47,6.63
Hellas Verona,Samuel Souprayen,4,0,49,30,32,6.63
Lazio,Patric,4,0,17,17,6,6.63
Napoli,Vasco Regini,2,0,49,14,34,6.62
Milan,Andrea Poli,0,0,2,23,14,6.62
Hellas Verona,Pierluigi Gollini,0,1,28,2,0,6.62
Sassuolo,Davide Biondini,2,0,10,28,21,6.62
Udinese,Giovanni Pasquale,1,0,0,8,7,6.62
Chievoverona,Gennaro Sardo,3,0,11,4,8,6.62
Empoli,Marco Zambelli,1,0,36,35,20,6.62
Frosinone,Alessandro Frara,7,0,32,14,17,6.62
Genoa,Riccardo Fiamozzi,0,0,14,12,9,6.61
Lazio,Alessandro Matri,0,1,5,2,2,6.61
Roma,Emerson Palmieri,1,0,3,7,7,6.60
Napoli,Nathaniel Chalobah,0,0,0,0,2,6.60
Juventus,Fernando Llorente,0,0,0,0,0,6.60
Palermo,Achraf Lazaar,6,0,49,47,69,6.60
Hellas Verona,Rômulo,0,0,3,6,3,6.60
Sassuolo,Claud Adjapong,0,0,2,0,2,6.60
Torino,Amauri,0,0,0,0,0,6.60
Carpi,Igor Bubnjić,2,0,44,17,12,6.60
Fiorentina,Luca Lezzerini,0,0,2,0,0,6.60
Bologna,Aaron Mattia Tabacchi,0,0,0,0,0,6.60
Frosinone,Mirko Gori,13,0,31,51,93,6.59
Hellas Verona,Ante Rebić,1,0,2,12,15,6.59
Frosinone,Aleksandăr Tonev,1,0,5,10,19,6.59
Bologna,Camilo Zúñiga,1,0,6,10,6,6.59
Empoli,Marko Livaja,0,0,2,5,2,6.59
Empoli,Daniele Croce,4,0,10,27,43,6.59
Carpi,Fabio Daprelà,0,0,3,7,5,6.58
Hellas Verona,Mohamed Fares,0,0,19,14,12,6.58
Frosinone,Arlind Ajeti,19,0,87,27,13,6.58
Udinese,Ryder Matos,1,0,4,9,13,6.58
Lazio,Edson Braafheid,2,0,15,9,4,6.58
Hellas Verona,Luca Checchin,1,0,0,1,3,6.58
Frosinone,Massimo Zappino,0,1,4,0,0,6.58
Lazio,Dušan Basta,10,2,32,48,28,6.57
Empoli,Rade Krunić,1,0,5,7,14,6.57
Empoli,Alessandro Piu,1,0,1,0,1,6.57
Frosinone,Aleandro Rosi,13,0,80,56,41,6.57
Bologna,Robert Acquafresca,1,0,2,1,1,6.57
Sampdoria,Pedro Pereira,3,0,20,12,18,6.57
Roma,Vasilīs Torosidīs,2,0,18,12,8,6.56
