Team,Name,Goal conversion percentage,Total shots,Successful dribbles,Big chances missed,Goals,Rating
Lazio,Senad Lulić,14,22,49,1,3,7.17
Inter,Marcelo Brozović,13,31,21,1,4,7.17
Udinese,Samir,0,4,19,0,0,7.16
Roma,Emerson Palmieri,0,12,45,0,0,7.16
Juventus,Hernanes,8,13,7,0,1,7.16
Lazio,Ciro Immobile,23,98,35,17,23,7.16
Milan,Gerard Deulofeu,14,28,49,3,4,7.15
Sampdoria,Luca Cigarini,0,2,2,0,0,7.15
Juventus,Sami Khedira,16,32,15,7,5,7.14
Torino,Iago Falque,25,48,29,3,12,7.13
Fiorentina,Borja Valero,4,27,31,1,1,7.11
Pescara,Gastón Brugman,10,10,21,1,1,7.11
Pescara,Cesare Bovo,0,7,1,0,0,7.11
Milan,Alessio Romagnoli,8,12,2,1,1,7.10
Napoli,Ivan Strinić,0,1,9,0,0,7.10
Torino,Danilo Avelar,0,0,3,0,0,7.10
Lazio,Luis Alberto,13,8,8,0,1,7.10
Roma,Francesco Totti,20,10,2,0,2,7.09
Bologna,Simone Verdi,16,38,51,1,6,7.09
Inter,Davide Santon,0,1,16,0,0,7.09
Milan,José Sosa,0,17,17,0,0,7.08
Lazio,Marco Parolo,10,49,0,2,5,7.08
Atalanta,Remo Freuler,23,22,26,4,5,7.08
Fiorentina,Matías Vecino,7,46,35,1,3,7.08
Juventus,Juan Cuadrado,8,26,46,2,2,7.08
Inter,Roberto Gagliardini,6,34,24,5,2,7.07
Fiorentina,Federico Bernardeschi,24,45,60,1,11,7.07
Bologna,Blerim Džemaili,17,48,24,3,8,7.07
Sassuolo,Grégoire Defrel,32,37,27,5,12,7.06
Fiorentina,Josip Iličić,7,69,40,5,5,7.06
Torino,Emiliano Moretti,33,3,0,0,1,7.06
Torino,Daniele Baselli,19,31,24,1,6,7.06
Cagliari,Davide Di Gennaro,11,19,22,1,2,7.06
Milan,Gianluigi Donnarumma,0,1,0,0,0,7.05
Fiorentina,Nikola Kalinić,21,70,22,18,15,7.05
Sampdoria,Luis Muriel,16,67,59,5,11,7.05
Cagliari,Panagiotis Tachtsidis,0,20,8,0,0,7.05
Inter,Ivan Perišić,14,80,41,10,11,7.04
Pescara,Gianluca Caprari,11,81,51,5,9,7.04
Milan,Cristián Zapata,17,6,3,1,1,7.03
Roma,Alessandro Florenzi,0,8,4,1,0,7.03
Milan,Riccardo Montolivo,0,4,6,0,0,7.03
Atalanta,Andrea Petagna,11,46,68,7,5,7.03
Roma,Wojciech Szczęsny,0,0,2,0,0,7.03
Inter,Geoffrey Kondogbia,4,23,56,0,1,7.03
Napoli,Piotr Zieliński,20,25,52,0,5,7.02
Palermo,Andrea Fulignati,0,0,0,0,0,7.02
Napoli,Raúl Albiol,0,9,3,0,0,7.02
Juventus,Mario Mandžukić,16,45,15,10,7,7.02
Fiorentina,Milan Badelj,13,15,27,0,2,7.01
Juventus,Kwadwo Asamoah,0,6,24,0,0,7.01
Inter,Antonio Candreva,9,68,48,7,6,7.01
Chievoverona,Lucas Castro,12,42,57,2,5,7.01
Inter,João Mário,13,24,46,4,3,7.00
Genoa,Armando Izzo,0,6,22,2,0,7.00
Sassuolo,Matteo Politano,10,52,51,4,5,7.00
Udinese,Cyril Théréau,22,54,25,7,12,7.00
Sampdoria,Lucas Torreira,0,16,22,1,0,7.00
Udinese,Seko Fofana,23,22,49,0,5,7.00
Inter,Andrea Ranocchia,0,5,1,2,0,7.00
Fiorentina,Luca Lezzerini,0,0,0,0,0,7.00
Atalanta,Rafael Tolói,0,18,16,1,0,7.00
Chievoverona,Nicolas Frey,0,2,2,0,0,6.99
Torino,Leandro Castán,0,1,3,0,0,6.99
Lazio,Wesley Hoedt,13,16,6,4,2,6.99
Inter,Éder,20,41,17,1,8,6.99
Atalanta,Andrea Conti,25,32,16,6,8,6.99
Crotone,Federico Ceccherini,7,14,9,0,1,6.99
Napoli,Allan,11,9,39,0,1,6.99
Milan,Manuel Locatelli,14,14,17,0,2,6.98
Empoli,Łukasz Skorupski,0,0,0,0,0,6.98
Cagliari,João Pedro,20,35,24,5,7,6.98
Genoa,Miguel Veloso,0,25,9,0,0,6.98
Udinese,Sven Kums,0,3,14,0,0,6.98
Atalanta,Pierluigi Gollini,0,0,0,0,0,6.98
Chievoverona,Dario Dainelli,0,0,11,0,0,6.97
Juventus,Andrea Barzagli,0,2,3,0,0,6.97
Palermo,Alessandro Diamanti,3,34,28,1,1,6.97
Udinese,Felipe,7,14,5,3,1,6.97
Chievoverona,Ivan Radovanović,0,20,10,0,0,6.97
Palermo,Ivajlo Čočev,10,31,18,2,3,6.97
Cagliari,Rafael,0,0,1,0,0,6.97
Lazio,Ştefan Radu,22,9,26,0,2,6.97
Lazio,Sergej Milinković-Savić,8,48,44,5,4,6.96
Fiorentina,Gonzalo Rodríguez,10,10,7,1,1,6.96
Juventus,Neto,0,0,0,0,0,6.96
Torino,Mirko Valdifiori,0,8,13,0,0,6.96
Chievoverona,Fabio Depaoli,0,0,2,0,0,6.96
Chievoverona,Alessandro Gamberini,14,7,1,2,1,6.96
Napoli,Faouzi Ghoulam,0,13,19,0,0,6.96
Crotone,Alex Cordaz,0,0,1,0,0,6.96
Empoli,Andrea Costa,33,6,6,0,2,6.96
Atalanta,Jasmin Kurtić,11,53,27,8,6,6.96
Palermo,Thiago Cionek,0,7,7,1,0,6.96
Fiorentina,Khouma Babacar,27,37,6,4,10,6.95
Inter,Jeison Murillo,0,8,5,1,0,6.95
Milan,Keisuke Honda,33,3,4,0,1,6.95
Empoli,Uroš Ćosić,0,1,4,0,0,6.95
Fiorentina,Ianis Hagi,0,2,0,0,0,6.95
Atalanta,Ervin Zukanović,0,5,4,1,0,6.95
Milan,Gianluca Lapadula,24,33,5,6,8,6.95
Roma,Stephan El Shaarawy,17,46,36,6,8,6.95
Sampdoria,Fabio Quagliarella,14,84,15,8,12,6.94
Pescara,Jean-Christophe Bahebeck,18,22,17,2,4,6.94
Torino,Luca Rossettini,9,11,2,1,1,6.94
Milan,Davide Calabria,0,5,10,0,0,6.93
Crotone,Diego Falcinelli,19,68,34,4,13,6.93
Empoli,Giuseppe Bellusci,8,12,9,1,1,6.93
Udinese,Jakub Jankto,19,27,12,2,5,6.93
Inter,Danilo D'Ambrosio,25,12,27,1,3,6.93
Juventus,Claudio Marchisio,13,8,5,1,1,6.93
Chievoverona,Valter Birsa,19,37,30,3,7,6.93
Bologna,Domenico Maietta,0,3,7,0,0,6.92
Roma,Antonio Rüdiger,0,9,16,1,0,6.92
Sassuolo,Antonino Ragusa,17,23,24,5,4,6.92
Cagliari,Marco Borriello,24,66,20,2,16,6.92
Juventus,Mario Lemina,7,14,17,3,1,6.92
Udinese,Danilo,14,14,1,0,2,6.92
Sassuolo,Paolo Cannavaro,33,3,4,0,1,6.92
Roma,Juan Jesus,0,3,2,0,0,6.92
Milan,Matías Fernández,17,6,11,0,1,6.92
Cagliari,Diego Farias,26,27,22,4,7,6.91
Atalanta,Boukary Dramé,0,5,5,0,0,6.91
Napoli,Amadou Diawara,0,5,7,0,0,6.91
Bologna,Saphir Taïder,13,24,18,1,3,6.90
Sassuolo,Alberto Aquilani,9,11,5,0,1,6.90
Atalanta,Leonardo Spinazzola,0,8,61,2,0,6.90
Juventus,Tomás Rincón,0,13,27,1,0,6.90
Cagliari,Bruno Alves,5,20,3,0,1,6.90
Palermo,Ilija Nestorovski,17,63,13,5,11,6.90
Inter,Samir Handanovič,0,1,1,0,0,6.90
Sampdoria,Patrik Schick,31,35,28,4,11,6.90
Inter,Andrea Pinamonti,0,2,0,0,0,6.90
Milan,Gustavo Gómez,0,4,2,1,0,6.90
Crotone,Eddy Gnahoré,0,0,0,0,0,6.90
Sassuolo,Luca Antei,20,5,10,1,1,6.90
Lazio,Giorgio Spizzichino,0,0,0,0,0,6.90
Bologna,Archimede Morleo,0,0,0,0,0,6.90
Torino,Giuseppe Vives,0,2,1,0,0,6.90
Crotone,Gianmarco Ferrari,33,9,3,0,3,6.90
Udinese,Rodrigo De Paul,13,31,56,4,4,6.90
Fiorentina,Carlos Sánchez,8,12,14,2,1,6.89
Sassuolo,Andrea Consigli,0,0,1,0,0,6.89
Chievoverona,Riccardo Meggiorini,8,38,13,3,3,6.89
Crotone,Andrea Nalini,20,10,9,0,2,6.89
Genoa,Nicolás Burdisso,0,12,3,1,0,6.89
Bologna,Antonio Mirante,0,0,1,0,0,6.89
Empoli,Rade Krunić,7,29,45,7,2,6.88
Milan,Luca Antonelli,0,3,2,2,0,6.88
Palermo,Siniša Anđelković,0,6,1,0,0,6.88
Sampdoria,Matías Silvestre,0,9,6,0,0,6.88
Udinese,Lucas Evangelista,0,1,8,0,0,6.88
Pescara,Robert Murić,33,3,5,0,1,6.88
Cagliari,Federico Melchiorri,23,13,7,1,3,6.88
Fiorentina,Mauro Zárate,25,8,10,0,2,6.88
Sampdoria,Angelo Palombo,0,2,1,0,0,6.88
Napoli,Elseid Hysaj,0,4,39,0,0,6.87
Cagliari,Bartosz Salamon,0,5,3,1,0,6.87
Bologna,Ladislav Krejčí,3,29,30,5,1,6.87
Crotone,Marcello Trotta,7,44,16,4,3,6.87
Roma,Bruno Peres,7,28,52,2,2,6.87
Sassuolo,Lorenzo Pellegrini,16,37,22,1,6,6.87
Crotone,Marco Festa,0,0,0,0,0,6.87
Atalanta,Alessandro Bastoni,0,1,0,0,0,6.87
Palermo,Alessandro Gazzi,0,1,14,0,0,6.86
Bologna,Mattia Destro,22,49,18,8,11,6.86
Napoli,Pepe Reina,0,0,1,0,0,6.85
Sampdoria,Emiliano Viviano,0,0,1,0,0,6.85
Fiorentina,Cristian Tello,9,43,50,4,4,6.85
Chievoverona,Nicolás Spolli,0,8,4,3,0,6.85
Napoli,Arkadiusz Milik,31,16,3,1,5,6.85
Juventus,Gianluigi Buffon,0,0,0,0,0,6.85
Udinese,Gabriele Angella,17,6,0,2,1,6.84
Atalanta,Etrit Berisha,0,0,0,0,0,6.84
Chievoverona,Roberto Inglese,29,35,17,5,10,6.84
Roma,Clément Grenier,0,0,1,0,0,6.84
Pescara,Hugo Campagnaro,40,5,12,1,2,6.84
Palermo,Giancarlo González,25,4,2,0,1,6.84
Inter,Gabriel Barbosa,20,5,6,0,1,6.84
Empoli,Vincent Laurini,0,2,27,0,0,6.84
Sampdoria,Édgar Barreto,8,25,5,0,2,6.84
Udinese,Duván Zapata,16,62,38,12,10,6.84
Bologna,Filip Helander,50,2,0,0,1,6.84
Torino,Davide Zappacosta,6,18,17,0,1,6.83
Chievoverona,Fabrizio Cacciatore,6,16,9,6,1,6.83
Milan,Carlos Bacca,29,45,17,14,13,6.83
Udinese,Molla Wagué,0,4,0,0,0,6.83
Bologna,Daniele Gastaldello,0,4,3,1,0,6.83
Chievoverona,Stefano Sorrentino,0,0,1,0,0,6.83
Udinese,Silvan Widmer,0,5,17,0,0,6.83
Empoli,Omar El Kaddouri,13,24,25,2,3,6.83
Bologna,Ibrahima Mbaye,0,4,3,0,0,6.83
Milan,Ignazio Abate,0,3,11,3,0,6.83
Sampdoria,Pedro Pereira,0,0,11,0,0,6.83
Chievoverona,Massimo Gobbi,13,8,10,0,1,6.83
Bologna,Angelo Da Costa,0,0,0,0,0,6.83
Torino,Josef Martínez,8,13,4,1,1,6.83
Atalanta,Franck Kessié,17,36,42,3,6,6.83
Bologna,Bruno Petković,0,6,17,1,0,6.83
Sampdoria,Christian Puggioni,0,0,1,0,0,6.82
Genoa,Nikola Ninković,9,22,10,1,2,6.82
Genoa,Danilo Cataldi,8,12,3,1,1,6.82
Cagliari,Han Kwang-song,33,3,1,0,1,6.82
Empoli,Levan Mchedlidze,30,20,5,1,6,6.82
Inter,Gary Medel,0,7,6,1,0,6.82
Genoa,Lucas Orbán,0,1,0,0,0,6.82
Cagliari,Luca Ceppitelli,0,6,5,0,0,6.82
Sampdoria,Bruno Fernandes,10,48,23,6,5,6.81
Milan,Lucas Ocampos,10,31,41,2,3,6.81
Crotone,Claiton,0,1,0,1,0,6.81
Chievoverona,Sergio Pellissier,28,32,6,3,9,6.81
Lazio,Federico Marchetti,0,0,0,0,0,6.81
Palermo,Robin Quaison,24,17,27,0,4,6.81
Sampdoria,Milan Škriniar,0,10,19,3,0,6.81
Torino,Marco Benassi,19,26,15,2,5,6.80
Palermo,Bruno Henrique,8,13,17,1,1,6.80
Bologna,Adam Masina,6,16,25,2,1,6.80
Torino,Carlão,0,1,1,0,0,6.80
Napoli,Leonardo Pavoletti,9,35,1,3,3,6.80
Juventus,Rolando Mandragora,0,1,0,0,0,6.80
Sampdoria,Mirko Eramo,0,1,0,0,0,6.80
Genoa,Luca Rigoni,13,24,8,2,3,6.80
Juventus,Stefano Sturaro,0,16,9,2,0,6.80
Torino,Saša Lukić,0,3,12,0,0,6.79
Cagliari,Marco Sau,18,40,28,6,7,6.79
Sampdoria,Jacopo Sala,0,2,6,0,0,6.79
Fiorentina,Carlos Salcedo,0,2,2,1,0,6.79
Sassuolo,Stefano Sensi,8,12,12,2,1,6.79
Empoli,Manuel Pasqual,20,10,12,0,2,6.79
Napoli,Marko Rog,0,8,18,0,0,6.79
Napoli,Christian Maggio,0,1,2,0,0,6.79
Atalanta,Bryan Cristante,17,18,15,2,3,6.79
Chievoverona,Antonio Floro Flores,0,12,6,1,0,6.78
Lazio,Thomas Strakosha,0,0,0,0,0,6.78
Sampdoria,Karol Linetty,7,14,39,2,1,6.78
Empoli,Miha Zajc,25,4,0,0,1,6.78
Pescara,Alberto Cerri,13,15,8,2,2,6.78
Bologna,Federico Di Francesco,22,18,15,3,4,6.77
Lazio,Patric,0,8,6,0,0,6.77
Palermo,Andrea Rispoli,32,19,18,1,6,6.77
Genoa,Isaac Cofie,0,3,2,0,0,6.77
Pescara,Norbert Gyömbér,0,1,10,0,0,6.77
Empoli,Assane Dioussé,0,5,20,0,0,6.77
Genoa,Giovanni Simeone,18,66,16,10,12,6.77
Juventus,Patrice Evra,0,1,2,0,0,6.77
Genoa,Adel Taarabt,0,6,6,1,0,6.77
Pescara,Hrvoje Miličević,0,1,1,0,0,6.77
Genoa,Mattia Perin,0,0,0,0,0,6.76
Sampdoria,Vasco Regini,0,8,19,0,0,6.76
Udinese,Emil Hallfreðsson,0,10,23,1,0,6.76
Milan,Mattia De Sciglio,0,7,6,0,0,6.76
Genoa,Ezequiel Muñoz,0,8,6,1,0,6.76
Sassuolo,Federico Peluso,17,6,18,0,1,6.76
Palermo,Edoardo Goldaniga,20,10,5,2,2,6.76
Genoa,Edenilson,0,1,12,0,0,6.76
Torino,Cristian Molinaro,0,3,7,0,0,6.76
Sassuolo,Luca Mazzitelli,9,11,6,0,1,6.76
Fiorentina,Riccardo Saponara,11,36,38,5,4,6.76
Pescara,Ledian Memushaj,3,38,56,4,1,6.76
Sampdoria,Dennis Praet,5,20,27,0,1,6.76
Fiorentina,Federico Chiesa,8,40,35,1,3,6.76
Torino,Juan Iturbe,9,11,24,0,1,6.76
Empoli,Guido Marilungo,0,7,22,1,0,6.75
Bologna,Orji Okwonkwo,0,3,3,0,0,6.75
Roma,Mário Rui,0,1,1,0,0,6.75
Fiorentina,Nenad Tomović,0,2,9,0,0,6.75
Cagliari,Alessandro Deiola,0,5,1,0,0,6.75
Fiorentina,Hrvoje Milić,0,4,12,0,0,6.75
Lazio,Bastos,0,3,2,0,0,6.75
Atalanta,Marco D'Alessandro,11,9,30,1,1,6.75
Atalanta,Alberto Grassi,10,10,5,0,1,6.74
Cagliari,Paolo Faragò,0,3,2,1,0,6.74
Empoli,Manuel Pucciarelli,10,29,35,5,3,6.74
Genoa,Diego Laxalt,4,23,55,2,1,6.74
Milan,Leonel Vangioni,0,6,13,0,0,6.74
Cagliari,Mauricio Isla,17,6,7,0,1,6.74
Sassuolo,Pietro Iemmello,33,15,4,1,5,6.74
Inter,Marco Andreolli,20,5,0,0,1,6.74
Empoli,Massimo Maccarone,12,41,11,3,5,6.74
Palermo,Mato Jajalo,6,16,28,1,1,6.74
Chievoverona,Përparim Hetemaj,0,12,18,0,0,6.73
Juventus,Moise Kean,100,1,1,0,1,6.73
Crotone,Lorenzo Crisetig,0,7,11,0,0,6.73
Pescara,Stefano Pettinari,0,6,6,0,0,6.73
Fiorentina,Ciprian Tătărușanu,0,0,0,0,0,6.73
Bologna,Vasilīs Torosidīs,13,8,7,3,1,6.73
Genoa,Raffaele Palladino,6,31,46,4,2,6.73
Milan,Juraj Kucka,14,22,24,2,3,6.73
Lazio,Alessandro Murgia,40,5,3,0,2,6.73
Empoli,Mame Thiam,4,24,11,3,1,6.73
Bologna,Erick Pulgar,8,12,12,0,1,6.73
Udinese,Andrija Balić,50,2,4,0,1,6.73
Palermo,Slobodan Rajković,0,1,1,0,0,6.73
Chievoverona,Serge Gakpé,7,15,5,1,1,6.73
Chievoverona,Andrea Seculin,0,0,0,0,0,6.73
Bologna,Godfred Donsah,0,5,15,2,0,6.72
Udinese,Stipe Perica,23,26,10,3,6,6.72
Inter,Felipe Melo,0,0,1,0,0,6.72
Palermo,Toni Šunjić,0,2,0,0,0,6.72
Udinese,Panagiotis Kone,0,3,2,0,0,6.72
Empoli,Federico Barba,0,4,1,0,0,6.72
Roma,Thomas Vermaelen,0,0,1,0,0,6.72
Genoa,Goran Pandev,19,16,9,4,3,6.72
Sassuolo,Simone Missiroli,0,4,4,1,0,6.72
Crotone,Noë Dussenne,0,3,1,0,0,6.71
Cagliari,Nicolò Barella,0,10,29,0,0,6.71
Milan,Andrea Bertolacci,17,6,5,1,1,6.71
Chievoverona,Jonathan de Guzmán,20,10,15,2,2,6.71
Genoa,Santiago Gentiletti,0,2,7,1,0,6.71
Genoa,Darko Lazović,10,21,43,1,2,6.71
Sassuolo,Alfred Duncan,7,14,15,0,1,6.70
Milan,M'Baye Niang,10,29,20,5,3,6.70
Milan,Mario Pašalić,16,31,11,5,5,6.70
Genoa,Pietro Pellegri,50,2,0,0,1,6.70
Atalanta,Bryan Cabezas,0,1,0,0,0,6.70
Genoa,Andrea Beghetto,0,1,0,0,0,6.70
Lazio,Luca Crecco,100,1,1,0,1,6.70
Cagliari,Roberto Biancu,0,0,1,0,0,6.70
Sassuolo,Emanuele Terranova,0,0,0,0,0,6.70
Pescara,Alessandro Bruno,0,0,3,0,0,6.70
Genoa,Olivier Ntcham,20,15,14,0,3,6.70
Cagliari,Nicola Murru,0,7,8,0,0,6.70
Crotone,Bruno Martella,0,13,16,0,0,6.69
Genoa,Oscar Hiljemark,17,12,17,1,2,6.69
Lazio,Wallace,20,5,4,1,1,6.69
Crotone,Boadu Maxwell Acosty,0,7,14,0,0,6.69
Crotone,Djamel Mesbah,0,1,3,0,0,6.69
Inter,Yuto Nagatomo,0,2,10,0,0,6.69
Inter,Rodrigo Palacio,0,8,2,4,0,6.69
Empoli,José Mauri,0,3,8,0,0,6.69
Cagliari,Senna Miangue,0,0,4,0,0,6.69
Lazio,Dušan Basta,13,8,10,0,1,6.69
Crotone,Andrea Barberis,0,15,6,0,0,6.68
Sampdoria,Ante Budimir,0,10,4,1,0,6.68
Bologna,Sergio Floccari,0,2,1,0,0,6.68
Udinese,Davide Faraoni,0,2,2,1,0,6.68
Bologna,Marios Oikonomou,0,6,1,1,0,6.68
Bologna,Ádám Nagy,0,5,21,0,0,6.68
Juventus,Stephan Lichtsteiner,17,6,14,2,1,6.67
Sassuolo,Alessandro Matri,31,26,10,5,8,6.67
Torino,Joe Hart,0,0,1,0,0,6.67
Pescara,Cristiano Biraghi,4,23,23,2,1,6.67
Udinese,Emmanuel Badu,0,16,18,2,0,6.67
Genoa,Davide Biraschi,0,2,3,0,0,6.67
Crotone,Leonardo Capezzi,0,16,3,0,0,6.66
Napoli,Manolo Gabbiadini,16,19,1,3,3,6.66
Chievoverona,Boštjan Cesar,13,8,2,3,1,6.66
Bologna,Umar Sadiq,0,5,2,0,0,6.66
Genoa,Mauricio Pinilla,4,25,5,5,1,6.66
Torino,Joel Obi,0,8,10,2,0,6.66
Udinese,Ryder Matos,0,7,17,0,0,6.66
Crotone,Aleandro Rosi,7,15,22,2,1,6.65
Udinese,Pablo Armero,0,0,1,0,0,6.65
Atalanta,Abdoulay Konko,0,2,9,0,0,6.65
Udinese,Orestis Karnezis,0,0,0,0,0,6.65
Cagliari,Fabio Pisacane,14,7,14,0,1,6.65
Fiorentina,Maximiliano Olivera,0,0,10,0,0,6.64
Sassuolo,Federico Ricci,12,17,20,3,2,6.64
Genoa,Eugenio Lamanna,0,0,0,0,0,6.64
Pescara,Rey Manaj,22,9,3,2,2,6.64
Pescara,Ahmad Benali,23,26,24,3,6,6.64
Empoli,Federico Dimarco,0,4,8,0,0,6.64
Empoli,Andrés Tello,0,7,14,0,0,6.64
Cagliari,Daniele Dessena,18,11,7,1,2,6.63
Palermo,Accursio Bentivegna,0,0,2,0,0,6.63
Genoa,Riccardo Fiamozzi,0,1,3,0,0,6.63
Crotone,Marcus Rohdén,7,15,6,2,1,6.63
Torino,Maxi López,20,10,1,1,2,6.63
Torino,Antonio Barreca,0,10,29,1,0,6.63
Torino,Lucas Boyé,3,29,47,0,1,6.63
Crotone,Simy,25,12,5,2,3,6.63
Lazio,Jordan Lukaku,0,1,14,1,0,6.62
Empoli,Frédéric Veseli,0,1,3,0,0,6.62
Milan,Andrea Poli,0,2,6,0,0,6.62
Pescara,Alexandru Mitriță,11,9,11,0,1,6.61
Atalanta,Anthony Mounier,0,5,5,0,0,6.61
Palermo,Simone Lo Faso,0,4,7,1,0,6.61
Fiorentina,Sebastián Cristóforo,0,5,10,0,0,6.61
Sampdoria,Ricardo Álvarez,8,24,25,1,2,6.61
Palermo,Josip Posavec,0,0,0,0,0,6.61
Inter,Cristian Ansaldi,0,5,34,1,0,6.60
Cagliari,Simone Padoin,20,5,7,0,1,6.60
Pescara,Vincenzo Fiorillo,0,0,1,0,0,6.60
Crotone,Aniello Salzano,0,3,3,0,0,6.60
Fiorentina,Bartłomiej Drągowski,0,0,0,0,0,6.60
Empoli,Matheus Pereira,0,1,2,1,0,6.60
Inter,Trent Sainsbury,0,0,0,0,0,6.60
Udinese,Ewandro,0,0,3,0,0,6.60
Torino,Mattia Aramu,0,1,0,0,0,6.60
Pescara,Guglielmo Stendardo,0,3,3,0,0,6.60
Crotone,Pietro De Giorgio,0,0,0,0,0,6.60
Crotone,Nunzio Di Roberto,0,0,0,0,0,6.60
Cagliari,Federico Serra,0,0,0,0,0,6.60
Pescara,Michele Fornasier,0,0,0,0,0,6.60
Lazio,Alessandro Rossi,0,1,0,0,0,6.60
Empoli,Alberto Pelagotti,0,0,0,0,0,6.60
Crotone,Adrian Stoian,20,15,21,0,3,6.60
Pescara,Simone Pepe,0,12,3,2,0,6.59
Pescara,Francesco Zampano,0,8,35,0,0,6.59
Sassuolo,Pol Lirola,0,4,25,0,0,6.59
Udinese,Thomas Heurtaux,0,3,0,2,0,6.59
Torino,Afriyie Acquah,18,11,17,2,2,6.59
Empoli,Daniele Croce,8,12,73,0,1,6.59
Crotone,Mario Sampirisi,50,2,3,0,1,6.58
Pescara,Sulley Muntari,50,2,3,0,1,6.58
Sassuolo,Cristian Dell'Orco,0,0,11,0,0,6.58
Torino,Arlind Ajeti,33,3,2,0,1,6.58
Palermo,Norbert Balogh,0,7,14,1,0,6.57
Pescara,Albano Bizzarri,0,0,0,0,0,6.57
Pescara,Valerio Verre,0,23,18,2,0,6.57
Udinese,Simone Scuffet,0,0,0,0,0,6.57
Sampdoria,Daniel Pavlović,0,4,3,0,0,6.57
Lazio,Cristiano Lombardi,14,7,3,2,1,6.56
Sassuolo,Davide Biondini,0,3,4,0,0,6.56
Lazio,Filip Đorđević,0,6,1,1,0,6.56
Milan,Marco Storari,0,0,0,0,0,6.55
Chievoverona,Samuel Bastien,25,4,5,0,1,6.55
Udinese,Adalberto Peñaranda,0,4,6,0,0,6.55
Torino,Daniele Padelli,0,0,0,0,0,6.55
Sampdoria,Filip Đuričić,0,4,29,2,0,6.55
Palermo,Carlos Embalo,0,7,18,0,0,6.55
Genoa,Leonardo Morosini,0,1,3,0,0,6.55
Sassuolo,Marcello Gazzola,0,4,6,0,0,6.55
Atalanta,Cristian Raimondi,0,2,1,0,0,6.55
Lazio,Ricardo Kishna,0,1,2,0,0,6.54
Cagliari,Artur Ioniță,33,9,13,2,3,6.54
Sampdoria,Bartosz Bereszyński,0,0,21,0,0,6.54
Roma,Gerson,0,0,2,0,0,6.53
Fiorentina,Sebastien De Maio,0,1,1,0,0,6.53
Chievoverona,Mariano Izco,0,6,18,2,0,6.53
Torino,Lorenzo De Silvestri,25,4,6,0,1,6.53
Cagliari,Niccolò Giannetti,0,11,2,4,0,6.53
Crotone,Aleksandăr Tonev,7,15,8,0,1,6.52
Empoli,Marcel Büchel,0,7,5,0,0,6.52
